sa3_code16,m_pode_pode_nfd_mng,m_pode_pode_nfd_pro,m_pode_pode_nfd_ttw,m_pode_pode_nfd_cps,m_pode_pode_nfd_ca,m_pode_pode_nfd_sal,m_pode_pode_nfd_mod,m_pode_pode_nfd_lab,m_pode_pode_nfd_idns,m_pode_pode_nfd_tot,m_pode_doctde_mng,m_pode_doctde_pro,m_pode_doctde_ttw,m_pode_doctde_cps,m_pode_doctde_ca,m_pode_doctde_sal,m_pode_doctde_mod,m_pode_doctde_lab,m_pode_doctde_idns,m_pode_doctde_tot,m_pode_masde_mng,m_pode_masde_pro,m_pode_masde_ttw,m_pode_masde_cps,m_pode_masde_ca,m_pode_masde_sal,m_pode_masde_mod,m_pode_masde_lab,m_pode_masde_idns,m_pode_masde_tot,m_grdigrcer_grdigrcernfd_mng,m_grdigrcer_grdigrcernfd_pro,m_grdigrcer_grdigrcernfd_ttw,m_grdigrcer_grdigrcernfd_cps,m_grdigrcer_grdigrcernfd_ca,m_grdigrcer_grdigrcernfd_sal,m_grdigrcer_grdigrcernfd_mod,m_grdigrcer_grdigrcernfd_lab,m_grdigrcer_grdigrcernfd_idns,m_grdigrcer_grdigrcernfd_tot,m_grdi_grcer_grdi_mng,m_grdi_grcer_grdi_pro,m_grdi_grcer_grdi_ttw,m_grdi_grcer_grdi_cps,m_grdi_grcer_grdi_ca,m_grdi_grcer_grdi_sal,m_grdi_grcer_grdi_mod,m_grdi_grcer_grdi_lab,m_grdi_grcer_grdi_idns,m_grdi_grcer_grdi_tot,m_grdi_grcer_gradcer_mng,m_grdi_grcer_gradcer_pro,m_grdi_grcer_gradcer_ttw,m_grdi_grcer_gradcer_cps,m_grdi_grcer_gradcer_ca,m_grdi_grcer_gradcer_sal,m_grdi_grcer_gradcer_mod,m_grdi_grcer_gradcer_lab,m_grdi_grcer_gradcer_idns,m_grdi_grcer_gradcer_tot,m_bade_bade_mng,m_bade_bade_pro,m_bade_bade_ttw,m_bade_bade_cps,m_bade_bade_ca,m_bade_bade_sal,m_bade_bade_mod,m_bade_bade_lab,m_bade_bade_idns,m_bade_bade_tot,m_advdi_di_advdi_di_nfd_mng,m_advdi_di_advdi_di_nfd_pro,m_advdi_di_advdi_di_nfd_ttw,m_advdi_di_advdi_di_nfd_cps,m_advdi_di_advdi_di_nfd_ca,m_advdi_di_advdi_di_nfd_sal,m_advdi_di_advdi_di_nfd_mod,m_advdi_di_advdi_di_nfd_lab,m_advdi_di_advdi_di_nfd_idns,m_advdi_di_advdi_di_nfd_tot,m_advdi_di_advdi_asde_mng,m_advdi_di_advdi_asde_pro,m_advdi_di_advdi_asde_ttw,m_advdi_di_advdi_asde_cps,m_advdi_di_advdi_asde_ca,m_advdi_di_advdi_asde_sal,m_advdi_di_advdi_asde_mod,m_advdi_di_advdi_asde_lab,m_advdi_di_advdi_asde_idns,m_advdi_di_advdi_asde_tot,m_advdi_di_dip_mng,m_advdi_di_dip_pro,m_advdi_di_dip_ttw,m_advdi_di_dip_cps,m_advdi_di_dip_ca,m_advdi_di_dip_sal,m_advdi_di_dip_mod,m_advdi_di_dip_lab,m_advdi_di_dip_idns,m_advdi_di_dip_tot,m_cert_certiii_iv_mng,m_cert_certiii_iv_pro,m_cert_certiii_iv_ttw,m_cert_certiii_iv_cps,m_cert_certiii_iv_ca,m_cert_certiii_iv_sal,m_cert_certiii_iv_mod,m_cert_certiii_iv_lab,m_cert_certiii_iv_idns,m_cert_certiii_iv_tot,m_cert_certi_ii_mng,m_cert_certi_ii_pro,m_cert_certi_ii_ttw,m_cert_certi_ii_cps,m_cert_certi_ii_ca,m_cert_certi_ii_sal,m_cert_certi_ii_mod,m_cert_certi_ii_lab,m_cert_certi_ii_idns,m_cert_certi_ii_tot,m_cert_cert_nfd_mng,m_cert_cert_nfd_pro,m_cert_cert_nfd_ttw,m_cert_cert_nfd_cps,m_cert_cert_nfd_ca,m_cert_cert_nfd_sal,m_cert_cert_nfd_mod,m_cert_cert_nfd_lab,m_cert_cert_nfd_idns,m_cert_cert_nfd_tot,m_le_id_mng,m_le_id_pro,m_le_id_ttw,m_le_id_cps,m_le_id_ca,m_le_id_sal,m_le_id_mod,m_le_id_lab,m_le_id_idns,m_le_id_tot,m_le_ns_mng,m_le_ns_pro,m_le_ns_ttw,m_le_ns_cps,m_le_ns_ca,m_le_ns_sal,m_le_ns_mod,m_le_ns_lab,m_le_ns_idns,m_le_ns_tot,m_tot_mng,m_tot_pro,m_tot_ttw,m_tot_cps,m_tot_ca,m_tot_sal,m_tot_mod,m_tot_lab,m_tot_idns,m_tot_tot,f_pode_pode_nfd_mng,f_pode_pode_nfd_pro,f_pode_pode_nfd_ttw,f_pode_pode_nfd_cps,f_pode_pode_nfd_ca,f_pode_pode_nfd_sal,f_pode_pode_nfd_mod,f_pode_pode_nfd_lab,f_pode_pode_nfd_idns,f_pode_pode_nfd_tot,f_pode_doctde_mng,f_pode_doctde_pro,f_pode_doctde_ttw,f_pode_doctde_cps,f_pode_doctde_ca,f_pode_doctde_sal,f_pode_doctde_mod,f_pode_doctde_lab,f_pode_doctde_idns,f_pode_doctde_tot,f_pode_masde_mng,f_pode_masde_pro,f_pode_masde_ttw,f_pode_masde_cps,f_pode_masde_ca,f_pode_masde_sal,f_pode_masde_mod,f_pode_masde_lab,f_pode_masde_idns,f_pode_masde_tot,f_grdigrcer_grdigrcernfd_mng,f_grdigrcer_grdigrcernfd_pro,f_grdigrcer_grdigrcernfd_ttw,f_grdigrcer_grdigrcernfd_cps,f_grdigrcer_grdigrcernfd_ca,f_grdigrcer_grdigrcernfd_sal,f_grdigrcer_grdigrcernfd_mod,f_grdigrcer_grdigrcernfd_lab,f_grdigrcer_grdigrcernfd_idns,f_grdigrcer_grdigrcernfd_tot,sa3_name16
40201,0,3,0,0,0,0,0,0,0,3,7,41,0,0,0,0,0,0,0,45,26,71,3,3,12,0,0,0,0,121,0,0,0,0,0,0,0,0,0,6,13,38,3,0,4,3,3,0,0,62,7,3,0,0,3,0,0,0,3,14,103,326,33,34,24,16,7,25,11,571,0,4,0,0,0,0,0,0,0,7,63,58,42,41,20,10,14,9,3,258,116,57,82,54,32,36,21,29,8,438,294,104,1354,139,121,104,297,297,50,2760,11,3,12,16,8,16,19,35,0,118,17,5,14,25,6,5,29,25,0,133,9,5,7,3,3,0,13,3,0,45,16,7,31,13,6,7,43,32,14,161,675,727,1589,320,245,195,441,451,98,4751,0,11,0,0,0,0,0,0,0,10,0,21,0,0,0,0,0,0,0,25,20,86,0,6,6,3,0,0,3,129,3,5,0,0,0,0,0,0,0,9,Gawler - Two Wells
40202,0,3,0,0,0,0,0,0,0,8,3,33,0,4,3,0,0,0,0,41,30,83,13,16,14,3,11,9,3,169,0,3,0,0,0,0,0,0,0,4,6,36,3,8,7,0,3,4,0,63,3,9,3,0,3,0,0,0,0,22,118,423,72,83,69,34,47,82,8,934,3,4,0,0,0,4,0,0,0,16,83,105,84,69,40,22,19,20,6,434,160,129,134,109,64,49,57,60,5,772,465,217,2582,390,222,247,697,690,112,5609,20,10,48,31,16,43,66,122,5,368,33,13,44,35,32,34,61,42,6,298,16,11,22,13,3,7,18,22,0,111,37,13,73,20,7,27,88,64,46,384,982,1086,3085,779,472,462,1068,1111,201,9244,0,7,0,0,0,0,0,0,0,9,0,18,0,4,0,0,0,0,0,25,23,124,4,13,11,9,0,11,0,184,0,6,0,3,0,0,0,0,0,14,Playford
40203,0,8,0,0,0,0,0,0,0,8,16,164,3,4,5,0,3,7,0,196,168,444,82,71,85,88,87,96,8,1132,3,18,0,0,5,0,0,6,0,33,22,130,0,7,24,3,8,6,0,201,12,25,3,3,4,0,0,0,0,54,399,1453,263,225,273,156,169,271,37,3252,3,0,0,0,0,0,3,0,0,14,97,126,112,51,35,38,50,32,9,549,165,157,202,139,79,59,81,94,10,991,296,162,1520,234,199,182,302,328,50,3273,20,11,31,17,17,26,23,41,4,188,30,17,33,38,34,26,27,30,8,242,20,28,26,12,9,5,23,29,10,164,11,29,44,17,15,22,35,57,40,270,1271,2789,2323,813,786,606,807,995,171,10568,0,19,0,0,0,0,0,0,0,19,5,91,0,3,5,4,0,0,0,115,95,456,37,114,130,36,3,68,8,957,3,24,3,3,0,4,0,0,0,37,Port Adelaide - East
40204,0,13,0,4,0,0,0,0,0,23,8,180,6,0,4,0,4,6,3,209,136,318,54,59,66,47,70,83,14,850,3,15,3,0,3,0,3,0,0,30,29,87,9,14,19,3,7,3,3,173,12,29,5,5,8,0,4,0,0,65,351,1270,289,261,204,160,176,253,28,2991,3,8,9,3,0,0,3,3,0,34,137,169,165,111,64,43,74,54,17,835,225,240,307,205,145,108,133,123,30,1526,740,299,4172,570,453,439,1055,984,151,8863,26,14,63,56,25,41,82,109,6,428,56,35,72,87,33,47,99,90,9,525,18,31,61,24,12,11,44,48,11,258,45,26,120,43,32,34,123,119,68,610,1804,2729,5328,1439,1059,947,1872,1881,347,17408,0,20,0,0,3,0,0,0,0,25,10,91,3,0,0,5,0,3,0,107,67,332,20,121,92,29,7,52,6,716,0,27,0,7,3,3,0,0,0,38,Salisbury
40104,4,18,0,0,0,0,0,0,0,25,19,153,4,3,4,0,0,0,3,190,126,352,39,36,56,32,22,28,9,688,3,25,0,0,0,0,0,0,0,27,39,117,6,10,16,4,3,8,3,202,6,21,3,3,9,4,0,0,0,46,390,1328,188,151,190,110,91,123,34,2610,0,0,0,0,0,4,0,0,0,8,102,113,67,39,40,30,26,28,9,456,161,149,121,71,86,62,45,48,10,753,316,123,1275,153,141,139,166,247,36,2586,9,12,12,11,12,13,5,13,0,91,36,26,29,23,16,27,17,23,0,200,23,29,22,6,12,4,12,17,3,124,32,17,40,10,12,14,25,26,17,194,1269,2477,1813,526,587,442,412,562,114,8201,3,11,0,0,5,0,0,0,0,19,7,115,3,0,3,0,0,0,0,139,83,396,20,84,79,34,4,29,10,727,6,30,0,0,3,3,0,0,0,44,Campbelltown (SA)
40106,0,10,0,0,0,0,0,0,0,14,25,161,0,3,0,3,0,0,0,191,154,253,19,27,42,24,16,19,8,566,3,3,0,0,3,0,0,0,0,9,48,96,6,3,10,5,6,4,0,176,10,15,4,3,5,0,0,0,0,39,358,1126,96,90,124,83,47,82,28,2036,3,0,0,0,0,0,0,0,0,10,69,85,41,32,14,21,10,15,7,293,100,102,67,46,37,34,35,32,12,460,193,71,555,69,67,89,69,90,14,1217,6,7,5,11,6,9,6,3,0,47,15,18,12,16,10,9,11,7,3,100,13,22,9,5,5,4,3,4,3,64,16,16,21,4,0,3,13,14,8,87,1018,1987,838,296,330,281,221,275,75,5316,3,7,0,0,0,0,0,0,0,21,10,114,0,0,4,0,0,0,0,134,83,313,8,37,58,11,0,22,3,532,3,22,0,3,0,0,0,0,0,34,Prospect - Walkerville
40403,3,15,0,0,0,0,0,0,0,20,21,144,0,3,3,3,0,3,3,183,145,391,57,78,93,50,45,76,9,945,4,21,3,0,0,3,3,0,0,41,47,130,10,12,18,13,3,0,3,227,21,26,3,8,0,4,0,0,0,63,473,1474,226,224,266,170,140,227,26,3220,0,0,3,0,4,0,0,0,0,15,114,148,106,75,52,31,40,34,8,607,172,178,194,104,93,61,73,77,11,963,435,166,1548,246,193,201,263,314,55,3426,10,9,20,26,14,25,16,35,0,154,29,29,28,42,13,28,22,20,10,226,16,30,17,9,8,10,7,12,3,116,34,36,39,18,21,20,23,33,18,238,1520,2798,2265,831,792,618,638,832,143,10441,6,23,0,0,0,3,0,0,0,35,4,117,4,8,6,3,0,0,0,146,98,445,18,111,104,49,3,39,8,884,6,26,0,6,0,5,0,0,0,40,West Torrens
40501,0,4,0,0,0,0,0,0,0,4,4,25,0,0,0,0,0,4,0,40,42,54,3,0,6,4,0,9,3,115,0,4,0,0,0,0,0,0,0,5,19,33,8,3,7,0,0,0,3,75,8,13,0,0,3,0,0,0,0,20,215,381,32,21,29,21,15,46,3,769,0,0,0,0,0,0,0,0,0,0,73,76,46,44,19,12,12,17,3,299,128,78,61,30,26,27,24,39,6,413,450,102,1339,89,94,96,288,448,31,2942,21,5,22,11,4,12,18,31,0,122,53,10,25,17,14,13,34,72,3,238,21,3,5,0,3,4,6,19,3,67,49,18,46,15,11,14,44,63,12,269,1073,805,1578,227,215,201,442,753,78,5372,0,3,0,0,0,0,0,0,0,8,5,25,0,0,3,0,0,0,0,36,28,104,0,3,8,0,0,5,0,153,0,8,0,0,0,0,0,0,0,15,Barossa
40502,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,14,10,26,0,0,3,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,5,21,3,0,0,3,0,0,0,34,3,3,0,0,0,0,0,0,0,6,119,163,14,8,15,16,10,26,7,383,0,0,0,0,0,0,0,0,0,4,58,19,18,17,9,13,12,4,0,150,63,22,22,14,8,8,5,17,3,169,358,43,586,45,27,40,186,237,22,1546,19,0,4,3,3,3,12,27,0,79,38,3,8,5,7,5,23,28,5,123,12,4,0,0,3,0,7,3,0,27,45,14,20,3,10,5,31,29,11,160,739,326,683,95,79,98,292,385,42,2740,0,3,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,14,12,41,0,7,7,0,0,0,0,70,0,0,0,0,0,0,0,0,0,3,Lower North
40503,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,14,20,29,4,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,3,6,30,0,4,0,0,0,0,0,41,3,5,0,0,0,0,0,0,0,11,69,182,17,18,12,7,6,10,6,336,0,0,0,0,0,0,0,0,0,0,33,40,16,25,4,6,3,3,0,129,45,29,30,25,13,11,16,9,3,182,329,60,802,72,41,54,277,217,23,1879,19,3,12,5,5,15,17,22,0,100,31,3,8,9,3,12,17,15,0,93,7,0,3,3,3,4,5,9,0,29,31,11,19,8,0,9,29,24,13,140,594,405,923,170,91,114,368,310,44,3031,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,8,7,40,0,0,3,0,0,0,0,54,0,3,0,0,0,0,0,0,0,3,Mid North
40504,0,3,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,3,9,15,3,0,0,0,0,0,0,25,0,3,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,24,0,3,0,0,0,0,0,0,0,6,62,167,14,11,9,3,3,3,0,277,0,0,0,0,0,0,0,0,0,0,29,39,10,14,13,9,3,5,3,124,51,17,31,15,9,10,4,10,0,143,274,29,694,73,46,67,155,233,33,1610,10,7,6,5,0,6,9,14,0,60,37,3,18,15,3,14,5,37,0,125,3,3,4,0,0,0,3,8,0,25,46,4,32,5,0,14,33,32,12,173,525,317,804,147,86,117,224,342,50,2614,3,4,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,4,4,28,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,Yorke Peninsula
40601,0,3,0,0,0,0,0,0,0,7,5,30,0,0,0,0,0,0,0,34,28,65,3,3,3,3,0,0,3,113,0,3,0,0,0,0,0,0,0,4,13,45,0,3,0,0,0,3,0,72,5,7,0,0,0,0,0,0,0,11,197,499,63,39,29,19,18,27,17,921,0,0,0,0,0,0,0,0,0,4,70,64,24,41,10,8,15,12,6,265,116,80,77,43,31,16,38,27,3,440,603,148,2089,185,104,132,605,479,87,4430,34,9,17,8,6,17,39,46,4,199,63,38,19,22,7,14,51,48,5,272,13,13,16,6,5,7,13,20,3,94,81,22,66,18,6,15,62,82,31,385,1244,1032,2380,380,198,241,852,755,157,7250,0,10,0,0,0,0,0,0,0,12,4,18,0,0,0,0,0,0,0,25,17,123,3,9,13,3,0,3,0,168,0,14,0,0,0,0,0,0,0,14,Eyre Peninsula and South West
40602,0,3,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,15,18,52,7,4,3,3,3,3,0,92,0,0,0,0,0,0,0,0,0,0,4,18,4,3,0,0,0,0,0,37,7,9,0,3,0,0,0,0,0,14,64,246,43,35,29,9,15,10,10,452,0,0,0,3,0,0,0,0,0,0,32,24,15,27,8,4,6,4,3,123,43,36,38,48,9,7,21,6,6,220,192,80,1067,159,66,54,417,210,45,2288,9,4,18,12,3,4,28,17,3,101,24,10,11,12,6,7,20,30,0,120,3,3,10,0,3,0,7,3,0,36,15,11,21,15,3,0,41,24,25,161,418,502,1240,325,135,86,568,311,87,3673,0,6,0,0,0,0,0,0,0,6,3,8,0,0,0,0,0,0,0,15,17,58,5,4,6,0,0,0,3,92,0,4,0,0,0,0,0,0,0,7,Outback - North and East
40701,0,8,0,0,0,0,0,0,0,5,7,44,0,0,0,0,0,0,0,59,42,54,3,5,7,3,0,0,0,108,3,3,0,0,0,0,0,0,0,9,16,50,7,7,3,8,0,4,4,86,7,6,3,0,0,0,0,0,0,20,199,458,51,65,40,31,15,41,8,910,0,0,0,3,0,0,0,0,0,3,79,71,46,49,21,20,13,21,6,327,91,68,75,53,29,41,25,44,5,433,519,91,1439,188,88,156,293,398,48,3223,35,9,34,12,0,21,18,42,0,158,37,13,25,20,14,12,29,31,6,190,17,4,24,5,3,4,3,13,0,81,64,15,54,22,8,24,36,50,21,284,1109,886,1748,435,218,314,440,648,101,5897,0,6,0,4,0,0,0,0,0,10,7,39,0,0,0,0,0,0,0,49,35,120,0,15,22,3,0,3,0,200,0,3,0,0,0,0,0,0,0,7,Fleurieu - Kangaroo Island
40702,0,5,0,0,0,0,0,0,0,10,13,24,0,0,0,0,0,0,0,42,38,78,0,11,3,0,0,8,0,138,0,0,0,0,0,0,0,0,0,4,26,53,4,6,3,3,0,3,0,102,3,8,0,0,4,0,0,0,0,23,245,520,45,51,39,17,14,64,9,1010,0,0,0,3,0,0,0,0,0,9,145,78,22,35,14,23,22,38,8,391,170,96,58,50,31,34,31,43,3,515,877,151,2309,201,135,236,568,680,63,5220,36,14,28,15,3,24,33,80,3,242,92,16,34,28,12,26,51,90,4,357,20,14,13,6,0,4,17,33,3,109,95,16,57,21,10,30,80,131,38,476,1779,1093,2569,408,252,398,823,1174,127,8634,3,13,0,0,0,0,0,0,0,13,3,21,0,0,0,0,0,0,0,27,25,155,0,7,10,0,0,0,0,203,0,14,0,0,0,0,0,0,0,14,Limestone Coast
40703,0,3,4,0,0,0,0,0,0,8,5,15,0,0,0,0,0,0,0,28,28,51,6,4,5,7,4,18,0,134,3,0,0,0,0,0,0,0,0,3,27,56,8,4,3,0,3,3,0,98,13,7,0,0,0,0,0,3,0,19,229,364,42,48,28,18,20,139,6,885,3,0,0,0,0,0,0,0,0,4,129,78,30,33,18,13,21,30,5,359,185,79,65,71,38,20,31,60,8,561,791,131,1883,221,107,190,500,727,64,4615,46,5,22,18,9,30,49,87,4,268,79,21,38,39,16,23,50,73,5,346,19,5,18,4,0,3,14,44,0,112,93,18,85,15,11,22,82,142,44,512,1645,849,2194,455,232,326,776,1332,136,7939,0,11,0,0,0,0,0,0,0,11,3,20,0,0,4,0,0,0,0,24,22,103,3,9,14,0,0,13,0,167,0,9,0,0,0,0,0,0,0,10,Murray and Mallee
50101,0,4,0,0,0,0,0,0,0,3,9,35,0,0,0,0,0,3,0,49,43,87,8,3,7,8,7,8,0,165,4,3,0,0,0,0,0,0,0,13,23,78,3,7,4,3,0,6,0,123,4,15,3,0,4,3,3,3,0,33,327,703,122,71,43,51,43,126,14,1500,0,3,3,0,0,0,0,0,0,7,130,97,70,37,16,36,40,38,3,474,125,68,118,42,21,36,34,39,6,483,511,119,2295,115,71,145,418,463,67,4207,12,11,35,11,6,13,19,44,0,156,43,21,33,20,9,16,31,43,3,232,14,9,15,3,3,6,14,8,3,70,46,14,65,18,6,15,36,40,32,262,1288,1279,2773,330,198,335,637,818,126,7789,5,15,0,3,0,0,0,0,0,28,4,27,0,0,0,0,0,3,0,34,33,127,7,17,12,9,0,10,0,215,0,13,0,0,0,0,0,0,0,22,Augusta - Margaret River - Busselton
50102,4,5,0,0,0,0,0,0,0,10,3,74,3,0,3,0,0,0,0,84,86,182,17,8,13,9,14,14,0,339,4,25,0,0,0,0,0,0,0,26,43,129,8,8,7,3,5,9,3,213,13,14,6,4,4,0,0,0,0,47,371,1144,171,76,83,58,67,150,18,2136,0,0,7,0,0,0,3,0,0,13,153,174,180,49,47,22,67,56,17,761,213,175,295,91,69,46,100,87,12,1083,672,254,5073,226,219,252,1223,834,171,8917,26,9,48,15,12,51,43,93,0,301,58,34,82,25,22,34,110,72,3,433,17,22,26,13,9,5,36,40,7,169,51,30,89,24,18,21,122,123,52,523,1706,2271,5992,542,506,498,1792,1483,282,15074,5,24,0,0,3,0,0,0,0,35,4,49,5,0,0,0,0,0,3,60,50,214,3,25,28,9,0,10,0,347,5,29,0,0,0,0,0,0,0,37,Bunbury
50103,0,3,0,0,0,0,0,0,0,4,8,15,0,0,0,0,0,0,0,25,14,25,0,4,0,0,0,3,3,51,0,0,0,0,0,0,0,0,0,0,13,19,0,0,0,0,0,0,0,34,0,0,0,3,0,0,0,0,0,5,125,174,22,20,9,9,17,27,6,401,0,0,0,0,0,0,0,0,0,7,71,33,26,7,8,11,12,11,3,189,43,22,31,19,11,16,20,20,0,180,258,52,810,41,30,41,233,165,26,1664,13,8,8,0,3,7,13,17,0,69,23,11,14,10,3,8,13,16,0,99,12,4,5,0,0,3,4,7,0,36,34,0,23,5,0,5,43,38,10,160,620,369,935,111,67,91,357,308,54,2917,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,0,7,13,42,0,3,3,0,0,3,0,64,0,4,0,0,0,0,0,0,0,8,Manjimup
50201,0,12,0,0,0,0,0,0,0,16,6,40,4,0,0,0,0,3,0,59,85,116,25,12,18,13,8,18,7,308,3,10,0,0,0,0,0,0,0,17,24,78,12,4,8,0,4,0,0,134,13,11,3,3,4,0,0,0,3,38,298,703,147,83,75,68,83,80,13,1551,0,3,3,0,0,0,3,0,0,16,167,159,129,52,44,29,52,40,11,684,163,142,241,85,48,63,74,57,14,887,591,226,4097,222,206,240,1004,667,136,7395,15,5,50,31,9,23,60,55,4,250,30,36,78,34,11,28,77,58,14,360,12,23,25,6,9,11,13,28,6,120,29,21,94,14,21,26,77,59,34,370,1437,1586,4905,564,443,494,1451,1066,245,12204,0,17,3,0,0,0,0,0,0,20,5,33,0,0,3,0,0,0,0,43,45,170,8,27,29,18,3,10,0,319,3,23,0,0,3,0,0,0,0,29,Mandurah
50301,16,51,0,0,3,0,0,0,0,72,128,798,3,3,12,0,3,0,7,955,644,949,31,23,102,34,15,24,25,1855,37,55,0,3,5,4,0,0,0,100,116,229,6,10,20,9,4,0,3,397,9,29,4,5,9,0,0,0,0,59,1579,3614,196,215,326,259,64,131,104,6480,3,0,0,0,0,0,0,0,0,5,186,217,61,28,47,52,13,15,16,634,154,123,68,62,40,53,16,31,11,551,279,76,534,89,37,60,55,89,26,1249,10,8,6,7,0,8,0,6,0,51,30,18,9,18,12,11,3,11,0,125,39,68,4,0,5,3,5,3,4,141,45,61,20,8,17,14,7,15,25,218,3274,6313,968,467,622,517,182,334,223,12910,11,44,0,0,7,0,0,0,0,62,36,506,3,3,23,3,0,0,5,582,250,919,13,45,122,36,0,11,19,1413,17,64,0,3,11,3,0,0,3,103,Cottesloe - Claremont
50302,14,44,3,0,0,0,0,3,0,68,74,699,7,6,9,3,4,0,12,815,715,1566,96,79,199,91,36,93,43,2914,31,55,6,4,5,4,0,0,0,101,179,473,21,18,39,10,3,11,5,772,41,68,3,12,11,3,0,3,0,149,1882,5638,538,409,701,399,153,385,108,10216,0,4,5,3,0,0,0,6,0,21,270,412,223,97,74,72,63,79,10,1295,314,309,330,158,114,96,64,115,12,1517,464,259,1801,265,191,181,179,276,62,3680,14,17,19,30,14,17,19,28,0,161,61,33,58,47,19,19,25,41,3,305,42,89,41,28,22,20,12,27,10,286,47,95,66,22,16,15,27,44,37,366,4151,9754,3218,1192,1411,933,587,1114,304,22660,12,65,0,6,14,3,0,0,4,102,65,533,9,12,22,3,0,0,8,647,417,1471,45,108,240,90,3,44,33,2464,23,85,0,3,15,6,0,0,3,149,Perth City
50401,11,14,0,3,0,0,0,0,0,30,23,144,0,3,4,3,6,0,0,181,196,513,55,43,74,32,38,35,12,1005,5,37,0,3,4,0,0,0,0,58,66,218,10,13,25,9,7,9,3,371,23,45,3,3,9,0,4,0,3,101,722,2209,343,257,332,214,147,192,52,4469,3,0,5,5,0,0,0,0,3,23,175,201,212,93,74,45,63,57,10,931,218,214,350,138,89,96,101,113,8,1326,466,218,2733,261,247,206,454,434,95,5119,13,12,22,27,14,28,25,32,8,179,41,24,55,29,25,29,45,50,8,303,29,35,42,8,10,11,23,21,10,190,40,40,67,19,18,21,65,43,38,360,2031,3928,3902,924,942,694,977,1000,252,14647,8,24,0,3,8,0,0,0,0,42,18,138,3,5,6,0,0,0,0,169,154,580,17,75,113,37,7,17,13,1014,10,42,3,4,5,5,0,0,0,66,Bayswater - Bassendean
50402,0,3,0,0,0,0,0,0,0,3,14,69,0,0,0,0,0,0,0,93,78,107,7,6,8,0,0,4,0,221,9,8,0,0,3,0,0,0,0,18,25,86,0,6,11,3,0,0,0,133,13,13,0,9,3,0,0,0,0,50,275,606,84,63,61,36,26,44,15,1218,0,0,0,0,0,0,0,0,0,6,101,116,80,36,21,19,25,17,6,427,107,101,103,41,42,27,33,24,4,482,361,152,1816,134,136,105,350,287,63,3404,4,5,13,14,3,5,15,27,0,98,16,17,24,18,8,7,37,19,3,154,15,18,9,8,0,0,11,4,3,64,18,18,39,6,4,13,35,33,15,186,1050,1313,2188,354,315,219,535,457,117,6542,3,10,0,0,0,0,0,0,0,13,10,60,0,7,3,0,0,0,0,79,42,184,3,12,21,3,0,0,4,269,3,18,0,3,3,0,0,0,0,23,Mundaring
50403,3,9,0,0,0,0,0,0,0,16,12,85,3,0,0,0,0,4,3,113,148,339,48,38,83,28,47,19,12,768,16,21,3,4,4,0,4,0,0,51,60,138,16,16,25,9,15,5,0,272,22,37,3,11,5,3,0,0,3,86,608,1445,354,240,283,190,228,164,37,3552,0,0,10,0,0,3,3,5,0,27,234,255,270,117,93,54,122,72,19,1242,342,310,457,190,157,110,202,119,20,1904,937,408,5393,498,439,392,1308,839,180,10388,28,13,49,44,32,35,74,97,3,361,65,38,96,56,28,29,113,71,6,497,37,42,53,11,22,13,32,23,13,240,43,50,157,43,31,38,122,78,51,611,2549,3188,6912,1275,1193,902,2266,1498,352,20134,7,16,0,0,7,0,0,0,0,36,10,87,3,4,4,0,0,0,3,114,77,332,11,77,102,48,5,37,8,702,0,28,0,4,12,4,0,0,0,47,Swan
50501,6,34,3,3,4,0,0,0,0,51,64,308,4,0,11,3,0,0,3,393,534,859,64,43,99,32,24,27,11,1700,32,48,7,0,7,0,0,3,3,102,142,345,25,35,46,16,5,8,7,627,65,72,8,24,15,4,0,3,3,204,1691,3824,501,383,500,321,145,196,97,7659,3,3,10,3,3,0,3,3,0,26,518,626,412,180,149,116,88,89,43,2219,489,500,540,193,173,145,96,106,32,2266,1412,615,6751,520,500,450,846,946,223,12269,18,19,68,43,21,49,20,66,14,324,100,73,104,79,39,61,59,70,10,599,76,103,63,31,16,25,22,31,4,374,78,97,125,40,26,43,47,71,50,569,5246,7520,8678,1572,1603,1278,1347,1627,511,29373,6,63,0,4,8,0,0,0,3,86,27,239,6,3,12,8,0,6,0,307,188,816,30,61,121,37,0,15,9,1273,9,92,0,3,10,6,0,0,0,119,Joondalup
