SA3_MAIN11,Singapore_Before_1941,Singapore_1941_1950,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2005,Singapore_2006,Singapore_2007,Singapore_2008,Singapore_2009,Singapore_2010,Singapore_2011,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1941,South_Africa_1941_1950,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2005,South_Africa_2006,South_Africa_2007,South_Africa_2008,South_Africa_2009,South_Africa_2010,South_Africa_2011,South_Africa_Yr_arrival_ns,South_Africa_Tot,SE_Europe_nfd_Before_1941,SE_Europe_nfd_1941_1950,SE_Europe_nfd_1951_1960,SE_Europe_nfd_1961_1970,SE_Europe_nfd_1971_1980,SE_Europe_nfd_1981_1990,SE_Europe_nfd_1991_2000,SE_Europe_nfd_2001_2005,South_Eastern_Europe_nfd_2006,South_Eastern_Europe_nfd_2007,South_Eastern_Europe_nfd_2008,South_Eastern_Europe_nfd_2009,South_Eastern_Europe_nfd_2010,South_Eastern_Europe_nfd_2011,SE_Europe_nfd_arrival_ns,SE_Europe_nfd_Total,Sri_Lanka_Before_1941,Sri_Lanka_1941_1950,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2005,Sri_Lanka_2006,Sri_Lanka_2007,Sri_Lanka_2008,Sri_Lanka_2009,Sri_Lanka_2010,Sri_Lanka_2011,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Thailand_Before_1941,Thailand_1941_1950,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2005,Thailand_2006,Thailand_2007,Thailand_2008,Thailand_2009,Thailand_2010,Thailand_2011,Thailand_Yr_arrival_ns,Thailand_Tot,Turkey_Before_1941,Turkey_1941_1950,Turkey_1951_1960,Turkey_1961_1970,Turkey_1971_1980,Turkey_1981_1990,Turkey_1991_2000,Turkey_2001_2005,Turkey_2006,Turkey_2007,Turkey_2008,Turkey_2009,Turkey_2010,Turkey_2011,Turkey_Yr_arrival_ns,Turkey_Tot,United_Kingdom_Before_1941,United_Kingdom_1941_1950,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2005,United_Kingdom_2006,United_Kingdom_2007,United_Kingdom_2008,United_Kingdom_2009,United_Kingdom_2010,United_Kingdom_2011,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1941,USA_1941_1950,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2005,United_States_America_2006,United_States_America_2007,United_States_America_2008,United_States_America_2009,United_States_America_2010,United_States_America_2011,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1941,Vietnam_1941_1950,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2005,Vietnam_2006,Vietnam_2007,Vietnam_2008,Vietnam_2009,Vietnam_2010,Vietnam_2011,Vietnam_Yr_arrival_NS,Vietnam_Tot,Born_elsewhere_Before_1941,Born_elsewhere_1941_1950,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2005,Born_elsewhere_2006,Born_elsewhere_2007,Born_elsewhere_2008,Born_elsewhere_2009,Born_elsewhere_2010,Born_elsewhere_2011,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1941,Tot_1941_1950,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2005,Tot_2006,Tot_2007,Tot_2008,Tot_2009,Tot_2010,Tot_2011,Tot_Yr_arrival_NS,Tot_Tot,SA3_NAME11
21501,0,0,0,0,3,3,3,3,0,0,0,0,3,0,3,18,0,0,0,3,15,9,9,23,4,7,10,9,7,3,10,109,0,4,7,6,0,0,0,0,0,0,0,0,0,0,4,21,0,0,0,4,0,0,6,4,7,11,0,0,5,3,3,43,0,0,0,0,0,0,3,4,10,5,4,3,3,3,3,38,0,0,0,0,8,0,3,0,0,0,0,8,10,0,3,32,13,92,215,457,176,68,46,27,7,18,12,15,7,9,91,1253,0,0,0,9,18,5,7,14,4,0,4,4,3,0,3,71,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,13,3,24,58,70,45,48,28,67,42,25,45,37,15,14,45,566,29,188,581,725,403,316,242,279,111,135,172,201,153,111,270,3916,Grampians
21502,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,4,10,4,22,0,14,8,4,4,0,0,75,10,3,19,23,3,0,3,0,0,0,0,0,0,0,0,61,0,0,0,4,4,4,7,14,0,9,6,5,8,0,0,61,0,0,0,3,0,3,0,4,0,0,3,5,9,3,0,30,0,0,0,68,110,67,64,25,0,3,0,10,6,3,12,368,18,62,130,263,133,75,54,50,16,4,10,18,31,11,66,941,0,0,0,5,7,3,0,4,0,0,3,4,4,0,3,33,0,0,0,0,6,12,26,7,0,0,3,5,9,3,12,83,3,20,70,45,38,97,174,128,54,53,69,53,70,41,64,979,64,206,783,781,476,473,556,441,115,131,209,251,215,127,338,5166,Mildura
21503,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,3,39,9,0,0,3,0,0,0,0,61,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,11,3,0,0,3,4,0,3,3,3,0,4,8,0,0,0,31,0,0,0,0,0,7,16,11,5,4,4,14,0,0,4,65,0,0,0,4,3,0,0,4,0,0,0,0,0,0,0,11,14,42,109,172,71,36,15,6,0,0,3,8,4,5,52,537,0,0,0,3,7,3,4,3,6,0,0,0,3,4,0,33,0,0,0,4,3,32,47,20,7,7,4,5,8,10,3,150,0,4,21,23,41,74,70,99,18,29,22,44,46,74,38,603,25,94,426,382,209,287,381,278,108,127,174,232,160,160,234,3277,Murray River - Swan Hill
21601,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,4,6,4,0,8,4,0,0,0,3,0,32,0,0,4,10,5,0,0,0,0,0,0,0,0,0,0,19,0,3,0,3,0,0,0,0,0,0,3,0,0,3,0,12,0,0,0,0,3,0,3,3,0,0,3,0,3,0,3,18,0,0,0,5,3,0,3,0,0,0,0,0,0,0,0,11,13,58,181,274,102,54,25,13,7,3,0,8,5,0,60,803,3,3,0,0,4,4,6,10,3,3,0,3,0,0,0,39,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,12,0,20,33,38,15,12,29,10,0,6,4,3,7,4,14,195,21,137,466,479,211,209,216,112,57,44,50,61,51,60,137,2311,Campaspe
21602,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,10,10,3,0,0,0,4,0,0,33,0,0,6,14,3,0,0,0,0,0,0,0,0,0,0,23,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,3,10,0,0,4,3,4,0,0,24,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,15,47,161,276,107,46,32,18,3,3,5,3,9,9,52,786,0,3,0,3,5,5,0,7,0,0,0,9,0,0,0,32,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,10,25,21,26,23,14,27,10,4,7,11,5,7,8,198,22,126,449,492,238,165,247,208,78,68,119,105,39,40,126,2522,Moira
21603,0,0,0,0,3,3,0,3,3,3,0,4,0,0,0,19,0,0,0,3,0,3,22,19,5,3,0,12,5,4,4,80,0,0,5,21,3,5,3,0,0,0,0,0,0,0,3,40,0,0,0,0,0,6,7,26,16,3,10,17,7,3,3,98,0,0,0,0,0,5,24,17,0,0,11,5,4,0,3,69,0,0,0,44,88,46,89,28,4,3,8,0,3,4,13,330,15,71,203,335,104,78,41,65,8,9,9,19,27,10,81,1075,0,0,0,3,10,3,10,21,0,0,4,6,3,9,6,75,0,0,0,0,3,5,5,4,0,0,0,0,0,0,12,29,6,23,57,56,37,52,285,454,236,118,118,167,152,102,104,1967,49,241,1064,929,476,465,1027,1070,412,340,394,466,329,214,451,7927,Shepparton
21701,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,11,0,0,3,3,5,0,12,18,12,7,20,10,9,0,3,102,0,3,3,3,5,0,0,0,0,0,0,0,0,0,0,14,0,0,3,0,0,0,0,5,4,0,0,4,0,0,4,20,0,0,0,0,3,0,3,0,0,3,0,4,0,3,0,16,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,6,17,57,208,329,146,87,32,26,13,8,17,9,5,0,47,1001,0,0,3,10,9,3,9,8,5,4,0,3,3,0,4,61,0,0,0,0,0,3,4,0,4,3,4,0,0,0,0,18,3,9,28,26,25,18,37,43,17,20,8,9,11,10,9,273,20,101,470,482,298,274,243,213,89,70,98,101,76,49,138,2722,Glenelg - Southern Grampians
21702,0,0,3,0,0,5,3,0,0,0,0,0,0,0,5,16,0,0,0,5,10,15,27,12,5,15,3,10,0,0,3,105,0,0,3,4,7,3,0,0,0,0,0,0,0,0,3,20,0,0,0,4,4,15,13,6,0,12,7,6,4,0,0,71,0,0,0,0,0,3,4,11,4,3,3,3,3,3,8,45,0,0,0,6,0,0,3,3,0,0,0,0,0,0,3,15,29,120,408,637,240,158,121,87,11,24,28,35,37,16,115,2066,0,4,0,6,28,21,13,18,4,0,4,3,0,4,3,108,0,0,0,0,3,3,7,3,0,0,0,3,0,0,0,19,0,25,44,41,43,39,67,119,32,17,30,33,24,28,44,586,38,218,916,921,562,542,604,650,160,215,209,213,172,137,343,5900,Warrnambool - Otway Ranges
29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,0,3,13,Migratory - Offshore - Shipping (Vic.)
29999,0,0,3,0,0,0,3,3,0,0,0,0,3,7,3,22,0,0,3,0,4,6,7,0,0,0,0,0,0,10,0,30,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,4,6,4,0,3,3,0,5,4,7,3,39,0,0,0,0,0,3,0,4,3,0,0,0,5,4,3,22,0,0,0,3,0,3,3,0,0,0,0,3,3,3,3,21,0,6,29,65,45,30,20,12,3,3,6,16,39,115,37,426,0,0,0,0,4,4,9,0,0,0,0,4,5,20,8,54,0,0,0,0,4,29,17,8,3,0,9,5,8,0,11,94,0,3,9,14,22,32,40,53,14,13,18,42,54,87,77,478,3,15,81,143,130,201,206,154,48,59,103,125,224,447,294,2233,Special Purpose Codes SA3 (Vic.)
30101,0,0,3,9,7,11,16,15,3,3,4,0,0,3,3,77,0,0,3,12,27,54,170,227,54,53,64,58,30,13,17,782,0,0,6,16,6,3,3,0,0,0,0,0,0,0,0,34,0,0,3,5,19,8,12,9,10,5,4,5,0,0,4,84,0,0,0,0,4,4,19,14,3,5,0,4,7,0,4,64,0,0,0,6,8,6,13,10,0,0,0,0,0,0,4,47,10,96,353,909,624,612,498,498,139,200,135,105,60,27,188,4454,0,4,10,21,31,31,28,32,9,0,8,14,4,8,9,209,0,0,0,0,24,29,21,11,6,0,0,4,0,0,4,99,3,43,90,200,292,296,283,217,78,50,76,41,31,15,74,1789,25,273,968,1608,1709,2409,2348,1962,514,567,649,458,322,205,619,14636,Capalaba
30102,0,0,0,4,16,9,9,5,0,0,0,4,0,0,7,54,0,0,9,20,45,78,255,331,70,128,170,102,54,29,20,1311,0,5,4,16,5,0,7,0,0,0,0,0,0,0,0,37,0,0,5,7,10,15,11,24,4,0,14,3,10,0,8,111,0,0,0,0,8,13,17,26,0,4,4,5,10,0,5,92,0,0,0,3,3,3,3,3,0,0,0,0,0,0,0,15,45,213,587,1318,903,846,656,998,351,357,381,255,213,122,284,7529,0,3,3,33,54,38,46,49,8,9,16,3,15,19,8,304,0,0,0,0,17,15,7,4,5,3,0,6,0,0,4,61,11,73,190,234,246,280,262,233,55,51,56,57,45,38,80,1911,77,461,1343,2130,2000,2505,2511,2546,737,821,980,671,558,354,737,18431,Cleveland - Stradbroke
30103,0,0,0,3,15,10,18,20,5,3,4,0,3,0,3,84,0,0,3,7,32,61,67,170,63,67,125,70,60,33,21,779,0,0,0,15,0,3,8,4,0,0,3,0,0,0,0,33,3,7,5,3,15,21,27,43,8,5,17,13,7,5,11,190,0,0,0,0,7,8,19,18,7,3,8,13,0,3,4,90,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,10,21,127,341,728,519,413,396,404,126,183,177,157,129,41,189,3951,0,3,0,6,39,26,39,46,8,0,21,21,15,12,19,255,0,0,0,0,28,67,38,9,4,4,3,4,6,0,4,167,6,30,71,139,235,271,258,243,52,69,104,69,69,32,75,1723,36,240,705,1203,1477,1995,2144,2110,577,753,946,671,633,381,633,14504,Wynnum - Manly
30201,0,0,3,0,15,10,4,21,0,4,9,0,0,0,4,70,0,0,0,5,20,47,78,132,23,46,41,35,27,22,14,490,0,5,4,4,4,4,8,0,0,0,0,0,0,0,3,32,0,0,3,14,21,25,32,8,3,8,11,3,3,0,4,135,0,0,0,0,3,13,10,11,5,4,0,4,4,5,0,59,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,9,15,49,166,312,204,234,192,165,68,52,45,38,39,18,76,1673,0,0,10,7,10,19,21,9,6,0,9,7,3,9,8,118,0,0,3,0,42,30,15,4,0,7,3,0,5,0,7,116,0,17,39,80,191,154,239,231,34,82,69,41,48,20,40,1285,33,152,553,716,873,1361,1339,1127,288,438,408,320,246,161,313,8328,Bald Hills - Everton Park
30202,0,0,4,4,16,10,18,17,4,13,0,0,0,9,3,98,0,0,3,3,26,64,66,49,17,28,33,20,9,3,5,326,0,3,3,7,3,7,23,3,0,0,0,0,0,0,0,49,0,0,0,25,34,24,27,11,0,3,12,12,15,5,3,171,0,0,0,0,0,16,20,14,9,30,31,25,11,9,11,176,0,0,0,0,0,3,3,3,3,0,0,0,0,0,3,15,31,95,223,462,331,290,253,234,52,49,52,80,43,19,92,2306,0,0,0,11,24,30,50,42,19,9,17,12,14,9,4,241,0,0,3,0,25,42,18,4,4,0,0,0,3,3,6,108,3,44,49,140,254,343,388,385,100,161,190,173,169,75,123,2597,61,282,842,1111,1293,1952,1999,1580,500,751,916,880,618,328,576,13689,Chermside
30203,0,0,0,0,14,7,3,20,0,3,7,0,0,0,4,58,0,0,0,3,13,35,34,15,5,4,22,9,9,7,0,156,0,4,0,0,3,0,0,0,0,0,0,0,0,0,3,10,0,0,0,14,0,17,17,8,3,18,15,24,9,8,4,137,0,0,0,0,0,12,13,10,5,6,16,10,6,3,9,90,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,8,8,45,105,224,166,134,136,117,27,39,52,25,38,11,56,1183,0,0,0,6,8,9,12,15,3,4,8,9,8,3,0,85,0,0,0,0,18,32,27,8,3,4,0,3,3,0,9,107,3,19,28,56,118,184,216,180,61,86,89,114,96,36,86,1372,30,137,300,494,689,1120,1285,1047,328,552,761,703,390,206,401,8443,Nundah
30204,0,3,0,7,11,7,7,4,0,3,0,3,3,0,4,52,0,0,0,9,21,33,52,64,17,16,41,32,21,8,3,317,0,3,9,3,3,0,3,0,0,0,0,0,0,0,3,24,0,0,5,20,8,17,14,6,5,13,0,11,5,5,6,115,0,0,0,0,4,3,23,10,16,10,5,9,5,14,0,99,0,0,0,0,3,4,5,3,3,0,7,0,0,0,3,28,16,103,267,577,371,317,209,218,74,104,83,79,64,27,204,2713,0,0,0,10,21,20,25,25,8,7,4,8,13,5,4,150,0,0,0,0,14,14,8,6,0,0,0,0,6,4,3,55,0,24,53,98,224,225,282,246,121,107,84,101,67,43,81,1756,29,222,596,992,1174,1650,1775,1406,496,625,712,649,407,267,670,11670,Sandgate
30301,0,0,0,3,22,16,14,24,3,4,5,0,0,0,4,95,0,0,0,5,39,66,84,129,43,59,119,43,44,36,14,681,0,0,5,16,9,0,20,0,0,0,0,4,0,0,0,54,0,0,0,11,16,65,43,26,12,0,12,11,13,7,0,216,0,0,0,0,3,9,16,16,3,3,9,5,0,0,7,71,0,0,0,0,3,0,0,0,0,3,0,3,0,0,3,12,19,59,164,327,276,234,246,214,59,57,76,41,39,52,64,1927,0,3,3,14,23,26,29,36,8,4,13,6,17,15,0,197,0,0,3,0,66,94,35,9,0,3,10,6,3,0,9,238,0,47,54,126,244,319,349,266,83,68,115,66,82,55,69,1943,37,213,630,931,1175,1794,1813,1378,414,475,719,472,407,314,404,11176,Carindale
30302,0,0,3,5,13,22,20,27,13,5,5,17,14,7,4,155,4,0,4,7,52,51,70,61,10,8,18,22,10,5,10,332,0,3,10,17,8,10,25,3,0,0,0,0,0,0,0,76,0,4,5,14,20,39,20,21,21,35,55,26,45,26,13,344,0,0,0,0,3,21,35,29,20,7,18,19,18,8,14,192,0,0,0,3,7,3,4,3,0,3,3,3,3,0,0,32,20,70,202,424,365,341,278,208,83,51,92,83,76,31,143,2467,0,3,5,21,36,49,44,35,9,14,15,17,29,21,9,307,0,0,0,3,112,177,84,16,14,4,15,22,20,20,30,517,5,67,84,157,300,400,561,593,185,276,315,310,328,186,168,3935,58,238,685,1066,1540,2241,2315,1958,704,958,1435,1347,1139,646,760,17090,Holland Park - Yeronga
30303,0,0,3,5,27,32,47,47,13,14,9,16,8,11,5,237,0,0,3,7,49,72,158,184,41,26,87,41,33,9,17,727,0,4,0,24,18,6,46,9,0,3,3,0,0,0,0,113,0,0,3,5,13,69,105,55,43,51,44,23,28,19,15,473,0,0,0,0,5,14,27,8,8,10,15,20,5,0,8,120,0,0,0,3,8,11,7,3,0,0,4,0,5,4,0,45,25,105,234,470,300,302,197,154,38,56,53,49,44,19,131,2177,0,0,5,22,32,25,34,42,9,5,13,15,8,8,5,223,0,0,3,0,158,238,84,17,8,15,31,38,18,8,29,647,8,66,101,204,404,660,1139,726,200,208,299,249,222,164,164,4814,57,346,888,1251,1704,3268,4069,3138,886,1202,1601,1541,1103,704,972,22730,Mt Gravatt
30304,0,0,0,3,3,14,15,16,3,10,4,13,7,0,3,91,3,0,0,7,22,27,17,20,6,11,8,10,12,3,3,149,0,3,3,5,9,0,26,0,0,0,0,0,0,0,0,46,0,0,0,7,8,12,9,18,10,7,14,7,13,9,3,117,0,0,0,0,0,11,11,7,4,0,5,0,3,4,3,48,0,0,0,3,3,3,4,3,0,0,0,0,0,0,3,19,17,52,157,271,202,167,109,82,34,23,29,31,16,3,46,1239,0,0,0,9,20,23,21,17,3,7,6,13,6,11,3,139,0,0,3,0,85,131,60,18,6,0,11,16,10,10,16,366,3,44,63,104,177,384,488,480,159,138,147,174,199,139,124,2823,26,186,410,644,877,1451,1591,1367,448,545,777,819,677,397,451,10666,Nathan
30305,0,3,0,5,21,37,41,54,16,10,15,15,9,3,8,237,0,0,0,3,20,65,160,220,43,51,65,29,28,20,21,725,0,0,8,27,31,10,51,3,0,0,0,0,0,0,4,134,0,0,0,3,4,53,99,46,24,45,59,10,13,0,6,362,0,0,0,0,4,21,32,21,7,3,0,11,6,3,7,115,0,0,0,3,3,5,16,6,0,3,0,0,3,0,0,39,7,55,179,481,355,360,272,191,67,54,70,43,33,10,88,2265,0,4,7,8,15,16,19,22,8,11,10,3,5,4,3,135,0,0,0,3,152,353,172,42,9,7,14,15,9,4,46,826,3,28,70,166,280,815,1176,1007,212,237,226,219,146,92,151,4828,17,175,548,1007,1412,3588,4809,3874,965,1085,1374,1064,732,377,796,21823,Rocklea - Acacia Ridge
30404,0,3,0,6,22,3,24,11,3,5,4,0,3,0,0,84,0,0,4,13,35,89,130,109,24,41,48,41,31,22,6,593,0,3,0,7,0,0,0,0,0,0,0,0,0,0,3,13,0,0,4,7,16,27,27,3,0,5,7,0,0,0,0,96,0,0,0,0,3,3,11,16,4,4,3,5,3,0,3,55,0,0,0,3,0,0,5,3,0,0,0,0,0,0,3,14,12,79,196,485,343,290,389,290,112,121,99,85,60,36,111,2708,0,0,6,14,29,22,24,53,7,6,18,15,10,17,13,234,0,0,0,4,28,24,16,0,0,0,0,0,0,0,0,72,0,22,29,99,171,226,236,183,43,56,91,58,54,35,54,1357,30,176,437,881,1006,1316,1498,1111,342,424,450,347,280,173,331,8802,The Gap - Enoggera
30306,0,0,0,4,12,42,33,41,8,10,12,7,4,5,5,183,0,0,7,4,40,57,100,156,22,34,38,25,13,10,11,517,0,3,10,38,16,5,57,3,3,3,0,0,0,0,0,138,0,0,3,21,5,29,36,38,4,13,6,8,20,22,12,217,0,0,0,0,3,6,23,19,10,3,8,10,7,3,5,97,0,0,0,3,0,5,4,8,0,0,0,0,9,0,5,34,10,63,152,303,200,194,125,73,22,23,16,9,18,9,63,1280,0,0,0,5,19,5,20,17,4,6,9,10,4,4,4,107,0,0,0,4,190,299,181,44,23,20,32,27,24,5,43,892,0,36,63,141,248,763,1621,1029,194,251,223,303,245,148,217,5482,18,194,473,891,1208,3067,4712,3654,1066,1254,1664,1667,1175,590,933,22566,Sunnybank
30401,0,3,3,3,12,44,39,39,3,5,14,4,11,9,0,189,0,0,0,3,36,68,187,183,26,37,60,36,17,3,13,669,0,0,4,9,5,3,13,0,0,0,0,0,0,0,0,34,0,0,0,10,20,97,133,53,15,26,8,3,4,7,3,379,0,0,0,0,0,18,9,19,0,0,0,3,5,0,4,58,0,0,0,0,0,4,3,6,0,0,0,0,0,3,0,16,8,41,147,403,304,353,262,168,38,62,61,48,43,10,78,2026,0,0,3,11,16,31,29,33,4,7,7,7,5,3,7,163,3,0,0,0,185,315,98,22,3,6,9,0,6,5,30,682,0,17,36,91,194,369,440,266,29,52,82,46,48,14,50,1734,14,130,372,740,1163,2337,2272,1367,238,369,416,292,273,127,329,10439,Centenary
30402,0,0,3,4,35,29,23,36,12,6,4,5,5,4,5,171,0,0,6,19,67,121,392,492,80,153,154,98,36,17,29,1664,0,3,0,0,3,0,0,0,0,3,3,0,0,0,0,12,0,0,7,18,19,67,78,18,6,5,9,20,5,9,0,261,0,0,0,0,8,11,14,10,9,3,5,9,10,0,3,82,0,0,0,3,0,3,7,0,0,0,4,0,0,0,0,17,11,77,195,558,436,489,552,596,185,158,159,135,89,31,131,3802,4,3,8,25,46,38,103,81,28,6,24,22,39,28,13,468,0,0,3,0,33,18,7,13,0,0,3,4,3,0,0,84,6,29,50,113,217,318,419,394,74,85,104,68,81,53,58,2069,30,231,475,1054,1342,1891,2470,2254,538,616,695,570,423,255,378,13222,Kenmore - Brookfield - Moggill
30403,0,3,3,5,18,18,44,79,16,29,43,94,166,160,27,705,0,0,0,15,38,81,137,95,25,13,36,26,20,25,12,523,0,0,0,0,3,5,10,0,0,0,0,0,0,0,0,18,0,4,0,8,19,26,32,17,9,9,29,14,9,27,4,207,0,0,0,3,3,14,10,22,7,6,7,16,6,12,7,113,0,4,0,0,0,0,8,3,0,3,0,0,0,0,3,21,16,65,122,314,298,314,324,250,61,72,68,80,91,76,81,2232,0,3,7,28,54,45,80,73,19,22,25,30,47,34,24,491,0,0,0,0,56,68,29,22,10,14,4,45,74,61,9,392,3,42,39,97,156,300,378,331,134,129,190,330,359,269,96,2853,33,203,325,680,987,1535,1832,1699,578,720,1107,1418,1705,1283,513,14618,Sherwood - Indooroopilly
30501,0,0,0,7,22,35,33,43,4,11,17,30,31,52,15,300,0,0,5,7,26,52,80,85,21,16,39,21,54,48,8,462,0,4,7,13,6,3,14,3,0,0,0,0,0,0,0,50,0,0,5,9,8,20,13,17,15,18,16,17,21,20,3,182,0,0,0,4,0,13,26,38,14,18,18,26,46,8,22,233,0,0,0,3,5,4,13,6,4,3,6,15,14,0,6,79,13,57,161,377,335,367,303,260,63,109,153,179,239,233,149,2998,0,4,8,19,40,59,52,65,25,21,44,61,169,85,30,682,0,0,0,0,132,128,67,18,23,23,22,20,34,16,16,499,9,37,62,133,209,415,480,572,215,354,484,550,694,525,292,5031,42,225,741,1069,1305,2140,2192,2204,842,1159,1743,1777,2397,1858,1275,20969,Brisbane Inner
30502,0,0,0,3,12,10,3,19,5,3,5,3,4,0,0,67,0,0,0,8,19,44,58,62,9,28,43,30,22,12,5,340,0,3,3,3,3,3,6,3,0,0,0,0,0,0,0,24,0,0,0,3,6,17,4,4,6,13,6,6,8,4,0,77,0,0,0,0,3,15,15,18,8,5,7,7,5,7,3,93,0,0,0,4,0,5,7,0,4,0,12,0,0,0,0,32,7,31,95,248,218,251,271,323,68,92,118,99,160,88,89,2158,0,0,0,7,24,21,36,27,3,11,26,11,34,26,16,242,0,0,3,0,31,47,12,3,3,3,9,0,3,5,3,122,0,22,31,96,136,218,172,211,68,84,113,119,106,51,65,1492,14,103,291,562,771,1233,1125,1164,344,425,680,588,615,382,358,8655,Brisbane Inner - East
30503,0,0,3,7,16,25,23,23,5,3,8,9,14,13,4,153,0,3,4,10,49,81,98,100,29,22,42,26,19,18,14,515,0,0,3,10,0,3,15,3,3,0,0,0,0,0,3,40,0,0,4,11,13,27,20,20,3,17,26,15,18,11,5,190,0,0,0,3,10,22,42,46,8,29,29,21,11,7,10,238,0,0,0,3,3,3,3,3,0,0,0,0,3,0,0,18,29,54,201,498,430,451,436,373,95,111,137,142,180,113,161,3411,0,3,6,23,42,50,54,78,17,16,34,47,78,30,25,503,0,0,0,3,37,53,16,3,3,4,8,5,19,27,6,184,3,48,57,160,251,355,332,418,109,274,371,392,355,232,185,3542,61,225,730,1219,1537,2236,2183,2019,584,1047,1540,1439,1400,977,810,18007,Brisbane Inner - North
30504,0,0,0,4,9,16,17,32,10,6,15,25,27,21,7,189,0,0,3,15,49,105,108,72,11,20,19,17,22,15,9,465,0,3,3,4,3,0,6,4,0,0,0,0,0,0,3,26,0,0,0,3,11,18,10,9,0,4,7,12,12,3,3,92,0,0,0,0,7,18,18,35,4,11,7,20,6,3,4,133,0,0,0,0,0,0,3,3,0,0,3,0,0,3,0,12,11,53,158,372,343,405,370,305,85,78,96,98,95,69,121,2659,0,3,5,27,56,53,78,63,23,21,20,31,50,37,22,489,0,3,0,0,25,23,6,0,4,4,4,3,0,5,3,80,3,43,36,103,205,260,327,260,100,130,175,211,198,162,80,2293,25,204,446,812,1143,1627,1604,1414,449,621,820,871,880,639,469,12024,Brisbane Inner - West
30601,0,0,0,7,8,10,8,4,0,0,4,3,0,0,0,44,0,0,3,11,38,32,51,81,13,46,61,37,25,5,7,410,0,0,7,15,3,3,0,0,0,0,0,0,0,0,0,28,0,0,3,14,8,8,9,0,3,0,3,0,3,6,0,57,0,0,0,3,3,14,23,26,4,7,4,6,8,6,6,110,0,0,0,3,4,3,3,3,3,0,0,0,0,0,3,22,5,62,224,612,459,504,454,423,135,144,114,91,82,30,128,3467,0,0,3,21,32,31,56,30,11,12,14,25,19,11,9,274,0,0,0,0,0,8,0,4,3,0,0,7,0,0,8,30,4,27,55,168,240,304,321,224,49,76,65,101,56,37,66,1793,15,148,551,1181,1293,1722,1685,1356,412,474,449,411,379,200,412,10688,Cairns - North
