yr,est_res_pop_ur_erp_30_jun_p_0_14_yrs_pr100,est_res_pop_ur_erp_30_jun_p_15_24_yrs_pr100,est_res_pop_ur_erp_30_jun_p_25_34_yrs_pr100,est_res_pop_ur_erp_30_jun_p_35_44_yrs_pr100,est_res_pop_ur_erp_30_jun_p_45_54_yrs_pr100,est_res_pop_ur_erp_30_jun_p_55_64_yrs_pr100,est_res_pop_ur_erp_30_jun_p_65_74_yrs_pr100,est_res_pop_ur_erp_30_jun_p_75_84_yrs_pr100,est_res_pop_ur_erp_30_jun_p_85_yrs_ov_pr100,est_res_pop_ur_erp_30_jun_m_0_4_yrs_num,est_res_pop_ur_erp_30_jun_m_5_9_yrs_num,est_res_pop_ur_erp_30_jun_m_10_14_yrs_num,est_res_pop_ur_erp_30_jun_m_15_19_yrs_num,est_res_pop_ur_erp_30_jun_m_20_24_yrs_num,est_res_pop_ur_erp_30_jun_m_25_29_yrs_num,est_res_pop_ur_erp_30_jun_m_30_34_yrs_num,est_res_pop_ur_erp_30_jun_m_35_39_yrs_num,est_res_pop_ur_erp_30_jun_m_40_44_yrs_num,est_res_pop_ur_erp_30_jun_m_45_49_yrs_num,est_res_pop_ur_erp_30_jun_m_50_54_yrs_num,est_res_pop_ur_erp_30_jun_m_55_59_yrs_num,est_res_pop_ur_erp_30_jun_m_60_64_yrs_num,est_res_pop_ur_erp_30_jun_m_65_69_yrs_num,est_res_pop_ur_erp_30_jun_m_70_74_yrs_num,est_res_pop_ur_erp_30_jun_m_75_79_yrs_num,est_res_pop_ur_erp_30_jun_m_80_84_yrs_num,est_res_pop_ur_erp_30_jun_m_85_yrs_ov_num,est_res_pop_ur_erp_30_jun_m_tot_num,est_res_pop_ur_erp_30_jun_f_0_4_yrs_num,est_res_pop_ur_erp_30_jun_f_5_9_yrs_num,est_res_pop_ur_erp_30_jun_f_10_14_yrs_num,est_res_pop_ur_erp_30_jun_f_15_19_yrs_num,est_res_pop_ur_erp_30_jun_f_20_24_yrs_num,est_res_pop_ur_erp_30_jun_f_25_29_yrs_num,est_res_pop_ur_erp_30_jun_f_30_34_yrs_num,est_res_pop_ur_erp_30_jun_f_35_39_yrs_num,est_res_pop_ur_erp_30_jun_f_40_44_yrs_num,est_res_pop_ur_erp_30_jun_f_45_49_yrs_num,est_res_pop_ur_erp_30_jun_f_50_54_yrs_num,est_res_pop_ur_erp_30_jun_f_55_59_yrs_num,est_res_pop_ur_erp_30_jun_f_60_64_yrs_num,est_res_pop_ur_erp_30_jun_f_65_69_yrs_num,est_res_pop_ur_erp_30_jun_f_70_74_yrs_num,est_res_pop_ur_erp_30_jun_f_75_79_yrs_num,est_res_pop_ur_erp_30_jun_f_80_84_yrs_num,est_res_pop_ur_erp_30_jun_f_85_yrs_ov_num,est_res_pop_ur_erp_30_jun_f_tot_num,est_res_pop_ur_erp_30_jun_p_0_4_yrs_num,est_res_pop_ur_erp_30_jun_p_5_9_yrs_num,est_res_pop_ur_erp_30_jun_p_10_14_yrs_num,est_res_pop_ur_erp_30_jun_p_15_19_yrs_num,est_res_pop_ur_erp_30_jun_p_20_24_yrs_num,est_res_pop_ur_erp_30_jun_p_25_29_yrs_num,est_res_pop_ur_erp_30_jun_p_30_34_yrs_num,est_res_pop_ur_erp_30_jun_p_35_39_yrs_num,est_res_pop_ur_erp_30_jun_p_40_44_yrs_num,est_res_pop_ur_erp_30_jun_p_45_49_yrs_num,est_res_pop_ur_erp_30_jun_p_50_54_yrs_num,est_res_pop_ur_erp_30_jun_p_55_59_yrs_num,est_res_pop_ur_erp_30_jun_p_60_64_yrs_num,est_res_pop_ur_erp_30_jun_p_65_69_yrs_num,est_res_pop_ur_erp_30_jun_p_70_74_yrs_num,est_res_pop_ur_erp_30_jun_p_75_79_yrs_num,est_res_pop_ur_erp_30_jun_p_80_84_yrs_num,est_res_pop_ur_erp_30_jun_p_85_yrs_ov_num,est_res_pop_ur_erp_30_jun_p_tot_num,est_res_pop_ur_erp_30_jun_p_wrking_age_pop_15_64_yrs_pr100,est_res_pop_ur_erp_30_jun_med_age_ur_erp_30_jun_m_yrs,est_res_pop_ur_erp_30_jun_med_age_ur_erp_30_jun_f_yrs,est_res_pop_ur_erp_30_jun_med_age_ur_erp_30_jun_p_yrs,births_dth_births_p_num,births_dth_tot_fert_rt_per_f_p_rt,births_dth_dth_p_num,births_dth_stnd_death_rt_per_1000_pop_p_rt,pop_density_pop_density_p_p_km2,regional_mig_internal_mig_arrivals_num,regional_mig_internal_mig_departures_num,regional_mig_internal_mig_net_mig_num,regional_mig_ovs_mig_arrivals_num,regional_mig_ovs_mig_departures_num,regional_mig_ovs_mig_net_mig_num,ab_torres_strait_islander_ppls_prop_tot_pop_net_mig_pr100,ovs_brn_pop_prop_tot_pop_brn_oce_ar_excl_aus_net_mig_pr100,ovs_brn_pop_prop_tot_pop_brn_n_west_eu_net_mig_pr100,ovs_brn_pop_prop_tot_pop_brn_s_eastern_eu_net_mig_pr100,ovs_brn_pop_prop_tot_pop_brn_n_africa_middle_east_net_mig_pr100,ovs_brn_pop_prop_tot_pop_brn_sea_net_mig_pr100,ovs_brn_pop_prop_tot_pop_brn_ne_asia_net_mig_pr100,ovs_brn_pop_prop_tot_pop_brn_s_c_asia_net_mig_pr100,ovs_brn_pop_prop_tot_pop_brn_americas_net_mig_pr100,ovs_brn_pop_prop_tot_pop_brn_sub_sar_afr_net_mig_pr100,ovs_brn_pop_prop_tot_pop_tot_brn_ovs_net_mig_pr100,rel_aff_buddhism_net_mig_pr100,rel_aff_christianity_net_mig_pr100,rel_aff_hinduism_net_mig_pr100,rel_aff_islam_net_mig_pr100,rel_aff_judaism_net_mig_pr100,rel_aff_oth_religions_net_mig_pr100,rel_aff_sec_bels_oth_sprt_blfs_no_rel_aff_net_mig_pr100,rel_aff_inadequately_described_ns_net_mig_pr100,aus_citizenship_aus_citizen_net_mig_pr100,aus_citizenship_no_aus_citizen_net_mig_pr100,aus_citizenship_aus_citizenship_ns_net_mig_pr100,spks_lang_oth_eng_home_prop_tot_pop_net_mig_pr100,sa3_code16,sa3_name16,ogc_fid
2015,7.2,17.5,32.6,16.4,10.4,7.8,5.0,2.3,0.8,4116.0,2329.0,1609.0,3995.0,14048.0,20141.0,17261.0,11495.0,8917.0,6884.0,6166.0,4961.0,4100.0,3502.0,2205.0,1448.0,997.0,711.0,114885.0,3880.0,2229.0,1760.0,4794.0,15685.0,19228.0,15103.0,9164.0,6501.0,5003.0,4739.0,4315.0,3785.0,3101.0,2093.0,1542.0,1012.0,1110.0,105044.0,7996.0,4558.0,3369.0,8789.0,29733.0,39369.0,32364.0,20659.0,15418.0,11887.0,10905.0,9276.0,7885.0,6603.0,4298.0,2990.0,2009.0,1821.0,219929.0,84.7,33.1,31.5,32.3,2385.0,1.0,701.0,5.0,8774.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11703,Sydney Inner City,21
2016,7.0,18.0,32.9,15.9,10.2,7.8,5.1,2.3,0.8,4088.0,2359.0,1667.0,4281.0,14871.0,21138.0,18044.0,11829.0,8780.0,7048.0,6245.0,5284.0,4146.0,3708.0,2390.0,1502.0,1021.0,776.0,119177.0,3974.0,2279.0,1715.0,5169.0,16783.0,20274.0,15786.0,9371.0,6484.0,5316.0,4776.0,4492.0,3950.0,3304.0,2228.0,1628.0,1066.0,1131.0,109726.0,8062.0,4638.0,3382.0,9450.0,31654.0,41412.0,33830.0,21200.0,15264.0,12364.0,11021.0,9776.0,8096.0,7012.0,4618.0,3130.0,2087.0,1907.0,228903.0,84.8,32.9,31.3,32.2,2444.0,1.0,679.0,4.8,9132.7,,,,,,,1.2,3.0,8.7,3.8,1.4,9.4,13.9,2.0,3.9,0.9,47.2,6.9,28.5,1.4,1.4,0.9,0.5,44.8,15.7,56.6,30.4,13.0,35.7,11703,Sydney Inner City,22
2017,7.1,18.0,33.1,15.8,10.0,7.8,5.1,2.3,0.9,4348.0,2518.0,1744.0,3957.0,16117.0,22179.0,18857.0,12406.0,8767.0,7424.0,6193.0,5458.0,4342.0,3673.0,2683.0,1607.0,1046.0,854.0,124173.0,4167.0,2399.0,1808.0,4738.0,18213.0,21796.0,16517.0,10051.0,6598.0,5532.0,4838.0,4610.0,4182.0,3447.0,2409.0,1674.0,1178.0,1223.0,115380.0,8515.0,4917.0,3552.0,8695.0,34330.0,43975.0,35374.0,22457.0,15365.0,12956.0,11031.0,10068.0,8524.0,7120.0,5092.0,3281.0,2224.0,2077.0,239806.0,84.6,32.8,31.2,32.1,2312.0,1.0,681.0,4.5,9567.7,17226.0,18267.0,-1041.0,25494.0,15391.0,10103.0,,,,,,,,,,,,,,,,,,,,,,,,11703,Sydney Inner City,23
2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247366.0,,,,,,,,,9869.3,18658.0,21327.0,-2669.0,24456.0,16059.0,8397.0,,,,,,,,,,,,,,,,,,,,,,,,11703,Sydney Inner City,24
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,5.7,5.0,2.7,1.9,4.6,1.0,4.3,1.6,1.4,28.1,,,,,,,,,85.6,8.2,6.2,25.2,12302,Campbelltown (NSW),25
2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12302,Campbelltown (NSW),26
2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80103,Canberra East,2515
2013,21.5,15.4,15.0,13.0,13.3,11.7,6.5,2.7,0.9,5890.0,5726.0,5511.0,6032.0,6213.0,5844.0,5618.0,5014.0,4848.0,4844.0,5124.0,4773.0,4132.0,3205.0,1856.0,1145.0,669.0,513.0,76957.0,5735.0,5335.0,5315.0,5688.0,6010.0,6086.0,5860.0,5208.0,5145.0,5181.0,5490.0,4989.0,4276.0,3203.0,1841.0,1353.0,1014.0,941.0,78670.0,11625.0,11061.0,10826.0,11720.0,12223.0,11930.0,11478.0,10222.0,9993.0,10025.0,10614.0,9762.0,8408.0,6408.0,3697.0,2498.0,1683.0,1454.0,155627.0,68.4,32.8,34.4,33.6,2375.0,2.1,810.0,6.6,465.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12302,Campbelltown (NSW),27
2014,21.6,15.1,15.2,13.1,12.8,11.6,6.8,2.8,1.0,5993.0,5880.0,5561.0,5933.0,6292.0,5844.0,5822.0,5133.0,5012.0,4705.0,5071.0,4773.0,4157.0,3383.0,1997.0,1246.0,680.0,539.0,78021.0,5901.0,5468.0,5255.0,5567.0,6049.0,6188.0,6064.0,5310.0,5192.0,5018.0,5447.0,5062.0,4320.0,3351.0,2016.0,1427.0,1004.0,964.0,79603.0,11894.0,11348.0,10816.0,11500.0,12341.0,12032.0,11886.0,10443.0,10204.0,9723.0,10518.0,9835.0,8477.0,6734.0,4013.0,2673.0,1684.0,1503.0,157624.0,67.9,33.0,34.4,33.7,2113.0,2.0,795.0,6.5,471.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12302,Campbelltown (NSW),28
2015,21.6,14.9,15.3,13.2,12.5,11.5,7.1,2.9,1.0,6139.0,6118.0,5505.0,5857.0,6376.0,5916.0,5949.0,5315.0,5105.0,4642.0,4991.0,4777.0,4208.0,3551.0,2135.0,1338.0,723.0,557.0,79202.0,5989.0,5660.0,5210.0,5497.0,6048.0,6239.0,6326.0,5467.0,5242.0,4946.0,5399.0,5046.0,4432.0,3532.0,2186.0,1508.0,1001.0,1042.0,80770.0,12128.0,11778.0,10715.0,11354.0,12424.0,12155.0,12275.0,10782.0,10347.0,9588.0,10390.0,9823.0,8640.0,7083.0,4321.0,2846.0,1724.0,1599.0,159972.0,67.4,33.1,34.5,33.8,2455.0,2.0,805.0,6.4,478.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12302,Campbelltown (NSW),29
2016,21.7,14.5,15.3,13.3,12.3,11.5,7.4,3.0,1.0,6374.0,6245.0,5638.0,5825.0,6318.0,6002.0,6120.0,5535.0,5225.0,4705.0,4933.0,4829.0,4253.0,3649.0,2323.0,1431.0,775.0,554.0,80734.0,5998.0,5864.0,5305.0,5386.0,6120.0,6261.0,6605.0,5666.0,5268.0,5036.0,5300.0,5141.0,4484.0,3712.0,2425.0,1566.0,1054.0,1078.0,82269.0,12372.0,12109.0,10943.0,11211.0,12438.0,12263.0,12725.0,11201.0,10493.0,9741.0,10233.0,9970.0,8737.0,7361.0,4748.0,2997.0,1829.0,1632.0,163003.0,66.9,33.3,34.7,34.0,2283.0,1.9,853.0,6.3,487.7,,,,,,,3.8,5.9,4.1,2.4,2.4,5.0,1.4,7.0,1.6,1.4,31.3,2.6,57.4,4.4,7.9,,1.1,18.1,8.4,83.4,10.2,6.4,30.3,12302,Campbelltown (NSW),30
2017,21.6,14.3,15.4,13.5,12.0,11.4,7.7,3.1,1.0,6364.0,6383.0,5836.0,5714.0,6452.0,6114.0,6193.0,5812.0,5305.0,4795.0,4841.0,4887.0,4252.0,3691.0,2561.0,1513.0,855.0,583.0,82151.0,5992.0,6007.0,5351.0,5403.0,6128.0,6402.0,6827.0,6032.0,5255.0,5070.0,5235.0,5174.0,4578.0,3845.0,2662.0,1679.0,1110.0,1131.0,83881.0,12356.0,12390.0,11187.0,11117.0,12580.0,12516.0,13020.0,11844.0,10560.0,9865.0,10076.0,10061.0,8830.0,7536.0,5223.0,3192.0,1965.0,1714.0,166173.0,66.5,33.5,34.9,34.2,2392.0,1.9,851.0,6.2,497.2,10694.0,10618.0,76.0,2587.0,982.0,1605.0,,,,,,,,,,,,,,,,,,,,,,,,12302,Campbelltown (NSW),31
2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169630.0,,,,,,,,,507.5,12245.0,12071.0,174.0,2470.0,1073.0,1397.0,,,,,,,,,,,,,,,,,,,,,,,,12302,Campbelltown (NSW),32
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,1.6,6.0,2.7,1.0,1.4,1.3,0.7,1.0,0.9,16.6,,,,,,,,,92.0,4.2,3.8,10.6,12802,Sutherland - Menai - Heathcote,33
2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12802,Sutherland - Menai - Heathcote,34
2013,20.1,13.3,12.2,14.5,14.1,12.4,7.9,3.8,1.8,3883.0,3851.0,3691.0,3718.0,3918.0,3291.0,3331.0,3769.0,4071.0,3639.0,3865.0,3626.0,3144.0,2679.0,1697.0,1098.0,797.0,670.0,54738.0,3664.0,3641.0,3481.0,3479.0,3585.0,3317.0,3505.0,3911.0,4292.0,3896.0,4187.0,3728.0,3173.0,2632.0,1752.0,1210.0,1123.0,1281.0,55857.0,7547.0,7492.0,7172.0,7197.0,7503.0,6608.0,6836.0,7680.0,8363.0,7535.0,8052.0,7354.0,6317.0,5311.0,3449.0,2308.0,1920.0,1951.0,110595.0,66.4,37.3,39.2,38.3,1395.0,2.0,696.0,5.6,460.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12802,Sutherland - Menai - Heathcote,35
2014,20.1,13.0,12.1,14.4,13.9,12.4,8.3,3.9,1.9,3840.0,3937.0,3705.0,3690.0,3810.0,3292.0,3291.0,3704.0,4127.0,3626.0,3793.0,3620.0,3153.0,2699.0,1847.0,1161.0,820.0,736.0,54851.0,3609.0,3736.0,3482.0,3442.0,3504.0,3317.0,3559.0,3805.0,4321.0,3830.0,4155.0,3802.0,3144.0,2719.0,1897.0,1258.0,1077.0,1371.0,56028.0,7449.0,7673.0,7187.0,7132.0,7314.0,6609.0,6850.0,7509.0,8448.0,7456.0,7948.0,7422.0,6297.0,5418.0,3744.0,2419.0,1897.0,2107.0,110879.0,65.8,37.6,39.5,38.5,1293.0,1.9,774.0,5.7,461.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12802,Sutherland - Menai - Heathcote,36
2015,20.2,12.8,12.1,14.3,13.7,12.3,8.5,4.0,2.0,3770.0,4010.0,3732.0,3697.0,3721.0,3322.0,3282.0,3650.0,4141.0,3624.0,3706.0,3604.0,3126.0,2713.0,1978.0,1229.0,815.0,805.0,54925.0,3596.0,3825.0,3491.0,3362.0,3461.0,3276.0,3576.0,3767.0,4339.0,3850.0,4053.0,3817.0,3141.0,2797.0,1998.0,1326.0,1047.0,1437.0,56159.0,7366.0,7835.0,7223.0,7059.0,7182.0,6598.0,6858.0,7417.0,8480.0,7474.0,7759.0,7421.0,6267.0,5510.0,3976.0,2555.0,1862.0,2242.0,111084.0,65.3,37.7,39.6,38.7,1322.0,1.9,687.0,5.7,462.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12802,Sutherland - Menai - Heathcote,37
2016,20.4,12.7,11.9,14.1,13.7,12.3,8.7,4.1,2.1,3848.0,4031.0,3745.0,3713.0,3650.0,3318.0,3247.0,3605.0,4032.0,3743.0,3628.0,3551.0,3157.0,2738.0,2043.0,1274.0,844.0,862.0,55029.0,3613.0,3865.0,3571.0,3385.0,3380.0,3208.0,3523.0,3805.0,4235.0,4008.0,3871.0,3815.0,3202.0,2788.0,2117.0,1417.0,1019.0,1506.0,56328.0,7461.0,7896.0,7316.0,7098.0,7030.0,6526.0,6770.0,7410.0,8267.0,7751.0,7499.0,7366.0,6359.0,5526.0,4160.0,2691.0,1863.0,2368.0,111357.0,64.7,37.8,39.8,38.8,1251.0,1.8,681.0,5.4,463.5,,,,,,,1.1,1.6,5.7,2.7,1.0,1.5,1.8,0.9,1.2,0.9,17.3,0.9,67.4,0.6,0.8,0.1,0.3,24.1,5.8,91.6,4.6,3.8,12.1,12802,Sutherland - Menai - Heathcote,38
2017,20.2,12.7,11.9,13.8,13.7,12.4,8.9,4.3,2.1,3678.0,4049.0,3808.0,3714.0,3664.0,3361.0,3159.0,3500.0,4001.0,3877.0,3565.0,3530.0,3186.0,2721.0,2158.0,1349.0,846.0,881.0,55047.0,3468.0,3835.0,3699.0,3404.0,3388.0,3265.0,3470.0,3834.0,4086.0,4122.0,3761.0,3844.0,3268.0,2699.0,2302.0,1516.0,1041.0,1481.0,56483.0,7146.0,7884.0,7507.0,7118.0,7052.0,6626.0,6629.0,7334.0,8087.0,7999.0,7326.0,7374.0,6454.0,5420.0,4460.0,2865.0,1887.0,2362.0,111603.0,64.6,38.0,39.9,39.0,1273.0,1.8,751.0,5.1,464.5,5467.0,6434.0,-967.0,1030.0,390.0,640.0,,,,,,,,,,,,,,,,,,,,,,,,12802,Sutherland - Menai - Heathcote,39
2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111991.0,,,,,,,,,466.1,6232.0,7094.0,-862.0,985.0,426.0,559.0,,,,,,,,,,,,,,,,,,,,,,,,12802,Sutherland - Menai - Heathcote,40
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,1.1,7.7,1.5,0.2,0.5,0.2,0.2,0.6,0.5,12.5,,,,,,,,,91.3,4.1,4.6,3.7,20303,Surf Coast - Bellarine Peninsula,41
2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20303,Surf Coast - Bellarine Peninsula,42
2013,19.1,10.4,9.7,13.3,13.5,14.3,11.2,6.0,2.5,2209.0,2235.0,2126.0,2039.0,1624.0,1477.0,1631.0,1956.0,2267.0,1981.0,2260.0,2291.0,2286.0,2115.0,1514.0,1078.0,771.0,602.0,32462.0,2012.0,2070.0,1935.0,1747.0,1478.0,1545.0,1715.0,2116.0,2461.0,2264.0,2369.0,2464.0,2419.0,2167.0,1575.0,1183.0,926.0,1051.0,33497.0,4221.0,4305.0,4061.0,3786.0,3102.0,3022.0,3346.0,4072.0,4728.0,4245.0,4629.0,4755.0,4705.0,4282.0,3089.0,2261.0,1697.0,1653.0,65959.0,61.2,42.0,44.3,43.2,729.0,2.1,512.0,4.9,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20303,Surf Coast - Bellarine Peninsula,43
2014,19.2,10.2,9.9,13.1,13.2,14.3,11.5,6.0,2.6,2319.0,2346.0,2166.0,2060.0,1657.0,1529.0,1726.0,1961.0,2345.0,2027.0,2238.0,2348.0,2389.0,2236.0,1590.0,1174.0,751.0,660.0,33522.0,2098.0,2169.0,2005.0,1779.0,1488.0,1634.0,1842.0,2138.0,2500.0,2305.0,2429.0,2537.0,2512.0,2314.0,1681.0,1226.0,932.0,1091.0,34680.0,4417.0,4515.0,4171.0,3839.0,3145.0,3163.0,3568.0,4099.0,4845.0,4332.0,4667.0,4885.0,4901.0,4550.0,3271.0,2400.0,1683.0,1751.0,68202.0,60.8,42.2,44.4,43.3,707.0,2.0,539.0,5.0,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20303,Surf Coast - Bellarine Peninsula,44
2015,19.4,10.0,10.1,13.0,12.9,14.2,12.0,5.9,2.5,2431.0,2493.0,2248.0,2088.0,1659.0,1608.0,1824.0,2044.0,2428.0,2089.0,2242.0,2365.0,2483.0,2394.0,1747.0,1221.0,755.0,687.0,34806.0,2123.0,2356.0,2068.0,1835.0,1492.0,1733.0,2021.0,2145.0,2581.0,2415.0,2413.0,2643.0,2593.0,2507.0,1824.0,1294.0,946.0,1096.0,36085.0,4554.0,4849.0,4316.0,3923.0,3151.0,3341.0,3845.0,4189.0,5009.0,4504.0,4655.0,5008.0,5076.0,4901.0,3571.0,2515.0,1701.0,1783.0,70891.0,60.2,42.2,44.4,43.4,736.0,2.0,525.0,5.0,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20303,Surf Coast - Bellarine Peninsula,45
2016,19.6,9.7,10.2,12.8,12.8,14.1,12.4,5.9,2.5,2515.0,2636.0,2404.0,2084.0,1716.0,1648.0,1899.0,2169.0,2457.0,2245.0,2230.0,2403.0,2610.0,2528.0,1943.0,1283.0,784.0,704.0,36258.0,2195.0,2545.0,2175.0,1857.0,1506.0,1782.0,2224.0,2223.0,2600.0,2529.0,2474.0,2702.0,2707.0,2701.0,2012.0,1358.0,958.0,1122.0,37670.0,4710.0,5181.0,4579.0,3941.0,3222.0,3430.0,4123.0,4392.0,5057.0,4774.0,4704.0,5105.0,5317.0,5229.0,3955.0,2641.0,1742.0,1826.0,73928.0,59.6,42.3,44.5,43.4,822.0,1.9,547.0,5.0,79.5,,,,,,,0.7,1.3,7.1,1.5,0.2,0.5,0.3,0.3,0.8,0.5,12.5,0.7,50.3,0.2,0.1,0.1,0.2,39.5,8.9,89.8,4.0,6.2,4.2,20303,Surf Coast - Bellarine Peninsula,46
2017,19.6,9.8,10.0,12.7,12.8,13.9,12.7,6.1,2.5,2575.0,2712.0,2521.0,2228.0,1832.0,1675.0,1956.0,2225.0,2479.0,2406.0,2213.0,2475.0,2619.0,2592.0,2168.0,1348.0,847.0,737.0,37608.0,2245.0,2616.0,2328.0,1929.0,1548.0,1712.0,2329.0,2376.0,2644.0,2682.0,2514.0,2734.0,2841.0,2743.0,2198.0,1485.0,986.0,1163.0,39073.0,4820.0,5328.0,4849.0,4157.0,3380.0,3387.0,4285.0,4601.0,5123.0,5088.0,4727.0,5209.0,5460.0,5335.0,4366.0,2833.0,1833.0,1900.0,76674.0,59.2,42.2,44.6,43.5,818.0,1.9,475.0,4.6,82.4,6257.0,4108.0,2149.0,557.0,201.0,356.0,,,,,,,,,,,,,,,,,,,,,,,,20303,Surf Coast - Bellarine Peninsula,47
2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79675.0,,,,,,,,,85.7,7114.0,4799.0,2315.0,572.0,216.0,356.0,,,,,,,,,,,,,,,,,,,,,,,,20303,Surf Coast - Bellarine Peninsula,48
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,2.0,4.2,10.4,3.5,3.0,2.4,4.3,1.4,0.9,32.0,,,,,,,,,81.2,13.0,5.9,35.1,20601,Brunswick - Coburg,49
2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4130.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20601,Brunswick - Coburg,50
2013,14.4,13.5,23.8,16.7,11.5,8.3,5.6,4.3,1.8,2648.0,2008.0,1627.0,1779.0,3936.0,5376.0,4915.0,3837.0,3334.0,2587.0,2293.0,1868.0,1569.0,1206.0,1044.0,908.0,716.0,607.0,42258.0,2594.0,2006.0,1501.0,1757.0,4205.0,5324.0,4937.0,3845.0,3385.0,2621.0,2409.0,2065.0,1619.0,1407.0,1187.0,1219.0,902.0,951.0,43934.0,5242.0,4014.0,3128.0,3536.0,8141.0,10700.0,9852.0,7682.0,6719.0,5208.0,4702.0,3933.0,3188.0,2613.0,2231.0,2127.0,1618.0,1558.0,86192.0,73.9,33.7,34.6,34.2,1101.0,1.4,491.0,5.4,4222.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20601,Brunswick - Coburg,51
2014,14.3,13.4,24.1,16.6,11.5,8.4,5.6,4.2,1.8,2632.0,2086.0,1646.0,1812.0,3928.0,5542.0,5027.0,3921.0,3386.0,2666.0,2325.0,1945.0,1613.0,1236.0,1059.0,878.0,739.0,638.0,43079.0,2607.0,2052.0,1578.0,1767.0,4325.0,5595.0,5022.0,3873.0,3434.0,2662.0,2494.0,2135.0,1685.0,1456.0,1169.0,1204.0,908.0,990.0,44956.0,5239.0,4138.0,3224.0,3579.0,8253.0,11137.0,10049.0,7794.0,6820.0,5328.0,4819.0,4080.0,3298.0,2692.0,2228.0,2082.0,1647.0,1628.0,88035.0,74.0,33.8,34.5,34.1,1113.0,1.3,498.0,5.3,4312.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20601,Brunswick - Coburg,52
2015,14.2,13.4,24.4,16.4,11.6,8.5,5.5,4.2,1.9,2599.0,2172.0,1665.0,1796.0,3960.0,5780.0,5176.0,3991.0,3397.0,2750.0,2352.0,1997.0,1647.0,1304.0,1024.0,905.0,722.0,674.0,43911.0,2581.0,2061.0,1664.0,1774.0,4483.0,5823.0,5177.0,3958.0,3402.0,2776.0,2509.0,2205.0,1779.0,1479.0,1153.0,1219.0,932.0,990.0,45965.0,5180.0,4233.0,3329.0,3570.0,8443.0,11603.0,10353.0,7949.0,6799.0,5526.0,4861.0,4202.0,3426.0,2783.0,2177.0,2124.0,1654.0,1664.0,89876.0,74.2,33.8,34.4,34.1,1151.0,1.3,501.0,5.4,4402.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20601,Brunswick - Coburg,53
