sa3_code16,negnil_inc_be_wft,negnil_inc_be_wpt,negnil_inc_be_baw,negnil_inc_1eft_othpt,negnil_inc_1eft_othaw,negnil_inc_1eft_othnw,negnil_inc_1ept_othaw,negnil_inc_1ept_othnw,negnil_inc_1aw_othnw,negnil_inc_bnw,negnil_inc_lfsta_ns,negnil_inc_tot,i_1_149_be_wft,i_1_149_be_wpt,i_1_149_be_baw,i_1_149_1eft_othpt,i_1_149_1eft_othaw,i_1_149_1eft_othnw,i_1_149_1ept_othaw,i_1_149_1ept_othnw,i_1_149_1aw_othnw,i_1_149_bnw,i_1_149_lfsta_ns,i_1_149_tot,i_150_299_be_wft,i_150_299_be_wpt,i_150_299_be_baw,i_150_299_1eft_othpt,i_150_299_1eft_othaw,i_150_299_1eft_othnw,i_150_299_1ept_othaw,i_150_299_1ept_othnw,i_150_299_1aw_othnw,i_150_299_bnw,i_150_299_lfsta_ns,i_150_299_tot,i_300_399_be_wft,i_300_399_be_wpt,i_300_399_be_baw,i_300_399_1eft_othpt,i_300_399_1eft_othaw,i_300_399_1eft_othnw,i_300_399_1ept_othaw,i_300_399_1ept_othnw,i_300_399_1aw_othnw,i_300_399_bnw,i_300_399_lfsta_ns,i_300_399_tot,i_400_499_be_wft,i_400_499_be_wpt,i_400_499_be_baw,i_400_499_1eft_othpt,i_400_499_1eft_othaw,i_400_499_1eft_othnw,i_400_499_1ept_othaw,i_400_499_1ept_othnw,i_400_499_1aw_othnw,i_400_499_bnw,i_400_499_lfsta_ns,i_400_499_tot,i_500_649_be_wft,i_500_649_be_wpt,i_500_649_be_baw,i_500_649_1eft_othpt,i_500_649_1eft_othaw,i_500_649_1eft_othnw,i_500_649_1ept_othaw,i_500_649_1ept_othnw,i_500_649_1aw_othnw,i_500_649_bnw,i_500_649_lfsta_ns,i_500_649_tot,i_650_799_be_wft,i_650_799_be_wpt,i_650_799_be_baw,i_650_799_1eft_othpt,i_650_799_1eft_othaw,i_650_799_1eft_othnw,i_650_799_1ept_othaw,i_650_799_1ept_othnw,i_650_799_1aw_othnw,i_650_799_bnw,i_650_799_lfsta_ns,i_650_799_tot,i_800_999_be_wft,i_800_999_be_wpt,i_800_999_be_baw,i_800_999_1eft_othpt,i_800_999_1eft_othaw,i_800_999_1eft_othnw,i_800_999_1ept_othaw,i_800_999_1ept_othnw,i_800_999_1aw_othnw,i_800_999_bnw,i_800_999_lfsta_ns,i_800_999_tot,i_1000_1249_be_wft,i_1000_1249_be_wpt,i_1000_1249_be_baw,i_1000_1249_1eft_othpt,i_1000_1249_1eft_othaw,i_1000_1249_1eft_othnw,i_1000_1249_1ept_othaw,i_1000_1249_1ept_othnw,i_1000_1249_1aw_othnw,i_1000_1249_bnw,i_1000_1249_lfsta_ns,i_1000_1249_tot,i_1250_1499_be_wft,i_1250_1499_be_wpt,i_1250_1499_be_baw,i_1250_1499_1eft_othpt,i_1250_1499_1eft_othaw,i_1250_1499_1eft_othnw,i_1250_1499_1ept_othaw,i_1250_1499_1ept_othnw,i_1250_1499_1aw_othnw,i_1250_1499_bnw,i_1250_1499_lfsta_ns,i_1250_1499_tot,i_1500_1749_be_wft,i_1500_1749_be_wpt,i_1500_1749_be_baw,i_1500_1749_1eft_othpt,i_1500_1749_1eft_othaw,i_1500_1749_1eft_othnw,i_1500_1749_1ept_othaw,i_1500_1749_1ept_othnw,i_1500_1749_1aw_othnw,i_1500_1749_bnw,i_1500_1749_lfsta_ns,i_1500_1749_tot,i_1750_1999_be_wft,i_1750_1999_be_wpt,i_1750_1999_be_baw,i_1750_1999_1eft_othpt,i_1750_1999_1eft_othaw,i_1750_1999_1eft_othnw,i_1750_1999_1ept_othaw,i_1750_1999_1ept_othnw,i_1750_1999_1aw_othnw,i_1750_1999_bnw,i_1750_1999_lfsta_ns,i_1750_1999_tot,i_2000_2499_be_wft,i_2000_2499_be_wpt,i_2000_2499_be_baw,i_2000_2499_1eft_othpt,i_2000_2499_1eft_othaw,i_2000_2499_1eft_othnw,i_2000_2499_1ept_othaw,i_2000_2499_1ept_othnw,i_2000_2499_1aw_othnw,i_2000_2499_bnw,i_2000_2499_lfsta_ns,i_2000_2499_tot,i_2500_2999_be_wft,i_2500_2999_be_wpt,i_2500_2999_be_baw,i_2500_2999_1eft_othpt,i_2500_2999_1eft_othaw,i_2500_2999_1eft_othnw,i_2500_2999_1ept_othaw,i_2500_2999_1ept_othnw,i_2500_2999_1aw_othnw,i_2500_2999_bnw,i_2500_2999_lfsta_ns,i_2500_2999_tot,i_3000_3499_be_wft,i_3000_3499_be_wpt,i_3000_3499_be_baw,i_3000_3499_1eft_othpt,i_3000_3499_1eft_othaw,i_3000_3499_1eft_othnw,i_3000_3499_1ept_othaw,i_3000_3499_1ept_othnw,i_3000_3499_1aw_othnw,i_3000_3499_bnw,i_3000_3499_lfsta_ns,i_3000_3499_tot,i_3500_3999_be_wft,i_3500_3999_be_wpt,i_3500_3999_be_baw,i_3500_3999_1eft_othpt,i_3500_3999_1eft_othaw,i_3500_3999_1eft_othnw,i_3500_3999_1ept_othaw,i_3500_3999_1ept_othnw,i_3500_3999_1aw_othnw,i_3500_3999_bnw,i_3500_3999_lfsta_ns,i_3500_3999_tot,i_4000more_be_wft,i_4000more_be_wpt,i_4000more_be_baw,i_4000more_1eft_othpt,i_4000more_1eft_othaw,i_4000more_1eft_othnw,i_4000more_1ept_othaw,i_4000more_1ept_othnw,sa3_name16
20502,7,3,3,0,0,0,0,0,0,66,3,86,7,0,0,0,0,0,0,4,0,50,0,65,0,10,0,0,0,0,0,4,0,34,0,54,0,0,0,0,0,0,0,8,0,24,0,40,6,12,0,4,0,8,0,32,4,303,3,374,4,12,0,6,0,6,0,51,5,126,0,213,14,32,12,17,3,25,6,86,13,922,21,1159,24,34,0,40,3,53,7,96,13,348,3,621,56,62,13,80,8,74,8,80,12,342,11,747,72,44,7,154,5,49,4,37,13,217,7,619,54,23,10,81,9,42,4,19,3,56,0,294,68,21,3,72,8,30,6,12,3,67,3,296,169,35,9,103,14,36,7,17,7,84,5,479,84,9,7,55,12,13,7,0,3,23,0,220,55,5,0,18,4,5,0,3,0,9,0,112,20,0,3,10,0,11,0,3,0,8,0,54,38,3,0,26,0,7,3,7,Gippsland - East
20503,7,3,0,0,0,4,0,6,0,86,4,111,3,3,0,4,0,4,0,7,0,62,3,93,0,0,0,0,0,0,0,13,3,36,0,62,3,3,0,0,0,4,0,12,0,32,0,49,21,8,3,6,0,13,0,44,6,353,3,462,6,15,0,16,0,18,3,75,5,118,0,261,24,61,4,22,0,39,3,127,14,1060,9,1361,32,47,3,46,3,60,12,135,14,445,10,817,61,91,9,119,12,89,5,88,14,408,5,901,92,77,10,149,9,65,10,55,15,236,11,723,76,24,3,122,12,49,3,23,3,61,0,387,103,48,7,130,10,51,4,16,8,67,7,445,205,33,12,180,23,64,8,18,10,92,5,653,153,19,4,86,21,14,5,8,3,23,0,338,67,17,3,48,5,8,0,9,0,20,0,182,34,0,4,15,0,14,0,0,5,10,0,83,58,14,3,38,4,11,4,11,Gippsland - South West
20504,0,0,3,3,0,0,0,0,0,84,0,90,3,0,0,0,0,3,0,13,3,43,0,64,0,0,0,0,0,3,0,14,0,28,0,48,0,0,0,0,0,0,0,7,0,18,0,30,9,4,0,3,0,5,0,41,7,344,5,411,0,4,0,5,0,22,0,55,4,128,0,222,11,24,3,16,0,35,5,101,14,985,23,1216,8,31,0,43,5,74,0,100,14,329,8,621,33,43,0,88,4,91,3,82,12,323,9,689,92,39,0,128,4,98,11,57,16,215,9,678,86,21,0,95,6,89,4,30,13,59,0,402,121,20,9,121,9,69,4,11,9,65,3,438,299,27,11,209,23,126,14,31,26,60,3,829,186,16,7,153,13,36,8,14,5,26,3,456,139,9,3,86,8,15,0,5,0,13,0,278,70,0,5,17,9,53,0,4,3,8,0,173,86,10,3,79,5,38,9,17,Latrobe Valley
20505,9,4,0,0,0,0,0,3,0,49,0,66,6,5,0,0,0,0,0,6,0,35,0,53,0,0,0,4,0,5,0,5,0,19,0,29,0,0,0,0,0,0,0,3,0,3,0,9,4,5,3,3,0,5,0,22,4,167,7,226,4,5,0,8,0,14,0,23,7,70,3,138,8,24,0,15,0,33,5,70,8,581,10,755,26,28,3,26,3,61,0,65,7,224,5,445,34,42,3,75,4,74,3,53,10,232,0,531,70,40,3,90,6,49,4,27,9,142,3,446,51,16,3,91,11,45,0,22,6,33,0,279,79,24,4,85,4,49,3,14,4,42,0,317,189,19,9,133,8,58,10,20,12,50,0,499,94,13,7,76,11,21,4,13,0,12,3,255,73,3,0,34,10,8,3,5,0,0,0,149,33,0,0,8,3,21,0,3,3,6,0,87,66,10,14,49,7,22,4,3,Wellington
20601,5,0,0,4,0,3,0,0,0,110,7,133,0,0,0,0,0,0,0,3,0,57,0,60,0,0,0,0,0,0,0,12,0,26,0,49,0,0,0,0,0,0,0,18,0,12,0,36,3,6,0,3,0,9,3,26,3,291,4,347,0,10,0,3,0,20,0,46,7,70,0,164,11,43,3,12,0,40,3,62,3,577,7,758,11,39,0,36,3,69,4,66,4,151,0,391,34,102,0,76,3,117,11,43,10,140,0,531,86,63,7,176,12,95,6,36,4,104,4,586,83,35,4,149,4,85,0,24,10,20,0,413,169,30,8,147,3,92,4,17,5,39,0,521,647,55,9,280,26,132,3,24,9,36,0,1217,646,21,3,231,24,55,0,15,4,16,4,1008,418,8,3,111,17,30,5,7,3,11,0,614,340,6,3,47,13,31,3,3,0,3,0,460,563,10,13,107,13,54,3,14,Brunswick - Coburg
20602,0,0,0,0,0,0,0,3,0,48,0,53,0,0,0,0,0,0,0,3,0,27,3,38,0,3,0,0,0,0,0,5,0,18,0,30,0,0,0,0,0,0,0,4,0,3,0,10,0,3,0,3,0,0,0,7,3,173,3,197,0,13,0,4,0,8,0,22,0,25,0,70,0,28,4,11,0,27,3,22,3,344,3,437,5,20,0,13,0,36,0,42,5,67,0,195,10,52,0,62,0,35,0,19,5,87,3,269,42,40,3,89,4,42,3,31,3,66,3,317,47,17,0,80,3,42,0,15,5,22,0,233,84,28,3,83,3,37,3,13,0,29,0,287,304,28,4,161,14,56,8,24,4,26,0,632,337,13,4,102,8,35,4,8,3,12,0,526,253,7,0,69,12,12,8,3,0,9,0,376,185,3,3,21,6,33,0,3,0,3,0,261,377,14,3,71,21,34,3,13,Darebin - South
20603,0,0,0,0,0,0,0,0,0,85,0,91,0,0,0,0,0,0,0,0,0,47,0,48,0,0,0,0,0,0,0,10,0,15,4,27,0,0,0,0,0,0,0,6,0,18,0,25,0,6,0,0,0,0,0,21,4,155,3,191,0,3,0,5,0,5,0,43,4,44,0,104,3,29,3,5,3,28,0,47,3,284,3,405,4,25,3,10,0,62,0,40,6,136,0,299,14,41,5,47,3,75,4,54,11,149,0,403,40,36,3,107,5,61,3,36,4,99,0,401,57,20,0,86,3,66,4,26,3,46,3,319,93,27,0,72,3,59,5,19,6,37,0,319,419,26,3,157,16,87,10,28,9,71,0,828,371,14,4,116,17,41,4,14,3,32,0,621,269,3,9,63,5,21,3,8,0,13,0,407,204,8,4,28,6,34,4,3,0,15,0,307,444,18,3,114,12,50,9,22,Essendon
20604,5,0,0,4,0,7,0,6,0,652,0,680,3,7,0,0,0,6,0,27,7,84,0,134,0,6,0,0,0,5,0,65,0,51,0,129,0,0,0,0,0,3,0,58,0,21,0,87,4,27,0,7,0,13,0,66,7,140,0,264,3,25,0,8,0,28,0,77,8,74,0,234,14,116,0,13,0,65,6,86,6,187,3,498,14,112,3,53,6,144,4,101,5,102,3,546,44,147,0,146,8,208,11,91,9,158,4,819,117,100,9,212,12,218,6,70,4,136,0,875,117,41,3,203,10,249,4,30,7,49,5,716,270,41,0,201,12,165,3,34,5,90,0,831,917,60,11,331,30,347,10,64,17,135,3,1931,895,26,14,276,41,88,11,24,8,77,0,1456,732,33,17,152,29,37,5,19,4,25,4,1056,495,16,11,63,20,175,5,29,4,48,3,858,1269,68,24,313,54,211,7,69,Melbourne City
20605,6,0,3,0,0,3,0,4,0,93,0,106,0,0,0,0,0,0,0,4,0,32,0,41,0,4,0,3,0,0,0,12,0,20,0,41,0,0,0,0,0,3,0,13,0,12,0,30,3,8,0,3,0,5,0,25,0,167,0,215,0,11,0,3,0,9,0,42,4,41,0,117,6,38,0,10,0,30,5,51,5,290,3,444,8,47,3,30,3,80,3,56,5,120,8,360,33,78,0,85,3,127,3,67,3,145,3,545,108,73,5,183,8,94,3,50,8,129,5,658,122,30,3,158,10,113,5,41,4,52,0,543,223,42,3,167,14,97,3,41,6,69,0,667,889,59,11,340,38,217,17,71,8,115,4,1767,934,26,19,280,42,111,7,40,3,81,3,1544,763,30,9,148,28,57,0,16,6,48,3,1113,627,8,10,52,22,148,3,22,5,43,3,934,1441,69,22,335,51,216,7,82,Port Phillip
20607,6,0,0,0,0,4,0,0,0,85,0,88,0,0,0,0,0,0,0,10,0,36,0,47,0,7,0,0,0,0,0,13,0,37,0,60,0,0,0,0,0,8,0,12,0,13,0,29,4,16,0,0,0,4,0,20,0,158,3,206,0,13,0,6,0,11,0,32,0,37,0,104,5,38,0,9,0,18,3,41,5,262,0,382,7,42,0,15,0,46,6,44,6,96,0,265,19,60,0,70,9,67,3,60,3,112,0,403,67,54,0,130,0,82,4,46,10,99,3,491,93,22,0,141,4,74,4,28,5,46,0,411,175,39,6,144,8,85,3,24,4,61,4,551,750,45,15,269,25,145,8,58,15,76,0,1387,825,34,12,235,15,61,9,26,5,45,0,1271,728,18,6,152,19,49,3,19,0,26,0,1022,578,6,8,69,7,67,3,16,5,17,3,792,1338,46,25,270,43,148,9,55,Yarra
20701,4,0,0,0,0,3,0,3,3,275,4,295,4,0,0,0,0,0,0,11,0,101,0,121,0,5,0,0,0,5,0,30,3,51,0,91,0,0,0,0,0,4,0,18,0,22,0,45,0,7,3,4,0,8,0,39,3,232,3,301,4,15,0,6,0,16,0,68,5,121,0,244,5,46,0,13,3,53,3,64,3,513,8,710,17,53,4,27,4,86,5,92,12,382,8,681,22,102,0,107,3,109,4,113,7,468,3,944,80,73,4,128,10,126,7,139,8,445,5,1029,83,27,3,126,9,122,4,73,5,203,3,661,155,50,7,118,19,103,6,79,7,247,3,797,662,87,16,328,14,227,7,127,23,387,4,1872,654,53,11,248,35,105,12,125,23,238,0,1491,495,45,3,185,25,64,11,52,4,140,0,1023,366,24,0,70,12,126,0,30,3,106,0,744,989,133,20,367,39,260,17,194,Boroondara
20702,0,0,0,0,0,4,0,5,0,329,6,346,4,0,0,0,0,0,0,8,3,150,4,174,0,4,0,0,0,0,0,27,3,48,0,86,0,0,0,0,0,0,0,17,0,26,0,43,0,12,0,3,0,5,0,37,4,423,13,503,0,13,0,4,0,23,0,67,3,139,5,252,3,33,0,5,0,38,3,88,9,955,13,1142,12,39,0,20,0,82,0,107,11,452,9,738,24,59,3,62,0,101,12,93,12,497,0,867,53,48,4,83,6,92,3,72,9,381,6,764,54,27,0,87,7,90,6,47,7,123,4,443,97,27,8,81,8,77,6,26,8,167,5,504,283,41,5,145,12,124,10,40,0,187,3,854,234,24,3,129,6,50,3,26,3,82,0,580,196,13,3,64,4,21,3,13,0,57,0,376,121,7,0,28,3,52,0,10,3,32,0,256,269,27,4,98,14,96,3,40,Manningham - West
20606,0,3,0,3,0,0,0,3,0,101,0,117,0,3,0,0,0,0,0,7,0,22,0,30,0,0,0,0,0,0,0,19,0,13,0,33,0,0,0,0,0,0,0,9,0,5,0,14,4,7,0,0,0,0,0,16,0,97,0,120,0,6,0,3,0,10,0,30,0,40,0,94,3,35,0,4,0,15,0,24,6,193,3,280,3,28,0,12,0,42,0,37,0,72,0,202,21,69,3,57,0,59,8,40,3,104,3,358,52,48,0,96,0,63,3,26,3,83,0,383,66,26,0,124,3,77,0,25,0,31,0,349,151,13,0,87,3,64,7,16,0,64,0,400,558,32,12,186,24,140,5,45,5,105,0,1104,556,36,3,147,10,48,0,31,3,53,0,890,478,14,4,63,15,18,0,11,0,48,3,664,351,8,5,35,8,112,0,25,3,38,0,596,906,71,18,238,31,180,14,111,Stonnington - West
20703,0,0,0,0,0,0,0,0,0,367,3,373,0,6,0,0,0,0,3,16,0,93,3,122,3,3,0,0,0,0,0,33,0,59,0,94,0,0,0,0,0,3,0,25,3,37,0,68,0,16,0,3,0,8,3,52,3,344,3,426,6,17,0,8,0,25,0,61,3,112,3,232,5,57,0,11,0,49,0,86,3,695,14,921,4,44,0,27,0,102,4,89,10,343,5,623,32,62,3,73,0,113,10,94,17,440,10,847,55,55,8,130,3,104,3,93,12,268,4,734,72,30,8,91,6,93,5,41,5,90,0,431,123,16,0,83,11,76,3,26,9,106,0,460,341,39,3,165,21,129,3,41,13,141,4,910,284,25,8,117,15,56,7,21,5,68,0,608,238,15,0,63,16,26,0,6,0,48,0,411,153,8,4,25,7,44,0,15,0,26,0,282,289,18,3,112,9,67,3,26,Whitehorse - West
20801,4,0,0,0,0,3,0,5,3,101,0,119,0,0,0,0,0,3,0,6,0,45,0,60,0,0,0,0,0,0,0,14,0,22,0,38,0,0,0,0,0,0,0,10,3,6,0,18,6,10,0,4,0,3,0,18,3,178,0,219,0,5,0,0,0,6,0,32,3,81,0,138,3,22,0,11,0,17,0,59,4,422,3,544,7,29,0,13,3,35,0,69,3,269,5,429,18,45,3,50,0,57,0,90,6,389,5,662,36,33,5,74,4,50,3,99,5,319,3,635,46,23,0,59,3,71,0,60,3,153,3,427,74,36,4,68,4,64,8,59,4,151,4,469,282,58,8,178,22,140,5,88,15,267,0,1074,269,43,5,170,18,56,12,58,8,134,3,781,228,18,8,98,8,26,3,25,3,89,0,507,223,19,3,45,13,122,0,32,9,64,0,521,654,97,12,249,26,198,12,121,Bayside
20902,0,0,3,0,0,6,0,0,0,220,3,236,0,6,0,0,0,0,0,17,4,87,0,112,0,0,0,0,0,4,0,22,0,45,0,73,0,0,0,0,0,5,0,16,3,15,0,42,3,12,0,0,0,15,0,37,3,413,8,491,0,14,0,3,0,23,0,38,6,102,0,194,6,40,0,6,3,59,4,81,3,953,19,1171,11,46,0,31,0,129,3,73,7,236,7,546,30,80,3,114,6,138,8,66,6,211,3,661,87,62,8,159,9,103,12,45,9,166,3,656,88,26,8,152,6,89,3,20,4,30,0,436,155,22,9,132,10,72,3,11,4,39,0,454,522,26,7,224,18,95,9,11,3,44,3,967,461,19,6,127,20,46,6,7,0,22,0,716,261,6,5,55,7,12,6,0,0,10,0,369,175,0,0,19,6,25,3,3,0,3,0,234,204,4,6,43,10,22,0,8,Darebin - North
20903,0,0,0,4,0,3,0,3,0,69,0,80,0,3,0,0,0,0,0,8,0,45,0,55,0,0,0,0,0,0,0,3,0,21,0,31,0,0,0,0,0,3,0,3,0,15,0,18,3,8,0,3,0,5,0,18,0,115,0,152,0,9,0,4,0,12,0,28,0,52,0,103,4,15,0,8,3,11,0,42,6,334,8,422,8,28,0,14,0,27,3,68,9,188,0,350,14,38,0,38,0,52,5,86,10,269,5,514,33,40,0,71,3,72,3,50,3,205,4,495,25,18,0,67,6,57,3,38,6,66,0,285,63,22,3,90,9,71,3,25,0,87,3,377,220,38,8,222,15,110,4,46,8,86,0,764,249,29,4,135,13,46,0,15,7,51,0,545,186,14,3,80,5,21,3,8,0,22,0,343,115,5,0,33,8,45,0,11,6,12,0,225,187,21,5,107,8,61,3,28,Nillumbik - Kinglake
20904,7,0,0,3,0,3,0,5,0,508,10,535,0,3,0,0,0,4,0,11,0,124,3,149,0,4,0,0,0,8,0,41,0,98,0,151,0,0,0,0,0,3,0,31,0,53,0,85,4,12,0,4,0,20,3,66,9,887,9,1020,4,12,0,6,0,62,3,133,18,193,6,437,10,38,3,28,0,146,11,165,23,2058,27,2498,15,65,10,68,7,272,3,178,18,558,10,1197,54,101,7,204,6,341,8,123,22,489,5,1374,252,105,14,360,27,287,19,92,28,317,13,1521,249,32,5,294,22,204,9,41,8,69,9,947,424,41,10,291,26,133,14,27,6,71,4,1051,1137,53,31,451,60,215,20,32,13,83,5,2101,801,26,16,245,31,54,9,8,0,24,3,1219,435,4,12,80,27,12,0,3,0,12,3,598,187,3,0,30,8,42,4,4,0,6,0,288,219,6,9,58,9,16,4,5,Whittlesea - Wallan
21001,3,0,0,0,0,0,0,0,0,103,3,119,0,0,0,3,0,0,0,4,0,53,0,66,0,0,0,0,0,4,0,15,0,33,0,55,0,0,0,0,0,4,0,3,0,13,0,24,0,3,0,3,0,3,0,14,0,336,5,369,0,8,0,0,0,17,0,33,0,67,0,125,0,12,0,9,0,25,0,43,4,792,17,903,8,17,0,12,0,38,4,78,11,287,4,456,8,22,0,41,0,58,0,55,6,267,3,476,25,25,0,50,9,54,6,39,4,175,9,395,37,7,0,55,8,55,8,19,3,57,0,249,80,22,6,49,0,36,0,16,3,62,0,276,243,15,8,114,17,64,4,25,0,68,5,557,223,7,10,86,14,17,3,9,4,31,3,403,166,8,3,37,7,3,0,0,0,14,0,240,116,0,0,19,5,25,0,3,4,6,0,177,145,6,4,42,11,24,3,10,Keilor
21002,4,3,0,0,0,0,0,0,0,31,0,40,0,0,0,0,0,0,0,3,0,14,0,20,0,0,0,0,0,0,0,0,0,9,0,16,0,0,0,0,0,3,0,3,0,10,0,10,0,6,0,0,0,3,0,4,0,87,0,102,3,3,0,5,0,5,0,14,0,27,0,59,4,10,0,3,0,5,0,32,0,218,3,275,7,15,0,8,3,29,3,31,5,132,0,239,7,25,0,29,0,40,9,38,3,147,0,294,18,27,3,59,6,42,5,21,3,94,5,275,18,15,0,47,0,36,6,7,3,36,0,173,40,6,0,32,3,29,4,14,3,36,0,170,136,12,3,83,12,51,3,16,8,44,0,370,96,15,3,61,11,34,3,9,0,24,0,247,93,4,5,41,8,8,4,3,0,6,0,168,47,3,8,10,6,27,0,4,3,3,0,104,85,4,5,35,3,33,3,7,Macedon Ranges
20802,3,0,0,3,0,3,0,4,3,279,4,303,0,0,0,3,0,0,0,14,3,122,3,143,0,4,0,3,0,0,0,27,0,49,0,98,0,4,0,0,0,3,0,27,3,26,0,60,0,16,0,0,0,18,0,50,0,347,3,443,3,22,0,4,0,23,0,69,5,122,0,262,11,57,0,24,0,68,6,114,5,883,11,1177,5,80,3,41,7,135,3,120,7,335,7,737,35,109,7,126,10,192,6,127,10,371,9,1008,126,104,3,230,9,162,7,92,6,299,8,1047,117,44,4,192,5,153,3,57,3,108,0,688,218,63,0,190,24,119,7,43,4,104,3,783,735,69,12,369,19,211,15,75,16,153,3,1673,701,45,8,260,30,99,10,58,13,92,8,1316,503,29,6,131,20,45,0,26,7,54,0,820,390,8,3,70,22,73,0,21,0,38,0,630,691,57,17,226,30,137,9,62,Glen Eira
20803,4,0,0,0,0,3,0,3,4,150,0,162,0,3,0,0,0,3,3,9,0,77,0,95,0,3,0,0,0,0,0,13,4,41,0,64,0,0,0,0,0,0,0,18,4,23,0,44,0,5,0,0,0,14,0,39,0,331,5,393,8,11,0,9,0,15,3,47,4,108,0,197,7,31,0,12,0,58,7,95,3,890,20,1130,16,42,3,30,4,90,3,121,14,425,7,746,37,70,3,79,10,152,9,91,15,437,3,910,80,70,7,172,5,109,3,74,8,323,5,858,101,37,3,157,11,109,0,53,6,76,0,550,211,33,7,155,12,109,0,36,7,78,0,645,727,49,13,264,31,164,16,51,10,110,0,1428,651,26,7,233,27,79,7,19,4,50,4,1104,440,11,10,96,17,42,0,11,0,23,0,648,294,0,6,38,12,65,0,5,8,14,0,442,424,12,8,117,26,63,3,14,Kingston
20804,0,0,0,0,0,0,0,3,3,73,0,83,0,0,0,0,0,3,0,6,0,32,0,41,0,0,0,0,0,0,0,10,0,6,0,18,0,0,0,0,0,0,0,9,0,3,0,16,0,3,0,0,0,7,0,15,0,67,0,95,0,4,0,0,0,7,0,13,0,29,0,52,3,13,0,3,0,13,0,24,0,160,3,227,0,14,0,16,0,28,0,25,3,63,0,151,6,29,0,23,0,43,0,34,3,116,0,253,26,17,3,47,4,31,4,20,0,83,0,236,25,18,0,40,3,39,0,19,3,41,0,180,57,5,3,58,3,41,0,16,0,52,0,247,188,23,3,85,10,40,3,38,3,83,0,477,183,12,3,59,4,26,0,31,3,62,0,380,149,15,0,41,5,3,0,17,0,28,0,255,118,12,0,17,5,23,0,6,0,20,0,205,249,26,0,90,14,60,3,57,Stonnington - East
20901,0,0,0,3,0,3,0,3,0,172,3,186,0,8,0,3,0,0,0,3,0,78,3,90,0,0,0,3,0,3,0,16,0,44,0,70,0,0,0,0,0,0,0,13,0,22,0,45,0,10,0,3,0,3,0,35,5,326,6,391,3,4,0,8,0,20,3,49,0,110,4,202,0,30,3,11,0,41,3,91,9,953,15,1151,15,44,0,27,4,96,3,122,12,507,6,835,19,78,3,86,5,132,3,121,11,616,10,1074,47,82,7,155,13,117,5,98,6,359,12,894,84,39,6,146,10,111,14,66,10,148,0,629,161,44,4,138,19,118,11,53,4,154,0,710,588,73,7,275,32,197,16,62,10,178,0,1439,579,33,12,229,32,73,3,33,7,60,3,1055,413,11,7,130,12,35,8,8,3,41,0,664,243,3,6,42,12,66,0,15,0,28,0,412,380,21,8,134,24,87,8,36,Banyule
21003,3,0,0,0,0,0,0,4,0,131,3,138,0,0,0,0,0,0,0,3,0,62,0,68,0,3,0,0,0,0,0,15,6,40,0,53,0,0,0,0,0,5,0,16,6,13,0,38,0,6,0,0,0,10,0,32,3,340,3,391,3,10,0,3,0,18,0,42,3,60,0,146,8,20,3,5,0,51,5,65,7,776,13,954,3,20,0,29,0,89,0,51,7,209,5,421,13,46,3,68,0,98,3,56,4,213,7,522,77,39,5,127,3,91,3,34,11,124,7,516,72,29,6,98,7,58,3,18,6,32,5,322,129,13,0,91,3,60,0,16,0,27,0,350,463,18,11,155,26,76,3,6,4,29,3,793,395,13,9,108,13,25,0,4,0,10,0,580,246,0,5,55,13,15,0,3,0,5,0,348,143,0,5,13,0,18,0,0,0,0,0,185,166,3,5,30,3,13,0,3,Moreland - North
21004,0,0,0,0,0,0,0,3,0,40,3,49,0,4,0,0,0,0,0,3,0,15,3,26,0,3,0,0,0,0,0,0,0,14,0,18,0,0,0,0,0,0,0,8,0,10,0,14,3,3,0,0,0,0,0,15,0,111,5,133,0,0,0,0,0,3,0,18,0,38,0,71,0,6,0,3,0,21,3,34,3,308,11,385,8,10,0,6,0,32,0,33,3,139,0,236,7,18,0,34,3,61,0,46,3,169,0,346,43,20,0,71,5,50,4,18,4,86,0,306,46,14,0,68,3,49,0,18,0,16,0,215,79,7,0,77,5,35,0,12,3,23,0,244,271,14,5,99,14,57,8,10,15,26,0,511,190,5,7,75,11,25,0,7,3,14,0,334,95,0,0,28,4,3,4,0,0,6,0,140,51,3,0,4,4,24,0,0,0,0,0,93,53,4,0,23,3,12,0,4,Sunbury
21005,3,3,0,0,0,3,0,3,0,307,3,326,0,0,0,0,0,0,0,11,3,90,5,116,0,3,0,0,0,4,0,16,3,66,0,97,0,0,0,0,0,4,0,22,0,37,0,65,0,3,0,9,0,22,0,53,3,518,10,625,4,12,0,3,0,51,6,73,7,169,3,326,5,17,4,17,0,98,3,123,18,1180,19,1484,9,35,0,42,0,194,4,99,16,311,4,729,43,52,7,116,8,251,7,84,22,297,4,892,132,45,5,215,15,170,10,65,12,167,9,837,162,30,10,169,13,118,4,32,4,45,0,586,231,16,9,154,16,104,6,23,12,32,3,605,677,27,16,227,37,116,7,19,11,50,0,1195,400,10,4,110,11,36,7,9,0,10,0,597,201,3,3,53,8,18,0,4,0,7,0,302,109,0,3,17,9,24,0,0,0,7,0,174,119,3,3,30,4,12,0,4,Tullamarine - Broadmeadows
