gml_id,sa3_name16,sa3_code16,r_0_74_lt_real_estate_agent,r_0_74_lt_ste_terr_hsg_auth,r_0_74_lt_psn_not_sme_hhd,r_0_74_lt_hs_coop_com_ch_g,r_0_74_lt_other_lld_type,r_0_74_lt_lld_type_ns,r_0_74_tot,r_75_99_lt_real_estate_agent,r_75_99_lt_ste_terr_hsg_auth,r_75_99_lt_psn_not_sme_hhd,r_75_99_lt_hs_coop_com_ch_g,r_75_99_lt_other_lld_type,r_75_99_lt_lld_type_ns,r_75_99_tot,r_100_149_lt_real_este_agent,r_100_149_lt_st_ter_hsg_aut,r_100_149_lt_psn_not_sme_hhd,r_100_149_lt_hs_coop_com_ch_g,r_100_149_lt_other_lld_type,r_100_149_lt_lld_type_ns,r_100_149_tot,r_150_199_lt_real_este_agent,r_150_199_lt_ste_ter_hsg_aut,r_150_199_lt_psn_not_sme_hhd,r_150_199_lt_hs_coop_com_ch_g,r_150_199_lt_other_lld_type,r_150_199_lt_lld_type_ns,r_150_199_tot,r_200_224_lt_real_este_agent,r_200_224_lt_ste_ter_hsg_aut,r_200_224_lt_psn_not_sme_hhd,r_200_224_lt_hs_coop_com_ch_g,r_200_224_lt_other_lld_type,r_200_224_lt_lld_type_ns,r_200_224_tot,r_225_274_lt_real_este_agent,r_225_274_lt_ste_ter_hsg_aut,r_225_274_lt_psn_not_sme_hhd,r_225_274_lt_hs_coop_com_ch_g,r_225_274_lt_other_lld_type,r_225_274_lt_lld_type_ns,r_225_274_tot,r_275_349_lt_real_este_agent,r_275_349_lt_ste_ter_hsg_aut,r_275_349_lt_psn_not_sme_hhd,r_275_349_lt_hs_coop_com_ch_g,r_275_349_lt_other_lld_type,r_275_349_lt_lld_type_ns,r_275_349_tot,r_350_449_lt_real_este_agent,r_350_449_lt_ste_ter_hsg_aut,r_350_449_lt_psn_not_sme_hhd,r_350_449_lt_hs_coop_com_ch_g,r_350_449_lt_other_lld_type,r_350_449_lt_lld_type_ns,r_350_449_tot,r_450_549_lt_real_este_agent,r_450_549_lt_ste_ter_hsg_aut,r_450_549_lt_psn_not_sme_hhd,r_450_549_lt_hs_coop_com_ch_g,r_450_549_lt_other_lld_type,r_450_549_lt_lld_type_ns,r_450_549_tot,r_550_649_lt_real_este_agent,r_550_649_lt_ste_ter_hsg_aut,r_550_649_lt_psn_not_sme_hhd,r_550_649_lt_hs_coop_com_ch_g,r_550_649_lt_other_lld_type,r_550_649_lt_lld_type_ns,r_550_649_tot,r_650_749_lt_real_este_agent,r_650_749_lt_ste_ter_hsg_aut,r_650_749_lt_psn_not_sme_hhd,r_650_749_lt_hs_coop_com_ch_g,r_650_749_lt_other_lld_type,r_650_749_lt_lld_type_ns,r_650_749_tot,r_750_849_lt_real_este_agent,r_750_849_lt_ste_ter_hsg_aut,r_750_849_lt_psn_not_sme_hhd,r_750_849_lt_hs_coop_com_ch_g,r_750_849_lt_other_lld_type,r_750_849_lt_lld_type_ns,r_750_849_tot,r_850_949_lt_real_estat_agent,r_850_949_lt_ste_ter_hsg_aut,r_850_949_lt_psn_not_sme_hhd,r_850_949_lt_hs_coop_com_ch_g,r_850_949_lt_other_lld_type,r_850_949_lt_lld_type_ns,r_850_949_tot,r_950_over_lt_real_este_agent,r_950_over_lt_ste_ter_hsg_aut,r_950_over_lt_psn_not_sme_hhd,r_950_ovr_lt_hs_coop_com_ch_g,r_950_over_lt_other_lld_type,r_950_over_lt_lld_type_ns,r_950_over_tot,rent_ns_lt_real_este_agent,rent_ns_lt_ste_ter_hsg_auth,rent_ns_lt_psn_not_sme_hhd,rent_ns_lt_hs_coop_com_ch_g,rent_ns_lt_other_lld_type,rent_ns_lt_lld_type_ns,rent_ns_tot,tot_lt_real_este_agent,tot_lt_ste_ter_hsg_auth,tot_lt_psn_not_sme_hhd,tot_lt_hs_coop_com_ch_g,tot_lt_other_lld_type,tot_lt_lld_type_ns,tot_tot
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a40,Essendon,"20603","15","137","128","7","9","77","379","5","112","11","4","0","0","138","33","713","52","13","13","5","826","97","281","87","48","4","3","523","109","123","61","7","3","0","301","719","161","118","21","9","5","1037","1696","134","283","29","28","4","2170","2419","23","298","10","8","7","2769","1084","8","163","0","5","3","1269","448","7","59","0","0","3","515","183","3","24","0","0","0","214","65","3","19","0","0","0","90","35","0","9","0","0","0","40","70","0","15","0","3","0","82","116","112","59","29","7","19","347","7106","1821","1369","169","94","131","10695"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a3f,Melbourne City,"20604","105","115","614","29","68","217","1139","6","141","11","7","4","0","164","77","882","122","33","22","9","1137","176","389","211","82","41","5","898","165","173","163","53","14","4","575","831","258","350","105","76","6","1630","2985","261","639","152","129","21","4180","7884","130","999","83","169","25","9291","7577","47","973","46","117","29","8786","4583","25","620","18","86","11","5342","1896","9","299","5","32","11","2251","874","3","170","4","16","3","1072","431","0","106","0","15","0","558","782","0","235","0","29","9","1054","552","145","377","57","96","46","1278","28896","2581","5886","671","910","400","39349"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a3e,Port Phillip,"20605","36","107","249","11","18","118","534","15","106","18","13","0","0","146","32","967","60","48","3","6","1126","130","351","150","134","8","10","787","201","159","101","63","3","11","537","1080","89","231","32","9","5","1451","3097","76","475","30","25","9","3710","5655","46","700","12","25","16","6447","3617","12","510","0","10","15","4163","1966","4","338","0","10","6","2328","1063","0","161","3","4","3","1235","575","3","101","0","3","0","681","301","0","64","0","0","3","369","627","0","106","0","4","4","748","306","108","155","26","25","22","646","18698","2020","3418","377","151","227","24897"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a3d,Manningham - West,"20702","12","3","199","6","10","100","337","4","0","3","0","0","0","12","21","43","38","3","4","0","106","22","25","53","18","11","0","132","23","5","25","6","3","0","61","66","13","73","11","3","0","159","433","19","176","10","12","3","653","1967","3","307","7","26","12","2322","1355","0","192","4","9","5","1566","573","0","67","0","3","3","641","191","0","18","0","0","0","211","77","0","13","0","0","0","88","24","0","6","0","0","0","28","63","0","16","0","3","0","78","107","15","123","13","10","9","280","4925","138","1305","75","100","125","6667"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a3c,Whitehorse - West,"20703","26","34","236","11","19","103","431","3","29","15","25","0","4","73","47","226","117","40","23","4","464","109","106","147","59","40","7","461","260","60","104","45","27","0","498","314","59","158","32","15","0","572","1191","49","322","17","41","8","1630","3153","33","468","15","46","10","3716","1456","11","271","9","27","5","1782","560","0","104","3","10","0","680","249","0","59","0","10","0","317","74","0","34","0","5","0","113","32","0","8","0","4","0","44","81","0","29","0","5","3","111","137","37","166","23","34","25","420","7684","643","2235","269","294","174","11308"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a3b,Bayside,"20801","15","38","173","11","8","101","353","3","32","11","3","3","3","56","10","412","34","16","10","5","494","23","103","37","49","13","0","221","28","51","44","15","3","0","135","112","38","81","15","9","3","260","525","53","161","0","4","0","747","1281","21","232","3","6","4","1552","1085","7","215","3","7","0","1320","669","0","114","3","4","5","795","423","0","65","0","4","3","494","369","0","65","0","0","0","434","258","0","37","0","3","3","300","639","0","131","0","10","0","777","121","43","69","16","15","10","268","5551","802","1473","129","94","145","8194"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a3a,Darebin - North,"20902","29","92","175","11","12","107","426","4","64","18","12","0","0","103","49","652","91","17","25","6","838","150","236","166","41","11","5","612","220","132","102","9","12","7","480","679","102","202","14","23","3","1024","3160","124","530","8","75","11","3905","3150","80","434","6","40","8","3717","766","8","138","3","13","5","933","148","3","52","0","7","0","211","55","0","15","0","0","0","75","28","0","6","0","0","0","42","7","0","7","0","0","0","13","71","3","17","0","3","0","103","158","129","106","22","27","25","464","8681","1637","2063","142","242","183","12947"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a39,Nillumbik - Kinglake,"20903","0","6","75","3","11","59","145","4","4","6","5","0","0","14","5","51","30","12","0","0","100","9","11","43","0","3","0","66","16","3","40","0","0","0","62","31","6","45","3","3","0","85","235","5","108","0","9","6","367","483","0","93","0","3","3","584","254","0","51","0","0","0","308","97","0","18","0","0","0","116","39","0","4","0","0","0","43","13","0","3","0","0","0","20","6","0","0","0","0","0","6","11","0","4","0","0","0","15","26","14","43","3","6","7","91","1229","103","553","25","41","72","2023"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a38,Whittlesea - Wallan,"20904","48","29","267","9","16","130","504","8","26","3","8","3","0","52","39","174","81","11","13","3","317","74","123","135","29","26","7","400","69","46","128","21","15","0","279","574","81","304","39","82","4","1075","6015","90","937","49","140","25","7248","4489","56","464","6","67","20","5106","465","6","90","0","12","4","579","82","3","29","0","4","3","124","29","0","14","3","0","0","45","29","3","8","5","5","0","52","10","0","5","0","0","0","19","87","0","16","0","3","0","105","267","41","162","12","31","29","549","12291","675","2644","185","416","233","16448"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a37,Stonnington - West,"20606","37","38","208","5","11","97","392","7","65","5","3","0","0","85","14","530","44","43","9","8","657","72","160","69","39","5","4","353","84","80","62","0","5","0","236","414","35","133","0","6","0","594","2010","46","283","3","8","8","2363","3755","46","444","0","15","7","4268","2405","0","289","0","12","5","2711","1442","3","216","0","11","3","1677","670","0","73","0","6","0","751","346","0","49","0","0","0","395","183","0","31","0","3","0","216","439","0","87","0","3","0","537","200","79","99","9","17","9","414","12077","1091","2109","108","115","150","15640"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a36,Yarra,"20607","23","174","169","16","15","87","487","8","211","13","14","0","0","253","25","1324","71","71","15","18","1538","80","593","93","73","15","4","854","86","313","60","77","3","0","538","423","273","149","41","8","3","896","1439","235","382","38","26","3","2128","3122","103","483","3","10","11","3736","3029","18","569","0","9","11","3632","2203","5","398","3","8","3","2618","1159","7","207","3","3","3","1379","590","4","95","0","3","3","699","314","0","65","0","3","0","385","372","0","72","0","0","3","449","219","176","113","32","14","20","578","13076","3443","2936","373","149","187","20169"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a35,Boroondara,"20701","34","23","345","24","32","220","681","9","24","15","25","0","3","70","44","218","83","34","8","0","393","137","59","152","62","5","0","418","205","50","126","30","13","4","428","481","22","198","30","25","6","751","1893","15","366","13","21","8","2324","4867","18","625","12","29","3","5550","2590","6","424","9","14","11","3053","1314","0","198","0","12","3","1530","805","0","131","0","3","0","941","507","3","66","4","6","0","591","339","0","46","0","4","0","385","678","0","113","0","3","3","804","245","39","181","35","22","28","551","14151","476","3078","281","198","288","18471"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a34,Keilor,"21001","8","3","100","0","4","56","169","3","3","5","0","0","0","12","6","44","23","0","0","0","79","19","15","39","8","0","0","83","26","16","25","3","0","0","71","108","11","67","0","3","0","189","792","10","196","0","12","0","1018","1269","4","181","0","12","7","1480","433","0","57","0","6","0","498","119","0","19","0","0","0","137","36","0","4","0","0","0","39","12","0","0","0","0","0","16","6","0","0","0","0","0","6","21","0","10","0","0","0","32","51","4","48","7","11","4","119","2914","112","777","19","47","71","3941"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a33,Macedon Ranges,"21002","3","3","39","14","14","51","113","3","9","4","9","0","0","25","4","11","28","0","3","0","50","0","12","21","6","7","0","48","13","4","33","0","12","0","59","53","3","41","3","8","0","108","229","6","96","0","4","4","335","273","0","67","0","3","0","341","94","0","23","0","0","0","121","32","0","4","0","0","0","37","10","0","5","0","0","0","18","3","0","0","0","0","0","4","0","0","0","0","0","0","3","3","0","0","0","0","0","5","13","3","18","3","10","3","43","742","46","379","41","55","59","1321"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a32,Kingston,"20803","13","28","164","4","11","119","340","4","29","18","7","0","0","68","27","324","66","25","12","5","457","86","111","114","58","24","3","397","148","42","100","13","17","0","320","666","54","206","16","52","5","999","2033","29","381","12","30","7","2494","2893","31","393","3","15","13","3348","1334","5","184","4","6","3","1535","560","0","65","0","0","0","630","222","0","19","0","0","0","239","82","0","20","0","0","0","104","39","0","4","0","0","0","48","83","0","19","0","3","0","105","165","45","103","12","35","13","366","8374","701","1842","155","214","173","11460"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a31,Stonnington - East,"20804","6","9","69","11","3","40","134","0","12","6","8","0","0","24","11","55","32","24","5","3","126","42","11","54","20","5","4","137","32","8","22","9","3","0","74","352","15","77","17","3","0","466","746","3","119","4","5","0","874","1404","5","169","5","3","0","1595","556","0","85","0","6","4","659","323","0","63","0","0","3","388","182","0","32","0","0","0","215","117","0","28","0","0","0","143","74","0","14","0","0","0","89","183","0","36","0","3","0","220","89","8","51","9","11","6","176","4103","123","861","105","63","62","5320"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a30,Banyule,"20901","17","79","175","10","7","100","390","9","58","12","27","6","3","111","30","544","73","46","17","5","723","36","189","99","52","18","3","402","40","114","107","20","10","5","297","266","136","167","33","60","8","667","2095","140","433","31","63","13","2773","2965","79","405","7","34","9","3506","1064","19","166","0","13","4","1261","264","7","52","0","3","5","321","96","5","24","0","0","0","128","44","0","12","0","0","0","58","14","0","4","0","0","0","20","71","0","26","0","0","0","95","105","101","108","22","20","14","373","7119","1471","1863","251","252","168","11127"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a2f,Moreland - North,"21003","23","35","136","9","7","77","282","3","27","8","0","0","0","47","28","259","49","3","13","4","363","82","96","82","12","7","3","285","83","52","71","3","5","3","220","359","41","138","5","22","8","585","2114","66","463","5","90","15","2751","2550","16","325","0","28","14","2934","392","0","54","0","3","6","459","62","3","14","0","0","0","77","21","0","6","0","0","0","31","12","0","7","0","0","0","15","7","0","3","0","3","0","13","46","0","10","0","5","0","60","145","44","92","8","23","11","320","5929","648","1452","59","221","136","8440"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a2e,Sunbury,"21004","3","5","47","0","0","24","84","0","0","3","0","0","0","8","0","57","11","3","0","0","80","27","26","43","6","0","4","105","41","5","38","3","3","0","91","187","3","106","3","3","0","301","1066","11","186","3","7","4","1276","583","3","78","0","3","3","673","78","0","18","0","0","0","95","22","0","9","0","0","0","27","7","0","3","0","0","0","11","4","0","0","0","0","0","5","4","0","0","0","0","0","3","15","0","4","0","0","0","15","33","9","23","3","0","0","78","2074","138","576","25","21","31","2866"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a2d,Tullamarine - Broadmeadows,"21005","38","63","170","10","17","106","403","5","58","6","4","3","0","76","29","437","67","5","20","3","561","46","228","105","18","35","4","439","56","135","119","19","23","0","363","311","157","233","24","101","12","835","3956","160","952","33","285","29","5416","2592","84","388","9","101","8","3183","163","14","64","4","13","4","259","24","0","16","3","0","0","44","28","3","10","0","6","0","55","13","3","3","0","0","0","27","9","0","6","0","0","0","15","70","0","19","0","7","0","100","142","97","141","9","30","36","456","7495","1433","2301","143","648","196","12223"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a2c,Knox,"21101","20","43","185","11","17","99","372","3","36","19","18","6","3","87","21","371","97","28","26","4","532","43","133","109","26","38","3","344","56","87","110","14","4","0","272","269","69","144","33","3","8","526","1854","79","506","21","16","12","2487","3678","67","456","8","25","8","4243","922","6","98","4","12","0","1042","176","3","22","0","4","0","200","58","0","9","0","0","0","65","18","0","3","0","0","0","25","7","0","0","0","0","0","13","47","0","11","0","3","0","55","145","58","125","31","17","24","401","7317","943","1887","185","174","154","10658"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a2b,Manningham - East,"21102","3","0","28","0","3","30","64","0","0","0","0","0","0","0","6","11","7","0","0","0","28","0","6","17","0","4","0","24","5","3","12","0","0","0","20","6","4","8","0","3","0","22","57","3","30","3","0","0","99","248","3","46","0","0","0","303","118","0","15","0","0","0","133","62","0","10","0","0","0","66","16","0","4","0","0","0","20","9","0","0","0","0","0","9","3","0","0","0","0","0","3","16","0","8","0","0","0","23","26","7","15","3","3","5","59","573","41","202","7","17","36","874"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a2a,Maroondah,"21103","15","34","126","11","3","75","265","6","27","8","6","3","3","57","17","321","66","28","4","3","435","38","119","107","103","8","5","377","52","66","87","20","4","6","232","277","52","196","26","12","3","566","2454","73","473","12","29","11","3041","2733","43","390","7","14","4","3195","699","10","83","0","4","3","800","141","0","20","0","0","0","164","32","3","11","0","0","0","52","14","0","7","0","0","0","23","8","0","0","0","0","0","8","41","0","3","0","0","0","46","130","64","90","16","14","5","327","6657","813","1661","234","102","117","9590"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a29,Whitehorse - East,"21104","7","24","82","8","8","67","190","6","28","0","20","3","3","56","11","221","43","12","8","0","296","33","53","52","25","6","0","167","14","29","38","3","3","0","92","156","20","87","10","0","3","277","757","24","164","6","9","6","964","1667","16","227","7","14","3","1931","592","3","60","3","5","5","663","139","0","23","3","0","0","160","40","0","7","0","0","0","46","16","0","3","0","0","0","22","10","0","0","0","0","0","10","18","0","9","0","0","0","30","67","23","51","17","10","16","179","3522","442","846","113","75","95","5091"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a28,Yarra Ranges,"21105","13","26","174","15","33","147","405","8","13","17","22","7","0","63","29","164","101","31","17","0","348","77","66","142","27","38","0","348","121","30","201","6","22","0","384","403","23","223","15","23","9","693","1392","46","497","11","46","9","1997","1901","20","412","10","16","12","2355","379","0","87","3","6","3","473","88","0","13","0","0","0","104","23","0","5","0","0","0","31","15","0","5","0","0","0","23","5","0","0","0","0","0","5","15","0","9","0","0","0","26","107","31","123","16","28","15","324","4555","424","2018","153","236","201","7587"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a27,Cardinia,"21201","10","12","111","10","31","80","250","3","11","3","3","4","0","29","16","103","60","11","12","0","205","34","56","77","6","11","0","188","49","21","107","8","40","0","224","529","23","192","4","25","7","768","2628","17","393","0","26","17","3081","1635","6","171","0","5","7","1823","165","3","30","0","3","0","202","42","3","13","0","3","0","57","17","0","4","0","0","0","24","10","0","0","0","0","0","9","0","0","0","0","0","0","0","20","0","7","0","0","0","25","112","14","80","4","22","8","245","5266","267","1254","50","175","123","7134"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a26,Casey - North,"21202","14","29","122","8","9","68","258","7","20","9","11","5","0","47","20","302","53","19","4","4","412","30","133","93","10","13","3","279","48","65","81","6","35","0","243","307","72","224","8","52","10","671","2603","109","527","12","76","11","3338","2609","44","306","3","42","12","3015","405","4","55","0","6","0","477","94","0","14","0","3","4","116","29","0","4","0","0","0","38","16","0","7","0","0","0","25","5","0","0","0","0","0","9","53","0","7","0","7","0","66","131","50","104","18","29","14","343","6377","843","1607","96","286","121","9324"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a25,Glen Eira,"20802","26","26","316","18","8","203","604","3","18","12","26","0","3","73","45","233","97","42","13","3","428","110","84","206","66","15","0","484","206","42","134","12","3","3","409","1423","20","232","21","22","7","1726","2521","31","486","17","28","4","3075","4393","8","718","3","29","17","5170","2650","13","433","4","26","3","3123","1214","0","211","0","6","0","1428","684","0","126","0","3","0","811","343","0","81","0","0","3","433","174","0","35","0","0","0","208","253","0","61","0","3","0","324","237","46","177","25","25","27","538","14286","526","3323","239","191","275","18842"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-6a24,Casey - South,"21203","20","14","120","3","28","87","274","7","8","15","0","7","0","36","19","159","76","5","3","6","262","53","118","110","19","7","4","305","35","51","96","7","14","0","207","306","86","249","12","26","6","682","2650","57","676","17","76","19","3487","3621","20","413","3","53","14","4125","351","8","69","0","4","0","433","58","0","18","0","4","0","75","23","3","7","0","0","0","37","9","0","9","0","3","3","24","8","3","5","0","0","0","13","47","0","3","0","3","3","56","176","36","107","9","28","15","374","7379","568","1964","73","255","154","10393"
