sa3_code16,p_noni_35_44_ptgdde_gddp_gdct,p_noni_35_44_bdl,p_noni_35_44_adip_dipl,p_noni_35_44_ct_iii_iv,p_noni_35_44_ct_i_ii,p_noni_35_44_cl_nfd,p_noni_35_44_loe_ns,p_noni_35_44_tot,p_noni_45_54_ptgdde_gddp_gdct,p_noni_45_54_bdl,p_noni_45_54_adip_dipl,p_noni_45_54_ct_iii_iv,p_noni_45_54_ct_i_ii,p_noni_45_54_cl_nfd,p_noni_45_54_loe_ns,p_noni_45_54_tot,p_noni_55_64_ptgdde_gddp_gdct,p_noni_55_64_bdl,p_noni_55_64_adip_dipl,p_noni_55_64_ct_iii_iv,p_noni_55_64_ct_i_ii,p_noni_55_64_cl_nfd,p_noni_55_64_loe_ns,p_noni_55_64_tot,p_noni_65ov_ptgdde_gddp_gdct,p_noni_65ov_bdl,p_noni_65ov_adip_dipl,p_noni_65ov_ct_iii_iv,p_noni_65ov_ct_i_ii,p_noni_65ov_cl_nfd,p_noni_65ov_loe_ns,p_noni_65ov_tot,p_noni_tot_ptgdde_gddp_gdct,p_noni_tot_bdl,p_noni_tot_adip_dipl,p_noni_tot_ct_iii_iv,p_noni_tot_ct_i_ii,p_noni_tot_cl_nfd,p_noni_tot_loe_ns,p_noni_tot_tot,p_is_ns_15_19_pgdde_gddp_gdct,p_is_ns_15_19_bdl,p_is_ns_15_19_adip_dipl,p_is_ns_15_19_ct_iii_and_iv_l,p_is_ns_15_19_ct_i_ii,p_is_ns_15_19_cl_nfd,p_is_ns_15_19_loe_ns,p_is_ns_15_19_tot,p_is_ns_20_24_pgde_gddp_gdctl,p_is_ns_20_24_bdl,p_is_ns_20_24_adip_dipl,p_is_ns_20_24_ct_iii_and_iv_l,p_is_ns_20_24_ct_i_ii,p_is_ns_20_24_cl_nfd,p_is_ns_20_24_loe_ns,p_is_ns_20_24_tot,p_is_ns_25_34_pgde_gddp_gdctl,p_is_ns_25_34_bdl,p_is_ns_25_34_adip_dipl,p_is_ns_25_34_ct_iii_and_iv_l,p_is_ns_25_34_ct_i_ii,p_is_ns_25_34_cl_nfd,p_is_ns_25_34_loe_ns,p_is_ns_25_34_tot,p_is_ns_35_44_pgde_gddp_gdctl,p_is_ns_35_44_bdl,p_is_ns_35_44_adip_dipl,p_is_ns_35_44_ct_iii_and_iv_l,p_is_ns_35_44_ct_i_ii,p_is_ns_35_44_cl_nfd,p_is_ns_35_44_loe_ns,p_is_ns_35_44_tot,p_is_ns_45_54_pgde_gddp_gdctl,p_is_ns_45_54_bdl,p_is_ns_45_54_adip_dipl,p_is_ns_45_54_ct_iii_and_iv_l,p_is_ns_45_54_ct_i_ii,p_is_ns_45_54_cl_nfd,p_is_ns_45_54_loe_ns,p_is_ns_45_54_tot,p_is_ns_55_64_pgde_gddp_gdctl,p_is_ns_55_64_bdl,p_is_ns_55_64_adip_dipl,p_is_ns_55_64_crt_iii_and_iv,p_is_ns_55_64_ct_i_ii,p_is_ns_55_64_cl_nfd,p_is_ns_55_64_loe_ns,p_is_ns_55_64_tot,p_is_ns_65ov_pgdde_gddp_gdct,p_is_ns_65ov_bdl,p_is_ns_65ov_adip_dipl,p_is_ns_65ov_crt_iii_and_iv,p_is_ns_65ov_ct_i_ii,p_is_ns_65ov_cl_nfd,p_is_ns_65ov_loe_ns,p_is_ns_65ov_tot,p_is_ns_totpdde_gddp_gdct,p_is_ns_tot_bdl,p_is_ns_tot_adip_dipl,p_is_ns_tot_ct_iii_iv,p_is_ns_tot_ct_i_ii,p_is_ns_tot_cl_nfd,p_is_ns_tot_loe_ns,p_is_ns_tot_tot,p_tot_15_19_pgde_gddp_gdctl,p_tot_15_19_bdl,p_tot_15_19_adip_dipl,p_tot_15_19_ct_iii_and_iv_l,p_tot_15_19_ct_i_ii,p_tot_15_19_cl_nfd,p_tot_15_19_loe_ns,p_tot_15_19_tot,p_tot_20_24_pgde_gddp_gdctl,p_tot_20_24_bdl,p_tot_20_24_adip_dipl,p_tot_20_24_ct_iii_and_iv_l,p_tot_20_24_ct_i_ii,p_tot_20_24_cl_nfd,p_tot_20_24_loe_ns,p_tot_20_24_tot,p_tot_25_34_pgde_gddp_gdctl,p_tot_25_34_bdl,p_tot_25_34_adip_dipl,p_tot_25_34_ct_iii_and_iv_l,p_tot_25_34_ct_i_ii,p_tot_25_34_cl_nfd,p_tot_25_34_loe_ns,p_tot_25_34_tot,p_tot_35_44_pgde_gddp_gdctl,p_tot_35_44_bdl,p_tot_35_44_adip_dipl,p_tot_35_44_ct_iii_and_iv_l,p_tot_35_44_ct_i_ii,p_tot_35_44_cl_nfd,p_tot_35_44_loe_ns,p_tot_35_44_tot,p_tot_45_54_pgde_gddp_gdctl,p_tot_45_54_bdl,p_tot_45_54_adip_dipl,p_tot_45_54_ct_iii_and_iv_l,p_tot_45_54_ct_i_ii,p_tot_45_54_cl_nfd,p_tot_45_54_loe_ns,p_tot_45_54_tot,p_tot_55_64_pgde_gddp_gdctl,p_tot_55_64_bdl,p_tot_55_64_adip_dipl,p_tot_55_64_ct_iii_and_iv_l,p_tot_55_64_ct_i_ii,p_tot_55_64_cl_nfd,p_tot_55_64_loe_ns,p_tot_55_64_tot,p_tot_65ov_ptgdde_gddp_gdct,p_tot_65ov_bdl,p_tot_65ov_adip_dipl,p_tot_65ov_ct_iii_and_iv_l,p_tot_65ov_ct_i_ii,p_tot_65ov_cl_nfd,p_tot_65ov_loe_ns,p_tot_65ov_tot,p_tot_tot_pgde_gddp_gdctl,p_tot_tot_bdl,p_tot_tot_adip_dipl,p_tot_tot_ct_iii_and_iv_l,p_tot_tot_ct_i_ii,p_tot_tot_cl_nfd,p_tot_tot_loe_ns,p_tot_tot_tot,sa3_name16
30605,162,580,370,1031,51,94,146,2429,242,548,519,1188,57,118,214,2889,250,542,541,1169,43,124,270,2946,215,548,566,1191,47,147,833,3547,963,2803,2321,5901,367,576,1783,14715,0,0,0,0,0,0,163,160,0,0,0,4,0,0,168,177,0,0,0,10,0,0,309,317,0,10,6,17,0,3,335,367,0,3,9,10,0,0,446,474,3,0,0,11,0,0,472,493,0,4,5,11,0,5,745,775,8,21,29,69,3,8,2633,2765,0,0,20,122,68,13,357,581,10,84,62,396,47,27,245,874,94,512,270,939,79,69,464,2428,168,595,413,1120,70,108,526,3001,247,569,565,1249,64,130,703,3538,257,555,569,1235,53,130,790,3585,222,561,581,1221,47,148,1612,4387,993,2875,2483,6285,436,628,4701,18405,Tablelands (East) - Kuranda
30701,152,719,538,1108,75,106,173,2861,116,431,569,1044,73,133,200,2576,80,312,393,814,43,99,244,1981,39,203,282,521,19,77,617,1752,580,2794,2354,5579,460,555,1574,13899,0,0,0,4,0,0,222,227,0,0,0,4,0,0,240,249,0,5,0,16,0,0,667,691,3,10,4,11,0,3,582,611,0,0,6,9,0,3,634,652,0,0,4,5,0,0,600,608,0,3,3,7,0,0,748,762,4,22,17,55,0,11,3692,3794,0,0,15,187,68,16,410,688,19,175,94,592,85,34,298,1306,182,968,485,1491,119,110,819,4168,158,733,560,1171,79,113,779,3589,123,451,601,1102,80,143,859,3353,80,313,423,842,41,109,865,2676,34,211,293,538,19,78,1383,2547,604,2852,2465,5920,491,596,5407,18335,Darling Downs (West) - Maranoa
30702,132,589,463,1163,80,124,154,2696,132,430,518,1101,71,158,233,2641,132,323,438,956,38,107,252,2243,84,269,369,700,20,111,692,2238,591,2303,2162,6054,473,640,1732,13946,0,0,0,0,0,0,157,162,0,0,0,0,0,0,121,127,0,3,0,5,0,0,300,303,0,4,0,7,0,0,352,368,0,4,9,9,0,0,415,433,3,3,0,4,0,0,385,391,0,4,4,14,0,0,729,747,3,18,14,40,3,3,2459,2535,0,0,29,219,101,23,383,746,8,127,58,643,86,45,207,1172,109,583,303,1386,98,89,447,3001,135,605,472,1219,82,130,531,3167,130,442,538,1152,76,164,667,3164,141,327,454,978,38,107,656,2690,84,276,374,720,20,116,1425,3015,605,2357,2222,6307,504,660,4307,16958,Darling Downs - East
30703,154,494,360,1023,80,117,141,2371,196,476,472,1062,55,137,177,2571,181,473,540,1054,50,123,268,2695,181,517,513,1012,34,170,929,3352,808,2478,2205,5741,433,682,1828,14167,0,0,0,0,0,3,114,118,0,0,0,4,0,0,100,110,0,0,0,8,0,3,195,207,0,3,9,5,0,0,214,231,3,0,5,13,0,0,272,296,3,0,4,14,0,0,330,349,0,3,7,19,0,3,577,607,9,8,25,59,9,4,1805,1913,0,0,11,172,55,20,294,551,14,99,69,496,79,40,158,955,90,423,253,1016,110,81,315,2282,154,509,374,1068,80,124,375,2681,198,479,493,1113,60,142,465,2948,189,479,550,1085,51,123,604,3083,184,529,515,1032,41,174,1512,3989,817,2514,2280,5988,469,710,3716,16495,Granite Belt
30801,116,471,321,1021,57,87,114,2191,103,264,274,850,33,68,122,1703,54,167,192,566,25,56,122,1184,18,50,82,241,13,32,171,605,447,1718,1211,4422,299,337,749,9179,0,0,0,0,0,0,172,172,0,0,0,0,0,0,212,212,0,3,0,16,0,0,584,604,0,4,3,0,0,0,527,539,0,7,3,11,0,0,532,550,0,0,0,6,0,0,337,339,0,0,0,0,0,0,220,227,0,12,9,38,4,0,2583,2649,0,0,7,79,30,11,309,431,12,130,64,422,57,31,294,1011,136,642,284,1346,99,70,680,3256,116,485,341,1067,67,89,672,2839,109,271,285,888,36,75,680,2339,54,173,199,586,30,54,477,1580,21,51,84,246,14,32,401,845,459,1753,1266,4634,342,355,3503,12306,Central Highlands (Qld)
30803,680,1942,1102,3235,182,243,505,7894,685,1490,1300,3354,154,286,547,7818,598,1210,1110,2901,110,260,574,6765,330,846,848,2288,56,250,1921,6537,2859,7967,5551,17734,1261,1394,4475,41241,0,0,0,3,0,0,435,445,0,0,0,11,3,0,506,523,0,0,3,17,0,5,1025,1052,5,4,6,25,0,3,1015,1059,8,6,13,18,0,3,1198,1243,4,5,7,30,0,5,1092,1141,0,9,8,23,0,5,1374,1411,15,25,40,135,8,19,6641,6874,5,3,25,494,265,67,802,1664,48,502,229,1663,283,100,773,3594,527,2028,981,4254,308,239,1567,9912,706,1987,1181,3428,199,271,1616,9384,711,1536,1374,3516,170,301,1803,9404,609,1243,1152,2984,116,277,1702,8074,335,863,873,2340,57,256,3346,8067,2940,8156,5821,18670,1405,1509,11612,50102,Rockhampton
30804,72,228,130,437,20,41,67,980,41,132,154,354,20,34,76,813,34,96,110,289,21,39,78,667,13,55,46,175,4,23,173,498,226,830,566,2052,138,183,502,4505,0,0,0,3,0,0,52,57,0,0,0,0,0,0,50,50,0,3,0,0,0,0,160,168,0,4,0,3,0,0,154,162,0,0,3,10,0,3,145,157,0,0,0,3,0,0,131,129,0,0,0,5,0,0,145,148,0,5,3,21,3,4,834,867,0,0,4,60,14,4,93,176,4,54,14,225,29,8,73,412,65,270,116,551,27,37,211,1279,72,234,135,442,17,43,228,1177,41,140,155,367,22,41,224,990,34,96,114,300,21,39,212,816,13,55,46,185,4,23,320,652,231,845,588,2127,149,198,1366,5503,Biloela
30805,358,1118,751,2538,110,169,247,5291,315,753,838,2432,118,153,299,4901,190,455,569,1731,54,138,292,3433,75,277,290,1040,33,109,555,2376,1217,4030,3069,11634,727,772,1843,23291,0,0,0,0,0,0,251,253,0,0,0,14,0,0,257,271,0,0,3,11,0,0,609,626,0,5,0,14,0,0,615,631,0,3,9,19,0,3,680,711,0,3,3,13,0,3,504,523,0,4,0,10,0,0,388,407,3,18,15,80,0,7,3298,3425,0,0,14,213,137,26,426,818,19,232,92,1084,134,61,340,1963,264,1209,545,2803,180,122,851,5965,365,1144,763,2642,113,173,879,6075,315,768,867,2512,120,161,998,5745,195,464,576,1762,54,144,809,4011,78,285,296,1062,33,109,945,2799,1235,4103,3147,12085,771,802,5238,27378,Gladstone
30901,667,1880,1125,1746,78,174,245,5927,524,1196,1092,1572,62,214,279,4936,414,903,793,1323,49,217,313,4011,300,844,761,1617,53,274,1106,4955,2720,7917,5345,9109,448,1122,2379,29045,0,0,0,3,0,0,178,176,0,0,0,0,0,0,304,313,0,5,0,13,0,0,770,786,0,4,3,8,0,3,569,589,0,4,0,3,0,0,593,605,0,3,4,8,0,0,570,587,0,6,3,16,0,4,812,842,3,24,15,53,3,4,3788,3896,0,9,81,218,57,29,253,649,73,625,335,692,66,58,407,2256,753,2495,1178,2024,80,159,1027,7719,674,1891,1146,1783,81,179,816,6566,531,1215,1101,1587,62,215,879,5593,416,910,810,1339,54,213,888,4634,300,846,773,1632,53,285,1926,5814,2747,7987,5423,9281,460,1134,6195,33224,Broadbeach - Burleigh
30902,428,1294,960,1674,72,160,228,4818,345,897,902,1739,70,152,241,4352,381,753,782,1453,65,181,284,3899,278,660,694,1570,57,263,932,4457,1831,5406,4296,8767,427,947,2026,23704,0,0,0,3,0,0,112,115,0,0,0,3,0,3,192,197,0,4,9,11,0,0,492,511,0,7,0,12,0,3,427,443,3,5,7,10,0,3,418,446,0,3,3,5,0,3,533,552,0,7,9,15,0,0,747,774,3,22,24,60,0,13,2917,3043,7,4,47,267,46,25,212,612,39,319,219,622,54,59,272,1582,361,1504,723,1535,70,128,664,4994,430,1323,980,1722,72,169,658,5357,354,906,925,1779,71,162,670,4871,382,770,795,1477,65,184,829,4506,278,665,708,1592,57,264,1691,5247,1851,5497,4397,8991,439,986,5000,27166,Coolangatta
30903,591,1420,992,1688,88,215,289,5285,497,1019,1072,1844,78,238,334,5079,415,840,912,1553,96,246,427,4478,322,896,1019,2271,77,391,1772,6752,2448,6180,5302,9883,581,1314,3251,28961,0,0,0,3,3,0,192,195,0,3,3,4,0,3,335,347,0,3,0,3,0,0,590,604,0,3,4,6,0,0,550,562,0,4,10,12,0,0,595,622,3,8,7,10,3,4,545,577,0,6,8,25,4,4,939,993,4,33,25,74,6,9,3746,3898,0,7,80,286,75,28,307,784,61,555,392,705,89,75,424,2299,573,1478,858,1625,94,150,827,5598,599,1440,1005,1714,89,221,843,5911,497,1033,1094,1886,82,242,940,5769,423,850,926,1581,99,247,982,5096,321,910,1036,2307,82,396,2718,7771,2471,6269,5392,10108,604,1351,7041,33227,Gold Coast - North
30904,156,423,312,548,33,61,115,1652,218,413,393,721,33,84,119,1977,219,354,338,573,30,83,124,1724,180,370,327,511,21,91,299,1798,834,1863,1595,2974,179,380,816,8641,0,0,0,0,0,0,85,85,0,0,0,0,0,0,66,71,0,0,0,3,0,0,122,131,0,3,4,0,0,0,177,178,0,3,3,4,0,0,221,233,0,7,0,0,0,0,249,252,0,6,3,0,0,0,248,256,3,17,11,12,0,0,1168,1212,0,3,20,93,24,6,147,291,10,62,54,142,24,12,93,393,56,253,158,395,19,38,213,1135,156,428,321,552,33,60,293,1855,221,415,401,736,32,86,342,2237,214,366,339,581,30,83,377,1991,182,371,333,516,21,94,539,2057,836,1897,1627,3022,186,385,2012,9961,Gold Coast Hinterland
30908,573,1327,963,1255,67,145,185,4513,445,884,911,1285,56,162,187,3927,367,630,666,944,42,163,232,3049,246,537,604,1044,45,229,1237,3937,2293,5620,4387,6507,366,861,2176,22212,0,0,0,0,3,0,164,171,0,3,0,3,0,0,233,238,0,4,3,0,0,0,380,390,0,0,0,3,0,0,345,355,0,0,0,9,0,0,302,319,0,3,0,9,0,0,288,300,0,6,7,5,0,5,497,522,5,18,13,34,3,6,2212,2297,0,16,127,228,55,24,253,711,78,641,322,528,50,41,309,1968,595,1609,816,1278,58,97,554,5022,578,1332,977,1274,70,150,528,4908,453,889,921,1306,56,167,491,4284,367,639,678,960,41,168,528,3380,248,545,608,1054,45,237,1738,4478,2316,5678,4452,6628,378,885,4413,24747,Robina
30909,678,1432,952,1444,73,169,240,4971,490,993,864,1412,74,174,265,4285,363,674,728,1207,58,156,293,3482,251,714,654,1324,38,238,1074,4302,2697,6791,4932,7724,487,977,2534,26145,0,0,0,3,0,0,254,257,0,0,0,4,0,0,378,385,0,3,0,6,0,5,622,638,4,5,4,8,0,0,474,490,0,0,5,7,0,0,535,560,0,0,0,6,0,0,449,458,0,6,14,14,0,0,642,679,11,14,28,51,0,8,3355,3471,3,15,118,324,77,42,535,1114,87,926,586,669,87,74,547,2978,832,2055,1072,1410,91,132,867,6467,679,1443,969,1469,74,166,715,5524,497,1007,889,1440,81,178,808,4902,367,684,735,1230,58,162,744,3972,253,726,671,1344,39,247,1730,5001,2721,6854,5038,7891,512,998,5951,29963,Southport
30910,417,1049,594,724,39,105,144,3074,382,846,654,857,59,123,208,3142,317,737,566,687,52,116,225,2703,283,715,599,939,37,207,591,3370,2053,5731,3636,4615,308,731,1608,18684,0,0,0,0,0,0,202,200,0,3,4,0,0,3,505,511,0,13,5,6,0,0,970,991,3,9,3,5,0,0,635,656,0,0,3,3,0,0,651,659,3,5,4,3,0,5,579,597,4,6,4,5,0,0,843,866,11,28,18,24,3,13,4389,4490,0,15,52,138,31,23,273,532,51,545,371,402,40,47,615,2072,601,1850,811,902,60,111,1220,5554,420,1053,604,738,41,113,789,3762,385,854,665,873,63,123,860,3831,317,747,582,702,52,125,809,3327,292,726,601,943,37,212,1433,4242,2069,5786,3695,4710,318,745,6001,23320,Surfers Paradise
31001,859,1764,1017,1420,119,162,965,6309,519,1050,839,1389,82,183,626,4686,359,545,544,961,47,157,417,3041,216,524,425,874,33,121,989,3186,2846,6713,4404,7286,635,907,4984,27775,0,0,0,0,4,0,234,235,0,8,0,3,7,0,333,349,3,8,5,13,0,3,811,838,3,4,0,6,0,0,642,663,3,10,0,12,0,0,500,523,3,6,0,6,0,0,365,380,0,0,7,10,0,0,461,479,10,33,14,44,8,4,3349,3467,0,7,101,299,118,39,574,1137,57,595,467,753,126,68,961,3023,842,2261,1056,1718,151,184,2236,8449,876,1782,1031,1465,122,167,1739,7186,531,1072,865,1426,87,184,1193,5357,370,555,552,988,51,162,805,3499,222,526,430,886,33,128,1471,3699,2889,6805,4509,7548,681,935,8985,32349,Forest Lake - Oxley
31002,205,701,712,1902,110,178,371,4172,260,566,903,1949,100,197,396,4372,229,547,733,1742,75,170,426,3917,214,453,583,1439,45,201,1069,4008,1034,3011,3583,9785,710,987,3011,22120,0,0,0,0,3,3,274,278,0,6,0,10,0,0,275,287,0,7,4,19,0,0,433,463,0,5,3,18,0,0,490,515,0,3,7,15,0,0,635,669,7,4,3,14,0,3,654,685,0,8,7,21,0,0,781,825,7,33,31,91,9,12,3540,3726,0,4,32,300,107,31,566,1037,9,199,165,746,131,73,443,1761,124,562,491,1834,173,154,871,4202,207,714,738,1969,120,186,891,4826,262,575,935,2018,106,208,1056,5163,239,566,748,1788,77,175,1088,4676,213,467,599,1481,51,200,1872,4880,1052,3087,3707,10135,751,1028,6784,26553,Ipswich Hinterland
31003,676,1735,1454,3150,198,306,369,7891,691,1253,1458,2992,150,292,428,7265,527,903,1155,2306,93,264,424,5671,276,702,777,2114,57,232,1249,5405,2649,7022,6649,16523,1221,1513,3184,38760,0,0,0,0,3,0,356,356,0,0,3,3,0,0,466,472,0,0,9,10,0,3,942,968,5,5,8,22,0,9,759,805,0,9,7,16,0,0,740,772,3,3,3,19,0,3,603,633,3,3,10,20,0,3,805,846,9,25,37,99,4,19,4662,4857,0,7,81,509,208,62,642,1501,39,527,447,1662,262,131,639,3708,444,1945,1353,4131,309,266,1300,9737,688,1767,1519,3294,209,325,1146,8950,702,1276,1514,3108,155,305,1201,8263,537,914,1179,2359,96,277,1045,6412,281,715,799,2149,57,238,2080,6322,2699,7150,6889,17210,1299,1598,8053,44897,Ipswich Inner
31004,814,1826,1481,2518,149,306,352,7445,427,863,1061,2052,95,235,327,5060,216,483,673,1264,46,166,263,3111,112,290,326,807,37,116,430,2115,2271,6090,5544,11824,951,1260,2123,30061,0,0,0,3,0,0,308,313,0,0,0,7,0,0,374,390,0,0,5,7,0,0,790,810,0,5,11,5,0,0,641,665,3,4,5,10,0,0,578,602,0,3,4,11,0,0,428,447,0,0,6,8,0,0,374,384,0,19,27,53,3,4,3499,3610,3,9,80,442,184,51,539,1314,34,437,469,1395,204,109,576,3227,678,2220,1514,3615,261,303,1164,9747,822,1850,1522,2587,156,309,1015,8257,431,883,1110,2099,97,242,916,5782,218,493,687,1290,49,169,702,3614,109,296,333,824,37,118,812,2526,2297,6179,5720,12261,988,1306,5715,34469,Springfield - Redbank
31101,54,126,146,378,27,49,92,870,48,107,176,435,35,52,95,948,56,113,124,347,15,45,99,798,36,129,142,299,12,45,266,926,223,632,737,2002,149,239,720,4696,0,0,0,0,0,0,48,48,0,0,0,0,0,0,51,51,0,0,0,8,0,0,110,113,0,4,4,0,0,0,86,95,0,0,0,5,0,0,139,148,0,0,0,0,0,0,142,148,0,0,3,3,0,0,188,201,3,6,5,15,0,0,779,803,0,0,14,50,27,3,106,205,3,29,37,148,23,6,82,331,27,129,114,367,25,40,219,912,54,133,149,393,27,47,185,988,48,108,181,462,37,50,240,1133,53,116,132,352,15,45,255,963,41,125,144,308,12,45,464,1141,222,643,770,2078,170,242,1546,5674,Beaudesert
31102,152,469,549,1166,88,138,193,2760,136,336,471,1173,66,110,201,2497,115,289,357,896,50,106,204,2021,77,254,340,915,49,141,586,2359,662,2070,2520,6440,529,695,1489,14408,0,0,0,0,0,0,130,130,0,0,0,0,0,0,148,157,0,0,3,8,0,3,352,361,0,5,3,8,0,0,283,297,0,0,3,8,0,0,292,309,0,0,3,12,0,0,246,265,0,3,0,14,0,0,341,361,3,9,16,54,0,4,1794,1874,0,4,32,233,74,15,225,585,22,166,214,632,108,64,234,1440,163,555,579,1545,123,121,511,3598,156,483,565,1217,97,142,484,3144,136,338,491,1205,68,117,496,2858,123,295,363,921,50,106,453,2315,75,261,342,927,49,143,925,2726,677,2109,2594,6680,563,714,3332,16666,Beenleigh
31103,351,1012,996,2444,138,239,314,5489,251,640,913,2303,108,220,339,4774,191,445,644,1749,71,190,354,3636,103,307,328,1222,37,147,744,2878,1252,4037,4413,12220,845,1199,2464,26437,0,0,0,0,0,0,332,334,0,0,0,3,0,0,310,317,0,3,4,3,0,3,695,714,3,3,3,4,0,0,618,638,0,3,4,9,0,3,604,622,3,3,10,14,0,0,452,478,0,3,3,15,0,0,479,504,14,10,21,53,4,11,3494,3602,3,3,82,458,147,48,527,1268,42,367,430,1286,176,98,485,2886,309,1275,1082,2977,201,277,1084,7205,360,1028,1015,2521,145,251,944,6263,261,661,931,2357,117,234,953,5504,201,457,666,1779,72,194,816,4179,105,308,328,1243,39,150,1234,3397,1274,4095,4529,12624,885,1249,6038,30694,Browns Plains
31104,244,741,795,1972,98,187,174,4208,195,485,735,1806,65,166,217,3669,137,285,436,1212,33,130,193,2427,70,194,243,779,21,87,271,1663,792,2459,2945,8434,471,744,1203,17048,0,0,0,0,0,0,162,162,0,0,0,6,0,0,157,164,0,3,5,16,0,0,293,315,0,0,7,10,0,0,358,375,0,0,0,15,0,3,418,428,0,3,7,10,0,0,281,303,0,3,0,3,0,0,214,221,0,9,18,60,5,5,1878,1974,0,5,42,294,92,35,325,793,12,160,187,691,73,52,231,1403,140,607,532,1790,103,110,425,3702,245,751,816,2020,103,186,541,4666,201,499,754,1854,67,173,634,4178,140,293,444,1243,39,132,486,2773,70,195,242,790,21,84,487,1896,811,2508,3018,8681,498,772,3120,19419,Jimboomba
31105,411,1143,882,1902,103,198,225,4864,384,734,809,1646,64,180,246,4066,285,584,668,1398,57,186,291,3471,155,436,487,1285,37,174,721,3296,1592,4491,4080,9634,610,994,1993,23395,0,0,0,0,0,0,221,221,0,3,0,3,0,0,235,249,0,0,3,13,0,0,492,515,3,3,3,4,0,0,438,453,3,3,3,11,0,0,438,461,3,0,3,9,0,0,367,384,0,4,9,11,0,3,458,487,5,15,24,52,8,10,2648,2759,0,4,72,384,116,38,369,987,31,353,316,919,109,67,372,2165,324,1255,883,2241,139,157,756,5764,417,1160,898,1958,111,211,671,5427,392,745,833,1681,65,184,700,4600,291,591,678,1424,60,186,665,3896,155,439,501,1306,37,180,1185,3802,1611,4554,4170,9920,645,1025,4714,26635,Loganlea - Carbrook
31106,721,1675,1124,2040,125,229,345,6271,464,988,914,1740,120,190,320,4741,293,651,746,1497,69,184,423,3867,209,522,563,1325,48,174,730,3575,2446,6292,4959,10024,845,1087,2532,28183,0,0,0,0,0,0,255,261,0,3,6,5,0,0,325,344,0,0,3,18,3,3,601,626,3,6,3,12,0,3,551,580,3,3,4,10,0,0,497,513,0,3,0,10,0,0,456,474,0,0,3,28,0,0,567,605,4,24,18,85,7,6,3258,3404,0,5,83,394,164,45,504,1187,38,441,426,958,164,89,502,2618,720,2045,1143,2259,195,183,938,7483,730,1702,1165,2112,135,247,916,6995,478,1007,934,1783,126,191,840,5361,306,662,760,1529,72,191,894,4405,217,527,569,1367,48,177,1315,4220,2480,6387,5074,10400,904,1122,5904,32271,Springwood - Kingston
31201,136,478,319,1183,49,84,150,2404,75,209,291,997,42,64,164,1853,54,167,190,716,38,58,182,1410,25,97,130,439,11,49,301,1059,454,1850,1253,5348,362,391,1153,10814,0,0,0,0,0,0,173,172,0,0,0,3,0,0,305,315,0,0,0,10,0,4,887,905,0,6,6,9,0,0,672,692,0,3,0,13,0,0,619,637,0,0,4,12,0,0,441,458,0,3,6,7,0,0,380,396,0,10,15,57,0,8,3471,3564,0,0,4,86,60,20,298,458,15,165,41,462,73,35,393,1183,156,741,289,1576,112,94,1063,4037,138,495,337,1248,53,88,829,3185,78,218,299,1057,53,73,798,2566,57,167,202,747,39,66,640,1914,25,98,141,456,17,54,696,1476,475,1890,1307,5633,396,430,4704,14831,Bowen Basin - North
31202,528,1843,1281,4292,195,294,422,8860,561,1356,1405,4201,175,353,554,8604,393,983,1079,3216,94,242,603,6606,181,538,653,2171,62,201,1563,5369,2139,7388,5564,20842,1077,1459,3896,42361,0,0,0,4,3,0,368,375,0,0,5,11,0,0,476,491,3,3,4,28,0,0,1234,1278,3,5,7,30,3,0,1263,1309,3,10,6,21,0,6,1438,1481,0,3,8,16,0,0,1107,1137,0,0,4,19,0,0,1054,1080,11,29,37,136,6,5,6937,7158,0,8,28,414,141,41,720,1349,46,478,211,1913,190,103,649,3584,442,2213,953,5048,273,257,1569,10750,541,1876,1342,4482,211,319,1708,10481,574,1387,1458,4334,186,368,2030,10339,398,992,1109,3302,101,254,1741,7897,186,546,668,2206,62,204,2646,6514,2190,7500,5765,21690,1160,1543,11066,50912,Mackay
31203,101,326,324,848,61,63,81,1802,59,202,298,735,32,69,109,1497,76,189,268,597,38,63,104,1333,60,120,171,428,17,63,227,1079,392,1426,1572,3849,257,351,724,8573,0,0,0,0,0,0,124,124,0,0,0,0,0,0,267,269,0,8,0,9,0,0,642,658,0,0,3,5,0,0,406,418,0,0,0,8,0,0,334,340,0,0,5,3,0,0,313,320,0,0,3,14,0,0,278,289,0,12,8,39,3,0,2361,2424,0,0,4,68,24,8,187,300,14,130,114,306,43,35,299,938,86,467,402,918,62,59,751,2741,101,327,328,867,58,67,497,2248,59,204,303,749,34,68,448,1869,76,188,271,604,38,65,421,1667,62,122,174,440,16,59,512,1389,389,1447,1611,3961,275,367,3113,11153,Whitsunday
31301,110,338,325,762,42,55,95,1733,132,317,447,967,46,104,130,2150,195,379,507,1120,60,143,229,2633,255,587,778,1836,74,259,1231,5011,753,1889,2316,5676,332,629,1869,13467,0,0,0,0,0,0,68,66,0,0,0,3,0,0,52,57,0,0,0,0,0,3,139,151,0,0,0,11,0,3,143,160,0,0,0,11,0,3,207,221,0,0,5,3,0,0,284,296,3,9,6,22,0,0,565,601,3,11,18,54,4,5,1459,1556,3,0,14,130,41,14,151,348,10,56,77,251,32,20,86,527,53,211,193,650,44,42,223,1416,111,347,339,802,44,64,240,1952,137,326,463,1002,48,110,344,2426,201,388,520,1145,68,142,515,2976,257,595,791,1863,73,263,1804,5648,765,1931,2394,5846,348,651,3363,15291,Bribie - Beachmere
