SA3_MAIN11,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total,SA3_NAME11
31502,7548,4272,5335,4494,4134,2749,1439,596,138,30705,30,33,31,30,31,15,5,6,0,181,41,82,81,105,209,443,371,80,6,1418,30,14,55,55,74,262,277,63,4,834,283,575,909,957,986,1031,515,91,14,5361,3,3,19,20,22,90,121,21,3,302,19,14,10,25,35,78,57,6,0,244,3,10,11,8,26,54,37,4,3,156,13,18,24,36,35,14,4,3,0,147,0,11,6,5,10,21,22,7,0,82,0,0,0,0,0,0,0,0,0,0,392,727,1115,1211,1397,1993,1404,275,30,8544,422,760,1146,1241,1428,2008,1409,281,30,8725,7970,5032,6481,5735,5562,4757,2848,877,168,39430,Outback - North
31503,4129,1898,2291,2388,2627,2158,1424,835,251,18001,37,29,22,20,30,17,6,5,3,169,23,45,53,44,86,316,367,58,3,995,16,10,21,25,66,249,314,74,4,779,144,355,280,325,474,695,471,94,8,2846,4,12,24,33,34,101,97,15,3,323,0,3,4,6,11,48,24,11,0,107,0,3,3,3,3,45,54,6,4,121,0,7,4,4,9,9,0,0,0,33,3,4,0,6,9,10,29,6,0,67,0,0,0,0,0,0,0,0,0,0,190,439,389,446,692,1473,1356,264,22,5271,227,468,411,466,722,1490,1362,269,25,5440,4356,2366,2702,2854,3349,3648,2786,1104,276,23441,Outback - South
31601,9052,5769,4000,5962,6291,4675,3684,2700,1198,43331,18,4,3,8,3,3,0,3,3,45,19,8,15,13,10,41,30,16,8,160,5,9,4,3,9,22,39,22,3,116,115,225,135,93,93,120,87,73,24,965,0,3,5,3,0,4,17,8,0,40,4,3,5,3,5,4,0,3,0,27,0,0,0,0,5,3,13,6,0,27,3,3,0,3,0,3,0,0,0,12,0,0,0,5,0,5,0,4,0,14,0,0,0,0,0,0,0,0,0,0,146,251,164,123,122,202,186,132,35,1361,164,255,167,131,125,205,186,135,38,1406,9216,6024,4167,6093,6416,4880,3870,2835,1236,44737,Buderim
31602,12843,6905,6655,8967,8721,8201,7256,4844,1905,66297,8,10,5,3,6,11,4,3,4,54,30,29,46,25,57,122,162,77,13,561,44,16,23,52,54,175,332,276,54,1026,216,303,264,263,262,345,296,145,74,2168,10,0,3,13,16,39,39,24,5,149,10,0,8,7,13,17,8,5,0,68,0,8,0,3,7,39,64,33,5,159,0,3,0,3,0,6,0,0,0,12,4,6,0,5,9,19,16,18,6,83,0,0,0,0,0,0,0,0,0,0,314,365,344,371,418,762,917,578,157,4226,322,375,349,374,424,773,921,581,161,4280,13165,7280,7004,9341,9145,8974,8177,5425,2066,70577,Caloundra
31603,8049,6050,6455,6592,6555,6355,4360,2601,1047,48064,13,10,11,11,4,8,6,0,0,63,50,25,71,91,116,268,390,145,21,1177,114,37,123,164,186,553,1094,640,94,3005,248,369,373,302,342,443,308,105,39,2529,7,12,18,31,45,91,137,56,8,405,0,5,6,23,36,35,17,13,3,138,9,5,5,3,27,103,168,87,12,419,0,0,10,3,3,7,3,0,0,26,10,7,8,6,13,28,28,20,7,127,0,0,0,0,0,0,0,0,0,0,438,460,614,623,768,1528,2145,1066,184,7826,451,470,625,634,772,1536,2151,1066,184,7889,8500,6520,7080,7226,7327,7891,6511,3667,1231,55953,Maroochy
31604,11532,5694,4938,7555,8631,7679,5077,2581,984,54671,14,9,10,3,8,8,7,0,6,65,16,21,13,11,20,52,47,26,4,210,22,4,23,7,13,49,50,27,9,204,215,286,251,189,231,227,221,147,98,1865,3,0,3,3,0,19,17,8,3,56,0,4,0,3,8,15,5,0,0,35,0,0,3,0,4,5,19,13,0,44,3,0,0,3,0,7,0,0,0,13,0,0,3,4,0,7,0,0,0,14,0,0,0,0,0,0,0,0,0,0,259,315,296,220,276,381,359,221,114,2441,273,324,306,223,284,389,366,221,120,2506,11805,6018,5244,7778,8915,8068,5443,2802,1104,57177,Nambour - Pomona
31605,6331,3196,2793,4636,4965,4845,3794,2134,914,33608,5,3,3,4,5,9,3,3,0,35,61,26,65,88,74,207,254,97,15,887,152,20,102,172,195,493,687,469,78,2368,149,158,191,155,163,215,167,54,29,1281,19,11,22,12,29,65,89,42,8,297,4,0,16,9,20,30,21,4,0,104,14,5,3,20,18,57,60,39,8,224,3,0,3,0,3,0,3,3,0,15,3,0,9,13,11,21,30,14,3,104,0,0,0,0,0,0,0,0,0,0,405,220,411,469,513,1088,1311,722,141,5280,410,223,414,473,518,1097,1314,725,141,5315,6741,3419,3207,5109,5483,5942,5108,2859,1055,38923,Noosa
31606,9098,4470,3619,6160,6663,6416,4572,2002,667,43667,15,7,3,5,9,9,7,4,3,62,18,14,25,15,14,44,66,25,0,221,13,10,9,6,22,38,65,34,6,203,93,207,153,109,172,190,126,62,18,1130,4,3,0,4,5,5,17,4,0,42,7,3,3,5,3,7,4,0,0,32,3,0,3,0,3,15,13,0,0,37,5,0,3,6,0,0,0,0,0,14,0,0,3,0,3,0,9,0,0,15,0,0,0,0,0,0,0,0,0,0,143,237,199,145,222,299,300,125,24,1694,158,244,202,150,231,308,307,129,27,1756,9256,4714,3821,6310,6894,6724,4879,2131,694,45423,Sunshine Coast Hinterland
31701,29474,18560,16136,17256,17408,14551,10225,6530,2635,132775,38,45,34,23,16,12,13,11,4,196,41,81,62,36,69,81,74,39,6,489,9,15,24,24,26,36,45,18,5,202,623,1219,799,490,588,502,394,192,87,4894,0,11,5,10,10,20,11,4,0,71,5,9,5,5,3,7,4,0,0,38,3,4,3,3,5,9,14,0,0,41,7,12,4,4,5,0,0,0,0,32,0,0,0,0,7,6,0,0,0,13,0,0,0,0,0,0,0,0,0,0,688,1351,902,572,713,661,542,253,98,5780,726,1396,936,595,729,673,555,264,102,5976,30200,19956,17072,17851,18137,15224,10780,6794,2737,138751,Toowoomba
31801,8905,4575,4029,5160,5587,5320,3908,2403,864,40751,33,35,22,18,19,23,6,12,4,172,18,17,23,11,24,204,239,61,8,605,5,10,7,18,31,112,168,43,4,398,321,411,318,284,376,492,380,127,33,2742,3,3,9,3,4,30,55,17,0,124,0,3,5,4,14,21,19,3,0,69,0,0,3,5,8,15,12,3,0,46,3,3,3,3,3,3,0,0,0,18,0,0,0,0,0,5,3,0,0,8,0,0,0,0,0,0,0,0,0,0,350,447,368,328,460,882,876,254,45,4010,383,482,390,346,479,905,882,266,49,4182,9288,5057,4419,5506,6066,6225,4790,2669,913,44933,Charters Towers - Ayr - Ingham
31802,35895,26375,23827,23646,21801,16548,9499,5022,1787,164400,41,58,35,37,30,27,15,7,0,250,74,140,151,123,182,320,292,139,35,1456,87,81,97,124,158,335,401,179,34,1496,836,1663,1147,962,1122,1116,776,340,108,8070,16,17,27,21,43,91,104,37,10,366,15,37,23,19,33,60,38,11,3,239,13,6,13,20,42,76,75,24,3,272,11,41,11,9,11,8,3,3,0,97,8,14,13,24,28,39,39,14,0,179,0,0,0,0,0,0,0,0,0,0,1060,1999,1482,1302,1619,2045,1728,747,193,12175,1101,2057,1517,1339,1649,2072,1743,754,193,12425,36996,28432,25344,24985,23450,18620,11242,5776,1980,176825,Townsville
31901,16024,9006,7609,9527,10884,10794,8884,5006,1717,79451,29,21,17,13,12,13,20,10,0,135,17,28,38,34,50,194,306,110,10,787,16,17,31,33,45,210,374,144,7,877,370,603,400,344,446,539,422,161,65,3350,4,3,3,3,8,38,44,37,5,145,6,6,7,8,7,20,22,4,0,80,5,3,0,4,11,35,72,26,0,156,3,3,3,3,3,5,3,3,0,26,0,0,3,0,5,14,18,0,0,40,0,0,0,0,0,0,0,0,0,0,421,663,485,429,575,1055,1261,485,87,5461,450,684,502,442,587,1068,1281,495,87,5596,16474,9690,8111,9969,11471,11862,10165,5501,1804,85047,Bundaberg
31902,9737,4499,3994,5396,6085,6558,4986,2382,838,44475,26,26,12,16,21,17,12,6,3,139,16,17,17,17,29,90,106,17,4,313,0,6,5,6,12,41,86,15,3,174,196,292,276,245,359,419,254,95,38,2174,0,0,3,4,4,30,15,9,0,65,0,0,5,0,0,12,13,0,0,30,0,0,3,4,8,15,10,3,0,43,6,6,3,0,0,0,0,0,0,15,0,0,0,0,0,9,0,0,4,13,0,0,0,0,0,0,0,0,0,0,218,321,312,276,412,616,484,139,49,2827,244,347,324,292,433,633,496,145,52,2966,9981,4846,4318,5688,6518,7191,5482,2527,890,47441,Burnett
31903,9142,4366,3920,5225,6186,6246,4784,2297,757,42923,24,18,12,7,13,13,8,3,4,102,14,21,13,12,35,95,103,35,7,335,11,0,4,14,19,77,87,47,0,259,209,311,235,172,242,341,229,75,34,1848,3,0,3,3,3,20,21,9,0,62,3,5,5,0,6,22,14,0,0,55,7,0,4,4,0,9,34,10,0,68,0,0,3,0,3,4,3,0,0,13,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,247,337,267,210,308,568,491,176,41,2645,271,355,279,217,321,581,499,179,45,2747,9413,4721,4199,5442,6507,6827,5283,2476,802,45670,Gympie - Cooloola
31904,9880,5091,4195,5825,6479,6876,6394,3557,1171,49468,21,8,11,6,4,6,10,3,6,75,22,21,23,41,52,185,230,96,9,679,32,22,24,44,45,244,463,222,32,1128,212,300,252,219,260,344,311,129,29,2056,7,3,10,0,11,48,76,33,10,198,8,4,4,18,8,11,11,3,0,67,3,0,0,3,13,46,78,26,0,169,5,0,3,0,6,0,0,0,0,14,0,0,0,0,9,20,11,12,0,52,0,0,0,0,0,0,0,0,0,0,289,350,316,325,404,898,1180,521,80,4363,310,358,327,331,408,904,1190,524,86,4438,10190,5449,4522,6156,6887,7780,7584,4081,1257,53906,Hervey Bay
31905,7878,4042,3549,4836,5533,6261,4643,2273,816,39831,25,14,10,15,13,13,11,3,3,107,23,14,21,31,40,96,119,53,5,402,0,9,8,10,14,76,109,40,3,269,187,258,209,227,296,418,290,95,39,2019,5,5,3,10,9,28,25,7,0,92,0,3,3,0,6,15,3,5,3,38,0,0,3,4,4,23,13,0,3,50,0,0,3,0,4,5,0,0,0,12,0,0,3,0,4,3,4,0,0,14,0,0,0,0,0,0,0,0,0,0,215,289,253,282,377,664,563,200,53,2896,240,303,263,297,390,677,574,203,56,3003,8118,4345,3812,5133,5923,6938,5217,2476,872,42834,Maryborough
39797,24,73,63,60,73,70,54,41,6,464,0,0,0,0,0,0,0,0,0,0,42,31,47,63,118,108,69,29,8,515,25,11,21,47,72,70,45,26,0,317,238,203,270,282,310,371,407,209,21,2311,13,3,14,23,13,22,15,6,0,109,7,17,29,26,34,19,10,0,0,142,0,3,3,4,8,11,23,3,3,58,3,3,13,6,5,0,0,0,0,30,0,0,4,0,3,5,6,0,0,18,0,0,0,0,0,0,0,0,0,0,328,271,401,451,563,606,575,273,32,3500,328,271,401,451,563,606,575,273,32,3500,352,344,464,511,636,676,629,314,38,3964,Migratory - Offshore - Shipping (Qld)
39999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special Purpose Codes SA3 (Qld)
40101,1106,5201,4323,2123,1896,1884,1130,589,358,18610,4,34,13,6,7,4,0,3,0,71,7,88,193,209,233,179,107,41,4,1061,11,93,198,262,266,197,87,19,4,1137,5,16,103,100,153,84,28,10,0,499,232,368,403,376,395,313,245,218,165,2715,0,30,55,67,111,77,39,22,0,401,3,9,17,13,12,31,8,5,0,98,3,30,13,32,30,23,8,6,0,145,4,5,18,32,22,29,6,0,0,116,0,0,0,0,0,0,0,0,0,0,265,639,1000,1091,1222,933,528,321,173,6172,269,673,1013,1097,1229,937,528,324,173,6243,1375,5874,5336,3220,3125,2821,1658,913,531,24853,Adelaide City
40102,13714,7953,5909,9672,10311,8962,4813,2329,974,64637,14,19,9,17,3,16,5,0,3,86,6,3,16,6,16,16,28,3,3,97,0,8,11,9,13,20,13,7,3,84,11,11,10,8,14,7,9,3,3,76,231,345,170,132,129,111,71,46,24,1259,3,5,20,12,16,13,3,3,0,75,0,0,0,0,4,0,9,0,0,13,4,9,4,3,0,6,5,0,0,31,6,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,261,381,231,170,197,173,138,62,33,1646,275,400,240,187,200,189,143,62,36,1732,13989,8353,6149,9859,10511,9151,4956,2391,1010,66369,Adelaide Hills
40103,6547,5630,3569,4853,5938,5567,3882,2764,1483,40233,10,17,3,10,6,5,3,3,3,60,7,9,15,14,12,22,26,4,0,109,0,9,14,10,15,20,17,7,3,95,3,0,4,4,5,11,7,0,0,34,108,213,181,109,93,110,112,40,20,986,0,0,3,0,0,3,8,0,0,14,0,0,0,0,0,0,3,0,0,3,5,13,3,3,3,0,0,3,3,33,0,0,0,4,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,123,244,220,144,128,166,176,54,26,1281,133,261,223,154,134,171,179,57,29,1341,6680,5891,3792,5007,6072,5738,4061,2821,1512,41574,Burnside
40104,7952,6203,5525,6627,6434,5089,4599,3301,1275,47005,6,7,9,5,9,5,3,0,4,48,3,7,3,3,3,3,3,3,0,28,6,4,10,9,6,7,3,0,0,45,3,0,3,0,6,0,3,4,0,19,108,149,168,122,70,49,40,30,27,763,3,3,0,0,4,3,3,0,0,16,0,0,0,0,0,0,3,0,0,3,3,0,3,0,3,0,0,0,0,9,0,3,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,126,166,187,134,92,65,55,37,27,889,132,173,196,139,101,70,58,37,31,937,8084,6376,5721,6766,6535,5159,4657,3338,1306,47942,Campbelltown (SA)
40105,4737,4652,5343,4575,4326,3703,2558,2184,1229,33307,4,13,5,4,5,8,6,3,0,48,0,5,7,8,10,12,14,4,0,60,0,3,14,6,9,13,11,4,0,60,0,4,3,0,11,7,5,4,0,34,72,203,165,87,94,89,75,32,11,828,3,0,6,0,0,3,0,0,0,12,0,5,3,0,0,0,0,0,0,8,3,3,0,0,11,3,0,0,0,20,0,0,0,3,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,78,223,198,104,135,130,108,44,11,1031,82,236,203,108,140,138,114,47,11,1079,4819,4888,5546,4683,4466,3841,2672,2231,1240,34386,Norwood - Payneham - St Peters
40106,4302,3681,3628,3696,3714,3037,1739,1370,722,25889,3,12,11,3,0,3,0,4,3,39,5,8,6,4,8,6,5,0,0,42,0,3,12,3,3,11,8,0,0,40,3,0,5,7,3,4,7,0,0,29,54,146,130,69,73,76,57,42,30,677,0,3,0,0,0,3,3,0,0,9,0,3,0,3,0,3,3,0,0,12,3,0,0,0,0,0,0,0,0,3,0,3,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,65,166,153,86,90,106,83,42,30,821,68,178,164,89,90,109,83,46,33,860,4370,3859,3792,3785,3804,3146,1822,1416,755,26749,Prospect - Walkerville
40302,13330,10671,11116,10938,11291,9906,6101,4972,2346,80671,9,14,6,13,9,10,5,5,3,74,10,11,12,14,10,27,14,7,3,108,4,3,5,6,20,18,17,7,3,83,3,6,11,6,12,19,16,0,0,73,195,509,333,163,162,135,96,48,33,1674,3,3,11,3,3,5,4,0,0,32,4,3,0,0,4,10,0,0,0,21,5,5,0,6,4,10,3,0,0,33,0,0,0,3,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,224,540,372,201,215,227,153,62,39,2033,233,554,378,214,224,237,158,67,42,2107,13563,11225,11494,11152,11515,10143,6259,5039,2388,82778,Marion
40303,10446,7906,6389,7995,8364,7500,4896,3437,1886,58819,15,15,12,12,11,15,3,6,6,95,10,15,3,9,5,21,15,3,0,81,4,32,7,0,3,14,16,5,6,87,3,8,5,6,11,7,3,0,0,43,171,300,254,170,150,208,200,205,154,1812,0,0,5,0,5,0,3,0,0,13,0,0,3,3,0,0,3,4,0,13,0,12,0,0,0,0,0,0,3,15,3,0,6,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,191,367,283,188,177,250,240,217,163,2076,206,382,295,200,188,265,243,223,169,2171,10652,8288,6684,8195,8552,7765,5139,3660,2055,60990,Mitcham
40107,5762,4612,4804,4922,4872,4418,2453,1831,1445,35119,8,4,8,7,10,4,3,3,4,51,5,10,16,6,13,16,13,3,0,82,5,13,20,10,14,17,8,6,0,93,0,8,3,6,3,8,3,0,0,31,101,173,182,97,110,101,63,42,40,909,3,4,3,3,4,5,3,0,0,25,0,0,3,3,3,4,0,0,0,13,0,4,0,0,4,8,3,0,0,19,0,0,4,8,4,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,114,212,231,133,155,159,93,51,43,1191,122,216,239,140,165,163,96,54,47,1242,5884,4828,5043,5062,5037,4581,2549,1885,1492,36361,Unley
40201,6202,4014,3241,4365,4694,3371,2328,1525,515,30255,4,9,0,5,9,0,0,0,0,27,0,0,0,0,3,0,7,0,3,13,0,0,3,3,3,7,5,0,0,21,3,5,5,5,8,4,3,0,0,33,111,194,98,62,61,81,51,58,60,776,0,3,4,0,4,5,3,0,0,19,0,3,0,0,4,3,3,0,0,13,3,0,0,4,3,0,0,0,0,10,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,117,205,114,74,86,100,72,58,63,889,121,214,114,79,95,100,72,58,63,916,6323,4228,3355,4444,4789,3471,2400,1583,578,31171,Gawler - Two Wells
40202,17811,11631,10556,10191,10235,7197,4888,3362,1022,76893,40,22,13,12,13,6,3,0,0,109,4,4,6,0,11,11,3,7,0,46,0,5,6,0,14,5,9,6,0,45,4,10,5,10,16,11,7,0,0,63,355,572,444,233,202,129,95,91,39,2160,3,3,3,6,4,5,0,3,0,27,0,0,0,0,7,0,0,0,0,7,0,0,0,0,5,5,9,0,0,19,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,366,594,464,249,259,169,126,107,39,2373,406,616,477,261,272,175,129,107,39,2482,18217,12247,11033,10452,10507,7372,5017,3469,1061,79375,Playford
40203,10546,7579,10354,8652,7087,5867,4193,3192,1353,58823,15,11,23,8,7,14,6,4,3,91,4,8,18,7,9,14,6,0,0,66,6,5,16,9,3,15,11,7,3,75,5,5,11,5,12,12,14,0,0,64,141,330,293,150,168,135,71,70,32,1390,3,6,6,4,3,3,3,0,0,28,0,0,3,0,3,0,4,0,0,10,0,14,5,6,3,3,0,0,0,31,0,0,3,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,159,368,355,181,201,185,109,77,35,1670,174,379,378,189,208,199,115,81,38,1761,10720,7958,10732,8841,7295,6066,4308,3273,1391,60584,Port Adelaide - East
40204,24830,17488,18473,17196,16721,13765,8366,4675,1598,123112,28,22,15,21,15,12,5,5,6,129,18,13,22,28,27,21,12,3,0,144,5,14,23,23,31,26,4,6,0,132,0,13,8,9,14,12,9,3,0,68,411,731,595,338,253,198,112,70,29,2737,4,6,10,5,6,12,7,3,3,56,0,0,3,0,3,3,3,0,0,12,4,6,13,4,3,4,0,0,0,34,0,3,3,4,3,3,0,3,0,19,0,0,0,0,0,0,0,0,0,0,442,786,677,411,340,279,147,88,32,3202,470,808,692,432,355,291,152,93,38,3331,25300,18296,19165,17628,17076,14056,8518,4768,1636,126443,Salisbury
40205,16194,11541,10518,12509,12883,11573,7233,4011,1585,88047,16,11,7,8,7,7,5,4,4,69,8,3,9,5,12,15,8,3,3,66,13,13,13,7,3,8,4,0,3,64,0,5,11,3,4,5,7,0,0,35,205,401,290,193,135,136,79,84,48,1571,5,0,0,4,5,5,5,0,0,24,0,0,3,3,3,6,0,3,0,18,0,3,6,5,7,5,0,0,0,26,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,231,425,332,223,169,183,103,90,54,1810,247,436,339,231,176,190,108,94,58,1879,16441,11977,10857,12740,13059,11763,7341,4105,1643,89926,Tea Tree Gully
40301,4069,3894,3636,3760,4729,4505,2741,2367,1593,31294,6,6,4,5,3,4,3,0,4,35,5,8,40,21,49,43,33,11,0,210,13,14,51,44,51,50,16,6,3,248,10,3,17,26,27,26,7,4,0,120,87,219,175,93,119,107,72,45,44,961,0,3,12,16,19,20,9,4,0,83,0,0,0,5,4,7,0,0,0,16,0,7,6,6,13,5,4,0,0,41,0,0,5,0,4,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,115,254,306,211,286,263,141,70,47,1693,121,260,310,216,289,267,144,70,51,1728,4190,4154,3946,3976,5018,4772,2885,2437,1644,33022,Holdfast Bay
40304,30655,19817,19192,21358,21860,20005,11658,6515,2717,153777,38,24,40,26,21,15,11,5,3,183,15,14,23,15,21,34,24,7,0,153,14,15,22,5,20,29,27,13,4,149,8,13,14,10,17,26,12,0,0,100,546,836,575,366,267,265,185,117,63,3220,7,5,9,4,11,7,11,3,0,57,3,0,3,0,5,8,3,3,0,25,4,12,7,6,6,7,0,0,0,42,0,0,3,0,0,3,0,4,0,10,0,0,0,0,0,0,0,0,0,0,597,895,656,406,347,379,262,147,67,3756,635,919,696,432,368,394,273,152,70,3939,31290,20736,19888,21790,22228,20399,11931,6667,2787,157716,Onkaparinga
40401,15859,12245,12580,13697,13957,11745,8264,6655,3115,98117,26,25,31,11,19,16,10,20,4,162,8,3,7,19,23,18,11,4,0,93,15,10,24,22,22,19,13,0,0,125,3,10,11,5,3,12,14,4,0,62,273,457,431,324,269,229,165,129,85,2362,8,8,5,10,13,7,7,0,0,58,0,0,0,0,5,5,5,0,0,15,0,3,6,8,3,8,0,0,0,28,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,307,491,484,388,338,301,215,137,85,2746,333,516,515,399,357,317,225,157,89,2908,16192,12761,13095,14096,14314,12062,8489,6812,3204,101025,Charles Sturt
40402,9271,6816,7460,7747,8060,6710,3886,2925,1368,54243,9,20,12,18,11,8,6,4,3,91,4,3,9,11,5,8,8,4,0,52,9,16,17,9,7,10,8,0,0,76,3,3,0,7,4,16,4,0,0,37,182,298,270,159,181,129,57,41,35,1352,0,3,6,0,14,3,4,3,0,33,0,3,0,3,3,3,0,0,0,12,3,3,7,3,3,3,0,0,0,22,0,3,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,201,332,309,192,217,175,84,48,35,1593,210,352,321,210,228,183,90,52,38,1684,9481,7168,7781,7957,8288,6893,3976,2977,1406,55927,Port Adelaide - West
