sa3_code_2011,sa3_name_2011,year,land_area_ha,wu_ag_area_ha,wu_irrigated_area_ha,wu_vol_wat_app_ml,wu_wat_oth_ag_use_ml,wu_tot_wat_use_ml,wu_app_rate_ml_per_ha,pa_indig_area,pa_nat_park,pa_nat_res,pa_oth_pa,pa_tot,pa_indig_area_ha,pa_nat_park_ha,pa_nat_res_ha,pa_oth_pa_ha,pa_tot_ha,pa_indig_area_pc,pa_nat_park_pc,pa_nat_res_pc,pa_oth_pa_pc,pa_tot_pc,esg_gen_meters,esg_non_gen_meters,esg_tot_meters,esg_meter_dwell_gen_elec_pc,mksfg_net_meters_kwh,mksfg_gross_meters_kwh,mksfg_non_gen_meters_kwh,solar_panel_system,solar_water_heater
50601,Armadale,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6243.0,5121.0
50601,Armadale,2012,,,,,,,,,,,,,,,,,,,,,,,3460.0,23005.0,26465.0,13.1,4253.0,,4596.0,,
50601,Armadale,2011,55991.6,,,,,,,,,,,,,,,,,,,,,,2216.0,23125.0,25341.0,8.7,4668.0,,4823.0,,
50601,Armadale,2010,,,,,,,,,,,,,,,,,,,,,,,938.0,23418.0,24356.0,3.9,5027.0,,5463.0,,
50604,Gosnells,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10582.0,5211.0
50604,Gosnells,2012,,,,,,,,,,,,,,,,,,,,,,,6157.0,34956.0,41113.0,15.0,3960.0,,4520.0,,
50604,Gosnells,2011,12719.9,,,,,,,,,,,,,,,,,,,,,,4208.0,36366.0,40574.0,10.4,4297.0,,4836.0,,
50604,Gosnells,2010,,,,,,,,,,,,,,,,,,,,,,,1790.0,38143.0,39933.0,4.5,4563.0,,5520.0,,
50605,Kalamunda,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5296.0,4977.0
50605,Kalamunda,2012,,,,,,,,,,,,,,,,,,,,,,,2947.0,15983.0,18930.0,15.6,4494.0,,5276.0,,
50605,Kalamunda,2011,28370.5,,,,,,,,,,,,,,,,,,,,,,2202.0,16315.0,18517.0,11.9,4867.0,,5571.0,,
50605,Kalamunda,2010,,,,,,,,,,,,,,,,,,,,,,,992.0,19779.0,20771.0,4.8,5423.0,,5753.0,,
50606,Serpentine - Jarrahdale,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2173.0,2312.0
50606,Serpentine - Jarrahdale,2012,,,,,,,,,,,,,,,,,,,,,,,1104.0,5624.0,6728.0,16.4,5426.0,,5779.0,,
70104,Palmerston,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.0,3405.0
70104,Palmerston,2011,5252.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70202,Barkly,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,123.0
70202,Barkly,2011,30329457.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70203,Daly - Tiwi - West Arnhem,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.0,320.0
70203,Daly - Tiwi - West Arnhem,2011,11225123.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70204,East Arnhem,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,299.0
70204,East Arnhem,2011,3359621.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70205,Katherine,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.0,628.0
70205,Katherine,2011,32632662.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70201,Alice Springs,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1145.0,2445.0
70201,Alice Springs,2011,56956618.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101,Belconnen,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4129.0,2868.0
80101,Belconnen,2011,7698.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80102,Cotter - Namadgi,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,16.0
80102,Cotter - Namadgi,2011,170156.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80103,Fyshwick - Pialligo - Hume,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,23.0
80103,Fyshwick - Pialligo - Hume,2011,22160.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104,Gungahlin,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2294.0,678.0
80104,Gungahlin,2011,9057.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80105,North Canberra,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1386.0,1013.0
80105,North Canberra,2011,3768.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80106,South Canberra,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.0,344.0
80106,South Canberra,2011,3464.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80107,Tuggeranong,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4136.0,1462.0
80107,Tuggeranong,2011,15045.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80108,Weston Creek,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1289.0,742.0
80108,Weston Creek,2011,1582.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80109,Woden,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1460.0,695.0
80109,Woden,2011,2860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90101,Christmas Island,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,
90101,Christmas Island,2011,13613.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90102,Cocos (Keeling) Islands,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0
90102,Cocos (Keeling) Islands,2011,1371.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90103,Jervis Bay,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,33.0
90103,Jervis Bay,2011,6779.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
