sa3_code,sa3_name,year,num_bus_non_empl_bus,num_bus_1_4_empl,num_bus_5_19_empl,num_bus_20_plus_empl,num_bus_tot,num_bus_entr_non_empl_bus,num_bus_entr_1_4_empl,num_bus_entr_5_19_empl,num_bus_entr_20_plus_empl,num_bus_entr_tot,num_bus_exit_non_empl_bus,num_bus_exit_1_4_empl,num_bus_exit_5_19_empl,num_bus_exit_20_plus_empl,num_bus_exit_tot,bnkrpt_non_bus_rel_ns,bnkrpt_bus_rel,bnkrpt_tot,patent_applications,trademark_applications,lfs_lab_frc,lfs_unemployed,lfs_unemployment_rate_pc,lfs_participation_rate_pc,ye_wrk_ft_stdy_pt_pc,ye_wrk_pt_stdy_pt_pc,ye_wrk_pt_stdy_ft_pc,ye_wrk_ft_no_stdy_pc,ye_no_wrk_stdy_ft_pc,ye_wrk_ft_stdy_ft_pc,ye_fully_engaged_pc,ye_tot_age_15_19,sgpa_age_pens_ctrlnk,sgpa_age_pens_dva,sgpa_srvc_pens_dva,sgpa_inc_supp_dva,sgpa_carer_pay,sgpa_disable_supp_pens,sgpa_newstrt_allow,sgpa_newstrt_allow_365_days_plus_pc,sgpa_prnt_pay_single,sgpa_yth_all_ft_stud_apprntc,sgpa_yth_allow_oth,sgpa_family_tax_benefit_a,sgpa_family_tax_benefit_b,sgpa_tot_fam_tax_benf_recip,epi_med_emply_inc_aud,epi_tot_employ_inc_m_aud,epi_employ_inc_earners,epi_med_own_uninc_bus_inc_aud,epi_tot_own_uninc_bus_inc_m_aud,epi_own_uninc_bus_inc_earnrs,epi_med_invstmnt_inc_aud,epi_tot_invstmnt_inc_m_aud,epi_invstmnt_inc_earnrs,epi_med_supr_annuity_inc_aud,epi_tot_supr_annuity_inc_m_aud,epi_supr_annuity_inc_earnrs,epi_med_oth_inc_aud,epi_tot_oth_inc_m_aud,epi_oth_inc_earnrs,epi_med_tot_inc_aud,epi_tot_tot_inc_m_aud,epi_tot_inc_earnrs,avg_mnthly_hhld_rnt_paymnt_aud,avg_mnthly_hhld_mrtge_paymnt_aud,ba_priv_sect_hse,ba_priv_sect_dwell_excl_hse,ba_tot_priv_sect_dwell_units,ba_tot_dwell_units,ba_val_priv_sect_hses_m_aud,ba_val_priv_sect_dwell_excl_hse_m_aud,ba_val_tot_res_bld_m_aud,ba_val_tot_non_res_bld_m_aud,ba_val_tot_bld_m_aud,rpp_hse_num_trans,rpp_hse_med_sal_prc_aud,rpp_att_dwell_num_trans,rpp_att_dwell_med_sal_prc_aud
10304,Orange,2011,2953.0,1354.0,517.0,103.0,4927.0,,,,,,,,,,,,,,15.0,75.0,26128.0,1099.0,4.2,61.7,4.2,1.1,16.9,9.4,44.0,0.8,76.5,3794.0,5908.0,,,,386.0,2647.0,1059.0,66.0,1027.0,675.0,267.0,5200.0,4286.0,5404.0,,,,,,,,,,,,,,,,,,,1030.0,1734.0,319.0,30.0,349.0,349.0,91.0,5.0,96.0,55.0,151.0,,,,
10304,Orange,2010,,,,,,,,,,,,,,,,,,,18.0,60.0,,,,,,,,,,,,,,,,,,,1305.0,65.0,1080.0,611.0,263.0,5451.0,4430.0,5589.0,,,,,,,,,,,,,,,,,,,,,344.0,46.0,390.0,540.0,95.0,8.0,136.0,69.0,205.0,,,,
10401,Clarence Valley,2014,2450.0,931.0,368.0,65.0,3814.0,234.0,103.0,19.0,,356.0,301.0,90.0,23.0,3.0,417.0,40.0,14.0,54.0,5.0,22.0,,,,,,,,,,,,,8973.0,25.0,622.0,287.0,1232.0,3888.0,2660.0,75.0,959.0,202.0,543.0,5088.0,4388.0,5146.0,,,,,,,,,,,,,,,,,,,,,113.0,2.0,115.0,115.0,32.0,,35.0,5.0,39.0,,,,
10401,Clarence Valley,2013,2491.0,950.0,366.0,59.0,3866.0,223.0,95.0,10.0,,328.0,323.0,83.0,21.0,,427.0,41.0,9.0,50.0,7.0,14.0,,,,,,,,,,,,,8773.0,31.0,637.0,304.0,1164.0,3780.0,2615.0,72.0,1010.0,237.0,563.0,5251.0,4486.0,5321.0,38983.0,758.0,16843.0,4084.0,44.0,5179.0,375.0,80.0,16331.0,16459.0,24.0,1015.0,91.0,4.0,2438.0,32965.0,910.0,23127.0,,,126.0,28.0,154.0,154.0,34.0,6.0,42.0,24.0,66.0,668.0,300000.0,82.0,270250.0
10401,Clarence Valley,2012,2510.0,991.0,398.0,62.0,3961.0,240.0,122.0,14.0,,376.0,367.0,95.0,18.0,3.0,483.0,31.0,19.0,50.0,16.0,21.0,,,,,,,,,,,,,8424.0,36.0,671.0,317.0,1079.0,3655.0,2191.0,68.0,1234.0,402.0,417.0,4905.0,4160.0,4965.0,,,,,,,,,,,,,,,,,,,,,123.0,21.0,144.0,144.0,35.0,4.0,39.0,17.0,56.0,,,,
10401,Clarence Valley,2011,2609.0,986.0,382.0,71.0,4048.0,,,,,,,,,,,,,,11.0,18.0,19302.0,1713.0,8.9,48.1,2.9,1.2,17.6,6.8,42.9,0.5,71.9,3178.0,8156.0,,,,978.0,3685.0,2118.0,69.0,1257.0,668.0,420.0,5450.0,4538.0,5493.0,,,,,,,,,,,,,,,,,,,968.0,1457.0,151.0,17.0,168.0,168.0,43.0,3.0,46.0,21.0,67.0,,,,
10401,Clarence Valley,2010,,,,,,,,,,,,,,,,,,,6.0,15.0,,,,,,,,,,,,,,,,,,,2330.0,64.0,1288.0,602.0,382.0,5594.0,4635.0,5639.0,,,,,,,,,,,,,,,,,,,,,176.0,32.0,208.0,218.0,46.0,6.0,54.0,75.0,129.0,,,,
10402,Coffs Harbour,2014,3805.0,1999.0,738.0,137.0,6679.0,469.0,270.0,26.0,4.0,769.0,529.0,187.0,46.0,4.0,766.0,87.0,23.0,110.0,14.0,74.0,,,,,,,,,,,,,12278.0,49.0,911.0,427.0,1347.0,4874.0,4109.0,71.0,1490.0,616.0,750.0,8568.0,7283.0,8737.0,,,,,,,,,,,,,,,,,,,,,254.0,55.0,309.0,309.0,80.0,17.0,93.0,43.0,136.0,,,,
10402,Coffs Harbour,2013,3817.0,1959.0,738.0,131.0,6645.0,405.0,216.0,24.0,4.0,649.0,650.0,210.0,48.0,7.0,915.0,83.0,27.0,110.0,19.0,88.0,,,,,,,,,,,,,12020.0,58.0,975.0,453.0,1253.0,4817.0,3980.0,72.0,1517.0,764.0,781.0,9075.0,7641.0,9258.0,39923.0,1551.0,33128.0,8247.0,147.0,8580.0,351.0,179.0,30725.0,18155.0,48.0,1864.0,87.0,11.0,5522.0,36184.0,1935.0,43688.0,,,235.0,47.0,282.0,282.0,75.0,12.0,90.0,100.0,190.0,1098.0,385000.0,355.0,275000.0
10402,Coffs Harbour,2012,3968.0,2056.0,741.0,127.0,6892.0,482.0,263.0,40.0,5.0,790.0,560.0,195.0,42.0,,797.0,85.0,38.0,123.0,23.0,69.0,,,,,,,,,,,,,11654.0,61.0,1053.0,474.0,1133.0,4906.0,3522.0,66.0,1881.0,1075.0,610.0,8146.0,6754.0,8277.0,,,,,,,,,,,,,,,,,,,,,218.0,57.0,275.0,275.0,74.0,13.0,87.0,85.0,172.0,,,,
10402,Coffs Harbour,2011,3939.0,2059.0,738.0,123.0,6859.0,,,,,,,,,,,,,,21.0,85.0,35914.0,2968.0,8.3,54.6,3.3,1.7,20.1,5.6,42.8,0.6,74.1,5556.0,11417.0,,,,1092.0,4909.0,3511.0,67.0,1900.0,1447.0,609.0,9087.0,7540.0,9250.0,,,,,,,,,,,,,,,,,,,1113.0,1671.0,289.0,40.0,329.0,329.0,94.0,8.0,104.0,56.0,160.0,,,,
10402,Coffs Harbour,2010,,,,,,,,,,,,,,,,,,,31.0,68.0,,,,,,,,,,,,,,,,,,,3569.0,63.0,1981.0,1271.0,635.0,9432.0,7613.0,9528.0,,,,,,,,,,,,,,,,,,,,,356.0,64.0,420.0,479.0,105.0,11.0,135.0,129.0,263.0,,,,
10501,Bourke - Cobar - Coonamble,2014,1921.0,826.0,385.0,61.0,3193.0,215.0,95.0,38.0,3.0,351.0,188.0,42.0,16.0,3.0,249.0,10.0,4.0,14.0,4.0,10.0,,,,,,,,,,,,,2803.0,,69.0,62.0,514.0,1704.0,1492.0,77.0,762.0,46.0,324.0,2588.0,2397.0,2653.0,,,,,,,,,,,,,,,,,,,,,20.0,1.0,21.0,33.0,5.0,,12.0,18.0,30.0,,,,
10501,Bourke - Cobar - Coonamble,2013,1858.0,846.0,350.0,54.0,3108.0,175.0,80.0,13.0,3.0,271.0,240.0,77.0,20.0,3.0,340.0,14.0,3.0,17.0,4.0,3.0,,,,,,,,,,,,,2787.0,,83.0,71.0,467.0,1677.0,1379.0,77.0,748.0,50.0,350.0,2648.0,2407.0,2723.0,43260.0,440.0,8670.0,7393.0,68.0,3219.0,330.0,47.0,7145.0,10000.0,4.0,149.0,67.0,2.0,1485.0,40841.0,560.0,11169.0,,,23.0,17.0,40.0,68.0,8.0,3.0,21.0,25.0,46.0,316.0,147500.0,,
10501,Bourke - Cobar - Coonamble,2012,1906.0,879.0,370.0,53.0,3208.0,199.0,105.0,9.0,3.0,316.0,204.0,53.0,13.0,,270.0,5.0,4.0,9.0,3.0,10.0,,,,,,,,,,,,,2784.0,,100.0,76.0,426.0,1676.0,1224.0,74.0,862.0,90.0,239.0,2520.0,2285.0,2588.0,,,,,,,,,,,,,,,,,,,,,40.0,,40.0,57.0,13.0,,19.0,16.0,35.0,,,,
10501,Bourke - Cobar - Coonamble,2011,1904.0,838.0,380.0,48.0,3170.0,,,,,,,,,,,,,,4.0,9.0,11153.0,741.0,6.6,56.9,4.7,0.5,7.6,11.0,38.2,0.8,62.8,1491.0,2697.0,,,,374.0,1579.0,1195.0,76.0,856.0,106.0,218.0,2810.0,2502.0,2860.0,,,,,,,,,,,,,,,,,,,505.0,1183.0,20.0,11.0,31.0,71.0,8.0,2.0,23.0,33.0,56.0,,,,
10501,Bourke - Cobar - Coonamble,2010,,,,,,,,,,,,,,,,,,,4.0,7.0,,,,,,,,,,,,,,,,,,,1159.0,76.0,735.0,54.0,219.0,2972.0,2600.0,3014.0,,,,,,,,,,,,,,,,,,,,,24.0,4.0,28.0,49.0,8.0,1.0,15.0,48.0,63.0,,,,
10502,Broken Hill and Far West,2014,653.0,387.0,165.0,31.0,1236.0,72.0,41.0,11.0,,124.0,114.0,16.0,6.0,3.0,139.0,15.0,5.0,20.0,,8.0,,,,,,,,,,,,,3326.0,5.0,122.0,112.0,362.0,1676.0,1184.0,75.0,538.0,51.0,271.0,1911.0,1789.0,1978.0,,,,,,,,,,,,,,,,,,,,,14.0,38.0,52.0,55.0,5.0,4.0,10.0,10.0,20.0,,,,
10502,Broken Hill and Far West,2013,694.0,366.0,162.0,36.0,1258.0,83.0,27.0,5.0,,115.0,124.0,38.0,7.0,,169.0,20.0,7.0,27.0,,,,,,,,,,,,,,,3341.0,5.0,140.0,118.0,354.0,1772.0,1096.0,73.0,535.0,69.0,233.0,1993.0,1838.0,2073.0,46785.0,420.0,7724.0,9763.0,26.0,1158.0,276.0,28.0,5409.0,10000.0,4.0,222.0,90.0,1.0,864.0,43977.0,480.0,9111.0,,,16.0,12.0,28.0,31.0,6.0,3.0,10.0,12.0,22.0,375.0,115000.0,,
10502,Broken Hill and Far West,2012,730.0,378.0,177.0,32.0,1317.0,112.0,38.0,6.0,,156.0,116.0,38.0,7.0,,161.0,26.0,5.0,31.0,,5.0,,,,,,,,,,,,,3285.0,7.0,155.0,133.0,324.0,1872.0,924.0,73.0,641.0,112.0,184.0,1944.0,1784.0,2011.0,,,,,,,,,,,,,,,,,,,,,19.0,9.0,28.0,34.0,7.0,4.0,11.0,51.0,62.0,,,,
10502,Broken Hill and Far West,2011,728.0,386.0,188.0,30.0,1332.0,,,,,,,,,,,,,,,11.0,8965.0,732.0,8.2,51.8,3.3,1.9,14.9,9.4,37.0,0.7,67.0,1291.0,3280.0,,,,286.0,1917.0,868.0,72.0,651.0,193.0,183.0,2141.0,1931.0,2219.0,,,,,,,,,,,,,,,,,,,641.0,1121.0,13.0,,13.0,37.0,5.0,,16.0,12.0,28.0,,,,
10502,Broken Hill and Far West,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940.0,71.0,655.0,172.0,206.0,2289.0,2023.0,2349.0,,,,,,,,,,,,,,,,,,,,,13.0,,13.0,13.0,7.0,,7.0,49.0,56.0,,,,
10503,Dubbo,2014,4307.0,1956.0,786.0,139.0,7188.0,479.0,230.0,42.0,3.0,754.0,484.0,133.0,29.0,10.0,656.0,44.0,14.0,58.0,5.0,42.0,,,,,,,,,,,,,8523.0,14.0,331.0,293.0,901.0,3362.0,2546.0,75.0,1548.0,272.0,540.0,6589.0,5671.0,6711.0,,,,,,,,,,,,,,,,,,,,,306.0,118.0,424.0,424.0,84.0,19.0,106.0,108.0,214.0,,,,
10503,Dubbo,2013,4216.0,1957.0,782.0,150.0,7105.0,446.0,179.0,30.0,4.0,659.0,582.0,127.0,33.0,7.0,749.0,57.0,20.0,77.0,10.0,41.0,,,,,,,,,,,,,8306.0,14.0,355.0,320.0,825.0,3363.0,2468.0,72.0,1532.0,321.0,543.0,6905.0,5861.0,7026.0,43649.0,1350.0,27404.0,5175.0,95.0,7746.0,306.0,150.0,23022.0,11961.0,17.0,773.0,70.0,5.0,4033.0,40876.0,1617.0,34271.0,,,224.0,59.0,283.0,296.0,61.0,10.0,77.0,29.0,106.0,1028.0,245000.0,71.0,211000.0
10503,Dubbo,2012,4258.0,2010.0,793.0,142.0,7203.0,483.0,226.0,31.0,3.0,743.0,556.0,124.0,37.0,11.0,728.0,65.0,13.0,78.0,,47.0,,,,,,,,,,,,,8130.0,14.0,381.0,337.0,751.0,3442.0,1966.0,67.0,1791.0,452.0,382.0,6428.0,5446.0,6530.0,,,,,,,,,,,,,,,,,,,,,189.0,27.0,216.0,227.0,55.0,4.0,62.0,31.0,93.0,,,,
10503,Dubbo,2011,4234.0,2054.0,737.0,153.0,7178.0,,,,,,,,,,,,,,4.0,47.0,31219.0,1770.0,5.7,59.6,4.1,1.2,17.4,10.2,39.2,0.6,72.6,4681.0,8008.0,,,,688.0,3426.0,1879.0,69.0,1811.0,661.0,402.0,7324.0,5972.0,7420.0,,,,,,,,,,,,,,,,,,,782.0,1513.0,153.0,31.0,184.0,199.0,49.0,6.0,59.0,49.0,108.0,,,,
10503,Dubbo,2010,,,,,,,,,,,,,,,,,,,11.0,29.0,,,,,,,,,,,,,,,,,,,1653.0,63.0,1556.0,473.0,271.0,7625.0,6162.0,7699.0,,,,,,,,,,,,,,,,,,,,,265.0,22.0,287.0,318.0,70.0,3.0,81.0,127.0,208.0,,,,
10601,Lower Hunter,2014,3328.0,1518.0,635.0,149.0,5630.0,399.0,190.0,39.0,6.0,634.0,483.0,144.0,24.0,6.0,657.0,47.0,13.0,60.0,14.0,94.0,,,,,,,,,,,,,9198.0,5.0,436.0,210.0,1370.0,4642.0,3157.0,68.0,1617.0,359.0,734.0,7274.0,7053.0,7899.0,,,,,,,,,,,,,,,,,,,,,478.0,158.0,636.0,648.0,128.0,25.0,161.0,68.0,229.0,,,,
10601,Lower Hunter,2013,3401.0,1484.0,640.0,145.0,5670.0,348.0,163.0,15.0,3.0,529.0,484.0,156.0,48.0,4.0,692.0,50.0,17.0,67.0,29.0,82.0,,,,,,,,,,,,,8974.0,8.0,467.0,227.0,1232.0,4517.0,2684.0,64.0,1449.0,380.0,691.0,7470.0,7236.0,8252.0,49708.0,2322.0,36329.0,2797.0,39.0,5642.0,243.0,155.0,28089.0,15043.0,28.0,1152.0,85.0,9.0,4153.0,45266.0,2553.0,42540.0,,,437.0,129.0,566.0,566.0,116.0,21.0,140.0,43.0,183.0,1248.0,330000.0,137.0,250000.0
10601,Lower Hunter,2012,3468.0,1574.0,665.0,142.0,5849.0,430.0,261.0,27.0,,718.0,466.0,148.0,31.0,,645.0,64.0,21.0,85.0,24.0,111.0,,,,,,,,,,,,,8729.0,9.0,503.0,252.0,1131.0,4584.0,1972.0,66.0,1702.0,544.0,476.0,6802.0,6624.0,7570.0,,,,,,,,,,,,,,,,,,,,,398.0,139.0,537.0,537.0,109.0,23.0,132.0,87.0,219.0,,,,
10601,Lower Hunter,2011,3457.0,1544.0,644.0,140.0,5785.0,,,,,,,,,,,,,,22.0,88.0,38086.0,2021.0,5.3,59.0,5.9,1.4,16.5,10.8,37.8,0.7,73.0,5808.0,8633.0,,,,1087.0,4687.0,2037.0,68.0,1759.0,871.0,456.0,7778.0,7385.0,8559.0,,,,,,,,,,,,,,,,,,,1049.0,1818.0,346.0,102.0,448.0,453.0,99.0,15.0,116.0,192.0,308.0,,,,
10601,Lower Hunter,2010,,,,,,,,,,,,,,,,,,,23.0,103.0,,,,,,,,,,,,,,,,,,,2197.0,68.0,1753.0,784.0,522.0,8197.0,7551.0,8877.0,,,,,,,,,,,,,,,,,,,,,400.0,141.0,541.0,647.0,121.0,20.0,162.0,214.0,375.0,,,,
10602,Maitland,2014,2604.0,1386.0,577.0,147.0,4714.0,395.0,230.0,24.0,,649.0,411.0,136.0,19.0,9.0,575.0,64.0,11.0,75.0,14.0,76.0,,,,,,,,,,,,,7276.0,14.0,340.0,205.0,915.0,3191.0,2059.0,66.0,1144.0,401.0,526.0,6029.0,5731.0,6554.0,,,,,,,,,,,,,,,,,,,,,629.0,171.0,800.0,814.0,163.0,30.0,201.0,56.0,257.0,,,,
10602,Maitland,2013,2557.0,1374.0,552.0,167.0,4650.0,296.0,196.0,20.0,,512.0,352.0,150.0,34.0,3.0,539.0,66.0,13.0,79.0,24.0,104.0,,,,,,,,,,,,,7046.0,16.0,371.0,212.0,817.0,3073.0,1765.0,62.0,1010.0,419.0,452.0,6188.0,5775.0,6777.0,51677.0,1997.0,32133.0,8639.0,75.0,3717.0,217.0,112.0,25199.0,14620.0,25.0,1038.0,84.0,5.0,3377.0,48582.0,2213.0,37040.0,,,619.0,202.0,821.0,830.0,161.0,35.0,202.0,59.0,261.0,1099.0,380000.0,156.0,285000.0
10602,Maitland,2012,2578.0,1391.0,530.0,156.0,4655.0,344.0,223.0,28.0,5.0,600.0,365.0,125.0,20.0,4.0,514.0,62.0,9.0,71.0,21.0,90.0,,,,,,,,,,,,,6752.0,15.0,382.0,209.0,740.0,3110.0,1252.0,63.0,1219.0,517.0,312.0,5461.0,5100.0,6020.0,,,,,,,,,,,,,,,,,,,,,617.0,87.0,704.0,705.0,162.0,14.0,177.0,101.0,277.0,,,,
10602,Maitland,2011,2502.0,1346.0,526.0,143.0,4517.0,,,,,,,,,,,,,,17.0,80.0,31492.0,1524.0,4.8,62.8,4.9,1.6,22.9,8.4,38.2,0.5,76.5,4580.0,6755.0,,,,732.0,3203.0,1247.0,66.0,1180.0,721.0,300.0,6180.0,5602.0,6705.0,,,,,,,,,,,,,,,,,,,1143.0,1857.0,560.0,117.0,677.0,677.0,144.0,19.0,164.0,40.0,204.0,,,,
10602,Maitland,2010,,,,,,,,,,,,,,,,,,,18.0,76.0,,,,,,,,,,,,,,,,,,,1440.0,65.0,1211.0,682.0,328.0,6489.0,5755.0,6956.0,,,,,,,,,,,,,,,,,,,,,484.0,97.0,581.0,727.0,115.0,13.0,160.0,84.0,244.0,,,,
10603,Port Stephens,2014,2593.0,1336.0,532.0,118.0,4579.0,365.0,170.0,19.0,3.0,557.0,373.0,122.0,32.0,4.0,531.0,61.0,16.0,77.0,14.0,54.0,,,,,,,,,,,,,11257.0,43.0,766.0,320.0,1093.0,3371.0,2371.0,69.0,1029.0,353.0,470.0,5952.0,5276.0,6173.0,,,,,,,,,,,,,,,,,,,,,226.0,143.0,369.0,369.0,74.0,33.0,110.0,26.0,136.0,,,,
10603,Port Stephens,2013,2591.0,1284.0,549.0,108.0,4532.0,303.0,163.0,23.0,3.0,492.0,433.0,139.0,32.0,6.0,610.0,75.0,25.0,100.0,14.0,56.0,,,,,,,,,,,,,10856.0,48.0,828.0,346.0,983.0,3326.0,2223.0,66.0,1009.0,384.0,447.0,6220.0,5443.0,6491.0,45422.0,1512.0,27976.0,9944.0,93.0,4737.0,373.0,180.0,25469.0,21321.0,53.0,1973.0,117.0,9.0,4048.0,40413.0,1847.0,36251.0,,,202.0,52.0,254.0,258.0,67.0,15.0,85.0,88.0,174.0,1227.0,386000.0,377.0,300000.0
10603,Port Stephens,2012,2636.0,1390.0,519.0,116.0,4661.0,349.0,197.0,24.0,,570.0,471.0,135.0,16.0,4.0,626.0,64.0,26.0,90.0,31.0,64.0,,,,,,,,,,,,,10441.0,49.0,879.0,354.0,917.0,3341.0,1766.0,65.0,1299.0,493.0,336.0,5821.0,5102.0,6056.0,,,,,,,,,,,,,,,,,,,,,242.0,36.0,278.0,278.0,74.0,7.0,81.0,67.0,148.0,,,,
10603,Port Stephens,2011,2688.0,1399.0,481.0,121.0,4689.0,,,,,,,,,,,,,,20.0,57.0,29140.0,1818.0,6.2,53.5,4.1,1.8,21.3,8.8,37.7,0.6,74.1,4321.0,10224.0,,,,848.0,3346.0,1836.0,66.0,1376.0,791.0,350.0,6595.0,5622.0,6837.0,,,,,,,,,,,,,,,,,,,1134.0,1792.0,271.0,54.0,325.0,348.0,84.0,12.0,103.0,153.0,256.0,,,,
10603,Port Stephens,2010,,,,,,,,,,,,,,,,,,,17.0,49.0,,,,,,,,,,,,,,,,,,,1940.0,62.0,1393.0,623.0,399.0,6860.0,5753.0,7074.0,,,,,,,,,,,,,,,,,,,,,273.0,68.0,341.0,383.0,71.0,12.0,92.0,88.0,181.0,,,,
10604,Upper Hunter,2014,1678.0,628.0,283.0,65.0,2654.0,194.0,82.0,15.0,,291.0,231.0,52.0,18.0,,301.0,24.0,9.0,33.0,,18.0,,,,,,,,,,,,,2982.0,,117.0,110.0,245.0,1042.0,974.0,68.0,540.0,63.0,210.0,2322.0,2349.0,2590.0,,,,,,,,,,,,,,,,,,,,,189.0,9.0,198.0,198.0,51.0,2.0,54.0,41.0,95.0,,,,
10604,Upper Hunter,2013,1699.0,630.0,287.0,65.0,2681.0,173.0,76.0,16.0,3.0,268.0,298.0,65.0,23.0,3.0,389.0,14.0,4.0,18.0,9.0,26.0,,,,,,,,,,,,,2926.0,,127.0,116.0,215.0,1017.0,780.0,62.0,494.0,78.0,152.0,2407.0,2502.0,2772.0,51316.0,884.0,13352.0,633.0,16.0,2726.0,258.0,69.0,10470.0,11339.0,7.0,310.0,84.0,4.0,1693.0,46374.0,980.0,15762.0,,,205.0,70.0,275.0,277.0,64.0,11.0,77.0,24.0,101.0,497.0,335000.0,60.0,237500.0
10604,Upper Hunter,2012,1782.0,681.0,295.0,54.0,2812.0,231.0,109.0,6.0,,346.0,235.0,67.0,15.0,,317.0,17.0,8.0,25.0,10.0,9.0,,,,,,,,,,,,,2892.0,,144.0,123.0,182.0,1037.0,587.0,70.0,544.0,122.0,121.0,2147.0,2261.0,2529.0,,,,,,,,,,,,,,,,,,,,,193.0,68.0,261.0,261.0,57.0,9.0,66.0,15.0,82.0,,,,
10604,Upper Hunter,2011,1773.0,678.0,288.0,53.0,2792.0,,,,,,,,,,,,,,3.0,11.0,14549.0,621.0,4.3,63.2,6.4,1.8,18.5,10.8,36.3,0.2,73.9,1930.0,2804.0,,,,167.0,1081.0,610.0,65.0,562.0,221.0,135.0,2491.0,2486.0,2843.0,,,,,,,,,,,,,,,,,,,945.0,1827.0,152.0,48.0,200.0,200.0,45.0,9.0,55.0,21.0,75.0,,,,
10604,Upper Hunter,2010,,,,,,,,,,,,,,,,,,,5.0,20.0,,,,,,,,,,,,,,,,,,,669.0,67.0,586.0,208.0,114.0,2652.0,2534.0,2948.0,,,,,,,,,,,,,,,,,,,,,136.0,20.0,156.0,273.0,38.0,3.0,64.0,38.0,102.0,,,,
10701,Dapto - Port Kembla,2014,1701.0,1093.0,391.0,128.0,3313.0,246.0,153.0,18.0,3.0,420.0,317.0,106.0,17.0,3.0,443.0,52.0,5.0,57.0,10.0,53.0,,,,,,,,,,,,,11444.0,5.0,370.0,192.0,1378.0,4364.0,2973.0,72.0,1204.0,660.0,551.0,6689.0,5985.0,6989.0,,,,,,,,,,,,,,,,,,,,,297.0,63.0,360.0,366.0,86.0,10.0,100.0,23.0,123.0,,,,
10701,Dapto - Port Kembla,2013,1740.0,1096.0,411.0,118.0,3365.0,233.0,154.0,13.0,,400.0,367.0,131.0,25.0,3.0,526.0,51.0,13.0,64.0,19.0,48.0,,,,,,,,,,,,,11296.0,6.0,396.0,188.0,1244.0,4334.0,2799.0,72.0,1235.0,738.0,515.0,7010.0,6279.0,7362.0,47664.0,1662.0,29782.0,10024.0,63.0,3556.0,323.0,93.0,22873.0,10746.0,20.0,879.0,108.0,5.0,2743.0,43337.0,1843.0,35197.0,,,221.0,56.0,277.0,277.0,67.0,10.0,79.0,85.0,164.0,908.0,356000.0,117.0,300000.0
10701,Dapto - Port Kembla,2012,1838.0,1124.0,416.0,123.0,3501.0,300.0,146.0,22.0,3.0,471.0,328.0,122.0,19.0,7.0,476.0,73.0,16.0,89.0,14.0,36.0,,,,,,,,,,,,,11107.0,9.0,398.0,182.0,1176.0,4407.0,2385.0,69.0,1519.0,852.0,419.0,6496.0,5742.0,6812.0,,,,,,,,,,,,,,,,,,,,,85.0,26.0,111.0,111.0,32.0,3.0,38.0,156.0,193.0,,,,
10701,Dapto - Port Kembla,2011,1848.0,1149.0,393.0,119.0,3509.0,,,,,,,,,,,,,,11.0,51.0,31279.0,2307.0,7.4,54.2,4.4,1.6,18.3,6.4,45.8,0.4,76.8,4907.0,10662.0,,,,1043.0,4393.0,2368.0,71.0,1518.0,1144.0,375.0,7218.0,6330.0,7550.0,,,,,,,,,,,,,,,,,,,966.0,1875.0,88.0,10.0,98.0,99.0,33.0,1.0,38.0,29.0,67.0,,,,
10701,Dapto - Port Kembla,2010,,,,,,,,,,,,,,,,,,,14.0,44.0,,,,,,,,,,,,,,,,,,,2696.0,68.0,1585.0,1041.0,434.0,7597.0,6543.0,7852.0,,,,,,,,,,,,,,,,,,,,,130.0,19.0,149.0,187.0,40.0,2.0,50.0,58.0,108.0,,,,
10702,Illawarra Catchment Reserve,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10702,Illawarra Catchment Reserve,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10702,Illawarra Catchment Reserve,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10702,Illawarra Catchment Reserve,2011,,,,,,,,,,,,,,,,,,,,,6.0,3.0,50.0,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958.0,,,,,,,,,,,,,,
10702,Illawarra Catchment Reserve,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
10703,Kiama - Shellharbour,2014,2430.0,1593.0,517.0,76.0,4616.0,397.0,219.0,34.0,,650.0,384.0,140.0,35.0,7.0,566.0,63.0,13.0,76.0,13.0,76.0,,,,,,,,,,,,,11627.0,10.0,528.0,252.0,1260.0,3917.0,2527.0,68.0,1234.0,682.0,523.0,7446.0,6682.0,7880.0,,,,,,,,,,,,,,,,,,,,,304.0,318.0,622.0,622.0,102.0,65.0,168.0,64.0,232.0,,,,
