SA3_MAIN11,Tot_P_M,Tot_P_F,Tot_P_P,Age_0_4_yr_M,Age_0_4_yr_F,Age_0_4_yr_P,Age_5_14_yr_M,Age_5_14_yr_F,Age_5_14_yr_P,Age_15_19_yr_M,Age_15_19_yr_F,Age_15_19_yr_P,Age_20_24_yr_M,Age_20_24_yr_F,Age_20_24_yr_P,Age_25_34_yr_M,Age_25_34_yr_F,Age_25_34_yr_P,Age_35_44_yr_M,Age_35_44_yr_F,Age_35_44_yr_P,Age_45_54_yr_M,Age_45_54_yr_F,Age_45_54_yr_P,Age_55_64_yr_M,Age_55_64_yr_F,Age_55_64_yr_P,Age_65_74_yr_M,Age_65_74_yr_F,Age_65_74_yr_P,Age_75_84_yr_M,Age_75_84_yr_F,Age_75_84_yr_P,Age_85ov_M,Age_85ov_F,Age_85ov_P,Counted_Census_Night_home_M,Counted_Census_Night_home_F,Counted_Census_Night_home_P,Count_Census_Nt_Ewhere_Aust_M,Count_Census_Nt_Ewhere_Aust_F,Count_Census_Nt_Ewhere_Aust_P,Indigenous_psns_Aboriginal_M,Indigenous_psns_Aboriginal_F,Indigenous_psns_Aboriginal_P,Indig_psns_Torres_Strait_Is_M,Indig_psns_Torres_Strait_Is_F,Indig_psns_Torres_Strait_Is_P,Indig_Bth_Abor_Torres_St_Is_M,Indig_Bth_Abor_Torres_St_Is_F,Indig_Bth_Abor_Torres_St_Is_P,Indigenous_P_Tot_M,Indigenous_P_Tot_F,Indigenous_P_Tot_P,Birthplace_Australia_M,Birthplace_Australia_F,Birthplace_Australia_P,Birthplace_Elsewhere_M,Birthplace_Elsewhere_F,Birthplace_Elsewhere_P,Lang_spoken_home_Eng_only_M,Lang_spoken_home_Eng_only_F,Lang_spoken_home_Eng_only_P,Lang_spoken_home_Oth_Lang_M,Lang_spoken_home_Oth_Lang_F,Lang_spoken_home_Oth_Lang_P,Australian_citizen_M,Australian_citizen_F,Australian_citizen_P,Age_psns_att_educ_inst_0_4_M,Age_psns_att_educ_inst_0_4_F,Age_psns_att_educ_inst_0_4_P,Age_psns_att_educ_inst_5_14_M,Age_psns_att_educ_inst_5_14_F,Age_psns_att_educ_inst_5_14_P,Age_psns_att_edu_inst_15_19_M,Age_psns_att_edu_inst_15_19_F,Age_psns_att_edu_inst_15_19_P,Age_psns_att_edu_inst_20_24_M,Age_psns_att_edu_inst_20_24_F,Age_psns_att_edu_inst_20_24_P,Age_psns_att_edu_inst_25_ov_M,Age_psns_att_edu_inst_25_ov_F,Age_psns_att_edu_inst_25_ov_P,High_yr_schl_comp_Yr_12_eq_M,High_yr_schl_comp_Yr_12_eq_F,High_yr_schl_comp_Yr_12_eq_P,High_yr_schl_comp_Yr_11_eq_M,High_yr_schl_comp_Yr_11_eq_F,High_yr_schl_comp_Yr_11_eq_P,High_yr_schl_comp_Yr_10_eq_M,High_yr_schl_comp_Yr_10_eq_F,High_yr_schl_comp_Yr_10_eq_P,High_yr_schl_comp_Yr_9_eq_M,High_yr_schl_comp_Yr_9_eq_F,High_yr_schl_comp_Yr_9_eq_P,High_yr_schl_comp_Yr_8_belw_M,High_yr_schl_comp_Yr_8_belw_F,High_yr_schl_comp_Yr_8_belw_P,High_yr_schl_comp_D_n_g_sch_M,High_yr_schl_comp_D_n_g_sch_F,High_yr_schl_comp_D_n_g_sch_P,Count_psns_occ_priv_dwgs_M,Count_psns_occ_priv_dwgs_F,Count_psns_occ_priv_dwgs_P,Count_Persons_other_dwgs_M,Count_Persons_other_dwgs_F,Count_Persons_other_dwgs_P,SA3_NAME11
20901,57426,60880,118306,3941,3762,7703,6918,6457,13375,3678,3387,7065,4134,3989,8123,7732,7975,15707,8449,8755,17204,7642,8481,16123,6794,7577,14371,4497,4969,9466,2677,3584,6261,966,1943,2909,55100,58718,113818,2328,2159,4487,274,305,579,12,13,25,5,8,13,291,326,617,42368,45011,87379,12692,13492,26184,44319,46743,91062,11049,12184,23233,50658,53913,104571,858,838,1696,6377,5981,12358,2931,2837,5768,1877,1935,3812,1847,2609,4456,26116,28371,54487,5848,5934,11782,6192,6261,12453,2702,2764,5466,2388,3573,5961,300,374,674,54057,57533,111590,2941,3040,5981,Banyule
20902,43143,44773,87916,2917,2697,5614,4454,4181,8635,2238,2344,4582,3845,3774,7619,7797,7567,15364,6761,6947,13708,5262,5320,10582,3825,4076,7901,2919,3476,6395,2339,3038,5377,786,1353,2139,41769,43403,85172,1374,1370,2744,369,390,759,20,23,43,16,26,42,405,439,844,23937,25517,49454,16133,16414,32547,21192,22441,43633,19235,19897,39132,33207,35401,68608,572,489,1061,3798,3619,7417,1727,1880,3607,1836,2044,3880,2078,2559,4637,18703,19648,38351,3396,3110,6506,3776,3547,7323,1855,1918,3773,3578,4896,8474,671,1026,1697,39631,41162,80793,3393,3446,6839,Darebin - North
20903,31736,32183,63919,1996,1820,3816,4936,4603,9539,2687,2578,5265,2316,2047,4363,2761,2853,5614,4541,5086,9627,5320,5720,11040,4282,4365,8647,2022,1901,3923,680,778,1458,196,432,628,30350,31033,61383,1386,1150,2536,97,120,217,0,9,9,3,0,3,100,129,229,26004,26431,52435,4689,4686,9375,28514,28616,57130,2336,2696,5032,29260,29693,58953,496,503,999,4608,4290,8898,2176,2181,4357,941,944,1885,682,1209,1891,13112,14771,27883,4040,4079,8119,4046,3437,7483,1483,1313,2796,842,906,1748,74,62,136,30145,30744,60889,767,869,1636,Nillumbik - Kinglake
20904,82838,84068,166906,6504,6008,12512,11608,11096,22704,5695,5446,11141,6053,5830,11883,13195,13509,26704,12620,13076,25696,10579,11219,21798,8405,8739,17144,4946,5128,10074,2628,3018,5646,605,999,1604,80518,82045,162563,2319,2024,4343,559,584,1143,30,38,68,20,8,28,609,630,1239,52147,53212,105359,26567,26941,53508,46195,46826,93021,33137,34017,67154,71074,72482,143556,1146,1085,2231,10106,9670,19776,4103,4223,8326,1918,1991,3909,1899,3012,4911,29223,32466,61689,8707,8124,16831,10442,9101,19543,4552,4017,8569,5543,6544,12087,1082,1612,2694,79124,80408,159532,3013,3191,6204,Whittlesea - Wallan
21001,26767,28059,54826,1558,1476,3034,3208,2942,6150,1733,1594,3327,1780,1537,3317,3140,3103,6243,3793,4064,7857,3491,3874,7365,3112,3670,6782,2752,3014,5766,1734,2022,3756,466,763,1229,25913,27255,53168,854,805,1659,59,45,104,10,12,22,3,0,3,72,57,129,18171,18849,37020,7472,8090,15562,17054,17634,34688,8717,9478,18195,23954,25225,49179,357,302,659,2859,2674,5533,1390,1328,2718,698,644,1342,529,817,1346,10773,11526,22299,2858,2723,5581,3101,3019,6120,1303,1391,2694,2070,2748,4818,306,446,752,25501,26828,52329,934,970,1904,Keilor
21002,13218,13420,26638,889,879,1768,2189,1961,4150,1011,982,1993,679,606,1285,1041,1191,2232,1919,2192,4111,2109,2205,4314,1804,1818,3622,1097,985,2082,376,397,773,103,203,306,12502,12792,25294,717,625,1342,57,48,105,10,9,19,0,3,3,67,60,127,11002,11153,22155,1717,1727,3444,12245,12398,24643,550,604,1154,12156,12328,24484,191,207,398,2028,1832,3860,776,799,1575,206,236,442,235,460,695,4442,5433,9875,1810,1735,3545,2064,1704,3768,804,664,1468,442,449,891,21,17,38,12362,12596,24958,496,477,973,Macedon Ranges
21003,33334,34276,67610,2380,2244,4624,3938,3679,7617,1894,1811,3705,2492,2120,4612,5743,5412,11155,4947,4936,9883,3975,4057,8032,2760,2916,5676,2140,2762,4902,2257,3026,5283,807,1314,2121,32286,33269,65555,1047,1009,2056,165,154,319,20,13,33,4,3,7,189,170,359,18974,19988,38962,12064,12200,24264,16466,17201,33667,14817,15318,30135,26473,28253,54726,445,414,859,3349,3160,6509,1355,1405,2760,941,811,1752,1179,1424,2603,12909,13230,26139,2776,2688,5464,3425,3153,6578,1627,1651,3278,2831,3834,6665,519,771,1290,31051,31929,62980,2024,2074,4098,Moreland - North
21004,18090,18762,36852,1341,1196,2537,2726,2472,5198,1396,1389,2785,1268,1325,2593,2275,2350,4625,2596,2840,5436,2628,2916,5544,2114,2156,4270,1055,1141,2196,570,693,1263,120,285,405,17417,18162,35579,673,601,1274,140,115,255,5,10,15,3,3,6,148,128,276,14563,15056,29619,2742,2908,5650,16075,16661,32736,1354,1465,2819,16384,17033,33417,241,230,471,2409,2240,4649,987,1046,2033,353,410,763,327,603,930,5652,6969,12621,2539,2541,5080,3073,2717,5790,1093,1004,2097,715,794,1509,58,65,123,17158,17836,34994,623,691,1314,Sunbury
20606,25960,27821,53781,1096,1026,2122,1631,1538,3169,886,1019,1905,2253,2691,4944,7078,7365,14443,4105,3849,7954,2838,2961,5799,2535,2944,5479,1941,2187,4128,1174,1481,2655,424,759,1183,24585,26484,51069,1375,1336,2711,58,59,117,8,4,12,3,4,7,69,67,136,15630,16968,32598,7916,8771,16687,18550,19921,38471,5118,5956,11074,19889,21706,41595,242,251,493,1431,1356,2787,709,844,1553,1024,1218,2242,1310,1716,3026,17042,18446,35488,1395,1697,3092,1198,1387,2585,444,465,909,541,775,1316,98,172,270,22920,25059,47979,3035,2814,5849,Stonnington - West
20607,36499,38334,74833,1999,1928,3927,2493,2468,4961,1166,1315,2481,2901,3496,6397,10308,11086,21394,6497,6305,12802,4467,4128,8595,3296,3561,6857,1923,2064,3987,1116,1402,2518,334,578,912,34509,36378,70887,1990,1955,3945,143,149,292,13,8,21,6,3,9,162,160,322,23007,24095,47102,10289,11453,21742,25486,26399,51885,8032,9440,17472,29149,31159,60308,344,351,695,2118,2106,4224,910,1035,1945,1318,1631,2949,2416,3470,5886,22590,24191,46781,1936,1837,3773,1900,1787,3687,766,761,1527,1234,1815,3049,334,663,997,32392,34794,67186,4240,3668,7908,Yarra
20701,76499,82685,159184,4171,3998,8169,9991,9607,19598,6001,5646,11647,6548,6353,12901,10270,10153,20423,9730,11533,21263,11014,12276,23290,8819,9491,18310,5237,5931,11168,3299,4485,7784,1418,3212,4630,72978,79423,152401,3522,3261,6783,92,102,194,11,9,20,4,3,7,107,114,221,51817,55924,107741,21395,23631,45026,55761,60222,115983,17748,19710,37458,64607,70285,134892,1181,1180,2361,9388,9040,18428,5359,5117,10476,3945,3795,7740,2836,3849,6685,45819,49036,94855,4841,5948,10789,4087,5049,9136,1848,2094,3942,1728,2605,4333,291,375,666,70824,76819,147643,4257,4762,9019,Boroondara
20802,67191,70875,138066,4650,4339,8989,8192,7733,15925,3873,3560,7433,4949,4856,9805,10632,10486,21118,10266,11210,21476,8907,9465,18372,7241,7515,14756,4080,4705,8785,2996,4208,7204,1407,2799,4206,64806,68553,133359,2385,2323,4708,112,112,224,3,7,10,6,9,15,121,128,249,40345,42639,82984,23538,25074,48612,44244,46700,90944,19945,21443,41388,54874,58736,113610,1140,1040,2180,7530,7135,14665,3249,3059,6308,2589,2712,5301,2446,3264,5710,36284,39021,75305,5012,5242,10254,4754,4821,9575,1846,1995,3841,2261,3178,5439,365,422,787,63127,66576,129703,3170,3625,6795,Glen Eira
21005,65913,66646,132559,5220,4934,10154,10320,10214,20534,5368,5122,10490,5161,5001,10162,9887,10079,19966,9480,10067,19547,8931,8878,17809,5977,6377,12354,3671,3602,7273,1608,1901,3509,289,471,760,64322,65305,129627,1591,1342,2933,348,367,715,28,22,50,15,10,25,391,399,790,37612,38261,75873,24250,24339,48589,29757,29961,59718,32670,33333,66003,54766,55715,110481,817,813,1630,8658,8587,17245,3790,3871,7661,1483,1710,3193,1547,2365,3912,21547,23016,44563,6353,6141,12494,8199,7102,15301,4001,3479,7480,4696,5483,10179,1125,1731,2856,62755,63628,126383,3273,3061,6334,Tullamarine - Broadmeadows
21101,73432,75908,149340,4753,4169,8922,9584,9140,18724,5496,5376,10872,5270,5008,10278,9352,9413,18765,10381,11129,21510,10906,11618,22524,9151,9603,18754,5163,5468,10631,2552,3275,5827,826,1708,2534,70680,73502,144182,2752,2404,5156,271,231,502,12,15,27,5,8,13,288,254,542,51038,52042,103080,19890,21614,41504,56343,57712,114055,15092,16474,31566,65170,67154,132324,945,798,1743,8800,8454,17254,4342,4450,8792,1893,1944,3837,1608,2692,4300,28805,32148,60953,9228,9075,18303,10632,9861,20493,4160,4030,8190,2648,3480,6128,313,448,761,70224,72701,142925,2129,2441,4570,Knox
21102,12613,12891,25504,635,605,1240,1932,1770,3702,1034,972,2006,891,772,1663,1015,1015,2030,1643,1891,3534,2055,2170,4225,1666,1745,3411,1102,1086,2188,507,554,1061,133,312,445,12050,12436,24486,563,455,1018,20,12,32,0,4,4,0,3,3,20,19,39,9458,9618,19076,2777,2903,5680,10267,10348,20615,1994,2239,4233,11481,11735,23216,174,165,339,1795,1675,3470,893,848,1741,444,397,841,244,379,623,5861,6275,12136,1372,1361,2733,1340,1349,2689,568,526,1094,380,449,829,38,62,100,11921,12236,24157,360,469,829,Manningham - East
21103,50182,53230,103412,3445,3260,6705,6618,6071,12689,3437,3290,6727,3386,3239,6625,6912,7058,13970,7403,7847,15250,6843,7395,14238,5536,6330,11866,3636,4166,7802,2205,2959,5164,761,1615,2376,47975,51207,99182,2207,2024,4231,177,199,376,18,12,30,0,3,3,195,214,409,38121,40065,78186,10328,11318,21646,42576,44955,87531,6164,6759,12923,44478,47169,91647,731,705,1436,6110,5619,11729,2723,2657,5380,1203,1280,2483,1385,2071,3456,19674,22547,42221,6540,6432,12972,6927,6767,13694,2678,2658,5336,1815,2360,4175,234,274,508,47473,50165,97638,1675,2202,3877,Maroondah
21104,27623,29510,57133,1789,1775,3564,3536,3298,6834,1617,1568,3185,1763,1578,3341,3592,3605,7197,4183,4560,8743,3639,3884,7523,3138,3622,6760,2450,2845,5295,1443,1850,3293,472,926,1398,26555,28473,55028,1067,1038,2105,56,60,116,4,3,7,4,4,8,64,67,131,17957,19124,37081,8644,9342,17986,19196,20390,39586,7564,8218,15782,23575,25279,48854,428,445,873,3285,3080,6365,1359,1375,2734,817,822,1639,883,1205,2088,13230,14066,27296,2708,2715,5423,2727,3106,5833,1131,1215,2346,1033,1503,2536,175,295,470,26217,28017,54234,926,1134,2060,Whitehorse - East
21105,71077,72631,143708,4803,4529,9332,9903,9410,19313,5294,5115,10409,4705,4489,9194,7984,8203,16187,10040,10714,20754,10628,11095,21723,9206,9657,18863,5440,5336,10776,2393,2804,5197,681,1280,1961,67752,69687,137439,3324,2946,6270,416,471,887,23,27,50,11,4,15,450,502,952,56437,57773,114210,11554,11974,23528,64346,65754,130100,4131,4531,8662,63932,65573,129505,1085,1071,2156,9072,8678,17750,3980,4044,8024,1331,1506,2837,1475,2876,4351,22450,27594,50044,9968,9806,19774,12041,10306,22347,5138,4235,9373,2909,2885,5794,218,195,413,66887,68749,135636,2696,2701,5397,Yarra Ranges
21201,36788,37549,74337,3114,2908,6022,5830,5528,11358,2736,2634,5370,2355,2403,4758,4790,5227,10017,5457,5820,11277,4933,5086,10019,3836,3796,7632,2304,2383,4687,1119,1230,2349,314,534,848,35246,36215,71461,1543,1333,2876,191,213,404,5,12,17,8,5,13,204,230,434,29012,29769,58781,6095,6165,12260,32831,33518,66349,2517,2685,5202,32534,33417,65951,585,616,1201,5281,4999,10280,1936,2031,3967,500,660,1160,622,1387,2009,9696,12784,22480,4860,4755,9615,6708,5534,12242,2885,2323,5208,1628,1661,3289,102,98,200,34782,35542,70324,1280,1394,2674,Cardinia
21202,61434,62586,124020,4528,4158,8686,9493,8756,18249,4965,4672,9637,4367,4083,8450,7852,8259,16111,9109,9867,18976,8873,9087,17960,6435,6548,12983,3435,3759,7194,1837,2389,4226,540,1009,1549,59574,60957,120531,1860,1630,3490,240,270,510,25,23,48,7,9,16,272,302,574,36754,37468,74222,21932,22515,44447,39899,40704,80603,19208,19766,38974,51965,53129,105094,803,758,1561,8440,7858,16298,3707,3748,7455,1435,1530,2965,1413,2288,3701,22396,24791,47187,6869,6459,13328,8449,7648,16097,3410,3221,6631,2537,3362,5899,421,670,1091,58560,59733,118293,2197,2406,4603,Casey - North
21203,64022,64339,128361,5784,5495,11279,10402,9981,20383,5076,4613,9689,4191,4216,8407,9705,10469,20174,10395,10623,21018,8497,8390,16887,5486,5487,10973,2892,2857,5749,1277,1560,2837,316,650,966,62220,62746,124966,1801,1595,3396,348,366,714,52,45,97,7,7,14,407,418,825,39533,39766,79299,21744,21917,43661,43584,43706,87290,18059,18332,36391,53053,53047,106100,972,942,1914,9189,8811,18000,3640,3437,7077,1098,1266,2364,1444,2355,3799,19988,23005,42993,7213,6826,14039,9979,8462,18441,4053,3527,7580,2715,3003,5718,509,683,1192,61578,61897,123475,1805,1894,3699,Casey - South
21204,85336,83731,169067,5485,5239,10724,9953,9242,19195,5741,5054,10795,7018,5941,12959,14741,13420,28161,11492,11260,22752,10598,10562,21160,9201,9803,19004,6345,6601,12946,3718,4659,8377,1044,1950,2994,83000,81719,164719,2337,2011,4348,217,240,457,43,32,75,14,5,19,274,277,551,34882,33649,68531,45513,45698,91211,31549,30924,62473,49416,49066,98482,64139,64355,128494,877,872,1749,8315,7714,16029,4304,4035,8339,2747,2537,5284,3128,3828,6956,35012,33041,68053,6881,6124,13005,9289,8505,17794,4022,4087,8109,6074,8181,14255,2128,3026,5154,80876,79611,160487,4147,3778,7925,Dandenong
21205,80185,82044,162229,4155,4049,8204,8748,8131,16879,5482,5079,10561,8423,7250,15673,11771,10535,22306,10404,11432,21836,10108,10721,20829,8346,9341,17687,6790,7691,14481,4635,5354,9989,1324,2462,3786,77434,79473,156907,2751,2570,5321,148,152,300,14,14,28,5,5,10,167,171,338,40686,41833,82519,35975,37143,73118,41735,42503,84238,35410,36966,72376,61181,63686,124867,954,952,1906,8016,7531,15547,4736,4486,9222,5102,4535,9637,3296,3755,7051,42925,42976,85901,6266,6266,12532,6644,7118,13762,2904,3133,6037,3493,4817,8310,597,927,1524,75251,77148,152399,4499,4442,8941,Monash
21301,87243,87179,174422,5918,5634,11552,11142,10747,21889,6299,5827,12126,7285,6546,13831,14473,13673,28146,12161,12865,25026,11272,11744,23016,9648,9758,19406,5632,5626,11258,2696,3445,6141,715,1314,2029,84950,85147,170097,2291,2033,4324,266,287,553,42,46,88,20,19,39,328,352,680,40262,39716,79978,40674,41414,82088,32270,31310,63580,49475,50835,100310,69097,70063,139160,925,915,1840,9150,8939,18089,4642,4543,9185,2616,2536,5152,2646,3576,6222,33489,33262,66751,7483,6606,14089,9228,8319,17547,3991,3992,7983,6809,8695,15504,1681,2538,4219,82278,82362,164640,4572,4552,9124,Brimbank
21302,39285,40128,79413,2733,2713,5446,4669,4331,9000,2412,2228,4640,2505,2273,4778,5600,5560,11160,6311,6514,12825,5774,5867,11641,4256,4418,8674,2676,2936,5612,1761,2294,4055,588,994,1582,37823,38794,76617,1462,1336,2798,168,153,321,16,8,24,3,3,6,187,164,351,25315,25855,51170,11715,12160,23875,26192,26624,52816,11110,11698,22808,33016,34126,67142,519,521,1040,4136,3834,7970,1843,1752,3595,856,857,1713,1162,1705,2867,15734,16973,32707,3982,3647,7629,4675,4070,8745,1955,2008,3963,2386,3030,5416,403,566,969,36811,37720,74531,2004,1954,3958,Hobsons Bay
21303,36394,35241,71635,2655,2575,5230,3414,3224,6638,1713,1648,3361,3325,3014,6339,8055,7382,15437,6430,6144,12574,4562,4346,8908,2980,2921,5901,1677,1722,3399,1160,1540,2700,422,726,1148,35060,34120,69180,1333,1121,2454,152,142,294,8,10,18,6,5,11,166,157,323,18650,18797,37447,14484,13939,28423,17813,17772,35585,15429,15249,30678,27012,27507,54519,390,418,808,2874,2756,5630,1280,1308,2588,1551,1481,3032,2071,2315,4386,17909,17742,35651,2441,2028,4469,2772,2268,5040,1185,1253,2438,1862,2535,4397,488,776,1264,32840,32642,65482,3432,2560,5992,Maribyrnong
21304,61703,62859,124562,5655,5574,11229,9805,9350,19155,4338,4090,8428,4136,4035,8171,9789,10636,20425,10294,10517,20811,7508,7722,15230,5945,6043,11988,2835,2737,5572,1114,1539,2653,285,615,900,59955,61297,121252,1749,1561,3310,443,430,873,27,23,50,5,12,17,475,465,940,42629,43322,85951,15883,16367,32250,42597,43320,85917,15667,16613,32280,52908,54127,107035,1015,1035,2050,8616,8197,16813,2936,3064,6000,988,1124,2112,1143,2107,3250,19524,23245,42769,7086,6387,13473,8709,7612,16321,3717,3278,6995,2551,2967,5518,387,469,856,58217,59820,118037,2994,2675,5669,Melton - Bacchus Marsh
21305,82911,83110,166021,7809,7407,15216,12269,11592,23861,5483,5462,10945,5842,5665,11507,15029,15798,30827,13883,13761,27644,10307,10326,20633,7004,6987,13991,3472,3470,6942,1439,1882,3321,374,760,1134,80292,80814,161106,2621,2295,4916,564,535,1099,31,34,65,9,12,21,604,581,1185,50109,50657,100766,28260,28136,56396,52963,53508,106471,25083,25762,50845,64887,65305,130192,1186,1144,2330,10725,10105,20830,3920,4094,8014,1662,1884,3546,2375,3715,6090,30370,33375,63745,8423,8091,16514,10620,9395,20015,4138,3964,8102,3125,3786,6911,457,692,1149,77676,78984,156660,4362,3480,7842,Wyndham
21401,61851,64607,126458,4414,4256,8670,8064,7573,15637,4326,4201,8527,4200,4217,8417,8394,8706,17100,9137,9468,18605,8676,9063,17739,6995,7453,14448,4427,4993,9420,2404,3196,5600,814,1480,2294,59277,62303,121580,2574,2303,4877,439,467,906,45,41,86,6,12,18,490,520,1010,45101,46694,91795,13255,14329,27584,52720,54848,107568,6134,6779,12913,52946,55375,108321,928,843,1771,7261,6746,14007,2975,3063,6038,1084,1256,2340,1359,2400,3759,19493,23224,42717,8265,7978,16243,10560,9862,20422,4209,4027,8236,2505,3141,5646,182,218,400,57925,60600,118525,3139,3458,6597,Frankston
21402,70042,74566,144608,4318,4124,8442,9300,8810,18110,4804,4311,9115,3811,3334,7145,5923,6422,12345,9023,10212,19235,9517,10095,19612,9097,10375,19472,7799,8701,16500,4899,5536,10435,1552,2645,4197,65391,70031,135422,4652,4535,9187,453,438,891,20,31,51,8,22,30,481,491,972,53536,56856,110392,12731,13543,26274,63383,67242,130625,3400,3755,7155,61865,65787,127652,1009,988,1997,8419,7927,16346,3327,3163,6490,1032,1079,2111,1117,2270,3387,22637,26953,49590,9201,9518,18719,11760,10985,22745,4767,4703,9470,3128,3696,6824,188,207,395,63343,67842,131185,4431,4495,8926,Mornington Peninsula
21501,29486,29763,59249,1755,1671,3426,3779,3644,7423,1962,1815,3777,1468,1284,2752,2738,2718,5456,3472,3644,7116,4425,4254,8679,4290,4112,8402,3025,3102,6127,1970,2332,4302,601,1187,1788,27609,28051,55660,1877,1711,3588,335,320,655,27,28,55,6,6,12,368,354,722,26059,26320,52379,1920,1997,3917,27206,27886,55092,796,812,1608,26910,27615,54525,314,293,607,3397,3299,6696,1300,1279,2579,162,255,417,364,782,1146,6391,8130,14521,4543,4475,9018,5131,4728,9859,2707,2389,5096,2557,2453,5010,169,121,290,26855,27453,54308,2151,1657,3808,Grampians
21502,24975,26004,50979,1777,1611,3388,3739,3567,7306,1861,1817,3678,1441,1428,2869,2596,2931,5527,3210,3443,6653,3475,3643,7118,3110,3075,6185,2098,2144,4242,1283,1613,2896,385,732,1117,23386,24668,48054,1588,1338,2926,790,947,1737,27,22,49,26,24,50,843,993,1836,20862,21944,42806,2582,2585,5167,21442,22476,43918,2283,2288,4571,22359,23475,45834,349,323,672,3258,3078,6336,1218,1248,2466,228,325,553,471,785,1256,5401,6850,12251,3087,3250,6337,4591,4298,8889,2262,2084,4346,2105,2159,4264,170,205,375,22990,24107,47097,1950,1901,3851,Mildura
21503,18678,18524,37202,1211,1124,2335,2552,2394,4946,1301,1168,2469,975,840,1815,1841,1813,3654,2117,2214,4331,2609,2556,5165,2614,2425,5039,1893,1926,3819,1175,1383,2558,390,681,1071,17455,17448,34903,1223,1075,2298,466,549,1015,18,24,42,14,16,30,498,589,1087,15876,15921,31797,1711,1568,3279,16361,16457,32818,1441,1271,2712,16728,16781,33509,206,215,421,2240,2116,4356,833,817,1650,113,145,258,214,433,647,3562,4753,8315,2602,2667,5269,3576,3025,6601,1802,1448,3250,1805,1559,3364,106,117,223,17229,17035,34264,1216,1134,2350,Murray River - Swan Hill
21601,18098,18451,36549,1146,1088,2234,2677,2379,5056,1337,1175,2512,843,868,1711,1543,1726,3269,2174,2383,4557,2621,2635,5256,2421,2437,4858,1945,1898,3843,1056,1288,2344,334,574,908,16901,17419,34320,1197,1033,2230,390,392,782,20,8,28,5,6,11,415,406,821,16066,16228,32294,1094,1218,2312,16878,17191,34069,457,468,925,16647,16983,33630,186,187,373,2377,2111,4488,878,888,1766,138,187,325,194,541,735,3335,4717,8052,2556,2746,5302,3706,3213,6919,1859,1518,3377,1503,1377,2880,59,48,107,16620,16964,33584,1044,1115,2159,Campaspe
21602,13984,14139,28123,875,859,1734,1899,1800,3699,896,897,1793,605,547,1152,1228,1330,2558,1666,1687,3353,1948,1887,3835,1939,1981,3920,1628,1574,3202,996,1085,2081,304,493,797,13133,13345,26478,849,795,1644,181,170,351,9,17,26,4,13,17,194,200,394,11879,12048,23927,1243,1278,2521,12601,12843,25444,662,644,1306,12556,12792,25348,166,157,323,1678,1591,3269,594,663,1257,85,121,206,188,411,599,2545,3603,6148,1829,1919,3748,2807,2544,5351,1449,1150,2599,1326,1108,2434,81,55,136,12780,12925,25705,1002,966,1968,Moira
21603,29767,30456,60223,2223,2060,4283,4405,4206,8611,2236,2111,4347,1719,1757,3476,3402,3627,7029,4047,4121,8168,4068,4160,8228,3507,3615,7122,2372,2321,4693,1365,1640,3005,423,838,1261,28086,28911,56997,1681,1544,3225,956,1046,2002,23,23,46,18,16,34,997,1085,2082,23949,24706,48655,3989,3939,7928,24291,25213,49504,3775,3766,7541,26016,26986,53002,325,330,655,3816,3652,7468,1488,1529,3017,316,413,729,547,954,1501,6863,8719,15582,3951,3908,7859,4832,4539,9371,2533,2177,4710,2291,2207,4498,307,355,662,27298,28072,55370,2034,1829,3863,Shepparton
21701,17837,18156,35993,1025,971,1996,2446,2256,4702,1313,1215,2528,816,705,1521,1612,1729,3341,2152,2301,4453,2679,2719,5398,2708,2597,5305,1739,1777,3516,1019,1247,2266,331,637,968,16572,17028,33600,1267,1125,2392,272,289,561,8,5,13,5,11,16,285,305,590,15683,15932,31615,1326,1394,2720,16789,17115,33904,384,411,795,16473,16798,33271,210,209,419,2232,2058,4290,921,921,1842,129,148,277,235,640,875,3838,5179,9017,2745,2782,5527,3348,2981,6329,1722,1410,3132,1550,1363,2913,42,36,78,16331,16625,32956,1164,1081,2245,Glenelg - Southern Grampians
21702,41747,42921,84668,2873,2643,5516,5844,5635,11479,3145,2855,6000,2350,2206,4556,4259,4364,8623,5169,5474,10643,5895,6135,12030,5604,5550,11154,3722,3879,7601,2199,2785,4984,687,1395,2082,38998,40382,79380,2749,2538,5287,474,445,919,23,25,48,19,7,26,516,477,993,36706,37827,74533,2910,2988,5898,39038,40157,79195,961,1092,2053,38206,39519,77725,450,453,903,5237,5054,10291,2153,2128,4281,459,711,1170,687,1512,2199,9816,13396,23212,6130,6130,12260,7225,6110,13335,3716,2991,6707,3158,2965,6123,194,129,323,38292,39360,77652,2641,2705,5346,Warrnambool - Otway Ranges
29797,36,0,36,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,3,0,3,11,0,11,11,0,11,0,0,0,0,0,0,0,0,0,36,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19,13,0,13,33,0,33,3,0,3,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,10,0,10,8,0,8,0,0,0,3,0,3,3,0,3,0,0,0,860,61,921,Migratory - Offshore - Shipping (Vic.)
