yr,num_bsns_num_non_emply_bsns_num,num_bsns_1_4_emplys_num,num_bsns_5_19_emplys_num,num_bsns_20_pls_emplys_num,num_bsns_tot_num_bsns_num,bsns_entries_num_non_emply_bsns_entries_num,bsns_entries_1_4_emplys_num,bsns_entries_5_19_emplys_num,bsns_entries_20_pls_emplys_num,bsns_entries_tot_num_bsns_entries_num,bsns_exits_num_non_emply_bsns_exits_num,bsns_exits_1_4_emplys_num,bsns_exits_5_19_emplys_num,bsns_exits_20_pls_emplys_num,bsns_exits_tot_num_bsns_exits_num,num_bsns_by_industry_agri_frsty_fish_num,num_bsns_by_industry_mining_num,num_bsns_by_industry_manu_num,num_bsns_by_industry_elec_gas_water_wst_num,num_bsns_by_industry_cons_num,num_bsns_by_industry_whsl_trade_num,num_bsns_by_industry_rtl_trade_num,num_bsns_by_industry_accom_food_num,num_bsns_by_industry_trns_pstl_whse_num,num_bsns_by_industry_info_med_coms_num,num_bsns_by_industry_fin_insur_num,num_bsns_by_industry_rent_hiring_rlst_num,num_bsns_by_industry_pro_sci_tech_num,num_bsns_by_industry_admt_supp_num,num_bsns_by_industry_pub_admt_safety_num,num_bsns_by_industry_edu_training_num,num_bsns_by_industry_hlth_care_soc_asst_num,num_bsns_by_industry_arts_rec_num,num_bsns_by_industry_oth_num,num_bsns_by_industry_currly_unk_num,num_bsns_by_industry_tot_num,bld_approvals_priv_sector_houses_num,bld_approvals_priv_sector_dwl_excluding_houses_num,bld_approvals_tot_priv_sector_dwl_units_num,bld_approvals_tot_dwl_units_num,bld_approvals_value_priv_sector_houses_audm,bld_approvals_value_priv_sector_dwl_excluding_houses_audm,bld_approvals_value_tot_priv_sectors_dwl_units_audm,bld_approvals_value_tot_resial_bld_audm,bld_approvals_value_tot_non_resial_bld_audm,bld_approvals_value_tot_bld_audm,resial_property_prices_houses_num_trfs_num,resial_property_prices_houses_med_sale_price_aud,resial_property_prices_attached_dwl_num_trfs_num,resial_property_prices_attached_dwl_med_sale_price_aud,avg_hsld_net_worth_avg_hsld_net_worth_aud,patents_trademarks_patent_applicants_num,patents_trademarks_trademark_applicants_num,p_inslv_tot_debt_ent_bsns_rel_p_inslv_num,p_inslv_tot_debt_ent_non_bsns_rel_p_inslv_num,p_inslv_tot_debt_ent_p_inslv_num,slct_caus_p_inslv_bsns_rel_inslv_caus_economic_cond_num,slct_caus_p_inslv_non_bsns_rel_inslv_caus_exc_use_credit_num,slct_caus_p_inslv_non_bsns_rel_inslv_caus_unemp_loss_inc_num,occ_debt_ent_bsns_non_bsns_rel_p_inslv_managers_num,occ_debt_ent_bsns_non_bsns_rel_p_inslv_pros_num,occ_debt_ent_bsns_non_bsns_rel_p_inslv_tech_trades_wrkers_num,occ_debt_ent_bsns_non_bsns_rel_p_inslv_cmty_p_wrkers_num,occ_debt_ent_bsns_non_bsns_rel_p_inslv_clrc_admt_wrkers_num,occ_debt_ent_bsns_non_bsns_rel_p_inslv_sales_wrkers_num,occ_debt_ent_bsns_non_bsns_rel_p_inslv_mach_ops_drivers_num,occ_debt_ent_bsns_non_bsns_rel_p_inslv_labourers_num,occ_debt_ent_bsns_non_bsns_rel_p_inslv_debt_oth_unk_occ_num,regd_mtr_vhcls_num_by_type_vehicle_pax_vehicles_num,regd_mtr_vhcls_num_by_type_vehicle_campervans_num,regd_mtr_vhcls_num_by_type_vehicle_light_comc_vehicles_num,regd_mtr_vhcls_num_by_type_vehicle_light_rigid_trucks_num,regd_mtr_vhcls_num_by_type_vehicle_heavy_rigid_trucks_num,regd_mtr_vhcls_num_by_type_vehicle_articulated_trucks_num,regd_mtr_vhcls_num_by_type_vehicle_nfc_trucks_num,regd_mtr_vhcls_num_by_type_vehicle_buses_num,regd_mtr_vhcls_num_by_type_vehicle_motorcycles_num,regd_mtr_vhcls_num_by_type_fuel_petrol_num,regd_mtr_vhcls_num_by_type_fuel_diesel_num,regd_mtr_vhcls_num_by_type_fuel_lpg_dual_oth_num,regd_mtr_vhcls_num_by_type_fuel_electric_num,regd_mtr_vhcls_yr_manu_less_5_yrs_num,regd_mtr_vhcls_yr_manu_5_10_yrs_num,regd_mtr_vhcls_yr_manu_ov_10_yrs_num,regd_mtr_vhcls_yr_manu_tot_regd_mtr_vhcls_num,tourist_accom_est_est_15_pls_rooms_num,agri_comm_tot_area_area_holding_ha,agri_comm_tot_area_vegetables_human_consumption_ha,agri_comm_tot_area_fruit_nuts_orchard_trees_nut_trees_ha,agri_comm_tot_num_dairy_cattle_num,agri_comm_tot_num_meat_cattle_num,agri_comm_tot_num_sheep_num,agri_comm_tot_num_pigs_num,agri_comm_tot_num_meat_chickens_num,gross_value_agri_prod_broadacre_crops_tot_area_ha_ha,gross_value_agri_prod_gross_value_agri_prod_audm,gross_value_agri_prod_gross_value_crops_audm,gross_value_agri_prod_gross_value_livestock_slaughtering_audm,empy_by_industry_agri_frsty_fish_pr100,empy_by_industry_mining_pr100,empy_by_industry_manu_pr100,empy_by_industry_elec_gas_water_wst_pr100,empy_by_industry_cons_pr100,empy_by_industry_whsl_trade_pr100,empy_by_industry_rtl_trade_pr100,empy_by_industry_accom_food_pr100,empy_by_industry_trns_pstl_whse_pr100,empy_by_industry_info_med_coms_pr100,empy_by_industry_fin_insur_pr100,empy_by_industry_rent_hiring_rlst_pr100,empy_by_industry_pro_sci_tech_pr100,empy_by_industry_admt_supp_pr100,empy_by_industry_pub_admt_safety_pr100,empy_by_industry_edu_training_pr100,empy_by_industry_hlth_care_soc_asst_pr100,empy_by_industry_arts_rec_pr100,empy_by_industry_oth_pr100,empy_by_industry_tot_empy_num,sa4_code16,sa4_name16,ogc_fid
2016,11358.0,4757.0,2017.0,339.0,18466.0,1134.0,405.0,63.0,13.0,1618.0,1240.0,294.0,78.0,11.0,1631.0,7136.0,49.0,679.0,83.0,2210.0,446.0,1127.0,667.0,834.0,44.0,902.0,1556.0,832.0,359.0,30.0,95.0,457.0,157.0,693.0,124.0,18466.0,1137.0,53.0,1190.0,1194.0,285.0,11.0,296.0,308.0,171.0,479.0,3109.0,280000.0,290.0,191250.0,643923.0,,,37.0,154.0,191.0,9.0,36.0,56.0,17.0,9.0,25.0,22.0,14.0,15.0,25.0,30.0,34.0,118623.0,940.0,41552.0,949.0,4460.0,2743.0,119.0,714.0,7894.0,128919.0,47376.0,1581.0,12.0,29196.0,40868.0,107569.0,177633.0,74.0,4348783.0,11125.0,13339.0,122458.0,632353.0,5554115.0,216241.0,4775526.0,817057.0,3157.0,1627.0,1095.0,16.2,0.9,9.3,1.0,7.3,2.9,10.9,6.7,4.1,0.7,1.3,1.1,2.7,3.3,4.6,7.0,12.0,0.9,3.7,77675.0,407,South Australia - South East,622
2017,11363.0,4751.0,2071.0,348.0,18540.0,1120.0,384.0,76.0,13.0,1588.0,1222.0,252.0,85.0,9.0,1567.0,7097.0,54.0,677.0,81.0,2233.0,452.0,1119.0,669.0,824.0,46.0,940.0,1555.0,847.0,376.0,29.0,100.0,471.0,159.0,684.0,118.0,18540.0,1003.0,37.0,1040.0,1040.0,271.0,7.0,278.0,291.0,244.0,535.0,,,,,,,,45.0,157.0,202.0,9.0,55.0,55.0,25.0,13.0,26.0,18.0,15.0,12.0,16.0,37.0,40.0,120248.0,926.0,42938.0,968.0,4611.0,2701.0,117.0,745.0,8046.0,178247.0,53047.0,1574.0,15.0,29725.0,41200.0,110078.0,181003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407,South Australia - South East,623
2018,11431.0,4796.0,1996.0,339.0,18570.0,1212.0,371.0,69.0,3.0,1655.0,1294.0,316.0,96.0,10.0,1725.0,6968.0,46.0,663.0,85.0,2295.0,443.0,1095.0,678.0,837.0,57.0,923.0,1578.0,878.0,397.0,32.0,91.0,490.0,150.0,738.0,118.0,18570.0,1035.0,22.0,1057.0,1059.0,288.0,4.0,292.0,308.0,309.0,617.0,,,,,,,,43.0,178.0,222.0,9.0,58.0,63.0,22.0,12.0,34.0,31.0,16.0,12.0,22.0,34.0,33.0,121896.0,985.0,43967.0,984.0,4447.0,2756.0,112.0,724.0,8042.0,174263.0,56818.0,1410.0,11.0,29887.0,41592.0,112197.0,183678.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407,South Australia - South East,624
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9456.0,235.0,532.0,20.0,1665.0,1204.0,24.0,5515714.0,,,,,0.7,0.5,8.8,1.4,9.6,3.5,12.5,7.2,4.3,2.0,3.2,1.7,5.5,3.4,6.4,7.2,14.2,1.5,4.1,131011.0,102,Central Coast,625
2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,409.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,Central Coast,626
2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.0,215.0,796.0,823.0,199.0,36.0,235.0,255.0,128.0,383.0,,,,,,89.0,399.0,137.0,592.0,729.0,48.0,185.0,208.0,67.0,68.0,112.0,86.0,83.0,74.0,71.0,102.0,66.0,182611.0,864.0,28523.0,1496.0,2482.0,427.0,105.0,798.0,9317.0,193094.0,26708.0,6373.0,4.0,49446.0,65808.0,111374.0,226628.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,Central Coast,627
2014,11786.0,6904.0,2179.0,442.0,21310.0,,,,,,,,,,,542.0,44.0,930.0,83.0,4695.0,711.0,1517.0,873.0,1059.0,202.0,1566.0,2160.0,2595.0,891.0,103.0,357.0,1340.0,342.0,1074.0,219.0,21310.0,687.0,587.0,1274.0,1305.0,215.0,121.0,337.0,360.0,189.0,549.0,6325.0,435000.0,1778.0,338000.0,558549.0,92.0,460.0,138.0,499.0,637.0,43.0,153.0,179.0,54.0,57.0,104.0,83.0,76.0,53.0,53.0,81.0,76.0,186540.0,924.0,29977.0,1549.0,2495.0,439.0,99.0,817.0,9980.0,195620.0,30674.0,6087.0,14.0,52868.0,65316.0,114579.0,232763.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,Central Coast,628
2015,11720.0,7053.0,2133.0,448.0,21347.0,1727.0,948.0,90.0,8.0,2766.0,2027.0,702.0,145.0,18.0,2884.0,525.0,45.0,887.0,89.0,4745.0,700.0,1438.0,921.0,1015.0,212.0,1616.0,2174.0,2605.0,894.0,111.0,350.0,1406.0,341.0,1084.0,193.0,21347.0,848.0,579.0,1427.0,1428.0,261.0,113.0,374.0,399.0,219.0,618.0,7369.0,490000.0,2016.0,385000.0,,54.0,528.0,88.0,489.0,577.0,29.0,149.0,172.0,50.0,47.0,106.0,79.0,68.0,59.0,45.0,66.0,57.0,192310.0,970.0,31779.0,1663.0,2574.0,450.0,89.0,862.0,10650.0,199925.0,35164.0,5674.0,12.0,55915.0,66306.0,119132.0,241353.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,Central Coast,629
2016,11892.0,7421.0,2180.0,438.0,21933.0,1916.0,1136.0,89.0,5.0,3140.0,1964.0,691.0,131.0,18.0,2800.0,541.0,52.0,878.0,94.0,4992.0,709.0,1413.0,952.0,1009.0,227.0,1738.0,2184.0,2644.0,934.0,103.0,369.0,1445.0,336.0,1107.0,199.0,21933.0,1222.0,603.0,1825.0,1858.0,387.0,142.0,528.0,552.0,136.0,688.0,6668.0,555000.0,1841.0,430000.0,738517.0,,,93.0,493.0,586.0,23.0,153.0,181.0,48.0,52.0,107.0,82.0,70.0,59.0,49.0,62.0,57.0,195444.0,988.0,33665.0,1731.0,2698.0,485.0,79.0,884.0,11085.0,201308.0,40125.0,5066.0,13.0,59505.0,67119.0,120464.0,247088.0,40.0,9889.0,347.0,453.0,7.0,1816.0,251.0,,4211250.0,,161.0,53.0,103.0,0.8,0.5,6.3,1.1,11.3,2.5,11.1,7.6,3.8,1.9,3.3,1.7,5.4,3.6,6.2,7.7,15.3,1.5,4.2,139593.0,102,Central Coast,630
2017,12247.0,7638.0,2239.0,493.0,22617.0,2047.0,1135.0,89.0,7.0,3285.0,1917.0,691.0,125.0,12.0,2743.0,516.0,52.0,891.0,94.0,5302.0,736.0,1389.0,979.0,1066.0,240.0,1796.0,2211.0,2711.0,993.0,101.0,366.0,1488.0,352.0,1145.0,192.0,22617.0,928.0,662.0,1590.0,1590.0,328.0,146.0,474.0,487.0,328.0,815.0,,,,,,,,94.0,408.0,502.0,22.0,143.0,138.0,44.0,32.0,79.0,79.0,52.0,50.0,48.0,75.0,43.0,197695.0,1034.0,35382.0,1803.0,2819.0,511.0,88.0,891.0,11501.0,201594.0,45227.0,4457.0,25.0,60785.0,68831.0,122122.0,251738.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,Central Coast,631
2018,12858.0,7976.0,2181.0,460.0,23474.0,2234.0,1114.0,91.0,7.0,3450.0,1992.0,734.0,132.0,16.0,2880.0,501.0,49.0,925.0,89.0,5562.0,712.0,1420.0,1012.0,1229.0,245.0,1883.0,2221.0,2826.0,1003.0,104.0,391.0,1566.0,389.0,1196.0,171.0,23474.0,839.0,1201.0,2040.0,2040.0,331.0,344.0,675.0,683.0,265.0,948.0,,,,,,,,97.0,475.0,569.0,26.0,154.0,159.0,50.0,54.0,90.0,84.0,60.0,58.0,47.0,80.0,46.0,199536.0,1128.0,37301.0,1858.0,2934.0,538.0,56.0,908.0,12055.0,201739.0,50303.0,3812.0,22.0,61739.0,71517.0,123068.0,256337.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,Central Coast,632
2014,14676.0,8277.0,2157.0,453.0,25567.0,,,,,,,,,,,854.0,27.0,886.0,78.0,4709.0,1390.0,1485.0,665.0,1134.0,230.0,2424.0,3112.0,4012.0,974.0,120.0,392.0,1455.0,299.0,964.0,345.0,25567.0,1111.0,517.0,1628.0,1652.0,439.0,108.0,547.0,569.0,120.0,689.0,3487.0,880000.0,621.0,626000.0,1776196.0,145.0,842.0,61.0,162.0,223.0,17.0,45.0,48.0,39.0,31.0,27.0,8.0,28.0,29.0,18.0,23.0,20.0,131318.0,239.0,19228.0,1412.0,2517.0,368.0,50.0,359.0,6301.0,134595.0,23398.0,3042.0,25.0,46959.0,52160.0,62682.0,161801.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,Sydney - Baulkham Hills and Hawkesbury,636
2015,14903.0,8539.0,2190.0,478.0,26109.0,2344.0,1116.0,99.0,7.0,3568.0,2303.0,719.0,112.0,11.0,3145.0,826.0,29.0,881.0,80.0,4884.0,1335.0,1479.0,710.0,1157.0,236.0,2616.0,3175.0,4066.0,996.0,114.0,398.0,1552.0,297.0,999.0,276.0,26109.0,1216.0,1868.0,3084.0,3084.0,506.0,471.0,977.0,989.0,333.0,1323.0,3523.0,1055000.0,815.0,690000.0,,126.0,725.0,36.0,129.0,165.0,15.0,39.0,34.0,22.0,17.0,34.0,9.0,21.0,18.0,12.0,14.0,18.0,135613.0,286.0,20319.0,1672.0,2699.0,385.0,43.0,419.0,6685.0,137150.0,27289.0,2813.0,27.0,50270.0,52691.0,65149.0,168110.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,Sydney - Baulkham Hills and Hawkesbury,637
2016,15569.0,8942.0,2286.0,500.0,27291.0,2665.0,1301.0,101.0,15.0,4083.0,2292.0,694.0,107.0,15.0,3112.0,797.0,24.0,873.0,82.0,5159.0,1369.0,1533.0,738.0,1221.0,249.0,2848.0,3349.0,4144.0,1014.0,109.0,432.0,1699.0,323.0,1040.0,281.0,27291.0,1280.0,1021.0,2301.0,2318.0,581.0,344.0,924.0,941.0,258.0,1199.0,2960.0,1199475.0,617.0,795000.0,2347237.0,,,22.0,118.0,140.0,9.0,39.0,27.0,25.0,13.0,29.0,12.0,19.0,13.0,14.0,10.0,5.0,139019.0,326.0,21180.0,1834.0,2793.0,401.0,46.0,443.0,6943.0,138817.0,30757.0,2490.0,34.0,54301.0,52670.0,66049.0,173020.0,9.0,7224.0,880.0,327.0,371.0,1491.0,882.0,827.0,242847.0,37.0,184.0,144.0,21.0,1.2,0.2,6.1,0.9,10.3,4.7,10.0,4.8,3.3,2.5,6.1,2.1,9.8,2.8,5.0,9.3,11.2,1.4,3.8,115320.0,115,Sydney - Baulkham Hills and Hawkesbury,638
2017,16259.0,9263.0,2397.0,534.0,28459.0,2795.0,1307.0,102.0,5.0,4205.0,2398.0,695.0,130.0,30.0,3243.0,772.0,26.0,877.0,76.0,5386.0,1415.0,1558.0,764.0,1342.0,249.0,3069.0,3478.0,4288.0,1021.0,131.0,481.0,1837.0,314.0,1096.0,276.0,28459.0,1804.0,2137.0,3941.0,3948.0,835.0,723.0,1559.0,1575.0,1037.0,2612.0,,,,,,,,37.0,123.0,160.0,10.0,42.0,25.0,23.0,18.0,38.0,11.0,23.0,16.0,12.0,8.0,11.0,142579.0,358.0,22164.0,1921.0,2930.0,429.0,34.0,477.0,7237.0,140411.0,34736.0,2270.0,34.0,56945.0,53257.0,67968.0,178170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,Sydney - Baulkham Hills and Hawkesbury,639
2018,17205.0,9656.0,2327.0,518.0,29702.0,3096.0,1332.0,93.0,11.0,4531.0,2449.0,824.0,117.0,17.0,3414.0,780.0,28.0,907.0,82.0,5611.0,1407.0,1612.0,836.0,1585.0,261.0,3210.0,3543.0,4477.0,1077.0,111.0,489.0,1951.0,333.0,1150.0,255.0,29702.0,2132.0,1988.0,4120.0,4120.0,994.0,604.0,1598.0,1612.0,299.0,1911.0,,,,,,,,21.0,135.0,157.0,9.0,55.0,29.0,14.0,11.0,21.0,14.0,24.0,19.0,18.0,11.0,8.0,145301.0,373.0,23246.0,1885.0,3053.0,460.0,24.0,467.0,7404.0,141497.0,37924.0,1929.0,68.0,58828.0,54761.0,69043.0,182656.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,Sydney - Baulkham Hills and Hawkesbury,640
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.0,935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8983.0,3.0,13.0,,225.0,3629.0,,,,,,,0.1,0.1,5.7,0.7,5.4,5.0,8.6,6.7,3.8,4.2,8.2,2.0,12.4,3.8,5.6,8.8,11.4,2.0,3.2,135063.0,120,Sydney - Inner West,641
2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.0,975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,Sydney - Inner West,642
2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,2094.0,2202.0,2202.0,157.0,594.0,751.0,768.0,207.0,975.0,,,,,,152.0,918.0,49.0,236.0,285.0,16.0,87.0,55.0,45.0,50.0,31.0,28.0,39.0,32.0,14.0,22.0,24.0,137429.0,174.0,14859.0,1299.0,2210.0,208.0,43.0,426.0,6044.0,142292.0,17116.0,2549.0,12.0,47285.0,52749.0,62621.0,162655.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,Sydney - Inner West,643
2014,18895.0,9303.0,2431.0,536.0,31176.0,,,,,,,,,,,271.0,18.0,905.0,66.0,3923.0,1366.0,2153.0,1542.0,1510.0,555.0,2499.0,4480.0,5225.0,1442.0,94.0,473.0,2544.0,563.0,1023.0,515.0,31176.0,160.0,1876.0,2036.0,2037.0,208.0,592.0,800.0,818.0,229.0,1048.0,2592.0,1220000.0,4130.0,625000.0,1006433.0,111.0,1001.0,44.0,227.0,271.0,20.0,68.0,58.0,32.0,33.0,36.0,31.0,37.0,27.0,21.0,28.0,26.0,140644.0,209.0,14858.0,1317.0,2253.0,185.0,47.0,422.0,6368.0,143907.0,19174.0,2359.0,15.0,49500.0,53336.0,63559.0,166395.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,Sydney - Inner West,644
2015,19359.0,9795.0,2408.0,535.0,32100.0,3499.0,1705.0,112.0,7.0,5326.0,3134.0,987.0,138.0,30.0,4281.0,247.0,19.0,899.0,70.0,4149.0,1418.0,2132.0,1591.0,1519.0,564.0,2736.0,4678.0,5365.0,1455.0,102.0,497.0,2675.0,549.0,1041.0,385.0,32100.0,218.0,3587.0,3805.0,3818.0,221.0,1011.0,1232.0,1258.0,203.0,1462.0,2600.0,1451750.0,4181.0,702000.0,,113.0,946.0,46.0,168.0,214.0,6.0,59.0,40.0,28.0,33.0,36.0,25.0,27.0,15.0,11.0,23.0,16.0,145501.0,239.0,15426.0,1442.0,2205.0,215.0,43.0,504.0,6686.0,147300.0,21817.0,2184.0,26.0,51452.0,54890.0,65916.0,172258.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,Sydney - Inner West,645
2016,20151.0,10086.0,2420.0,567.0,33224.0,3874.0,1718.0,112.0,10.0,5715.0,3122.0,1024.0,129.0,16.0,4296.0,221.0,25.0,896.0,67.0,4390.0,1508.0,2112.0,1657.0,1622.0,584.0,2888.0,4863.0,5461.0,1530.0,100.0,543.0,2794.0,552.0,1071.0,348.0,33224.0,247.0,2517.0,2764.0,2764.0,277.0,702.0,978.0,994.0,261.0,1255.0,2445.0,1620000.0,3698.0,760000.0,1542245.0,,,42.0,165.0,207.0,11.0,51.0,45.0,32.0,26.0,24.0,21.0,31.0,17.0,17.0,18.0,21.0,147741.0,238.0,15694.0,1489.0,2174.0,191.0,58.0,515.0,6906.0,147889.0,24110.0,1888.0,54.0,54194.0,54190.0,66606.0,174990.0,11.0,4424.0,,,,595.0,3404.0,,,381.0,1.0,0.0,1.0,0.2,0.1,3.9,0.6,6.1,3.4,8.3,7.3,3.5,3.9,8.1,2.3,12.8,3.7,5.4,8.9,11.6,2.1,3.1,150117.0,120,Sydney - Inner West,646
2017,21274.0,10176.0,2519.0,583.0,34556.0,4342.0,1678.0,111.0,13.0,6146.0,3203.0,1083.0,142.0,31.0,4455.0,212.0,23.0,875.0,64.0,4551.0,1502.0,2118.0,1682.0,1964.0,596.0,3045.0,5078.0,5679.0,1526.0,115.0,564.0,2934.0,570.0,1119.0,338.0,34556.0,282.0,3009.0,3291.0,3291.0,281.0,918.0,1199.0,1222.0,258.0,1480.0,,,,,,,,36.0,174.0,210.0,,65.0,44.0,25.0,26.0,20.0,19.0,35.0,19.0,21.0,20.0,25.0,149932.0,255.0,14544.0,2306.0,1928.0,168.0,39.0,473.0,7057.0,148208.0,25741.0,1624.0,69.0,56136.0,52991.0,67588.0,176715.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,Sydney - Inner West,647
2018,22282.0,10480.0,2401.0,570.0,35732.0,4602.0,1722.0,104.0,16.0,6441.0,3451.0,1095.0,143.0,19.0,4711.0,186.0,22.0,859.0,64.0,4718.0,1473.0,2159.0,1724.0,2376.0,594.0,3155.0,5196.0,5873.0,1565.0,115.0,591.0,3001.0,594.0,1166.0,305.0,35732.0,297.0,2820.0,3117.0,3117.0,328.0,991.0,1319.0,1332.0,414.0,1746.0,,,,,,,,51.0,198.0,248.0,5.0,88.0,35.0,38.0,35.0,38.0,35.0,35.0,18.0,17.0,24.0,9.0,150237.0,290.0,14774.0,1506.0,1624.0,134.0,859.0,482.0,7301.0,147364.0,27037.0,1323.0,85.0,56293.0,53386.0,67747.0,177428.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,Sydney - Inner West,648
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,299.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21421.0,473.0,36.0,4054.0,8185.0,2171.0,1.0,2903886.0,,,,,0.7,0.6,13.0,1.3,8.4,5.0,10.7,5.5,7.8,1.4,4.0,1.5,4.7,3.2,6.4,7.7,10.5,1.3,3.9,110158.0,123,Sydney - Outer South West,649
2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,Sydney - Outer South West,650
2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1160.0,575.0,1735.0,1770.0,324.0,93.0,417.0,432.0,197.0,629.0,,,,,,49.0,338.0,78.0,427.0,505.0,24.0,128.0,156.0,43.0,37.0,76.0,45.0,76.0,49.0,62.0,60.0,57.0,133152.0,273.0,22040.0,1487.0,2847.0,701.0,48.0,518.0,7187.0,141963.0,20827.0,5003.0,17.0,44367.0,49630.0,74201.0,168198.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,Sydney - Outer South West,651
2014,8588.0,5176.0,1403.0,335.0,15504.0,,,,,,,,,,,461.0,16.0,860.0,57.0,3459.0,621.0,972.0,433.0,1738.0,83.0,954.0,1391.0,1421.0,683.0,85.0,210.0,770.0,203.0,892.0,196.0,15504.0,1598.0,338.0,1936.0,2090.0,452.0,61.0,513.0,559.0,261.0,819.0,4173.0,455000.0,855.0,320000.0,499446.0,51.0,373.0,55.0,417.0,472.0,26.0,119.0,170.0,38.0,32.0,62.0,38.0,68.0,48.0,70.0,65.0,51.0,136830.0,312.0,23397.0,1606.0,2880.0,704.0,50.0,483.0,7768.0,144868.0,23920.0,4742.0,7.0,47677.0,49862.0,76464.0,174003.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,Sydney - Outer South West,652
2015,8639.0,5384.0,1459.0,332.0,15820.0,1420.0,826.0,70.0,3.0,2324.0,1501.0,527.0,63.0,7.0,2102.0,446.0,19.0,876.0,59.0,3612.0,577.0,947.0,452.0,1770.0,80.0,991.0,1451.0,1460.0,664.0,82.0,219.0,804.0,204.0,924.0,171.0,15820.0,1950.0,703.0,2653.0,2738.0,565.0,138.0,703.0,731.0,368.0,1099.0,4942.0,540000.0,1082.0,385000.0,,35.0,333.0,49.0,340.0,389.0,16.0,132.0,106.0,41.0,25.0,46.0,41.0,52.0,29.0,72.0,50.0,33.0,142969.0,356.0,25038.0,1715.0,2984.0,735.0,58.0,560.0,8368.0,150227.0,27656.0,4396.0,20.0,50440.0,52048.0,80245.0,182733.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,Sydney - Outer South West,653
2016,8922.0,5756.0,1524.0,324.0,16527.0,1708.0,973.0,71.0,,2757.0,1574.0,543.0,69.0,8.0,2199.0,424.0,14.0,882.0,57.0,3867.0,602.0,959.0,503.0,1889.0,87.0,1037.0,1480.0,1562.0,683.0,96.0,227.0,825.0,211.0,949.0,159.0,16527.0,2310.0,627.0,2937.0,2997.0,717.0,129.0,846.0,868.0,401.0,1269.0,4214.0,605000.0,838.0,430000.0,763468.0,,,41.0,409.0,450.0,6.0,157.0,134.0,29.0,26.0,61.0,49.0,68.0,39.0,76.0,56.0,46.0,148356.0,434.0,26506.0,1848.0,3057.0,837.0,66.0,710.0,8729.0,154190.0,31758.0,4019.0,13.0,54465.0,53881.0,82159.0,190505.0,10.0,15275.0,467.0,41.0,5490.0,3714.0,4543.0,377.0,1682092.0,,96.0,26.0,55.0,0.7,0.6,8.7,1.1,10.4,3.5,10.5,5.8,7.4,1.3,3.9,1.6,4.8,3.3,6.4,8.1,11.6,1.2,3.7,121806.0,123,Sydney - Outer South West,654
