sa4_code_2011,sa4_name_2011,year,p_0_14_yrs_pc,p_15_24_yrs_pc,p_25_34_yrs_pc,p_35_44_yrs_pc,p_45_54_yrs_pc,p_55_64_yrs_pc,p_65_74_yrs_pc,p_75_84_yrs_pc,p_85_yrs_plus_pc,m_0_4_yrs,m_5_9_yrs,m_10_14_yrs,m_15_19_yrs,m_20_24_yrs,m_25_29_yrs,m_30_34_yrs,m_35_39_yrs,m_40_44_yrs,m_45_49_yrs,m_50_54_yrs,m_55_59_yrs,m_60_64_yrs,m_65_69_yrs,m_70_74_yrs,m_75_79_yrs,m_80_84_yrs,m_85_yrs_and_over,m_tot,f_0_4_yrs,f_5_9_yrs,f_10_14_yrs,f_15_19_yrs,f_20_24_yrs,f_25_29_yrs,f_30_34_yrs,f_35_39_yrs,f_40_44_yrs,f_45_49_yrs,f_50_54_yrs,f_55_59_yrs,f_60_64_yrs,f_65_69_yrs,f_70_74_yrs,f_75_79_yrs,f_80_84_yrs,f_85_yrs_and_over,f_tot,p_0_4_yrs,p_5_9_yrs,p_10_14_yrs,p_15_19_yrs,p_20_24_yrs,p_25_29_yrs,p_30_34_yrs,p_35_39_yrs,p_40_44_yrs,p_45_49_yrs,p_50_54_yrs,p_55_59_yrs,p_60_64_yrs,p_65_69_yrs,p_70_74_yrs,p_75_79_yrs,p_80_84_yrs,p_85_yrs_and_over,p_tot,p_tot_wrk_age_pop_pc,m_med_age,f_med_age,p_med_age,prop_indig_ppl_pc,bd_births,bd_tot_fert_rate,bd_deaths,bd_stnd_dth_rate,pop_density,rime_net_migrtn,rime_arrivals,rime_departures,obp_oceania_antar_pc,obp_nw_europe_pc,obp_sth_east_europe_pc,obp_nrth_afric_mid_east_pc,obp_se_asia_pc,obp_ne_asia_pc,obp_sth_cntrl_asia_pc,obp_america_pc,obp_sub_saharan_africa_pc,obp_tot_pc,spk_lang_oth_eng_pc,enrl_preschl_prog_4_yrs,enrl_preschl_prog_5_yrs,enrl_preschl_prog_tot,enrl_preschl_prog_preschl,enrl_preschl_prog_preschl_daycare,enrl_preschl_prog_1_more_type,att_preschl_15_hrs_less,att_preschl_15_hrs_more,psq_pop_15_yrs_plus_pc,psq_postgrad_deg_pc,psq_grad_dip_cert_pc,psq_bach_deg_pc,psq_adv_dip_dip_pc,psq_cert_pc,psq_inad_desc_ns_pc,oep_manager_pc,oep_prof_pc,oep_tech_trade_wrk_pc,oep_comm_pers_serv_wrk_pc,oep_cler_admin_wrk_pc,oep_sal_wrk_pc,oep_mach_oper_driv_pc,oep_lab_pc,oep_inad_desc_ns_pc,mtw_1_meth_train_or_tram,mtw_1_meth_bus,mtw_1_meth_car,mtw_1_meth_motorbike_or_scooter,mtw_1_meth_bicycle,mtw_1_meth_oth,mtw_1_meth_walk_ono,mtw_1_meth_tot,mtw_more_1_meth_tot,mtw_oth_wrk_home,mtw_oth_emp_not_go_to_wrk,mtw_oth_wrk_meth_ns,mtw_tot_empl,hhold_type_lone_pers,hhold_type_group,hhold_type_fam,hhold_type_tot,hhold_avg_size,fam_type_cpl_chld_u15_dep_stu,fam_type_cpl_non_dep_chld,fam_type_cpl_wo_chld,fam_type_opf_chld_u15_dep_stu,fam_type_opf_non_dep_chld,fam_type_oth_fam,fam_type_tot,fam_avg_size,disable_p_liv_priv_dwell,disable_p_liv_priv_dwell_pc,uw_volunt_wrk_org_grp_pc,uw_care_own_chld_wo_pay_pc,uw_care_oth_chld_wo_pay_pc,uw_care_own_oth_chld_wo_pay_pc,uw_prov_care_hpl_assist_oth_pc,internet_access_broadband_pc,internet_access_dial_up_pc,internet_access_other_pc,internet_access_tot_connected_pc
127,Sydney - South West,2013,21.1,15.0,14.6,13.8,13.6,10.7,6.4,3.5,1.2,14076,14169,13962,15058,15015,14246,13718,12480,13458,13119,13482,11318,9125,7254,5342,3685,2496,1627,193630,13454,13405,13245,14079,14434,14802,14139,13406,14260,13226,13344,11957,9318,7022,5513,4225,3319,2865,196013,27530,27574,27207,29137,29449,29048,27857,25886,27718,26345,26826,23275,18443,14276,10855,7910,5815,4492,389643,67.8,34,35,34,,5824.0,2.0,1866.0,5.5,731.7,-2222.0,16138.0,18360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,Sydney - South West,2012,21.2,15.1,14.5,14.0,13.8,10.6,6.2,3.5,1.1,13696,14019,13775,15005,14637,14192,13180,12514,13334,13291,13113,10967,8930,6835,5124,3545,2415,1523,190095,13129,13286,13064,14040,14123,14571,13616,13511,13996,13242,13162,11394,9086,6590,5305,4175,3200,2671,192161,26825,27305,26839,29045,28760,28763,26796,26025,27330,26533,26275,22361,18016,13425,10429,7720,5615,4194,382256,68.0,34,35,34,,5622.0,,1729.0,,717.9,-2566.0,15535.0,18101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,Sydney - South West,2011,21.4,15.1,14.5,14.2,14.0,10.4,6.1,3.4,1.0,13445,13802,13980,14765,14366,14148,12706,12779,13168,13524,12731,10544,8813,6483,4951,3458,2309,1371,187343,12958,13201,13100,13776,13989,14346,13343,13773,13590,13355,13007,10921,8817,6180,5211,4143,3059,2470,189239,26403,27003,27080,28541,28355,28494,26049,26552,26758,26879,25738,21465,17630,12663,10162,7601,5368,3841,376582,68.1,34,35,34,1.1,5597.0,,1812.0,,707.2,-2858.0,15468.0,18326.0,4.3,2.0,8.0,9.4,14.7,1.9,2.1,2.7,0.8,51.5,59.1,,,,,,,,,44.9,1.6,0.5,8.8,7.0,15.4,11.6,9.0,14.3,15.8,8.9,16.5,9.2,11.3,12.4,2.7,8509.0,2330.0,99477.0,399.0,401.0,3590.0,2816.0,117522.0,7786.0,3464.0,9690.0,3355.0,141817.0,16637.0,2048.0,88382.0,107067.0,3.2,39959.0,11530.0,22339.0,12115.0,6995.0,1606.0,94544.0,3.4,,,8.4,19.9,5.8,0.5,11.5,64.3,2.8,3.3,70.4
127,Sydney - South West,2010,21.6,15.2,14.5,14.4,14.0,10.1,5.9,3.4,1.0,13561,13747,13942,14532,14474,14137,12389,13166,13115,13635,12223,10154,8618,6205,4713,3375,2195,1263,185444,13026,13054,13120,13827,13747,14160,13225,14190,13222,13487,12631,10453,8392,6017,5024,4009,2954,2344,186882,26587,26801,27062,28359,28221,28297,25614,27356,26337,27122,24854,20607,17010,12222,9737,7384,5149,3607,372326,68.2,33,35,34,,,,,,699.2,-2397.0,15568.0,17965.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,Sydney - Sutherland,2014,18.7,12.8,12.8,14.0,13.6,12.2,8.7,4.9,2.3,7467,7297,6803,6912,7768,7270,7046,7334,8108,7303,7611,7234,6236,5525,3956,2735,2056,1825,110486,6830,6924,6609,6576,7450,7282,7191,7660,8429,7581,8094,7499,6411,5822,4162,3181,2960,3327,113988,14297,14221,13412,13488,15218,14552,14237,14994,16537,14884,15705,14733,12647,11347,8118,5916,5016,5152,224474,65.5,38,40,39,,2607.0,1.9,1602.0,5.1,758.7,131.0,9560.0,9429.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,Sydney - Sutherland,2013,18.8,12.9,12.7,14.2,13.8,12.1,8.4,4.9,2.2,7542,7219,6741,6976,7696,7110,6958,7419,8060,7302,7649,7112,6166,5430,3671,2672,2131,1740,109594,6826,6872,6546,6614,7395,7151,7092,7727,8379,7657,8074,7365,6311,5642,3889,3158,3017,3254,112969,14368,14091,13287,13590,15091,14261,14050,15146,16439,14959,15723,14477,12477,11072,7560,5830,5148,4994,222563,65.7,38,40,39,,2834.0,1.9,1512.0,4.9,752.2,-348.0,9298.0,9646.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,Sydney - Sutherland,2012,18.8,13.0,12.7,14.3,14.0,12.0,8.1,4.9,2.2,7498,7179,6722,6996,7697,7071,6909,7610,7824,7402,7710,7007,6116,5160,3505,2621,2086,1661,108774,6852,6777,6437,6654,7428,7077,7035,7846,8204,7719,8158,7117,6150,5432,3688,3162,3006,3169,111911,14350,13956,13159,13650,15125,14148,13944,15456,16028,15121,15868,14124,12266,10592,7193,5783,5092,4830,220685,66.0,38,40,39,,2800.0,,1375.0,,745.8,-1210.0,8866.0,10076.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,Sydney - Sutherland,2011,18.7,13.2,12.9,14.4,14.2,12.0,7.6,5.0,2.1,7381,7036,6723,7154,7636,7169,6962,7844,7626,7523,7668,6842,6279,4819,3353,2576,2117,1585,108293,6867,6725,6370,6765,7443,7048,7087,8065,8013,7924,7978,6999,6216,4995,3574,3162,3076,3037,111344,14248,13761,13093,13919,15079,14217,14049,15909,15639,15447,15646,13841,12495,9814,6927,5738,5193,4622,219637,66.6,38,40,39,0.8,2815.0,,1349.0,,742.3,-956.0,8954.0,9910.0,1.9,6.0,2.9,1.0,1.4,1.4,0.6,1.1,0.8,21.2,11.6,,,,,,,,,62.0,3.5,1.7,14.5,11.0,21.8,9.4,14.3,23.0,13.9,9.8,18.4,9.9,4.0,5.4,1.5,10664.0,470.0,71301.0,474.0,447.0,1716.0,2313.0,87385.0,5422.0,4344.0,11529.0,1439.0,110119.0,16288.0,1867.0,57005.0,75160.0,2.7,23502.0,6110.0,20185.0,4651.0,3162.0,701.0,58311.0,3.1,,,17.5,21.4,8.8,1.0,12.1,74.2,2.6,3.0,79.8
128,Sydney - Sutherland,2010,18.7,13.3,13.1,14.4,14.3,11.8,7.4,5.0,2.0,7421,6905,6704,7274,7720,7345,7089,8077,7367,7693,7662,6671,6084,4574,3261,2541,2135,1488,108011,7044,6647,6360,6866,7376,7138,7192,8336,7782,8223,7896,6827,6210,4711,3585,3302,3052,2910,111457,14465,13552,13064,14140,15096,14483,14281,16413,15149,15916,15558,13498,12294,9285,6846,5843,5187,4398,219468,66.9,37,39,38,,,,,,741.7,-515.0,9301.0,9816.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,Ballarat,2014,18.8,13.2,11.3,12.5,13.5,13.2,10.0,5.4,2.2,5012,5123,4801,5364,5174,4392,4133,4501,4928,4904,5244,5180,4916,4393,3189,2304,1534,1169,76261,4730,4860,4565,4937,5023,4474,4501,4607,5299,5268,5442,5258,5015,4517,3378,2495,1980,2207,78556,9742,9983,9366,10301,10197,8866,8634,9108,10227,10172,10686,10438,9931,8910,6567,4799,3514,3376,154817,63.7,40,42,41,,1796.0,2.0,1304.0,6.1,15.0,1152.0,7197.0,6045.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,Ballarat,2013,18.8,13.5,11.3,12.7,13.6,13.1,9.7,5.3,2.1,4970,5006,4764,5399,5148,4352,4061,4517,4940,4868,5247,5124,4799,4249,3033,2225,1469,1124,75295,4688,4732,4534,4969,5038,4410,4374,4613,5303,5180,5458,5125,4917,4365,3163,2427,1973,2127,77396,9658,9738,9298,10368,10186,8762,8435,9130,10243,10048,10705,10249,9716,8614,6196,4652,3442,3251,152691,64.1,39,41,40,,1868.0,2.0,1232.0,6.3,14.8,1171.0,7355.0,6184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,Ballarat,2012,18.8,13.7,11.2,12.8,13.7,13.1,9.3,5.3,2.1,4886,4870,4829,5424,5125,4330,3977,4535,4924,4972,5159,5042,4734,4009,2934,2138,1441,1069,74398,4676,4578,4553,5061,5023,4319,4233,4635,5240,5210,5348,5095,4809,4101,3030,2359,1982,2066,76318,9562,9448,9382,10485,10148,8649,8210,9170,10164,10182,10507,10137,9543,8110,5964,4497,3423,3135,150716,64.5,39,41,40,,1883.0,,1192.0,,14.7,1180.0,7288.0,6108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,Ballarat,2011,18.9,13.8,11.1,12.9,13.9,13.1,8.9,5.2,2.0,4886,4728,4864,5414,5077,4219,3976,4607,4798,5080,5070,4997,4723,3755,2822,2051,1407,993,73467,4636,4494,4498,5147,4943,4231,4136,4654,5129,5275,5258,5006,4789,3775,2893,2326,1992,2007,75189,9522,9222,9362,10561,10020,8450,8112,9261,9927,10355,10328,10003,9512,7530,5715,4377,3399,3000,148656,64.9,39,41,40,1.1,1739.0,,1265.0,,14.5,1493.0,7664.0,6171.0,0.9,4.9,1.0,0.3,0.5,0.4,0.5,0.4,0.4,14.4,3.7,,,,,,,,,52.7,2.2,2.3,10.3,7.3,19.7,11.0,12.6,19.0,15.6,10.4,12.7,10.1,6.5,11.2,2.0,659.0,462.0,46351.0,173.0,485.0,1112.0,2215.0,51457.0,1106.0,3316.0,7676.0,998.0,64553.0,16065.0,2330.0,37898.0,56293.0,2.4,12822.0,2649.0,15698.0,4694.0,1963.0,510.0,38336.0,2.9,,,22.1,19.3,8.0,1.1,12.5,61.6,3.6,3.9,69.2
201,Ballarat,2010,18.9,13.9,11.3,13.1,14.0,13.0,8.5,5.2,2.0,4763,4597,4880,5456,5060,4224,4012,4691,4666,5128,5003,4887,4607,3477,2684,1993,1376,959,72463,4561,4344,4592,5160,4720,4144,4115,4780,5035,5277,5182,4943,4619,3550,2820,2293,2022,1957,74114,9324,8941,9472,10616,9780,8368,8127,9471,9701,10405,10185,9830,9226,7027,5504,4286,3398,2916,146577,65.3,39,41,40,,,,,,14.2,1309.0,7452.0,6143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,Bendigo,2014,18.8,12.8,11.1,12.5,13.6,13.4,9.9,5.5,2.4,4750,4925,4785,4954,4680,3996,4044,4214,4859,4672,5039,4998,4809,4311,3135,2269,1531,1299,73270,4535,4522,4372,4746,4631,4153,4260,4347,5052,5004,5407,5144,4932,4188,3127,2451,1954,2265,75090,9285,9447,9157,9700,9311,8149,8304,8561,9911,9676,10446,10142,9741,8499,6262,4720,3485,3564,148360,63.3,40,42,41,,1803.0,2.1,1252.0,6.0,12.5,1263.0,7307.0,6044.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,Bendigo,2013,18.8,13.1,11.1,12.6,13.7,13.3,9.7,5.5,2.3,4711,4767,4730,4984,4709,3988,3945,4225,4834,4633,5079,4914,4745,4092,3016,2196,1521,1186,72275,4421,4443,4382,4785,4624,4105,4139,4326,5020,5002,5367,5087,4752,4044,2971,2400,1960,2211,74039,9132,9210,9112,9769,9333,8093,8084,8551,9854,9635,10446,10001,9497,8136,5987,4596,3481,3397,146314,63.7,40,42,41,,1734.0,2.1,1164.0,6.1,12.4,1322.0,7413.0,6091.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,Bendigo,2012,18.8,13.3,11.0,12.7,13.9,13.2,9.4,5.5,2.3,4691,4623,4775,4962,4716,4012,3831,4203,4777,4677,5037,4878,4639,3876,2916,2096,1508,1127,71344,4326,4361,4439,4865,4601,4035,4021,4378,4924,5033,5300,5008,4586,3808,2929,2375,1935,2168,73092,9017,8984,9214,9827,9317,8047,7852,8581,9701,9710,10337,9886,9225,7684,5845,4471,3443,3295,144436,64.0,40,42,41,,1776.0,,1282.0,,12.2,827.0,6970.0,6143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,Bendigo,2011,18.9,13.4,10.9,12.8,14.0,13.3,8.9,5.5,2.2,4704,4510,4724,5042,4640,3952,3794,4249,4691,4689,5054,4877,4603,3608,2785,1973,1517,1077,70489,4282,4318,4469,4883,4566,3928,3909,4457,4842,5143,5158,4923,4562,3527,2822,2288,2008,2119,72204,8986,8828,9193,9925,9206,7880,7703,8706,9533,9832,10212,9800,9165,7135,5607,4261,3525,3196,142693,64.4,40,41,41,1.3,1737.0,,1201.0,,12.0,1037.0,7388.0,6351.0,1.0,4.1,0.7,0.2,0.8,0.3,0.5,0.3,0.3,13.0,3.1,,,,,,,,,53.7,2.1,2.4,10.5,7.3,20.4,11.1,13.2,19.5,14.8,10.4,12.5,10.0,6.0,11.7,1.9,746.0,477.0,44456.0,286.0,556.0,1014.0,2453.0,49988.0,1038.0,3522.0,7645.0,1032.0,63225.0,14911.0,2057.0,36876.0,53844.0,2.4,12694.0,2452.0,15223.0,4550.0,1913.0,536.0,37368.0,2.9,,,23.7,19.4,8.1,1.2,12.8,62.9,3.9,3.6,70.4
202,Bendigo,2010,19.0,13.7,10.9,12.9,14.2,13.0,8.7,5.4,2.2,4541,4501,4738,5138,4759,3894,3819,4355,4538,4851,4931,4785,4386,3452,2637,1924,1489,1037,69775,4280,4215,4527,4955,4492,3863,3801,4535,4694,5211,5049,4819,4303,3383,2750,2267,1968,2080,71192,8821,8716,9265,10093,9251,7757,7620,8890,9232,10062,9980,9604,8689,6835,5387,4191,3457,3117,140967,64.7,39,41,40,,,,,,11.9,1087.0,7263.0,6176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,Geelong,2014,18.8,12.7,12.2,13.3,13.3,12.5,9.4,5.4,2.4,8698,8978,8546,8827,8776,8041,8262,8295,9183,8605,8869,8623,7870,7087,5133,3863,2754,2398,132808,8248,8104,7865,8392,8136,8174,8266,8612,9523,8898,9406,8870,8230,7566,5585,4295,3607,4171,135948,16946,17082,16411,17219,16912,16215,16528,16907,18706,17503,18275,17493,16100,14653,10718,8158,6361,6569,268756,63.9,39,41,40,,3181.0,2.0,2282.0,5.7,60.7,2159.0,11055.0,8896.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,Geelong,2013,18.7,12.8,12.2,13.4,13.4,12.4,9.2,5.4,2.4,8646,8777,8423,8870,8637,8030,8078,8301,9148,8516,8825,8456,7678,6802,4928,3681,2802,2235,130833,8059,7936,7757,8352,8120,8073,8046,8669,9415,8869,9270,8711,8047,7197,5296,4281,3634,4107,133839,16705,16713,16180,17222,16757,16103,16124,16970,18563,17385,18095,17167,15725,13999,10224,7962,6436,6342,264672,64.3,39,41,40,,3322.0,2.0,2020.0,5.7,59.8,2504.0,11177.0,8673.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,Geelong,2012,18.7,13.0,12.1,13.6,13.6,12.4,8.9,5.5,2.3,8452,8512,8381,8796,8598,7965,7792,8360,9009,8537,8657,8307,7548,6406,4782,3635,2759,2112,128608,7887,7719,7667,8268,8091,7976,7815,8670,9266,8899,9169,8435,7885,6757,5086,4254,3687,3978,131509,16339,16231,16048,17064,16689,15941,15607,17030,18275,17436,17826,16742,15433,13163,9868,7889,6446,6090,260117,64.6,39,41,40,,3318.0,,2001.0,,58.7,2220.0,11029.0,8809.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,Geelong,2011,18.7,13.1,12.1,13.7,13.7,12.4,8.5,5.5,2.3,8348,8272,8363,8850,8544,7947,7564,8547,8774,8625,8587,8096,7579,5933,4617,3502,2790,2014,126952,7694,7616,7636,8144,8137,7904,7660,8803,8938,8996,8985,8230,7886,6259,4895,4207,3715,3923,129628,16042,15888,15999,16994,16681,15851,15224,17350,17712,17621,17572,16326,15465,12192,9512,7709,6505,5937,256580,65.0,38,41,40,0.8,3011.0,,2097.0,,57.9,2412.0,11150.0,8738.0,1.0,6.8,3.5,0.4,1.3,0.6,0.7,0.5,0.5,19.7,8.6,,,,,,,,,55.5,2.4,2.0,12.1,8.5,20.1,10.3,11.3,19.9,16.3,11.0,12.6,10.2,6.4,10.3,2.1,1937.0,1307.0,81687.0,339.0,1004.0,1544.0,3313.0,91131.0,2778.0,4557.0,14158.0,1752.0,114376.0,25014.0,3086.0,66319.0,94419.0,2.5,23722.0,5115.0,26467.0,7382.0,3580.0,885.0,67151.0,3.0,,,19.7,19.9,8.2,1.1,12.1,65.4,3.2,4.1,72.8
203,Geelong,2010,18.8,13.4,12.1,13.7,13.8,12.1,8.2,5.5,2.2,8153,8146,8264,8844,8569,7864,7487,8694,8382,8655,8409,7730,7326,5520,4515,3457,2696,1917,124628,7640,7424,7695,8366,8032,7641,7578,8926,8591,9092,8717,7997,7569,5873,4758,4170,3654,3740,127463,15793,15570,15959,17210,16601,15505,15065,17620,16973,17747,17126,15727,14895,11393,9273,7627,6350,5657,252091,65.2,38,40,39,,,,,,56.9,2453.0,10900.0,8447.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,Hume,2014,18.6,11.9,10.1,11.9,14.1,14.1,10.9,5.9,2.5,5006,5373,5226,5836,4604,4267,4100,4351,5190,5423,6028,6022,5802,5353,3718,2807,1797,1522,82425,4732,5031,5223,5288,3847,4034,4280,4600,5504,5537,6253,6043,5404,5110,3836,2825,2253,2544,82344,9738,10404,10449,11124,8451,8301,8380,8951,10694,10960,12281,12065,11206,10463,7554,5632,4050,4066,164769,62.2,43,44,43,,1769.0,2.2,1458.0,5.9,4.8,592.0,9649.0,9057.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,Hume,2013,18.7,12.0,10.1,12.2,14.2,14.1,10.6,5.8,2.4,5045,5246,5317,5824,4645,4204,4058,4372,5344,5367,6089,5991,5698,5095,3672,2633,1799,1400,81799,4744,4990,5232,5279,3849,3977,4195,4697,5568,5517,6259,5964,5317,4918,3701,2711,2256,2472,81646,9789,10236,10549,11103,8494,8181,8253,9069,10912,10884,12348,11955,11015,10013,7373,5344,4055,3872,163445,62.5,42,44,43,,1718.0,2.2,1401.0,6.0,4.8,315.0,9607.0,9292.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,Hume,2012,18.7,12.2,10.1,12.4,14.4,14.0,10.2,5.7,2.3,4994,5208,5334,5910,4693,4171,4036,4419,5403,5478,6065,6007,5663,4800,3565,2498,1790,1332,81366,4757,4944,5186,5314,3859,4006,4152,4745,5584,5620,6210,5846,5266,4691,3518,2704,2228,2390,81020,9751,10152,10520,11224,8552,8177,8188,9164,10987,11098,12275,11853,10929,9491,7083,5202,4018,3722,162386,63.1,42,43,43,,1975.0,,1308.0,,4.8,15.0,9816.0,9801.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,Hume,2011,18.9,12.3,10.1,12.6,14.6,14.0,9.7,5.6,2.2,5056,5130,5439,5938,4719,4099,4003,4564,5350,5702,5942,5951,5703,4497,3424,2406,1793,1228,80944,4766,4892,5232,5287,3854,3965,4148,4893,5468,5822,6126,5621,5381,4449,3296,2659,2226,2306,80391,9822,10022,10671,11225,8573,8064,8151,9457,10818,11524,12068,11572,11084,8946,6720,5065,4019,3534,161335,63.6,41,43,42,1.2,1781.0,,1411.0,,4.7,831.0,10093.0,9262.0,1.0,5.0,1.6,0.1,0.6,0.3,0.4,0.4,0.3,14.4,4.2,,,,,,,,,52.3,1.4,1.8,8.6,7.8,22.3,10.6,15.8,15.5,15.5,10.7,11.5,9.1,7.7,12.3,2.0,291.0,367.0,50643.0,355.0,722.0,1483.0,4168.0,58029.0,818.0,5189.0,8375.0,1256.0,73667.0,17000.0,1592.0,42415.0,61007.0,2.4,14118.0,2807.0,18827.0,4750.0,1935.0,448.0,42885.0,2.9,,,25.7,18.9,7.5,1.0,12.5,61.5,3.5,4.1,69.1
204,Hume,2010,18.9,12.9,10.1,12.7,14.7,13.8,9.3,5.6,2.1,5169,4973,5410,6024,4876,4049,4007,4802,5278,5763,5873,5811,5551,4196,3268,2335,1767,1153,80305,4654,4746,5263,5468,4268,3923,4135,5014,5326,5962,6000,5463,5218,4217,3167,2642,2185,2222,79873,9823,9719,10673,11492,9144,7972,8142,9816,10604,11725,11873,11274,10769,8413,6435,4977,3952,3375,160178,64.2,41,42,42,,,,,,4.7,372.0,9695.0,9323.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,Latrobe - Gippsland,2014,18.4,11.3,10.8,11.5,13.4,14.3,11.6,6.2,2.4,8212,8570,8188,8533,7021,7168,7126,6970,8016,8185,9355,9505,9396,8920,6678,4852,3032,2401,132128,7751,8049,7926,7936,6575,7172,7124,7055,8563,8600,9495,9716,9392,8771,6510,4844,3651,4027,133157,15963,16619,16114,16469,13596,14340,14250,14025,16579,16785,18850,19221,18788,17691,13188,9696,6683,6428,265285,61.4,43,44,44,,3042.0,2.2,2394.0,5.9,6.4,1046.0,11512.0,10466.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,Latrobe - Gippsland,2013,18.4,11.6,10.8,11.8,13.5,14.2,11.3,6.0,2.4,8283,8408,8267,8665,7157,7233,6969,7055,8196,8235,9392,9333,9289,8600,6475,4522,3031,2274,131384,7798,7854,8015,8024,6741,7234,6974,7060,8775,8493,9597,9575,9259,8489,6176,4636,3647,3928,132275,16081,16262,16282,16689,13898,14467,13943,14115,16971,16728,18989,18908,18548,17089,12651,9158,6678,6202,263659,61.9,42,44,43,,2994.0,2.2,2233.0,6.0,6.3,925.0,11591.0,10666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,Latrobe - Gippsland,2012,18.5,11.9,10.7,11.9,13.7,14.1,10.9,5.9,2.3,8296,8226,8347,8806,7385,7327,6787,7121,8263,8356,9370,9252,9230,8176,6251,4351,2992,2111,130647,7848,7712,8046,8228,6899,7204,6843,7270,8614,8726,9557,9464,9116,8094,5945,4544,3649,3853,131612,16144,15938,16393,17034,14284,14531,13630,14391,16877,17082,18927,18716,18346,16270,12196,8895,6641,5964,262259,62.5,42,43,43,,3211.0,,2258.0,,6.3,1198.0,11837.0,10639.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
