cd_code,state,ssd,sla,lga,sd,post,_seifa91_population,index_of_relative_socio_economic_disadvantage,_index_of_economic_resources,index_of_education_and_occupation_,_urban_index_of_relative_socio_economic_advantage,rural_index_of_relative_socio_economic_advantage,cdsn,cd_num,scd91,state_name
4130508,4,5,7700,7700,5,5090,594,1019.3732,1011.9346,1038.8615,970.1524699999999,,50508,130508,4050508,South Australia
4130509,4,5,7700,7700,5,5090,654,1061.4077,1066.0656,1012.7904,1011.6462,,50509,130509,4050509,South Australia
4130510,4,5,7700,7700,5,5097,728,1078.5378,1055.9722,1073.1115,1068.5718,,50510,130510,4050510,South Australia
4130512,4,5,7700,7700,5,5097,467,1087.4218,1046.0131,1058.855,1044.868,,50512,130512,4050512,South Australia
4130513,4,5,7700,7700,5,5090,480,994.9828,964.8502,983.2473,949.5854,,50513,130513,4050513,South Australia
4130601,4,5,7700,7700,5,5092,778,1096.9524,1082.1061,1035.5123,1023.9541,,50501,130601,4050501,South Australia
4130602,4,5,7700,7700,5,5092,797,1116.7992,1134.8906,1060.3479,1010.9922,,50502,130602,4050502,South Australia
4130603,4,5,7700,7700,5,5092,943,1077.6952,1065.7565,1045.7183,1009.1099,,50503,130603,4050503,South Australia
4130604,4,5,7700,7700,5,5097,593,1011.3599,1023.5048,962.07477,965.81964,,50504,130604,4050504,South Australia
4130605,4,5,7700,7700,5,5097,491,981.26886,964.1435,1022.8616,975.10425,,50505,130605,4050505,South Australia
4130606,4,5,7700,7700,5,5092,1049,1085.3207,1043.219,1058.1862,1002.3492,,50506,130606,4050506,South Australia
4130607,4,5,7700,7700,5,5092,833,1107.15,1067.2172,1062.0104,991.5076,,50507,130607,4050507,South Australia
4130608,4,5,7700,7700,5,5092,501,1024.7351,1026.339,994.4634,993.284,,50508,130608,4050508,South Australia
4130609,4,5,7700,7700,5,5092,643,1032.9113,1021.1822,968.9780000000001,960.8829300000001,,50509,130609,4050509,South Australia
4130610,4,5,7700,7700,5,5097,367,1070.2172,1084.6409,1040.485,1038.5073,,50510,130610,4050510,South Australia
4130611,4,5,7700,7700,5,5097,1024,1101.7948,1068.1261,1056.318,962.2915,,50511,130611,4050511,South Australia
4130612,4,5,7700,7700,5,5092,874,1076.572,1060.8661,1031.361,1026.7225,,50512,130612,4050512,South Australia
4130701,4,5,7700,7700,5,5092,515,1067.136,1049.2465,1025.1992,1002.8948,,50501,130701,4050501,South Australia
4130702,4,5,7700,7700,5,5093,740,1039.1138,1000.4139,982.7601300000001,972.5310699999999,,50502,130702,4050502,South Australia
4130703,4,5,7700,7700,5,5092,722,1026.3064,1041.629,979.5757,987.9742,,50503,130703,4050503,South Australia
4130704,4,5,7700,7700,5,5092,526,1084.432,1057.1689999999999,1070.3448,1023.0244,,50504,130704,4050504,South Australia
4130705,4,5,7700,7700,5,5093,847,1081.1332,1052.4315,1049.8027,1027.4199,,50505,130705,4050505,South Australia
4130706,4,5,7700,7700,5,5092,585,1079.0001,1052.7239,1052.2189,996.32074,,50506,130706,4050506,South Australia
4130707,4,5,7700,7700,5,5092,419,1038.6571,1030.4434,967.4153,995.515,,50507,130707,4050507,South Australia
5010703,5,5,3220,3220,40,6760,383,719.8754,822.4181,841.2058,,876.7352,400503,10703,5400503,Western Australia
4130802,4,5,7700,7700,5,5092,336,889.2806,907.2603,955.9731400000001,867.8603,,50502,130802,4050502,South Australia
4130803,4,5,7700,7700,5,5090,669,1092.0688,1062.7024,1012.2567,993.6884,,50503,130803,4050503,South Australia
4130804,4,5,7700,7700,5,5090,561,992.1056,915.28015,950.7442,915.8485,,50504,130804,4050504,South Australia
4130805,4,5,7700,7700,5,5090,926,1071.9885,1028.8033,1012.6332,987.9826699999999,,50505,130805,4050505,South Australia
4130807,4,5,7700,7700,5,5088,563,1059.7793,1061.2767,1004.2543,952.0055,,50507,130807,4050507,South Australia
4130808,4,5,7700,7700,5,5088,783,1049.3992,1046.4009,999.8524,960.3168300000001,,50508,130808,4050508,South Australia
4130809,4,5,7700,7700,5,5092,494,987.39075,987.9198,977.9377400000001,944.7236,,50509,130809,4050509,South Australia
4130810,4,5,7700,7700,5,5092,598,874.0173,898.0414400000001,955.243,892.60376,,50510,130810,4050510,South Australia
4130901,4,5,7700,7700,5,5088,663,985.35016,958.6777,968.9459,948.7174,,50501,130901,4050501,South Australia
4130902,4,5,7700,7700,5,5086,942,1047.1689999999999,1022.0283,1008.4686,973.77814,,50502,130902,4050502,South Australia
4130903,4,5,7700,7700,5,5086,658,945.2662,935.9087,931.27356,917.6605,,50503,130903,4050503,South Australia
4130904,4,5,7700,7700,5,5088,727,937.8923300000001,933.2709,907.3923,935.4241,,50504,130904,4050504,South Australia
4130905,4,5,7700,7700,5,5088,701,988.4572,986.3194,940.5727,952.2594,,50505,130905,4050505,South Australia
4130906,4,5,7700,7700,5,5088,478,871.5383,859.16766,883.3987400000001,861.8484,,50506,130906,4050506,South Australia
4130907,4,5,7700,7700,5,5075,1002,1094.8353,1084.7144,1075.1515,1062.4604,,50507,130907,4050507,South Australia
4130908,4,5,7700,7700,5,5075,563,1078.9541,1027.7123,1019.1418,999.3703,,50508,130908,4050508,South Australia
4130909,4,5,7700,7700,5,5075,886,1141.734,1151.9614,1135.7888,1166.8435,,50509,130909,4050509,South Australia
4131001,4,5,7700,7700,5,5090,812,1063.0571,1067.1766,976.7349,991.37823,,50501,131001,4050501,South Australia
4131002,4,5,7700,7700,5,5089,907,1093.7065,1087.0198,1073.0514,1016.3348,,50502,131002,4050502,South Australia
4131003,4,5,7700,7700,5,5089,533,1064.5763,1048.4735,1023.0848,1005.0637,,50503,131003,4050503,South Australia
4131208,4,15,910,910,5,5074,589,763.89825,817.28723,859.32794,897.86255,,51508,131208,4051508,South Australia
4131004,4,5,7700,7700,5,5089,568,1089.9941,1086.6948,1048.1814,1047.2533,,50504,131004,4050504,South Australia
4131005,4,5,7700,7700,5,5089,967,1156.2356,1210.5558,1134.4841,1175.1241,,50505,131005,4050505,South Australia
4131006,4,5,7700,7700,5,5089,643,1117.2649,1080.4523,1098.5138,1084.8512,,50506,131006,4050506,South Australia
4131209,4,15,910,910,5,5074,697,912.06396,895.99225,902.4435,913.1398300000001,,51509,131209,4051509,South Australia
4131007,4,5,7700,7700,5,5089,879,1125.2426,1143.1489,1098.7051,1118.232,,50507,131007,4050507,South Australia
4131008,4,5,7700,7700,5,5089,833,1132.8386,1115.2599,1105.1503,1074.1759,,50508,131008,4050508,South Australia
4131009,4,5,7700,7700,5,5075,594,1088.8612,1101.0029,1071.6184,1071.001,,50509,131009,4050509,South Australia
4131010,4,5,7700,7700,5,5075,811,1096.9965,1099.6849,1083.5417,1101.3579,,50510,131010,4050510,South Australia
4131101,4,15,910,910,5,5076,700,1068.34,1066.667,996.1067,1065.354,,51501,131101,4051501,South Australia
4131102,4,15,910,910,5,5076,622,1130.0225,1119.3683,1115.7843,1072.6626,,51502,131102,4051502,South Australia
4131103,4,15,910,910,5,5076,610,1095.3441,1057.1598,1092.7662,1042.7015,,51503,131103,4051503,South Australia
4131104,4,15,910,910,5,5076,680,1100.4606,1133.681,1060.6779,1059.5654,,51504,131104,4051504,South Australia
4131105,4,15,910,910,5,5076,805,1105.8176,1098.2075,1097.729,1083.1033,,51505,131105,4051505,South Australia
4131106,4,15,910,910,5,5076,788,1099.5663,1090.3799,1065.0261,1064.9681,,51506,131106,4051506,South Australia
4131107,4,15,910,910,5,5076,808,1096.4912,1101.4263,1036.4712,1043.8391,,51507,131107,4051507,South Australia
4131108,4,15,910,910,5,5076,643,1084.9742,1044.181,1062.7853,1034.5358,,51508,131108,4051508,South Australia
4131110,4,15,910,910,5,5076,643,1144.2783,1116.1775,1127.5211,1082.901,,51510,131110,4051510,South Australia
4131111,4,15,910,910,5,5076,362,1089.2347,1065.5186,1094.6272,1026.8337,,51511,131111,4051511,South Australia
4131112,4,15,910,910,5,5076,451,1079.9574,1063.1459,1069.1411,1035.5962,,51512,131112,4051512,South Australia
4131113,4,15,910,910,5,5076,592,1077.2992,1057.1478,1059.4318,1047.2701,,51513,131113,4051513,South Australia
4131201,4,15,910,910,5,5075,783,1025.691,991.8025,1009.2088,991.8824,,51501,131201,4051501,South Australia
4131202,4,15,910,910,5,5075,777,1044.7135,1003.0952,1020.3043,990.61835,,51502,131202,4051502,South Australia
4131203,4,15,910,910,5,5074,705,998.94635,975.1801,944.96704,949.48615,,51503,131203,4051503,South Australia
4131204,4,15,910,910,5,5074,563,997.83954,1012.2527,973.5706,964.0619,,51504,131204,4051504,South Australia
4131205,4,15,910,910,5,5074,867,984.45966,977.4464,936.6944599999999,963.5214,,51505,131205,4051505,South Australia
4131206,4,15,910,910,5,5074,695,1051.2703,970.2810000000001,991.163,990.8702400000001,,51506,131206,4051506,South Australia
4131207,4,15,910,910,5,5074,826,989.2721,965.05896,990.5242300000001,952.3266,,51507,131207,4051507,South Australia
4131210,4,15,910,910,5,5074,633,931.551,921.58154,940.0865,942.3279,,51510,131210,4051510,South Australia
4131211,4,15,910,910,5,5089,854,1062.8489,1064.6147,994.9017,1017.5138,,51511,131211,4051511,South Australia
4131212,4,15,910,910,5,5075,691,1066.0306,1025.1573,1023.8132,1008.2445,,51512,131212,4051512,South Australia
4131301,4,15,910,910,5,5074,653,1085.4995,1063.8624,1041.0712,1042.497,,51501,131301,4051501,South Australia
4131302,4,15,910,910,5,5074,766,1032.1572,992.22064,1012.0103,1007.9714,,51502,131302,4051502,South Australia
4131303,4,15,910,910,5,5075,815,1073.1511,1015.7303,1048.4924,1022.4244,,51503,131303,4051503,South Australia
4131304,4,15,910,910,5,5075,544,850.06696,878.5139999999999,921.2107,917.5559,,51504,131304,4051504,South Australia
4131305,4,15,910,910,5,5075,574,978.9205300000001,973.1224,960.2998,954.8373,,51505,131305,4051505,South Australia
4131306,4,15,910,910,5,5074,404,925.5209,893.0485,979.5057400000001,927.36414,,51506,131306,4051506,South Australia
4131307,4,15,910,910,5,5074,627,1008.9415,1012.3508,1006.7056,1007.8816,,51507,131307,4051507,South Australia
4131308,4,15,910,910,5,5074,539,945.4827,941.8665,916.07214,947.9187,,51508,131308,4051508,South Australia
4131309,4,15,910,910,5,5074,654,954.5613400000001,972.29346,932.01935,957.7637,,51509,131309,4051509,South Australia
4131310,4,15,910,910,5,5074,675,980.50366,962.96484,961.2851,957.5451,,51510,131310,4051510,South Australia
4131311,4,15,910,910,5,5075,511,1058.9967,1068.0587,1003.5008,1023.8267,,51511,131311,4051511,South Australia
4131312,4,15,910,910,5,5074,645,964.59686,967.2279,941.7426,976.8486,,51512,131312,4051512,South Australia
4131313,4,15,910,910,5,5074,407,779.90967,828.0776400000001,856.3789,882.7356599999999,,51513,131313,4051513,South Australia
4131314,4,15,910,910,5,5075,538,1049.67,1020.0061,1012.9729,1016.3082,,51514,131314,4051514,South Australia
4131401,4,15,910,910,5,5073,673,899.1403,900.5936,934.6603,918.52545,,51501,131401,4051501,South Australia
4131402,4,15,910,910,5,5073,819,1000.4064,979.86115,905.1938,964.3613,,51502,131402,4051502,South Australia
4131403,4,15,910,910,5,5073,651,1056.0929,1057.7688,1060.4523,1016.9131,,51503,131403,4051503,South Australia
4131404,4,15,910,910,5,5073,706,920.6686,930.0426,950.61597,951.35333,,51504,131404,4051504,South Australia
4131405,4,15,910,910,5,5073,623,978.6401,980.7852,965.8689999999999,965.6783,,51505,131405,4051505,South Australia
4131406,4,15,910,910,5,5073,382,952.1944,908.9253,983.7447,964.46075,,51506,131406,4051506,South Australia
4131407,4,15,910,910,5,5073,482,969.9807,998.7785,998.27136,989.0823,,51507,131407,4051507,South Australia
4131408,4,15,910,910,5,5072,535,929.9072,917.2156,967.1026,957.9906599999999,,51508,131408,4051508,South Australia
4131409,4,15,910,910,5,5072,410,986.953,956.5931,994.61115,987.6841400000001,,51509,131409,4051509,South Australia
4131410,4,15,910,910,5,5073,356,938.12775,888.3897,961.4472699999999,919.10187,,51510,131410,4051510,South Australia
4131411,4,15,910,910,5,5073,400,983.69214,997.5223,1015.6495,964.4844400000001,,51511,131411,4051511,South Australia
4131412,4,15,910,910,5,5072,354,835.05524,868.22485,944.54645,892.3608,,51512,131412,4051512,South Australia
4131501,4,15,910,910,5,5073,803,1109.1191,1090.6904,1087.3588,1133.157,,51501,131501,4051501,South Australia
4131502,4,15,910,910,5,5073,817,1080.0612,1053.5879,1030.1074,1084.0714,,51502,131502,4051502,South Australia
4131503,4,15,910,910,5,5073,577,1091.0663,1098.0938,1071.4164,1095.7089,,51503,131503,4051503,South Australia
4131504,4,15,910,910,5,5073,704,1102.4989,1128.0084,1075.5171,1095.128,,51504,131504,4051504,South Australia
4131505,4,15,910,910,5,5073,684,1051.8857,1026.3849,1020.8705,1027.5078,,51505,131505,4051505,South Australia
4131506,4,15,910,910,5,5073,687,952.0662,952.3085,915.6513,972.395,,51506,131506,4051506,South Australia
4131507,4,15,910,910,5,5073,687,1031.1136,1013.3353,1002.2478,1009.2310000000001,,51507,131507,4051507,South Australia
4131508,4,15,910,910,5,5073,727,1091.0624,1084.6873,1131.4572,1121.2294,,51508,131508,4051508,South Australia
4131509,4,15,910,910,5,5073,533,1017.0391,1012.727,997.6965,996.0488,,51509,131509,4051509,South Australia
4131601,4,15,910,910,5,5073,502,987.03516,997.5673,1016.7711,996.5318599999999,,51501,131601,4051501,South Australia
4131602,4,15,910,910,5,5073,646,1060.8252,1059.5271,1057.0436,1057.0282,,51502,131602,4051502,South Australia
4131603,4,15,910,910,5,5073,361,1107.8513,1078.236,1110.1896,1127.9865,,51503,131603,4051503,South Australia
4131604,4,15,910,910,5,5073,463,1088.3846,1080.9537,1117.6191,1107.7251,,51504,131604,4051504,South Australia
4131605,4,15,910,910,5,5072,213,1020.1764,972.56604,1032.3743,983.5731,,51505,131605,4051505,South Australia
4131606,4,15,910,910,5,5072,611,1015.8669,1021.5081,1008.3071,999.9293,,51506,131606,4051506,South Australia
4131607,4,15,910,910,5,5072,315,1016.8503,922.5114,1046.3276,1032.07,,51507,131607,4051507,South Australia
4131608,4,15,910,910,5,5072,359,834.47577,862.72144,952.00055,940.2221699999999,,51508,131608,4051508,South Australia
4131609,4,15,910,910,5,5072,478,988.3653,991.71985,1015.6576,1003.0991,,51509,131609,4051509,South Australia
4131610,4,15,910,910,5,5072,544,949.14526,924.5302,1032.7402,963.8499,,51510,131610,4051510,South Australia
4131611,4,15,910,910,5,5072,565,1061.8877,1061.6509,1104.0564,1065.8379,,51511,131611,4051511,South Australia
4131612,4,15,910,910,5,5072,427,912.7457,911.4253,1029.3975,979.3539,,51512,131612,4051512,South Australia
4131701,4,5,7700,7700,5,5127,637,1127.9558,1098.7177,1073.469,984.2806400000001,,50501,131701,4050501,South Australia
4131702,4,5,7700,7700,5,5127,583,1112.9033,1082.3162,1088.139,967.8299599999999,,50502,131702,4050502,South Australia
4131703,4,5,7700,7700,5,5126,772,1103.2498,1090.8193,1030.519,971.14496,,50503,131703,4050503,South Australia
4131704,4,5,7700,7700,5,5126,674,1088.0793,1092.9288,1043.0314,997.6309,,50504,131704,4050504,South Australia
4131705,4,5,7700,7700,5,5126,907,1038.1633,998.92847,1039.0125,944.2610000000001,,50505,131705,4050505,South Australia
4131706,4,5,7700,7700,5,5126,971,1095.9089999999999,1079.3943,1061.5753,957.1061,,50506,131706,4050506,South Australia
4131707,4,5,7700,7700,5,5092,715,1032.3212,1005.1949,1048.1202,943.7224,,50507,131707,4050507,South Australia
4131708,4,5,7700,7700,5,5127,868,1081.9799,1057.0269,1088.734,989.16675,,50508,131708,4050508,South Australia
4140106,4,5,2030,2030,5,5118,579,994.85114,953.2404,957.6291,971.6555,,50506,140106,4050506,South Australia
4131709,4,5,7700,7700,5,5127,817,1065.6227,1033.5481,1061.3092,979.12335,,50509,131709,4050509,South Australia
4131710,4,5,7700,7700,5,5127,780,1037.5272,1048.3098,1045.6615,974.5776,,50510,131710,4050510,South Australia
4131801,4,5,7700,7700,5,5127,818,1102.2457,1081.4856,1084.5510000000002,1002.6002,,50501,131801,4050501,South Australia
4131802,4,5,7700,7700,5,5127,773,1096.9504,1094.2015,1055.075,1008.6833,,50502,131802,4050502,South Australia
4131803,4,5,7700,7700,5,5127,538,1041.4343,1032.5361,1039.8339999999998,953.3989999999999,,50503,131803,4050503,South Australia
4131804,4,5,7700,7700,5,5127,569,1081.813,1055.7468,1049.2646,1012.4438,,50504,131804,4050504,South Australia
4131805,4,5,7700,7700,5,5125,425,1077.2747,1061.9199,1075.2238,996.6788,,50505,131805,4050505,South Australia
4140311,4,5,4900,4900,5,5115,446,808.61365,839.8907,840.0122,806.763,,50511,140311,4050511,South Australia
4131806,4,5,7700,7700,5,5125,679,1032.5455,983.8204,1077.6163,970.3186,,50506,131806,4050506,South Australia
4140115,4,5,2030,2030,5,5118,663,1084.0024,1038.8213,1016.0807,1021.9972,,50515,140115,4050515,South Australia
4131807,4,5,7700,7700,5,5125,737,1026.2189,1015.0729,1039.9634,977.22516,,50507,131807,4050507,South Australia
4131808,4,5,7700,7700,5,5125,554,1086.6401,1063.3793,1054.5555,,1243.7937,50508,131808,4050508,South Australia
4140107,4,5,2030,2030,5,5118,767,1085.0817,1073.4191,1021.9255,1006.9446,,50507,140107,4050507,South Australia
4140108,4,5,2030,2030,5,5118,979,1070.1127,1025.6519,1038.7582,1008.5497,,50508,140108,4050508,South Australia
4140606,4,5,4900,4900,5,5113,612,744.05237,822.4451,778.0022,841.8450300000001,,50506,140606,4050506,South Australia
4140110,4,5,2030,2030,5,5118,622,1091.4117,1044.8368,1083.9291,1058.518,,50510,140110,4050510,South Australia
4140111,4,5,2030,2030,5,5118,464,1099.5011,1111.987,1053.7161,1084.7676,,50511,140111,4050511,South Australia
4140112,4,5,2030,2030,5,5118,614,1026.9242,1008.5354,1001.6718,989.5838,,50512,140112,4050512,South Australia
4140113,4,5,2030,2030,5,5118,314,779.2421,819.99243,856.3614,852.3471,,50513,140113,4050513,South Australia
4140114,4,5,2030,2030,5,5118,310,1041.9673,1021.4398,1119.7742,1079.3604,,50514,140114,4050514,South Australia
4131809,4,5,7700,7700,5,5125,1049,1140.397,1212.9163,1076.2098,,1278.5576,50509,131809,4050509,South Australia
4140101,4,5,2030,2030,5,5118,335,1054.7262,1050.3079,987.9481,936.7655,,50501,140101,4050501,South Australia
4140102,4,5,2030,2030,5,5118,345,1045.1023,1037.4938,943.6277,926.8683,,50502,140102,4050502,South Australia
4140103,4,5,2030,2030,5,5118,680,989.6809699999999,957.16486,965.4421,952.6951,,50503,140103,4050503,South Australia
4140104,4,5,2030,2030,5,5118,587,830.9562400000001,833.5958,860.5688,836.60046,,50504,140104,4050504,South Australia
4140105,4,5,2030,2030,5,5118,607,939.2408,959.7631,1002.5175,993.721,,50505,140105,4050505,South Australia
4142307,4,5,7140,7140,5,5093,834,1037.7253,1018.5405,989.52594,967.94415,,50507,142307,4050507,South Australia
4140109,4,5,2030,2030,5,5118,282,967.30975,936.0600599999999,1052.3129,1002.2086,,50509,140109,4050509,South Australia
4140201,4,5,2030,2030,5,5116,938,1055.1501,1035.5677,1004.1463,1008.6588,,50501,140201,4050501,South Australia
4140202,4,5,2030,2030,5,5118,496,1030.257,1029.6687,994.6623,1049.308,,50502,140202,4050502,South Australia
4140203,4,5,2030,2030,5,5118,541,940.97644,908.1300699999999,958.4024699999999,969.0907,,50503,140203,4050503,South Australia
4140204,4,5,2030,2030,5,5118,307,885.70276,898.45605,909.3793,964.5862,,50504,140204,4050504,South Australia
4140205,4,5,2030,2030,5,5118,601,837.09265,871.7851,909.1976,918.3617,,50505,140205,4050505,South Australia
4140206,4,5,2030,2030,5,5116,506,794.3855599999999,813.5862400000001,908.7804,871.10364,,50506,140206,4050506,South Australia
4140207,4,5,2030,2030,5,5116,424,1033.9456,1022.1973,918.1873,996.4946,,50507,140207,4050507,South Australia
4140208,4,5,2030,2030,5,5116,736,950.8330000000001,926.7769999999999,928.9267,871.5344,,50508,140208,4050508,South Australia
4140302,4,5,4900,4900,5,5120,248,935.5219999999999,912.9183300000001,918.4428,,995.50214,50502,140302,4050502,South Australia
4140303,4,5,4900,4900,5,5120,594,965.3385,971.5825,869.6282,,1003.3081,50503,140303,4050503,South Australia
4140304,4,5,4900,4900,5,5121,460,1049.8093,990.4902,957.3450300000001,,1111.1772,50504,140304,4050504,South Australia
4140406,4,5,4900,4900,5,5112,814,1109.2952,1090.0139,1030.0024,984.8244599999999,,50506,140406,4050506,South Australia
4140407,4,5,4900,4900,5,5114,644,1090.6477,1069.8024,1022.2616,947.0124,,50507,140407,4050507,South Australia
4142308,4,5,7140,7140,5,5093,893,1047.286,1055.9623,992.1354,987.69,,50508,142308,4050508,South Australia
4140209,4,5,2030,2030,5,5115,970,977.12305,961.22906,910.21454,,1044.0997,50509,140209,4050509,South Australia
4140210,4,5,2030,2030,5,5116,263,854.17285,926.30176,892.2543,,998.23315,50510,140210,4050510,South Australia
4140211,4,5,2030,2030,5,5116,506,1028.1371,980.6293300000001,965.6407,962.6448,,50511,140211,4050511,South Australia
4140212,4,5,2030,2030,5,5116,632,711.8316,766.98175,798.1305,808.9667400000001,,50512,140212,4050512,South Australia
4140306,4,5,4900,4900,5,5115,492,1034.0624,981.6769,913.1956,,1090.8892,50506,140306,4050506,South Australia
4140309,4,5,4900,4900,5,5121,756,1019.2452,985.8574,919.5566,,1041.2031,50509,140309,4050509,South Australia
4140310,4,5,4900,4900,5,5114,978,1033.3682,1030.2462,899.5369,880.1123699999999,,50510,140310,4050510,South Australia
4140503,4,5,4900,4900,5,5114,712,773.0956,819.2966299999999,779.1817,796.8601,,50503,140503,4050503,South Australia
4140305,4,5,4900,4900,5,5117,1018,1067.469,1040.5828,970.7106,,1130.4808,50505,140305,4050505,South Australia
4141103,4,5,1680,1680,5,5112,728,754.2633,806.1642,808.4341,831.6534,,50503,141103,4050503,South Australia
4140301,4,5,4900,4900,5,5120,673,972.89545,933.6549,908.85455,,999.73755,50501,140301,4050501,South Australia
4140307,4,5,4900,4900,5,5115,673,917.37195,864.6077,919.30646,820.0629,,50507,140307,4050507,South Australia
4140308,4,5,4900,4900,5,5115,976,932.9421,932.2561,883.8701,849.4081,,50508,140308,4050508,South Australia
4140312,4,5,4900,4900,5,5120,544,993.9789999999999,999.58777,920.0843,,932.54474,50512,140312,4050512,South Australia
4140409,4,5,4900,4900,5,5114,982,1069.6444,1043.22,1005.4629,937.71906,,50509,140409,4050509,South Australia
4140410,4,5,4900,4900,5,5114,917,1074.6471,1044.857,982.16486,921.9932,,50510,140410,4050510,South Australia
4140411,4,5,4900,4900,5,5114,827,995.23035,970.4994,931.62726,881.1957,,50511,140411,4050511,South Australia
4140412,4,5,4900,4900,5,5114,446,1108.131,1062.1517,1027.7169,971.9992,,50512,140412,4050512,South Australia
4140413,4,5,4900,4900,5,5114,549,983.7687,948.17926,950.36316,863.8589,,50513,140413,4050513,South Australia
4140414,4,5,4900,4900,5,5114,414,1092.9560000000001,1044.2008,1026.8115,928.2788,,50514,140414,4050514,South Australia
4140403,4,5,4900,4900,5,5114,937,1119.6783,1097.835,1057.0361,,1196.9478,50503,140403,4050503,South Australia
4140415,4,5,4900,4900,5,5112,541,1118.681,1110.4628,1049.6923,995.1098,,50515,140415,4050515,South Australia
4140416,4,5,4900,4900,5,5112,317,1116.1542,1131.3756,1036.5964,1045.5605,,50516,140416,4050516,South Australia
4140501,4,5,4900,4900,5,5114,716,613.42035,767.8888,708.4426,766.11743,,50501,140501,4050501,South Australia
4140502,4,5,4900,4900,5,5114,602,682.6553,795.9564,750.39935,801.8439999999999,,50502,140502,4050502,South Australia
5131808,5,15,7911,7910,5,6060,410,987.4001,1023.1505,988.7719,1025.5695,,51508,131808,5051508,Western Australia
4140504,4,5,4900,4900,5,5114,733,712.3869,793.2864400000001,780.46826,808.58246,,50504,140504,4050504,South Australia
4140505,4,5,4900,4900,5,5114,817,755.8548,804.3070700000001,840.0491,780.4248,,50505,140505,4050505,South Australia
4140401,4,5,4900,4900,5,5114,835,1120.8,1072.8735,1067.1738,,1169.0723,50501,140401,4050501,South Australia
4140404,4,5,4900,4900,5,5114,986,1051.558,1013.5939999999999,1000.8019,908.7823,,50504,140404,4050504,South Australia
4140402,4,5,4900,4900,5,5114,370,1105.3278,1137.4192,1051.4891,,1164.1517,50502,140402,4050502,South Australia
4140405,4,5,4900,4900,5,5112,592,1069.029,1031.8749,994.6898,988.99677,,50505,140405,4050505,South Australia
4140408,4,5,4900,4900,5,5114,896,968.63745,973.32886,933.2594,905.7536,,50508,140408,4050508,South Australia
4140506,4,5,4900,4900,5,5113,769,972.20166,972.2294300000001,882.45166,913.5158,,50506,140506,4050506,South Australia
4140507,4,5,4900,4900,5,5113,723,781.71387,852.7349,812.30444,870.0362,,50507,140507,4050507,South Australia
4140508,4,5,4900,4900,5,5113,433,956.26953,983.1543,897.8045,914.76404,,50508,140508,4050508,South Australia
4140509,4,5,4900,4900,5,5114,307,722.159,782.192,843.3145,807.3278,,50509,140509,4050509,South Australia
4140510,4,5,4900,4900,5,5114,548,594.5201400000001,752.29535,719.5967,792.1568599999999,,50510,140510,4050510,South Australia
4140511,4,5,4900,4900,5,5114,213,917.26324,919.52484,876.1022,897.0873,,50511,140511,4050511,South Australia
4140601,4,5,4900,4900,5,5113,673,705.69574,803.59845,786.6535,823.45776,,50501,140601,4050501,South Australia
4140602,4,5,4900,4900,5,5113,799,698.9766,776.3810000000001,783.7169,836.2585,,50502,140602,4050502,South Australia
4140603,4,5,4900,4900,5,5113,945,694.35876,804.06836,771.9788,821.75885,,50503,140603,4050503,South Australia
4140604,4,5,4900,4900,5,5113,726,916.5081,897.00165,848.566,882.37823,,50504,140604,4050504,South Australia
4140605,4,5,4900,4900,5,5113,398,903.2779,906.1383,864.39935,887.99194,,50505,140605,4050505,South Australia
4140607,4,5,4900,4900,5,5113,428,638.7225,764.72565,729.5466,797.9864,,50507,140607,4050507,South Australia
4140608,4,5,4900,4900,5,5113,692,666.2260000000001,767.6954,752.1422,790.2054400000001,,50508,140608,4050508,South Australia
4140609,4,5,4900,4900,5,5113,510,657.92145,787.4985,771.4427,806.507,,50509,140609,4050509,South Australia
4140610,4,5,4900,4900,5,5113,619,917.91846,932.27216,827.2301,892.89,,50510,140610,4050510,South Australia
4140701,4,5,1680,1680,5,5113,756,614.8449,747.0039999999999,759.43555,785.6176,,50501,140701,4050501,South Australia
5080306,5,20,5320,5320,5,6153,424,1055.7175,1054.4723,1124.7712,1090.7694,,52006,80306,5052006,Western Australia
4140702,4,5,1680,1680,5,5113,916,810.5365,848.0721,827.56213,832.3839999999999,,50502,140702,4050502,South Australia
4140703,4,5,1680,1680,5,5113,675,784.2551,837.9923,836.34235,860.5111,,50503,140703,4050503,South Australia
4140704,4,5,1680,1680,5,5113,692,622.4350599999999,756.8512599999999,727.8058,811.7655,,50504,140704,4050504,South Australia
4140705,4,5,1680,1680,5,5113,687,918.02625,922.1649,891.55023,892.8434,,50505,140705,4050505,South Australia
4140706,4,5,1680,1680,5,5113,432,689.02026,788.71594,797.5187400000001,817.96906,,50506,140706,4050506,South Australia
4140707,4,5,1680,1680,5,5113,922,924.45386,938.9855,902.8774,873.3225,,50507,140707,4050507,South Australia
4140708,4,5,1680,1680,5,5113,982,965.2321,930.9094,915.5331,891.6138,,50508,140708,4050508,South Australia
4140709,4,5,1680,1680,5,5113,367,705.51404,786.14984,750.7746599999999,824.41626,,50509,140709,4050509,South Australia
4140710,4,5,1680,1680,5,5113,389,547.2976,722.43396,722.7545,784.51385,,50510,140710,4050510,South Australia
4140711,4,5,1680,1680,5,5113,623,845.0255,880.0585,871.437,885.8217,,50511,140711,4050511,South Australia
