cd_code,_urban_index_of_relative_socio_economic_advantage,rural_index_of_relative_socio_economic_advantage,index_of_relative_socio_economic_disadvantage,_index_of_economic_resources,index_of_education_and_occupation_,_seifa96_population,_state_code,_sd_code,_ssd_code,_lga_code,_sla_code,poa
4081406,977.658,,924.7230000000001,988.934,910.948,429,4,5,20,5250,5250,5165
4091005,989.831,,1020.4960000000001,967.432,1033.759,318,4,5,20,4060,4060,5038
4092109,907.658,,954.5930000000001,898.4760000000001,971.755,359,4,5,10,8470,8470,5033
4100809,1001.4069999999999,,1070.347,1057.652,1026.147,602,4,5,10,6020,6020,5018
4101006,954.7339999999999,,1009.5830000000001,977.8489999999999,989.887,665,4,5,10,2670,2670,5014
4101409,946.715,,978.137,963.347,999.8330000000001,196,4,5,10,2670,2670,5011
4101414,965.457,,930.222,993.3919999999999,926.4760000000001,391,4,5,10,2670,2670,5011
4101507,826.196,,673.918,750.684,831.074,137,4,5,10,2670,2670,5011
4101711,926.913,,863.6410000000001,943.797,878.051,310,4,5,10,2670,2670,5023
4102003,1010.814,,1025.664,1007.823,1001.0989999999999,311,4,5,10,2670,2670,5025
4102503,864.265,,811.172,827.0039999999999,915.7560000000001,316,4,5,10,2670,2670,5008
4110904,959.318,,943.008,960.137,951.1360000000001,617,4,5,5,1820,1821,5087
4111114,866.15,,730.421,782.579,906.757,392,4,5,5,1820,1821,5085
4120409,,1156.739,1090.748,1036.057,1078.503,565,4,5,15,1610,1610,5151
4120808,1126.751,,1125.366,1053.411,1182.214,255,4,5,15,70,70,5006
4120903,987.9760000000001,,944.784,852.247,1072.3110000000001,245,4,5,15,70,70,5000
4121404,1202.6660000000002,,1172.64,1170.695,1200.134,527,4,5,15,700,700,5065
4121503,1123.421,,1143.999,1043.192,1214.836,477,4,5,15,700,700,5065
4121712,1266.556,,1145.417,1201.987,1146.484,415,4,5,15,700,700,5072
4130502,954.954,,940.9730000000001,959.102,902.472,236,4,5,5,7700,7700,5097
4130506,1057.02,,1094.611,1091.491,1055.4,434,4,5,5,7700,7700,5090
4130603,1003.584,,1061.7,1079.242,1008.9,869,4,5,5,7700,7700,5092
4131011,997.727,,1044.173,1052.422,973.8439999999999,309,4,5,5,7700,7700,5090
4131407,972.1039999999999,,970.4739999999999,943.857,1019.326,452,4,5,15,910,910,5073
4131501,1126.02,,1060.15,1109.891,1058.9460000000001,725,4,5,15,910,910,5073
4131502,1069.963,,1051.235,1096.027,1020.8760000000001,735,4,5,15,910,910,5073
4132002,925.797,,947.145,928.115,916.329,480,4,5,15,910,910,5074
4140108,940.818,,997.817,963.7689999999999,952.46,153,4,5,5,2030,2030,5118
4140408,975.0369999999999,,1083.95,1061.382,1032.978,527,4,5,5,4900,4900,5112
4140410,,1142.986,1085.8039999999999,1163.633,1015.6569999999999,488,4,5,5,4900,4900,5114
4140612,876.582,,966.8610000000001,1033.09,870.7810000000001,698,4,5,5,4900,4900,5114
4141810,985.2330000000001,,1039.8339999999998,1056.862,988.2919999999999,665,4,5,5,7140,7140,5109
4142207,924.5169999999999,,976.178,1001.5269999999999,911.181,367,4,5,5,7140,7140,5098
4142907,908.8839999999999,,965.8,1022.568,923.788,436,4,5,5,4900,4900,5114
6010601,,959.4810000000001,978.181,999.4580000000001,931.3939999999999,422,6,20,10,5410,5412,7325
6010908,920.612,,910.6410000000001,947.7510000000001,897.336,565,6,20,5,610,611,7320
6011401,951.674,,904.752,906.42,941.2410000000001,381,6,20,5,810,811,7315
6011803,,1105.493,1037.711,1040.759,1015.262,399,6,20,5,1610,1610,7310
6020303,1005.97,,985.107,977.637,980.296,359,6,15,5,5810,5811,7270
6022013,1043.96,,1035.5819999999999,1076.3519999999999,993.4630000000001,86,6,15,5,4010,4012,7249
6032306,768.1210000000001,,644.436,779.679,735.8380000000001,501,6,5,5,410,410,7030
6040101,,919.38,861.863,924.793,835.873,363,6,10,5,3010,3010,7109
6020308,,1105.724,1017.3330000000001,1033.437,973.2639999999999,345,6,15,5,5810,5811,7270
6020608,907.687,,853.068,872.569,877.1060000000001,473,6,15,5,2210,2211,7253
6021401,971.4739999999999,,936.8560000000001,890.096,1017.4860000000001,1127,6,15,5,4010,4012,7248
6040602,920.9739999999999,,906.66,921.574,915.9169999999999,619,6,5,5,2610,2610,7010
6040901,905.2710000000001,,853.0260000000001,824.177,906.058,492,6,5,5,2610,2610,7010
6040904,927.085,,969.8969999999999,978.7460000000001,944.461,472,6,5,5,2610,2610,7010
6041003,937.336,,958.618,1002.6469999999999,898.8689999999999,422,6,10,5,3010,3010,7109
6051002,1207.144,,1140.373,1080.9080000000001,1251.914,624,6,5,5,2810,2812,7005
6051107,1080.268,,1096.555,1104.375,1068.249,593,6,5,5,1410,1410,7018
2071111,1065.8339999999998,,1051.275,1019.6010000000001,1090.681,407,2,35,5,2620,2623,3550
2120302,955.8910000000001,,985.834,996.2660000000001,947.2819999999999,544,2,5,20,4650,4654,3337
1243105,1158.025,,1163.647,1173.7069999999999,1208.28,248,1,5,65,5150,5150,2095
6052003,,935.562,901.352,923.3639999999999,845.095,286,6,10,5,4810,4812,7177
2010302,949.743,,932.4989999999999,968.7130000000001,897.988,669,2,30,5,4780,4781,3496
2011302,,1031.258,997.992,935.543,963.7080000000001,669,2,25,10,7630,7631,3396
2020201,998.9,,1030.992,980.1439999999999,1002.135,648,2,30,15,2250,2250,3579
2120811,1090.504,,1093.728,1134.73,1033.6989999999998,1218,2,5,20,7260,7265,3029
2020205,979.306,,941.19,939.1110000000001,941.072,768,2,30,15,2250,2250,3579
2021805,878.9910000000001,,902.548,868.7310000000001,911.5360000000001,569,2,40,5,2830,2831,3630
2032011,,1016.541,1024.404,930.794,999.533,402,2,45,15,110,112,3737
2040108,,1015.115,991.0310000000001,895.0360000000001,936.939,131,2,50,5,2110,2117,3896
2041610,,936.562,1086.011,1037.72,1004.591,373,2,50,15,6810,6814,3847
2050105,,961.633,992.198,918.7280000000001,987.8480000000001,349,2,40,15,6430,6430,3665
2050502,929.534,,917.653,949.382,876.257,487,2,40,15,1950,1951,3672
2050707,966.4110000000001,,1042.622,963.5039999999999,1019.31,369,2,40,15,1950,1955,3722
2050902,,1004.4810000000001,998.7719999999999,950.1439999999999,945.7489999999999,170,2,40,20,5620,5621,3779
2130505,923.334,,929.2769999999999,969.5089999999999,902.193,1171,2,5,10,1180,1181,3021
2130605,1025.7930000000001,,1020.237,1044.9360000000001,978.2189999999999,719,2,5,10,1180,1181,3042
2051005,941.4830000000001,,963.55,912.553,935.7180000000001,718,2,40,20,5620,5621,3714
2051307,985.8910000000001,,1068.035,999.27,1036.131,331,2,40,20,4850,4851,3660
2071706,916.73,,932.908,931.084,895.428,708,2,35,5,2620,2623,3555
2130211,1004.934,,1023.437,1029.672,995.9639999999999,796,2,5,10,1180,1181,3038
2130902,901.39,,844.404,886.5269999999999,912.427,206,2,5,10,1180,1182,3020
2051505,,1123.698,1037.0810000000001,1042.135,1011.07,552,2,40,20,4850,4854,3756
2060101,,1080.74,991.487,942.2339999999999,1023.2130000000001,343,2,20,10,2910,2911,3461
2110303,958.163,,973.148,942.847,989.2539999999999,241,2,10,5,2750,2754,3218
3061007,886.944,,913.002,901.423,885.559,342,3,30,5,6350,6350,4700
2070508,,1079.874,1020.299,1001.434,989.928,791,2,35,5,2620,2624,3556
2070609,953.721,,925.893,941.203,897.3439999999999,408,2,35,5,2620,2625,3555
2070807,,1108.853,1057.788,1003.549,1043.665,405,2,25,5,5810,5814,3377
2130311,886.702,,936.7689999999999,966.206,911.835,627,2,5,10,1180,1181,3021
3061702,,865.3689999999999,929.2,851.0930000000001,930.7180000000001,267,3,30,15,350,350,4702
3070705,,933.367,818.553,857.93,868.3,800,3,15,10,5100,5100,4674
2071805,,916.802,1047.588,998.857,989.9069999999999,120,2,35,10,3940,3943,3571
2081201,883.813,,822.357,894.6,845.9,539,2,20,5,570,574,3356
2081604,979.924,,979.674,936.174,1009.664,571,2,20,5,570,571,3350
2091005,,925.564,1049.503,991.829,1022.505,269,2,15,10,6260,6264,3315
2091504,887.7239999999999,,963.195,934.6239999999999,919.5830000000001,524,2,15,10,2410,2413,3305
2112611,886.6189999999999,,986.325,983.303,907.694,1103,2,10,5,2750,2752,3214
2120107,938.666,,1011.4069999999999,1025.458,966.174,766,2,5,20,4650,4654,3337
2091604,,972.055,1054.185,967.5419999999999,999.337,373,2,15,5,5490,5493,3287
2100101,,1357.7679999999998,1132.855,1054.229,1260.191,173,2,10,10,6490,6495,3221
2100203,,881.15,1039.43,889.4739999999999,982.9839999999999,210,2,15,5,1830,1831,3325
2100505,,957.877,996.9730000000001,1038.683,937.189,116,2,10,15,1750,1754,3249
2100508,,948.1039999999999,982.863,995.2660000000001,930.7189999999999,432,2,10,15,1750,1754,3249
2131007,952.943,,901.926,1006.806,873.1519999999999,1007,2,5,10,1180,1182,3022
2131407,927.235,,889.66,958.863,883.7489999999999,930,2,5,10,1180,1182,3020
2150404,1024.83,,1064.392,1076.264,1041.677,1007,2,5,30,660,662,3088
2150502,1123.2939999999999,,1086.112,1100.796,1048.078,722,2,5,30,660,662,3087
2150911,1125.7089999999998,,1074.947,1111.867,1076.968,568,2,5,30,660,661,3085
2151313,1139.58,,1109.52,1120.323,1122.389,611,2,5,30,660,661,3084
2181812,889.0269999999999,,931.695,914.382,910.447,554,2,55,5,3810,3811,3825
1411604,947.918,,981.923,956.029,1036.172,258,1,5,35,150,150,2130
2151410,1330.895,,1185.745,1266.606,1207.639,479,2,5,30,660,661,3079
2151705,1045.4589999999998,,1093.36,1121.0710000000001,1064.1689999999999,442,2,5,30,660,661,3085
2160901,870.779,,854.1610000000001,901.262,846.2139999999999,593,2,5,40,7070,7074,3074
2191105,1025.218,,1084.282,1089.225,1017.477,824,2,5,60,7450,7455,3138
2280801,1119.532,,1111.888,1076.249,1190.407,654,2,5,5,5900,5901,3184
2161008,1070.3980000000001,,1133.9660000000001,1104.698,1127.065,980,2,5,40,5710,5713,3095
2161106,1000.702,,1058.114,1012.304,1048.355,708,2,5,40,5710,5718,3099
2161406,940.347,,906.0189999999999,980.847,856.47,904,2,5,40,7070,7074,3075
2191510,926.313,,990.415,1000.383,940.921,570,2,5,60,7450,7455,3137
2220806,1112.299,,1072.677,1117.173,1053.622,555,2,5,85,2170,2174,3199
2320404,969.7239999999999,,936.3530000000001,921.7719999999999,1017.954,574,2,5,25,5250,5251,3056
2161504,1061.891,,1053.285,1070.711,1004.6110000000001,997,2,5,40,7070,7074,3082
2161610,944.298,,1024.903,1031.198,992.335,1192,2,5,40,7070,7074,3082
2170410,972.462,,1006.196,1040.1680000000001,980.704,240,2,5,55,4410,4411,3136
2171111,1075.015,,1092.612,1084.682,1088.243,659,2,5,55,4410,4412,3134
2180404,,945.306,1044.583,975.691,981.1289999999999,387,2,55,10,830,834,3823
2220505,,1121.906,1083.0739999999998,1158.673,1011.117,655,2,5,85,2170,2171,3910
2181207,,1122.435,1103.628,1099.237,1056.835,511,2,55,5,3810,3814,3869
2181606,950.831,,940.7710000000001,964.8989999999999,916.17,566,2,55,5,3810,3811,3825
2280909,1003.306,,1051.678,944.097,1111.53,203,2,5,5,5900,5901,3183
2192105,,1216.1789999999999,1085.475,1070.077,1110.143,416,2,5,60,7450,7455,3791
2200312,955.434,,1013.919,968.044,979.9,348,2,55,20,6170,6171,3953
2200711,982.503,,969.747,926.01,994.908,212,2,55,20,740,741,3922
2201011,957.2,,964.893,989.432,926.279,695,2,55,20,740,744,3995
2210207,893.72,,875.625,946.916,863.7869999999999,795,2,5,90,5340,5345,3931
2210611,968.2689999999999,,1031.754,1001.585,1006.887,728,2,5,90,5340,5341,3912
4100404,990.123,,1036.0910000000001,1030.8310000000001,1050.818,271,4,5,10,6020,6020,5016
2221502,959.7819999999999,,973.123,1000.68,971.525,846,2,5,85,2170,2174,3198
2221504,878.96,,880.0360000000001,878.086,912.0039999999999,584,2,5,85,2170,2174,3198
2230105,1001.703,,1073.0339999999999,1114.865,1018.954,651,2,5,65,3430,3434,3196
2231106,1078.224,,1053.372,1075.402,1045.772,476,2,5,65,3430,3431,3192
2231502,961.9939999999999,,991.715,993.023,969.5889999999999,584,2,5,65,3430,3431,3190
2241408,1046.596,,1074.349,1104.017,1041.0919999999999,714,2,5,55,3670,3671,3152
2251407,1196.943,,1133.3,1205.747,1118.504,879,2,5,50,4970,4974,3150
1350906,903.2289999999999,,898.671,911.1189999999999,933.518,305,1,5,20,1550,1550,2194
2240202,1013.2189999999999,,1053.5919999999999,1061.67,1027.363,511,2,5,55,3670,3674,3178
2241406,1037.181,,1074.15,1100.877,1045.002,685,2,5,55,3670,3671,3152
2251411,1190.222,,1125.622,1171.9589999999998,1106.251,965,2,5,50,4970,4974,3150
2251706,1035.618,,1033.255,1067.1019999999999,1010.552,614,2,5,50,4970,4974,3170
2252013,1078.088,,1055.546,1104.697,1023.8489999999999,740,2,5,50,4970,4971,3148
2271106,1036.358,,1051.872,1035.5819999999999,1103.379,360,2,5,65,2310,2311,3163
2272106,1045.02,,1042.036,1017.6360000000001,1080.3410000000001,747,2,5,65,2310,2314,3204
2272409,992.26,,1079.364,1054.385,1047.943,452,2,5,65,2310,2314,3167
2273104,1199.487,,1138.0810000000001,1165.127,1184.472,602,2,5,65,910,911,3186
2273404,856.837,,760.8839999999999,790.577,911.0269999999999,549,2,5,65,910,912,3189
2273414,1016.3660000000001,,1032.401,1006.36,1068.318,634,2,5,65,910,912,3188
2290910,1063.104,,1076.616,985.8689999999999,1189.519,592,2,5,5,4600,4602,3003
2291010,1081.275,,1091.2910000000002,915.821,1250.201,36,2,5,5,4600,4601,3000
2291403,736.459,,580.915,684.663,778.938,634,2,5,5,7350,7351,3066
2292203,1079.715,,1096.684,977.653,1204.865,352,2,5,5,7350,7351,3068
2300305,933.6510000000001,,864.4860000000001,890.868,956.99,459,2,5,10,4330,4330,3011
2300603,994.415,,998.9730000000001,986.207,1023.084,578,2,5,10,4330,4330,3012
2301201,958.346,,990.779,978.939,988.6360000000001,314,2,5,10,3110,3112,3015
2301512,1012.268,,987.159,1031.615,973.4060000000001,417,2,5,10,3110,3111,3018
2301803,865.98,,792.867,869.5169999999999,847.3739999999999,771,2,5,10,4330,4330,3012
2310506,1105.647,,1145.37,1108.016,1159.249,602,2,5,10,5060,5063,3040
2310510,1068.403,,1077.147,1059.364,1106.4080000000001,558,2,5,10,5060,5063,3039
2310707,1089.221,,1061.0810000000001,1036.601,1124.538,417,2,5,10,5060,5063,3039
2320102,1087.486,,1031.258,982.818,1151.69,336,2,5,25,5250,5251,3057
2320211,1007.398,,963.949,919.6110000000001,1098.263,541,2,5,25,5250,5251,3056
2320510,985.5010000000001,,990.835,1011.857,969.5419999999999,654,2,5,25,5250,5253,3046
2320805,963.732,,892.051,968.03,916.33,764,2,5,25,5250,5253,3060
2320812,986.815,,916.919,997.549,925.102,513,2,5,25,5250,5253,3046
2321001,986.291,,957.643,1044.1760000000002,938.3810000000001,393,2,5,25,5250,5253,3046
2321605,965.9580000000001,,957.707,1004.148,956.2719999999999,675,2,5,25,5250,5252,3044
2321910,1001.926,,963.9019999999999,935.3560000000001,1024.871,556,2,5,25,5250,5252,3058
2330208,1011.8580000000001,,965.0060000000001,918.64,1049.948,284,2,5,30,1890,1891,3071
2331308,886.442,,858.914,894.873,875.3889999999999,485,2,5,30,1890,1892,3073
2331602,952.081,,986.066,959.615,988.1139999999999,626,2,5,30,1890,1892,3073
2331911,932.617,,928.993,897.466,972.952,560,2,5,30,1890,1892,3072
2340603,913.7589999999999,,1028.853,1070.062,946.855,781,2,5,80,1610,1613,3977
2341302,,1012.1060000000001,980.168,973.668,952.66,482,2,5,80,1450,1453,3809
2341712,1000.8580000000001,,1079.849,1093.3519999999999,1045.4080000000001,846,2,5,80,1610,1612,3806
2351303,1126.026,,1079.1660000000002,1093.195,1136.02,195,2,5,45,1110,1112,3147
2351609,1229.546,,1151.232,1202.626,1193.01,636,2,5,45,1110,1111,3104
2352309,1216.4660000000001,,1155.685,1173.767,1165.812,183,2,5,45,1110,1112,3124
2361108,1051.961,,1057.182,1078.586,1044.7939999999999,773,2,5,50,6980,6985,3151
2361704,1203.69,,1140.601,1172.761,1190.673,513,2,5,50,6980,6981,3127
2361803,1004.363,,1049.302,970.303,1099.124,551,2,5,50,6980,6981,3128
2362011,1022.008,,1032.685,1030.286,1039.022,810,2,5,50,6980,6981,3129
1331601,965.013,,954.2869999999999,990.216,941.6080000000001,535,1,5,40,6250,6250,2161
2371503,963.3589999999999,,1013.678,1014.658,980.58,482,2,5,75,2670,2671,3174
2371507,911.552,,951.135,976.595,919.3560000000001,602,2,5,75,2670,2671,3174
5010107,,860.0160000000001,606.125,675.763,862.9689999999999,368,5,45,5,9520,9520,6740
5010503,954.7260000000001,,1041.549,1066.6989999999998,962.793,738,5,40,10,250,250,6751
5010613,973.19,,1079.922,1111.235,1048.215,546,5,45,10,980,980,6725
5010901,939.953,,999.273,998.702,908.535,1610,5,40,5,7280,7280,6721
5011001,945.711,,969.7239999999999,1058.892,945.5060000000001,351,5,40,5,7280,7280,6722
5011207,949.674,,1006.58,1004.1010000000001,992.91,320,5,40,10,7560,7560,6714
5071505,952.005,,942.663,1041.711,887.046,481,5,5,25,3780,3780,6109
2251208,1063.208,,1040.1660000000002,1059.671,1049.917,496,2,5,50,4970,4975,3150
5020301,,936.925,958.023,930.62,932.186,212,5,35,5,8470,8470,6701
5022315,,1021.908,1005.867,1007.153,929.6360000000001,213,5,35,15,3850,3850,6530
5022905,953.53,,958.7739999999999,932.212,973.1010000000001,717,5,25,5,5600,5600,6510
5023305,938.942,,962.179,991.414,918.674,560,5,35,15,3500,3500,6530
5031606,1231.895,,1147.384,1252.802,1139.59,839,5,5,15,8750,8758,6023
5031704,1089.723,,1097.552,1127.248,1051.453,333,5,5,15,8750,8758,6024
5040304,,973.567,980.186,983.671,939.2439999999999,485,5,25,5,1680,1680,6084
5052302,,1113.702,1038.46,932.613,1045.537,559,5,10,15,280,280,6285
5060309,921.829,,851.199,964.863,803.382,530,5,10,5,5110,5110,6210
5060313,923.933,,871.8860000000001,974.898,823.0889999999999,637,5,10,5,5110,5110,6210
5071515,938.1310000000001,,949.1489999999999,1018.2280000000001,912.217,528,5,5,25,3780,3780,6107
4101911,1135.135,,1111.253,1105.481,1111.254,461,4,5,10,2670,2670,5020
5060507,964.773,,969.987,1049.3980000000001,913.232,672,5,5,20,7490,7490,6168
5060701,1050.49,,1014.695,1086.432,944.1619999999999,446,5,5,20,7490,7490,6169
5062011,941.7,,945.529,1053.548,877.1139999999999,789,5,5,20,7490,7490,6169
5070303,1204.0739999999998,,1135.09,1182.981,1126.6760000000002,693,5,5,10,4200,4200,6076
5071403,972.7389999999999,,933.427,953.493,932.331,436,5,5,25,3780,3780,6110
5070309,,1265.789,1163.715,1192.142,1173.723,381,5,5,10,4200,4200,6076
5070815,1172.236,,1099.634,1170.066,1059.563,576,5,5,25,210,210,6112
5071005,925.081,,956.513,995.055,886.2239999999999,675,5,5,25,210,210,6112
5071607,905.0139999999999,,913.065,939.717,892.592,775,5,5,25,3780,3780,6107
5081109,1126.244,,1084.052,1133.319,1089.252,349,5,5,25,1330,1330,6148
5081112,1123.198,,1091.2089999999998,1110.712,1084.223,639,5,5,25,1330,1330,6155
5081710,1023.967,,1064.039,1081.9289999999999,1011.336,631,5,5,20,1820,1820,6164
5081902,877.3639999999999,,859.613,934.578,882.7489999999999,578,5,5,20,1820,1820,6164
5081904,1146.312,,1093.568,1139.673,1059.056,796,5,5,20,1820,1820,6163
5090107,1229.6960000000001,,1188.017,1173.226,1260.521,548,5,5,5,7980,7980,6008
5090501,1204.353,,1139.49,1127.149,1214.6589999999999,509,5,5,5,6580,6580,6009
5092313,1156.813,,1103.826,1103.194,1130.568,419,5,5,20,5320,5320,6153
5100316,1035.662,,939.332,1049.546,917.4580000000001,648,5,5,15,7910,7914,6021
5100410,864.7310000000001,,895.686,931.432,867.189,584,5,5,15,7910,7914,6061
5100810,1053.7830000000001,,1011.1010000000001,1059.516,976.8919999999999,403,5,5,15,7910,7914,6021
5101007,1030.746,,1046.087,982.32,1070.203,338,5,5,15,7910,7915,6019
5101303,946.4960000000001,,926.81,928.284,988.465,369,5,5,15,7910,7914,6060
5101608,983.14,,988.577,972.533,989.314,505,5,5,15,7910,7914,6062
5101713,1082.753,,1077.487,1030.303,1117.822,820,5,5,15,7910,7916,6052
5101910,1033.762,,1066.8039999999999,1014.811,1140.629,345,5,5,15,7910,7916,6050
5102106,953.442,,975.1489999999999,950.835,998.1239999999999,711,5,5,15,7910,7914,6060
5102313,991.584,,1069.4260000000002,937.65,1088.153,350,5,5,15,7910,7915,6019
5102411,1214.413,,1131.843,1143.121,1176.85,509,5,5,15,7910,7915,6019
5110412,1110.005,,1077.732,1110.603,1061.6860000000001,744,5,5,10,6090,6090,6071
5110909,888.5930000000001,,886.577,899.5989999999999,895.2739999999999,575,5,5,25,490,490,6104
5111406,951.023,,965.268,978.461,933.34,561,5,5,10,420,420,6062
5111603,1106.116,,1062.0339999999999,1095.243,1033.009,953,5,5,10,420,420,6062
5111616,1192.753,,1090.187,1169.548,1063.675,678,5,5,10,420,420,6062
5131402,,1028.606,910.3939999999999,917.0939999999999,931.1089999999999,322,5,20,10,4620,4620,6367
5112003,1072.042,,1137.688,999.16,1208.499,301,5,5,10,8050,8050,6055
5112007,1037.983,,1000.806,1055.734,948.5139999999999,623,5,5,10,8050,8050,6055
1191902,956.97,,924.8589999999999,1011.008,859.97,815,1,15,5,8450,8450,2502
5112010,911.444,,875.012,933.9889999999999,891.92,648,5,5,10,8050,8050,6056
5112113,931.982,,870.7589999999999,897.283,901.0880000000001,421,5,5,10,8050,8050,6056
5120202,1160.628,,1134.38,1112.105,1181.525,750,5,5,5,1310,1310,6014
5120803,1070.3,,1065.981,955.637,1159.557,232,5,5,5,8570,8570,6003
5120901,1245.915,,1110.874,1205.973,1169.423,967,5,5,5,7080,7082,6009
8010507,1058.8,,1111.526,1131.5839999999998,1119.252,834,8,5,40,9399,6719,2913
1411812,1003.37,,1052.259,1028.651,1092.271,563,1,5,35,2550,2550,2046
5120907,1119.975,,1109.3519999999999,985.324,1103.573,265,5,5,5,7080,7082,6005
5121313,988.6089999999999,,997.184,950.2130000000001,1010.153,464,5,5,25,7840,7840,6152
5130507,809.438,,749.846,842.8969999999999,821.6,537,5,30,5,4280,4280,6432
3161008,1108.603,,1104.971,1128.647,1066.896,313,3,10,5,3460,3587,4217
8010806,1108.095,,1122.247,1120.3419999999999,1128.9189999999999,951,8,5,10,9399,2259,2617
