cd_code,state_,_seifa86_population_,index_of_relative_socio_economic_disadvantage_,_index_of_economic_resources_,index_of_education_and_occupation_,sla_,sla_name_,postal_areas_,state_name
6010906,6,688,894.33466,894.53174,929.8100599999999,501,Burnie (M) - Pt A,7320,Tasmania
1191208,1,760,1059.9131,992.8037,1096.7472,3150,Goulburn (C),2580,New South Wales
1010104,1,58,1044.0801,1078.4937,959.7308300000001,300,Balranald (S),2715,New South Wales
2010107,2,125,999.2973599999999,996.5077,886.8124,4760,Mildura (S),3505,Victoria
4010211,4,113,676.1361,755.0907599999999,1031.2563,9589,Unincorp Far North,5751,South Australia
3011907,3,546,926.84283,957.4515,916.2646,5401,Mulgrave (S) - Pt A,4865,Queensland
6010202,6,345,996.482,959.6086,894.9582,700,Circular Head (M),7330,Tasmania
2010203,2,343,980.69794,1025.1833,897.8169,4760,Mildura (S),3500,Victoria
7010205,7,411,1016.1264,1078.2665,1073.6553,1104,Stuart Park,5790,Northern Territory
4010208,4,9,980.86725,1008.0067,738.08575,9589,Unincorp Far North,5734,South Australia
8010604,8,723,1099.1594,1168.7716,1105.5398,4779,Kaleen,2617,Australian Capital Territory
7012001,7,1122,1033.6367,1077.1259,1114.6675,1124,Wanguri,5792,Northern Territory
4010212,4,332,675.0407,724.7325,942.7065,9589,Unincorp Far North,5751,South Australia
2010307,2,329,1023.4369,963.43695,904.0368,4760,Mildura (S),3494,Victoria
2010308,2,473,943.8367,953.5210599999999,834.03894,4760,Mildura (S),3494,Victoria
4010605,4,179,964.6028,895.70154,939.904,9459,Unincorp Pirie,5440,South Australia
5010606,5,1705,915.8153,892.9087,1002.2064,980,Broome (S),6725,Western Australia
3011205,3,1201,1013.3915,1063.7898,1014.1289,5401,Mulgrave (S) - Pt A,4870,Queensland
3010406,3,53,831.9761,1142.1779,691.5993,2500,Cook (S),4871,Queensland
2010407,2,273,892.939,830.4642,941.8297,4720,Mildura (C),3500,Victoria
1010504,1,136,972.33514,925.8921,874.3667,4600,Lachlan (S),2669,New South Wales
7010504,7,342,1108.987,1137.8385,1149.5189,1028,Fannie Bay,5790,Northern Territory
4010611,4,750,1003.8256,887.041,1023.1618,9529,Unincorp Flinders Ranges,5731,South Australia
8010611,8,143,1128.7604,1111.2418,1154.5269,4779,Kaleen,2617,Australian Capital Territory
3010801,3,50,963.9049,869.2557,938.66016,2800,Douglas (S),4871,Queensland
6010506,6,221,1021.1346,997.3663,953.6299,4802,Wynyard (M) - Pt B,7325,Tasmania
6010802,6,382,913.1809699999999,938.76215,903.07465,501,Burnie (M) - Pt A,7320,Tasmania
8010802,8,493,1102.4706,1154.7561,1132.3792,2259,Evatt,2617,Australian Capital Territory
7010803,7,678,1028.9795,1032.2731,1095.8478,1088,Nightcliff,5792,Northern Territory
3010811,3,674,920.8312,908.1547,948.87225,2800,Douglas (S),4873,Queensland
3010814,3,153,977.5986300000001,880.2268,980.7121,2800,Douglas (S),4871,Queensland
1010906,1,609,1040.256,994.1700400000001,982.4571,800,Bland (S),2671,New South Wales
6010507,6,508,1037.0817,1003.0377,960.0009,4802,Wynyard (M) - Pt B,7325,Tasmania
6010508,6,199,966.4531,986.22266,879.6524,4802,Wynyard (M) - Pt B,7325,Tasmania
4010510,4,17,717.9608,930.3963,665.0391,9179,Unincorp Lincoln,5654,South Australia
2010601,2,1009,914.0549,931.1034,926.1106,7160,Swan Hill (S),3549,Victoria
7010601,7,602,911.4351,950.1248,1036.3434,1084,Narrows,5790,Northern Territory
2331009,2,295,1032.6532,969.4973,1003.2081,1800,Coburg (C),3044,Victoria
8011003,8,1064,1108.6382,1146.6626,1151.6096,2709,Flynn,2615,Australian Capital Territory
5011004,5,516,1002.8616,963.68585,1017.6036,7280,Port Hedland (S),6721,Western Australia
5011005,5,1020,1007.1204,966.81525,1022.1871,7280,Port Hedland (S),6721,Western Australia
8011103,8,775,1000.0806,1023.9708,1086.3872,1179,Charnwood,2615,Australian Capital Territory
5011104,5,814,897.9868,931.5587,940.9738,7560,Roebourne (S),6718,Western Australia
8011104,8,596,1052.1411,1070.2761,1100.5299,1179,Charnwood,2615,Australian Capital Territory
6011105,6,588,920.9664,888.7331,948.8874,3201,Penguin (M) - Pt A,7316,Tasmania
3011204,3,956,1080.1644,1079.7759,1100.187,5401,Mulgrave (S) - Pt A,4870,Queensland
5011204,5,962,966.4477,924.3284,995.9423,7560,Roebourne (S),6719,Western Australia
3011208,3,0,,,,5401,Mulgrave (S) - Pt A,4869,Queensland
3011305,3,56,951.1637599999999,897.7299,856.69965,5401,Mulgrave (S) - Pt A,4871,Queensland
4011306,4,677,925.0355,890.4189,942.6728,6090,Port Augusta (C),5700,South Australia
4011309,4,673,796.00433,833.2033700000001,869.4295699999999,6090,Port Augusta (C),5700,South Australia
2011407,2,62,1084.5895,950.67395,938.22705,7600,Walpeup (S),3506,Victoria
6011705,6,1084,1037.9385,1023.275,968.3789,1000,Devonport (C),7310,Tasmania
3011709,3,726,929.012,992.0955,859.5223,2050,Cairns (C),4870,Queensland
3011713,3,319,881.57477,915.4526400000001,902.1177,2050,Cairns (C),4870,Queensland
4011801,4,604,1041.42,985.6133,1051.1454,8540,Whyalla (C),5608,South Australia
4011904,4,699,1022.4671,979.0634,1004.2656,8540,Whyalla (C),5600,South Australia
6011409,6,201,1058.3795,1008.403,1001.9451,4502,Ulverstone (M) - Pt B,7315,Tasmania
2011502,2,207,1067.162,1004.2839,866.7443,3560,Kaniva (S),3415,Victoria
3011502,3,832,911.79224,928.76086,971.12994,2050,Cairns (C),4870,Queensland
6011503,6,579,1123.0828,1066.7595,1094.6667,1000,Devonport (C),7310,Tasmania
2011603,2,355,1061.8535,978.70605,972.9075,4280,Lowan (S),3418,Victoria
3011609,3,805,823.6192599999999,825.8421599999999,1012.0339,2050,Cairns (C),4870,Queensland
1011703,1,218,1036.7782,947.80725,944.779,3450,Griffith (S),2681,New South Wales
6011704,6,905,1039.7417,1033.0886,979.35693,1000,Devonport (C),7310,Tasmania
8011905,8,383,1188.6877,1343.2157,1249.4014,3879,Hawker,2614,Australian Capital Territory
1012002,1,658,948.6444,973.1198,895.73047,3450,Griffith (S),2680,New South Wales
2012002,2,232,1075.9763,967.9769,954.5804,2480,Dunmunkle (S),3392,Victoria
8012002,8,943,1188.277,1297.9891,1254.3044,8649,Weetangera,2614,Australian Capital Territory
2012003,2,543,1020.538,888.4725,906.86694,2480,Dunmunkle (S),3392,Victoria
1012004,1,411,984.2685,987.2575,904.1985,3450,Griffith (S),2680,New South Wales
3012007,3,344,881.2062400000001,874.8233,846.59546,5404,Mulgrave (S) - Pt B,4861,Queensland
8012303,8,142,1060.8008,1042.9497,1232.5844,459,Belconnen Town Centre,2617,Australian Capital Territory
4012304,4,427,1090.0986,1049.3271,1015.0717,6440,Port Pirie (C),5540,South Australia
2012311,2,725,1068.7297,1021.1533,1016.9225,3480,Horsham (C),3400,Victoria
7012405,7,553,1011.3215,1085.3358,1072.3932,1058,Malak,5793,Northern Territory
8012605,8,187,1194.6625,1294.6329,1292.1272,279,Aranda,2614,Australian Capital Territory
2012607,2,491,1017.0717,928.0307,917.1863400000001,4040,Kowree (S),3318,Victoria
2020101,2,255,999.92676,949.61194,872.11816,3760,Kerang (S),3542,Victoria
3012009,3,505,925.39435,887.55536,883.30286,5404,Mulgrave (S) - Pt B,4861,Queensland
3012011,3,31,1062.5701,906.4217,1092.9802,5404,Mulgrave (S) - Pt B,4871,Queensland
2012101,2,187,1086.0575,1018.5034,944.2456699999999,8120,Wimmera (S),3401,Victoria
8012203,8,654,1096.4441,1125.905,1141.2716,5679,Macquarie,2614,Australian Capital Territory
7012802,7,932,1032.0392,1060.471,1082.4844,2804,Driver,5787,Northern Territory
7013101,7,1130,1025.845,933.09454,1078.7843,2409,Nhulunbuy,5797,Northern Territory
8013203,8,754,1006.6655,994.81836,1103.7562,8559,Watson,2602,Australian Capital Territory
7013402,7,611,901.06635,923.4379,956.7153300000001,2814,Moulden,5787,Northern Territory
8013504,8,708,965.50684,950.8157,1089.593,189,Ainslie,2602,Australian Capital Territory
7013806,7,827,984.75494,1038.379,1045.4453,1038,Karama,5793,Northern Territory
8014104,8,678,1138.3097,1181.8033,1231.6113,8919,Yarralumla,2600,Australian Capital Territory
8014302,8,132,774.97156,853.9112,846.6837,4959,Kingston,2604,Australian Capital Territory
8014405,8,618,1127.6617,1152.3708,1208.2654,3429,Griffith,2603,Australian Capital Territory
3020210,3,0,,,,2250,Carpentaria (S),4890,Queensland
2341001,2,518,915.3149,906.8409,941.05994,6000,Preston (C),3072,Victoria
1020102,1,27,904.1803,845.3460699999999,706.4507,8809,Unincorp Far West,2880,New South Wales
7020104,7,516,1109.2476,1094.2,1122.1814,200,Alice Springs (T),5750,Northern Territory
1020105,1,133,968.50964,905.85895,872.9685699999999,8809,Unincorp Far West,2840,New South Wales
7020110,7,346,881.5830000000001,843.5125,1074.7910000000002,200,Alice Springs (T),5750,Northern Territory
7020111,7,698,998.1783,1044.6321,1056.1731,200,Alice Springs (T),5750,Northern Territory
2020502,2,325,1065.5052,988.1571,948.88275,2560,East Loddon (S),3573,Victoria
2020504,2,428,1056.0485,994.3297,933.1671,2560,East Loddon (S),3571,Victoria
3161014,3,178,900.9107,920.02405,914.7362,3476,Labrador,4215,Queensland
3020201,3,104,831.35474,990.3228,753.2739,2250,Carpentaria (S),4890,Queensland
5020212,5,136,1028.7903,1119.2853,939.77094,1540,Carnarvon (S),6701,Western Australia
1020304,1,650,963.6426,946.23676,904.9762599999999,1250,Broken Hill (C),2880,New South Wales
6020305,6,654,1051.6315,1033.6226,975.9573,2703,Launceston (C) - Pt B,7248,Tasmania
6020309,6,467,857.5266,900.4172,827.0636599999999,2703,Launceston (C) - Pt B,7248,Tasmania
6020403,6,759,852.112,854.13306,876.9615,2703,Launceston (C) - Pt B,7248,Tasmania
6020409,6,489,841.52515,810.0718400000001,880.4334,2703,Launceston (C) - Pt B,7248,Tasmania
1020412,1,338,1025.8982,1024.2119,948.9081,1250,Broken Hill (C),2880,New South Wales
2280111,2,233,920.68256,920.6546,1084.058,6480,St Kilda (C),3183,Victoria
8020505,8,965,978.2473,982.5131,1019.8265,6219,Narrabundah,2604,Australian Capital Territory
1020510,1,733,1015.1402,1000.6296,1007.8606,1250,Broken Hill (C),2880,New South Wales
2020607,2,420,1044.9648,995.19415,901.59015,6240,Rochester (S),3572,Victoria
3020607,3,5,1047.2946,1008.0067,849.62445,5300,Mount Isa (C),4828,Queensland
1020706,1,695,996.89105,992.18085,903.6225599999999,8200,Wentworth (S),2648,New South Wales
3060508,3,469,907.9692,953.48413,888.2005,4550,Livingstone (S),4703,Queensland
5020601,5,122,1040.1353,951.7128,1057.8073,4970,Laverton (S),6440,Western Australia
4060804,4,726,1073.0972,1064.8412,1017.9581,5250,Noarlunga (C),5162,South Australia
5020706,5,842,1015.6643,926.2482,1070.2035,5040,Leonora (S),6438,Western Australia
6020802,6,314,859.5122,891.5258,880.75464,2703,Launceston (C) - Pt B,7250,Tasmania
4020804,4,209,957.8175699999999,909.92676,917.9979,1750,Elliston (DC),5670,South Australia
3020808,3,702,1034.4086,1051.8523,994.1233,5300,Mount Isa (C),4825,Queensland
2020908,2,891,1058.6744,1044.512,1007.9981,2600,Echuca (C),3564,Victoria
3020911,3,547,919.30524,963.3172599999999,932.8678,5300,Mount Isa (C),4825,Queensland
1021011,1,66,1040.8795,1069.654,894.75256,1700,Central Darling (S),2878,New South Wales
3021003,3,84,1026.9137,921.2999,942.84454,2450,Cloncurry (S),4824,Queensland
1021005,1,64,1031.6384,1114.0981,856.0668,1700,Central Darling (S),2836,New South Wales
2021005,2,695,1074.8568,1057.175,944.12006,2240,Deakin (S),3620,Victoria
1021012,1,66,1010.4482,919.4164400000001,898.6628,1700,Central Darling (S),2878,New South Wales
1021007,1,43,1060.8812,1089.2128,948.38226,1700,Central Darling (S),2879,New South Wales
5021102,5,26,915.885,1184.894,853.10065,6160,Murchison (S),6640,Western Australia
3060807,3,760,908.9866300000001,952.9608,867.9363,6350,Rockhampton (C),4701,Queensland
1021008,1,62,986.84375,1011.8027,900.50494,1700,Central Darling (S),2879,New South Wales
3021009,3,297,825.6408,910.32434,871.6992,2450,Cloncurry (S),4824,Queensland
6021103,6,644,1034.2374,1015.3144,1045.292,2703,Launceston (C) - Pt B,7250,Tasmania
4021104,4,494,1008.1497,975.09186,941.4812599999999,6300,Port Lincoln (C),5606,South Australia
1021105,1,74,1015.0001,945.0826400000001,985.7146,1750,Cobar (S),2835,New South Wales
3021108,3,105,1013.1052,949.1481,921.5131,4800,McKinlay (S),4736,Queensland
3040806,3,376,832.7561599999999,882.4349,876.4566699999999,7045,South Townsville,4810,Queensland
1021111,1,47,952.13916,859.75775,878.16406,1750,Cobar (S),2877,New South Wales
1021112,1,119,914.9006300000001,880.7118,821.68005,1750,Cobar (S),2881,New South Wales
5021201,5,1118,993.5739,976.6497,1016.54,7770,Shark Bay (S),6537,Western Australia
5022201,5,336,1057.0077,998.8758,930.5337,5530,Mingenew (S),6522,Western Australia
6041409,6,418,1062.354,1015.6509,1063.9565,800,Clarence (M),7015,Tasmania
4120508,4,704,1102.0698,1058.478,1122.4854,910,Campbelltown (C),5073,South Australia
1021202,1,115,948.0905,1064.4319,904.5260599999999,1750,Cobar (S),2835,New South Wales
3021202,3,95,1015.9046,1070.1031,876.66437,6300,Richmond (S),4822,Queensland
4021207,4,358,900.1487400000001,850.4555,896.54443,6300,Port Lincoln (C),5606,South Australia
6021207,6,821,1001.7898,1029.5287,897.3521,2703,Launceston (C) - Pt B,7250,Tasmania
6021209,6,211,938.1655,975.0391,899.87103,2703,Launceston (C) - Pt B,7250,Tasmania
4041502,4,713,934.9848599999999,888.0440699999999,872.3286,4130,Meningie (DC),5260,South Australia
6021402,6,526,1022.9072,988.0318599999999,897.166,4000,Scottsdale (M),7254,Tasmania
5021502,5,21,958.6812,909.27716,922.95245,3500,Geraldton (T),6530,Western Australia
6021506,6,191,970.46466,880.04395,911.2331,3700,Ringarooma (M),7254,Tasmania
2021608,2,860,1042.7644,993.20325,1045.7109,6680,Shepparton (C),3630,Victoria
2021609,2,447,963.6823,923.7610000000001,1062.1254,6680,Shepparton (C),3630,Victoria
5021702,5,602,1018.046,1008.9731,968.9727,3500,Geraldton (T),6530,Western Australia
5021707,5,356,839.7781,862.5943,972.26575,3500,Geraldton (T),6530,Western Australia
2021710,2,606,996.8559,1015.5307,956.3013,6680,Shepparton (C),3630,Victoria
5021801,5,434,968.6245,963.8067,1030.9613,3500,Geraldton (T),6530,Western Australia
8023306,8,892,1103.8558,1144.8801,1120.4089,8379,Wanniassa,2903,Australian Capital Territory
1041504,1,987,928.3928,969.4032,881.0864,3550,Gunnedah (S),2380,New South Wales
3021811,3,44,1003.2276,916.6872,899.9662,750,Blackall (S),4472,Queensland
3021901,3,39,1041.9989,1039.0648,885.3715,4050,Isisford (S),4731,Queensland
5023409,5,544,1001.7239,914.5552,1011.3448,1960,Coolgardie (S),6442,Western Australia
1191703,1,439,923.9655,921.73785,908.1336699999999,6950,Shoalhaven (C),2535,New South Wales
3021906,3,67,1096.3091,1116.9263,945.15717,4050,Isisford (S),4731,Queensland
5022004,5,152,1016.8381,974.6568599999999,940.3389999999999,6020,Mulewa (S),6628,Western Australia
8022005,8,391,915.4811,860.0332,1135.1763,5319,Lyons,2606,Australian Capital Territory
2041504,2,133,1013.9601,862.1145,985.1376,6360,Rosedale (S),3851,Victoria
5022604,5,186,1052.5201,1012.0695,909.52545,2030,Coorow (S),6515,Western Australia
8022605,8,313,1127.5685,1195.2423,1139.0037,7389,Rivett,2611,Australian Capital Territory
8022801,8,984,1043.7117,1061.2394,1113.0919999999999,8469,Waramanga,2611,Australian Capital Territory
8022904,8,537,1141.9108,1209.8055,1194.4595,1089,Chapman,2611,Australian Capital Territory
5023004,5,695,930.7022,963.20386,863.79535,700,Boulder (S),6432,Western Australia
5023210,5,522,1090.6356,1098.7358,1105.3086,4270,Kalgoorlie (T),6430,Western Australia
8023305,8,1187,1105.6184,1161.4684,1155.3842,8379,Wanniassa,2903,Australian Capital Territory
5060809,5,295,927.6726,928.0823,909.37683,7490,Rockingham (S),6169,Western Australia
5023505,5,422,1002.4524,949.6158,984.50635,9660,Yilgarn (S),6426,Western Australia
5023801,5,775,1059.3408,1050.763,998.21375,3290,Esperance (S),6450,Western Australia
5023810,5,606,829.3388,907.5189,816.1841,3290,Esperance (S),6450,Western Australia
8023902,8,985,1089.17,1121.3549,1109.5397,7289,Richardson,2902,Australian Capital Territory
8024301,8,310,884.0845,866.40985,1026.9032,6309,Oaks Estate,2620,Australian Capital Territory
8024602,8,5,1127.1807,1008.0067,871.9263,819,Calwell,2902,Australian Capital Territory
8024902,8,5,1111.5879,1008.0067,839.4799,9009,Remainder of ACT,2902,Australian Capital Territory
1030102,1,109,936.2861300000001,922.1686,836.26184,1150,Bourke (S),2840,New South Wales
1030104,1,217,751.8453400000001,837.3775,837.1705,1150,Bourke (S),2840,New South Wales
6030104,6,334,973.70325,899.0707,974.7198,4600,Waratah (M),7321,Tasmania
2030108,2,201,1044.0306,979.9611,941.83203,1760,Cobram (S),3649,Victoria
5030109,5,319,958.4335,1017.9758,873.5111,2590,Dandaragan (S),6507,Western Australia
7030601,7,660,549.77856,754.7642,912.3081699999999,1809,Gulf,5780,Northern Territory
2041505,2,239,891.3353,978.0779,855.0289,6360,Rosedale (S),3851,Victoria
6030206,6,18,1041.3975,892.07025,898.97144,4900,Zeehan (M),7470,Tasmania
5030207,5,6,879.1587,1008.0067,823.5126,3570,Gingin (S),6506,Western Australia
5030609,5,784,1028.3896,1081.3617,1015.9244,8750,Wanneroo (C),6025,Western Australia
6030610,6,474,995.6498,877.4319,991.4643,2000,Hamilton (M),7140,Tasmania
6031109,6,906,958.94745,947.34985,867.0008,2300,Kentish (M),7305,Tasmania
3030302,3,426,1046.4609,990.67755,991.5378,200,Atherton (S),4882,Queensland
4030302,4,492,995.27295,973.5064,920.7225300000001,5740,Peterborough (M),5422,South Australia
3030614,3,523,1028.7434,977.04675,1058.8057,2200,Cardwell (S),4854,Queensland
2031805,2,1012,959.4739999999999,960.1968,909.628,7640,Wangaratta (C),3677,Victoria
3071210,3,582,872.82794,929.33075,805.53253,1800,Bundaberg (C),4670,Queensland
7030302,7,1379,867.8067599999999,746.5582,1096.1958,409,Alligator - Bal,5791,Northern Territory
1030305,1,51,915.6605,893.5395,915.0744,1200,Brewarrina (S),2838,New South Wales
4030803,4,142,937.9826699999999,879.0208,905.5936,2100,Georgetown (DC),5472,South Australia
1030401,1,59,1077.8035,1138.5736,915.39655,1200,Brewarrina (S),2839,New South Wales
5030402,5,305,1037.6179,1036.8096,1009.3148,8750,Wanneroo (C),6035,Western Australia
1030407,1,618,852.3915,892.7373,914.5773,1200,Brewarrina (S),2839,New South Wales
2030505,2,428,1022.3556,968.7868699999999,944.7692,1720,Chiltern (S),3683,Victoria
5030510,5,814,1065.1849,1096.7968,1005.7983,8750,Wanneroo (C),6025,Western Australia
2032207,2,257,1087.6317,1045.5477,958.2189,5680,Oxley (S),3675,Victoria
3071213,3,797,963.19354,956.3315,913.9617300000001,1800,Bundaberg (C),4670,Queensland
3191704,3,536,936.284,919.1545,972.4723,1026,Ascot,4007,Queensland
1030603,1,118,1028.5748,920.83105,945.0825,7950,Warren (S),2824,New South Wales
2030606,2,306,1000.0278,980.33185,984.66797,8200,Wodonga (RC),3690,Victoria
3030606,3,509,856.86365,838.7902,826.4152,2200,Cardwell (S),4816,Queensland
3030609,3,586,858.8974599999999,859.9243,852.6685,2200,Cardwell (S),4854,Queensland
1251104,1,612,1020.7187,1005.7521,1085.1295,8000,Warringah (S),2097,New South Wales
3030704,3,388,819.9808,842.74036,866.8898,3700,Herberton (S),4872,Queensland
6030705,6,345,883.7143,889.33685,833.6867,3002,New Norfolk (M) - Pt B,7140,Tasmania
1430609,1,594,965.95386,928.895,1081.0477,6700,Ryde (M),2111,New South Wales
6030706,6,215,937.546,880.4414,938.1029699999999,3002,New Norfolk (M) - Pt B,7140,Tasmania
5030709,5,832,1042.1229,1092.1268,975.4463,8750,Wanneroo (C),6065,Western Australia
1030808,1,131,857.0961,970.8683,795.2949,2150,Coonamble (S),2831,New South Wales
3030901,3,20,1046.7972,1183.141,909.86475,2700,Dalrymple (S),4871,Queensland
7031005,7,173,982.76276,900.25543,936.0228,3409,Tableland,5760,Northern Territory
3031007,3,966,947.8531,895.4939,927.668,3200,Flinders (S),4821,Queensland
4032508,4,356,1020.4659,934.05615,959.76685,140,Angaston (DC),5353,South Australia
2280205,2,165,936.6154,883.702,1089.7583,6480,St Kilda (C),3185,Victoria
5030904,5,705,1052.664,1115.2732,960.2408,8050,Swan (S),6055,Western Australia
5030905,5,889,1016.1235,1044.7306,939.45575,8050,Swan (S),6056,Western Australia
5051504,5,503,938.7393,862.6912,914.7118,770,Boyup Brook (S),6244,Western Australia
3030906,3,50,1069.6781,1153.7081,822.6253,2700,Dalrymple (S),4816,Queensland
