crash_id,crash_date,crash_time,severity,crash_type,cyclists,cyclist_casualties,reported_location,latitude,longitude
1033971,16-Apr-12,10:00,Injury,Collision with parked vehicle,1,1,MORT STREET (ELOUERA -> GIRRAHWEEN),-35.272333,149.131631
1106929,31-Mar-15,9:10,Property Damage Only,Rear end collision,1,0,KING GEORGE/LANGTON INTERSECTION,-35.300201,149.127349
1064593,23-Jun-13,12:40,Injury,Struck animal (not ridden On Road),1,1,COTTER/EUCUMBENE INTERSECTION,-35.325438,149.026818
1047939,29-Oct-12,8:35,Property Damage Only,Same direction side swipe,1,0,CHALLIS STREET (CAPE -> ANTILL SRV.RD),-35.249626,149.135551
1100972,9-Dec-14,8:50,Injury,Right angle collision,1,1,RUSSELL/VIVIAN BULLWINKEL INTERSECTION,-35.29936,149.15124
1103742,30-Jan-15,8:10,Property Damage Only,Right angle collision,1,0,BARRY/MCCAUGHEY/NORTH INTERSECTION,-35.273355,149.121958
1028411,7-Feb-12,18:01,Injury,Same direction side swipe,1,1,COMMONWEALTH/PARKWCOMMSRM INTERSECTION,-35.287440999999994,149.127787
1084687,3-Apr-14,18:25,Property Damage Only,Right angle collision,1,0,HENTY/IPIMA/LOWANNA INTERSECTION,-35.266391,149.13259
1078160,21-Nov-13,16:40,Property Damage Only,Right angle collision,1,0,BENJAMIN/CONDELL INTERSECTION,-35.246621000000005,149.067749
1102117,11-Jan-15,11:40,Injury,Right angle collision,1,1,STONEHAVEN/MELBOURNE/GOWRIE INTERSECTION,-35.319386,149.114227
1104737,13-Feb-15,8:47,Property Damage Only,Right turn into oncoming vehicle,1,0,DARWIN/UNIVERSITY INTERSECTION,-35.280212,149.125892
1042928,8-Aug-12,13:55,Property Damage Only,Same direction side swipe,1,0,NORTHBOURNE AVENUE (BARRY/COOYONG -> McKAY),-35.27468,149.129849
1052410,2-Jan-13,13:10,Property Damage Only,Collision with parked vehicle,1,0,MORT STREET (ELOUERA -> GIRRAHWEEN),-35.272403999999995,149.131619
1052329,28-Dec-12,15:47,Property Damage Only,Other - Vehicle to Vehicle,1,0,MELROSE DRIVE (PARRAMATTA -> EGGLESTON),-35.352201,149.085369
1105008,13-Nov-14,6:58,Property Damage Only,Right angle collision,1,0,HEARD/MAWSON (SW) INTERSECTION,-35.366677,149.095446
1053302,28-Dec-12,11:00,Injury,Right angle collision,1,1,MELROSE/THEODORE INTERSECTION,-35.338460999999995,149.083622
1037582,21-Jun-12,8:50,Property Damage Only,Right turn into oncoming vehicle,1,0,BLAMEY/BLAMEY PL INTERSECTION,-35.289334999999994,149.153329
1032506,11-Apr-12,16:20,Injury,Same direction side swipe,1,1,BUNDA/NORTHBOURNE/RUDD INTERSECTION,-35.277124,149.129354
1099399,26-Nov-14,8:39,Injury,Right turn into oncoming vehicle,1,1,MORPHETT/NORTHBOURNE INTERSECTION,-35.253564000000004,149.13326
1040395,26-Jul-12,13:05,Injury,Other - Vehicle to Vehicle,1,1,COOYONG/BOOLEE INTERSECTION,-35.281321000000005,149.136775
1072432,26-Sep-13,7:56,Property Damage Only,Right angle collision,1,0,GARRAN/LIVERSIDGE/McCOY INTERSECTION,-35.283570000000005,149.119862
1063666,24-Mar-13,17:00,Property Damage Only,Same direction side swipe,1,0,AINSWORTH/HINDMARSH INTERSECTION,-35.349094,149.09409399999998
1080837,2-Feb-14,16:15,Property Damage Only,Right angle collision,1,0,BATTYE/BRAYBROOKE/PURDIE INTERSECTION,-35.247012,149.097795
1079216,28-Jan-14,16:45,Injury,Other - Vehicle to Vehicle,1,1,CHILDERS STREET (HUTTON -> ALLSOP),-35.278085,149.12471100000002
1033968,13-Apr-12,16:43,Injury,Right turn into oncoming vehicle,1,1,CORINNA/MELROSE INTERSECTION,-35.343795,149.082629
1034428,11-May-12,17:00,Injury,Collision with parked vehicle,1,1,HUTTON STREET (CHILDERS -> KINGSLEY),-35.277101,149.124952
1026837,11-Jan-12,12:55,Injury,Other - Vehicle to Vehicle,1,1,LAUNCESTON/YAMBA INTERSECTION,-35.339005,149.091474
1030036,5-Mar-12,7:55,Injury,Right angle collision,2,2,CAPTAIN COOK/CARNEGIE INTERSECTION,-35.334178,149.143709
1059534,11-Apr-13,14:55,Injury,Other - Vehicle to Vehicle,1,1,CHALLIS STREET (MORPHETT -> CAPE),-35.252373999999996,149.135107
1087784,4-Jun-14,14:15,Injury,Collision with parked vehicle,1,1,BOLDREWOOD STREET (RIDLEY -> FROGGATT),-35.270813000000004,149.117673
1100264,5-Dec-14,17:40,Injury,Right angle collision,1,1,BREMER/CAPTAIN COOK INTERSECTION,-35.328402000000004,149.136029
1085762,23-Apr-14,16:35,Property Damage Only,Right angle collision,1,0,ELDER/LIMESTONE/HIGGINS INTERSECTION,-35.272024,149.141104
1075233,5-Nov-13,7:00,Property Damage Only,Right angle collision,1,0,MORPHETT/NORTHBOURNE INTERSECTION,-35.253644,149.13324699999998
1086449,13-May-14,14:05,Property Damage Only,Other - Vehicle to Vehicle,1,0,BENJAMIN/SWANSON INTERSECTION,-35.239184,149.067577
1094410,21-Aug-14,17:50,Injury,Same direction side swipe,1,1,GLENLOCH 24/GLENLOCH 25/GLENLOCH 27 INTERSECTION,-35.284453000000006,149.08516699999998
1091532,16-Jul-14,8:45,Property Damage Only,Right angle collision,1,0,HOBART/MARCUS CLARKE INTERSECTION,-35.278597,149.126249
1060446,11-Apr-13,7:50,Property Damage Only,Other - Vehicle to Vehicle,1,0,EUREE/LIMESTONE/TRELOAR INTERSECTION,-35.279249,149.14559599999998
1102352,16-Jan-15,9:00,Property Damage Only,Right turn into oncoming vehicle,1,0,FARRELL/MARCUS CLARKE INTERSECTION,-35.280746,149.124419
1049597,30-Oct-12,16:45,Property Damage Only,Right angle collision,1,0,BARTON/GOLD CREEK INTERSECTION,-35.19419,149.086325
1105977,7-Jan-15,9:30,Injury,Right turn into oncoming vehicle,1,1,BLACK MOUNTAIN DRIVE (CLUNIES ROSS -> BLACK MOUNTAIN),-35.275954999999996,149.096793
1027531,7-Feb-12,13:30,Injury,Other - Vehicle to Vehicle,1,1,ELLENBOROUGH/GINNINDERRA/MOUAT/RIGGALL INTERSECTION,-35.24276,149.126211
1068185,26-Jul-13,18:45,Injury,Same direction side swipe,1,1,NORTHBOURNE AVENUE (ALINGA -> BUNDA/RUDD),-35.2781,149.129297
1060611,1-May-13,8:35,Injury,Rear end collision,1,1,ADELAIDE AVENUE (STATNADELWRM -> NATIONAL),-35.310165999999995,149.115856
1071388,24-Sep-13,14:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,LADY DENMAN DRIVE (BARRENJOEY -> COTTER),-35.298967,149.070897
1061126,21-Apr-13,14:20,Injury,Collision with parked vehicle,1,1,EASTLAKE PDE (WENTWORTH AV -> TREVILLIAN QY),-35.310468,149.14328799999998
1060992,18-Apr-13,18:00,Property Damage Only,Right angle collision,1,0,BERRIGAN/DE BURGH/WATTLE (SW) INTERSECTION,-35.258897,149.13047
1068880,20-Aug-13,9:20,Injury,Other - Vehicle to Vehicle,1,1,BARRY/MCCAUGHEY/NORTH INTERSECTION,-35.273501,149.121828
1086981,6-May-14,17:15,Property Damage Only,Right angle collision,1,0,KINGSLEY/KINGSLEY/RIMMER INTERSECTION,-35.275845000000004,149.124629
1041922,14-Mar-12,14:45,Property Damage Only,Other - Vehicle to Vehicle,1,0,ATHLLON/DRAKEFORD INTERSECTION,-35.396368,149.072103
1102704,26-Nov-14,14:00,Injury,Collision with parked vehicle,1,1,MATARANKA STREET (ERLDUNDA -> ELSEY),-35.247414,149.03133200000002
1056180,19-Feb-13,8:10,Injury,Right angle collision,1,1,BOWES/LAUNCESTON INTERSECTION,-35.341284,149.085872
1063363,22-May-13,7:40,Property Damage Only,Other - Vehicle to Vehicle,1,0,ATHLLON/BEASLEY/MAWSON INTERSECTION,-35.364366,149.092511
1041067,14-Jul-12,6:50,Injury,Right angle collision,1,1,ATHLLON/MELROSE INTERSECTION,-35.357062,149.091613
1069264,8-Aug-13,8:07,Property Damage Only,Same direction side swipe,1,0,NORTHBOURNE AVENUE (McKAY -> ELOUERA/GOULD),-35.274143,149.12993600000001
1055232,1-Feb-13,8:00,Property Damage Only,Right angle collision,1,0,GOSSE/WENTWORTH INTERSECTION,-35.312414000000004,149.143138
1078970,16-Jan-14,8:45,Property Damage Only,Other - Vehicle to Vehicle,1,0,MOORE STREET (GOULD -> MASSON),-35.271203,149.129009
1102721,16-Jan-15,17:45,Property Damage Only,Same direction side swipe,1,0,LEICHHARDT/MILDURA/WENTWORTH INTERSECTION,-35.320657000000004,149.14791200000002
1040616,3-Jul-12,18:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,DRAKEFORD/SULWOOD/TUGGERANONG INTERSECTION,-35.3739,149.05693200000002
1085560,18-Apr-14,8:35,Injury,Right angle collision,1,1,GOULD/MOORE INTERSECTION,-35.272909000000006,149.128816
1064327,9-May-13,12:30,Injury,Other -  Single Vehicle (On Road),1,1,BALDWIN/GINNINDERRA/HAYDON INTERSECTION,-35.234928000000004,149.09186
1087388,7-May-14,7:55,Injury,Struck pedestrian (On Road),1,1,RED HILL DRIVE (GOWRIE -> RED HILL),-35.323553000000004,149.109556
1100560,31-Jul-14,15:55,Injury,Other - Vehicle to Vehicle,1,1,DALEY ROAD (DICKSON -> SULLIVANS),-35.278531,149.115138
1102539,18-Jan-15,19:30,Property Damage Only,Right angle collision,1,0,MOYES/STANBURY INTERSECTION,-35.225094,149.02647
1083504,18-Mar-14,16:37,Injury,Collision with parked vehicle,1,1,YARRA GLEN (CARRWYARRSRM -> MELRYARRRA/YARRYAMBRA),-35.331952,149.086174
1103416,4-Feb-15,12:20,Injury,Other - Vehicle to Vehicle,1,1,FLEMINGTON/MORISSET/SANDFORD INTERSECTION,-35.221149,149.14479
1105078,26-Jun-14,8:00,Property Damage Only,Same direction side swipe,1,0,COTTER ROAD (DUNROSSIL -> ADELWCOTTWRM/COTTEADELERM/DUDLEY),-35.312937,149.090025
1085160,10-Apr-14,8:40,Property Damage Only,Right angle collision,1,0,MONARO/PELSART INTERSECTION,-35.337252,149.130944
1041387,21-Jul-12,12:30,Injury,Right turn into oncoming vehicle,1,1,FLEMINGTON/HIBBERSON/KATE CRACE INTERSECTION,-35.186248,149.139333
1091432,18-Jul-14,14:30,Injury,Other - Vehicle to Vehicle,1,1,NEWCASTLE/IRON KNOB INTERSECTION,-35.334828,149.177338
1102097,8-Jan-15,12:55,Property Damage Only,Other - Vehicle to Vehicle,1,0,TASMANIA CIRCLE (DAMPIER -> TASMANIA),-35.321151,149.123819
1072779,16-Oct-13,15:25,Property Damage Only,Other - Vehicle to Vehicle,1,0,HORSE PARK/GUNDAROO/DAVID WALSH INTERSECTION,-35.179905,149.142866
1095848,12-Sep-14,14:30,Injury,Other - Vehicle to Vehicle,1,1,CHISHOLM/DONALDSON/LIMESTONE INTERSECTION,-35.27317,149.142069
1106454,19-Mar-15,9:05,Property Damage Only,Same direction side swipe,1,0,NORTHBOURNE AVENUE (ELOUERA/GOULD -> GIRRAHWEEN/MASSON),-35.271710999999996,149.13032900000002
1090779,1-Jul-14,9:05,Injury,Right angle collision,1,1,FAUNCE/MILLER INTERSECTION,-35.265397,149.11428999999998
1074365,27-Sep-13,14:10,Property Damage Only,Rear end collision,1,0,CONNAH/JOHN CLELAND INTERSECTION,-35.225943,149.055795
1062723,19-Feb-13,16:55,Property Damage Only,Right angle collision,1,0,SULLIVANS/FELLOWS INTERSECTION,-35.27908,149.117985
1051954,20-Dec-12,8:45,Property Damage Only,Same direction side swipe,1,0,ANTILL STREET (HAWDON -> ROSEVEAR),-35.248676,149.144228
1036288,14-May-12,19:01,Injury,Same direction side swipe,1,1,COMMNSTATERM/COMMONWEALTH INTERSECTION,-35.301345,149.12554
1088680,16-Jun-14,17:40,Property Damage Only,Right angle collision,1,0,COOYONG/DONALDSON INTERSECTION,-35.276381,149.13375200000002
1106211,16-Mar-15,8:36,Injury,Other - Vehicle to Vehicle,1,1,GUNGAHLIN/KOSCIUSZKO/THE VALLEY INTERSECTION,-35.188389,149.12218700000003
1054204,1-Feb-13,8:33,Injury,Right angle collision,1,1,DONALDSON/DOONKUNA/ELOUERA INTERSECTION,-35.275186,149.136889
1036419,1-Jun-12,17:25,Property Damage Only,Right angle collision,1,0,BUNDA/MORT INTERSECTION,-35.277497,149.130744
1105099,27-Feb-15,12:10,Injury,Right angle collision,1,1,COTTER/SWALLOWTAIL INTERSECTION,-35.326106,149.03036799999998
1075999,29-Nov-13,18:30,Injury,Head on collision,1,1,AMBALINDUM STREET (GOODPARLA -> MARRAKAI) (SW),-35.253032,149.03856000000002
1048435,22-Feb-12,8:45,Injury,Overturned (On Road),1,1,ADELAIDE AVENUE (EMPIRE -> ADELWHOPESRM),-35.311252,149.111479
1035708,12-May-12,11:30,Injury,Collision with parked vehicle,1,1,ADELAIDE AVENUE (COTTEADELERM -> YARRA GLEN),-35.314769,149.094073
1111376,17-May-15,17:45,Property Damage Only,Same direction side swipe,1,0,CANBERRA/STATE INTERSECTION,-35.312298999999996,149.126367
1099221,22-Nov-14,9:40,Property Damage Only,Other - Vehicle to Vehicle,1,0,HORSEPARK/WHITROD/BURRUMARRA INTERSECTION,-35.159789,149.10261200000002
1042851,4-Sep-12,6:08,Injury,Same direction side swipe,1,1,CANBERRA/HINDMARSH/NEWCASTLE INTERSECTION,-35.337602000000004,149.176149
1076512,11-Dec-13,17:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,MACARTHUR/NORTHBOURNE/WAKEFIELD INTERSECTION,-35.260533,149.132234
1032265,23-Mar-12,9:45,Property Damage Only,Same direction side swipe,1,0,BARRY/COOYONG/NORTHBOURNE INTERSECTION,-35.275753,149.129487
1083720,21-Mar-14,8:55,Property Damage Only,Right angle collision,1,0,CONDAMINE/FORBES INTERSECTION,-35.266098,149.129883
1094990,17-Sep-14,8:50,Injury,Same direction side swipe,1,1,NORTHBOURNE AVENUE (CONDAMINE/IPIMA -> MACARTHUR/WAKEFIELD),-35.263090000000005,149.131721
1071094,10-Sep-13,16:25,Injury,Other - Vehicle to Vehicle,1,1,BARRY/COOYONG/NORTHBOURNE INTERSECTION,-35.275632,149.129695
1084774,16-Apr-14,17:00,Injury,Struck pedestrian (On Road),1,1,NORTHBOURNE AVENUE (VERNON -> LONDON),-35.280328000000004,149.128937
1026370,20-Jan-12,17:52,Injury,Other - Vehicle to Vehicle,1,1,MILFORD STREET (O'LOGHLEN -> O'LOGHLEN),-35.223195000000004,149.037822
1038349,7-Jun-12,15:35,Property Damage Only,Other - Vehicle to Vehicle,1,0,MORT STREET (COOYONG -> ELOUERA),-35.275476,149.131123
1062585,8-May-13,7:52,Property Damage Only,Other - Vehicle to Vehicle,1,0,ALLARA STREET (BINARA/CITY -> NANGARI),-35.283082,149.133328
1045644,4-Sep-12,18:43,Property Damage Only,Other - Vehicle to Vehicle,1,0,MANNING CLARK CR/OODGEROO AV/ALICE CRIST ST INTERSECTION,-35.193179,149.14643600000002
1095744,17-Sep-14,8:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,GUNGAHLIN/KOSCIUSZKO/THE VALLEY INTERSECTION,-35.188468,149.122283
1066953,28-Jul-13,16:25,Property Damage Only,Other - Vehicle to Vehicle,1,0,REDFERN STREET (BOWMAN -> BINDEL/BINDUBI),-35.253425,149.073103
1042796,4-Sep-12,9:05,Property Damage Only,Right turn into oncoming vehicle,1,0,FURZER/LAUNCESTON INTERSECTION,-35.34066,149.084255
1098111,12-Sep-14,16:03,Injury,Same direction side swipe,1,1,YARRA GLEN/YARRNCARRWRM INTERSECTION,-35.328364,149.08666200000002
1030529,5-Mar-12,14:45,Property Damage Only,Right angle collision,1,0,GARRYOWEN DRIVE (LADY DENMAN -> RUSTY ROBERTSON),-35.286167,149.101768
1042327,24-Aug-12,17:00,Property Damage Only,Right angle collision,1,0,REDFERN/TEMPLETON INTERSECTION,-35.256445,149.057267
1103755,11-Feb-15,12:01,Injury,Other - Vehicle to Vehicle,1,1,BARRY/MARCUS CLARKE INTERSECTION,-35.275452,149.12671699999999
1026368,20-Jan-12,14:11,Injury,Other - Vehicle to Vehicle,1,1,TORRENS STREET (IPIMA -> IJONG),-35.265570000000004,149.135375
1033291,3-Apr-12,6:15,Property Damage Only,Right angle collision,1,0,NORMAN LINDSAY/THARWA INTERSECTION,-35.458012,149.09088899999998
1111431,31-May-15,10:30,Property Damage Only,Right angle collision,1,0,BARTON/GOLD CREEK INTERSECTION,-35.19423,149.08628000000002
1040930,12-Aug-12,16:45,Property Damage Only,Right angle collision,1,0,NOVAR/SCHLICH INTERSECTION,-35.303868,149.098251
1035552,24-May-12,8:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,REDFERN STREET (BOWMAN -> BINDEL/BINDUBI),-35.253411,149.073266
1087504,30-May-14,7:45,Injury,Same direction side swipe,1,1,FLYNN/STATE INTERSECTION,-35.304152,149.122369
1106220,18-Mar-15,9:40,Injury,Right angle collision,1,1,MELROSE/THEODORE INTERSECTION,-35.33848,149.083407
1069255,7-Aug-13,8:40,Property Damage Only,Other - Vehicle to Vehicle,1,0,DAVID STREET (HAY -> SARGOOD),-35.263835,149.124849
1108460,15-Apr-15,16:45,Property Damage Only,Other - Vehicle to Vehicle,1,0,BRIGALOW STREET (HALL -> WATTLE),-35.251731,149.124121
1061904,1-May-13,16:40,Property Damage Only,Other - Vehicle to Vehicle,1,0,BENJAMIN/SWANSON INTERSECTION,-35.239184,149.067577
1066700,4-Jul-13,18:10,Property Damage Only,Right angle collision,1,0,FLINDERS/MUGGA INTERSECTION,-35.329506,149.122598
1034061,17-Apr-12,18:05,Property Damage Only,Right angle collision,1,0,BEASLEY/WILKINS INTERSECTION,-35.371386,149.099824
1104931,4-Sep-14,10:20,Property Damage Only,Other - Vehicle to Vehicle,1,0,FELLOWS ROAD (SULLIVANS CREEK -> EAST),-35.279419,149.11858999999998
1080020,11-Feb-14,18:20,Fatal,Right angle collision,1,1,AINSLIE/DOONKUNA INTERSECTION,-35.278304999999996,149.138738
1064363,20-Jun-13,8:10,Property Damage Only,Rear end collision,1,0,HINDMARSH DRIVE (MELROSE -> EGGLESTON),-35.348265000000005,149.081438
1048022,27-Oct-12,16:50,Injury,Right angle collision,1,1,BRAYBROOKE/MASTERMAN INTERSECTION,-35.240795,149.102716
1107174,2-Apr-15,15:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,FLEMINGTON/MAPLETON/MANNING CLARK INTERSECTION,-35.194008000000004,149.150845
1099777,28-Nov-14,8:23,Injury,Other - Vehicle to Vehicle,1,1,BELCONNEN/HAYDON INTERSECTION,-35.253821,149.085969
1075241,5-Nov-13,18:15,Property Damage Only,Right angle collision,1,0,MACARTHUR/MACPHERSON INTERSECTION,-35.259406,149.12113100000002
1088273,27-May-14,10:10,Property Damage Only,Other - Vehicle to Vehicle,1,0,GUNGAHLIN/KOSCIUSZKO INTERSECTION,-35.193365,149.127687
1062204,5-May-13,9:00,Property Damage Only,Rear end collision,1,0,BELCONNEN/BINDUBI/EASTERN VALLEY INTERSECTION,-35.250607,149.07564299999999
1085923,24-Apr-14,10:30,Property Damage Only,Same direction side swipe,1,0,BARRIER/NEWCASTLE INTERSECTION,-35.33095,149.17809599999998
1032173,10-Apr-12,18:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,BADHAM STREET (WOOLLEY -> DICKSON),-35.250038,149.137849
1102453,16-Jan-15,15:45,Injury,Other -  Single Vehicle (On Road),1,1,CHIRNSIDE/CHIRNSIDE INTERSECTION,-35.384064,149.05711599999998
1078008,3-Dec-13,8:56,Injury,Other - Vehicle to Vehicle,1,1,ALPEN STREET (CLIFFORD -> BADDELEY),-35.205588,149.062183
1031074,5-Mar-12,17:03,Property Damage Only,Right angle collision,1,0,DOORING/MONCRIEFF INTERSECTION,-35.256702000000004,149.13503400000002
1075707,18-Nov-13,7:00,Property Damage Only,Rear end collision,1,0,MELROSE DRIVE (PARRAMATTA -> EGGLESTON),-35.352532000000004,149.085486
1036655,22-May-12,17:28,Injury,Same direction side swipe,1,1,BUNDA/NORTHBOURNE/RUDD INTERSECTION,-35.277113,149.12925
1087403,12-May-14,17:50,Property Damage Only,Other - Vehicle to Vehicle,1,0,ANTHONY ROLFE AVENUE (GUNDAROO/MIRRABEI -> GUNDAROO),-35.182119,149.128919
1028069,9-Jan-12,6:30,Property Damage Only,Right angle collision,1,0,EGGLESTON/MELROSE INTERSECTION,-35.351625,149.085165
1091347,11-Jul-14,16:20,Property Damage Only,Other - Vehicle to Vehicle,1,0,FINDLAY/KINGSFORD SMITH INTERSECTION,-35.237072,149.031869
1065361,4-Jul-13,9:00,Property Damage Only,Collision with parked vehicle,1,0,MORT STREET (COOYONG -> ELOUERA),-35.274834999999996,149.131226
1108731,24-Apr-15,14:25,Injury,Right turn into oncoming vehicle,1,1,MORPHETT/NORTHBOURNE INTERSECTION,-35.253575,149.13335800000002
1037855,25-May-12,17:13,Injury,Right turn into oncoming vehicle,1,1,KINGSLEY STREET (HUTTON -> KINGSLEY),-35.276759000000006,149.123817
1098676,5-Nov-14,13:40,Property Damage Only,Right angle collision,1,0,COTTER/MCCULLOCH INTERSECTION,-35.314023,149.080521
1053301,28-Nov-12,8:00,Property Damage Only,Other - Vehicle to Vehicle,1,0,WORGAN STREET (FURZER -> BOWES),-35.341725,149.085405
1034638,15-May-12,17:00,Property Damage Only,Right turn into oncoming vehicle,1,0,HAYDON/JAEGER INTERSECTION,-35.251535,149.088008
1060145,11-Apr-13,9:00,Property Damage Only,Right turn into oncoming vehicle,1,0,FARRELL/MARCUS CLARKE INTERSECTION,-35.280778000000005,149.124391
1108450,1-Apr-15,7:55,Property Damage Only,Same direction side swipe,1,0,MORT STREET (COOYONG -> ELOUERA),-35.274370000000005,149.131302
1060363,9-Apr-13,18:00,Property Damage Only,Right angle collision,1,0,MUELLER/WESTON INTERSECTION,-35.309441,149.099597
1092247,27-Jul-14,9:15,Property Damage Only,Same direction side swipe,1,0,LYTTLETON/REDFERN INTERSECTION,-35.255994,149.06508300000002
1075328,6-Nov-13,17:45,Injury,Same direction side swipe,1,1,BARRY/COOYONG/NORTHBOURNE INTERSECTION,-35.275762,149.129574
1102544,19-Jan-15,16:40,Injury,Right angle collision,1,1,NEWMAN-MORRIS/NUNAN (SW) INTERSECTION,-35.411597,149.08314
1075315,10-Sep-13,16:55,Injury,Right turn into oncoming vehicle,1,1,MACARTHUR/NORTHBOURNE/WAKEFIELD INTERSECTION,-35.260511,149.132038
1093629,23-Aug-14,8:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,CANBERRA AVENUE (DOMINION -> EMPIRE),-35.316158,149.131281
1072004,7-Oct-13,13:45,Injury,Other - Vehicle to Vehicle,1,1,ANTHONY ROLFE//BOREHAM/BOON INTERSECTION,-35.183234999999996,149.134777
1050652,13-Nov-12,18:00,Property Damage Only,Right angle collision,1,0,ADELWKENTSRM/KENT INTERSECTION,-35.314365,149.098262
1092775,7-Aug-14,8:50,Property Damage Only,Other - Vehicle to Vehicle,1,0,WAKEFIELD AVENUE (EBDEN -> O'CONNELL),-35.262234,149.146626
1047466,23-Oct-12,8:16,Injury,Right angle collision,1,1,MASSON/MCCAUGHEY INTERSECTION,-35.269553,149.123436
1029035,15-Feb-12,8:30,Injury,Other - Vehicle to Vehicle,1,1,CARRUTHERS STREET (THROSSELL -> AYERS),-35.323795000000004,149.076262
1101218,10-Apr-14,19:45,Property Damage Only,Right angle collision,1,0,HINDMARSH/JERRABOMBERRA INTERSECTION,-35.342965,149.154505
1077703,18-Dec-13,8:15,Injury,Same direction side swipe,1,1,ANKETELL/ATHLLON (SW) INTERSECTION,-35.424784,149.074382
1067226,29-Jul-13,18:25,Injury,Other - Vehicle to Vehicle,1,1,TENISON - WOODS CIRCUIT (BROOKER -> TENISON-WOODS),-35.425403,149.076807
1088021,26-May-14,18:22,Property Damage Only,Same direction side swipe,1,0,ELOUERA/GOULD/NORTHBOURNE INTERSECTION,-35.27305,149.130113
1099215,12-Nov-14,19:00,Injury,Collision with parked vehicle,1,1,EASTLAKE PDE (TREVILLIAN QY -> GILES ST),-35.311686,149.145614
1062726,17-Apr-13,18:00,Injury,Struck pedestrian (Off Road),1,0,BELCONNEN WAY (SPRINGVALE -> SHUMACK),-35.24348,149.049955
1079814,7-Feb-14,8:30,Injury,Same direction side swipe,1,1,HODGSON/MELROSE INTERSECTION,-35.357246999999994,149.088041
1107687,20-Mar-15,18:15,Property Damage Only,Other - Vehicle to Vehicle,1,0,EDINBURGH/MARCUS CLARKE INTERSECTION,-35.283595,149.124579
1065173,13-Jun-13,21:00,Property Damage Only,Right angle collision,1,0,ASPINALL/KNOX/STIRLING INTERSECTION,-35.231887,149.153766
1098178,5-Nov-14,16:38,Injury,Right angle collision,1,1,MACKENNAL/MILLER/WATTLE INTERSECTION,-35.249365000000004,149.12101
1110914,20-May-15,17:30,Property Damage Only,Right angle collision,1,0,CHISHOLM/EBDEN INTERSECTION,-35.270928000000005,149.14782399999999
1108456,1-Apr-15,18:20,Property Damage Only,Other - Vehicle to Vehicle,1,0,MARCUS CLARKE/UNIVERSITY INTERSECTION,-35.279954,149.125123
1048641,18-Oct-12,8:05,Injury,Same direction side swipe,1,1,ALINGA/MOORE/WEST INTERSECTION,-35.27825,149.127718
1064474,4-Jun-13,8:00,Property Damage Only,Right angle collision,1,0,COBBY/TRELOAR INTERSECTION,-35.281087,149.151372
1109566,6-May-15,8:40,Injury,Same direction side swipe,1,1,MONARO CRESCENT (FLINDERS -> GOLDEN),-35.33033,149.128596
1031906,4-Apr-12,13:00,Property Damage Only,Other -  Single Vehicle (On Road),1,0,DUMAS/WILLIAM WEBB INTERSECTION,-35.214086,149.07241499999998
1060925,2-May-13,9:20,Injury,Right turn into oncoming vehicle,1,1,LONDON CIRCUIT (EDINBURGH -> COMMNLONDWRM),-35.283619,149.126239
1058136,28-Mar-13,9:18,Injury,Right angle collision,1,1,HOVEA/MACARTHUR INTERSECTION,-35.259599,149.123652
1098670,4-Nov-14,5:45,Property Damage Only,Head on collision,2,0,BARTON HIGHWAY (BELLENDEN -> GUNDAROO/WILLIAM SLIM),-35.202321999999995,149.095997
1046656,18-Sep-12,8:35,Property Damage Only,Other - Vehicle to Vehicle,1,0,COWPER/IPIMA/LIMESTONE INTERSECTION,-35.265724,149.13776000000001
1106201,13-Mar-15,6:30,Property Damage Only,Right angle collision,1,0,LONDON/WEST INTERSECTION,-35.279354,149.127692
1042337,27-Aug-12,12:45,Property Damage Only,Right angle collision,1,0,KINGSFORD SMITH/SOUTHERN CROSS INTERSECTION,-35.227727,149.03476
1040167,27-Jun-12,8:10,Property Damage Only,Other - Vehicle to Vehicle,1,0,MUGGA WAY (TORRES -> VANCOUVER),-35.326312,149.121779
1099469,21-Nov-14,8:50,Injury,Other - Vehicle to Vehicle,1,1,BEATTIE/HEMMINGS INTERSECTION,-35.421448999999996,149.112807
1073646,23-Sep-13,18:45,Property Damage Only,Right angle collision,1,0,COWPER/DICKSON SHOPS ACCESS INTERSECTION,-35.249805,149.140918
1092133,1-Aug-14,17:45,Injury,Right angle collision,1,1,NOVAR/SCHLICH INTERSECTION,-35.303809,149.09826
1064107,29-May-13,8:50,Injury,Collision with parked vehicle,1,1,LONSDALE STREET (GIRRAHWEEN -> ELOUERA),-35.271537,149.13306
1041352,28-May-12,10:30,Injury,Right angle collision,1,1,DE BURGH STREET (DE BURGH -> MURDOCH),-35.253682,149.13194
1104218,15-Feb-15,15:48,Injury,Right angle collision,1,1,ROSE/WINTER INTERSECTION,-35.204887,149.039922
