cd_code_06,usual_resident_population_,ier_score_2006,ranking_within_australia_rank_,ranking_within_australia_decile_,ranking_within_australia_percentile_,ranking_within_state_or_territory_state_,ranking_within_state_or_territory_rank_,ranking_within_state_or_territory_decile_,ranking_within_state_or_territory_percentile_
3110606,417,1053,26087,7,70,QLD,5142,7,69
3110713,985,974,13543,4,37,QLD,2590,4,35
3112002,449,965,12266,4,33,QLD,2328,4,32
3120417,642,1070,28557,8,77,QLD,5610,8,76
3120420,587,1052,26052,7,70,QLD,5138,7,69
3121102,937,1007,18718,5,50,QLD,3627,5,49
3121802,38,1118,33655,9,90,QLD,6687,9,90
3150305,489,913,6216,2,17,QLD,1069,2,15
3130818,1155,1083,30270,9,81,QLD,5969,9,81
3131714,470,982,14681,4,40,QLD,2818,4,38
3140901,500,949,10328,3,28,QLD,1939,3,26
3141401,87,1152,35715,10,96,QLD,7129,10,96
3141407,590,1010,19054,6,51,QLD,3698,5,50
3150205,789,968,12782,4,35,QLD,2439,4,33
3241703,512,1081,30099,9,81,QLD,5930,8,80
3150704,756,938,8946,3,24,QLD,1656,3,23
3150904,361,924,7348,2,20,QLD,1314,2,18
3151407,731,1048,25339,7,68,QLD,5003,7,68
3160813,592,1008,18873,6,51,QLD,3667,5,50
3161106,388,848,2332,1,7,QLD,338,1,5
3161409,326,959,11529,4,31,QLD,2178,3,30
3151405,121,1018,20387,6,55,QLD,4003,6,54
3161605,326,863,2888,1,8,QLD,437,1,6
2290403,486,924,7357,2,20,VIC,1531,2,17
3162209,477,1095,31634,9,85,QLD,6273,9,85
3170607,331,1093,31401,9,84,QLD,6220,9,84
3170611,192,1047,25118,7,68,QLD,4956,7,67
3170612,498,1045,24787,7,67,QLD,4898,7,66
3170616,614,1117,33585,9,90,QLD,6669,9,90
3170701,401,975,13663,4,37,QLD,2604,4,35
3170813,339,981,14585,4,39,QLD,2800,4,38
3171004,510,1001,17576,5,47,QLD,3385,5,46
2291018,208,892,4527,2,13,VIC,860,1,10
2291105,100,984,14952,4,40,VIC,3481,4,39
3171311,666,1074,29133,8,78,QLD,5724,8,77
3180504,326,930,8023,3,22,QLD,1450,2,20
3181011,808,1050,25689,7,69,QLD,5066,7,68
3181206,356,1096,31687,9,85,QLD,6285,9,85
3181214,434,1066,28026,8,75,QLD,5502,8,74
3202816,146,1107,32735,9,88,QLD,6494,9,88
2291406,253,525,44,1,1,VIC,5,1,1
3181301,685,1168,36340,10,98,QLD,7262,10,98
3181501,548,1056,26589,8,71,QLD,5234,8,71
3181516,737,1118,33672,9,90,QLD,6692,9,90
3190111,379,1026,21656,6,58,QLD,4278,6,58
3190405,499,1071,28738,8,77,QLD,5646,8,76
3191007,414,1072,28887,8,78,QLD,5672,8,77
3191605,449,1072,28963,8,78,QLD,5686,8,77
3200705,418,972,13315,4,36,QLD,2542,4,35
3200710,568,1078,29706,8,80,QLD,5842,8,79
3200906,765,1063,27562,8,74,QLD,5422,8,73
3201001,390,1046,25065,7,67,QLD,4947,7,67
3202902,198,1017,20324,6,55,QLD,3988,6,54
3211002,633,1074,29200,8,78,QLD,5742,8,77
3212008,709,1137,34910,10,94,QLD,6958,10,94
3221703,449,866,2994,1,8,QLD,458,1,7
3221904,475,1012,19374,6,52,QLD,3777,6,51
3222108,351,1058,26831,8,72,QLD,5292,8,71
3222205,518,891,4476,2,12,QLD,739,1,10
3230310,547,1067,28260,8,76,QLD,5548,8,75
2291606,332,967,12675,4,34,VIC,2882,4,32
3230406,484,928,7820,3,21,QLD,1412,2,19
3230502,859,905,5526,2,15,QLD,942,2,13
3231402,308,1031,22543,7,61,QLD,4470,6,60
3231904,600,910,5963,2,16,QLD,1028,2,14
3240309,714,1026,21740,6,59,QLD,4296,6,58
3240504,520,894,4699,2,13,QLD,783,2,11
3241111,483,1026,21713,6,58,QLD,4290,6,58
2291801,407,944,9586,3,26,VIC,2063,3,23
3251011,828,1168,36326,10,97,QLD,7260,10,98
3251704,783,918,6790,2,19,QLD,1198,2,17
3252701,793,923,7252,2,20,QLD,1293,2,18
3260412,825,1093,31379,9,84,QLD,6215,9,84
3260413,829,1093,31399,9,84,QLD,6219,9,84
3261205,686,982,14758,4,40,QLD,2840,4,39
3261705,812,1015,19975,6,54,QLD,3905,6,53
3262111,638,794,1063,1,3,QLD,124,1,2
3262523,575,1143,35269,10,95,QLD,7043,10,95
3262702,825,907,5695,2,16,QLD,971,2,14
4011209,343,804,1208,1,4,SA ,195,1,7
4011403,580,869,3145,1,9,SA ,406,2,13
4012001,135,1046,25069,7,67,SA ,2510,8,79
4012309,488,933,8361,3,23,SA ,950,3,30
4030204,248,896,4798,2,13,SA ,589,2,19
4030702,319,971,13103,4,35,SA ,1420,5,45
4031108,422,1019,20657,6,56,SA ,2144,7,68
4080611,733,1119,33782,10,91,SA ,3089,10,98
2291811,439,602,171,1,1,VIC,27,1,1
4040609,675,824,1624,1,5,SA ,253,1,8
4051204,547,906,5621,2,16,SA ,672,3,22
4051602,506,1066,27991,8,75,SA ,2743,9,87
4060110,197,1103,32333,9,87,SA ,3019,10,95
4060204,487,988,15562,5,42,SA ,1679,6,53
4061405,397,1113,33236,9,89,SA ,3061,10,97
4081809,967,929,7935,3,22,SA ,904,3,29
4090301,510,1066,28018,8,75,SA ,2744,9,87
4061906,428,952,10633,3,29,SA ,1166,4,37
4062004,761,939,9046,3,25,SA ,1016,4,32
4070314,280,915,6454,2,18,SA ,760,3,24
4070902,497,1045,24836,7,67,SA ,2492,8,79
4071701,287,1112,33137,9,89,SA ,3058,10,97
4080415,559,1104,32478,9,87,SA ,3031,10,96
4090615,166,1039,23863,7,64,SA ,2414,8,76
4091304,396,958,11339,4,31,SA ,1247,4,40
4091511,474,1001,17585,5,47,SA ,1878,6,60
4092213,290,939,9091,3,25,SA ,1022,4,33
4092511,342,1011,19356,6,52,SA ,2039,7,65
4100414,100,922,7206,2,20,SA ,843,3,27
4100507,411,887,4232,2,12,SA ,528,2,17
4101307,688,1002,17814,5,48,SA ,1894,6,60
4101403,717,865,2945,1,8,SA ,392,2,13
4110201,533,696,387,1,2,SA ,37,1,2
4110606,678,926,7569,3,21,SA ,872,3,28
4110805,395,913,6265,2,17,SA ,738,3,24
4111111,230,858,2667,1,8,SA ,370,2,12
4120411,586,1110,32963,9,88,SA ,3052,10,97
4121403,456,1004,18046,5,49,SA ,1916,7,61
4130513,410,934,8514,3,23,SA ,968,4,31
4130601,656,1029,22206,6,60,SA ,2283,8,72
4131204,586,968,12751,4,35,SA ,1380,5,44
4131305,249,918,6736,2,18,SA ,793,3,25
4131403,703,973,13388,4,36,SA ,1452,5,46
4131812,629,1007,18727,5,50,SA ,1976,7,63
4141212,452,747,609,1,2,SA ,93,1,3
4141411,692,971,13075,4,35,SA ,1413,5,45
4141911,832,924,7396,2,20,SA ,863,3,28
4142301,991,1067,28141,8,76,SA ,2754,9,87
4142604,599,988,15554,5,42,SA ,1677,6,53
4142809,109,805,1214,1,4,SA ,196,1,7
5010109,622,1000,17483,5,47,WA ,1529,4,39
5020602,22,553,75,1,1,WA ,22,1,1
5021602,143,980,14455,4,39,WA ,1237,4,32
5022609,611,870,3201,1,9,WA ,264,1,7
5030412,677,1014,19696,6,53,WA ,1756,5,45
5030720,169,1041,24256,7,65,WA ,2259,6,57
1342508,486,975,13716,4,37,NSW,4446,4,38
5031218,622,1135,34782,10,93,WA ,3616,10,91
5031803,726,1165,36216,10,97,WA ,3820,10,96
5032014,560,986,15231,5,41,WA ,1313,4,33
5040601,153,990,15895,5,43,WA ,1377,4,35
5042002,113,1026,21712,6,58,WA ,1962,5,50
5043305,665,984,14947,4,40,WA ,1280,4,33
5050204,343,981,14558,4,39,WA ,1246,4,32
5050619,329,1029,22272,6,60,WA ,2032,6,52
5051303,699,884,4042,2,11,WA ,345,1,9
5051901,626,965,12335,4,33,WA ,1025,3,26
5060311,862,1145,35332,10,95,WA ,3696,10,93
5060704,690,967,12605,4,34,WA ,1051,3,27
5061408,325,1076,29467,8,79,WA ,2873,8,73
5061505,337,1061,27347,8,74,WA ,2606,7,66
5061512,75,1022,21133,6,57,WA ,1900,5,48
5062141,287,1007,18609,5,50,WA ,1646,5,42
5070119,355,1056,26574,8,71,WA ,2524,7,64
5070404,425,1047,25158,7,68,WA ,2367,6,60
5070503,486,1017,20178,6,54,WA ,1802,5,46
5070717,360,1106,32637,9,88,WA ,3292,9,83
5071209,575,973,13424,4,36,WA ,1135,3,29
5071603,544,1001,17632,5,48,WA ,1548,4,39
5071815,844,1126,34205,10,92,WA ,3518,9,89
5080213,804,1044,24579,7,66,WA ,2293,6,58
5080315,262,946,9836,3,27,WA ,817,3,21
1391102,232,1144,35308,10,95,NSW,10778,10,92
5080403,522,912,6147,2,17,WA ,521,2,14
5080913,536,1010,19070,6,51,WA ,1688,5,43
5081705,513,987,15537,5,42,WA ,1340,4,34
5090108,303,1115,33462,9,90,WA ,3409,9,86
5090511,870,903,5424,2,15,WA ,461,2,12
5090804,398,1013,19553,6,53,WA ,1740,5,44
5091305,636,1094,31534,9,85,WA ,3141,8,79
5091313,605,1108,32866,9,88,WA ,3326,9,84
5091504,724,911,6051,2,17,WA ,517,2,13
5091710,824,1088,30871,9,83,WA ,3057,8,77
5092409,250,1077,29498,8,79,WA ,2879,8,73
5101712,350,903,5382,2,15,WA ,458,2,12
5111706,785,1078,29748,8,80,WA ,2911,8,74
1400106,258,875,3500,1,10,NSW,1289,2,11
5110109,438,1063,27643,8,74,WA ,2635,7,67
5121917,546,1067,28252,8,76,WA ,2709,7,69
5130202,132,967,12589,4,34,WA ,1047,3,27
5130306,75,659,298,1,1,WA ,70,1,2
6010501,446,814,1413,1,4,TAS,60,1,6
8021307,363,953,10715,3,29,ACT,60,2,12
5110128,212,1098,31942,9,86,WA ,3201,9,81
6010703,312,1019,20545,6,55,TAS,829,8,80
6020903,213,918,6799,2,19,TAS,301,3,29
6020904,142,763,728,1,2,TAS,27,1,3
6031202,152,1019,20652,6,56,TAS,833,8,80
1042403,338,1076,29385,8,79,NSW,8812,8,75
1042504,590,821,1544,1,5,NSW,548,1,5
6020406,339,924,7351,2,20,TAS,327,4,32
6050309,466,1028,21985,6,59,TAS,870,9,84
1042709,111,980,14456,4,39,NSW,4648,4,40
6032308,612,646,269,1,1,TAS,4,1,1
6040109,168,960,11650,4,32,TAS,497,5,48
6040403,554,899,5075,2,14,TAS,235,3,23
6040506,472,879,3678,1,10,TAS,174,2,17
7010302,561,1152,35732,10,96,NT ,353,10,99
7030403,676,550,70,1,1,NT ,26,1,8
7030609,44,1032,22651,7,61,NT ,267,8,75
8010503,720,1125,34167,10,92,ACT,420,9,81
8010520,671,1056,26579,8,71,ACT,256,5,49
8013601,722,1050,25685,7,69,ACT,243,5,47
8013604,366,593,148,1,1,ACT,4,1,1
8014408,284,1015,19926,6,54,ACT,149,3,29
1400708,438,758,676,1,2,NSW,195,1,2
8022307,556,1108,32803,9,88,ACT,384,8,74
1010213,447,945,9816,3,27,NSW,3313,3,29
1401804,556,911,6022,2,17,NSW,2118,2,18
1010804,305,950,10411,3,28,NSW,3482,3,30
1011505,796,978,14107,4,38,NSW,4551,4,39
1012007,448,866,2995,1,8,NSW,1105,1,10
1070903,320,902,5319,2,15,NSW,1886,2,16
1020707,568,833,1845,1,5,NSW,676,1,6
1030506,140,1115,33376,9,90,NSW,10124,9,86
1030606,99,1089,30976,9,83,NSW,9319,8,79
1030703,527,948,10069,3,27,NSW,3385,3,29
1032202,270,1090,31139,9,84,NSW,9374,8,80
1040808,145,938,8880,3,24,NSW,3030,3,26
1041007,134,802,1176,1,4,NSW,388,1,4
1041302,112,1074,29151,8,78,NSW,8741,8,75
1071618,538,913,6279,2,17,NSW,2215,2,19
1042401,73,1074,29230,8,79,NSW,8764,8,75
1052310,461,923,7243,2,20,NSW,2494,3,22
1071715,577,952,10653,3,29,NSW,3556,4,31
1091004,365,928,7825,3,21,NSW,2688,3,23
1052312,356,955,11023,3,30,NSW,3671,4,32
1060502,90,1032,22693,7,61,NSW,6804,6,58
1061602,730,1102,32240,9,87,NSW,9742,9,83
1062205,400,869,3155,1,9,NSW,1165,1,10
1070414,830,975,13701,4,37,NSW,4441,4,38
1080607,990,1018,20493,6,55,NSW,6254,6,53
1081611,743,1021,20885,6,56,NSW,6341,6,54
1081804,364,913,6282,2,17,NSW,2217,2,19
1161209,583,976,13793,4,37,NSW,4463,4,38
1092607,366,1044,24702,7,66,NSW,7363,7,63
1100205,416,928,7799,3,21,NSW,2678,3,23
1100504,590,980,14323,4,39,NSW,4608,4,40
1111110,870,1131,34516,10,93,NSW,10506,9,89
1111710,166,909,5888,2,16,NSW,2078,2,18
1402005,908,994,16571,5,45,NSW,5230,5,45
1101201,442,917,6680,2,18,NSW,2332,2,20
1101311,176,880,3734,1,10,NSW,1359,2,12
1101611,176,954,10898,3,30,NSW,3632,4,31
1112005,711,984,15044,5,41,NSW,4803,5,41
1120213,608,885,4087,2,11,NSW,1468,2,13
1130711,467,1062,27513,8,74,NSW,8238,7,70
1131506,464,867,3056,1,9,NSW,1130,1,10
1410910,381,1082,30244,9,81,NSW,9085,8,77
1121004,712,1103,32378,9,87,NSW,9790,9,83
1121610,493,928,7796,3,21,NSW,2677,3,23
1122009,739,1085,30596,9,82,NSW,9196,8,78
1130302,264,1084,30379,9,82,NSW,9142,8,78
1130403,185,995,16604,5,45,NSW,5241,5,45
1142307,726,949,10245,3,28,NSW,3439,3,30
2292305,609,1091,31199,9,84,VIC,7877,9,87
1150101,93,1055,26399,8,71,NSW,7875,7,67
1150304,523,963,12076,4,33,NSW,3990,4,34
1160204,195,1044,24695,7,66,NSW,7361,7,63
1160905,498,960,11673,4,32,NSW,3867,4,33
2292404,620,1005,18384,5,50,VIC,4406,5,49
1161606,500,1006,18441,5,50,NSW,5738,5,49
1162113,620,1125,34157,10,92,NSW,10384,9,88
1162204,557,934,8476,3,23,NSW,2898,3,25
1162213,995,997,16989,5,46,NSW,5343,5,46
1170306,459,992,16283,5,44,NSW,5150,5,44
1170409,590,1072,28902,8,78,NSW,8651,8,74
1170906,510,886,4131,2,12,NSW,1483,2,13
1180412,685,1119,33720,10,91,NSW,10239,9,87
1180802,421,1013,19640,6,53,NSW,6053,6,52
1180810,276,964,12124,4,33,NSW,4006,4,34
1181209,309,918,6746,2,19,NSW,2355,2,20
1181703,463,1080,29908,8,80,NSW,8983,8,77
1192807,1100,932,8223,3,22,NSW,2810,3,24
1181707,322,912,6163,2,17,NSW,2177,2,19
1193004,552,949,10247,3,28,NSW,3440,3,30
1242806,755,1146,35393,10,95,NSW,10803,10,92
4012401,584,787,969,1,3,SA ,167,1,6
1181903,126,999,17381,5,47,NSW,5458,5,47
1182312,569,949,10277,3,28,NSW,3447,3,30
1190210,646,965,12325,4,33,NSW,4067,4,35
1191905,451,587,136,1,1,NSW,18,1,1
1192103,371,858,2672,1,8,NSW,977,1,9
1242110,269,1028,22060,6,59,NSW,6621,6,57
1200101,542,979,14264,4,39,NSW,4595,4,39
1200707,643,1080,29904,8,80,NSW,8981,8,77
1201302,403,1046,25072,7,67,NSW,7481,7,64
1242203,310,899,5069,2,14,NSW,1801,2,16
1210407,897,941,9244,3,25,NSW,3138,3,27
1211602,603,1023,21302,6,57,NSW,6444,6,55
1220104,510,1088,30906,9,83,NSW,9294,8,79
1220213,709,852,2461,1,7,NSW,895,1,8
1220910,619,1055,26397,8,71,NSW,7874,7,67
1221002,522,1099,31976,9,86,NSW,9643,9,82
1221901,896,863,2850,1,8,NSW,1048,1,9
1221902,696,1064,27798,8,75,NSW,8319,8,71
1230802,195,981,14590,4,39,NSW,4685,4,40
1242607,553,1101,32195,9,86,NSW,9721,9,83
1242609,538,991,16125,5,44,NSW,5110,5,44
1240604,343,1169,36361,10,98,NSW,11217,10,95
1240803,933,1165,36224,10,97,NSW,11160,10,95
1250403,518,1141,35111,10,94,NSW,10708,10,91
1250507,820,1169,36355,10,98,NSW,11213,10,95
1251506,580,893,4593,2,13,NSW,1635,2,14
1251704,1013,1170,36395,10,98,NSW,11231,10,96
1270408,806,768,761,1,3,NSW,226,1,2
1270502,782,654,290,1,1,NSW,60,1,1
1260102,271,1122,33936,10,91,NSW,10305,9,88
1260805,541,1042,24271,7,65,NSW,7254,7,62
1273004,547,996,16868,5,46,NSW,5313,5,45
1280209,602,844,2191,1,6,NSW,802,1,7
1280310,906,1071,28741,8,77,NSW,8603,8,73
1281009,764,973,13357,4,36,NSW,4357,4,37
1281903,897,1086,30625,9,82,NSW,9205,8,78
2362210,508,1027,21922,6,59,VIC,5440,6,60
1290104,368,1109,32899,9,88,NSW,9950,9,85
2370303,539,881,3856,2,11,VIC,700,1,8
2370502,337,900,5186,2,14,VIC,1003,2,12
1290807,481,707,421,1,2,NSW,110,1,1
1300310,593,1037,23458,7,63,NSW,7013,6,60
1412312,362,1094,31561,9,85,NSW,9507,9,81
1291510,1056,1070,28558,8,77,NSW,8551,8,73
1320412,548,911,6108,2,17,NSW,2154,2,19
1320908,365,761,697,1,2,NSW,203,1,2
1321211,710,939,8999,3,25,NSW,3060,3,26
1300406,577,620,214,1,1,NSW,41,1,1
1301307,598,995,16677,5,45,NSW,5265,5,45
1301604,589,964,12209,4,33,NSW,4032,4,35
1301810,277,1072,28849,8,78,NSW,8631,8,74
1320207,734,1137,34920,10,94,NSW,10649,10,91
1320411,617,1015,19951,6,54,NSW,6122,6,52
1413206,387,1058,26907,8,72,NSW,8033,7,69
1321506,702,1047,25129,7,68,NSW,7500,7,64
1321507,640,1003,17889,5,48,NSW,5583,5,48
1321508,814,881,3842,2,11,NSW,1395,2,12
1321806,890,1020,20707,6,56,NSW,6304,6,54
1330710,948,964,12237,4,33,NSW,4039,4,35
1332301,649,855,2579,1,7,NSW,942,1,8
1340107,628,827,1698,1,5,NSW,608,1,6
1342008,968,992,16176,5,44,NSW,5120,5,44
1342606,490,1079,29795,8,80,NSW,8943,8,76
1350309,224,867,3045,1,9,NSW,1125,1,10
1350406,388,971,13067,4,35,NSW,4271,4,37
1350602,695,875,3479,1,10,NSW,1280,2,11
1360803,693,1069,28526,8,77,NSW,8544,8,73
1361406,873,1131,34545,10,93,NSW,10520,9,90
1370107,587,1197,37048,10,99,NSW,11559,10,98
1381208,814,1044,24655,7,66,NSW,7353,7,63
1420708,355,981,14614,4,40,NSW,4690,4,40
1421710,635,769,774,1,3,NSW,231,1,2
1431114,1109,1056,26625,8,72,NSW,7941,7,68
1431202,593,1144,35278,10,95,NSW,10768,10,92
2371610,686,1017,20247,6,55,VIC,4934,6,55
1381609,576,1149,35548,10,95,NSW,10869,10,93
1381810,787,1028,22076,6,59,NSW,6627,6,57
1382607,223,1075,29267,8,79,NSW,8774,8,75
1390911,383,1082,30207,9,81,NSW,9069,8,77
1431302,423,1101,32224,9,87,NSW,9736,9,83
1431605,887,1135,34790,10,93,NSW,10601,9,90
1431712,826,1117,33595,9,90,NSW,10206,9,87
1440503,597,1079,29873,8,80,NSW,8969,8,76
1440902,434,1065,27969,8,75,NSW,8383,8,71
1441705,314,1030,22407,6,60,NSW,6733,6,58
2071006,1129,1077,29516,8,79,VIC,7465,9,83
2010303,629,884,4041,2,11,VIC,746,1,9
2010807,265,889,4348,2,12,VIC,812,1,9
2011503,682,921,7070,2,19,VIC,1453,2,16
2011607,978,994,16560,5,45,VIC,3911,5,43
2012204,532,944,9627,3,26,VIC,2078,3,23
2021216,294,1075,29348,8,79,VIC,7425,9,82
2130512,554,888,4297,2,12,VIC,799,1,9
2020801,435,1005,18314,5,49,VIC,4382,5,49
2020806,435,756,661,1,2,VIC,97,1,2
2020910,978,964,12123,4,33,VIC,2728,3,30
2380514,828,1143,35230,10,95,VIC,8772,10,97
2021106,476,1040,24028,7,65,VIC,6018,7,67
3112014,193,1004,18158,5,49,QLD,3524,5,48
2021401,298,1071,28779,8,77,VIC,7309,9,81
2030202,362,1047,25243,7,68,VIC,6368,8,71
2031002,177,986,15269,5,41,VIC,3576,4,40
2031304,189,1050,25655,7,69,VIC,6482,8,72
2031508,707,1042,24299,7,65,VIC,6092,7,67
2031905,236,1033,22924,7,62,VIC,5705,7,63
3162201,585,796,1098,1,3,QLD,131,1,2
2032111,289,1012,19487,6,53,VIC,4707,6,52
2032210,482,1011,19278,6,52,VIC,4653,6,52
2040705,425,891,4474,2,12,VIC,846,1,10
2040708,377,869,3127,1,9,VIC,562,1,7
3200201,17,989,15836,5,43,QLD,3045,5,41
2032308,219,1092,31352,9,84,VIC,7924,9,88
2040302,575,844,2186,1,6,VIC,354,1,4
2041307,266,942,9349,3,25,VIC,2004,3,23
2050101,421,962,11932,4,32,VIC,2679,3,30
2050402,473,1009,18907,6,51,VIC,4552,6,51
2061105,270,892,4494,2,12,VIC,852,1,10
2050804,401,1081,30040,9,81,VIC,7604,9,84
2060701,380,990,15855,5,43,VIC,3729,5,41
2060905,644,888,4289,2,12,VIC,797,1,9
2071211,686,926,7644,3,21,VIC,1609,2,18
2071604,246,915,6512,2,18,VIC,1321,2,15
2080309,480,981,14606,4,39,VIC,3380,4,38
2080810,243,990,15884,5,43,VIC,3733,5,42
2081903,1161,1016,20127,6,54,VIC,4902,6,54
2081907,668,833,1859,1,5,VIC,292,1,4
2090904,629,958,11314,4,31,VIC,2506,3,28
3260611,514,1127,34296,10,92,QLD,6820,10,92
2092012,330,1056,26628,8,72,VIC,6741,8,75
2092606,245,1038,23708,7,64,VIC,5926,7,66
2101104,221,1049,25467,7,68,VIC,6432,8,71
2110308,264,949,10324,3,28,VIC,2248,3,25
2110606,282,1002,17752,5,48,VIC,4236,5,47
2111010,700,1063,27654,8,74,VIC,7011,8,78
2130805,751,920,6991,2,19,VIC,1432,2,16
2111315,144,1068,28267,8,76,VIC,7164,8,79
2111702,541,1040,23982,7,65,VIC,6007,7,67
2111703,460,1010,19128,6,52,VIC,4614,6,51
2112110,442,996,16790,5,45,VIC,3981,5,44
2112203,569,874,3429,1,10,VIC,616,1,7
2112206,595,742,576,1,2,VIC,79,1,1
2131003,237,928,7840,3,21,VIC,1658,2,19
2131612,704,882,3890,2,11,VIC,710,1,8
2120310,469,874,3409,1,10,VIC,612,1,7
2120505,620,982,14740,4,40,VIC,3414,4,38
2120614,612,1028,21993,6,59,VIC,5463,7,61
2120727,644,1083,30314,9,81,VIC,7676,9,85
2130310,1102,916,6593,2,18,VIC,1335,2,15
2130404,815,851,2420,1,7,VIC,406,1,5
2130509,782,913,6256,2,17,VIC,1247,2,14
2131617,856,1020,20672,6,56,VIC,5066,6,56
2131619,529,1049,25505,7,69,VIC,6445,8,71
2141003,685,1019,20645,6,56,VIC,5058,6,56
2141410,655,986,15225,5,41,VIC,3560,4,40
2141514,629,1042,24274,7,65,VIC,6083,7,67
2151005,749,1021,20977,6,57,VIC,5169,6,57
2160101,715,1105,32592,9,88,VIC,8202,10,91
2171112,344,995,16713,5,45,VIC,3960,5,44
2230610,330,1059,27061,8,73,VIC,6844,8,76
2160401,673,1091,31222,9,84,VIC,7885,9,87
2160704,953,978,14069,4,38,VIC,3239,4,36
2160908,807,968,12708,4,34,VIC,2890,4,32
2180411,221,985,15189,5,41,VIC,3553,4,40
2181112,343,1134,34716,10,93,VIC,8665,10,96
2181407,278,918,6718,2,18,VIC,1362,2,15
2181703,579,883,3953,2,11,VIC,725,1,8
2230912,271,1195,37005,10,99,VIC,9069,10,100
2231012,840,999,17248,5,47,VIC,4100,5,46
2190801,742,1026,21663,6,58,VIC,5366,6,59
2191702,404,1133,34677,10,93,VIC,8657,10,96
2191709,908,1016,20108,6,54,VIC,4898,6,54
2200708,193,1047,25246,7,68,VIC,6370,8,71
2211001,340,1085,30532,9,82,VIC,7727,9,85
2211205,208,1131,34515,10,93,VIC,8627,10,95
2200904,286,974,13546,4,37,VIC,3071,4,34
2210702,484,1065,27924,8,75,VIC,7079,8,78
2230506,648,985,15175,5,41,VIC,3550,4,40
2230602,598,996,16814,5,45,VIC,3988,5,44
2212402,590,870,3176,1,9,VIC,571,1,7
2220117,750,1117,33609,9,90,VIC,8420,10,93
2220713,189,1099,31977,9,86,VIC,8056,9,89
2221113,342,879,3683,1,10,VIC,663,1,8
2221203,845,967,12598,4,34,VIC,2857,4,32
2221306,196,867,3049,1,9,VIC,543,1,6
2230202,482,1016,20088,6,54,VIC,4892,6,54
2240209,713,999,17352,5,47,VIC,4131,5,46
2240213,289,939,9015,3,25,VIC,1927,3,22
2240506,571,994,16492,5,45,VIC,3887,5,43
2241010,684,921,7035,2,19,VIC,1446,2,16
2241102,414,1061,27326,8,73,VIC,6917,8,77
2250301,806,1102,32255,9,87,VIC,8107,9,90
2250808,713,1043,24454,7,66,VIC,6139,7,68
2250904,679,1057,26823,8,72,VIC,6785,8,75
2251004,564,1042,24388,7,66,VIC,6119,7,68
2251101,670,1069,28449,8,76,VIC,7212,8,80
2251309,803,1086,30642,9,82,VIC,7752,9,86
2251504,901,1056,26593,8,71,VIC,6732,8,75
2251610,448,1002,17706,5,48,VIC,4222,5,47
2251810,353,992,16239,5,44,VIC,3826,5,43
2300901,228,993,16436,5,44,VIC,3873,5,43
2301608,901,983,14849,4,40,VIC,3447,4,38
2301907,603,1022,21117,6,57,VIC,5215,6,58
2301916,570,994,16479,5,44,VIC,3883,5,43
2310402,441,1044,24641,7,66,VIC,6200,7,69
2320504,493,843,2159,1,6,VIC,352,1,4
2320604,727,971,13073,4,35,VIC,2974,4,33
2320906,593,989,15700,5,42,VIC,3692,5,41
2321911,780,1095,31578,9,85,VIC,7968,9,88
2322003,506,982,14762,4,40,VIC,3418,4,38
2322308,219,1008,18739,6,51,VIC,4509,5,50
2330109,730,1022,21150,6,57,VIC,5222,6,58
2330211,308,1035,23289,7,63,VIC,5798,7,64
2331112,515,973,13368,4,36,VIC,3037,4,34
2331708,543,1025,21508,6,58,VIC,5318,6,59
2340609,548,1017,20166,6,54,VIC,4913,6,55
2341101,343,826,1679,1,5,VIC,258,1,3
2341106,239,905,5563,2,15,VIC,1094,2,13
2341118,744,1085,30497,9,82,VIC,7716,9,85
2341318,955,1048,25289,7,68,VIC,6381,8,71
2341711,758,1053,26161,7,70,VIC,6616,8,73
2341720,610,1132,34587,10,93,VIC,8638,10,95
2342319,824,974,13590,4,37,VIC,3087,4,34
3051408,558,973,13323,4,36,QLD,2544,4,35
3051705,412,940,9114,3,25,QLD,1694,3,23
2342513,667,1079,29787,8,80,VIC,7547,9,83
2342515,863,1018,20391,6,55,VIC,4973,6,55
2360305,606,1024,21422,6,58,VIC,5293,6,59
2361207,433,1042,24371,7,66,VIC,6113,7,68
2361910,647,1025,21594,6,58,VIC,5346,6,59
2362006,632,1022,21007,6,57,VIC,5175,6,57
2380612,960,1173,36478,10,98,VIC,8998,10,99
2381106,612,1008,18730,6,51,VIC,4507,5,50
3010605,54,1115,33428,9,90,QLD,6638,9,89
3011102,568,798,1116,1,3,QLD,135,1,2
3012129,170,1160,36050,10,97,QLD,7204,10,97
3050701,856,960,11643,4,32,QLD,2198,3,30
3021101,97,1116,33547,9,90,QLD,6664,9,90
3021303,27,982,14752,4,40,QLD,2839,4,39
3030314,360,979,14288,4,39,QLD,2738,4,37
3030403,665,1037,23585,7,63,QLD,4677,7,63
3051905,961,946,9879,3,27,QLD,1845,3,25
3030405,698,881,3808,2,11,QLD,619,1,9
3030511,268,1059,26971,8,73,QLD,5316,8,72
3030710,139,1014,19814,6,53,QLD,3858,6,52
3040114,367,1092,31292,9,84,QLD,6198,9,84
3040406,448,992,16159,5,44,QLD,3104,5,42
3040501,723,908,5799,2,16,QLD,991,2,14
3041301,428,1032,22761,7,61,QLD,4520,7,61
3041806,67,1000,17490,5,47,QLD,3367,5,46
3043420,752,1076,29363,8,79,QLD,5785,8,78
