sa2_code,sa2_name,period,number_new_houses,number_new_other_residential_building,number_total_dwellings,value_new_houses_aud000,value_new_other_residential_building_aud000,value_alterations_additions_aud000,value_total_residential_building_aud000,value_non_residential_building_aud000,value_total_building_aud000,id
206061135,Armadale,2012-2013,7,4,11,8016.6,3678.2,10112.9,21807.8,15509.5,37317.2,2695
201011003,Ballarat - North,2013-2014,152,13,165,40009.1,2501.4,5858.1,48368.6,7062.1,55430.7,2166
206061135,Armadale,2011-2012,11,0,11,15593.1,0.0,16883.9,32477.0,6761.1,39238.1,2696
201011003,Ballarat - North,2012-2013,206,42,250,50153.9,6545.5,5537.7,62237.1,10554.4,72791.6,2167
206061136,Prahran - Windsor,2014-2015,12,271,284,5220.5,73237.1,20090.8,98548.4,22899.8,121448.2,2697
201011003,Ballarat - North,2011-2012,105,38,144,26068.1,5693.0,6275.4,38036.4,7282.3,45318.8,2168
206061136,Prahran - Windsor,2013-2014,5,279,292,2571.2,70902.9,15987.5,89461.6,15677.1,105138.7,2698
201011004,Ballarat - South,2014-2015,203,34,237,37865.4,6566.6,3527.5,47959.5,6431.0,54390.5,2169
206011105,Brunswick,2012-2013,21,383,404,8561.7,88991.5,13339.6,110892.8,14187.2,125079.9,2575
201011004,Ballarat - South,2013-2014,210,68,281,42994.0,9185.1,3895.0,56074.0,22962.8,79036.8,2170
206011105,Brunswick,2011-2012,20,287,307,4799.0,52041.3,13606.0,70446.2,36403.6,106849.8,2576
201011004,Ballarat - South,2012-2013,185,74,259,34811.2,12959.3,3230.7,51001.2,18286.3,69287.6,2171
206011106,Brunswick East,2014-2015,14,659,673,3947.4,152287.2,3652.3,159886.9,20463.0,180349.9,2577
201011004,Ballarat - South,2011-2012,193,45,239,36054.2,5554.7,2437.3,44046.1,13537.8,57583.9,2172
201011005,Buninyong,2014-2015,39,0,40,11352.7,0.0,2760.1,14112.8,1458.2,15571.0,2173
201011005,Buninyong,2013-2014,30,0,30,9851.9,0.0,1961.8,11813.7,2123.4,13937.1,2174
201011005,Buninyong,2012-2013,40,14,55,13215.1,2190.0,2002.5,17407.6,5022.8,22430.5,2175
201011005,Buninyong,2011-2012,57,0,58,14662.6,0.0,1526.4,16188.9,5992.7,22181.7,2176
201011006,Delacombe,2014-2015,132,2,134,28790.6,308.0,1188.1,30286.8,9440.3,39727.1,2177
201011007,Smythes Creek,2014-2015,20,0,20,5455.2,0.0,1208.5,6663.7,0.0,6663.7,2181
201011007,Smythes Creek,2013-2014,19,0,19,6080.8,0.0,1109.3,7190.0,376.0,7566.0,2182
201011007,Smythes Creek,2012-2013,28,0,28,8648.6,0.0,1650.1,10298.7,0.0,10298.7,2183
201011007,Smythes Creek,2011-2012,20,0,20,5563.2,0.0,971.2,6534.4,0.0,6534.4,2184
201031016,Maryborough (Vic.),2014-2015,48,2,50,9495.8,347.0,1837.2,11679.9,2735.0,14414.9,2217
206061136,Prahran - Windsor,2012-2013,8,303,313,4121.7,85664.8,19309.7,109096.2,15418.1,124514.3,2699
201031016,Maryborough (Vic.),2013-2014,49,6,55,10587.5,1398.0,1538.5,13524.0,731.5,14255.5,2218
206061136,Prahran - Windsor,2011-2012,15,455,473,8030.1,141610.9,11688.0,161328.9,15598.3,176927.2,2700
201031016,Maryborough (Vic.),2012-2013,33,2,35,7355.5,423.9,1752.2,9531.7,7497.4,17029.1,2219
206071140,Carlton North - Princes Hill,2013-2014,5,5,11,2652.2,1500.0,16306.2,20458.4,809.0,21267.3,2714
201031016,Maryborough (Vic.),2011-2012,48,14,62,10486.1,2891.0,824.6,14201.7,1782.8,15984.5,2220
201031017,Maryborough Region,2014-2015,27,2,29,5210.7,150.0,1031.3,6392.1,1260.4,7652.4,2221
201031017,Maryborough Region,2013-2014,12,0,12,2442.5,0.0,1950.2,4392.7,597.3,4990.0,2222
201031017,Maryborough Region,2012-2013,18,0,20,3552.9,0.0,1426.0,4978.9,411.6,5390.5,2223
201031017,Maryborough Region,2011-2012,28,0,28,4701.4,0.0,949.5,5650.8,1108.5,6759.3,2224
208031184,Braeside,2014-2015,0,0,0,0.0,0.0,0.0,0.0,18714.8,18714.8,2889
202011018,Bendigo,2014-2015,81,8,90,20057.5,4125.8,6843.0,31026.3,60859.2,91885.5,2225
206071140,Carlton North - Princes Hill,2012-2013,3,2,5,1181.8,880.0,12777.8,14839.6,3275.1,18114.7,2715
202011018,Bendigo,2013-2014,88,24,112,18530.2,5258.7,7470.8,31259.6,49351.7,80611.3,2226
206071140,Carlton North - Princes Hill,2011-2012,2,0,2,958.6,0.0,15087.2,16045.8,150.0,16195.8,2716
202011018,Bendigo,2012-2013,73,6,79,15476.4,1926.4,6170.4,23573.1,794464.1,818037.2,2227
206071141,Collingwood,2014-2015,3,92,97,2425.4,20932.5,5760.2,29118.0,39120.6,68238.6,2717
202011018,Bendigo,2011-2012,39,22,61,9585.0,2993.4,5930.3,18508.7,51936.2,70444.9,2228
206071141,Collingwood,2013-2014,1,682,689,565.0,180770.0,8877.2,190212.2,15716.1,205928.3,2718
202011019,California Gully - Eaglehawk,2014-2015,138,0,141,33975.6,0.0,1394.9,35370.4,5514.7,40885.1,2229
206011106,Brunswick East,2013-2014,8,219,227,2765.7,58250.0,5579.8,66595.5,1524.1,68119.7,2578
202011019,California Gully - Eaglehawk,2013-2014,124,6,131,27135.3,1086.9,1555.0,29777.2,2952.8,32730.0,2230
206011106,Brunswick East,2012-2013,4,448,452,1103.5,120593.2,8798.3,130495.0,3234.5,133729.5,2579
202011019,California Gully - Eaglehawk,2012-2013,169,13,182,37594.3,1500.0,1507.8,40602.0,2758.7,43360.7,2231
206011106,Brunswick East,2011-2012,11,145,156,3652.0,18286.5,4617.4,26556.0,889.0,27445.0,2580
202011019,California Gully - Eaglehawk,2011-2012,244,4,249,51250.3,426.0,1446.8,53123.0,4206.9,57329.9,2232
206011109,Pascoe Vale South,2014-2015,15,151,166,6071.2,22768.7,4989.2,33829.2,1260.0,35089.2,2589
202011020,East Bendigo - Kennington,2014-2015,55,0,55,14451.3,0.0,4150.6,18601.9,6672.0,25273.9,2233
206071141,Collingwood,2012-2013,2,37,42,895.7,10862.5,12030.1,23788.3,22760.3,46548.6,2719
202011020,East Bendigo - Kennington,2013-2014,40,2,42,12537.1,329.0,3340.3,16206.4,19995.4,36201.8,2234
206071141,Collingwood,2011-2012,3,209,227,1050.0,65121.6,16366.4,82537.9,9597.9,92135.8,2720
202011020,East Bendigo - Kennington,2012-2013,48,2,50,12213.5,388.0,3552.3,16153.8,17477.0,33630.8,2235
206071142,Fitzroy,2014-2015,42,129,194,11188.4,34385.0,24786.1,70359.4,15287.7,85647.1,2721
202011020,East Bendigo - Kennington,2011-2012,31,19,51,10292.7,4900.0,2533.8,17726.5,11528.5,29255.0,2236
206071142,Fitzroy,2013-2014,5,136,150,3713.2,30874.2,18258.9,52846.3,28477.7,81324.0,2722
202021027,Castlemaine,2014-2015,64,0,64,15985.3,0.0,5063.5,21048.9,5921.1,26970.0,2261
206071142,Fitzroy,2012-2013,2,50,54,285.0,7000.0,17315.4,24600.4,25212.7,49813.1,2723
202021027,Castlemaine,2013-2014,65,3,68,14239.6,499.9,4492.0,19231.5,7258.0,26489.5,2262
206071142,Fitzroy,2011-2012,6,3,10,3682.6,910.0,9666.8,14259.4,12108.1,26367.5,2724
202021027,Castlemaine,2012-2013,82,3,86,20718.3,513.1,3156.2,24387.7,60471.0,84858.6,2263
208011170,Brighton East,2011-2012,42,39,84,25990.7,12770.5,10455.1,49216.4,1713.4,50929.8,2836
202021027,Castlemaine,2011-2012,72,0,72,16114.6,0.0,2423.8,18538.4,4546.0,23084.4,2264
202021028,Castlemaine Region,2014-2015,59,0,59,14414.0,0.0,3883.6,18297.6,544.5,18842.1,2265
202021028,Castlemaine Region,2013-2014,53,0,53,14186.2,0.0,5743.9,19930.1,1424.4,21354.6,2266
202021028,Castlemaine Region,2012-2013,48,0,49,11992.9,0.0,2698.7,14691.6,596.3,15288.0,2267
202021028,Castlemaine Region,2011-2012,53,0,54,11950.2,0.0,2733.1,14683.3,1677.9,16361.2,2268
202021029,Heathcote,2014-2015,34,0,34,8812.6,0.0,1454.7,10267.3,906.6,11174.0,2269
202021029,Heathcote,2013-2014,34,0,34,8519.4,0.0,1295.2,9814.5,2598.4,12412.9,2270
202021029,Heathcote,2012-2013,39,0,39,9444.3,0.0,1372.0,10816.3,2134.2,12950.5,2271
202021029,Heathcote,2011-2012,60,0,60,12101.6,0.0,960.8,13062.3,235.9,13298.2,2272
202021030,Kyneton,2014-2015,68,0,69,20797.2,0.0,7020.8,27818.0,6741.6,34559.6,2273
202021030,Kyneton,2013-2014,64,3,68,15850.9,546.0,5715.6,22112.5,14084.4,36197.0,2274
202021030,Kyneton,2012-2013,74,8,82,18721.4,1220.0,5193.3,25134.7,44643.3,69778.0,2275
202021030,Kyneton,2011-2012,91,2,93,23660.0,310.0,4413.2,28383.2,1525.0,29908.2,2276
202021031,Woodend,2014-2015,31,5,36,8769.6,1233.0,4446.4,14449.0,384.7,14833.7,2277
202021031,Woodend,2013-2014,41,5,46,13588.3,1096.9,3974.4,18659.5,408.0,19067.5,2278
202021031,Woodend,2012-2013,46,0,46,14251.7,0.0,2371.3,16623.0,5872.8,22495.8,2279
202021031,Woodend,2011-2012,38,2,40,11253.9,518.1,1650.2,13422.2,869.6,14291.8,2280
202031032,Bendigo Region - North,2014-2015,20,0,20,5849.9,0.0,1595.5,7445.5,1525.8,8971.2,2281
202031032,Bendigo Region - North,2013-2014,24,0,24,6560.1,0.0,1819.5,8379.5,3031.7,11411.3,2282
202031032,Bendigo Region - North,2012-2013,31,0,32,9009.0,0.0,1554.0,10563.0,351.9,10914.9,2283
202031032,Bendigo Region - North,2011-2012,19,0,20,5052.3,0.0,1101.8,6154.0,1662.0,7816.0,2284
202031033,Loddon,2014-2015,23,0,24,5775.3,0.0,1215.5,6990.8,16402.8,23393.6,2285
202031033,Loddon,2013-2014,23,0,23,4965.5,0.0,2432.2,7397.7,4388.9,11786.7,2286
203021037,Belmont,2014-2015,53,7,60,11432.1,1466.2,5008.5,17906.8,4874.3,22781.1,2301
208031187,Chelsea Heights,2014-2015,16,2,18,3160.9,450.0,857.8,4468.7,7509.0,11977.7,2901
203021037,Belmont,2013-2014,44,7,51,8769.3,1395.0,4324.2,14488.5,6587.3,21075.8,2302
208031187,Chelsea Heights,2013-2014,8,0,8,1903.4,0.0,1627.4,3530.8,726.0,4256.8,2902
203021037,Belmont,2012-2013,55,16,71,11385.8,2263.0,4319.9,17968.6,4360.0,22328.6,2303
208031187,Chelsea Heights,2012-2013,1,10,11,83.6,1768.8,946.2,2798.6,2504.5,5303.1,2903
203021037,Belmont,2011-2012,40,29,69,7973.2,6285.2,4789.3,19047.8,7706.6,26754.4,2304
203021038,Corio - Norlane,2014-2015,138,20,159,29159.3,3560.9,3494.4,36214.7,28290.8,64505.4,2305
203021038,Corio - Norlane,2013-2014,180,72,254,35856.3,12150.2,4182.0,52188.5,33760.8,85949.3,2306
203021038,Corio - Norlane,2012-2013,105,56,198,22534.5,8648.4,4901.8,36084.7,41366.2,77450.9,2307
203021038,Corio - Norlane,2011-2012,76,6,83,14974.3,880.0,1354.0,17208.3,33833.5,51041.8,2308
203021039,Geelong,2014-2015,29,77,138,7745.6,25814.8,16089.4,49649.7,51984.3,101634.1,2309
206011109,Pascoe Vale South,2013-2014,18,29,47,6138.9,6507.0,7943.9,20589.9,302.5,20892.4,2590
203021039,Geelong,2013-2014,42,23,65,10982.9,4748.8,6792.5,22524.2,157641.6,180165.8,2310
206011109,Pascoe Vale South,2012-2013,13,14,27,5233.6,2783.0,5606.3,13622.8,0.0,13622.8,2591
203021039,Geelong,2012-2013,50,15,66,12831.9,2995.0,11311.8,27138.7,38772.6,65911.3,2311
206011109,Pascoe Vale South,2011-2012,30,6,37,8217.2,1311.9,5287.5,14816.7,769.5,15586.2,2592
203021039,Geelong,2011-2012,28,56,85,7933.4,14481.0,5764.8,28179.2,197096.3,225275.5,2312
206031115,Flemington,2014-2015,1,412,413,1300.0,100650.0,11692.1,113642.1,4199.0,117841.1,2613
203021040,Geelong West - Hamlyn Heights,2014-2015,57,51,108,16322.9,9815.8,12903.5,39042.2,3177.0,42219.2,2313
208011171,Cheltenham - Highett (West),2014-2015,43,27,72,13918.3,9388.8,7636.8,30944.0,20172.3,51116.3,2837
203021040,Geelong West - Hamlyn Heights,2013-2014,62,46,109,14674.9,8306.4,14991.0,37972.4,16084.0,54056.4,2314
208011171,Cheltenham - Highett (West),2013-2014,27,28,57,8429.5,9120.4,6992.4,24542.3,8898.1,33440.4,2838
203021040,Geelong West - Hamlyn Heights,2012-2013,82,12,94,18338.4,2163.0,7595.9,28097.3,9332.1,37429.4,2315
208011171,Cheltenham - Highett (West),2012-2013,17,38,56,5498.7,8215.7,4910.5,18624.9,10818.6,29443.4,2839
203021040,Geelong West - Hamlyn Heights,2011-2012,81,3,84,17376.2,450.0,9930.9,27757.1,4584.2,32341.3,2316
208011171,Cheltenham - Highett (West),2011-2012,21,159,181,6983.9,32689.9,4705.6,44379.4,29308.4,73687.8,2840
203021041,Grovedale,2014-2015,517,3,520,124214.1,560.0,1280.1,126054.3,15989.2,142043.5,2317
208031187,Chelsea Heights,2011-2012,6,0,6,1503.2,0.0,1444.5,2947.7,1456.4,4404.1,2904
203021041,Grovedale,2013-2014,284,17,302,69583.9,2934.2,2161.9,74680.0,49141.2,123821.2,2318
208031192,Moorabbin Airport,2013-2014,0,0,0,0.0,0.0,0.0,0.0,4510.3,4510.3,2922
203021041,Grovedale,2012-2013,176,96,272,35058.4,18255.9,2471.2,55785.4,54369.7,110155.1,2319
208031192,Moorabbin Airport,2012-2013,0,0,0,0.0,0.0,550.0,550.0,789.0,1339.0,2923
203021041,Grovedale,2011-2012,85,45,130,19083.5,6322.8,2287.6,27693.8,11859.7,39553.5,2320
208031192,Moorabbin Airport,2011-2012,0,0,0,0.0,0.0,0.0,0.0,6575.8,6575.8,2924
203021042,Highton,2014-2015,115,0,115,42783.5,0.0,8092.1,50875.6,28280.8,79156.4,2321
208021174,Bentleigh - McKinnon,2011-2012,58,66,134,23579.6,20390.1,11110.8,55080.5,3856.6,58937.1,2852
203021042,Highton,2013-2014,149,14,163,55232.3,2623.0,5453.1,63308.4,269146.1,332454.4,2322
208021178,Caulfield - South,2012-2013,30,75,106,17602.8,18755.2,7226.1,43584.1,28082.8,71666.9,2867
203021042,Highton,2012-2013,203,3,207,68722.7,450.0,5474.6,74647.3,47945.3,122592.6,2323
208021178,Caulfield - South,2011-2012,41,146,189,22336.2,45282.4,10098.7,77717.4,6246.7,83964.1,2868
203021042,Highton,2011-2012,173,14,187,57096.1,2817.2,6107.1,66020.5,71052.5,137072.9,2324
203021043,Lara,2014-2015,95,15,110,26523.7,2223.0,2514.8,31261.5,55375.5,86637.0,2325
203021043,Lara,2013-2014,87,24,111,21635.9,4120.0,2151.3,27907.3,67694.5,95601.8,2326
203021043,Lara,2012-2013,127,0,128,28470.8,0.0,3920.5,32391.2,10869.2,43260.5,2327
203021043,Lara,2011-2012,179,9,189,40634.6,1560.0,3532.8,45727.3,1642.6,47369.9,2328
208021179,Elsternwick,2014-2015,13,63,76,8075.4,28790.6,12669.5,49535.5,1880.4,51415.8,2869
203021044,Leopold,2014-2015,153,6,159,35091.6,900.0,1508.7,37500.3,627.3,38127.6,2329
203021044,Leopold,2013-2014,220,0,220,50624.1,0.0,948.9,51573.0,9620.7,61193.7,2330
203021044,Leopold,2012-2013,231,2,234,54692.6,303.0,1555.1,56550.7,2352.8,58903.6,2331
203021044,Leopold,2011-2012,280,12,292,60252.3,1100.0,1946.4,63298.7,3631.2,66929.8,2332
203021045,Newcomb - Moolap,2014-2015,93,58,151,17873.9,8686.3,1488.4,28048.6,3612.5,31661.0,2333
203021045,Newcomb - Moolap,2013-2014,65,23,89,12319.5,3885.0,1976.0,18180.5,4502.7,22683.1,2334
203021045,Newcomb - Moolap,2012-2013,25,19,44,4557.5,2927.3,1720.3,9205.1,4956.8,14161.8,2335
203021045,Newcomb - Moolap,2011-2012,45,16,61,7762.2,1590.0,1352.5,10704.7,3354.8,14059.5,2336
203031048,Clifton Springs,2014-2015,174,0,174,43863.5,0.0,3410.6,47274.1,15562.5,62836.6,2345
203031048,Clifton Springs,2013-2014,192,4,196,45154.3,640.0,2865.2,48659.5,1605.1,50264.6,2346
203031048,Clifton Springs,2012-2013,180,2,183,43619.7,694.5,3220.7,47534.9,775.6,48310.5,2347
203031048,Clifton Springs,2011-2012,208,7,216,49784.2,1090.0,2791.4,53665.6,11718.0,65383.6,2348
203031049,Lorne - Anglesea,2014-2015,62,18,80,40444.1,8359.8,12877.6,61681.6,2533.3,64214.9,2349
203031049,Lorne - Anglesea,2013-2014,49,5,55,26993.8,2164.3,14703.0,43861.1,2021.0,45882.1,2350
203031049,Lorne - Anglesea,2012-2013,50,3,54,26594.3,730.0,14644.6,41968.8,7919.9,49888.7,2351
203031049,Lorne - Anglesea,2011-2012,57,0,57,29632.1,0.0,14348.1,43980.2,3983.2,47963.4,2352
203031050,Ocean Grove - Barwon Heads,2014-2015,460,22,486,144279.7,5026.8,13929.3,163235.7,11264.5,174500.3,2353
203031050,Ocean Grove - Barwon Heads,2013-2014,523,14,543,144437.8,3666.9,14741.5,162846.2,13040.0,175886.2,2354
203031050,Ocean Grove - Barwon Heads,2012-2013,380,12,395,112146.9,3649.0,12973.6,128769.5,16995.1,145764.6,2355
203031050,Ocean Grove - Barwon Heads,2011-2012,194,13,208,69169.3,3109.4,16152.4,88431.1,9010.2,97441.3,2356
203031051,Portarlington,2014-2015,114,11,126,30918.4,2476.7,4557.9,37953.1,1887.0,39840.1,2357
203031051,Portarlington,2013-2014,91,5,97,24000.6,1013.4,3876.7,28890.8,8110.0,37000.8,2358
204031068,Beechworth,2014-2015,23,0,24,6861.9,0.0,1864.7,8726.6,1895.8,10622.4,2425
204031068,Beechworth,2013-2014,37,0,37,10793.1,0.0,2890.5,13683.7,2650.0,16333.7,2426
204031068,Beechworth,2012-2013,22,0,22,6902.6,0.0,2094.2,8996.8,2484.7,11481.5,2427
204031068,Beechworth,2011-2012,24,0,24,7795.7,0.0,1670.1,9465.8,1755.6,11221.4,2428
204031069,Bright - Mount Beauty,2014-2015,51,0,55,15293.8,0.0,5055.1,20348.9,5979.3,26328.2,2429
204031069,Bright - Mount Beauty,2013-2014,26,2,28,8499.4,387.0,4171.2,13057.5,3226.5,16284.0,2430
204031069,Bright - Mount Beauty,2012-2013,53,0,54,13880.9,0.0,5354.0,19235.0,4298.1,23533.0,2431
204031069,Bright - Mount Beauty,2011-2012,45,2,48,12145.6,1080.0,3835.4,17061.0,8234.0,25295.1,2432
204031070,Chiltern - Indigo Valley,2014-2015,11,0,11,2499.8,0.0,824.2,3324.0,456.5,3780.5,2433
204031070,Chiltern - Indigo Valley,2013-2014,10,0,11,2563.9,0.0,1139.8,3703.7,19618.4,23322.1,2434
204031070,Chiltern - Indigo Valley,2012-2013,11,0,11,2467.1,0.0,347.7,2814.9,0.0,2814.9,2435
204031070,Chiltern - Indigo Valley,2011-2012,13,0,13,3534.9,0.0,776.1,4311.0,760.7,5071.7,2436
206011107,Brunswick West,2014-2015,19,406,425,5483.8,49097.5,7746.7,62328.0,0.0,62328.0,2581
206031115,Flemington,2013-2014,6,16,22,2308.1,3142.1,9705.0,15155.1,1704.4,16859.5,2614
206011107,Brunswick West,2013-2014,12,49,61,4919.4,8219.0,7253.8,20392.2,819.2,21211.4,2582
206031115,Flemington,2012-2013,3,9,12,728.7,1789.0,15897.5,18415.2,1154.1,19569.3,2615
206011107,Brunswick West,2012-2013,12,47,60,4234.6,11855.5,6602.1,22692.1,500.0,23192.1,2583
206031115,Flemington,2011-2012,4,10,14,1627.9,1678.0,6438.1,9744.0,1198.7,10942.7,2616
206011107,Brunswick West,2011-2012,22,70,92,5512.0,9328.8,6437.9,21278.7,1048.2,22326.9,2584
206041117,Carlton,2013-2014,1,154,156,296.3,44559.0,15006.8,59862.0,37596.9,97458.9,2622
206011108,Coburg,2014-2015,36,216,252,9615.9,43313.2,11315.3,64244.4,9923.4,74167.8,2585
206011108,Coburg,2013-2014,36,113,154,9012.1,26360.7,16653.0,52025.7,2589.2,54614.9,2586
206011108,Coburg,2012-2013,38,48,93,9193.2,9076.8,13255.9,31525.9,5096.9,36622.8,2587
206011108,Coburg,2011-2012,51,25,76,12079.6,5357.8,12353.9,29791.3,2482.6,32273.9,2588
206021110,Alphington - Fairfield,2014-2015,33,162,195,15081.6,37969.2,7370.0,60420.8,9685.5,70106.3,2593
206041117,Carlton,2012-2013,2,1008,1054,725.0,274778.5,14056.5,289560.0,107205.0,396765.0,2623
206021110,Alphington - Fairfield,2013-2014,20,22,42,8319.2,5023.5,8218.3,21561.0,4081.3,25642.3,2594
206041117,Carlton,2011-2012,0,233,242,0.0,54305.6,13220.2,67525.7,208255.0,275780.8,2624
206021110,Alphington - Fairfield,2012-2013,21,21,42,8132.5,4308.8,6035.6,18476.9,2264.4,20741.3,2595
206041118,Docklands,2014-2015,0,1703,1703,0.0,553886.0,300.0,554186.0,103618.0,657804.0,2625
206021110,Alphington - Fairfield,2011-2012,14,16,31,5605.5,3545.0,6800.0,15950.4,1066.0,17016.4,2596
206041118,Docklands,2013-2014,0,657,657,0.0,296875.0,339.1,297214.1,384753.2,681967.3,2626
206021111,Northcote,2014-2015,33,260,294,15460.4,60280.1,24871.0,100611.4,2789.4,103400.8,2597
206041118,Docklands,2012-2013,0,205,205,0.0,100000.0,2414.2,102414.2,82320.5,184734.7,2627
206021111,Northcote,2013-2014,86,152,258,29639.6,37035.9,32488.7,99164.1,4618.5,103782.6,2598
206041118,Docklands,2011-2012,0,640,640,0.0,191269.0,11.2,191280.2,772189.3,963469.5,2628
206021111,Northcote,2012-2013,80,361,441,21820.6,79694.9,24506.5,126022.1,8342.4,134364.4,2599
206041119,East Melbourne,2014-2015,3,230,233,1808.4,68000.0,9333.7,79142.1,96916.1,176058.2,2629
206021111,Northcote,2011-2012,41,52,93,13559.1,10876.3,21917.8,46353.2,3359.4,49712.6,2600
206041119,East Melbourne,2013-2014,1,0,4,300.0,0.0,8100.7,8400.7,180074.7,188475.3,2630
206021112,Thornbury,2014-2015,30,147,185,11277.6,30206.9,13869.2,55353.7,4568.2,59921.9,2601
206041119,East Melbourne,2012-2013,0,0,0,0.0,0.0,4532.8,4532.8,20818.6,25351.4,2631
702011051,Ross,2011-2012,5,4,9,1431.0,1280.0,1566.6,4277.6,0.0,0.0,8288
206021112,Thornbury,2013-2014,23,102,126,7071.1,19553.6,10047.3,36672.0,3620.0,40292.0,2602
206041119,East Melbourne,2011-2012,0,8,8,0.0,8250.0,9333.2,17583.2,210203.1,227786.3,2632
206041120,Flemington Racecourse,2014-2015,0,0,0,0.0,0.0,0.0,0.0,3649.9,3649.9,2633
206021112,Thornbury,2012-2013,22,93,118,6229.0,15225.6,9723.0,31177.6,19492.2,50669.8,2603
206041120,Flemington Racecourse,2013-2014,0,0,0,0.0,0.0,0.0,0.0,674.0,674.0,2634
206041120,Flemington Racecourse,2012-2013,0,0,0,0.0,0.0,0.0,0.0,2223.4,2223.4,2635
206021112,Thornbury,2011-2012,24,32,56,7370.4,6623.2,10986.5,24980.0,2187.4,27167.4,2604
206041120,Flemington Racecourse,2011-2012,0,0,0,0.0,0.0,0.0,0.0,695.0,695.0,2636
208021179,Elsternwick,2013-2014,9,62,72,8104.8,10900.1,13099.6,32104.4,5983.7,38088.2,2870
206031113,Ascot Vale,2014-2015,55,93,177,20133.8,20107.2,17163.4,57404.4,2241.5,59645.9,2605
206041122,Melbourne,2014-2015,1,4267,4276,107.5,1109813.0,6871.5,1116792.0,746971.2,1863763.2,2641
206031113,Ascot Vale,2013-2014,91,100,192,27589.0,23160.0,10551.9,61300.9,16124.7,77425.6,2606
206041122,Melbourne,2013-2014,0,2418,2419,0.0,858950.0,8740.7,867690.7,779989.7,1647680.4,2642
206031113,Ascot Vale,2012-2013,41,53,94,14802.5,8880.8,15578.3,39261.6,1998.9,41260.5,2607
206041122,Melbourne,2012-2013,1,1276,1780,380.0,384768.4,134287.2,519435.6,967251.7,1486687.2,2643
206031113,Ascot Vale,2011-2012,26,17,45,10997.8,3406.8,13139.3,27543.9,735.0,28278.9,2608
206041122,Melbourne,2011-2012,0,2246,2396,0.0,552229.5,21793.4,574022.9,879922.0,1453944.8,2644
206031114,Essendon - Aberfeldie,2014-2015,63,298,361,31910.9,65450.0,18225.7,115586.6,10252.8,125839.5,2609
206031114,Essendon - Aberfeldie,2013-2014,61,474,535,37230.7,127378.2,18270.8,182879.7,2832.5,185712.1,2610
206031114,Essendon - Aberfeldie,2012-2013,82,175,257,37011.4,40988.1,13870.9,91870.5,6472.9,98343.4,2611
206031114,Essendon - Aberfeldie,2011-2012,78,50,137,33196.5,15481.6,17543.3,66221.4,6011.4,72232.8,2612
206031116,Moonee Ponds,2014-2015,25,126,170,10451.3,29515.0,16714.1,56680.3,3433.5,60113.8,2617
208011172,Hampton,2014-2015,49,163,214,23140.3,54465.2,15290.3,92895.8,2929.6,95825.4,2841
206031116,Moonee Ponds,2013-2014,12,122,139,9635.1,25729.0,11830.9,47195.0,4531.3,51726.3,2618
208011172,Hampton,2013-2014,51,29,81,28013.1,10450.4,13097.1,51560.6,2590.0,54150.6,2842
206031116,Moonee Ponds,2012-2013,17,87,104,8630.1,19424.5,12635.1,40689.7,4667.2,45356.9,2619
208011172,Hampton,2012-2013,30,72,103,15915.7,19659.2,16555.1,52129.9,6589.3,58719.2,2843
206031116,Moonee Ponds,2011-2012,30,49,79,11654.8,7249.7,13560.6,32465.0,13651.8,46116.8,2620
206041117,Carlton,2014-2015,1,804,832,434.5,234334.3,20988.9,255757.7,165169.6,420927.3,2621
206041121,Kensington,2014-2015,4,20,24,1673.8,4285.7,6306.8,12266.3,2958.1,15224.5,2637
206041121,Kensington,2013-2014,4,0,17,1010.4,0.0,9100.9,10111.3,3096.0,13207.3,2638
206041121,Kensington,2012-2013,3,14,17,870.0,4025.4,7356.7,12252.0,12677.8,24929.8,2639
206041121,Kensington,2011-2012,0,74,82,0.0,17571.3,11325.9,28897.2,5897.1,34794.3,2640
206041123,North Melbourne,2014-2015,6,1224,1239,3620.7,312090.1,24468.2,340179.0,20861.0,361040.0,2645
206041124,Parkville,2013-2014,0,2,2,0.0,1800.0,2037.3,3837.3,30509.7,34347.1,2650
206041123,North Melbourne,2013-2014,6,670,682,2852.6,206008.2,12201.0,221061.8,17842.2,238904.0,2646
206041124,Parkville,2012-2013,1,59,60,257.9,14536.2,1329.3,16123.3,241827.1,257950.4,2651
