lga_code16,copsw_2000_2999_h_0,copsw_2000_2999_h_1_15,copsw_2000_2999_h_16_24,copsw_2000_2999_h_25_34,copsw_2000_2999_h_35_39,copsw_2000_2999_h_40,copsw_2000_2999_h_41_48,copsw_2000_2999_h_49mo,copsw_2000_2999_h_ns,copsw_2000_2999_h_tot,copsw_3000mo_h_0,copsw_3000mo_h_1_15,copsw_3000mo_h_16_24,copsw_3000mo_h_25_34,copsw_3000mo_h_35_39,copsw_3000mo_h_40,copsw_3000mo_h_41_48,copsw_3000mo_h_49mo,copsw_3000mo_h_ns,copsw_3000mo_h_tot,copsw_pins_h_0,copsw_pins_h_1_15,copsw_pins_h_16_24,copsw_pins_h_25_34,copsw_pins_h_35_39,copsw_pins_h_40,copsw_pins_h_41_48,copsw_pins_h_49mo,copsw_pins_h_ns,copsw_pins_h_tot,copsw_tot_h_0,copsw_tot_h_1_15,copsw_tot_h_16_24,copsw_tot_h_25_34,copsw_tot_h_35_39,copsw_tot_h_40,copsw_tot_h_41_48,copsw_tot_h_49mo,copsw_tot_h_ns,copsw_tot_h_tot,claw_nni_h_0,claw_nni_h_1_15,claw_nni_h_16_24,claw_nni_h_25_34,claw_nni_h_35_39,claw_nni_h_40,claw_nni_h_41_48,claw_nni_h_49mo,claw_nni_h_ns,claw_nni_h_tot,claw_1_149_h_0,claw_1_149_h_1_15,claw_1_149_h_16_24,claw_1_149_h_25_34,claw_1_149_h_35_39,claw_1_149_h_40,claw_1_149_h_41_48,claw_1_149_h_49mo,claw_1_149_h_ns,claw_1_149_h_tot,claw_150_299_h_0,claw_150_299_h_1_15,claw_150_299_h_16_24,claw_150_299_h_25_34,claw_150_299_h_35_39,claw_150_299_h_40,claw_150_299_h_41_48,claw_150_299_h_49mo,claw_150_299_h_ns,claw_150_299_h_tot,claw_300_399_h_0,claw_300_399_h_1_15,claw_300_399_h_16_24,claw_300_399_h_25_34,claw_300_399_h_35_39,claw_300_399_h_40,claw_300_399_h_41_48,claw_300_399_h_49mo,claw_300_399_h_ns,claw_300_399_h_tot,claw_400_499_h_0,claw_400_499_h_1_15,claw_400_499_h_16_24,claw_400_499_h_25_34,claw_400_499_h_35_39,claw_400_499_h_40,claw_400_499_h_41_48,claw_400_499_h_49mo,claw_400_499_h_ns,claw_400_499_h_tot,claw_500_649_h_0,claw_500_649_h_1_15,claw_500_649_h_16_24,claw_500_649_h_25_34,claw_500_649_h_35_39,claw_500_649_h_40,claw_500_649_h_41_48,claw_500_649_h_49mo,claw_500_649_h_ns,claw_500_649_h_tot,claw_650_799_h_0,claw_650_799_h_1_15,claw_650_799_h_16_24,claw_650_799_h_25_34,claw_650_799_h_35_39,claw_650_799_h_40,claw_650_799_h_41_48,claw_650_799_h_49mo,claw_650_799_h_ns,claw_650_799_h_tot,claw_800_999_h_0,claw_800_999_h_1_15,claw_800_999_h_16_24,claw_800_999_h_25_34,claw_800_999_h_35_39,claw_800_999_h_40,claw_800_999_h_41_48,claw_800_999_h_49mo,claw_800_999_h_ns,claw_800_999_h_tot,claw_1000_1249_h_0,claw_1000_1249_h_1_15,claw_1000_1249_h_16_24,claw_1000_1249_h_25_34,claw_1000_1249_h_35_39,claw_1000_1249_h_40,claw_1000_1249_h_41_48,claw_1000_1249_h_49mo,claw_1000_1249_h_ns,claw_1000_1249_h_tot,claw_1250_1499_h_0,claw_1250_1499_h_1_15,claw_1250_1499_h_16_24,claw_1250_1499_h_25_34,claw_1250_1499_h_35_39,claw_1250_1499_h_40,claw_1250_1499_h_41_48,claw_1250_1499_h_49mo,claw_1250_1499_h_ns,claw_1250_1499_h_tot,claw_1500_1749_h_0,claw_1500_1749_h_1_15,claw_1500_1749_h_16_24,claw_1500_1749_h_25_34,claw_1500_1749_h_35_39,claw_1500_1749_h_40,claw_1500_1749_h_41_48,claw_1500_1749_h_49mo,claw_1500_1749_h_ns,claw_1500_1749_h_tot,claw_1750_1999_h_0,claw_1750_1999_h_1_15,claw_1750_1999_h_16_24,claw_1750_1999_h_25_34,claw_1750_1999_h_35_39,claw_1750_1999_h_40,claw_1750_1999_h_41_48,claw_1750_1999_h_49mo,claw_1750_1999_h_ns,claw_1750_1999_h_tot,claw_2000_2999_h_0,claw_2000_2999_h_1_15,claw_2000_2999_h_16_24,claw_2000_2999_h_25_34,claw_2000_2999_h_35_39,claw_2000_2999_h_40,claw_2000_2999_h_41_48,claw_2000_2999_h_49mo,claw_2000_2999_h_ns,claw_2000_2999_h_tot,claw_3000mo_h_0,claw_3000mo_h_1_15,claw_3000mo_h_16_24,claw_3000mo_h_25_34,claw_3000mo_h_35_39,claw_3000mo_h_40,claw_3000mo_h_41_48,claw_3000mo_h_49mo,claw_3000mo_h_ns,claw_3000mo_h_tot,claw_pins_h_0,claw_pins_h_1_15,claw_pins_h_16_24,claw_pins_h_25_34,claw_pins_h_35_39,claw_pins_h_40,claw_pins_h_41_48,claw_pins_h_49mo,claw_pins_h_ns,claw_pins_h_tot,claw_tot_h_0,claw_tot_h_1_15,claw_tot_h_16_24,claw_tot_h_25_34,claw_tot_h_35_39,claw_tot_h_40,claw_tot_h_41_48,claw_tot_h_49mo,claw_tot_h_ns,claw_tot_h_tot,lga_name16
41010,0,0,0,0,0,5,3,6,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,34,36,36,40,23,8,22,7,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,9,0,0,9,7,3,3,0,0,0,20,0,4,3,13,8,0,0,0,0,28,0,3,0,7,4,9,0,3,0,27,4,3,0,8,19,3,3,7,0,43,0,0,0,0,8,3,0,0,0,21,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,18,16,31,51,26,7,8,0,169,Ceduna (DC)
41060,0,0,3,3,6,9,12,22,0,60,0,3,3,13,3,6,0,15,0,49,0,8,5,10,9,0,0,3,10,55,176,1065,803,1118,855,342,222,312,73,4966,3,15,4,3,3,0,0,4,0,31,4,59,4,4,0,3,0,0,0,77,4,109,12,15,4,0,0,3,3,157,9,110,60,17,14,5,3,3,8,222,8,100,132,67,26,9,10,3,0,355,14,74,182,146,79,27,12,10,3,553,30,53,80,226,235,86,32,22,3,760,28,37,60,178,406,151,75,36,3,993,30,15,22,86,364,167,91,76,7,859,16,10,15,34,137,81,58,63,4,419,4,13,23,27,61,52,38,33,0,244,3,3,0,7,26,15,15,27,0,96,3,0,7,9,13,13,18,36,0,102,3,5,3,3,6,11,0,10,0,43,4,9,6,3,16,10,6,0,0,47,167,612,610,828,1385,627,350,331,36,4945,Charles Sturt (C)
37400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,8,9,11,0,13,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,8,0,0,0,0,3,4,0,3,0,11,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,7,13,5,8,0,54,Winton (S)
37550,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,3,9,27,12,0,6,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,11,0,0,0,0,28,Woorabinda (S)
41190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,22,13,0,0,3,0,59,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,3,0,0,0,0,0,0,11,4,0,0,8,0,0,0,0,0,11,0,0,0,3,6,0,3,0,0,15,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,10,16,14,10,4,0,0,80,Cleve (DC)
41750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,4,4,6,0,4,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,3,3,3,0,4,0,39,Elliston (DC)
37570,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,9,0,0,6,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,14,Wujal Wujal (S)
37600,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,11,20,21,18,3,18,3,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,3,0,0,0,3,3,0,0,0,6,0,0,0,0,11,0,0,0,0,14,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,3,19,7,0,8,0,46,Yarrabah (S)
41960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,12,13,4,3,0,3,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,3,0,4,3,0,0,0,0,7,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,10,8,3,0,3,0,40,Franklin Harbour (DC)
40070,45,8,9,21,97,438,116,118,3,856,4,0,4,4,8,28,6,23,0,78,8,30,18,20,20,17,7,4,15,137,561,2421,1645,1790,1823,1832,818,708,171,11779,15,12,9,10,16,9,0,3,3,68,19,112,15,5,10,3,3,0,4,173,36,247,72,22,14,11,5,0,3,400,47,235,190,47,32,12,3,3,3,574,39,263,351,121,76,29,4,5,10,894,105,251,664,431,269,75,20,16,17,1851,117,149,562,725,914,283,84,49,17,2904,210,139,347,764,2383,716,224,117,28,4942,264,81,207,616,3375,1097,422,206,27,6292,147,54,92,311,1813,778,370,175,14,3752,100,34,38,169,995,516,283,166,12,2314,53,10,21,47,395,276,195,117,3,1112,43,20,20,57,245,330,219,227,3,1161,9,15,6,18,23,79,52,126,10,330,19,6,23,29,103,36,17,12,19,253,1210,1614,2628,3376,10650,4237,1910,1227,181,27032,Adelaide (C)
40120,0,0,0,0,5,3,10,4,0,23,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,16,45,371,237,213,116,107,64,66,16,1231,0,5,0,0,0,0,0,0,0,8,0,17,0,0,0,0,0,0,0,24,4,34,8,0,0,0,0,4,0,55,0,43,20,9,0,0,0,0,0,70,3,31,34,11,0,0,0,3,0,84,8,37,46,32,14,10,0,3,4,148,7,13,30,50,15,10,3,3,0,138,3,19,22,46,29,15,13,7,0,151,6,15,16,23,47,18,13,11,0,148,6,10,7,8,15,24,10,5,0,92,3,8,8,7,7,9,3,8,0,51,0,4,6,3,3,6,7,0,0,17,0,0,7,0,3,0,0,3,0,17,0,6,3,0,3,0,0,4,0,22,0,6,0,3,0,0,3,0,0,12,34,249,195,196,147,99,49,51,13,1046,Adelaide Hills (DC)
40220,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,11,44,222,196,236,96,39,19,32,14,904,3,3,0,0,0,0,0,0,0,10,0,16,3,0,0,0,0,0,0,20,0,20,8,3,0,0,0,3,0,41,0,28,6,9,0,0,0,3,0,47,4,19,16,15,4,3,0,3,0,63,7,19,24,31,4,3,0,3,0,89,4,10,20,30,13,9,3,3,0,102,0,9,11,21,35,13,4,4,0,107,0,0,3,18,34,21,13,7,3,97,3,0,5,0,19,16,0,3,0,50,0,3,3,0,4,3,6,8,0,21,0,0,0,0,0,0,0,3,0,7,0,0,3,0,3,3,0,3,0,10,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,0,0,0,0,10,26,139,103,134,119,73,29,41,8,670,Alexandrina (DC)
41330,0,0,0,0,0,4,3,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,6,13,17,32,26,12,12,8,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,9,0,0,0,0,4,4,0,0,0,15,3,0,0,0,10,3,3,3,0,15,0,0,0,0,7,3,0,0,0,10,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4,12,25,14,3,6,0,79,Coober Pedy (DC)
41560,3,0,3,0,0,10,3,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,26,101,102,151,83,43,25,28,11,579,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,8,0,14,3,0,0,0,0,0,0,23,0,11,3,10,0,0,0,0,0,32,0,16,16,5,8,0,0,0,0,44,3,10,15,24,5,3,0,0,0,57,3,7,16,24,25,4,3,8,0,82,4,11,3,17,29,11,11,4,0,98,3,3,4,10,31,14,3,10,0,80,4,5,6,7,8,4,3,7,0,46,3,3,0,0,4,0,5,8,0,26,0,0,3,0,0,3,0,0,0,14,0,0,4,4,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,3,29,83,80,107,117,47,27,35,0,522,Copper Coast (DC)
40250,0,0,0,0,0,3,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,8,4,16,6,30,32,34,7,16,3,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,5,10,3,0,3,0,33,Anangu Pitjantjatjara (AC)
40310,0,0,0,0,3,12,7,5,0,32,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,10,55,256,201,246,112,73,56,56,10,1063,0,10,4,0,0,0,0,0,0,14,3,18,0,0,0,0,0,0,0,23,5,30,6,8,0,0,0,0,0,44,3,23,13,4,0,0,0,0,0,55,5,26,30,13,4,3,0,0,0,78,0,18,44,25,13,0,0,3,3,119,3,9,29,40,34,14,5,3,0,148,3,10,16,39,63,33,19,5,0,188,6,4,7,18,55,80,28,16,0,213,4,6,3,9,32,29,21,22,0,124,0,5,4,0,11,9,9,10,0,55,0,0,0,0,7,7,0,3,0,30,0,0,3,0,0,9,9,3,0,32,0,0,3,0,0,0,5,7,0,18,0,3,0,0,3,3,0,0,0,9,38,166,163,164,235,186,102,76,7,1145,Barossa (DC)
40430,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,4,33,7,9,6,5,0,87,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,9,0,3,3,0,0,0,0,0,0,8,0,0,3,3,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,5,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,13,6,4,0,3,0,62,Barunga West (DC)
40520,3,0,0,0,3,18,6,8,0,37,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,29,92,75,164,101,79,31,26,9,605,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,9,0,12,7,0,0,0,0,0,0,20,3,15,8,0,0,3,3,0,0,30,0,7,8,9,3,0,0,0,0,29,0,8,23,24,12,0,0,0,0,73,5,0,15,21,31,6,3,3,3,90,3,0,6,22,56,16,0,4,0,107,4,0,3,11,49,23,11,5,0,108,5,0,0,3,18,6,9,0,0,46,0,0,0,5,6,6,4,4,0,26,0,0,0,0,3,3,3,0,0,10,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,8,29,50,74,96,181,81,39,28,5,573,Berri and Barmera (DC)
40700,13,3,0,0,7,12,46,24,0,105,0,3,0,0,5,0,11,8,0,24,3,3,3,0,3,0,5,0,3,17,110,547,364,384,298,119,181,111,27,2136,3,7,3,0,0,0,0,0,0,20,3,49,3,0,0,0,0,0,0,53,3,58,9,0,6,0,0,3,0,84,7,38,28,8,5,0,0,0,0,89,5,52,67,25,7,9,4,3,3,177,15,41,116,73,31,16,6,3,0,290,15,30,88,99,78,19,10,4,3,354,20,25,51,86,205,61,20,24,3,499,18,24,33,80,268,106,55,22,5,615,15,9,8,26,102,65,43,36,4,310,4,5,11,13,55,29,37,22,0,182,0,10,3,8,24,12,18,21,0,90,6,13,9,6,23,17,10,12,0,91,5,4,3,3,3,5,0,8,0,36,0,0,0,7,6,0,4,3,3,30,123,384,427,439,805,341,213,152,27,2908,Burnside (C)
40910,4,0,0,0,5,0,4,4,0,14,0,3,0,3,0,0,0,0,0,9,0,4,4,7,0,0,0,0,0,17,63,346,276,398,251,82,47,60,22,1548,0,0,0,0,0,0,0,0,0,4,0,17,0,0,0,0,0,0,0,21,0,37,3,0,0,3,0,0,0,45,0,29,19,3,0,3,0,0,0,60,3,28,29,17,11,0,0,3,0,95,0,21,43,49,13,3,0,0,3,134,4,9,32,57,24,17,7,5,3,160,7,14,11,50,58,25,11,11,4,179,3,16,9,22,58,22,10,13,0,157,3,3,11,10,25,11,7,9,0,78,0,5,3,3,14,9,11,10,0,57,0,0,0,3,8,0,4,0,0,23,0,3,0,0,4,5,0,8,0,19,0,3,0,0,0,0,0,3,0,8,0,4,0,0,0,3,0,3,0,18,30,199,167,226,212,98,42,57,13,1054,Campbelltown (C) (SA)
41830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,14,6,11,4,6,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,3,8,9,4,0,0,45,Flinders Ranges (DC)
42030,3,0,0,0,4,10,4,0,0,30,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,10,40,252,169,243,157,65,57,37,14,1047,0,3,0,0,0,0,0,0,0,3,0,17,0,0,0,0,0,0,0,18,0,29,6,3,3,0,0,0,0,40,4,26,12,5,0,0,0,0,0,47,0,19,34,4,3,4,0,0,0,70,5,15,32,38,12,7,0,0,0,112,0,5,14,67,25,7,8,5,0,130,3,8,14,26,47,22,5,3,0,125,0,0,5,16,47,21,14,8,0,113,3,4,3,4,19,10,4,3,0,53,0,0,0,0,6,4,3,8,0,27,0,0,3,3,0,3,3,9,0,21,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,4,0,0,0,9,0,0,0,4,0,3,0,0,0,10,22,132,119,176,168,78,46,40,3,785,Gawler (T)
42110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,21,21,17,11,6,3,3,4,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,3,0,0,0,0,0,8,0,4,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,3,3,7,0,0,0,0,0,20,0,0,5,4,0,0,0,0,0,16,0,0,0,10,0,3,0,0,0,18,0,3,0,6,6,0,0,0,0,20,0,0,0,0,3,0,4,0,0,6,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,22,33,15,8,7,3,0,114,Goyder (DC)
42250,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,27,20,20,54,11,10,13,0,170,0,3,0,0,0,0,0,0,0,3,0,7,0,0,3,0,0,0,0,17,0,10,5,0,0,0,3,0,0,13,0,4,0,0,0,0,0,0,0,7,3,3,0,5,0,0,0,0,0,9,0,5,5,9,6,0,0,0,0,22,3,6,3,10,6,3,0,0,0,28,3,5,0,9,7,3,4,3,0,26,0,0,0,11,6,0,3,3,0,26,0,4,0,3,0,3,3,0,0,9,0,3,0,0,0,0,3,3,0,10,0,0,0,0,3,0,0,0,0,4,0,4,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10,43,21,42,34,10,19,13,4,199,Grant (DC)
42600,0,0,0,0,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,6,0,3,9,10,4,0,0,0,3,32,101,638,474,650,417,161,75,98,17,2628,3,4,0,3,0,0,0,0,0,14,3,17,3,0,0,3,0,0,0,26,3,38,8,4,0,0,0,0,0,55,3,48,19,11,0,0,0,0,0,85,6,27,46,24,3,3,3,0,0,108,4,26,58,61,27,5,4,0,0,191,10,15,37,65,51,17,9,4,0,207,9,20,20,71,94,42,16,9,3,273,4,20,13,41,82,42,18,3,3,230,3,7,9,11,30,22,13,11,0,97,3,3,5,3,16,16,3,9,0,63,0,3,0,3,3,5,0,4,0,22,0,0,0,0,5,3,6,6,0,30,0,4,3,0,3,0,0,3,0,17,0,3,0,3,6,6,0,0,0,19,45,231,236,301,322,165,70,53,10,1435,Holdfast Bay (C)
42750,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,22,54,46,47,24,18,18,20,0,245,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,11,0,5,9,0,0,0,0,0,0,12,0,4,7,8,3,3,0,0,0,35,0,0,7,13,7,0,3,0,0,38,0,0,3,9,14,3,0,0,0,33,0,0,3,3,7,5,0,0,0,24,0,0,4,0,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,26,33,42,37,16,14,6,0,190,Kangaroo Island (DC)
43080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,11,7,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,6,0,3,3,0,0,28,Karoonda East Murray (DC)
