local_government_area_code,local_government_area_name,state_id,state_name,seifa_2001_population,irsad_score,irsd_score,ier_score,ieo_score,q10_irsad,q25_irsad,q50_irsad,q75_irsad,q90_irsad,q10_irsd,q25_irsd,q50_irsd,q75_irsd,q90_irsd,q10_ier,q25_ier,q50_ier,q75_ier,q90_ier,q10_ieo,q25_ieo,q50_ieo,q75_ieo,q90_ieo,total_irsad,total_irsd,total_ier,total_ieo,min_irsad,min_irsd,min_ier,min_ieo,max_irsad,max_irsd,max_ier,max_ieo,med_irsad,med_irsd,med_ier,med_ieo
55390,Menzies (S),5,Western Australia,496,872.21277,805.568,876.0143,898.7816,918.38025,935.0425,950.82916,978.7573,1042.485,922.68353,963.4664300000001,983.5743,1004.2392,1042.9702,883.3626,909.01306,938.88574,989.62537,1068.1228,906.367,933.8006,950.8399,968.2092,1040.2885,432617.53,399561.72,434503.06,445795.7,812.6284,579.39453,804.1569,856.1727,904.544,950.7982,947.2002,940.0483,894.1384,895.6383,883.46545,899.0437599999999
55460,Merredin (S),5,Western Australia,3630,952.1373,973.95605,938.6945,946.9085,918.38025,935.0425,950.82916,978.7573,1042.485,922.68353,963.4664300000001,983.5743,1004.2392,1042.9702,883.3626,909.01306,938.88574,989.62537,1068.1228,906.367,933.8006,950.8399,968.2092,1040.2885,3456258.5,3535460.5,3407461.0,3437277.8,845.8205,844.6777300000001,854.53516,852.86786,1041.4203,1075.5753,990.7904,1043.7112,960.2311,970.5159,955.7922,946.4507
55530,Mingenew (S),5,Western Australia,545,931.77,966.5896,943.19476,906.367,918.38025,935.0425,950.82916,978.7573,1042.485,922.68353,963.4664300000001,983.5743,1004.2392,1042.9702,883.3626,909.01306,938.88574,989.62537,1068.1228,906.367,933.8006,950.8399,968.2092,1040.2885,507814.66,526791.3,514041.16,493970.0,876.6601,885.1452,917.1816,847.05994,1002.3291,1070.8657,976.50037,982.2998699999999,876.6601,885.1452,917.1816,847.05994
55600,Moora (S),5,Western Australia,2585,951.40765,987.6906,940.58417,948.73975,918.38025,935.0425,950.82916,978.7573,1042.485,922.68353,963.4664300000001,983.5743,1004.2392,1042.9702,883.3626,909.01306,938.88574,989.62537,1068.1228,906.367,933.8006,950.8399,968.2092,1040.2885,2459388.8,2553180.2,2431410.2,2452492.2,918.3572,931.6482,870.2472,911.6735,992.5272,1058.7985,1001.0269999999999,997.20526,956.28174,972.57776,936.6825,957.12396
55670,Morawa (S),5,Western Australia,934,953.24316,966.57477,900.4494599999999,967.81464,918.38025,935.0425,950.82916,978.7573,1042.485,922.68353,963.4664300000001,983.5743,1004.2392,1042.9702,883.3626,909.01306,938.88574,989.62537,1068.1228,906.367,933.8006,950.8399,968.2092,1040.2885,890329.1,902780.8,841019.75,903938.9,940.2708,941.1773,850.1394,943.02875,1010.1964,996.10535,918.23834,1071.5804,940.2708,965.9659,918.23834,943.02875
55740,Mosman Park (T),5,Western Australia,7824,1116.7949,1057.0312,1090.1772,1135.4622,918.38025,935.0425,950.82916,978.7573,1042.485,922.68353,963.4664300000001,983.5743,1004.2392,1042.9702,883.3626,909.01306,938.88574,989.62537,1068.1228,906.367,933.8006,950.8399,968.2092,1040.2885,8737804.0,8270213.0,8529547.0,8883856.0,929.93085,824.4129,905.084,974.5687,1250.2388,1189.3837,1297.8047,1198.2943,1151.8385,1101.965,1121.7028,1165.0539999999999
55810,Mount Magnet (S),5,Western Australia,1072,955.27856,917.1278699999999,989.62537,912.9089,918.38025,935.0425,950.82916,978.7573,1042.485,922.68353,963.4664300000001,983.5743,1004.2392,1042.9702,883.3626,909.01306,938.88574,989.62537,1068.1228,906.367,933.8006,950.8399,968.2092,1040.2885,1024058.6,983161.06,1060878.4,978638.3,915.49554,895.3052,908.33276,875.2989,1004.3174,937.7346,1050.6035,948.5903,924.4994,929.50226,958.02313,911.3732
55880,Mount Marshall (S),5,Western Australia,649,936.68854,969.2911,883.10834,945.3805,918.38025,935.0425,950.82916,978.7573,1042.485,922.68353,963.4664300000001,983.5743,1004.2392,1042.9702,883.3626,909.01306,938.88574,989.62537,1068.1228,906.367,933.8006,950.8399,968.2092,1040.2885,607910.9,629069.94,573137.3,613551.94,914.40454,891.4506,816.27594,889.67114,959.5892,1010.6360000000001,949.8639999999999,987.3372,931.36615,970.1484,910.72906,939.3434
56650,Northam (T),5,Western Australia,6153,930.16095,943.05023,937.8065,932.8268400000001,918.38025,935.0425,950.82916,978.7573,1042.485,922.68353,963.4664300000001,983.5743,1004.2392,1042.9702,883.3626,909.01306,938.88574,989.62537,1068.1228,906.367,933.8006,950.8399,968.2092,1040.2885,5723280.5,5802588.0,5770323.5,5739683.5,848.68396,818.9753400000001,877.3421599999999,868.9247,1013.8123,1035.1664,1020.3165,999.01855,929.02716,939.7552,936.5935699999999,924.4519
56720,Northam (S),5,Western Australia,3572,926.01355,969.1137,909.3417,938.6695599999999,918.38025,935.0425,950.82916,978.7573,1042.485,922.68353,963.4664300000001,983.5743,1004.2392,1042.9702,883.3626,909.01306,938.88574,989.62537,1068.1228,906.367,933.8006,950.8399,968.2092,1040.2885,3307720.5,3461674.2,3248168.5,3352927.5,813.6571700000001,813.30164,836.4883,836.5969,997.7844,1052.195,973.6176,1028.0931,951.1833,990.694,914.2549,954.4937
56790,Northampton (S),5,Western Australia,4298,929.2603,970.0263699999999,910.3217,951.2158,918.38025,935.0425,950.82916,978.7573,1042.485,922.68353,963.4664300000001,983.5743,1004.2392,1042.9702,883.3626,909.01306,938.88574,989.62537,1068.1228,906.367,933.8006,950.8399,968.2092,1040.2885,3993960.8,4169173.2,3912562.8,4088325.8,875.5682400000001,881.2527,832.0309,876.2836,990.7377,1077.2491,1004.6863,1002.737,926.8903,976.3149400000001,894.4142,966.1512
56860,Nungarin (S),5,Western Australia,264,947.7851,998.133,858.38605,990.1101,918.38025,935.0425,950.82916,978.7573,1042.485,922.68353,963.4664300000001,983.5743,1004.2392,1042.9702,883.3626,909.01306,938.88574,989.62537,1068.1228,906.367,933.8006,950.8399,968.2092,1040.2885,250215.27,263507.12,226613.9,261389.06,909.74963,967.5845300000001,837.49536,958.1184,1008.1943,1046.6512,891.5653699999999,1040.9205,909.74963,967.5845300000001,837.49536,958.1184
55950,Mukinbudin (S),5,Western Australia,651,947.02045,980.87103,910.71466,952.9727,918.38025,935.0425,950.82916,978.7573,1042.485,922.68353,963.4664300000001,983.5743,1004.2392,1042.9702,883.3626,909.01306,938.88574,989.62537,1068.1228,906.367,933.8006,950.8399,968.2092,1040.2885,616510.3,638547.06,592875.25,620385.25,934.76624,931.94073,867.5255,929.2548,961.1452,1044.611,930.08905,980.01276,948.7345,1023.4708,898.2006,957.51953
56020,Mullewa (S),5,Western Australia,1093,960.96545,963.4664300000001,962.0346699999999,958.9882,918.38025,935.0425,950.82916,978.7573,1042.485,922.68353,963.4664300000001,983.5743,1004.2392,1042.9702,883.3626,909.01306,938.88574,989.62537,1068.1228,906.367,933.8006,950.8399,968.2092,1040.2885,1050335.2,1053068.8,1051503.9,1048174.1,945.89435,913.37445,927.93756,942.35406,982.5435,1022.1419999999999,982.0847,975.6951,949.5802,971.59326,953.51245,971.4755
56090,Mundaring (S),5,Western Australia,32582,1029.1877,1042.9702,1011.5635,1023.6324,918.38025,935.0425,950.82916,978.7573,1042.485,922.68353,963.4664300000001,983.5743,1004.2392,1042.9702,883.3626,909.01306,938.88574,989.62537,1068.1228,906.367,933.8006,950.8399,968.2092,1040.2885,33532994.0,33982056.0,32958760.0,33351990.0,886.4526400000001,891.20734,899.3599,864.9809,1171.1029,1151.5312,1128.203,1174.9506,1038.8777,1061.1692,1015.0231,1029.1958
58260,Three Springs (S),5,Western Australia,735,948.92896,983.8614,930.5653699999999,941.6827,918.38025,935.0425,950.82916,978.7573,1042.485,922.68353,963.4664300000001,983.5743,1004.2392,1042.9702,883.3626,909.01306,938.88574,989.62537,1068.1228,906.367,933.8006,950.8399,968.2092,1040.2885,697462.8,723138.1,683965.56,692136.75,943.9537,960.0566,900.2679,929.98975,962.15656,1036.6416,940.09845,978.5824,943.9537,960.0566,940.09845,929.98975
58330,Toodyay (S),5,Western Australia,3750,950.51495,994.9962,924.8428,965.2336,918.38025,935.0425,950.82916,978.7573,1042.485,922.68353,963.4664300000001,983.5743,1004.2392,1042.9702,883.3626,909.01306,938.88574,989.62537,1068.1228,906.367,933.8006,950.8399,968.2092,1040.2885,3564431.0,3731235.8,3468160.5,3619626.0,909.6726,934.5428,875.9092400000001,934.7485,1005.4792,1040.1594,1013.404,984.6438,940.3627,1027.899,897.0662,973.0945
58400,Trayning (S),5,Western Australia,415,931.46,997.4029,892.3158,938.3792,918.38025,935.0425,950.82916,978.7573,1042.485,922.68353,963.4664300000001,983.5743,1004.2392,1042.9702,883.3626,909.01306,938.88574,989.62537,1068.1228,906.367,933.8006,950.8399,968.2092,1040.2885,386555.9,413922.2,370311.06,389427.38,856.7657,907.1238400000001,796.4565,911.4151,1006.4936,1074.7048,994.22296,964.0958,946.23047,1025.857,906.8268400000001,944.79626
56160,Murchison (S),5,Western Australia,158,944.39545,957.201,925.4263,946.1946,918.38025,935.0425,950.82916,978.7573,1042.485,922.68353,963.4664300000001,983.5743,1004.2392,1042.9702,883.3626,909.01306,938.88574,989.62537,1068.1228,906.367,933.8006,950.8399,968.2092,1040.2885,149214.48,151237.75,146217.36,149498.75,907.9589,914.69354,894.8258699999999,875.37604,1012.6369,1113.6664,950.2161,1068.4635,955.16034,921.53754,916.09454,973.6217
56230,Murray (S),5,Western Australia,10056,918.02954,944.7457,938.5263699999999,900.3670699999999,918.38025,935.0425,950.82916,978.7573,1042.485,922.68353,963.4664300000001,983.5743,1004.2392,1042.9702,883.3626,909.01306,938.88574,989.62537,1068.1228,906.367,933.8006,950.8399,968.2092,1040.2885,9231705.0,9500363.0,9437821.0,9054091.0,828.54095,794.0210599999999,894.2426,784.8867,1029.4902,1054.5026,989.9867,1023.6277,910.8845,951.66077,938.2832,892.9706
56300,Nannup (S),5,Western Australia,1183,931.2412,959.7828,909.01306,959.8633,918.38025,935.0425,950.82916,978.7573,1042.485,922.68353,963.4664300000001,983.5743,1004.2392,1042.9702,883.3626,909.01306,938.88574,989.62537,1068.1228,906.367,933.8006,950.8399,968.2092,1040.2885,1101658.4,1135423.0,1075362.5,1135518.2,914.4408,905.9267,879.58276,918.05206,988.4508,1068.9044,948.31915,1015.6277,933.32776,993.8779,925.5248,977.931
61510,Derwent Valley (M),6,Tasmania,8992,881.1415,915.6305,900.2477,878.9902,870.7997,889.7846,907.0219999999999,928.2204,986.4348,915.6305,931.2302,948.5145,968.44495,1021.1091,869.20074,889.08276,904.7665400000001,925.9880400000001,969.43585,876.9214,891.30066,918.0811,948.99786,998.0391,7923224.0,8233349.5,8095027.5,7903879.5,740.1317,737.94885,800.948,753.6004,969.3876300000001,1043.1952,956.26886,992.7809,874.9128,930.7852,902.0177,877.4566
61610,Devonport (C),6,Tasmania,23030,905.9494599999999,925.7610000000001,904.7665400000001,917.7164,870.7997,889.7846,907.0219999999999,928.2204,986.4348,915.6305,931.2302,948.5145,968.44495,1021.1091,869.20074,889.08276,904.7665400000001,925.9880400000001,969.43585,876.9214,891.30066,918.0811,948.99786,998.0391,20864016.0,21320276.0,20836774.0,21135008.0,735.4594,615.93964,794.2658700000001,753.37494,1024.815,1083.562,989.9926,1049.2749,914.3457,944.4739400000001,904.2263,924.63275
61810,Dorset (M),6,Tasmania,6979,889.87445,943.4273,899.06256,884.59454,870.7997,889.7846,907.0219999999999,928.2204,986.4348,915.6305,931.2302,948.5145,968.44495,1021.1091,869.20074,889.08276,904.7665400000001,925.9880400000001,969.43585,876.9214,891.30066,918.0811,948.99786,998.0391,6210434.0,6584179.0,6274557.5,6173585.0,800.18396,807.2107,777.6625,771.99567,968.4148,1082.4661,939.312,974.6117,895.0828,942.3783599999999,909.1571,878.0466
62010,Flinders (M),6,Tasmania,864,928.2204,960.37036,885.8626,949.0065300000001,870.7997,889.7846,907.0219999999999,928.2204,986.4348,915.6305,931.2302,948.5145,968.44495,1021.1091,869.20074,889.08276,904.7665400000001,925.9880400000001,969.43585,876.9214,891.30066,918.0811,948.99786,998.0391,801982.44,829759.94,765385.25,819941.6,914.8378,932.8578,874.9347,923.9245,948.2442,983.0419300000001,893.5947,984.1582599999999,920.42474,976.9816,888.1047,944.94604
56370,Narembeen (S),5,Western Australia,914,949.2552,987.4659,925.2311,944.1447,918.38025,935.0425,950.82916,978.7573,1042.485,922.68353,963.4664300000001,983.5743,1004.2392,1042.9702,883.3626,909.01306,938.88574,989.62537,1068.1228,906.367,933.8006,950.8399,968.2092,1040.2885,867619.2,902543.8,845661.2,862948.3,925.31024,936.5924699999999,867.53394,911.6944599999999,983.3601699999999,1030.8599,979.216,1003.7378,952.58575,966.7858,922.5113,947.88446
56440,Narrogin (T),5,Western Australia,4435,960.7566,992.6734,940.7575,970.2065,918.38025,935.0425,950.82916,978.7573,1042.485,922.68353,963.4664300000001,983.5743,1004.2392,1042.9702,883.3626,909.01306,938.88574,989.62537,1068.1228,906.367,933.8006,950.8399,968.2092,1040.2885,4260955.5,4402506.5,4172259.5,4302865.5,815.1461,775.1954,842.7203400000001,818.3449,1036.3545,1065.194,1000.9618,1043.3784,954.0387599999999,1010.5578,923.6044300000001,970.64404
56510,Narrogin (S),5,Western Australia,846,996.97296,1068.7687,959.49005,1000.1896,918.38025,935.0425,950.82916,978.7573,1042.485,922.68353,963.4664300000001,983.5743,1004.2392,1042.9702,883.3626,909.01306,938.88574,989.62537,1068.1228,906.367,933.8006,950.8399,968.2092,1040.2885,843439.1,904178.4,811728.6,846160.44,979.0603,1057.9419,934.3723,988.1857,1025.4032,1085.9526,999.3559,1019.2417,979.0603,1057.9419,934.3723,988.1857
56580,Nedlands (C),5,Western Australia,19274,1196.8109,1130.8755,1166.3452,1206.5059,918.38025,935.0425,950.82916,978.7573,1042.485,922.68353,963.4664300000001,983.5743,1004.2392,1042.9702,883.3626,909.01306,938.88574,989.62537,1068.1228,906.367,933.8006,950.8399,968.2092,1040.2885,23067332.0,21796494.0,22480138.0,23254194.0,1097.3357,1006.3944,1053.2253,1003.4308,1257.527,1169.2588,1264.0712,1256.64,1211.3145,1143.8378,1172.78,1215.872
56930,Peppermint Grove (S),5,Western Australia,1540,1208.9677,1144.6954,1210.2323,1189.6686,918.38025,935.0425,950.82916,978.7573,1042.485,922.68353,963.4664300000001,983.5743,1004.2392,1042.9702,883.3626,909.01306,938.88574,989.62537,1068.1228,906.367,933.8006,950.8399,968.2092,1040.2885,1861810.1,1762831.0,1863757.6,1832089.6,1181.0657,1130.9075,1149.8276,1165.8883,1252.0577,1169.2852,1276.6348,1215.0618,1192.0922,1131.4308,1189.2234,1191.2029
57000,Perenjori (S),5,Western Australia,600,946.9545,968.0029,923.55255,933.4314,918.38025,935.0425,950.82916,978.7573,1042.485,922.68353,963.4664300000001,983.5743,1004.2392,1042.9702,883.3626,909.01306,938.88574,989.62537,1068.1228,906.367,933.8006,950.8399,968.2092,1040.2885,568172.7,580801.75,554131.5,560058.9,870.5536,920.1244,854.4255400000001,882.7145,1015.7466,1017.2926,1000.5599,974.5372,953.78656,955.65173,908.2792,941.6343
57080,Perth (C),5,Western Australia,9831,1102.389,1031.4636,1055.3853,1145.1078,918.38025,935.0425,950.82916,978.7573,1042.485,922.68353,963.4664300000001,983.5743,1004.2392,1042.9702,883.3626,909.01306,938.88574,989.62537,1068.1228,906.367,933.8006,950.8399,968.2092,1040.2885,10837586.0,10140319.0,10375493.0,11257554.0,869.1902,637.6669,758.3862,933.7256,1221.3846,1163.7942,1291.1692,1259.9429,1125.7323,1062.6506,1057.7551,1165.101
57140,Pingelly (S),5,Western Australia,1122,916.02856,945.8674300000001,892.7895,923.5456,918.38025,935.0425,950.82916,978.7573,1042.485,922.68353,963.4664300000001,983.5743,1004.2392,1042.9702,883.3626,909.01306,938.88574,989.62537,1068.1228,906.367,933.8006,950.8399,968.2092,1040.2885,1027784.1,1061263.2,1001709.8,1036218.1,867.56805,874.0705,850.8498,866.873,1001.5245,1107.3528,964.2533599999999,996.4752,875.2559,908.5821,872.5052,904.8606
57210,Plantagenet (S),5,Western Australia,4329,934.9976,986.4209,917.39813,947.1567,918.38025,935.0425,950.82916,978.7573,1042.485,922.68353,963.4664300000001,983.5743,1004.2392,1042.9702,883.3626,909.01306,938.88574,989.62537,1068.1228,906.367,933.8006,950.8399,968.2092,1040.2885,4047604.8,4270216.0,3971416.5,4100241.2,898.4011,925.1314,872.38574,900.1076699999999,993.0880000000001,1058.4097,977.12585,1037.6511,930.43604,980.40265,911.8209,941.7679
57280,Port Hedland (T),5,Western Australia,11824,1042.485,969.8737,1114.5952,960.4494,918.38025,935.0425,950.82916,978.7573,1042.485,922.68353,963.4664300000001,983.5743,1004.2392,1042.9702,883.3626,909.01306,938.88574,989.62537,1068.1228,906.367,933.8006,950.8399,968.2092,1040.2885,12326342.0,11467787.0,13178973.0,11356354.0,734.0411,599.0747,745.4312,758.88525,1153.3854,1075.3558,1227.8029,1059.1727,1028.7958,964.62463,1110.9739,945.4769
57350,Quairading (S),5,Western Australia,1048,942.81335,979.28455,903.78906,948.2142,918.38025,935.0425,950.82916,978.7573,1042.485,922.68353,963.4664300000001,983.5743,1004.2392,1042.9702,883.3626,909.01306,938.88574,989.62537,1068.1228,906.367,933.8006,950.8399,968.2092,1040.2885,988068.44,1026290.2,947170.94,993728.44,918.08136,936.5608,831.3436,905.46985,1035.5262,1039.9287,945.95325,1028.9785,918.08136,936.5608,926.93713,905.46985
57420,Ravensthorpe (S),5,Western Australia,1419,938.8068,994.5588,895.8646,953.6722,918.38025,935.0425,950.82916,978.7573,1042.485,922.68353,963.4664300000001,983.5743,1004.2392,1042.9702,883.3626,909.01306,938.88574,989.62537,1068.1228,906.367,933.8006,950.8399,968.2092,1040.2885,1332166.9,1411278.9,1271231.9,1353260.9,897.2736,953.2688,863.2708,928.6505,972.549,1091.9779,943.6289,986.732,943.7897,979.1553,891.0992,948.6531
57490,Rockingham (C),5,Western Australia,69163,957.29584,976.5676,980.5491300000001,933.8006,918.38025,935.0425,950.82916,978.7573,1042.485,922.68353,963.4664300000001,983.5743,1004.2392,1042.9702,883.3626,909.01306,938.88574,989.62537,1068.1228,906.367,933.8006,950.8399,968.2092,1040.2885,66209452.0,67542344.0,67817720.0,64584452.0,827.5047599999999,852.91174,819.1866,780.11176,1112.9894,1136.8071,1135.6062,1070.205,953.9804,972.17786,981.3571,934.83
57560,Roebourne (S),5,Western Australia,14939,1053.2692,1001.9686,1128.0818,960.9281,918.38025,935.0425,950.82916,978.7573,1042.485,922.68353,963.4664300000001,983.5743,1004.2392,1042.9702,883.3626,909.01306,938.88574,989.62537,1068.1228,906.367,933.8006,950.8399,968.2092,1040.2885,15734789.0,14968409.0,16852414.0,14355305.0,695.403,259.32422,783.2318,688.71344,1130.4612,1095.9849,1218.0203,1099.568,1059.4097,1026.1808,1139.4049,967.8801
62210,George Town (M),6,Tasmania,6271,870.7997,896.0567599999999,889.5873,867.63385,870.7997,889.7846,907.0219999999999,928.2204,986.4348,915.6305,931.2302,948.5145,968.44495,1021.1091,869.20074,889.08276,904.7665400000001,925.9880400000001,969.43585,876.9214,891.30066,918.0811,948.99786,998.0391,5460785.0,5619172.0,5578602.0,5440931.5,753.09644,682.97375,806.7669,739.36005,1001.9938,1077.1228,958.9509,1012.36,870.67426,916.6499,876.02,867.8190300000001
62410,Glamorgan/Spring Bay (M),6,Tasmania,4080,899.81604,953.9472,886.9274,918.0811,870.7997,889.7846,907.0219999999999,928.2204,986.4348,915.6305,931.2302,948.5145,968.44495,1021.1091,869.20074,889.08276,904.7665400000001,925.9880400000001,969.43585,876.9214,891.30066,918.0811,948.99786,998.0391,3671249.5,3892104.5,3618664.0,3745771.0,812.3958,885.6788,810.6205,806.74005,1036.2145,1110.1716,1024.9769,1082.3281,895.98395,929.7606,879.5515,921.31885
62610,Glenorchy (C),6,Tasmania,42518,903.26965,927.8654,911.8671,909.0684,870.7997,889.7846,907.0219999999999,928.2204,986.4348,915.6305,931.2302,948.5145,968.44495,1021.1091,869.20074,889.08276,904.7665400000001,925.9880400000001,969.43585,876.9214,891.30066,918.0811,948.99786,998.0391,38405220.0,39450984.0,38770768.0,38651772.0,799.6070599999999,759.4029,828.83514,808.2195,1012.2733,1052.8783,1016.9153,1026.2562,898.9269400000001,932.30945,903.9139,903.7702
62810,Hobart (C),6,Tasmania,46778,1093.5889,1065.7871,1030.7946,1137.4446,870.7997,889.7846,907.0219999999999,928.2204,986.4348,915.6305,931.2302,948.5145,968.44495,1021.1091,869.20074,889.08276,904.7665400000001,925.9880400000001,969.43585,876.9214,891.30066,918.0811,948.99786,998.0391,51155900.0,49855388.0,48218508.0,53207380.0,930.0293,891.51324,915.3754,941.8812,1197.2184,1151.8461,1153.9071,1233.4935,1105.8306,1070.4344,1029.364,1149.0239
63010,Huon Valley (M),6,Tasmania,13160,896.9231,936.93915,889.08276,912.6582,870.7997,889.7846,907.0219999999999,928.2204,986.4348,915.6305,931.2302,948.5145,968.44495,1021.1091,869.20074,889.08276,904.7665400000001,925.9880400000001,969.43585,876.9214,891.30066,918.0811,948.99786,998.0391,11803508.0,12330119.0,11700329.0,12010582.0,821.88806,845.6351300000001,795.7937,834.77594,969.1899400000001,1019.028,935.8947,1010.5104,900.3488,943.6351300000001,897.4039300000001,913.03204
63210,Kentish (M),6,Tasmania,5407,883.30176,936.0108,870.0935,896.7866,870.7997,889.7846,907.0219999999999,928.2204,986.4348,915.6305,931.2302,948.5145,968.44495,1021.1091,869.20074,889.08276,904.7665400000001,925.9880400000001,969.43585,876.9214,891.30066,918.0811,948.99786,998.0391,4776012.5,5061010.5,4704595.5,4848925.0,767.2370599999999,787.7504,808.68164,771.71655,989.2832599999999,1041.1923,961.1560699999999,1069.6372,884.00775,944.1472,862.9551,901.7739999999999
57630,Sandstone (S),5,Western Australia,235,913.6443,918.35675,899.8194599999999,921.1668,918.38025,935.0425,950.82916,978.7573,1042.485,922.68353,963.4664300000001,983.5743,1004.2392,1042.9702,883.3626,909.01306,938.88574,989.62537,1068.1228,906.367,933.8006,950.8399,968.2092,1040.2885,214706.4,215813.83,211457.58,216474.2,913.6443,918.35675,899.8194599999999,921.1668,913.6443,918.35675,899.8194599999999,921.1668,913.6443,918.35675,899.8194599999999,921.1668
57700,Serpentine-Jarrahdale (S),5,Western Australia,10855,987.8133,1020.325,1010.4456,951.8077400000001,918.38025,935.0425,950.82916,978.7573,1042.485,922.68353,963.4664300000001,983.5743,1004.2392,1042.9702,883.3626,909.01306,938.88574,989.62537,1068.1228,906.367,933.8006,950.8399,968.2092,1040.2885,10722713.0,11075628.0,10968387.0,10331873.0,908.22406,914.65314,893.8695,858.9060699999999,1063.1782,1076.0518,1088.1359,1051.2548,984.0869,1025.9509,996.3937400000001,946.48584
57770,Shark Bay (S),5,Western Australia,2153,949.9345,1018.6124,941.0174,963.46796,918.38025,935.0425,950.82916,978.7573,1042.485,922.68353,963.4664300000001,983.5743,1004.2392,1042.9702,883.3626,909.01306,938.88574,989.62537,1068.1228,906.367,933.8006,950.8399,968.2092,1040.2885,2045209.0,2193072.5,2026010.5,2074346.5,900.3544,969.1296,894.9624,921.4836,1051.1891,1103.796,1107.7483,1083.9365,951.64325,1027.1111,949.0952,955.3179
57840,South Perth (C),5,Western Australia,36108,1111.8665,1061.9508,1075.636,1128.2262,918.38025,935.0425,950.82916,978.7573,1042.485,922.68353,963.4664300000001,983.5743,1004.2392,1042.9702,883.3626,909.01306,938.88574,989.62537,1068.1228,906.367,933.8006,950.8399,968.2092,1040.2885,40147276.0,38344916.0,38839068.0,40737992.0,969.6455699999999,758.1596,893.8594,957.0166,1206.6788,1142.3871,1200.3125,1222.2745,1116.3054,1075.3688,1077.642,1130.5995
57910,Stirling (C),5,Western Australia,168747,1026.8873,1011.8623,1004.0444,1040.2885,918.38025,935.0425,950.82916,978.7573,1042.485,922.68353,963.4664300000001,983.5743,1004.2392,1042.9702,883.3626,909.01306,938.88574,989.62537,1068.1228,906.367,933.8006,950.8399,968.2092,1040.2885,173284160.0,170748740.0,169429490.0,175545570.0,789.7503,698.5205,824.171,798.9468400000001,1194.4183,1153.1682,1204.7301,1209.4595,1028.0273,1027.6578,996.7153300000001,1051.8994
57980,Subiaco (C),5,Western Australia,15673,1163.5795,1083.1606,1115.0002,1199.1555,918.38025,935.0425,950.82916,978.7573,1042.485,922.68353,963.4664300000001,983.5743,1004.2392,1042.9702,883.3626,909.01306,938.88574,989.62537,1068.1228,906.367,933.8006,950.8399,968.2092,1040.2885,18236782.0,16976378.0,17475398.0,18794364.0,917.6541,753.39435,880.0296,982.9818,1300.6857,1211.3173,1270.2727,1280.318,1186.9257,1111.5685,1129.6572,1217.6306
58050,Swan (C),5,Western Australia,82201,972.4267,978.9189,989.1778,952.54584,918.38025,935.0425,950.82916,978.7573,1042.485,922.68353,963.4664300000001,983.5743,1004.2392,1042.9702,883.3626,909.01306,938.88574,989.62537,1068.1228,906.367,933.8006,950.8399,968.2092,1040.2885,79934448.0,80468112.0,81311400.0,78300224.0,812.2181400000001,766.2443,841.5885599999999,820.7503,1128.5665,1131.4061,1168.5189,1116.3010000000002,972.8351,985.1804,991.7155,949.18005
58120,Tambellup (S),5,Western Australia,673,937.04364,965.3204300000001,908.1187,941.52716,918.38025,935.0425,950.82916,978.7573,1042.485,922.68353,963.4664300000001,983.5743,1004.2392,1042.9702,883.3626,909.01306,938.88574,989.62537,1068.1228,906.367,933.8006,950.8399,968.2092,1040.2885,630630.4,649660.6,611163.9,633647.75,866.49866,837.3348,866.17896,879.3287,1006.1578,1069.3425,965.84283,1014.4326,982.25946,1065.7051,920.3713,970.86835
63410,King Island (M),6,Tasmania,1687,947.42505,995.7821,955.7885,930.44006,870.7997,889.7846,907.0219999999999,928.2204,986.4348,915.6305,931.2302,948.5145,968.44495,1021.1091,869.20074,889.08276,904.7665400000001,925.9880400000001,969.43585,876.9214,891.30066,918.0811,948.99786,998.0391,1598306.1,1679884.4,1612415.2,1569652.4,894.9785,952.0519,883.1703,898.4326,1008.9278,1077.6274,1005.1367,977.4148,946.002,972.8377,958.693,932.8403300000001
63610,Kingborough (M),6,Tasmania,27991,1035.0529,1050.2421,989.745,1058.0686,870.7997,889.7846,907.0219999999999,928.2204,986.4348,915.6305,931.2302,948.5145,968.44495,1021.1091,869.20074,889.08276,904.7665400000001,925.9880400000001,969.43585,876.9214,891.30066,918.0811,948.99786,998.0391,28972164.0,29397324.0,27703952.0,29616396.0,819.27045,871.31,817.1551,808.6205,1184.8962,1145.3424,1116.0079,1213.2927,1037.2343,1060.6444,982.67395,1060.1442
63810,Latrobe (M),6,Tasmania,7845,910.3481,963.7493,909.47925,918.3688,870.7997,889.7846,907.0219999999999,928.2204,986.4348,915.6305,931.2302,948.5145,968.44495,1021.1091,869.20074,889.08276,904.7665400000001,925.9880400000001,969.43585,876.9214,891.30066,918.0811,948.99786,998.0391,7141680.5,7560613.5,7134865.0,7204603.0,804.8117,796.6829,843.08014,817.09564,988.1078,1050.4373,968.00726,1014.2951,923.0839,1001.8786,918.57654,935.0934
64010,Launceston (C),6,Tasmania,60695,944.2619599999999,953.1654,932.8292,961.8681,870.7997,889.7846,907.0219999999999,928.2204,986.4348,915.6305,931.2302,948.5145,968.44495,1021.1091,869.20074,889.08276,904.7665400000001,925.9880400000001,969.43585,876.9214,891.30066,918.0811,948.99786,998.0391,57311980.0,57852376.0,56618068.0,58380584.0,718.9630000000001,557.3283700000001,795.7983,723.06647,1139.5355,1120.5648,1093.6029,1155.3412,942.8846,980.5947,927.5099,959.2111
