lga_code16,m_m2_bustot_15_24,m_m2_bustot_25_34,m_m2_bustot_35_44,m_m2_bustot_45_54,m_m2_bustot_55_64,m_m2_bustot_65_74,m_m2_bustot_75ov,m_m2_bustot_tot,m_m2_other_m2_15_24,m_m2_other_m2_25_34,m_m2_other_m2_35_44,m_m2_other_m2_45_54,m_m2_other_m2_55_64,m_m2_other_m2_65_74,m_m2_other_m2_75ov,m_m2_other_m2_tot,m_m2_tot_m2_15_24,m_m2_tot_m2_25_34,m_m2_tot_m2_35_44,m_m2_tot_m2_45_54,m_m2_tot_m2_55_64,m_m2_tot_m2_65_74,m_m2_tot_m2_75ov,m_m2_tot_m2_tot,m_m3_trn_and_2_oth_ms_15_24,m_m3_trn_and_2_oth_ms_25_34,m_m3_trn_and_2_oth_ms_35_44,m_m3_trn_and_2_oth_ms_45_54,m_m3_trn_and_2_oth_ms_55_64,m_m3_trn_and_2_oth_ms_65_74,m_m3_trn_and_2_oth_ms_75ov,m_m3_trn_and_2_oth_ms_tot,m_m3_bus2othms_ex_tn_15_24,m_m3_bus2othms_ex_tn_25_34,m_m3_bus2othms_ex_tn_35_44,m_m3_bus2othms_ex_tn_45_54,m_m3_bus2othms_ex_tn_55_64,m_m3_bus2othms_ex_tn_65_74,m_m3_bus2othms_ex_tn_75ov,m_m3_bus2othms_ex_tn_tot,m_m3_other_m3_15_24,m_m3_other_m3_25_34,m_m3_other_m3_35_44,m_m3_other_m3_45_54,m_m3_other_m3_55_64,m_m3_other_m3_65_74,m_m3_other_m3_75ov,m_m3_other_m3_tot,m_m3_tot_m3_15_24,m_m3_tot_m3_25_34,m_m3_tot_m3_35_44,m_m3_tot_m3_45_54,m_m3_tot_m3_55_64,m_m3_tot_m3_65_74,m_m3_tot_m3_75ov,m_m3_tot_m3_tot,m_wkd_at_home_15_24,m_wkd_at_home_25_34,m_wkd_at_home_35_44,m_wkd_at_home_45_54,m_wkd_at_home_55_64,m_wkd_at_home_65_74,m_wkd_at_home_75ov,m_wkd_at_home_tot,m_did_not_go_to_work_15_24,m_did_not_go_to_work_25_34,m_did_not_go_to_work_35_44,m_did_not_go_to_work_45_54,m_did_not_go_to_work_55_64,m_did_not_go_to_work_65_74,m_did_not_go_to_work_75ov,m_did_not_go_to_work_tot,m_mt_ns_15_24,m_mt_ns_25_34,m_mt_ns_35_44,m_mt_ns_45_54,m_mt_ns_55_64,m_mt_ns_65_74,m_mt_ns_75ov,m_mt_ns_tot,m_tot_15_24,m_tot_25_34,m_tot_35_44,m_tot_45_54,m_tot_55_64,m_tot_65_74,m_tot_75ov,m_tot_tot,f_m1_train_15_24,f_m1_train_25_34,f_m1_train_35_44,f_m1_train_45_54,f_m1_train_55_64,f_m1_train_65_74,f_m1_train_75ov,f_m1_train_tot,f_m1_bus_15_24,f_m1_bus_25_34,f_m1_bus_35_44,f_m1_bus_45_54,f_m1_bus_55_64,f_m1_bus_65_74,f_m1_bus_75ov,f_m1_bus_tot,f_m1_ferry_15_24,f_m1_ferry_25_34,f_m1_ferry_35_44,f_m1_ferry_45_54,f_m1_ferry_55_64,f_m1_ferry_65_74,f_m1_ferry_75ov,f_m1_ferry_tot,f_m1_tram_inc_lr_15_24,f_m1_tram_inc_lr_25_34,f_m1_tram_inc_lr_35_44,f_m1_tram_inc_lr_45_54,f_m1_tram_inc_lr_55_64,f_m1_tram_inc_lr_65_74,f_m1_tram_inc_lr_75ov,f_m1_tram_inc_lr_tot,f_m1_taxi_15_24,f_m1_taxi_25_34,f_m1_taxi_35_44,f_m1_taxi_45_54,f_m1_taxi_55_64,f_m1_taxi_65_74,f_m1_taxi_75ov,f_m1_taxi_tot,f_m1_carasdriv_15_24,f_m1_carasdriv_25_34,f_m1_carasdriv_35_44,f_m1_carasdriv_45_54,f_m1_carasdriv_55_64,f_m1_carasdriv_65_74,f_m1_carasdriv_75ov,f_m1_carasdriv_tot,f_m1_caraspas_15_24,f_m1_caraspas_25_34,f_m1_caraspas_35_44,f_m1_caraspas_45_54,f_m1_caraspas_55_64,f_m1_caraspas_65_74,f_m1_caraspas_75ov,f_m1_caraspas_tot,f_m1_truck_15_24,f_m1_truck_25_34,f_m1_truck_35_44,f_m1_truck_45_54,f_m1_truck_55_64,f_m1_truck_65_74,f_m1_truck_75ov,f_m1_truck_tot,f_m1_mbikescoot_15_24,f_m1_mbikescoot_25_34,f_m1_mbikescoot_35_44,f_m1_mbikescoot_45_54,f_m1_mbikescoot_55_64,f_m1_mbikescoot_65_74,f_m1_mbikescoot_75ov,f_m1_mbikescoot_tot,f_m1_bicycle_15_24,f_m1_bicycle_25_34,f_m1_bicycle_35_44,f_m1_bicycle_45_54,f_m1_bicycle_55_64,f_m1_bicycle_65_74,f_m1_bicycle_75ov,f_m1_bicycle_tot,f_m1_other_15_24,f_m1_other_25_34,f_m1_other_35_44,f_m1_other_45_54,f_m1_other_55_64,f_m1_other_65_74,f_m1_other_75ov,f_m1_other_tot,f_m1_wlkonly_15_24,f_m1_wlkonly_25_34,f_m1_wlkonly_35_44,f_m1_wlkonly_45_54,f_m1_wlkonly_55_64,f_m1_wlkonly_65_74,f_m1_wlkonly_75ov,f_m1_wlkonly_tot,f_m1_tot_m1_15_24,f_m1_tot_m1_25_34,f_m1_tot_m1_35_44,f_m1_tot_m1_45_54,f_m1_tot_m1_55_64,f_m1_tot_m1_65_74,f_m1_tot_m1_75ov,f_m1_tot_m1_tot,f_m2_trnbus_15_24,f_m2_trnbus_25_34,f_m2_trnbus_35_44,f_m2_trnbus_45_54,f_m2_trnbus_55_64,f_m2_trnbus_65_74,f_m2_trnbus_75ov,f_m2_trnbus_tot,lga_name16
24250,0,0,0,0,0,0,0,0,0,3,0,3,8,0,0,11,0,3,0,3,8,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,20,28,45,39,16,157,26,20,20,29,28,18,5,143,6,0,3,3,4,0,0,24,207,211,279,331,330,151,33,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,92,131,210,279,235,51,4,998,34,17,4,10,7,3,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,8,0,0,0,3,5,3,0,16,20,22,17,19,33,4,0,115,150,166,229,312,285,61,9,1216,0,0,0,0,0,0,0,0,Mansfield (S)
24330,19,10,8,3,6,4,0,53,25,39,18,24,17,0,0,127,130,181,110,97,69,18,0,602,30,38,23,19,7,0,0,116,6,0,0,4,0,0,0,7,0,3,0,4,0,0,0,9,33,38,23,22,11,0,0,126,16,97,150,127,93,22,3,502,321,242,178,174,149,61,13,1135,24,49,43,34,32,8,4,198,2587,4590,4061,3661,2672,623,64,18259,126,289,159,141,86,15,0,820,127,112,44,41,42,5,0,381,0,3,0,0,0,0,0,3,50,47,10,10,14,0,0,129,5,0,3,7,4,0,0,24,1504,2731,2740,2790,1649,241,14,11671,432,187,140,173,161,26,3,1126,0,0,0,0,0,0,0,5,0,4,3,0,3,0,0,12,15,52,43,41,17,4,0,175,3,7,15,6,7,0,0,43,144,173,114,113,75,16,0,636,2408,3616,3276,3316,2058,316,27,15010,55,62,36,37,28,5,0,221,Maribyrnong (C)
24410,14,5,6,3,4,0,0,28,23,41,21,39,8,3,0,137,112,97,59,68,28,12,0,380,19,11,6,3,0,0,0,44,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,9,19,21,8,3,0,0,0,50,23,75,134,186,196,132,25,762,532,218,168,182,194,106,19,1419,40,33,24,29,31,15,5,183,3550,4461,4310,4432,3326,1027,125,21234,83,92,41,26,14,0,0,258,113,47,14,27,15,0,0,220,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,3,3,0,0,0,14,2075,2705,2912,3822,2615,419,33,14588,567,122,89,137,97,28,3,1032,0,0,3,3,0,0,0,7,0,0,0,3,0,0,0,3,4,3,6,3,5,0,0,24,4,10,9,12,14,0,0,41,76,53,44,64,50,11,0,310,2929,3043,3121,4102,2806,476,35,16509,56,28,15,11,3,0,0,105,Maroondah (C)
24600,83,190,196,141,100,19,4,734,161,645,604,425,182,58,6,2068,2511,8157,8536,5475,2923,531,32,28168,542,1445,1444,808,471,94,7,4808,6,19,23,17,12,6,0,87,6,51,36,31,13,9,0,147,560,1517,1508,855,499,98,8,5041,143,885,1410,1034,582,266,57,4372,2361,3252,2746,2031,1686,683,107,12874,332,542,333,319,203,80,45,1857,20583,69737,64475,45478,25318,5827,730,232148,6485,19969,13416,8946,4497,648,48,53996,469,1141,746,651,392,72,4,3479,7,15,6,7,3,0,0,32,3101,8753,3747,2399,1274,293,22,19585,34,132,102,68,48,5,3,389,3292,12411,13169,10901,5417,907,68,46167,746,2675,1727,1314,809,162,21,7465,0,5,3,7,0,0,0,8,23,90,98,72,18,0,0,302,352,1850,1178,699,237,19,3,4334,48,186,160,119,67,16,3,604,1675,4970,1922,1132,667,136,18,10513,16226,52184,36271,26327,13431,2255,188,146881,673,1546,954,701,428,75,6,4378,Melbourne (C)
24650,12,7,0,4,0,0,0,28,17,26,23,16,9,0,0,94,46,57,38,22,10,4,0,176,6,0,4,0,0,0,0,11,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,11,3,4,0,0,0,0,15,15,56,154,107,92,26,3,455,285,134,120,95,108,47,7,792,30,34,25,28,16,5,4,150,2168,2894,2871,2307,1458,340,29,12081,9,25,17,3,5,0,0,56,54,23,14,20,9,4,0,129,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,1160,2130,2144,1930,1039,143,3,8549,519,96,81,90,54,13,0,856,0,0,3,3,0,0,0,9,3,3,5,4,0,0,0,7,6,8,3,4,0,0,0,18,4,6,18,10,6,3,0,52,59,38,40,48,25,9,0,218,1823,2335,2319,2107,1144,177,6,9913,14,8,3,0,0,0,0,29,Melton (C)
24780,4,0,0,0,0,0,0,7,13,12,10,10,6,0,0,51,17,18,10,10,6,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13,0,0,0,0,3,0,0,13,18,31,60,130,153,81,29,509,211,122,96,110,127,50,7,722,25,26,28,37,21,18,8,168,1571,2104,2013,2238,1977,549,110,10562,0,0,0,0,0,0,0,0,20,8,3,10,6,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,10,930,1431,1659,1929,1323,214,11,7502,372,110,64,86,68,17,7,730,0,0,0,0,0,0,0,3,0,3,0,3,4,0,0,8,4,3,4,9,11,3,0,28,7,9,10,8,16,3,0,44,71,48,48,102,82,14,4,375,1410,1616,1794,2145,1506,252,20,8746,0,0,0,0,0,0,0,0,Mildura (RC)
24850,0,0,0,0,0,0,0,0,10,12,11,6,5,0,0,42,21,14,14,7,5,0,0,59,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,5,7,24,49,63,68,60,19,275,122,75,56,72,94,28,10,456,24,14,11,13,16,6,3,91,1014,1095,961,1049,909,282,55,5356,6,3,7,0,3,0,0,20,9,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,3,444,599,794,1001,689,108,3,3639,153,36,25,31,25,6,3,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,6,4,4,4,0,26,52,37,18,33,34,12,3,184,670,675,853,1074,745,132,11,4160,0,0,0,0,0,0,0,0,Mitchell (S)
24900,0,0,0,0,0,0,0,0,6,7,5,7,3,0,0,32,6,3,5,7,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,13,45,77,151,147,81,30,539,132,60,69,73,106,23,8,471,22,17,6,17,10,4,8,82,840,954,1013,1198,1075,349,90,5516,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,351,513,669,840,612,115,11,3113,106,35,26,30,30,0,0,230,0,0,0,0,4,0,0,8,3,3,4,0,0,0,0,12,5,6,3,8,0,0,0,24,4,6,8,10,6,4,0,38,57,37,39,60,63,13,3,276,534,602,754,951,718,136,16,3706,0,0,0,0,0,0,0,0,Moira (S)
24970,42,45,20,24,8,0,0,145,50,106,65,69,43,12,0,343,273,431,299,213,121,20,5,1363,55,113,73,28,16,7,0,299,0,4,3,3,0,0,0,12,0,3,8,6,4,0,0,24,61,123,85,42,25,7,0,334,59,213,323,399,366,198,59,1611,731,536,466,428,462,196,37,2857,83,94,106,73,50,40,18,463,6111,13630,13369,12450,8297,2073,316,56243,163,344,143,113,74,18,3,857,290,265,121,137,86,18,0,923,0,0,0,0,0,0,0,5,8,9,3,3,3,3,0,32,6,13,9,16,9,0,0,60,3074,8147,8560,8786,5346,964,43,34926,700,541,319,369,282,72,7,2277,0,0,4,0,3,0,0,11,0,3,4,11,0,0,0,23,9,31,26,23,7,4,0,108,17,26,28,39,31,7,4,151,264,275,133,139,117,24,3,958,4533,9670,9357,9629,5962,1107,62,40327,108,223,110,47,47,13,0,545,Monash (C)
25060,17,15,10,7,9,0,0,54,26,23,31,19,15,0,0,115,102,124,98,47,42,11,0,425,23,29,16,12,4,3,0,89,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,4,30,36,18,9,7,4,0,106,29,95,181,177,197,80,18,784,422,229,173,146,157,76,10,1212,34,41,29,27,21,10,0,169,2747,4077,3634,3382,2434,694,120,17083,102,155,63,50,39,10,0,415,67,71,32,42,20,8,0,228,3,0,0,0,0,0,0,3,90,79,35,29,24,7,0,266,4,6,0,3,3,0,0,18,1562,2763,2776,3063,1749,250,20,12186,476,146,98,148,110,26,5,1019,0,0,0,0,0,0,0,5,0,5,6,0,0,0,0,15,15,24,20,17,7,0,0,77,0,17,21,23,14,3,0,76,192,133,81,111,96,21,0,624,2506,3391,3133,3476,2063,330,32,14930,37,36,20,13,15,4,0,128,Moonee Valley (C)
25150,0,0,0,0,0,0,0,4,9,11,6,3,4,3,0,34,9,15,7,3,4,3,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,7,8,16,37,60,81,67,19,293,95,33,25,43,43,19,8,265,4,10,3,6,4,10,3,40,635,664,684,757,600,237,55,3637,0,3,4,0,3,0,0,12,19,0,0,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,468,553,660,411,58,3,2452,140,23,21,41,21,0,0,243,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,4,3,0,0,13,17,7,18,36,23,14,3,115,480,509,595,741,465,70,3,2872,3,3,0,0,0,0,0,4,Moorabool (S)
25250,15,30,15,16,8,0,0,88,29,65,28,23,16,3,0,161,126,203,102,73,42,16,0,560,20,35,14,5,4,3,0,80,0,0,3,0,0,0,0,10,3,3,0,3,0,0,0,13,22,40,19,8,6,3,0,101,40,206,272,242,171,77,19,1026,296,297,209,158,146,55,12,1183,40,63,41,27,26,11,7,211,2491,5327,4291,3952,2730,788,125,19711,95,173,89,66,32,7,0,464,54,91,32,34,18,4,3,243,0,3,0,0,0,0,0,6,118,132,43,37,22,6,0,356,3,12,6,7,3,0,0,33,1113,2525,2591,2952,1871,319,18,11392,258,197,124,148,134,33,0,901,0,0,0,3,0,0,0,4,3,6,7,0,0,0,0,18,75,151,83,54,23,0,0,386,6,29,23,19,6,3,0,90,169,239,134,148,112,17,4,822,1903,3553,3127,3482,2222,392,33,14713,24,46,25,21,7,3,0,127,Moreland (C)
25340,22,0,3,0,3,0,0,33,36,37,27,31,25,3,0,153,69,45,37,44,29,3,0,231,7,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,5,3,0,3,0,0,0,18,63,79,247,389,409,325,81,1591,627,234,227,274,300,179,36,1871,43,36,38,37,44,26,4,225,4435,4168,4252,4866,3798,1483,243,23244,5,11,9,3,0,3,0,25,77,20,14,23,15,0,0,155,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,3,3,6,0,0,12,2302,2955,3727,4631,3090,609,40,17352,745,120,97,146,100,36,6,1250,0,0,0,3,3,0,0,7,0,0,0,8,0,0,0,9,12,9,5,10,12,0,0,40,19,16,14,28,20,12,3,104,238,95,80,126,87,31,10,665,3388,3233,3946,4972,3334,692,55,19630,7,3,3,0,0,0,0,18,Mornington Peninsula (S)
17100,3,0,0,0,0,0,0,12,20,26,19,24,4,3,0,97,112,130,93,80,57,9,0,486,23,22,6,17,3,0,0,64,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,26,19,6,17,3,0,0,71,9,32,44,51,60,28,14,241,118,111,89,121,109,38,5,590,21,37,28,25,17,6,0,128,1494,3141,3145,3009,2163,506,72,13529,127,255,118,95,66,15,0,680,42,61,13,31,11,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,490,995,1143,1262,837,131,16,4866,126,97,60,126,91,16,3,526,0,0,0,3,5,0,0,10,0,3,0,0,0,0,0,3,3,3,3,7,0,0,0,15,3,14,3,14,4,0,0,33,54,91,54,50,23,7,0,280,842,1519,1392,1589,1042,173,18,6576,78,115,41,38,24,8,0,300,Strathfield (A)
17150,7,8,0,7,3,0,0,27,47,53,37,36,27,3,0,200,191,178,108,95,70,14,0,657,30,23,15,6,5,3,0,81,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,12,29,22,21,7,9,4,0,97,45,128,314,392,428,277,57,1643,954,367,271,275,282,148,39,2334,63,51,56,42,38,19,11,276,5953,6547,6198,6042,4882,1643,246,31514,444,448,180,136,131,16,0,1355,133,76,49,49,28,7,0,342,3,0,3,0,0,0,0,5,0,0,0,0,0,0,0,4,6,0,8,4,4,0,0,23,3228,3814,4701,5421,3697,640,44,21532,855,201,193,266,214,72,9,1813,0,3,0,3,0,0,0,10,6,3,5,3,0,0,0,20,9,11,13,17,4,0,0,56,7,20,24,22,27,7,0,105,349,278,250,249,176,46,4,1352,5034,4856,5422,6176,4279,795,55,26629,114,114,38,38,34,8,0,354,Sutherland Shire (A)
17200,261,722,944,596,285,67,16,2890,107,404,538,447,185,30,5,1723,3577,9539,8964,5942,3209,720,90,32048,432,1034,913,495,301,60,3,3246,14,70,72,58,19,3,0,244,7,23,42,30,13,3,0,111,451,1127,1031,582,329,73,3,3599,144,1036,1584,1240,766,355,70,5203,2212,3009,2578,1768,1549,651,145,11910,376,656,464,335,261,74,43,2207,25605,83653,72605,48647,26859,6715,929,265009,9810,28412,16038,10317,5140,801,56,70583,4555,13587,9089,5881,3021,645,48,36829,144,1047,881,496,204,50,0,2817,159,418,304,167,76,13,0,1136,63,327,269,149,69,17,7,907,2573,9013,9984,8372,4160,907,73,35081,709,2229,1624,1250,817,214,16,6859,0,7,10,0,4,0,0,16,49,287,233,101,39,0,0,707,156,752,521,326,90,5,3,1844,159,277,215,146,64,16,4,893,2265,7044,2975,1699,999,204,25,15205,20649,63396,42141,28914,14669,2876,226,172876,1886,4768,2543,1678,1063,245,16,12189,Sydney (C)
17310,6,0,0,0,0,0,0,11,18,17,8,15,20,3,0,87,20,20,11,15,20,3,0,102,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,11,0,3,3,3,3,0,0,12,19,37,74,132,187,156,53,671,175,106,128,130,155,75,19,790,39,21,22,16,22,16,9,146,1904,2572,2377,2587,2191,688,155,12481,0,4,0,0,0,0,0,4,24,3,5,3,3,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,6,3,0,0,16,1024,1782,1998,2213,1558,278,19,8878,299,127,85,123,84,16,4,741,0,0,0,0,4,0,0,6,3,0,0,3,5,0,0,16,0,6,4,0,3,0,0,14,7,9,0,9,8,3,0,40,71,84,52,97,84,25,0,405,1429,2016,2147,2457,1751,333,28,10169,0,0,0,0,0,0,0,3,Tamworth Regional (A)
17350,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,4,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,14,35,44,32,8,143,17,13,3,5,18,10,3,65,6,3,3,6,3,3,0,24,152,180,200,259,250,101,19,1162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,98,117,156,200,107,19,3,711,16,3,0,12,5,3,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,16,22,24,6,0,98,137,141,176,242,146,32,5,863,0,0,0,0,0,0,0,0,Temora (A)
17400,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,8,0,0,3,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,5,24,43,50,50,22,199,7,0,11,17,15,7,0,59,4,5,3,6,3,3,0,24,100,141,169,238,274,137,43,1095,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,78,135,132,160,28,7,583,22,8,3,10,4,0,0,45,0,3,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,12,14,9,3,7,25,9,3,67,79,96,150,152,196,43,9,721,0,0,0,0,0,0,0,0,Tenterfield (A)
22310,3,11,5,3,0,0,0,22,10,26,16,21,14,3,0,92,96,150,97,71,47,12,4,477,33,32,29,10,12,4,0,119,0,0,0,4,0,0,0,3,0,0,3,0,0,0,0,8,35,39,32,13,14,4,0,133,32,154,262,321,343,204,42,1359,353,197,155,116,141,82,19,1066,24,36,30,21,18,18,10,156,2384,3914,3446,3173,2574,991,181,16658,164,263,141,90,59,17,0,737,69,64,31,24,23,3,0,225,0,0,0,0,0,0,0,0,43,98,33,33,19,10,0,229,3,7,3,0,3,0,0,27,1124,2581,2757,3164,2155,451,35,12275,286,200,95,123,114,31,3,857,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,34,22,20,27,13,0,0,108,0,14,23,36,12,9,0,104,255,215,112,160,142,39,3,921,1977,3466,3226,3677,2542,557,44,15492,51,75,28,22,10,10,0,195,Glen Eira (C)
22410,0,0,0,0,0,0,0,0,7,5,9,6,4,0,0,32,5,5,9,6,4,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,40,63,87,66,33,314,80,37,47,99,101,25,3,388,15,6,13,10,8,4,3,61,546,573,730,1028,891,285,81,4131,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,231,329,536,678,450,81,10,2312,97,11,20,21,21,7,0,173,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,3,3,3,0,0,15,20,22,20,48,51,6,0,173,361,360,579,760,536,93,9,2695,0,0,0,0,0,0,0,0,Glenelg (S)
22490,0,0,0,0,0,0,0,0,3,6,7,4,0,3,0,27,3,8,6,4,0,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,50,59,68,64,22,292,28,16,19,25,23,15,4,128,9,3,0,6,3,0,3,28,225,303,353,380,312,168,45,1789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,156,216,213,159,23,0,882,19,3,9,5,9,4,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,3,0,0,0,0,5,10,5,12,15,13,12,0,57,131,169,240,241,182,42,0,1002,0,0,0,0,0,0,0,0,Golden Plains (S)
22620,8,8,5,4,0,0,0,37,35,36,31,27,16,9,0,151,50,52,47,42,23,11,0,229,0,3,6,0,3,0,0,18,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,7,4,5,6,3,3,0,0,22,29,59,143,178,219,130,39,798,498,285,259,276,287,122,20,1746,57,27,29,34,37,13,11,213,3579,4614,4392,4637,3741,917,165,22038,5,9,17,16,10,0,0,57,83,40,21,26,25,9,0,193,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,8,7,6,3,6,0,0,39,2094,3123,3393,3911,2731,366,35,15648,627,211,139,160,136,27,5,1310,0,3,0,5,7,0,0,13,3,3,5,10,6,0,0,29,12,14,22,19,11,0,0,71,6,13,6,14,9,5,0,54,145,169,108,163,125,25,3,738,2987,3591,3714,4321,3067,431,45,18159,0,3,3,0,0,0,0,8,Greater Bendigo (C)
22670,33,16,16,14,11,0,0,92,56,115,78,74,46,14,0,384,194,268,195,179,101,21,3,957,26,32,17,23,12,4,0,112,3,0,4,0,0,0,0,6,0,6,3,3,0,0,0,16,27,39,27,23,8,4,0,138,19,95,118,131,122,50,14,551,486,479,443,444,460,150,20,2482,96,134,117,110,73,32,18,579,6292,13288,13883,14111,9618,2095,203,59494,97,155,94,83,45,7,3,484,155,119,85,82,52,7,0,509,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,7,9,10,7,10,15,0,0,53,2316,5970,6737,7465,4473,691,35,27688,639,442,305,466,374,90,9,2326,3,3,0,3,4,0,0,17,0,4,0,0,3,0,0,9,0,9,3,10,4,0,0,29,11,23,33,31,19,0,0,117,78,90,74,74,66,22,0,405,3304,6836,7341,8220,5061,825,48,31645,41,56,48,35,25,3,0,213,Greater Dandenong (C)
22750,35,10,13,15,11,4,0,85,59,68,54,53,31,4,0,276,121,160,111,118,68,17,0,590,17,16,7,9,13,0,0,59,6,4,0,0,3,0,0,16,0,4,7,5,0,0,0,15,24,20,15,8,14,0,0,86,52,164,290,336,399,220,55,1509,1054,533,513,490,572,194,41,3406,98,89,81,79,70,24,19,453,7144,9567,9676,9412,7493,1868,279,45431,20,107,50,29,22,3,0,233,250,144,79,119,101,16,0,706,3,0,0,0,0,0,0,11,3,3,0,0,0,0,0,3,11,19,19,13,18,7,0,80,4182,7070,7578,8570,5546,746,46,33742,1271,440,274,375,277,52,11,2699,6,0,0,3,4,0,0,8,0,7,3,10,3,3,0,24,18,45,53,34,30,5,0,192,8,22,30,29,21,10,0,108,302,283,221,261,218,45,0,1332,6070,8136,8312,9460,6229,879,57,39139,4,20,7,4,0,0,0,43,Greater Geelong (C)
