lga_code16,eafw_18_techfei_ns,eafw_18_techfei_tot,eafw_18_uniotis_ft,eafw_18_uniotis_pt,eafw_18_uniotis_ns,eafw_18_uniotis_tot,eafw_18_other,eafw_18_ns,eafw_18_tot,eafw_19_techfei_ft,eafw_19_techfei_pt,eafw_19_techfei_ns,eafw_19_techfei_tot,eafw_19_uniotis_ft,eafw_19_uniotis_pt,eafw_19_uniotis_ns,eafw_19_uniotis_tot,eafw_19_other,eafw_19_ns,eafw_19_tot,eafw_20_24_techfei_ft,eafw_20_24_techfei_pt,eafw_20_24_techfei_ns,eafw_20_24_techfei_tot,eafw_20_24_uniotis_ft,eafw_20_24_uniotis_pt,eafw_20_24_uniotis_ns,eafw_20_24_uniotis_tot,eafw_20_24_other,eafw_20_24_ns,eafw_20_24_tot,eafw_25_29_techfei_ft,eafw_25_29_techfei_pt,eafw_25_29_techfei_ns,eafw_25_29_techfei_tot,eafw_25_29_uniotis_ft,eafw_25_29_uniotis_pt,eafw_25_29_uniotis_ns,eafw_25_29_uniotis_tot,eafw_25_29_other,eafw_25_29_ns,eafw_25_29_tot,eafw_30over_techfei_ft,eafw_30over_techfei_pt,eafw_30over_techfei_ns,eafw_30over_techfei_tot,eafw_30over_uniotis_ft,eafw_30over_uniotis_pt,eafw_30over_uniotis_ns,eafw_30over_uniotis_tot,eafw_30over_other,eafw_30over_ns,eafw_30over_tot,eafw_tot_techfei_ft,eafw_tot_techfei_pt,eafw_tot_techfei_ns,eafw_tot_techfei_tot,eafw_tot_uniotis_ft,eafw_tot_uniotis_pt,eafw_tot_uniotis_ns,eafw_tot_uniotis_tot,eafw_tot_other,eafw_tot_ns,eafw_tot_tot,tot_16_techfei_ft,tot_16_techfei_pt,tot_16_techfei_ns,tot_16_techfei_tot,tot_16_uniotis_ft,tot_16_uniotis_pt,tot_16_uniotis_ns,tot_16_uniotis_tot,tot_16_other,tot_16_ns,tot_16_tot,tot_17_techfei_ft,tot_17_techfei_pt,tot_17_techfei_ns,tot_17_techfei_tot,tot_17_uniotis_ft,tot_17_uniotis_pt,tot_17_uniotis_ns,tot_17_uniotis_tot,tot_17_other,tot_17_ns,tot_17_tot,tot_18_techfei_ft,tot_18_techfei_pt,tot_18_techfei_ns,tot_18_techfei_tot,tot_18_uniotis_ft,tot_18_uniotis_pt,tot_18_uniotis_ns,tot_18_uniotis_tot,tot_18_other,tot_18_ns,tot_18_tot,tot_19_techfei_ft,tot_19_techfei_pt,tot_19_techfei_ns,tot_19_techfei_tot,tot_19_uniotis_ft,tot_19_uniotis_pt,tot_19_uniotis_ns,tot_19_uniotis_tot,tot_19_other,tot_19_ns,tot_19_tot,tot_20_24_techfei_ft,tot_20_24_techfei_pt,tot_20_24_techfei_ns,tot_20_24_techfei_tot,tot_20_24_uniotis_ft,tot_20_24_uniotis_pt,tot_20_24_uniotis_ns,tot_20_24_uniotis_tot,tot_20_24_other,tot_20_24_ns,tot_20_24_tot,tot_25_29_techfei_ft,tot_25_29_techfei_pt,tot_25_29_techfei_ns,tot_25_29_techfei_tot,tot_25_29_uniotis_ft,tot_25_29_uniotis_pt,tot_25_29_uniotis_ns,tot_25_29_uniotis_tot,tot_25_29_other,tot_25_29_ns,tot_25_29_tot,tot_30over_techfei_ft,tot_30over_techfei_pt,tot_30over_techfei_ns,tot_30over_techfei_tot,tot_30over_uniotis_ft,tot_30over_uniotis_pt,tot_30over_uniotis_ns,tot_30over_uniotis_tot,tot_30over_other,tot_30over_ns,tot_30over_tot,tot_tot_techfei_ft,tot_tot_techfei_pt,tot_tot_techfei_ns,tot_tot_techfei_tot,tot_tot_uniotis_ft,tot_tot_uniotis_pt,tot_tot_uniotis_ns,tot_tot_uniotis_tot,tot_tot_other,tot_tot_ns,tot_tot_tot,lga_name16
57140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,7,14,0,3,0,3,0,4,0,4,3,3,17,Pingelly (S)
57210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,4,4,0,5,0,0,0,0,3,3,8,3,0,0,3,0,0,0,0,8,0,16,0,0,0,0,0,0,0,0,21,0,22,0,3,0,8,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,3,0,0,3,0,0,11,0,3,0,8,0,0,0,0,0,3,5,7,11,0,13,0,10,0,11,4,33,57,13,24,0,35,4,10,0,16,37,34,122,Plantagenet (S)
57280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,4,8,0,5,0,5,0,3,0,9,3,4,17,0,13,0,11,0,14,0,12,3,9,42,0,16,0,21,3,18,0,21,18,15,74,0,0,0,0,0,0,0,0,35,0,40,3,0,0,4,0,0,0,0,35,5,40,0,13,0,13,0,0,0,0,9,3,17,3,5,0,11,0,0,0,0,3,3,18,9,32,0,41,6,15,0,18,5,13,80,6,42,0,51,5,43,0,44,11,12,122,13,111,0,124,8,128,0,137,49,94,402,33,205,4,244,25,186,0,207,145,122,716,Port Hedland (T)
55670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,3,10,0,6,0,7,0,5,0,5,4,3,19,Morawa (S)
55810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,3,0,5,0,0,0,0,0,6,14,3,7,0,3,0,4,0,4,0,4,18,Mount Magnet (S)
56860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,3,0,0,0,0,0,3,9,Nungarin (S)
55880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,3,3,13,0,5,0,5,0,0,0,0,3,3,13,Mount Marshall (S)
57350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,3,3,11,0,8,0,9,0,0,0,0,3,3,20,Quairading (S)
57420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,9,0,9,5,3,0,4,3,8,31,0,10,0,8,5,4,0,8,6,14,40,Ravensthorpe (S)
57490,0,10,4,0,0,6,3,0,19,3,0,0,5,10,4,0,7,3,0,16,3,9,0,9,34,7,0,43,4,0,60,4,5,0,10,9,3,0,9,3,3,19,3,11,0,13,17,24,0,41,3,14,74,19,23,0,46,75,43,0,111,44,22,222,27,16,0,37,3,0,0,3,395,3,444,25,14,0,42,3,0,0,3,440,8,496,38,42,0,77,202,20,0,226,69,5,385,38,48,0,84,204,30,0,230,11,8,333,76,135,0,215,487,139,3,630,39,15,896,39,71,0,103,107,140,0,246,21,10,389,49,208,5,264,135,411,0,540,170,146,1111,286,530,5,822,1138,737,3,1885,1151,201,4061,Rockingham (C)
65010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,7,0,0,0,3,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,8,3,0,0,6,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,3,0,9,3,3,0,3,0,0,0,0,3,0,7,0,4,0,4,0,6,0,11,3,17,36,7,14,0,19,6,10,0,15,17,14,71,Southern Midlands (M)
55740,0,0,3,0,0,3,0,0,3,0,0,0,0,7,0,0,7,0,0,7,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,18,0,0,18,6,0,23,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,12,0,15,0,5,0,5,29,0,0,25,0,0,31,4,3,0,10,44,3,0,46,0,0,55,3,7,0,15,84,10,0,92,7,5,114,11,6,0,17,33,11,0,47,0,0,61,11,13,0,24,26,53,0,86,20,8,132,30,31,0,59,215,82,0,295,45,10,419,Mosman Park (T)
56620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,13,7,7,27,0,3,0,3,3,14,0,18,7,11,35,Ngaanyatjarraku (S)
56730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,7,17,0,4,0,4,3,0,0,4,6,12,22,0,5,0,0,0,0,0,0,22,0,22,0,3,0,3,0,0,0,0,28,0,34,0,8,0,11,6,0,0,6,4,0,18,0,3,0,8,0,0,0,0,0,0,11,0,20,0,19,9,0,0,12,0,0,37,0,7,0,7,3,13,0,14,5,3,33,8,57,0,66,8,41,0,56,24,39,181,10,102,0,118,25,61,0,90,84,42,328,Northam (S)
56160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,4,0,4,0,4,7,Murchison (S)
56230,0,0,3,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,3,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,0,3,0,4,6,0,0,6,9,3,22,0,3,0,5,0,0,0,0,36,0,36,0,5,0,6,0,0,0,0,37,0,41,4,13,0,12,14,0,0,11,7,0,38,3,12,0,13,15,0,0,15,3,0,36,9,21,0,29,22,12,0,31,0,6,70,0,10,0,15,9,3,0,17,0,0,31,0,28,0,32,16,47,0,62,22,31,150,24,87,0,109,76,66,0,139,105,42,399,Murray (S)
56300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,6,3,3,17,0,6,0,6,0,6,0,6,7,3,22,Nannup (S)
56370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,3,3,10,0,3,0,3,0,0,0,0,4,3,18,Narembeen (S)
56790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,0,3,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,4,0,3,0,3,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,3,3,7,0,3,0,3,0,0,0,0,0,0,4,0,10,0,6,7,3,0,7,3,21,38,3,17,0,18,8,4,0,9,17,19,68,Northampton (S)
65210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,3,0,0,6,0,3,7,0,0,0,0,0,0,0,0,5,0,3,5,0,0,5,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,8,0,3,0,3,0,0,0,0,0,0,3,4,3,0,10,0,7,0,15,0,14,31,8,10,0,17,8,7,0,20,10,11,61,Tasman (M)
65410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,3,0,3,0,7,12,6,3,0,12,3,3,0,3,3,7,24,12,0,0,7,0,0,0,0,29,0,33,16,3,0,16,0,0,0,0,30,0,46,10,13,0,20,3,0,0,3,13,0,39,0,7,0,9,3,0,0,4,0,0,15,5,21,0,29,21,3,0,29,0,10,61,3,10,0,18,10,9,0,18,0,3,34,3,35,0,39,8,60,0,68,6,54,175,49,101,0,148,46,73,0,121,77,65,409,Waratah/Wynyard (M)
56460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,6,0,0,4,0,3,0,4,3,6,0,4,3,0,19,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,11,0,9,3,3,0,4,3,3,0,7,3,0,14,0,7,0,7,0,0,0,0,0,0,10,3,5,0,5,4,3,0,6,3,6,22,0,4,0,4,4,5,0,7,0,3,17,7,20,0,28,0,29,0,27,5,33,98,14,35,0,52,14,40,0,51,22,38,165,Narrogin (S)
56580,0,4,3,0,0,3,0,0,7,0,0,0,0,9,0,0,9,0,0,9,3,0,0,5,38,3,0,41,0,3,48,0,0,0,4,15,13,0,28,3,0,28,5,3,0,8,11,19,0,25,9,9,54,9,8,0,15,73,30,0,105,22,13,159,0,0,0,0,0,0,0,0,42,0,46,0,3,0,3,3,0,0,3,39,0,44,0,6,0,13,70,0,0,76,6,0,94,4,7,0,13,113,7,0,120,3,0,143,18,38,0,59,484,82,3,569,12,15,654,22,36,0,61,157,161,3,323,31,13,421,52,116,3,164,168,447,0,620,99,105,991,103,210,3,313,995,706,3,1706,244,132,2391,Nedlands (C)
56930,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,5,4,0,10,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,3,0,0,3,10,0,13,0,0,0,0,21,0,0,21,0,0,25,0,0,0,0,23,3,0,25,0,0,25,5,0,0,4,71,7,0,82,3,3,93,3,3,0,4,16,7,0,19,4,0,30,0,10,0,10,3,22,0,21,9,3,42,7,12,0,17,141,37,0,177,36,8,237,Peppermint Grove (S)
57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,Sandstone (S)
57000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,4,4,4,0,6,0,6,0,9,0,3,21,4,12,0,13,4,12,0,15,4,5,34,Perenjori (S)
57080,0,8,23,3,0,24,5,0,40,0,7,0,7,27,4,0,30,0,0,36,10,7,0,20,149,19,0,170,8,8,203,10,14,0,26,48,38,0,84,11,6,121,17,38,0,54,35,129,4,163,31,67,318,44,64,0,113,281,193,4,480,83,84,759,6,3,0,9,3,0,0,3,136,8,150,15,15,0,26,5,0,0,5,142,6,183,24,36,0,69,229,18,4,249,40,8,360,51,62,0,110,412,52,0,463,28,5,610,271,213,5,490,2040,646,5,2690,204,71,3455,253,273,0,530,718,898,12,1622,262,66,2482,325,720,11,1053,624,2675,20,3322,704,456,5533,941,1325,14,2284,4031,4284,40,8359,1525,616,12783,Perth (C)
65610,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,0,3,0,3,0,5,4,7,16,0,0,0,0,0,0,0,0,16,0,16,0,0,0,3,0,0,0,0,4,3,13,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,10,11,4,0,14,0,4,26,4,9,0,6,3,3,0,8,0,3,21,0,11,0,14,3,20,0,19,6,23,58,10,31,0,36,16,24,0,38,28,28,139,West Coast (M)
65810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,4,0,4,0,3,0,3,0,5,11,0,4,0,6,4,4,0,9,3,3,26,0,4,0,3,0,0,0,0,33,3,38,9,0,0,10,0,0,0,0,42,3,56,10,7,0,9,3,0,0,3,25,0,40,3,7,0,13,14,0,0,14,0,0,21,11,21,0,29,34,7,0,35,6,4,75,4,3,0,8,10,5,0,19,3,4,40,4,33,0,41,14,48,0,60,18,35,151,43,75,0,121,74,66,0,136,127,43,423,West Tamar (M)
58330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,7,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,4,0,10,0,10,0,4,0,4,9,5,28,0,14,0,18,12,4,0,17,29,7,69,Toodyay (S)
70200,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,6,0,3,0,3,0,7,0,9,3,3,15,0,8,0,13,12,23,0,31,3,8,54,0,14,0,15,12,26,0,42,22,14,96,0,0,0,0,0,0,0,0,101,4,105,0,7,0,11,0,0,0,0,95,0,103,0,12,0,13,6,7,0,7,30,0,52,3,18,0,16,3,7,0,6,0,0,33,14,53,0,68,34,38,0,75,17,9,166,3,53,0,54,27,109,0,139,19,5,214,7,158,3,170,80,427,0,505,112,88,878,26,297,7,330,141,587,0,734,377,108,1553,Alice Springs (T)
58400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,6,7,Trayning (S)
58760,0,6,10,3,0,12,6,0,20,0,3,0,3,4,0,0,6,0,0,15,3,10,0,16,41,9,0,45,3,6,68,0,3,0,3,10,9,0,12,0,7,22,3,14,0,19,10,13,0,24,19,19,81,12,33,0,48,73,31,0,108,72,38,263,18,10,0,31,0,0,0,0,468,7,497,28,33,0,56,4,0,0,9,517,12,591,61,87,0,147,237,40,0,277,77,13,515,55,86,0,139,280,29,0,312,7,8,470,120,222,3,344,874,159,0,1036,78,37,1490,55,114,3,172,180,127,0,309,61,37,584,91,293,3,382,187,380,7,574,288,254,1491,421,840,13,1281,1770,743,7,2515,1494,358,5645,Wanneroo (C)
58820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,0,0,0,4,3,13,0,0,0,0,0,0,0,0,3,0,7,0,0,0,3,0,0,0,0,11,0,8,0,3,0,5,0,0,0,0,0,0,3,4,0,0,3,3,0,0,3,0,0,6,0,10,0,9,5,0,0,11,3,0,24,0,0,0,0,7,0,0,7,0,0,7,4,14,0,16,6,15,0,18,6,26,73,8,34,0,43,19,18,0,34,20,30,130,Waroona (S)
58890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,3,0,3,0,3,0,3,3,9,22,West Arthur (S)
59320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,5,0,0,4,Woodanilling (S)
59330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,3,4,0,3,0,3,0,4,0,4,3,3,11,Wyalkatchem (S)
58470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,9,0,0,0,0,0,5,0,5,0,0,8,Upper Gascoyne (S)
