LGA_MAIN11,Indonesia_2006,Indonesia_2007,Indonesia_2008,Indonesia_2009,Indonesia_2010,Indonesia_2011,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iraq_Before_1941,Iraq_1941_1950,Iraq_1951_1960,Iraq_1961_1970,Iraq_1971_1980,Iraq_1981_1990,Iraq_1991_2000,Iraq_2001_2005,Iraq_2006,Iraq_2007,Iraq_2008,Iraq_2009,Iraq_2010,Iraq_2011,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1941,Ireland_1941_1950,Ireland_1951_1960,Ireland_1961_1970,Ireland_1971_1980,Ireland_1981_1990,Ireland_1991_2000,Ireland_2001_2005,Ireland_2006,Ireland_2007,Ireland_2008,Ireland_2009,Ireland_2010,Ireland_2011,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1941,Italy_1941_1950,Italy_1951_1960,Italy_1961_1970,Italy_1971_1980,Italy_1981_1990,Italy_1991_2000,Italy_2001_2005,Italy_2006,Italy_2007,Italy_2008,Italy_2009,Italy_2010,Italy_2011,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1941,Japan_1941_1950,Japan_1951_1960,Japan_1961_1970,Japan_1971_1980,Japan_1981_1990,Japan_1991_2000,Japan_2001_2005,Japan_2006,Japan_2007,Japan_2008,Japan_2009,Japan_2010,Japan_2011,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1941,Korea_Rep_Sth_1941_1950,Korea_Rep_Sth_1951_1960,Korea_Rep_Sth_1961_1970,Korea_Rep_Sth_1971_1980,Korea_Rep_Sth_1981_1990,Korea_Rep_Sth_1991_2000,Korea_Rep_Sth_2001_2005,Korea_Republic_South_2006,Korea_Republic_South_2007,Korea_Republic_South_2008,Korea_Republic_South_2009,Korea_Republic_South_2010,Korea_Republic_South_2011,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1941,Lebanon_1941_1950,Lebanon_1951_1960,Lebanon_1961_1970,Lebanon_1971_1980,Lebanon_1981_1990,Lebanon_1991_2000,Lebanon_2001_2005,Lebanon_2006,Lebanon_2007,Lebanon_2008,Lebanon_2009,Lebanon_2010,Lebanon_2011,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1941,Malaysia_1941_1950,Malaysia_1951_1960,Malaysia_1961_1970,Malaysia_1971_1980,Malaysia_1981_1990,Malaysia_1991_2000,Malaysia_2001_2005,Malaysia_2006,Malaysia_2007,Malaysia_2008,Malaysia_2009,Malaysia_2010,Malaysia_2011,Malaysia_Yr_arrival_ns,Malaysia_Tot,Malta_Before_1941,Malta_1941_1950,Malta_1951_1960,Malta_1961_1970,Malta_1971_1980,Malta_1981_1990,Malta_1991_2000,Malta_2001_2005,Malta_2006,Malta_2007,Malta_2008,Malta_2009,Malta_2010,Malta_2011,Malta_Yr_arrival_NS,Malta_Tot,Netherlands_Before_1941,Netherlands_1941_1950,Netherlands_1951_1960,Netherlands_1961_1970,Netherlands_1971_1980,Netherlands_1981_1990,Netherlands_1991_2000,Netherlands_2001_2005,Netherlands_2006,Netherlands_2007,Netherlands_2008,Netherlands_2009,Netherlands_2010,Netherlands_2011,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1941,New_Zealand_1941_1950,New_Zealand_1951_1960,New_Zealand_1961_1970,New_Zealand_1971_1980,New_Zealand_1981_1990,New_Zealand_1991_2000,New_Zealand_2001_2005,New_Zealand_2006,New_Zealand_2007,New_Zealand_2008,New_Zealand_2009,New_Zealand_2010,New_Zealand_2011,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,Philippines_Before_1941,Philippines_1941_1950,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2005,Philippines_2006,Philippines_2007,Philippines_2008,Philippines_2009,Philippines_2010,Philippines_2011,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1941,Poland_1941_1950,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2005,Poland_2006,Poland_2007,Poland_2008,Poland_2009,Poland_2010,Poland_2011,Poland_Yr_arrival_NS,Poland_Tot,LGA_NAME11
17100,10,8,14,5,11,7,4,229,0,0,0,0,0,9,6,8,3,3,0,0,0,0,0,29,0,0,5,13,18,18,17,11,5,7,12,13,11,6,0,136,4,19,208,182,51,3,4,0,0,0,0,3,0,0,42,516,0,0,0,0,5,6,15,13,0,5,0,0,6,0,4,54,0,0,0,3,153,389,572,519,182,129,151,153,110,112,168,2641,5,14,55,143,170,123,69,29,8,7,9,3,0,4,26,665,0,3,7,21,66,132,59,38,4,10,11,3,7,3,3,367,0,3,14,14,4,0,0,0,0,0,0,3,0,0,0,38,0,4,8,0,5,4,0,0,0,0,0,0,0,3,0,24,0,0,0,16,41,59,76,60,3,6,4,13,9,21,21,329,0,0,0,3,22,101,64,35,9,12,18,11,10,5,11,301,0,9,4,12,6,29,12,4,0,0,0,4,0,0,4,84,Strathfield (A)
17620,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,3,8,0,3,3,3,10,0,3,48,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,9,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,9,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,11,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,11,3,3,0,0,0,0,0,3,0,0,0,3,23,0,0,4,16,41,38,27,18,3,6,10,6,12,13,15,209,0,0,0,0,3,7,8,5,3,0,3,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upper Hunter Shire (A)
17640,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,12,3,0,0,5,0,0,0,0,0,0,0,0,20,0,0,0,13,10,9,3,0,0,0,0,0,0,3,11,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upper Lachlan Shire (A)
17650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,9,3,4,0,0,0,0,0,0,0,0,0,0,16,0,0,3,6,16,13,6,8,0,0,0,0,0,0,3,55,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uralla (A)
17700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,Urana (A)
17750,0,0,0,0,0,0,0,20,0,0,0,0,0,0,10,14,4,0,0,3,0,0,0,31,3,0,6,9,4,5,13,9,0,0,8,6,5,13,0,81,3,4,37,6,0,0,0,0,0,0,0,0,0,0,5,55,0,0,0,0,0,0,3,3,3,0,0,0,3,5,0,17,0,0,0,0,0,9,5,4,0,8,5,8,6,0,3,48,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,9,0,0,3,12,15,20,10,9,3,0,0,0,9,4,10,95,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,12,0,8,76,15,5,5,3,0,4,0,0,0,0,0,5,121,3,3,10,35,76,81,81,37,11,12,7,11,22,21,22,432,0,0,0,3,6,32,23,16,16,8,18,16,11,3,10,162,0,6,0,0,0,5,4,5,0,3,4,0,0,0,0,27,Wagga Wagga (C)
17800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,12,7,0,0,0,0,0,0,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,14,0,0,0,7,4,3,3,7,0,0,0,0,0,0,10,34,0,0,0,0,0,3,3,3,3,0,0,0,0,7,3,22,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,Wakool (A)
17850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,10,0,3,3,0,3,0,3,0,0,5,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Walcha (A)
17900,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,3,0,0,5,3,0,0,0,23,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,13,35,12,0,0,4,0,0,6,0,8,78,0,0,0,0,0,4,10,0,0,6,0,8,0,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,9,Walgett (A)
17950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,3,3,11,3,3,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Warren (A)
18000,10,18,25,23,17,8,12,402,0,0,0,6,8,12,13,6,0,0,5,0,0,0,5,55,6,7,18,58,66,138,155,88,19,16,25,12,27,19,23,677,16,72,548,717,114,39,44,27,5,12,3,14,15,0,124,1750,0,0,6,19,36,137,150,106,13,22,16,20,30,22,20,597,0,0,0,0,40,204,127,88,22,41,23,26,8,8,31,618,0,0,16,35,55,29,18,5,7,7,0,0,0,0,9,181,3,3,12,55,70,109,52,29,6,5,6,7,0,0,11,368,3,9,18,11,11,5,3,4,0,3,0,0,0,0,4,71,0,52,239,91,39,36,70,43,10,8,7,14,5,9,25,648,26,24,72,230,502,726,674,546,110,70,111,83,77,64,188,3503,0,0,0,21,80,313,267,126,35,48,50,51,42,16,42,1091,0,16,13,9,32,101,51,26,7,3,3,15,7,4,10,297,Warringah (A)
18020,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,6,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,12,5,0,3,0,3,0,0,0,0,0,0,0,26,0,0,3,12,12,3,10,0,0,0,3,4,0,0,0,47,0,0,0,0,0,0,5,3,0,0,5,0,0,0,0,13,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Warrumbungle Shire (A)
18050,6,3,7,3,0,3,8,156,0,3,3,9,5,9,0,3,0,0,0,0,0,0,0,32,5,0,13,33,25,81,139,173,68,102,153,169,235,148,63,1407,10,21,134,100,31,21,31,38,14,16,25,36,23,22,26,548,0,0,3,3,21,32,64,40,12,9,7,14,13,12,26,256,0,0,0,0,13,21,39,52,10,17,18,24,21,10,12,237,0,0,0,20,32,18,4,10,0,0,0,3,0,4,4,95,0,3,4,15,40,58,25,4,3,3,3,3,3,0,12,176,0,10,32,23,0,4,0,0,0,0,0,3,0,0,0,72,0,6,28,6,7,12,13,17,3,7,13,12,11,7,6,148,7,7,13,101,230,283,338,289,76,76,92,96,126,90,98,1922,0,0,0,7,31,74,49,49,11,22,19,25,9,10,14,320,18,52,60,44,17,79,22,39,3,8,8,8,7,4,11,380,Waverley (A)
18100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,9,9,0,0,0,0,0,0,0,0,0,21,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weddin (A)
18150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,12,3,3,0,3,0,0,0,0,0,0,0,0,24,0,0,0,6,8,24,8,7,3,0,0,0,0,0,9,65,0,0,0,0,0,11,4,6,0,0,0,3,0,0,3,27,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Wellington (A)
18200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,21,0,0,0,0,0,0,0,0,0,0,7,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,16,4,0,0,0,0,0,0,0,0,0,0,0,20,0,0,3,0,13,19,8,5,0,3,0,0,0,0,3,54,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wentworth (A)
18250,24,30,29,20,24,17,16,645,0,0,0,13,6,4,8,3,0,0,0,0,3,0,0,37,4,6,9,23,24,71,46,18,6,8,6,6,17,8,6,258,10,26,187,184,36,12,8,7,0,0,8,7,12,0,31,528,0,0,5,10,42,194,293,203,41,62,72,99,123,58,71,1273,0,0,0,4,38,191,411,488,161,147,220,157,158,104,146,2225,0,4,13,59,115,38,17,12,0,0,0,0,0,4,11,273,0,3,7,35,133,279,110,111,19,45,33,31,56,8,18,888,0,0,10,0,3,3,0,0,0,3,0,0,0,0,3,22,3,18,39,22,12,12,15,18,3,10,3,14,21,0,3,193,14,10,23,100,217,252,307,174,36,47,68,52,63,59,84,1506,0,0,0,4,45,147,110,72,28,38,82,37,48,17,21,649,3,16,18,14,13,45,15,16,3,6,3,4,0,0,8,164,Willoughby (C)
18350,3,0,0,0,3,3,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,25,17,15,14,7,0,3,0,0,3,0,4,97,0,12,59,46,11,9,6,5,0,4,0,0,0,0,12,164,0,3,3,0,6,5,4,6,5,0,0,0,3,0,0,35,0,0,0,0,8,0,0,4,0,0,0,0,0,4,0,16,0,0,0,5,4,0,4,0,0,0,0,0,0,0,3,16,3,0,0,11,11,9,3,0,0,0,0,0,3,0,8,48,0,10,20,8,12,0,0,0,0,0,0,0,0,0,3,53,0,9,108,43,10,16,4,4,0,3,0,0,3,0,11,211,6,14,37,102,151,134,70,35,7,4,8,14,3,13,51,649,0,0,0,5,9,24,9,0,3,5,3,7,3,0,6,74,0,13,3,10,14,15,4,0,0,0,0,0,0,0,8,67,Wingecarribee (A)
18400,0,0,0,0,0,0,0,18,0,0,0,3,5,4,0,0,0,0,0,0,0,0,0,12,0,0,9,29,26,31,18,13,0,0,4,0,0,0,3,133,0,6,76,77,11,8,6,3,0,0,0,0,0,0,24,211,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,9,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,12,0,0,3,21,13,12,16,0,0,0,0,0,6,0,10,81,0,0,3,3,12,8,0,0,3,0,0,0,0,0,4,33,0,15,60,61,24,5,3,0,0,0,0,0,0,0,8,176,0,3,69,31,17,7,7,0,3,0,0,0,0,0,3,140,0,3,9,34,108,102,76,32,14,13,12,13,10,3,23,452,0,0,0,3,3,32,16,9,0,0,9,5,3,0,3,83,0,5,0,7,7,13,3,0,0,0,0,3,0,4,4,46,Wollondilly (A)
18450,6,8,28,29,55,18,26,318,0,0,0,3,0,3,14,19,4,4,16,33,11,0,0,107,0,3,34,114,82,51,40,37,0,5,5,22,17,4,24,438,19,84,1370,967,172,51,31,21,4,3,3,5,5,0,173,2908,0,4,3,4,6,19,39,20,4,8,7,0,5,14,17,150,0,0,0,0,4,34,45,54,13,13,11,15,15,3,18,225,3,5,26,93,145,120,71,34,14,8,11,10,5,3,37,585,0,3,4,25,37,53,28,25,0,9,47,26,22,31,14,324,0,26,198,105,35,13,3,0,0,3,0,0,0,0,24,407,0,64,544,96,22,33,18,16,4,4,4,0,0,0,22,827,19,13,48,150,374,397,380,160,54,53,63,44,45,59,110,1969,0,0,0,0,85,326,184,79,19,24,18,22,18,35,37,847,0,91,26,37,69,125,33,16,0,4,3,0,3,0,17,424,Wollongong (C)
18500,0,0,6,0,4,3,0,110,0,5,4,10,8,4,0,0,0,0,0,0,0,0,4,35,5,4,11,25,12,37,37,61,17,36,59,55,60,53,15,487,10,25,70,52,31,24,17,21,9,3,3,8,8,0,18,299,0,4,3,7,23,27,46,31,9,9,10,9,15,3,8,204,0,0,0,0,8,21,24,31,13,6,9,3,5,0,7,127,0,3,4,21,18,10,3,3,3,0,0,0,0,0,3,68,3,0,11,27,57,62,28,8,4,0,9,0,3,3,6,221,0,5,10,6,0,3,3,0,0,0,0,0,0,0,3,30,3,14,34,8,17,7,12,12,3,0,7,7,15,7,6,152,15,17,38,145,167,281,263,180,51,43,48,62,93,67,90,1560,0,0,3,4,15,38,31,22,18,13,7,9,6,12,12,190,24,62,76,18,10,42,14,12,7,0,0,0,3,3,10,281,Woollahra (A)
18550,0,0,6,6,5,0,8,135,0,0,0,6,3,0,10,3,0,0,0,0,4,0,0,26,0,8,36,113,85,72,29,17,4,3,3,3,10,5,11,399,10,15,171,140,31,12,4,0,0,0,0,0,0,0,34,417,0,0,4,3,6,12,13,20,5,5,0,0,0,0,3,71,0,0,0,0,4,17,19,9,4,0,0,0,0,4,6,63,3,3,9,24,20,10,3,3,0,0,0,0,4,0,3,82,0,3,3,20,16,29,12,13,5,5,0,3,12,3,3,127,3,62,164,121,24,7,3,0,0,0,0,0,0,0,15,399,0,32,260,85,36,35,12,7,0,3,0,3,7,0,20,500,23,11,34,225,521,611,491,197,49,39,42,35,28,25,152,2483,0,0,0,12,36,210,145,86,22,15,24,18,23,15,22,628,0,20,11,5,8,30,4,7,5,0,3,0,0,3,4,100,Wyong (A)
18710,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,4,0,0,0,4,6,0,0,0,0,27,0,0,3,3,3,7,0,6,0,0,0,0,0,0,3,25,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,8,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,9,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,9,0,0,0,3,4,3,4,0,0,0,0,0,0,0,3,17,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,26,7,8,5,6,5,0,0,0,0,0,0,0,57,0,7,5,22,29,32,26,10,3,0,9,3,3,0,11,160,0,0,0,0,3,5,3,5,0,3,3,3,0,3,0,28,0,3,0,0,0,7,3,0,0,0,0,0,0,0,0,13,Yass Valley (A)
18750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,8,0,0,3,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,10,4,5,11,0,0,0,0,0,0,0,33,0,0,0,0,4,0,0,0,0,0,6,0,0,0,3,13,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,24,3,4,3,7,0,0,0,0,0,0,0,4,48,3,4,0,10,15,27,14,14,3,0,0,0,0,0,9,99,0,0,0,0,0,7,8,0,3,0,6,3,5,4,0,36,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,Young (A)
19399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,5,3,10,0,0,0,0,3,0,0,4,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unincorporated NSW
19499,0,0,0,4,4,6,3,33,0,0,0,0,0,0,3,4,0,3,0,4,3,12,16,45,0,0,0,3,4,4,3,3,0,5,3,8,22,38,11,104,0,4,10,9,5,4,0,0,0,0,3,0,0,0,7,42,0,0,3,0,0,0,0,3,4,0,0,0,0,9,5,24,0,0,0,0,0,0,4,4,4,5,4,6,11,8,11,57,0,0,0,4,4,11,6,5,0,0,0,0,4,0,9,43,0,0,0,3,4,4,8,3,0,0,0,0,0,3,13,38,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,11,0,3,17,4,0,5,0,4,0,0,0,0,3,0,9,45,3,0,7,26,52,64,58,41,3,13,6,11,17,37,75,413,0,0,0,3,0,16,9,3,0,3,4,5,0,8,4,55,0,0,0,3,0,3,0,0,0,0,3,4,0,0,5,18,
20110,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,7,14,25,195,89,11,4,3,0,0,0,0,0,3,0,26,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,3,0,0,3,3,3,0,0,0,0,0,0,0,0,12,0,0,0,3,0,3,0,0,0,0,5,0,0,0,0,11,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,9,0,5,48,3,6,3,4,3,3,0,0,0,0,0,0,75,0,0,3,9,33,24,14,18,3,0,3,4,3,3,13,130,0,0,0,0,4,5,3,0,0,3,0,0,0,0,0,15,0,10,0,3,3,0,0,0,0,0,0,0,0,0,0,16,Alpine (S)
20260,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,3,0,0,3,21,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,9,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,6,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,25,5,0,0,0,0,0,0,0,0,0,0,8,38,0,0,3,8,9,22,19,17,3,14,3,12,19,21,14,164,0,0,0,0,0,9,5,4,5,0,4,3,11,8,4,53,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,Ararat (RC)
