lga_code16,hnfa_15_19_ewft,hnfa_15_19_ewpt,hnfa_15_19_eafw,hnfa_15_19_ehw_ns,hnfa_15_19_tot,hnfa_20_24_ewft,hnfa_20_24_ewpt,hnfa_20_24_eafw,hnfa_20_24_ehw_ns,hnfa_20_24_tot,hnfa_25_29_ewft,hnfa_25_29_ewpt,hnfa_25_29_eafw,hnfa_25_29_ehw_ns,hnfa_25_29_tot,hnfa_30_34_ewft,hnfa_30_34_ewpt,hnfa_30_34_eafw,hnfa_30_34_ehw_ns,hnfa_30_34_tot,hnfa_35_39_ewft,hnfa_35_39_ewpt,hnfa_35_39_eafw,hnfa_35_39_ehw_ns,hnfa_35_39_tot,hnfa_40_44_ewft,hnfa_40_44_ewpt,hnfa_40_44_eafw,hnfa_40_44_ehw_ns,hnfa_40_44_tot,hnfa_45_49_ewft,hnfa_45_49_ewpt,hnfa_45_49_eafw,hnfa_45_49_ehw_ns,hnfa_45_49_tot,hnfa_50_54_ewft,hnfa_50_54_ewpt,hnfa_50_54_eafw,hnfa_50_54_ehw_ns,hnfa_50_54_tot,hnfa_55_59_ewft,hnfa_55_59_ewpt,hnfa_55_59_eafw,hnfa_55_59_ehw_ns,hnfa_55_59_tot,hnfa_60_64_ewft,hnfa_60_64_ewpt,hnfa_60_64_eafw,hnfa_60_64_ehw_ns,hnfa_60_64_tot,hnfa_65_69_ewft,hnfa_65_69_ewpt,hnfa_65_69_eafw,hnfa_65_69_ehw_ns,hnfa_65_69_tot,hnfa_70_74_ewft,hnfa_70_74_ewpt,hnfa_70_74_eafw,hnfa_70_74_ehw_ns,hnfa_70_74_tot,hnfa_75ov_ewft,hnfa_75ov_ewpt,hnfa_75ov_eafw,hnfa_75ov_ehw_ns,hnfa_75ov_tot,hnfa_tot_ewft,hnfa_tot_ewpt,hnfa_tot_eafw,hnfa_tot_ehw_ns,hnfa_tot_tot,dnhnfa_15_19_ewft,dnhnfa_15_19_ewpt,dnhnfa_15_19_eafw,dnhnfa_15_19_ehw_ns,dnhnfa_15_19_tot,dnhnfa_20_24_ewft,dnhnfa_20_24_ewpt,dnhnfa_20_24_eafw,dnhnfa_20_24_ehw_ns,dnhnfa_20_24_tot,dnhnfa_25_29_ewft,dnhnfa_25_29_ewpt,dnhnfa_25_29_eafw,dnhnfa_25_29_ehw_ns,dnhnfa_25_29_tot,dnhnfa_30_34_ewft,dnhnfa_30_34_ewpt,dnhnfa_30_34_eafw,dnhnfa_30_34_ehw_ns,dnhnfa_30_34_tot,dnhnfa_35_39_ewft,dnhnfa_35_39_ewpt,dnhnfa_35_39_eafw,dnhnfa_35_39_ehw_ns,dnhnfa_35_39_tot,dnhnfa_40_44_ewft,dnhnfa_40_44_ewpt,dnhnfa_40_44_eafw,dnhnfa_40_44_ehw_ns,dnhnfa_40_44_tot,dnhnfa_45_49_ewft,dnhnfa_45_49_ewpt,dnhnfa_45_49_eafw,dnhnfa_45_49_ehw_ns,dnhnfa_45_49_tot,dnhnfa_50_54_ewft,dnhnfa_50_54_ewpt,dnhnfa_50_54_eafw,dnhnfa_50_54_ehw_ns,dnhnfa_50_54_tot,dnhnfa_55_59_ewft,dnhnfa_55_59_ewpt,dnhnfa_55_59_eafw,dnhnfa_55_59_ehw_ns,dnhnfa_55_59_tot,dnhnfa_60_64_ewft,dnhnfa_60_64_ewpt,dnhnfa_60_64_eafw,dnhnfa_60_64_ehw_ns,dnhnfa_60_64_tot,dnhnfa_65_69_ewft,dnhnfa_65_69_ewpt,dnhnfa_65_69_eafw,dnhnfa_65_69_ehw_ns,dnhnfa_65_69_tot,dnhnfa_70_74_ewft,dnhnfa_70_74_ewpt,dnhnfa_70_74_eafw,dnhnfa_70_74_ehw_ns,dnhnfa_70_74_tot,dnhnfa_75ov_ewft,dnhnfa_75ov_ewpt,dnhnfa_75ov_eafw,dnhnfa_75ov_ehw_ns,dnhnfa_75ov_tot,dnhnfa_tot_ewft,dnhnfa_tot_ewpt,dnhnfa_tot_eafw,dnhnfa_tot_ehw_ns,dnhnfa_tot_tot,nfans_15_19_ewft,nfans_15_19_ewpt,nfans_15_19_eafw,nfans_15_19_ehw_ns,nfans_15_19_tot,nfans_20_24_ewft,nfans_20_24_ewpt,nfans_20_24_eafw,nfans_20_24_ehw_ns,nfans_20_24_tot,nfans_25_29_ewft,nfans_25_29_ewpt,nfans_25_29_eafw,nfans_25_29_ehw_ns,nfans_25_29_tot,nfans_30_34_ewft,nfans_30_34_ewpt,nfans_30_34_eafw,nfans_30_34_ehw_ns,nfans_30_34_tot,nfans_35_39_ewft,nfans_35_39_ewpt,nfans_35_39_eafw,nfans_35_39_ehw_ns,nfans_35_39_tot,nfans_40_44_ewft,nfans_40_44_ewpt,nfans_40_44_eafw,nfans_40_44_ehw_ns,nfans_40_44_tot,nfans_45_49_ewft,nfans_45_49_ewpt,nfans_45_49_eafw,nfans_45_49_ehw_ns,nfans_45_49_tot,nfans_50_54_ewft,nfans_50_54_ewpt,nfans_50_54_eafw,nfans_50_54_ehw_ns,nfans_50_54_tot,nfans_55_59_ewft,nfans_55_59_ewpt,nfans_55_59_eafw,nfans_55_59_ehw_ns,nfans_55_59_tot,nfans_60_64_ewft,nfans_60_64_ewpt,nfans_60_64_eafw,nfans_60_64_ehw_ns,nfans_60_64_tot,nfans_65_69_ewft,nfans_65_69_ewpt,nfans_65_69_eafw,nfans_65_69_ehw_ns,nfans_65_69_tot,nfans_70_74_ewft,nfans_70_74_ewpt,nfans_70_74_eafw,nfans_70_74_ehw_ns,nfans_70_74_tot,lga_name16
32500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,8,0,0,15,41,35,3,6,92,189,34,3,4,229,292,34,11,6,354,246,40,14,12,318,216,53,10,12,290,249,62,11,9,335,224,53,14,6,300,238,55,9,7,310,224,49,10,8,294,123,47,18,3,188,43,25,0,3,73,17,8,3,0,25,5,3,3,3,19,2116,505,119,70,2816,3,0,0,0,0,3,0,0,0,3,3,0,0,0,3,0,4,0,0,3,0,0,0,0,3,0,3,0,0,6,3,0,0,0,3,5,0,0,0,7,0,0,0,0,0,0,3,0,0,5,0,0,0,0,3,0,0,0,0,0,Cook (S)
32600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,0,0,6,6,0,0,0,6,3,0,0,0,6,10,5,0,0,8,6,3,0,0,10,10,3,0,0,18,8,6,0,3,15,8,5,0,0,16,8,5,0,0,13,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,70,32,3,6,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Croydon (S)
37300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,21,40,3,4,69,68,17,3,6,89,106,30,7,0,141,110,39,10,4,162,67,32,9,4,111,94,31,3,3,133,100,23,3,3,128,110,29,3,0,145,55,17,3,3,75,34,16,3,0,57,12,11,0,0,21,0,0,0,0,0,0,3,0,0,3,783,279,55,21,1139,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weipa (T)
37310,0,7,0,0,11,3,13,0,0,10,0,3,0,0,3,0,3,0,0,6,8,6,3,0,13,0,7,0,0,8,14,4,0,0,19,9,4,3,0,13,3,6,0,0,16,5,6,0,0,13,4,7,0,0,14,3,0,0,3,9,10,7,0,3,20,57,75,7,4,153,298,556,26,35,917,889,319,46,32,1283,1174,303,77,26,1580,1194,351,88,22,1657,1109,403,59,18,1589,1316,374,66,33,1784,1266,405,52,41,1762,1228,352,69,25,1676,1066,332,59,20,1477,685,276,66,30,1053,337,172,33,23,570,130,124,8,13,275,101,78,3,11,192,10787,4041,658,327,15810,3,12,0,0,19,16,10,0,0,22,11,3,0,0,21,17,4,0,3,23,15,7,0,3,26,17,9,0,0,29,23,5,3,0,36,22,9,3,0,39,10,10,4,0,21,11,12,0,0,20,5,3,0,0,8,5,3,0,0,7,Western Downs (R)
37340,0,3,0,0,7,0,11,0,0,8,0,4,0,0,7,3,3,0,0,8,8,4,3,0,10,10,9,3,0,16,3,10,0,0,15,4,7,3,0,12,0,3,0,0,10,5,7,0,0,10,4,4,0,0,12,0,0,0,0,3,0,7,0,0,6,37,74,14,7,132,275,480,35,22,810,1084,319,28,35,1470,1331,320,61,38,1753,1103,401,60,31,1594,961,377,61,34,1425,1040,438,47,30,1549,1089,375,36,25,1530,1024,410,61,29,1520,940,384,53,22,1409,606,313,46,11,976,226,173,18,6,421,69,69,8,3,152,45,41,4,9,101,9795,4116,516,300,14720,3,5,0,3,9,15,7,0,0,28,13,11,0,3,28,18,11,0,3,28,19,7,0,4,35,23,4,0,0,30,25,6,0,0,36,20,0,3,0,28,19,4,0,0,26,4,6,0,0,10,3,3,0,0,7,0,0,0,0,0,Whitsunday (R)
41140,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,3,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,4,3,4,0,0,10,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,22,3,6,39,52,140,5,15,212,166,110,11,8,298,233,97,8,7,348,184,119,23,3,337,163,124,8,4,301,224,145,14,0,376,273,166,10,7,462,291,150,19,3,457,258,178,28,3,470,212,148,23,3,394,77,99,14,0,191,32,46,4,8,93,28,25,3,3,61,2182,1555,170,75,3987,0,0,0,0,0,3,3,0,0,8,0,3,0,0,4,11,4,0,0,16,3,4,0,0,11,8,0,0,0,10,10,5,0,0,15,5,6,0,0,11,5,3,0,0,10,4,4,0,0,8,0,0,0,0,0,0,0,0,0,0,Clare and Gilbert Valleys (DC)
32750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,11,7,0,0,3,15,19,3,0,0,26,11,3,0,0,20,19,0,0,0,18,15,0,0,0,19,17,0,0,0,18,17,7,0,0,16,17,0,0,0,19,11,0,0,0,12,11,3,0,0,10,3,0,0,0,3,0,0,0,0,0,144,27,7,4,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diamantina (S)
32770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,10,11,19,3,0,26,27,13,3,0,44,25,17,0,0,39,27,18,0,0,54,19,24,3,0,45,17,10,0,3,33,15,5,3,0,24,14,11,4,0,25,10,0,0,0,10,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,163,131,14,9,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Doomadgee (S)
32810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,0,0,0,8,3,7,0,0,7,3,3,0,0,3,3,0,0,0,3,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,14,29,3,4,45,76,160,6,14,257,264,97,13,6,378,378,127,14,15,534,376,140,21,7,549,325,159,12,20,516,372,171,12,16,575,414,176,14,15,620,391,225,23,11,657,361,203,20,5,591,240,164,10,5,419,107,97,3,0,211,31,49,5,3,87,25,34,5,0,59,3355,1813,157,129,5455,0,3,0,0,3,3,0,0,0,3,3,3,0,0,10,8,3,0,0,7,0,0,0,0,4,8,3,0,3,11,3,3,0,0,8,9,8,0,0,12,8,8,0,0,14,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Douglas (S)
33100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,8,11,0,0,0,13,16,4,0,0,26,21,6,0,0,29,28,12,4,0,40,15,0,0,0,22,29,8,0,0,40,35,6,0,0,39,38,3,4,7,48,36,0,0,3,39,24,4,0,0,31,12,3,0,0,21,9,0,0,0,9,0,3,0,0,5,267,67,17,11,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Etheridge (S)
33200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,5,25,19,0,3,46,41,15,0,3,69,54,12,0,3,71,50,11,0,3,63,37,11,0,0,45,53,16,0,0,69,58,23,0,0,90,76,7,3,3,90,67,11,3,3,87,43,9,3,3,62,25,11,3,3,48,20,9,0,0,29,18,3,0,4,23,566,165,23,33,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flinders (S) (Qld)
33220,0,39,3,0,42,7,22,0,0,34,3,20,0,0,27,3,11,0,0,13,6,17,4,0,36,15,20,0,4,37,11,23,0,0,34,27,32,9,0,62,15,29,0,0,51,8,16,0,3,29,3,8,3,0,18,3,4,0,0,13,3,3,0,3,9,108,258,23,12,398,391,1484,56,38,1962,1164,853,42,58,2122,1301,773,93,38,2204,1457,830,112,42,2443,1609,955,85,41,2690,2028,1087,85,60,3260,2210,1166,97,57,3528,2115,1118,116,66,3415,1873,1197,143,51,3259,1122,899,115,37,2179,353,399,41,17,808,80,167,10,10,269,56,76,7,22,163,15764,10996,1001,542,28308,4,23,0,5,33,14,8,0,0,22,12,3,3,0,19,15,3,0,0,25,29,21,0,0,47,31,17,0,0,50,37,21,3,6,68,28,17,3,0,47,29,17,3,0,56,16,15,3,0,31,3,11,0,0,20,3,3,4,3,12,Fraser Coast (R)
33360,3,19,0,0,30,3,22,3,0,28,8,10,0,0,14,0,6,3,0,10,12,9,5,0,26,15,11,3,0,27,10,11,3,0,27,4,8,0,0,8,5,4,3,0,16,4,6,4,0,13,3,9,3,0,10,0,0,0,0,3,3,6,0,0,9,67,114,30,7,218,401,1100,60,43,1604,1495,634,60,40,2230,1931,543,151,53,2679,1993,713,132,41,2870,1946,719,90,43,2797,2275,787,93,57,3206,2318,736,87,54,3202,2146,704,113,48,3010,1644,594,127,24,2387,850,403,86,8,1340,266,182,23,5,478,63,97,7,10,179,34,28,6,6,73,17354,7248,1027,426,26059,3,9,0,5,18,11,9,0,0,17,16,8,0,0,31,21,4,0,4,31,23,5,3,3,29,28,12,3,0,46,24,11,0,4,38,30,13,3,3,47,18,11,0,4,31,5,6,0,0,13,4,4,0,0,7,0,0,0,0,0,Gladstone (R)
33430,15,140,0,0,156,50,119,10,0,172,58,99,8,3,170,55,63,7,8,129,40,71,10,6,131,77,86,13,4,179,63,94,25,3,187,86,96,25,5,210,79,120,24,5,235,49,80,21,6,162,25,65,5,0,94,5,35,6,3,50,10,48,7,15,78,622,1109,166,66,1958,2575,11024,397,351,14349,11671,10401,563,529,23163,16057,7479,814,502,24860,16549,7446,989,441,25424,15847,7584,691,374,24502,17096,8086,516,409,26103,17265,7535,469,380,25647,15559,6861,501,294,23218,12572,6350,552,293,19766,7652,5203,438,195,13483,3040,3525,220,113,6899,803,1405,86,49,2342,256,601,37,64,963,136940,83509,6277,3997,230723,31,119,8,19,171,112,81,0,24,217,129,84,8,21,242,154,90,21,18,286,176,90,17,14,295,202,98,3,17,326,220,101,10,23,351,199,92,3,13,301,167,75,13,7,261,115,79,3,9,200,55,61,10,0,123,11,42,0,3,62,Gold Coast (C)
33610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,9,12,3,0,22,95,149,16,9,260,263,88,11,7,366,317,100,11,4,435,321,126,14,5,468,269,138,10,9,426,323,121,10,12,464,397,125,17,7,548,348,124,14,5,496,378,123,26,11,535,216,88,17,10,335,108,70,6,0,182,46,31,4,3,84,32,34,3,7,78,3105,1312,162,92,4671,0,0,0,0,0,3,0,0,3,5,5,0,0,0,5,3,0,0,0,5,4,0,0,0,6,7,3,0,0,7,6,4,0,0,7,7,0,0,3,12,4,3,0,0,9,4,3,0,0,7,4,0,0,0,3,0,0,0,0,0,Goondiwindi (R)
33620,0,12,3,0,21,0,20,0,0,24,4,14,0,3,23,3,16,3,0,16,3,10,0,0,11,4,8,3,0,17,11,19,5,0,32,12,15,3,0,36,10,14,8,0,27,7,10,4,0,24,3,7,3,0,12,3,9,0,0,12,4,3,0,0,5,65,166,30,3,263,247,704,41,34,1027,629,407,42,28,1109,703,375,52,16,1143,748,415,65,21,1248,805,521,33,21,1382,978,562,38,26,1605,1200,641,42,29,1916,1125,667,72,33,1890,1019,661,81,25,1790,625,482,66,25,1200,231,251,27,15,524,95,123,5,12,239,63,43,8,16,140,8480,5861,568,303,15212,3,12,0,0,17,10,4,3,0,14,9,3,0,0,17,12,3,0,0,15,6,10,0,0,16,13,4,0,4,25,10,12,0,0,29,10,13,0,6,23,19,11,0,0,32,14,5,0,0,20,4,0,0,0,5,0,4,0,0,8,Gympie (R)
33800,0,3,0,0,4,0,4,0,0,4,0,3,0,0,3,0,0,0,0,5,3,3,0,0,6,3,3,0,0,5,0,0,0,0,3,0,4,0,0,4,0,0,0,0,4,0,3,3,0,8,3,0,0,0,5,0,0,0,0,0,0,5,0,3,4,11,30,5,10,56,88,189,11,4,284,200,61,7,3,268,219,61,13,6,297,168,99,14,8,289,179,102,5,0,292,270,123,9,11,411,305,139,6,16,461,362,198,14,9,580,343,158,15,9,527,232,107,12,9,369,130,73,13,3,222,43,27,9,4,85,41,40,3,13,94,2578,1374,134,97,4183,0,3,0,0,6,4,0,0,0,3,3,0,0,0,6,0,0,0,0,0,12,0,0,0,15,3,3,0,0,12,3,3,0,0,8,4,3,0,0,9,3,3,0,0,9,5,4,0,0,9,3,0,0,0,0,0,0,0,0,0,Hinchinbrook (S)
33830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,12,15,8,0,0,21,35,10,0,0,40,24,14,3,0,34,20,9,0,0,35,25,7,0,0,40,29,11,0,0,40,25,9,3,0,35,23,4,0,0,32,8,3,0,0,19,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,224,81,15,5,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hope Vale (S)
33960,5,55,3,4,67,20,41,7,3,65,13,22,3,3,37,7,28,10,0,43,11,22,3,0,37,22,36,0,0,62,29,31,5,3,66,44,28,15,0,80,24,28,11,0,61,14,26,0,0,46,12,17,0,0,28,3,3,0,0,10,0,11,0,3,16,207,330,69,25,628,785,3301,128,109,4331,3309,2441,172,156,6069,4652,1727,259,144,6790,4643,1952,320,105,7019,4386,1910,222,111,6630,4696,1942,152,106,6895,4746,1771,160,112,6789,4422,1611,143,82,6264,3483,1426,204,62,5170,1876,1088,141,34,3129,597,580,57,25,1257,135,208,11,7,369,54,84,10,17,162,37782,20043,1988,1073,60880,3,32,0,0,42,36,32,0,6,74,37,23,3,4,68,45,27,0,3,77,49,29,0,3,80,66,17,3,9,91,63,27,0,0,92,78,27,3,5,113,49,27,3,3,79,26,16,3,0,44,5,9,0,0,17,3,6,0,0,8,Ipswich (C)
33980,0,3,0,0,3,0,0,0,0,0,5,0,0,0,5,0,0,0,0,3,3,0,0,0,0,3,3,3,0,16,3,3,0,0,4,3,0,3,0,6,3,0,0,0,6,0,0,0,0,3,3,0,0,0,3,0,0,0,0,3,0,0,0,0,4,32,16,10,0,62,219,265,28,22,531,922,170,41,37,1164,1823,265,136,46,2269,2311,333,187,50,2882,1990,355,162,49,2565,2187,305,157,55,2699,1981,282,155,48,2470,1801,223,144,50,2219,1342,165,99,34,1644,655,124,67,20,862,187,52,15,3,253,53,27,8,3,92,32,17,10,3,50,15504,2583,1192,426,19700,3,7,0,0,8,7,3,0,0,13,21,3,7,3,37,32,10,0,0,41,31,3,3,0,37,31,4,0,0,40,29,5,5,0,46,22,4,0,0,26,12,0,0,3,14,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,Isaac (R)
34420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,13,21,9,0,0,29,17,6,0,3,26,16,7,0,0,27,16,5,0,0,16,16,15,0,0,40,20,10,0,0,29,10,15,0,0,28,24,3,0,0,24,17,3,0,0,20,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,165,79,3,10,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kowanyama (S)
34530,0,3,0,0,3,0,4,0,0,9,3,0,0,0,3,0,3,0,0,3,0,0,0,0,0,3,0,0,0,6,3,0,0,0,7,3,4,0,0,10,0,3,0,0,7,0,3,0,0,5,0,3,0,0,3,0,3,0,0,7,0,3,0,3,10,18,44,3,6,67,142,526,26,13,713,457,279,21,9,765,484,180,21,16,712,500,259,34,15,809,470,301,34,23,826,527,298,23,17,866,608,344,21,16,992,637,322,30,18,1010,542,281,40,8,865,392,240,30,13,685,140,121,11,9,277,44,47,4,0,103,25,38,3,7,66,4971,3243,299,176,8686,0,7,0,0,9,7,3,0,3,12,3,5,0,0,10,10,3,0,0,13,3,6,0,0,15,7,7,0,0,11,15,3,0,0,20,8,5,0,0,16,5,4,0,0,12,5,3,0,0,8,0,0,0,0,0,0,0,0,0,0,Livingstone (S)
34570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,4,21,4,13,0,0,12,7,9,0,0,21,10,3,0,5,17,13,3,0,0,21,10,11,0,0,18,13,6,0,0,22,7,8,0,0,17,17,0,0,0,19,5,3,3,4,16,0,0,0,0,3,3,0,0,0,4,3,0,0,0,3,107,57,3,24,188,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lockhart River (S)
34580,0,8,0,0,10,3,9,0,0,16,0,3,0,0,9,0,4,0,0,9,0,11,0,0,11,7,10,0,0,11,4,13,4,0,24,3,11,4,0,21,8,13,0,0,21,3,9,0,0,11,4,6,0,0,14,0,3,0,0,6,0,3,3,0,9,30,103,13,9,158,186,566,22,23,793,581,418,25,33,1060,734,363,54,21,1173,601,329,44,14,988,578,311,20,23,934,725,329,22,26,1110,814,357,40,26,1233,769,322,37,22,1151,655,338,41,18,1053,427,248,34,12,730,169,181,17,8,373,67,88,8,10,167,49,33,3,7,92,6369,3872,368,242,10847,3,10,0,0,12,13,3,0,3,17,10,5,0,0,15,11,3,0,0,19,10,4,0,3,16,13,10,0,3,22,19,7,0,0,31,12,8,0,0,27,14,3,0,0,16,8,4,0,0,11,4,0,0,0,5,0,4,0,0,4,Lockyer Valley (R)
34590,4,70,6,4,83,13,51,4,0,68,23,38,4,0,64,18,40,4,0,66,23,33,12,0,62,27,26,8,3,66,45,55,12,4,115,38,36,3,4,89,37,52,15,0,99,28,31,9,4,73,12,24,4,6,44,3,18,0,3,23,4,11,0,3,14,266,484,88,28,866,1362,4622,183,135,6305,5012,3608,213,218,9045,6202,2698,343,212,9455,6339,2769,435,216,9764,6226,2807,277,172,9481,6530,2776,221,185,9711,6469,2694,205,170,9540,5893,2344,202,129,8564,4768,2268,229,92,7357,2922,1750,187,72,4930,1018,984,82,40,2121,226,347,20,16,607,55,141,12,17,221,53035,29802,2595,1681,87112,9,49,3,3,61,47,35,0,11,87,56,20,3,13,95,72,47,8,14,137,70,37,5,10,120,83,34,3,9,124,79,32,6,11,127,91,35,3,5,131,74,25,5,6,106,40,30,3,7,74,10,13,0,4,27,3,5,0,4,11,Logan (C)
41010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,28,43,0,0,80,99,29,5,9,143,101,39,7,0,150,84,39,16,3,136,74,44,13,3,138,96,39,6,4,153,121,48,5,7,183,107,39,5,4,159,106,47,8,3,165,77,44,7,3,127,34,35,3,0,70,12,11,3,3,24,3,8,0,0,9,941,463,82,52,1536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,3,0,0,9,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Ceduna (DC)
