LGA_MAIN11,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_H_or_W_in_RM_0_14,P_H_or_W_in_RM_15_24,P_H_or_W_in_RM_25_34,P_H_or_W_in_RM_35_44,P_H_or_W_in_RM_45_54,P_H_or_W_in_RM_55_64,P_H_or_W_in_RM_65_74,P_H_or_W_in_RM_75_84,P_H_or_W_in_RM_85ov,P_H_or_W_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU_15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot,LGA_NAME11
52380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,3,0,18,0,0,0,0,0,4,0,0,0,4,16,12,14,0,17,26,11,3,5,104,0,3,6,3,21,19,16,0,0,68,0,4,4,0,3,10,0,0,0,21,0,0,4,0,0,6,0,0,0,10,41,0,0,0,0,0,0,0,0,41,0,3,0,0,0,0,0,0,0,3,0,5,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,5,5,0,0,0,4,0,0,0,0,0,4,0,0,0,0,4,0,3,0,0,7,0,0,3,3,7,23,7,3,0,46,0,5,0,0,0,4,0,0,0,9,41,20,20,13,35,62,26,3,5,225,Cue (S)
52450,0,5,0,3,0,3,0,0,0,11,0,5,6,0,3,12,8,11,5,50,0,0,0,3,5,5,7,0,0,20,115,41,76,72,78,79,48,28,10,547,0,6,74,80,113,106,64,46,10,499,0,9,34,18,14,6,4,0,0,85,0,0,7,10,9,9,0,0,0,35,230,0,0,0,0,0,0,0,0,230,0,18,0,0,0,0,0,0,0,18,0,36,9,4,3,3,0,0,0,55,0,3,0,0,3,0,0,0,0,6,0,3,0,3,0,3,0,0,0,9,0,8,5,6,3,6,3,0,0,31,0,14,14,13,16,23,21,17,8,126,0,5,0,3,5,10,7,0,0,30,230,102,143,137,166,166,99,63,18,1124,Cunderdin (S)
51680,0,0,7,0,3,3,0,3,0,16,0,3,6,4,23,31,25,7,3,102,4,6,0,3,3,8,7,3,0,34,421,222,169,327,363,296,170,49,10,2027,0,5,133,425,513,431,284,70,8,1869,0,25,67,95,79,38,12,3,0,319,0,3,17,39,30,8,6,3,3,109,896,0,0,0,0,0,0,0,0,896,0,180,0,0,0,0,0,0,0,180,0,170,27,16,11,3,0,0,0,227,0,9,0,0,7,5,0,8,4,33,0,11,3,3,0,3,3,3,0,26,0,3,13,0,15,6,3,6,0,46,0,6,21,19,54,68,54,19,7,248,9,17,0,10,6,13,17,6,0,78,905,429,281,607,715,575,379,118,22,4031,Chittering (S)
51750,0,76,63,4,10,9,4,0,0,166,0,31,57,48,48,115,135,179,141,754,6,17,22,3,10,8,18,13,4,101,628,606,478,493,625,547,431,340,190,4338,0,17,240,635,750,654,526,261,77,3160,0,55,190,77,90,52,25,15,0,504,0,4,8,44,126,75,24,10,21,312,1300,0,0,0,0,0,0,0,0,1300,0,574,0,0,0,0,0,0,0,574,0,190,112,18,19,10,4,0,0,353,0,105,39,3,9,7,9,12,3,187,0,15,21,3,3,0,0,3,0,45,0,162,138,14,22,19,8,6,0,369,0,58,111,106,102,186,194,222,171,1150,15,41,38,15,10,12,26,16,4,177,1315,1221,897,915,1131,1015,816,545,276,8131,Claremont (T)
51820,0,299,274,91,106,95,47,23,3,938,0,117,325,322,405,660,650,614,264,3357,138,204,129,75,62,57,30,29,10,734,8768,5718,6671,6972,5828,4371,2498,1457,424,42707,0,302,5839,8799,7353,5683,3276,1443,165,32860,0,948,2673,1613,981,452,123,24,3,6817,0,162,518,1040,1110,500,190,129,46,3695,17802,0,0,0,0,0,0,0,0,17802,0,3937,0,0,0,0,0,0,0,3937,0,3590,1356,448,214,75,7,0,0,5690,0,655,402,138,168,207,145,137,66,1918,0,376,295,112,79,30,14,6,0,912,0,669,785,389,273,194,89,45,8,2452,0,290,863,918,964,1207,981,864,355,6442,255,371,309,185,115,99,57,44,10,1445,18057,11300,13040,13642,11257,8447,4882,2692,653,83970,Cockburn (C)
51890,0,20,7,4,7,5,0,3,0,46,0,5,20,30,51,74,92,94,40,406,26,16,16,6,10,16,5,3,3,101,808,486,428,597,568,521,299,189,70,3966,0,29,317,598,751,733,382,170,30,3010,0,133,255,204,126,69,20,3,3,813,0,26,63,122,79,28,20,11,8,357,1666,0,0,0,0,0,0,0,0,1666,0,291,0,0,0,0,0,0,0,291,0,373,64,36,24,10,0,0,0,507,0,46,14,11,5,25,16,18,12,147,0,28,15,7,6,3,0,0,0,59,0,40,34,13,21,15,8,7,0,138,0,32,84,102,147,182,149,136,49,881,51,42,42,16,14,31,11,9,3,219,1717,1040,888,1109,1173,1096,606,354,105,8088,Collie (S)
52170,0,44,84,11,3,10,7,3,0,162,0,18,42,45,39,80,73,83,53,433,3,10,15,8,4,8,3,3,0,54,578,436,423,463,498,493,267,169,84,3411,0,3,177,544,666,653,378,145,27,2593,0,31,207,100,85,57,26,8,0,514,0,6,6,31,73,49,8,12,5,190,1189,0,0,0,0,0,0,0,0,1189,0,446,0,0,0,0,0,0,0,446,0,144,76,17,12,13,3,0,0,265,0,61,21,7,6,6,6,8,17,132,0,21,23,0,0,0,0,3,0,47,0,89,210,20,17,16,10,3,0,365,0,38,112,90,97,136,115,107,70,765,8,27,38,11,10,13,9,3,3,122,1197,866,870,820,966,943,555,289,122,6628,Cottesloe (T)
52240,0,5,0,0,0,0,3,0,0,8,0,0,7,3,0,7,6,5,0,28,0,0,3,3,3,3,3,0,0,15,108,28,61,67,64,58,45,21,0,452,0,6,42,86,85,94,63,32,9,417,0,13,26,23,16,6,4,0,0,88,0,0,5,9,12,5,0,0,0,31,215,0,0,0,0,0,0,0,0,215,0,18,0,0,0,0,0,0,0,18,0,16,8,7,5,3,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,5,0,0,0,3,3,0,0,11,0,9,16,12,18,25,19,10,0,109,0,0,3,7,3,6,3,4,0,26,215,67,103,144,139,142,92,46,9,957,Cranbrook (S)
52310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3,3,21,0,3,0,0,0,4,0,0,0,7,96,36,31,58,58,66,36,12,6,399,0,3,31,74,83,95,64,19,3,372,0,3,13,25,17,7,6,6,0,77,0,3,7,9,6,0,3,0,0,28,175,0,0,0,0,0,0,0,0,175,0,28,0,0,0,0,0,0,0,28,0,16,3,0,4,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,9,0,3,0,0,0,0,0,0,0,3,0,3,3,6,10,29,17,6,3,77,0,3,0,5,0,7,0,0,0,15,175,65,60,119,120,138,90,34,6,807,Cuballing (S)
52870,0,9,5,3,6,5,0,0,0,28,0,7,5,13,40,51,47,28,18,209,9,13,4,8,15,16,7,4,3,79,487,207,196,362,442,402,241,88,31,2456,0,7,148,429,507,535,347,111,18,2102,0,33,87,110,99,89,32,6,0,456,0,3,28,47,50,25,11,6,0,170,981,0,0,0,0,0,0,0,0,981,0,150,0,0,0,0,0,0,0,150,0,166,50,22,8,4,0,0,0,250,0,16,4,3,9,7,8,9,9,65,0,8,4,6,3,3,0,0,0,24,0,17,8,6,19,5,7,0,0,62,0,12,21,39,85,114,89,50,22,432,21,27,10,14,23,40,12,7,3,157,1002,439,360,676,803,822,506,189,52,4849,Donnybrook-Balingup (S)
52520,0,0,3,0,3,3,0,0,0,9,0,3,7,3,7,6,9,8,3,46,0,0,3,0,4,3,3,0,0,13,114,57,75,66,95,52,48,31,6,544,0,5,76,86,135,82,52,41,6,483,0,24,36,23,19,7,6,0,0,115,0,0,3,4,6,3,3,3,0,22,243,0,0,0,0,0,0,0,0,243,0,22,0,0,0,0,0,0,0,22,0,50,12,6,6,7,0,0,0,81,0,4,0,0,0,3,0,0,0,7,0,3,0,0,0,0,0,0,0,3,0,4,11,7,3,3,0,0,0,28,0,13,20,11,23,23,20,14,6,130,0,8,6,3,9,6,3,3,0,38,243,133,164,140,201,134,84,61,12,1172,Dalwallinu (S)
52660,0,44,19,6,14,7,6,8,0,104,0,13,37,29,31,70,78,73,36,367,24,32,17,6,9,18,11,4,0,121,1329,736,790,899,799,587,350,206,58,5754,0,50,703,1097,1051,864,486,256,48,4555,0,211,377,239,193,90,18,10,3,1141,0,30,96,150,107,37,9,12,4,445,2672,0,0,0,0,0,0,0,0,2672,0,414,0,0,0,0,0,0,0,414,0,489,89,26,13,6,0,0,0,623,0,70,22,15,18,17,8,4,3,157,0,37,24,8,7,4,0,0,0,80,0,78,55,12,31,18,13,8,4,219,0,39,114,87,110,131,132,110,49,772,54,57,42,28,25,32,17,9,0,264,2726,1475,1522,1662,1555,1199,683,409,111,11342,Dardanup (S)
52730,0,7,10,3,9,16,6,0,0,51,0,4,9,17,46,61,71,64,24,296,7,12,4,9,14,18,17,7,0,88,452,169,190,338,395,383,280,139,51,2397,0,12,128,321,399,457,385,146,26,1874,0,38,78,95,117,77,24,4,3,436,0,6,37,66,65,21,3,4,9,211,911,0,0,0,0,0,0,0,0,911,0,131,0,0,0,0,0,0,0,131,0,100,28,11,14,6,0,0,0,159,0,7,0,6,4,8,11,4,8,48,0,10,3,4,6,0,0,0,3,26,0,21,13,6,21,20,9,0,0,90,0,14,29,43,106,136,109,94,36,567,17,27,14,24,22,33,23,13,0,173,928,366,330,576,754,758,564,265,85,4626,Denmark (S)
52800,0,9,15,7,5,9,0,0,0,45,0,9,39,23,38,34,12,5,0,160,52,37,34,24,25,8,4,0,0,184,827,434,482,401,348,234,79,28,9,2842,0,56,174,252,238,199,85,14,3,1021,0,128,250,187,158,58,13,0,0,794,0,59,95,97,55,40,23,12,3,384,1551,0,0,0,0,0,0,0,0,1551,0,59,0,0,0,0,0,0,0,59,0,224,91,32,13,6,0,0,0,366,0,185,92,74,76,54,17,25,3,526,0,23,9,12,10,7,0,0,3,64,0,21,29,21,13,14,3,0,0,101,0,20,76,47,84,100,42,23,0,392,89,74,61,52,50,20,7,4,0,357,1640,849,877,774,697,498,190,78,12,5615,Derby-West Kimberley (S)
52940,0,0,0,0,0,3,0,0,0,3,0,3,3,3,3,5,7,8,9,41,3,0,3,0,0,3,0,0,0,9,73,6,43,41,38,60,24,22,13,320,0,0,35,58,52,83,46,23,8,305,0,6,18,8,8,3,3,0,0,46,0,0,4,4,0,3,0,4,0,15,154,0,0,0,0,0,0,0,0,154,0,3,0,0,0,0,0,0,0,3,0,7,9,0,0,0,0,0,0,16,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,6,0,6,6,6,10,13,15,11,12,79,3,3,3,3,0,6,0,0,0,18,157,28,78,82,70,111,64,38,20,648,Dowerin (S)
53080,0,0,0,0,3,3,0,0,0,6,0,0,9,3,9,3,14,3,4,45,3,8,0,0,0,4,4,0,0,19,108,41,63,51,57,41,30,6,7,404,0,3,29,54,41,46,39,4,3,219,0,10,36,26,35,8,0,0,0,115,0,11,6,14,6,7,5,3,0,52,193,0,0,0,0,0,0,0,0,193,0,7,0,0,0,0,0,0,0,7,0,22,4,7,0,0,0,0,0,33,0,6,3,0,0,0,0,0,0,9,0,3,3,0,0,0,0,0,0,6,0,3,0,0,6,3,5,0,0,17,0,3,20,12,24,25,29,7,4,124,7,11,7,4,5,7,4,3,0,48,200,79,108,117,117,96,82,17,7,823,Dundas (S)
53520,0,142,63,32,50,28,12,7,3,337,0,88,146,108,237,309,296,301,125,1610,79,109,53,44,56,69,41,19,7,477,3810,2239,2008,2503,2449,1890,1144,670,203,16916,0,148,1358,2710,2732,2380,1454,689,103,11574,0,599,968,710,571,269,73,23,3,3216,0,121,317,511,412,152,55,63,26,1657,7511,0,0,0,0,0,0,0,0,7511,0,1190,0,0,0,0,0,0,0,1190,0,1305,290,139,93,19,6,0,0,1852,0,227,86,39,50,78,51,42,19,592,0,158,64,33,32,11,7,3,3,311,0,291,167,101,122,68,31,13,3,796,0,211,368,376,556,630,515,430,170,3256,156,206,139,98,108,125,72,35,7,946,7667,4456,3757,4717,4676,3732,2264,1298,334,32901,Geraldton-Greenough (C)
53570,0,4,10,4,3,0,4,4,0,29,0,0,7,8,20,32,36,20,12,135,9,10,3,5,8,21,3,3,4,66,415,167,198,279,281,350,235,85,23,2033,0,4,163,321,360,454,388,128,16,1834,0,45,83,94,67,74,17,0,0,380,0,7,15,41,27,13,3,6,5,117,815,0,0,0,0,0,0,0,0,815,0,104,0,0,0,0,0,0,0,104,0,104,17,21,6,6,6,0,0,160,0,14,5,4,10,8,5,4,3,53,0,9,16,8,0,5,0,0,0,38,0,15,14,11,6,3,10,4,0,63,0,13,19,46,65,97,92,39,19,390,17,18,14,14,16,40,15,10,4,148,832,333,346,560,557,700,536,191,47,4102,Gingin (S)
53640,0,0,3,0,3,0,0,0,0,6,0,6,4,3,3,7,7,11,3,44,0,4,7,4,3,0,0,0,0,18,154,42,78,75,75,80,31,17,6,558,0,3,67,102,110,135,51,8,3,479,0,15,30,18,15,6,0,0,0,84,0,3,9,4,6,3,3,6,0,34,304,0,0,0,0,0,0,0,0,304,0,8,0,0,0,0,0,0,0,8,0,31,10,3,3,3,0,0,0,50,0,6,0,3,0,3,3,0,0,15,0,3,0,0,3,0,0,0,0,6,0,3,6,3,6,0,0,0,0,18,0,17,24,13,23,21,19,19,3,139,8,11,10,4,6,0,0,0,0,39,312,100,156,150,172,171,76,33,6,1176,Gnowangerup (S)
53920,0,5,8,3,3,4,0,0,0,23,0,9,16,7,25,20,4,4,0,85,21,22,13,5,6,8,4,0,0,79,470,265,280,185,154,127,39,12,6,1538,0,63,144,127,86,83,21,0,0,524,0,33,107,69,42,33,6,0,0,290,0,31,60,53,26,29,13,7,6,225,943,0,0,0,0,0,0,0,0,943,0,46,0,0,0,0,0,0,0,46,0,146,62,20,7,3,3,0,0,241,0,127,57,41,53,31,22,10,0,341,0,6,9,7,6,4,0,3,0,35,0,11,20,3,12,12,0,0,0,58,0,15,27,20,43,36,21,4,0,166,49,39,27,15,9,14,8,0,0,161,992,517,513,355,284,245,94,24,6,3030,Halls Creek (S)
53990,0,39,37,13,22,21,10,4,0,146,0,22,44,52,85,143,157,129,57,689,49,49,41,18,33,27,21,10,8,256,2463,1242,1276,1678,1610,1250,740,334,102,10695,0,109,1104,2010,2219,1849,1048,405,60,8804,0,290,576,456,324,130,36,6,3,1821,0,54,149,288,188,55,44,24,17,819,4947,0,0,0,0,0,0,0,0,4947,0,865,0,0,0,0,0,0,0,865,0,842,210,89,34,21,3,0,0,1199,0,93,45,14,17,27,20,24,15,255,0,73,35,24,21,7,6,0,0,166,0,93,109,47,49,43,18,8,3,370,0,58,171,162,236,298,264,176,75,1440,97,107,84,44,55,66,37,17,8,515,5044,2584,2483,3134,3143,2496,1476,660,181,21201,Harvey (S)
54130,0,3,0,0,3,0,0,0,0,6,0,0,4,3,6,7,4,8,3,35,3,6,3,0,3,4,0,0,0,19,102,17,61,73,76,49,19,12,6,415,0,0,59,92,101,80,34,10,3,379,0,5,30,25,25,10,0,0,0,95,0,0,0,6,7,0,3,0,3,19,216,0,0,0,0,0,0,0,0,216,0,3,0,0,0,0,0,0,0,3,0,20,9,0,0,0,0,0,0,29,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,6,3,0,9,0,0,0,0,18,0,5,10,13,25,30,14,11,3,111,6,10,6,3,6,7,3,3,0,44,222,52,120,139,173,127,54,24,9,920,Jerramungup (S)
53150,0,34,37,8,16,17,7,0,0,119,0,16,31,36,48,86,73,74,44,408,9,12,11,8,8,15,7,0,0,70,618,384,316,497,581,434,255,165,60,3310,0,3,158,582,702,556,286,163,23,2473,0,35,155,132,127,79,24,3,3,558,0,0,9,54,80,32,16,16,3,210,1233,0,0,0,0,0,0,0,0,1233,0,423,0,0,0,0,0,0,0,423,0,143,67,22,24,10,0,0,0,266,0,22,16,7,6,8,6,9,8,82,0,11,20,0,6,3,0,0,0,40,0,66,82,27,26,27,12,3,0,243,0,27,62,77,110,151,110,100,59,696,15,27,20,25,13,19,10,3,0,132,1248,757,589,926,1094,885,464,297,96,6356,East Fremantle (T)
53220,0,11,20,3,3,8,0,0,0,45,0,10,29,18,13,15,7,3,0,95,19,28,47,29,20,12,8,4,0,167,762,402,554,439,270,162,50,15,4,2658,0,52,434,535,338,209,46,5,0,1619,0,118,275,143,88,27,6,0,0,657,0,20,39,55,27,13,6,0,4,164,1540,0,0,0,0,0,0,0,0,1540,0,105,0,0,0,0,0,0,0,105,0,229,51,19,5,3,0,0,0,307,0,128,48,33,27,19,7,8,4,274,0,40,23,9,9,10,0,0,0,91,0,22,52,24,17,19,3,0,0,137,0,37,81,63,63,63,28,8,0,343,42,62,125,92,78,43,17,4,0,463,1582,813,1128,973,652,406,113,25,8,5700,East Pilbara (S)
53290,0,41,19,5,8,4,4,0,0,81,0,32,38,34,63,108,132,113,56,576,31,48,31,16,30,27,24,15,3,225,1364,716,684,893,900,642,470,282,86,6037,0,52,545,1045,1126,865,576,269,39,4517,0,184,341,286,192,102,33,6,0,1144,0,40,80,151,137,33,19,25,15,500,2678,0,0,0,0,0,0,0,0,2678,0,425,0,0,0,0,0,0,0,425,0,397,74,41,26,17,3,0,0,558,0,63,19,21,12,16,15,16,4,166,0,40,17,9,14,0,4,0,0,84,0,78,46,17,25,21,16,4,0,207,0,68,110,127,191,220,235,166,71,1188,73,82,67,43,55,50,43,23,6,442,2751,1429,1299,1740,1778,1324,944,509,135,11909,Esperance (S)
53360,0,13,9,0,5,4,5,0,0,36,0,9,10,4,16,17,13,6,4,79,3,4,11,10,11,6,0,0,0,45,212,87,171,161,144,123,60,22,4,984,0,5,115,182,159,156,84,29,0,730,0,18,108,86,39,32,14,4,0,301,0,6,14,16,19,7,0,0,0,62,426,0,0,0,0,0,0,0,0,426,0,33,0,0,0,0,0,0,0,33,0,42,9,3,0,0,0,0,0,54,0,11,4,0,3,0,0,0,0,18,0,7,5,3,0,0,0,0,0,15,0,18,29,15,13,8,10,0,0,93,0,14,24,30,44,57,34,22,4,229,13,8,19,18,17,15,3,0,0,93,439,162,327,353,294,275,145,55,4,2054,Exmouth (S)
53430,0,199,284,76,55,54,23,6,8,705,0,61,163,204,288,422,367,334,150,1989,43,69,53,37,25,36,24,13,7,307,1882,1370,1777,1848,1865,1710,1059,725,243,12479,0,36,833,1721,1670,1654,1148,666,127,7855,0,207,869,626,471,301,76,13,0,2563,0,40,112,256,400,190,62,72,36,1168,3704,0,0,0,0,0,0,0,0,3704,0,914,0,0,0,0,0,0,0,914,0,619,321,139,91,49,3,0,0,1222,0,129,93,31,49,47,31,52,25,457,0,97,126,43,25,20,3,6,0,320,0,354,613,197,150,130,46,18,8,1516,0,120,387,454,623,814,579,472,196,3645,85,126,112,81,62,57,42,19,10,594,3789,2642,3466,3548,3541,3262,1990,1318,402,23958,Fremantle (C)
54060,0,5,3,0,7,6,6,0,0,27,0,5,8,4,19,42,37,25,10,150,6,9,5,3,7,18,9,6,0,63,322,139,136,239,238,247,191,86,22,1620,0,4,109,258,257,305,249,123,16,1321,0,32,77,75,78,39,18,3,0,322,0,3,18,41,27,4,3,6,6,108,701,0,0,0,0,0,0,0,0,701,0,92,0,0,0,0,0,0,0,92,0,82,15,3,8,3,0,0,0,111,0,14,0,0,4,0,4,0,0,22,0,7,0,3,3,0,0,0,0,13,0,17,6,0,15,11,6,3,0,58,0,9,18,17,54,83,75,46,17,319,10,21,9,12,11,35,21,13,0,132,711,281,252,409,457,480,376,194,39,3199,Irwin (S)
53010,0,3,0,0,0,3,0,0,0,6,0,0,0,0,3,6,7,4,4,24,0,4,4,0,0,0,0,0,0,8,58,16,37,33,48,37,21,10,4,264,0,3,31,52,69,55,35,13,0,258,0,0,30,13,7,0,0,0,0,50,0,0,0,9,0,4,0,0,0,13,115,0,0,0,0,0,0,0,0,115,0,4,0,0,0,0,0,0,0,4,0,13,0,3,0,0,0,0,0,16,0,6,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,6,0,4,9,5,18,13,18,7,4,78,0,4,7,0,0,0,3,0,0,14,115,37,77,82,94,79,56,20,4,564,Dumbleyung (S)
54170,0,503,313,91,130,128,52,21,8,1246,0,175,318,323,529,1142,990,1004,514,4995,133,338,163,93,83,123,95,39,13,1080,13920,10651,7674,11033,12469,9745,4436,2530,881,73339,0,273,5904,14664,17430,14689,6579,2706,500,62745,0,1152,3101,2362,1607,834,203,39,3,9301,0,162,559,1376,1897,924,218,165,86,5387,28306,0,0,0,0,0,0,0,0,28306,0,9935,0,0,0,0,0,0,0,9935,0,6917,2504,579,270,96,14,7,0,10387,0,913,452,111,176,244,163,226,124,2409,0,487,327,120,85,47,14,6,0,1086,0,1120,966,317,282,254,113,39,18,3109,0,416,922,1042,1261,1851,1394,1299,662,8847,305,638,383,199,167,194,147,62,18,2113,28611,22013,15118,20770,23175,19133,8845,4549,1411,143625,Joondalup (C)
54200,0,107,74,42,58,57,28,14,3,383,0,53,103,120,207,438,453,414,216,2004,77,125,59,35,27,42,45,16,4,430,4849,3347,2936,3580,3643,3347,2106,1135,360,25303,0,161,2397,4346,4651,4616,2977,1362,212,20722,0,579,1249,891,631,397,96,30,4,3877,0,72,279,587,655,266,103,81,45,2088,9853,0,0,0,0,0,0,0,0,9853,0,2502,0,0,0,0,0,0,0,2502,0,2328,803,264,137,56,9,0,0,3597,0,338,177,59,79,119,83,76,49,980,0,184,119,63,48,32,9,3,0,458,0,272,265,152,150,112,52,23,8,1034,0,127,348,417,524,702,661,534,268,3581,130,235,147,93,65,76,74,23,7,850,9983,6798,5784,6872,6940,6376,4064,2132,593,49542,Kalamunda (S)
56790,0,0,3,0,3,3,3,0,0,12,0,5,9,9,13,33,35,29,7,140,7,4,0,9,9,17,3,3,0,52,286,97,135,204,222,230,163,75,17,1429,0,0,95,209,274,278,246,85,14,1201,0,28,64,83,51,48,11,6,3,294,0,5,16,32,25,6,7,9,3,103,564,0,0,0,0,0,0,0,0,564,0,71,0,0,0,0,0,0,0,71,0,54,15,16,6,3,0,0,0,94,0,12,7,6,0,5,6,3,3,42,0,0,0,0,4,0,0,0,0,4,0,4,3,3,6,11,6,5,0,38,0,13,24,37,54,89,72,45,18,352,12,13,5,14,15,32,13,7,0,111,576,200,229,400,435,472,361,160,41,2874,Northampton (S)
56860,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3,0,0,9,0,0,0,0,0,0,0,3,0,3,17,6,9,12,18,16,3,7,3,91,0,0,6,9,20,24,3,7,3,72,0,0,3,7,6,0,0,0,0,16,0,0,0,0,3,3,0,0,3,9,44,0,0,0,0,0,0,0,0,44,0,6,0,0,0,0,0,0,0,6,0,6,3,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,9,0,5,3,3,7,5,6,3,0,32,0,0,0,0,0,0,0,3,0,3,47,20,15,22,36,32,9,16,6,203,Nungarin (S)
54280,0,134,93,39,32,35,9,6,0,348,0,68,137,96,138,182,111,84,38,854,74,76,89,38,54,33,8,6,5,383,3189,1899,2260,2146,1764,1051,396,201,70,12976,0,160,1740,2466,2198,1324,472,135,22,8517,0,722,1299,744,458,158,31,6,0,3418,0,81,225,302,233,87,43,37,14,1022,6319,0,0,0,0,0,0,0,0,6319,0,762,0,0,0,0,0,0,0,762,0,1079,205,66,58,26,3,0,0,1437,0,216,113,70,86,76,40,22,7,630,0,153,102,56,32,21,9,0,0,373,0,349,320,113,102,78,32,13,0,1007,0,187,402,356,422,427,229,130,49,2202,157,169,165,99,90,59,21,14,5,779,6476,3878,4571,4272,3679,2256,880,357,97,26466,Kalgoorlie/Boulder (C)
