lga_code16,maopd_tot_a_20_24,maopd_tot_a_25_34,maopd_tot_a_35_44,maopd_tot_a_45_54,maopd_tot_a_55_64,maopd_tot_a_65_74,maopd_tot_a_75ov,maopd_tot_tot,lab_nni_a_15_19,lab_nni_a_20_24,lab_nni_a_25_34,lab_nni_a_35_44,lab_nni_a_45_54,lab_nni_a_55_64,lab_nni_a_65_74,lab_nni_a_75ov,lab_nni_tot,lab_1_149_a_15_19,lab_1_149_a_20_24,lab_1_149_a_25_34,lab_1_149_a_35_44,lab_1_149_a_45_54,lab_1_149_a_55_64,lab_1_149_a_65_74,lab_1_149_a_75ov,lab_1_149_tot,lab_150_299_a_15_19,lab_150_299_a_20_24,lab_150_299_a_25_34,lab_150_299_a_35_44,lab_150_299_a_45_54,lab_150_299_a_55_64,lab_150_299_a_65_74,lab_150_299_a_75ov,lab_150_299_tot,lab_300_399_a_15_19,lab_300_399_a_20_24,lab_300_399_a_25_34,lab_300_399_a_35_44,lab_300_399_a_45_54,lab_300_399_a_55_64,lab_300_399_a_65_74,lab_300_399_a_75ov,lab_300_399_tot,lab_400_499_a_15_19,lab_400_499_a_20_24,lab_400_499_a_25_34,lab_400_499_a_35_44,lab_400_499_a_45_54,lab_400_499_a_55_64,lab_400_499_a_65_74,lab_400_499_a_75ov,lab_400_499_tot,lab_500_649_a_15_19,lab_500_649_a_20_24,lab_500_649_a_25_34,lab_500_649_a_35_44,lab_500_649_a_45_54,lab_500_649_a_55_64,lab_500_649_a_65_74,lab_500_649_a_75ov,lab_500_649_tot,lab_650_799_a_15_19,lab_650_799_a_20_24,lab_650_799_a_25_34,lab_650_799_a_35_44,lab_650_799_a_45_54,lab_650_799_a_55_64,lab_650_799_a_65_74,lab_650_799_a_75ov,lab_650_799_tot,lab_800_999_a_15_19,lab_800_999_a_20_24,lab_800_999_a_25_34,lab_800_999_a_35_44,lab_800_999_a_45_54,lab_800_999_a_55_64,lab_800_999_a_65_74,lab_800_999_a_75ov,lab_800_999_tot,lab_1000_1249_a_15_19,lab_1000_1249_a_20_24,lab_1000_1249_a_25_34,lab_1000_1249_a_35_44,lab_1000_1249_a_45_54,lab_1000_1249_a_55_64,lab_1000_1249_a_65_74,lab_1000_1249_a_75ov,lab_1000_1249_tot,lab_1250_1499_a_15_19,lab_1250_1499_a_20_24,lab_1250_1499_a_25_34,lab_1250_1499_a_35_44,lab_1250_1499_a_45_54,lab_1250_1499_a_55_64,lab_1250_1499_a_65_74,lab_1250_1499_a_75ov,lab_1250_1499_tot,lab_1500_1749_a_15_19,lab_1500_1749_a_20_24,lab_1500_1749_a_25_34,lab_1500_1749_a_35_44,lab_1500_1749_a_45_54,lab_1500_1749_a_55_64,lab_1500_1749_a_65_74,lab_1500_1749_a_75ov,lab_1500_1749_tot,lab_1750_1999_a_15_19,lab_1750_1999_a_20_24,lab_1750_1999_a_25_34,lab_1750_1999_a_35_44,lab_1750_1999_a_45_54,lab_1750_1999_a_55_64,lab_1750_1999_a_65_74,lab_1750_1999_a_75ov,lab_1750_1999_tot,lab_2000_2999_a_15_19,lab_2000_2999_a_20_24,lab_2000_2999_a_25_34,lab_2000_2999_a_35_44,lab_2000_2999_a_45_54,lab_2000_2999_a_55_64,lab_2000_2999_a_65_74,lab_2000_2999_a_75ov,lab_2000_2999_tot,lab_3000mo_a_15_19,lab_3000mo_a_20_24,lab_3000mo_a_25_34,lab_3000mo_a_35_44,lab_3000mo_a_45_54,lab_3000mo_a_55_64,lab_3000mo_a_65_74,lab_3000mo_a_75ov,lab_3000mo_tot,lab_pins_a_15_19,lab_pins_a_20_24,lab_pins_a_25_34,lab_pins_a_35_44,lab_pins_a_45_54,lab_pins_a_55_64,lab_pins_a_65_74,lab_pins_a_75ov,lab_pins_tot,lab_tot_a_15_19,lab_tot_a_20_24,lab_tot_a_25_34,lab_tot_a_35_44,lab_tot_a_45_54,lab_tot_a_55_64,lab_tot_a_65_74,lab_tot_a_75ov,lab_tot_tot,oidns_nni_a_15_19,oidns_nni_a_20_24,oidns_nni_a_25_34,oidns_nni_a_35_44,oidns_nni_a_45_54,oidns_nni_a_55_64,oidns_nni_a_65_74,oidns_nni_a_75ov,oidns_nni_t,oidns_1_149_a_15_19,oidns_1_149_a_20_24,oidns_1_149_a_25_34,oidns_1_149_a_35_44,oidns_1_149_a_45_54,oidns_1_149_a_55_64,oidns_1_149_a_65_74,oidns_1_149_a_75ov,oidns_1_149_t,oidns_150_299_a_15_19,oidns_150_299_a_20_24,oidns_150_299_a_25_34,oidns_150_299_a_35_44,oidns_150_299_a_45_54,oidns_150_299_a_55_64,oidns_150_299_a_65_74,oidns_150_299_a_75ov,oidns_150_299_t,oidns_300_399_a_15_19,oidns_300_399_a_20_24,oidns_300_399_a_25_34,oidns_300_399_a_35_44,oidns_300_399_a_45_54,oidns_300_399_a_55_64,oidns_300_399_a_65_74,oidns_300_399_a_75ov,oidns_300_399_t,oidns_400_499_a_15_19,oidns_400_499_a_20_24,oidns_400_499_a_25_34,oidns_400_499_a_35_44,oidns_400_499_a_45_54,oidns_400_499_a_55_64,oidns_400_499_a_65_74,oidns_400_499_a_75ov,oidns_400_499_t,oidns_500_649_a_15_19,oidns_500_649_a_20_24,oidns_500_649_a_25_34,lga_name16
56370,0,7,5,6,6,3,0,22,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,7,0,3,0,0,3,0,0,0,10,0,0,3,0,0,4,0,0,15,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,13,3,8,16,4,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Narembeen (S)
56580,35,101,84,72,92,31,3,424,6,3,3,0,0,0,0,0,12,35,14,3,3,3,7,0,0,68,14,32,17,8,4,13,0,0,85,5,20,20,10,13,8,3,0,76,3,8,38,21,19,18,3,0,112,12,17,43,27,33,29,3,3,165,4,14,22,24,32,28,13,0,138,0,12,30,34,38,39,4,0,154,5,10,32,21,21,26,14,0,133,0,5,13,13,4,13,3,0,52,0,7,3,9,4,8,0,0,29,0,0,8,4,0,0,0,0,13,0,0,3,9,3,0,0,0,13,0,0,0,0,4,4,0,0,6,0,0,8,0,0,3,0,0,12,82,142,243,180,189,183,50,9,1075,0,0,0,3,3,0,0,0,11,4,5,6,0,0,0,0,0,19,3,3,6,5,0,0,0,0,17,0,0,0,0,3,4,7,0,13,0,0,7,0,4,3,4,0,13,0,0,0,Nedlands (C)
57210,5,21,29,41,33,11,0,139,3,0,0,0,0,0,0,0,9,8,3,0,3,3,3,0,0,17,6,0,3,0,6,3,0,0,22,4,0,0,3,4,10,3,0,23,3,3,3,5,3,3,0,0,18,7,8,4,7,6,4,3,0,38,9,16,13,10,18,6,3,0,77,12,39,27,38,24,9,3,0,157,6,12,21,22,13,3,3,0,80,0,3,6,6,3,0,0,0,21,0,0,0,0,3,0,0,0,9,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,48,88,82,103,91,51,19,0,487,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,Plantagenet (S)
56460,10,18,20,27,38,21,0,126,0,0,0,3,0,0,4,0,6,3,0,0,0,0,0,0,0,4,0,0,3,3,3,3,0,0,15,4,6,0,8,9,3,0,0,29,0,0,3,0,3,3,5,0,16,0,6,3,4,10,10,0,0,38,5,11,6,4,8,8,6,0,46,0,13,11,5,10,6,5,0,43,0,0,13,5,10,5,0,0,35,3,0,6,3,3,0,0,0,16,0,0,0,3,4,0,0,0,11,0,0,0,0,0,5,0,0,3,0,0,0,3,0,3,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,20,35,41,47,63,56,19,6,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Narrogin (S)
56930,0,3,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,9,0,0,6,4,0,0,0,0,10,0,6,11,6,3,3,0,0,21,0,0,3,7,6,0,0,0,15,0,0,3,0,0,0,0,0,5,0,0,0,0,0,3,0,0,6,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,26,19,12,8,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peppermint Grove (S)
57280,55,352,376,503,321,32,3,1653,0,0,0,0,0,0,0,0,3,18,0,7,4,4,0,0,0,28,14,0,5,9,0,0,0,0,37,0,8,13,0,6,3,0,0,36,4,6,10,9,7,8,0,0,43,9,7,16,12,10,3,0,0,52,3,8,20,5,22,10,0,0,68,3,5,22,16,20,13,0,0,81,0,17,33,29,16,19,3,0,115,0,8,25,24,24,9,0,0,84,0,10,24,24,18,7,0,0,86,0,9,30,15,15,8,4,0,79,3,14,63,32,27,14,3,0,152,0,5,22,30,22,8,0,0,89,0,0,5,8,4,0,0,0,24,52,94,299,204,205,107,19,3,987,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Port Hedland (T)
57350,0,0,0,4,17,4,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,9,3,8,13,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Quairading (S)
57420,9,41,39,52,43,15,0,206,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,3,0,0,0,0,0,9,0,0,0,7,4,3,3,0,11,0,0,0,3,4,3,3,0,14,6,3,4,3,0,0,0,0,16,0,3,4,0,3,0,0,0,14,0,5,7,0,3,7,0,0,23,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,5,0,0,3,3,4,0,0,0,10,0,0,9,0,0,0,0,0,11,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,13,29,33,26,18,11,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,Ravensthorpe (S)
57490,147,236,216,338,285,67,8,1356,13,4,0,7,4,8,0,0,45,357,26,13,19,11,13,5,0,442,145,59,22,49,37,32,12,0,355,57,53,46,51,53,38,18,3,327,30,48,46,63,57,35,18,5,294,20,67,66,69,93,68,19,9,402,15,51,57,56,87,69,12,4,353,5,32,64,70,81,47,9,0,319,3,26,53,41,67,44,15,0,252,3,19,24,22,21,11,4,3,106,0,3,9,19,15,10,0,0,61,0,5,7,12,10,0,0,0,36,0,3,8,14,3,6,3,0,38,0,0,3,6,7,0,0,0,14,9,8,7,7,6,10,0,0,45,660,402,437,510,547,396,111,20,3084,0,0,4,8,0,0,0,0,15,11,3,3,3,0,0,0,0,21,8,3,3,3,4,3,0,0,18,3,0,4,6,3,3,0,3,21,0,5,4,3,6,5,0,0,23,0,12,7,Rockingham (C)
65010,4,15,10,24,24,11,0,84,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,0,10,0,0,0,3,5,3,0,0,10,0,0,0,0,3,0,3,0,12,3,0,5,0,0,0,0,0,14,0,0,8,4,7,8,0,0,28,4,4,3,8,9,10,0,0,32,0,0,8,8,10,5,8,0,30,0,0,3,3,3,3,0,0,15,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,26,28,42,37,7,0,171,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Southern Midlands (M)
57630,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sandstone (S)
57700,39,83,100,133,80,12,3,464,3,0,0,0,3,0,0,0,9,43,5,7,4,12,0,3,0,71,18,3,4,4,7,3,4,0,46,9,12,7,3,6,3,9,0,41,8,4,5,12,10,10,3,0,54,6,14,18,18,16,12,3,0,91,6,23,32,20,22,13,3,0,116,3,19,17,17,18,11,0,0,79,3,9,25,13,12,19,0,0,81,0,0,11,11,10,4,3,0,36,0,0,6,5,3,0,0,0,19,0,0,4,0,4,0,0,0,10,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,4,0,18,99,84,137,121,128,81,34,0,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,Serpentine-Jarrahdale (S)
57770,0,3,4,5,4,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,8,0,0,8,4,4,3,0,0,19,0,0,4,0,4,3,0,0,10,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,16,8,12,17,7,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shark Bay (S)
57840,24,39,31,47,39,3,0,193,3,0,0,0,0,0,0,0,10,58,18,6,3,4,3,0,0,89,29,29,15,7,9,8,0,0,107,14,24,27,15,7,4,3,0,103,6,20,32,19,17,14,5,0,105,3,14,28,17,20,24,6,3,113,0,14,30,18,15,25,7,5,110,0,6,19,16,18,16,6,0,81,0,5,28,13,12,20,3,0,74,0,0,4,4,0,6,3,0,18,0,0,9,7,3,3,0,0,19,0,0,0,3,4,3,0,0,12,0,0,7,3,5,4,0,0,25,0,0,0,3,0,0,0,0,6,4,0,0,5,0,4,0,0,14,120,125,217,126,121,127,49,9,895,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,4,4,0,3,0,0,0,10,0,0,0,0,0,3,0,0,6,0,0,3,0,0,0,0,0,11,0,3,6,South Perth (C)
57910,297,713,589,670,484,153,12,3019,18,7,14,4,9,5,0,0,53,342,66,42,29,26,29,3,0,536,119,153,71,56,55,39,13,0,499,67,159,126,78,64,67,27,5,580,28,102,188,82,97,89,25,10,622,22,114,193,134,158,119,46,10,798,16,99,238,192,208,171,38,3,960,16,94,239,182,214,144,38,9,927,0,50,161,134,142,114,20,0,623,0,8,85,75,95,64,19,0,350,5,15,38,47,53,40,5,0,195,0,3,27,35,25,9,7,0,110,0,4,28,32,28,10,3,0,102,0,3,6,12,11,3,3,3,47,15,10,16,19,12,12,10,0,101,646,889,1479,1108,1199,906,248,34,6504,3,0,6,5,5,3,0,0,24,22,3,4,3,3,8,0,0,50,5,12,6,4,3,5,3,3,48,3,7,14,8,7,3,9,0,49,0,4,18,6,12,12,3,0,51,3,7,21,Stirling (C)
57000,5,43,37,55,57,10,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,0,0,10,4,3,0,0,0,16,0,0,4,0,6,0,0,0,9,0,0,3,0,3,0,0,0,8,0,0,3,0,4,4,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,6,21,16,19,7,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Perenjori (S)
65210,3,3,0,10,11,5,3,35,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,11,4,0,0,0,3,0,0,0,16,0,0,4,0,5,5,0,0,17,0,0,0,0,6,3,0,0,10,0,5,3,5,8,4,3,0,21,0,3,0,6,7,0,0,0,25,0,0,3,3,0,3,0,0,19,0,0,0,3,7,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,6,17,14,26,40,20,3,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasman (M)
65410,24,72,73,133,93,26,0,427,0,4,0,0,0,0,0,0,8,17,3,3,4,3,3,0,0,37,6,3,7,8,10,15,0,0,45,4,3,3,7,9,13,4,0,49,3,9,5,9,17,7,3,0,53,0,4,8,20,16,25,3,0,81,0,18,18,15,17,21,0,0,90,4,5,11,13,20,26,3,0,85,0,4,11,10,4,6,0,0,34,0,3,0,3,11,3,0,0,22,0,0,4,3,6,3,0,0,15,0,0,0,3,5,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,0,0,6,4,0,0,0,0,11,41,54,81,97,123,127,21,3,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,7,0,0,0,3,0,0,0,0,5,0,0,0,Waratah/Wynyard (M)
65610,28,89,76,97,55,15,0,362,0,0,0,0,0,0,0,0,0,3,0,0,4,10,5,0,0,17,3,3,3,5,3,7,3,0,27,0,3,0,10,8,5,3,0,30,0,3,3,5,0,6,0,0,23,3,0,4,3,7,8,0,0,27,0,0,3,0,8,7,4,0,28,3,6,3,7,9,13,0,0,41,0,7,4,10,7,5,0,0,35,0,4,7,8,3,4,0,0,23,0,0,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,11,27,38,56,57,65,15,3,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,West Coast (M)
65810,15,34,31,49,71,14,3,226,3,0,4,0,0,0,3,0,7,39,3,0,0,3,4,0,0,47,10,12,17,6,9,12,0,0,64,3,3,3,10,17,11,4,0,60,7,7,4,8,10,22,7,0,66,3,11,5,9,30,20,10,0,80,4,4,20,10,14,15,5,0,78,0,4,10,19,19,13,3,0,64,0,0,3,6,9,4,0,0,27,0,0,0,0,5,5,3,0,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,64,43,77,74,115,113,33,3,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,3,0,0,0,West Tamar (M)
70200,26,93,85,119,115,36,3,482,5,0,0,0,0,0,0,0,11,49,0,4,0,0,3,0,0,60,17,0,7,4,8,0,3,0,38,10,3,7,3,5,7,0,0,29,4,7,6,11,8,3,3,0,47,9,15,21,24,15,13,9,4,105,13,28,52,23,34,29,9,0,182,8,29,50,31,39,29,6,0,195,0,15,36,22,36,26,7,0,140,0,6,14,11,18,9,7,0,55,0,4,5,11,4,8,3,0,36,0,0,0,8,3,4,0,0,16,0,0,0,0,3,0,0,0,8,0,0,0,0,5,0,0,0,9,3,0,3,3,8,4,0,0,15,116,115,207,145,181,142,42,5,953,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,8,0,3,0,6,0,0,4,0,14,0,0,3,0,0,0,0,0,6,0,0,3,Alice Springs (T)
99399,14,29,30,28,33,30,0,165,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,3,0,12,0,0,3,0,4,6,5,0,24,0,0,4,7,5,8,3,0,27,0,0,0,0,3,8,0,0,19,4,3,3,10,14,7,3,0,41,0,6,5,13,10,15,0,0,47,0,3,8,6,8,6,6,0,39,0,5,14,4,12,6,4,0,37,0,0,3,3,3,9,0,0,22,0,0,3,0,4,7,3,0,22,0,0,3,0,6,0,0,0,12,0,3,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,13,23,51,47,75,79,33,4,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,Unincorp. Other Territories
60410,23,71,87,123,84,8,0,406,6,0,0,0,0,0,0,0,6,23,0,0,0,0,0,0,0,26,4,8,0,3,3,7,0,0,31,0,3,4,3,4,7,0,0,23,3,4,9,0,7,6,0,0,26,3,0,5,5,9,11,0,0,42,4,9,19,15,14,14,0,0,71,3,11,15,15,19,11,0,0,69,0,4,3,10,12,6,3,0,37,0,0,3,3,4,3,0,0,12,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,50,36,56,59,66,68,7,0,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,Brighton (M)
58330,0,6,8,26,23,5,0,74,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,12,0,0,0,3,5,6,0,0,15,3,3,0,3,0,0,3,0,11,0,0,0,0,6,4,0,0,8,0,0,0,4,0,0,0,0,9,0,0,0,0,4,3,0,0,11,0,0,3,3,0,0,0,0,5,0,0,0,4,3,0,0,0,9,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,17,17,21,16,3,3,99,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Toodyay (S)
58680,0,4,3,5,3,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,8,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,3,5,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wandering (S)
58760,236,748,686,806,624,131,11,3344,20,8,12,4,8,4,0,0,56,402,47,13,18,21,19,7,5,536,151,104,50,52,40,27,12,0,442,56,86,78,62,74,39,19,0,421,41,80,82,86,82,54,19,3,448,33,115,123,118,132,91,25,7,641,16,115,175,134,145,80,25,0,692,13,107,156,138,137,98,22,0,673,5,52,154,132,160,69,16,0,586,3,14,71,59,50,54,11,3,270,0,18,46,47,40,25,3,0,181,0,3,27,28,24,11,4,0,94,0,4,27,23,28,10,0,0,101,0,0,14,3,5,8,3,0,33,19,13,18,16,16,10,7,0,88,761,770,1039,923,961,605,178,24,5256,0,0,0,3,6,0,3,0,20,9,7,0,3,0,0,0,0,17,0,7,9,4,4,4,4,0,29,3,3,5,3,13,0,5,0,39,5,5,6,6,6,3,3,3,40,3,11,16,Wanneroo (C)
58820,9,55,109,174,118,17,0,497,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,11,4,0,4,0,4,0,0,0,12,3,0,0,4,3,8,0,0,11,0,3,4,3,4,7,0,0,24,0,0,0,0,3,3,3,0,22,0,3,3,4,3,8,3,0,25,0,0,0,3,3,0,3,0,14,0,0,6,3,3,3,3,0,16,0,0,0,3,3,3,0,0,8,0,0,3,6,4,4,0,0,27,0,0,0,5,9,5,0,0,15,0,0,4,15,10,11,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,15,12,35,44,59,52,18,3,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,Waroona (S)
