lga_code16,m_m1_train_15_24,m_m1_train_25_34,m_m1_train_35_44,m_m1_train_45_54,m_m1_train_55_64,m_m1_train_65_74,m_m1_train_75ov,m_m1_train_tot,m_m1_bus_15_24,m_m1_bus_25_34,m_m1_bus_35_44,m_m1_bus_45_54,m_m1_bus_55_64,m_m1_bus_65_74,m_m1_bus_75ov,m_m1_bus_tot,m_m1_ferry_15_24,m_m1_ferry_25_34,m_m1_ferry_35_44,m_m1_ferry_45_54,m_m1_ferry_55_64,m_m1_ferry_65_74,m_m1_ferry_75ov,m_m1_ferry_tot,m_m1_tram_inc_lr_15_24,m_m1_tram_inc_lr_25_34,m_m1_tram_inc_lr_35_44,m_m1_tram_inc_lr_45_54,m_m1_tram_inc_lr_55_64,m_m1_tram_inc_lr_65_74,m_m1_tram_inc_lr_75ov,m_m1_tram_inc_lr_tot,m_m1_taxi_15_24,m_m1_taxi_25_34,m_m1_taxi_35_44,m_m1_taxi_45_54,m_m1_taxi_55_64,m_m1_taxi_65_74,m_m1_taxi_75ov,m_m1_taxi_tot,m_m1_carasdriv_15_24,m_m1_carasdriv_25_34,m_m1_carasdriv_35_44,m_m1_carasdriv_45_54,m_m1_carasdriv_55_64,m_m1_carasdriv_65_74,m_m1_carasdriv_75ov,m_m1_carasdriv_tot,m_m1_caraspas_15_24,m_m1_caraspas_25_34,m_m1_caraspas_35_44,m_m1_caraspas_45_54,m_m1_caraspas_55_64,m_m1_caraspas_65_74,m_m1_caraspas_75ov,m_m1_caraspas_tot,m_m1_truck_15_24,m_m1_truck_25_34,m_m1_truck_35_44,m_m1_truck_45_54,m_m1_truck_55_64,m_m1_truck_65_74,m_m1_truck_75ov,m_m1_truck_tot,m_m1_mbikescoot_15_24,m_m1_mbikescoot_25_34,m_m1_mbikescoot_35_44,m_m1_mbikescoot_45_54,m_m1_mbikescoot_55_64,m_m1_mbikescoot_65_74,m_m1_mbikescoot_75ov,m_m1_mbikescoot_tot,m_m1_bicycle_15_24,m_m1_bicycle_25_34,m_m1_bicycle_35_44,m_m1_bicycle_45_54,m_m1_bicycle_55_64,m_m1_bicycle_65_74,m_m1_bicycle_75ov,m_m1_bicycle_tot,m_m1_other_15_24,m_m1_other_25_34,m_m1_other_35_44,m_m1_other_45_54,m_m1_other_55_64,m_m1_other_65_74,m_m1_other_75ov,m_m1_other_tot,m_m1_wlkonly_15_24,m_m1_wlkonly_25_34,m_m1_wlkonly_35_44,m_m1_wlkonly_45_54,m_m1_wlkonly_55_64,m_m1_wlkonly_65_74,m_m1_wlkonly_75ov,m_m1_wlkonly_tot,m_m1_tot_m1_15_24,m_m1_tot_m1_25_34,m_m1_tot_m1_35_44,m_m1_tot_m1_45_54,m_m1_tot_m1_55_64,m_m1_tot_m1_65_74,m_m1_tot_m1_75ov,m_m1_tot_m1_tot,m_m2_trnbus_15_24,m_m2_trnbus_25_34,m_m2_trnbus_35_44,m_m2_trnbus_45_54,m_m2_trnbus_55_64,m_m2_trnbus_65_74,m_m2_trnbus_75ov,m_m2_trnbus_tot,m_m2_trnfer_15_24,m_m2_trnfer_25_34,m_m2_trnfer_35_44,m_m2_trnfer_45_54,m_m2_trnfer_55_64,m_m2_trnfer_65_74,m_m2_trnfer_75ov,m_m2_trnfer_tot,m_m2_trntrm_inc_lr_15_24,m_m2_trntrm_inc_lr_25_34,m_m2_trntrm_inc_lr_35_44,m_m2_trntrm_inc_lr_45_54,m_m2_trntrm_inc_lr_55_64,m_m2_trntrm_inc_lr_65_74,m_m2_trntrm_inc_lr_75ov,m_m2_trntrm_inc_lr_tot,m_m2_trncarasdriv_15_24,m_m2_trncarasdriv_25_34,m_m2_trncarasdriv_35_44,m_m2_trncarasdriv_45_54,m_m2_trncarasdriv_55_64,m_m2_trncarasdriv_65_74,m_m2_trncarasdriv_75ov,m_m2_trncarasdriv_tot,m_m2_trncaraspas_15_24,m_m2_trncaraspas_25_34,m_m2_trncaraspas_35_44,m_m2_trncaraspas_45_54,m_m2_trncaraspas_55_64,m_m2_trncaraspas_65_74,m_m2_trncaraspas_75ov,m_m2_trncaraspas_tot,m_m2_trnoth_15_24,m_m2_trnoth_25_34,m_m2_trnoth_35_44,m_m2_trnoth_45_54,m_m2_trnoth_55_64,m_m2_trnoth_65_74,m_m2_trnoth_75ov,m_m2_trnoth_tot,m_m2_train_and_tot_15_24,m_m2_train_and_tot_25_34,m_m2_train_and_tot_35_44,m_m2_train_and_tot_45_54,m_m2_train_and_tot_55_64,m_m2_train_and_tot_65_74,m_m2_train_and_tot_75ov,m_m2_train_and_tot_tot,m_m2_busfer_15_24,m_m2_busfer_25_34,m_m2_busfer_35_44,m_m2_busfer_45_54,m_m2_busfer_55_64,m_m2_busfer_65_74,m_m2_busfer_75ov,m_m2_busfer_tot,m_m2_bustrm_inc_lr_15_24,m_m2_bustrm_inc_lr_25_34,m_m2_bustrm_inc_lr_35_44,m_m2_bustrm_inc_lr_45_54,m_m2_bustrm_inc_lr_55_64,m_m2_bustrm_inc_lr_65_74,m_m2_bustrm_inc_lr_75ov,m_m2_bustrm_inc_lr_tot,m_m2_buscarasdriv_15_24,m_m2_buscarasdriv_25_34,m_m2_buscarasdriv_35_44,m_m2_buscarasdriv_45_54,m_m2_buscarasdriv_55_64,m_m2_buscarasdriv_65_74,m_m2_buscarasdriv_75ov,m_m2_buscarasdriv_tot,m_m2_buscaraspas_15_24,m_m2_buscaraspas_25_34,m_m2_buscaraspas_35_44,m_m2_buscaraspas_45_54,m_m2_buscaraspas_55_64,m_m2_buscaraspas_65_74,m_m2_buscaraspas_75ov,m_m2_buscaraspas_tot,m_m2_busoth_15_24,m_m2_busoth_25_34,m_m2_busoth_35_44,m_m2_busoth_45_54,m_m2_busoth_55_64,m_m2_busoth_65_74,m_m2_busoth_75ov,m_m2_busoth_tot,lga_name16
33220,0,0,0,0,0,0,0,3,10,5,10,9,4,3,0,46,3,4,0,3,0,0,0,13,0,0,0,0,0,0,0,0,4,3,5,3,4,0,0,20,1129,1705,2114,2350,1853,356,28,9529,345,110,73,63,48,13,4,650,5,44,54,72,72,20,4,268,27,35,47,73,65,14,3,264,48,42,52,61,50,5,0,253,9,19,18,23,28,9,0,105,75,76,69,85,86,30,13,432,1650,2047,2438,2739,2208,448,54,11589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,8,0,0,0,0,0,0,0,0,Fraser Coast (R)
33360,4,0,0,0,0,0,0,4,21,146,153,161,100,0,0,586,11,30,37,36,15,3,0,130,0,0,0,0,0,0,0,3,13,7,4,0,3,0,0,33,1188,1948,2156,2295,1481,208,15,9304,335,108,76,76,39,8,0,643,4,13,28,49,28,12,0,127,32,81,94,96,61,3,0,375,31,21,22,32,18,0,0,132,4,23,25,34,21,14,3,123,88,75,61,60,62,27,7,375,1727,2460,2662,2842,1831,279,27,11836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,7,47,53,38,24,3,0,169,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,15,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,Gladstone (R)
33430,69,81,64,58,25,8,3,311,342,248,119,99,70,27,5,910,4,19,12,5,4,0,0,49,204,250,96,66,57,13,3,688,23,37,19,30,18,10,0,135,10537,19331,20202,18262,12102,3399,348,84178,2536,1004,549,420,298,88,11,4907,54,194,266,393,309,119,14,1346,225,432,377,412,247,34,3,1726,263,360,341,342,178,34,3,1515,97,155,152,178,160,60,11,808,625,794,472,444,402,126,16,2883,14980,22906,22673,20703,13870,3910,414,99460,59,44,24,23,13,5,0,165,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,13,16,16,14,19,17,3,0,86,18,6,3,3,0,0,0,30,8,0,4,5,0,0,0,21,101,77,42,58,27,8,0,314,0,3,0,0,0,0,0,3,75,66,25,22,21,10,0,220,19,13,12,5,12,0,0,62,42,11,3,3,4,0,0,60,8,3,6,3,0,0,0,22,Gold Coast (C)
33610,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,334,333,376,306,81,17,1629,44,25,12,7,8,3,0,98,0,10,8,19,13,8,3,60,0,0,4,6,9,0,0,18,3,6,4,4,5,3,0,22,3,3,4,10,3,0,0,28,19,26,11,30,32,17,4,144,271,408,383,450,372,110,24,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goondiwindi (R)
33620,0,0,0,0,0,0,0,0,3,0,8,11,3,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,639,941,1023,1302,1017,209,23,5154,194,63,50,49,15,6,0,384,7,43,51,66,42,21,5,237,8,17,23,31,17,6,3,104,8,7,6,10,3,3,0,33,4,5,8,20,15,6,3,55,46,33,30,66,61,26,8,275,910,1108,1207,1554,1175,276,43,6279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gympie (R)
33800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,227,282,365,362,106,13,1558,42,14,13,14,4,3,0,79,3,5,17,8,18,8,0,60,6,5,8,6,14,0,0,37,7,4,0,16,10,0,0,32,0,0,3,6,12,9,4,37,6,21,23,32,24,18,11,135,262,278,338,442,435,152,31,1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hinchinbrook (S)
33830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,29,23,10,3,0,97,5,7,3,5,0,0,0,26,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,4,0,0,16,4,9,9,6,5,0,0,33,18,46,45,45,20,3,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hope Vale (S)
33960,50,48,20,32,15,3,3,175,54,27,21,14,8,3,0,125,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,4,9,11,3,6,3,0,35,2976,5701,5587,5267,3504,669,54,23758,885,363,153,143,71,14,3,1638,25,87,120,160,109,22,5,531,59,109,93,107,78,6,0,447,34,36,55,47,15,4,0,198,24,37,30,40,23,13,0,181,120,105,64,84,82,25,3,480,4227,6531,6149,5898,3918,777,73,27576,25,13,9,5,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,14,5,0,0,37,10,0,3,3,0,0,0,16,0,6,3,0,0,0,0,16,41,37,22,25,7,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,10,16,3,0,3,0,0,0,17,0,0,0,0,0,0,0,3,Ipswich (C)
33980,0,3,3,0,0,0,0,11,71,395,469,455,229,34,0,1650,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,506,1811,1996,1758,939,100,13,7124,128,301,301,257,100,22,0,1103,4,25,22,18,22,8,0,94,3,10,25,15,5,0,0,55,13,8,5,9,9,0,0,51,22,101,122,93,32,8,3,386,84,116,81,93,95,22,0,483,826,2774,3020,2702,1423,187,20,10960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,8,0,4,4,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,34,33,17,0,0,122,0,10,12,12,0,0,0,29,0,22,11,14,10,0,0,56,Isaac (R)
34420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,6,18,9,3,0,54,0,3,0,0,0,0,0,9,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,17,10,8,0,0,60,17,25,24,29,20,3,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kowanyama (S)
34530,0,0,0,0,0,0,0,0,7,0,4,8,7,0,0,24,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,548,524,599,459,100,14,2681,126,58,25,25,18,6,0,255,3,17,17,28,31,5,3,111,4,10,8,12,12,3,0,51,4,6,10,4,3,3,0,25,6,13,4,4,13,4,3,43,40,25,30,42,38,10,4,189,631,676,627,722,576,128,28,3378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Livingstone (S)
34570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,7,6,3,0,41,5,5,7,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,10,10,4,0,0,42,18,14,25,19,18,6,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lockhart River (S)
34580,0,0,0,0,0,0,0,0,3,11,6,0,0,0,0,19,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,806,722,869,623,174,20,3716,174,124,36,21,22,10,0,384,5,22,42,41,41,16,3,162,12,10,10,23,15,7,0,75,4,8,0,0,3,0,0,16,0,11,7,10,11,3,0,47,38,24,34,37,37,19,10,201,748,1015,849,996,756,227,39,4626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lockyer Valley (R)
34590,62,51,45,31,15,0,0,215,149,77,33,33,14,8,0,319,4,3,3,0,0,0,0,8,0,0,0,0,0,0,0,3,14,18,8,13,4,0,0,72,4545,7833,7897,6955,4648,1110,85,33081,1267,432,205,182,98,26,0,2208,52,163,261,298,270,92,3,1139,84,141,96,145,95,7,0,570,39,51,45,35,18,4,0,190,41,38,37,65,30,22,7,240,182,92,81,82,106,33,6,578,6436,8892,8712,7852,5308,1297,106,38608,20,17,3,6,4,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,8,7,5,3,0,44,5,3,0,0,3,0,0,13,6,8,0,3,4,0,0,19,42,40,18,12,16,3,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,3,12,0,0,0,35,20,7,7,3,3,0,0,39,0,0,0,0,0,0,0,0,Logan (C)
41010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,68,95,103,104,107,35,3,517,19,10,8,3,3,0,0,41,0,0,0,3,6,0,0,9,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,10,13,10,11,19,10,0,0,61,102,119,128,131,123,44,3,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ceduna (DC)
41060,21,19,18,13,8,3,0,89,85,72,51,38,26,11,3,284,0,3,3,3,0,0,0,8,4,5,4,3,0,0,0,11,4,21,10,15,13,3,0,71,1969,3701,3542,3646,2661,632,65,16229,310,140,82,59,48,8,3,643,5,27,29,57,55,12,0,192,22,28,22,40,18,0,0,142,27,61,61,84,43,3,0,276,13,31,25,34,42,9,0,158,95,69,53,69,50,11,0,360,2567,4192,3900,4060,2969,703,76,18462,17,7,6,7,8,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,0,0,0,14,0,0,0,0,0,0,0,3,0,3,4,4,0,0,0,14,17,24,15,14,10,0,0,86,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,9,7,3,6,4,3,0,0,19,7,0,0,0,0,0,0,13,0,0,0,0,0,0,0,3,Charles Sturt (C)
37400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,27,29,34,34,7,0,146,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,3,0,0,0,0,0,10,6,4,3,4,11,8,0,43,24,40,40,51,56,17,4,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winton (S)
37550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,10,10,17,3,0,48,0,3,3,3,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,11,5,8,0,0,50,15,25,23,21,26,4,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Woorabinda (S)
41190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,64,46,47,68,10,0,255,3,3,0,0,0,0,0,10,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,9,3,16,10,0,3,57,37,70,50,69,80,13,3,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cleve (DC)
41750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,25,17,28,35,6,0,111,3,0,0,0,0,0,0,5,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,3,0,7,6,0,0,21,20,25,24,36,43,6,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Elliston (DC)
37570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,4,0,0,23,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,3,0,0,17,4,3,9,18,11,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wujal Wujal (S)
37600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,34,32,24,33,3,0,133,5,3,8,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,4,0,0,23,15,46,45,34,39,3,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yarrabah (S)
41960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,26,31,31,15,3,131,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,4,3,0,0,0,15,23,22,33,44,30,15,3,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Franklin Harbour (DC)
40070,401,922,842,647,442,80,3,3328,960,2577,2196,1614,1126,211,21,8706,0,10,4,0,0,0,0,26,123,343,276,154,115,18,0,1029,8,21,17,29,16,4,0,94,1740,5252,6025,5580,3790,897,94,23379,366,496,366,286,252,42,6,1815,3,12,7,31,11,4,0,77,58,235,222,216,125,8,0,859,141,565,734,641,364,28,4,2471,7,79,59,70,37,15,4,269,233,634,441,349,229,61,8,1954,4044,11140,11192,9609,6509,1375,141,44007,49,95,67,61,41,3,0,318,0,0,0,0,0,0,0,0,7,18,9,15,4,0,0,62,91,161,198,126,76,11,3,670,15,23,10,9,8,0,0,67,8,20,15,16,8,0,0,53,175,320,294,227,133,15,3,1171,0,0,0,0,0,0,0,0,17,20,13,12,9,0,0,75,98,223,258,177,83,15,3,858,32,53,27,17,14,3,0,150,20,40,32,13,14,0,0,120,Adelaide (C)
40120,0,0,0,0,0,0,0,0,13,0,3,0,5,0,0,23,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,493,649,640,720,587,180,25,3298,83,51,13,27,15,5,0,198,3,12,14,19,19,12,0,74,12,4,0,5,4,3,0,28,0,3,8,9,0,0,0,16,6,6,0,12,11,6,0,41,58,23,31,38,44,38,9,243,657,749,716,833,696,240,33,3926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,Adelaide Hills (DC)
40220,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,255,400,438,477,446,130,19,2160,44,26,22,4,9,6,0,107,3,16,9,20,11,3,0,62,3,0,5,7,4,4,3,23,0,8,9,9,5,3,0,40,0,3,3,8,4,6,0,26,23,23,25,35,39,21,3,167,324,473,511,560,521,175,25,2594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alexandrina (DC)
