lga_code_2016,m_0_299_ds_ds_sept_house,m_0_299_ds_ds_sd_row_tce_hs_t,m_0_299_ds_ds_flat_apart,m_0_299_ds_ds_other_dwg,m_0_299_ds_ns,m_0_299_tot,m_300_449_ds_separate_hse,m_300_449_ds_sd_row_tc_hse_th,m_300_449_ds_flat_apart,m_300_449_ds_other_dwg,m_300_449_ds_ns,m_300_449_tot,m_450_599_ds_separate_hse,m_450_599_ds_sd_row_tce_hs_th,m_450_599_ds_flat_apart,m_450_599_ds_other_dwg,m_450_599_ds_ns,m_450_599_tot,m_600_799_ds_separate_hse,m_600_799_ds_sd_row_tc_hs_th,m_600_799_ds_flat_apart,m_600_799_ds_other_dwg,m_600_799_ds_ns,m_600_799_tot,m_800_999_ds_separate_hse,m_800_999_ds_sd_row_tc_hs_th,m_800_999_ds_flat_apart,m_800_999_ds_other_dwg,m_800_999_ds_ns,m_800_999_tot,m_1000_1399_ds_separate_hse,m_1000_1399_ds_sd_rw_tc_h_th,m_1000_1399_ds_flat_apart,m_1000_1399_ds_other_dwg,m_1000_1399_ds_ns,m_1000_1399_tot,m_1400_1799_ds_separate_hse,m_1400_1799_ds_sd_rw_tc_h_th,m_1400_1799_ds_flat_apart,m_1400_1799_ds_other_dwg,m_1400_1799_ds_ns,m_1400_1799_tot,m_1800_2399_ds_separate_hse,m_1800_2399_ds_sd_rw_tc_h_th,m_1800_2399_ds_flat_apart,m_1800_2399_ds_other_dwg,m_1800_2399_ds_ns,m_1800_2399_tot,m_2400_2999_ds_separate_hse,m_2400_2999_ds_sd_rw_tc_h_th,m_2400_2999_ds_flat_apart,m_2400_2999_ds_other_dwg,m_2400_2999_ds_ns,m_2400_2999_tot,m_3000_3999_ds_separate_hse,m_3000_3999_ds_sd_rw_tc_h_th,m_3000_3999_ds_flt_apart,m_3000_3999_ds_other_dwg,m_3000_3999_ds_ns,m_3000_3999_tot,m_4000_over_ds_separate_hse,m_4000_ov_ds_sd_rw_tce_hs_th,m_4000_over_ds_flat_apart,m_4000_over_ds_other_dwg,m_4000_ds_over_ns,m_4000_over_tot,mort_rpmnt_ns_ds_separat_hs,mrt_rpmt_ns_ds_sd_rw_tc_hs_th,mrt_rpmt_ns_ds_flat_apart,mort_rpmnt_ns_ds_other_dwg,mort_rpmnt_ns_ds_ns,mort_rpmnt_ns_total,tot_ds_separate_hse,tot_ds_sd_row_tce_hse_thse,tot_ds_flat_apartment,tot_ds_other_dwg,tot_ds_ns,tot_tot,lga_name16
54550,23,0,0,0,0,24,8,0,0,0,0,8,3,0,0,0,0,3,16,0,0,0,0,16,17,0,0,0,0,17,41,0,0,0,0,39,19,0,0,0,0,19,7,0,0,0,0,7,6,0,0,0,0,3,3,0,0,0,0,3,7,0,0,0,0,7,7,0,0,0,0,7,158,0,0,0,0,163,Kojonup (S)
57490,643,23,5,0,3,677,300,13,3,0,0,316,278,7,9,0,0,295,515,21,5,3,0,551,613,36,9,0,0,657,2156,79,29,3,3,2269,3344,128,36,4,0,3512,6230,107,14,8,6,6360,2748,26,7,3,5,2786,1558,17,7,0,3,1583,628,15,7,3,0,656,668,19,4,0,0,695,19688,488,137,22,27,20359,Rockingham (C)
65010,52,0,0,0,0,59,51,0,0,0,0,56,54,0,0,0,0,52,85,0,0,0,0,85,93,0,0,4,0,101,208,0,0,0,0,214,179,0,0,0,0,181,89,0,0,0,3,96,22,0,0,0,0,22,25,0,0,0,0,25,14,0,0,0,0,14,36,0,0,0,0,41,914,0,0,11,6,929,Southern Midlands (M)
65210,17,0,0,0,0,23,24,0,0,0,0,26,24,0,0,0,0,24,35,0,0,0,0,36,28,0,0,0,0,28,49,0,0,0,0,54,29,0,0,4,0,32,20,0,0,0,0,20,5,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,12,0,0,0,0,12,248,0,0,7,3,263,Tasman (M)
65410,110,0,0,0,0,108,82,0,0,0,0,89,72,3,0,0,0,74,131,0,0,0,0,138,206,0,0,0,0,213,446,0,0,0,0,446,313,0,0,0,0,319,171,0,0,0,0,175,52,0,0,0,0,56,31,0,0,0,0,31,23,0,0,0,0,26,70,0,0,0,0,70,1709,9,3,9,4,1733,Waratah/Wynyard (M)
65610,39,0,0,0,0,47,70,0,0,0,0,67,54,0,0,0,0,54,63,4,0,0,0,67,47,8,0,0,0,55,62,0,0,0,3,68,25,0,0,0,0,26,16,0,0,0,0,12,4,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,3,17,0,0,0,0,16,406,14,6,3,4,430,West Coast (M)
54620,12,0,0,0,0,12,5,0,0,0,0,5,4,0,0,0,0,4,11,0,0,0,0,11,6,0,0,0,0,6,7,0,0,0,0,9,8,0,0,0,0,8,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,58,Kondinin (S)
54690,8,0,0,0,0,8,5,0,0,0,0,5,7,0,0,0,0,7,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,36,0,0,0,0,36,Koorda (S)
65810,138,0,3,0,0,140,111,3,3,0,0,115,125,0,0,0,0,125,199,0,0,4,0,202,281,0,5,0,0,286,771,10,3,0,5,783,632,0,3,0,3,638,445,0,0,3,0,448,135,0,0,0,0,135,99,0,0,0,0,102,50,0,0,0,0,50,116,0,0,0,0,121,3104,13,13,8,9,3154,West Tamar (M)
63210,63,0,0,0,0,63,53,0,0,0,0,53,39,0,0,0,0,40,83,0,0,0,0,85,107,0,0,0,0,104,153,3,0,0,0,151,122,0,0,0,0,127,82,0,0,0,0,81,28,0,0,0,0,28,19,0,0,0,0,19,15,0,0,0,0,18,49,0,0,0,0,51,806,13,0,0,3,822,Kentish (M)
63410,8,0,0,0,0,8,10,0,0,0,0,8,20,0,0,0,0,17,19,0,0,0,0,19,14,0,0,0,0,14,27,0,0,0,0,33,20,0,0,0,3,22,8,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,9,0,0,0,0,9,142,3,0,3,8,154,King Island (M)
54760,12,0,0,0,0,12,7,0,0,0,0,7,0,0,0,0,0,3,9,0,0,0,0,9,6,0,0,0,0,6,4,0,0,0,0,4,5,0,0,0,0,5,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,51,0,0,0,0,53,Kulin (S)
54970,4,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,3,0,24,Laverton (S)
58890,14,0,0,0,0,14,4,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,9,12,0,0,0,0,12,11,0,0,0,0,11,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,62,0,0,0,0,67,West Arthur (S)
63610,282,4,5,0,0,296,170,3,3,0,3,173,123,3,3,0,0,131,240,12,3,5,0,261,286,11,0,0,0,295,884,30,18,0,0,933,1043,28,12,3,3,1080,1057,10,4,0,0,1071,329,0,0,0,0,329,247,4,0,0,3,258,110,0,0,0,0,112,158,3,3,0,0,160,4920,109,46,13,8,5104,Kingborough (M)
63810,69,0,0,0,0,70,58,0,0,0,0,64,56,0,3,0,0,58,92,0,3,0,0,100,130,0,0,0,0,128,328,0,8,0,0,331,270,3,0,0,0,272,164,0,0,0,0,167,51,0,0,0,0,51,30,0,0,0,0,30,16,0,0,0,0,16,49,0,0,0,0,52,1307,9,17,3,7,1339,Latrobe (M) (Tas.)
64010,357,15,14,0,0,386,281,13,11,0,0,304,227,6,8,0,0,240,570,19,18,0,0,606,835,44,31,3,3,916,2093,79,57,7,3,2228,1431,52,18,3,6,1503,891,33,8,3,6,940,261,19,7,0,0,289,187,9,6,5,0,207,106,9,0,0,0,111,248,8,3,0,0,269,7480,306,180,20,18,8002,Launceston (C)
64210,143,4,3,0,0,150,96,3,0,0,0,100,89,0,3,0,0,94,177,6,4,0,0,187,248,7,12,0,0,267,562,13,8,3,0,584,526,12,4,0,0,542,332,9,0,0,0,344,110,3,0,0,0,116,68,0,0,0,0,65,40,0,0,0,0,40,112,4,0,0,0,122,2491,58,44,8,3,2598,Meander Valley (M)
55040,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,4,0,0,0,0,4,0,0,0,4,0,3,4,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,8,0,22,Leonora (S)
55110,467,35,3,0,0,501,188,22,0,0,0,217,184,10,3,0,0,199,310,33,9,0,0,360,386,22,3,0,0,413,1287,96,29,0,0,1415,1865,133,19,0,4,2021,2887,79,22,0,8,2989,1205,27,16,0,4,1245,761,20,23,3,0,804,397,14,15,0,3,433,429,22,3,3,0,456,10364,526,144,11,23,11058,Mandurah (C)
55180,49,0,0,0,0,46,42,0,0,0,0,48,26,3,0,0,0,36,67,3,0,0,0,68,78,0,0,0,0,81,249,4,0,0,0,255,166,0,0,0,0,164,139,0,0,0,0,134,54,0,0,0,0,55,37,0,0,0,0,37,37,0,0,0,0,44,47,0,0,0,0,49,987,17,4,4,3,1015,Manjimup (S)
55250,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,3,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,24,Meekatharra (S)
55320,671,111,13,0,0,796,214,32,0,0,0,249,164,29,4,0,0,195,246,66,5,0,0,314,325,74,9,0,0,409,923,191,27,0,3,1137,869,251,25,0,3,1153,1702,428,35,0,6,2176,1235,226,20,0,0,1485,1723,237,16,0,7,1980,1533,155,13,0,16,1721,393,85,5,0,0,485,9993,1893,169,5,39,12098,Melville (C)
73600,5,0,0,10,0,15,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,3,0,12,3,0,0,3,0,10,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,3,0,8,23,0,0,36,4,62,Roper Gulf (R)
74050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,Tiwi Islands (R)
74550,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,6,0,5,3,0,0,0,0,5,5,0,0,0,0,8,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,13,0,31,Victoria Daly (R)
64610,79,0,0,0,0,81,61,0,0,0,0,65,63,0,0,0,0,63,124,0,0,0,0,124,150,3,0,0,0,157,435,0,7,0,0,442,333,0,3,3,0,338,188,0,0,0,0,193,42,0,0,0,0,42,34,0,0,0,0,40,24,0,0,0,0,27,73,0,0,0,0,70,1610,3,10,10,6,1638,Northern Midlands (M)
55390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Menzies (S)
55460,25,0,0,0,0,25,14,0,0,0,0,14,9,0,0,0,0,9,46,0,0,0,0,46,42,0,0,0,0,43,95,0,0,0,0,97,43,0,0,0,0,43,42,0,0,0,0,42,14,0,0,0,0,16,13,0,0,0,0,13,8,0,0,0,0,4,10,0,0,0,0,10,366,0,0,3,0,370,Merredin (S)
64810,112,0,0,0,0,115,108,0,0,0,0,115,77,0,0,0,0,77,171,3,0,0,0,170,246,7,0,0,0,251,563,0,0,3,3,570,491,5,0,0,0,501,322,0,0,0,3,331,110,0,0,0,0,110,39,0,0,0,0,39,17,0,0,0,0,17,97,0,0,0,0,102,2359,18,0,4,7,2395,Sorell (M)
55530,9,0,0,0,0,9,6,0,0,0,0,6,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,9,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,0,0,4,0,37,Mingenew (S)
56090,315,10,0,0,0,321,142,0,0,0,0,141,110,0,0,0,0,110,200,3,0,0,0,203,257,0,0,0,0,255,677,11,0,0,0,689,813,14,3,0,0,829,1374,13,0,3,0,1401,839,3,0,0,0,847,785,0,0,0,0,786,339,3,0,3,0,345,262,3,0,0,0,266,6108,66,4,13,11,6198,Mundaring (S)
55670,12,0,0,0,0,13,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,5,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,48,0,0,0,0,49,Morawa (S)
55600,20,0,0,0,0,20,13,0,0,0,0,13,18,0,0,0,0,17,11,0,0,0,0,11,21,0,0,0,0,21,52,0,0,0,0,52,21,0,0,0,0,21,33,0,0,0,0,33,14,0,0,0,0,10,3,0,0,0,0,3,5,0,0,0,0,5,16,0,0,0,0,16,227,0,0,0,0,235,Moora (S)
55880,9,0,0,0,0,9,3,0,0,0,0,3,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,37,0,0,0,0,36,Mount Marshall (S)
71000,195,40,53,5,3,294,74,5,21,3,0,104,78,10,16,0,0,102,119,14,30,4,3,179,157,35,67,0,0,258,505,109,178,4,0,792,569,130,208,5,0,919,1026,191,398,16,0,1633,908,108,220,11,3,1245,945,73,176,4,3,1201,633,31,87,6,3,767,237,26,51,0,3,319,5448,769,1512,60,15,7806,Darwin (C)
71300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,East Arnhem (R)
72200,16,0,0,7,0,23,11,0,0,0,0,12,22,0,0,0,0,22,24,0,3,3,0,28,33,0,0,3,0,40,107,4,0,4,3,116,139,0,0,4,4,148,136,0,0,3,5,150,71,0,0,4,4,77,50,0,0,0,6,55,23,0,0,0,0,23,23,0,0,3,4,31,657,6,7,30,29,730,Katherine (T)
72300,63,0,0,3,0,72,43,0,0,3,0,41,28,0,0,0,0,29,53,0,4,3,0,62,96,0,0,9,0,102,267,0,0,17,3,284,300,0,0,16,5,322,531,3,5,16,6,555,442,0,0,10,5,460,646,0,0,3,4,662,344,3,0,4,3,344,174,0,0,5,0,181,2982,10,13,81,20,3109,Litchfield (M)
56860,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,Nungarin (S)
56620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ngaanyatjarraku (S)
55740,61,5,3,0,0,69,8,0,3,0,0,12,9,3,5,0,0,16,13,5,6,0,0,21,16,4,9,0,0,27,42,4,22,0,0,67,27,18,22,0,0,67,72,14,25,0,0,116,55,11,9,0,0,79,132,11,3,0,0,146,271,9,0,0,0,283,54,3,0,0,0,63,754,96,107,0,0,956,Mosman Park (T)
55810,5,0,0,0,0,5,11,0,0,0,0,11,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,0,0,4,0,28,Mount Magnet (S)
56160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Murchison (S)
56230,110,0,0,0,0,114,49,3,0,0,0,55,40,0,0,0,0,48,82,0,0,5,0,89,106,0,0,0,0,106,288,6,0,0,0,294,352,3,0,0,0,358,552,0,0,3,3,559,271,0,0,0,0,278,220,0,0,0,0,217,109,0,0,3,0,115,117,0,0,0,0,120,2301,19,5,13,5,2345,Murray (S)
56300,7,0,0,0,0,14,4,0,0,0,0,4,4,0,0,0,0,8,8,0,0,0,0,8,3,0,0,3,0,8,30,0,0,3,0,33,16,0,0,0,0,21,25,0,0,0,0,25,9,0,0,0,0,9,9,0,0,0,0,11,6,0,0,0,0,3,10,0,0,0,0,15,143,0,0,13,0,155,Nannup (S)
56790,29,0,0,0,0,37,5,0,0,0,0,5,5,0,0,0,0,7,15,0,0,0,0,12,21,0,0,0,0,22,45,0,0,0,0,46,49,0,0,0,0,50,53,0,3,3,0,54,15,0,0,6,0,16,12,0,0,0,0,12,17,0,0,0,0,18,8,0,0,0,0,15,289,3,3,9,0,306,Northampton (S)
56370,12,0,0,0,0,12,6,0,0,0,0,6,5,0,0,0,0,5,9,0,0,0,0,9,8,0,0,0,0,8,8,0,0,0,0,8,5,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,57,0,0,0,0,56,Narembeen (S)
57770,0,0,0,3,0,5,0,0,0,0,0,3,4,0,0,0,0,7,0,0,0,0,0,0,5,0,0,3,0,8,11,0,0,0,0,10,9,0,0,0,0,9,8,0,0,3,0,13,3,0,0,0,0,3,0,0,0,0,4,4,3,0,0,0,0,3,0,0,0,5,0,6,44,3,0,16,6,67,Shark Bay (S)
57840,235,109,16,0,0,358,35,25,9,0,0,67,47,16,8,0,0,66,57,33,15,0,0,107,88,59,13,0,0,163,209,150,44,0,0,403,212,176,65,0,3,460,412,287,103,0,0,797,281,187,39,0,0,503,500,210,33,0,3,746,657,152,24,0,3,828,119,41,20,0,0,184,2850,1442,382,3,10,4686,South Perth (C)
57910,1066,407,57,0,4,1529,313,158,28,0,3,503,269,117,26,0,0,419,447,242,71,0,0,763,594,335,66,0,3,996,1695,1085,294,0,5,3082,1834,1666,356,0,10,3865,3105,2584,290,0,12,5989,2017,1266,94,0,13,3395,2678,908,53,0,11,3652,2340,460,32,3,11,2841,693,281,42,0,3,1020,17062,9511,1404,10,75,28051,Stirling (C)
57980,79,26,19,0,0,121,14,6,7,0,0,24,13,11,3,0,0,27,23,11,4,0,0,35,27,6,11,0,0,43,80,44,32,0,0,151,77,24,61,0,0,157,125,58,75,3,0,266,81,47,61,0,0,189,189,66,36,0,0,293,349,52,24,0,0,424,33,11,15,0,0,64,1093,353,341,3,3,1798,Subiaco (C)
58050,794,53,0,3,0,850,306,35,0,0,4,339,313,23,0,0,0,335,572,37,3,0,0,606,742,71,0,3,0,828,2343,243,11,4,0,2607,3183,389,16,6,3,3603,6423,565,13,5,9,7020,3647,183,6,3,5,3842,1913,71,0,0,4,1988,904,50,0,3,0,958,867,52,4,3,3,928,22008,1774,58,33,28,23901,Swan (C)
58190,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,7,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,0,0,3,0,31,Tammin (S)
56460,37,0,0,0,0,35,30,0,0,0,0,25,29,0,0,0,0,29,57,0,0,0,0,62,44,0,0,0,0,44,131,0,0,0,0,132,78,0,0,0,0,78,72,0,0,0,0,72,24,0,0,0,0,24,16,0,0,0,0,16,7,0,0,0,0,7,23,0,0,0,0,22,555,0,0,4,0,561,Narrogin (S)
56580,175,21,4,0,0,195,30,4,0,0,0,32,22,4,0,0,0,29,31,3,3,0,0,42,40,9,0,0,0,56,114,9,6,0,0,132,93,12,4,0,0,107,152,24,9,0,0,189,120,19,7,0,0,146,233,47,14,0,0,296,803,62,7,0,0,868,117,3,0,0,0,122,1924,221,66,0,0,2212,Nedlands (C)
58260,9,0,0,0,0,9,3,0,0,0,0,3,7,0,0,0,0,7,3,0,0,0,0,3,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,3,36,0,0,0,3,38,Three Springs (S)
56730,74,0,0,0,0,74,52,0,0,0,0,52,49,0,0,0,0,48,82,0,0,0,0,82,118,0,0,0,0,117,282,0,3,3,0,287,239,0,0,3,0,242,241,0,0,0,6,250,104,0,0,0,0,104,76,0,0,0,0,71,32,0,0,0,0,31,61,0,0,0,0,61,1407,3,4,5,8,1429,Northam (S)
56930,14,3,0,0,0,12,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,13,0,0,3,0,0,3,5,3,5,0,0,12,4,0,0,0,0,9,4,0,3,0,0,12,44,0,0,0,0,44,10,3,0,0,0,13,100,13,7,0,0,120,Peppermint Grove (S)
57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,Sandstone (S)
57700,126,0,0,0,0,129,41,0,0,0,0,41,42,0,0,0,0,42,107,0,0,0,0,108,125,0,0,0,0,123,397,4,0,3,0,403,758,17,0,0,0,777,1738,7,0,3,0,1756,855,4,0,0,0,857,579,0,0,3,0,577,272,0,0,0,0,274,183,0,0,0,3,188,5214,39,5,5,9,5279,Serpentine-Jarrahdale (S)
57000,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,8,0,0,0,0,8,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,36,0,0,0,0,36,Perenjori (S)
57080,3,9,85,0,0,94,0,0,25,0,0,22,0,3,18,0,0,17,0,0,24,0,0,27,0,4,50,0,0,48,3,15,154,0,0,167,4,17,233,0,0,255,3,21,395,0,3,420,4,9,251,0,0,262,4,20,235,0,0,256,3,40,162,0,0,205,0,6,53,0,0,56,20,142,1670,3,5,1839,Perth (C)
57140,6,0,0,0,0,6,16,0,0,0,0,16,6,0,0,0,0,6,13,0,0,0,0,13,7,0,0,0,0,7,20,0,0,0,0,20,19,0,0,0,0,19,10,0,0,0,0,13,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,111,0,0,0,5,114,Pingelly (S)
58330,46,0,0,0,0,46,30,0,0,0,0,30,23,0,0,0,0,24,46,0,0,0,0,46,44,0,0,3,0,43,102,0,0,0,0,105,112,0,0,0,0,112,134,0,0,3,0,138,75,0,0,4,0,79,47,0,0,0,0,47,25,0,0,0,0,25,41,0,0,0,0,47,724,0,0,9,3,739,Toodyay (S)
74560,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,15,0,0,0,0,15,15,0,0,0,0,18,17,0,0,0,0,17,10,0,0,0,0,10,10,0,0,0,0,10,3,0,0,0,0,3,6,0,0,0,0,8,89,0,0,0,0,88,Wagait (S)
74660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,12,West Arnhem (R)
74680,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,West Daly (R)
58400,8,0,0,0,0,8,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,Trayning (S)
79399,10,0,3,3,0,20,0,0,0,0,0,4,8,0,0,3,0,7,12,0,3,0,0,15,9,0,0,0,0,9,23,0,0,11,0,31,31,0,4,3,0,38,24,0,3,4,0,31,9,0,0,0,0,12,10,0,3,0,0,16,3,0,0,3,0,8,18,0,0,6,0,22,150,3,21,30,0,206,Unincorporated NT
58470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,Upper Gascoyne (S)
58510,150,35,9,0,0,195,43,26,7,0,0,79,46,11,7,0,0,58,73,26,12,0,0,113,102,33,15,0,0,148,254,83,61,0,3,401,308,134,85,3,0,525,588,238,107,0,3,937,418,119,44,3,3,580,442,78,48,7,0,567,230,47,37,0,0,313,77,24,7,0,0,118,2719,852,441,11,10,4035,Victoria Park (T)
70200,49,11,0,4,0,65,26,4,0,3,0,32,16,12,0,3,0,32,41,19,0,3,0,65,85,31,0,12,0,127,233,100,14,17,0,359,363,133,12,18,0,528,595,132,3,27,3,764,355,35,3,16,0,407,254,14,0,9,0,283,113,11,0,7,0,130,84,7,0,7,0,103,2218,515,30,130,7,2900,Alice Springs (T)
58540,11,0,0,0,0,11,7,0,0,0,0,7,10,0,0,0,0,10,3,0,0,0,0,3,10,0,0,0,0,10,11,0,0,0,0,11,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,72,0,0,0,0,72,Victoria Plains (S)
