lga_code16,maopd_400_499_h_0,maopd_400_499_h_1_15,maopd_400_499_h_16_24,maopd_400_499_h_25_34,maopd_400_499_h_35_39,maopd_400_499_h_40,maopd_400_499_h_41_48,maopd_400_499_h_49mo,maopd_400_499_h_ns,maopd_400_499_h_tot,maopd_500_649_h_0,maopd_500_649_h_1_15,maopd_500_649_h_16_24,maopd_500_649_h_25_34,maopd_500_649_h_35_39,maopd_500_649_h_40,maopd_500_649_h_41_48,maopd_500_649_h_49mo,maopd_500_649_h_ns,maopd_500_649_h_tot,maopd_650_799_h_0,maopd_650_799_h_1_15,maopd_650_799_h_16_24,maopd_650_799_h_25_34,maopd_650_799_h_35_39,maopd_650_799_h_40,maopd_650_799_h_41_48,maopd_650_799_h_49mo,maopd_650_799_h_ns,maopd_650_799_h_tot,maopd_800_999_h_0,maopd_800_999_h_1_15,maopd_800_999_h_16_24,maopd_800_999_h_25_34,maopd_800_999_h_35_39,maopd_800_999_h_40,maopd_800_999_h_41_48,maopd_800_999_h_49mo,maopd_800_999_h_ns,maopd_800_999_h_tot,maopd_1000_1249_h_0,maopd_1000_1249_h_1_15,maopd_1000_1249_h_16_24,maopd_1000_1249_h_25_34,maopd_1000_1249_h_35_39,maopd_1000_1249_h_40,maopd_1000_1249_h_41_48,maopd_1000_1249_h_49mo,maopd_1000_1249_h_ns,maopd_1000_1249_h_tot,maopd_1250_1499_h_0,maopd_1250_1499_h_1_15,maopd_1250_1499_h_16_24,maopd_1250_1499_h_25_34,maopd_1250_1499_h_35_39,maopd_1250_1499_h_40,maopd_1250_1499_h_41_48,maopd_1250_1499_h_49mo,maopd_1250_1499_h_ns,maopd_1250_1499_h_tot,maopd_1500_1749_h_0,maopd_1500_1749_h_1_15,maopd_1500_1749_h_16_24,maopd_1500_1749_h_25_34,maopd_1500_1749_h_35_39,maopd_1500_1749_h_40,maopd_1500_1749_h_41_48,maopd_1500_1749_h_49mo,maopd_1500_1749_h_ns,maopd_1500_1749_h_tot,maopd_1750_1999_h_0,maopd_1750_1999_h_1_15,maopd_1750_1999_h_16_24,maopd_1750_1999_h_25_34,maopd_1750_1999_h_35_39,maopd_1750_1999_h_40,maopd_1750_1999_h_41_48,maopd_1750_1999_h_49mo,maopd_1750_1999_h_ns,maopd_1750_1999_h_tot,maopd_2000_2999_h_0,maopd_2000_2999_h_1_15,maopd_2000_2999_h_16_24,maopd_2000_2999_h_25_34,maopd_2000_2999_h_35_39,maopd_2000_2999_h_40,maopd_2000_2999_h_41_48,maopd_2000_2999_h_49mo,maopd_2000_2999_h_ns,maopd_2000_2999_h_tot,maopd_3000mo_h_0,maopd_3000mo_h_1_15,maopd_3000mo_h_16_24,maopd_3000mo_h_25_34,maopd_3000mo_h_35_39,maopd_3000mo_h_40,maopd_3000mo_h_41_48,maopd_3000mo_h_49mo,maopd_3000mo_h_ns,maopd_3000mo_h_tot,maopd_pins_h_0,maopd_pins_h_1_15,maopd_pins_h_16_24,maopd_pins_h_25_34,maopd_pins_h_35_39,maopd_pins_h_40,maopd_pins_h_41_48,maopd_pins_h_49mo,maopd_pins_h_ns,maopd_pins_h_tot,maopd_tot_h_0,maopd_tot_h_1_15,maopd_tot_h_16_24,maopd_tot_h_25_34,maopd_tot_h_35_39,maopd_tot_h_40,maopd_tot_h_41_48,maopd_tot_h_49mo,maopd_tot_h_ns,maopd_tot_h_tot,lab_nni_h_0,lab_nni_h_1_15,lab_nni_h_16_24,lab_nni_h_25_34,lab_nni_h_35_39,lab_nni_h_40,lab_nni_h_41_48,lab_nni_h_49mo,lab_nni_h_ns,lab_nni_h_tot,lab_1_149_h_0,lab_1_149_h_1_15,lab_1_149_h_16_24,lab_1_149_h_25_34,lab_1_149_h_35_39,lab_1_149_h_40,lab_1_149_h_41_48,lab_1_149_h_49mo,lab_1_149_h_ns,lab_1_149_h_tot,lab_150_299_h_0,lab_150_299_h_1_15,lab_150_299_h_16_24,lab_150_299_h_25_34,lab_150_299_h_35_39,lab_150_299_h_40,lab_150_299_h_41_48,lab_150_299_h_49mo,lab_150_299_h_ns,lab_150_299_h_tot,lab_300_399_h_0,lab_300_399_h_1_15,lab_300_399_h_16_24,lab_300_399_h_25_34,lab_300_399_h_35_39,lab_300_399_h_40,lab_300_399_h_41_48,lab_300_399_h_49mo,lab_300_399_h_ns,lab_300_399_h_tot,lab_400_499_h_0,lab_400_499_h_1_15,lab_400_499_h_16_24,lab_400_499_h_25_34,lab_400_499_h_35_39,lab_400_499_h_40,lab_400_499_h_41_48,lab_400_499_h_49mo,lab_400_499_h_ns,lab_400_499_h_tot,lab_500_649_h_0,lab_500_649_h_1_15,lab_500_649_h_16_24,lab_500_649_h_25_34,lab_500_649_h_35_39,lab_500_649_h_40,lab_500_649_h_41_48,lab_500_649_h_49mo,lab_500_649_h_ns,lab_500_649_h_tot,lab_650_799_h_0,lab_650_799_h_1_15,lab_650_799_h_16_24,lab_650_799_h_25_34,lab_650_799_h_35_39,lab_650_799_h_40,lab_650_799_h_41_48,lab_650_799_h_49mo,lab_650_799_h_ns,lab_650_799_h_tot,lab_800_999_h_0,lab_800_999_h_1_15,lab_800_999_h_16_24,lab_800_999_h_25_34,lab_800_999_h_35_39,lab_800_999_h_40,lab_800_999_h_41_48,lab_800_999_h_49mo,lab_800_999_h_ns,lab_800_999_h_tot,lga_name16
24410,0,10,28,21,8,11,0,0,0,76,0,10,28,38,50,27,6,3,3,175,9,13,23,28,176,85,31,14,0,384,6,8,12,24,184,184,68,34,10,526,6,0,4,17,95,115,73,78,3,398,0,3,0,3,27,44,38,59,3,180,0,0,0,0,20,19,18,40,0,98,5,0,0,0,4,4,11,13,0,37,0,0,0,4,10,10,18,24,0,57,0,0,0,0,0,3,0,3,0,5,0,6,0,3,10,7,4,4,4,43,40,120,128,152,606,505,262,277,32,2118,3,11,0,0,4,0,0,3,3,26,20,399,17,6,4,0,0,0,3,456,15,221,77,13,3,5,0,3,3,347,7,123,106,23,6,3,0,8,4,288,3,85,125,52,34,18,3,12,3,334,6,64,108,115,109,44,7,10,5,469,9,42,65,108,248,120,54,20,18,683,10,19,22,62,239,181,80,39,17,662,Maroondah (C)
24600,9,32,65,45,18,18,8,5,14,208,9,31,85,82,87,68,17,23,30,438,24,20,52,78,226,145,38,31,34,650,35,14,39,66,298,253,83,94,36,918,40,19,18,41,232,240,134,162,21,913,34,7,5,18,116,147,88,155,8,584,31,0,9,14,76,151,66,170,3,527,14,5,9,17,91,137,73,124,7,485,62,9,19,16,175,359,199,227,19,1080,9,4,6,3,17,37,38,61,3,174,3,5,10,8,23,34,13,14,31,148,296,284,469,422,1386,1606,761,1073,236,6534,21,58,21,9,11,9,3,5,12,153,44,632,88,17,6,8,4,5,53,856,40,831,400,55,14,7,4,5,52,1411,49,568,959,154,28,13,6,16,59,1844,48,366,1339,328,77,55,18,15,47,2302,47,262,848,718,404,153,52,48,69,2600,61,155,337,474,841,368,116,83,75,2512,29,69,158,244,745,420,138,123,53,1979,Melbourne (C)
24650,0,20,25,20,4,8,8,15,3,98,3,10,19,24,41,34,8,19,8,157,7,5,20,49,134,86,30,23,8,359,4,10,10,23,144,92,54,52,5,387,10,10,3,17,65,73,44,78,3,301,0,0,3,6,23,30,12,43,4,131,0,0,0,4,17,16,14,35,3,89,0,0,0,3,3,8,3,25,0,46,0,3,0,0,0,5,0,24,0,39,0,0,0,0,0,4,0,6,0,16,0,6,0,8,8,4,4,7,11,45,37,136,111,160,458,367,189,323,52,1835,0,17,6,0,0,0,0,0,5,31,11,258,13,0,0,0,0,0,10,290,3,156,41,13,3,4,3,0,5,240,3,94,76,27,8,4,0,3,6,218,3,55,71,22,16,10,3,0,7,190,7,43,55,90,61,23,3,6,7,296,4,30,30,66,103,54,17,12,5,328,6,9,12,27,115,65,27,16,3,275,Melton (C)
24780,4,9,15,9,0,8,0,4,3,49,0,10,19,13,22,25,3,12,0,108,6,11,13,18,82,48,20,36,0,232,3,10,0,6,89,101,46,44,6,302,5,5,0,7,40,52,59,62,3,242,3,0,3,3,21,22,18,43,4,114,0,0,0,0,7,15,14,52,5,87,4,0,0,0,0,5,3,25,0,44,0,0,0,3,0,3,0,16,0,22,0,0,0,0,0,4,0,0,0,8,0,0,0,0,4,12,3,4,3,22,40,71,80,71,272,292,164,307,27,1327,3,11,0,5,4,3,0,6,0,29,8,155,10,3,4,3,0,3,8,189,9,128,51,18,8,0,0,7,3,228,12,93,52,38,8,7,0,7,5,226,8,79,73,44,26,23,7,16,10,280,20,43,71,105,96,39,16,12,6,414,10,17,31,79,153,104,31,27,10,471,4,9,14,37,105,106,60,47,5,398,Mildura (RC)
24850,0,6,0,0,3,0,0,5,0,21,0,4,16,4,4,7,3,10,7,55,0,5,8,17,22,33,13,20,3,122,3,3,7,7,33,30,16,25,3,124,5,3,4,0,23,40,18,32,4,122,9,0,0,3,19,17,12,15,0,71,0,0,0,0,3,8,6,13,0,37,0,0,0,0,0,3,3,13,0,19,0,0,0,0,0,7,5,3,0,19,0,0,0,0,0,0,0,4,0,5,0,0,0,0,3,0,0,6,4,19,24,39,41,46,109,150,80,147,15,649,0,11,0,0,0,0,0,0,3,14,12,128,14,5,0,0,0,0,5,168,6,76,26,7,0,5,0,3,5,132,8,44,39,12,10,6,3,7,6,125,6,28,26,34,6,0,0,0,3,107,6,29,33,41,21,22,3,6,5,176,0,18,25,22,51,28,9,5,5,167,5,4,27,16,68,48,24,13,3,215,Mitchell (S)
24900,0,11,9,5,4,0,0,3,0,32,3,14,8,7,11,11,0,3,0,52,3,3,8,10,25,23,10,6,0,83,5,3,9,6,26,35,29,36,0,145,14,3,0,3,17,33,33,34,0,135,0,0,0,0,16,21,17,29,0,87,3,3,0,0,15,10,22,21,0,73,3,0,0,0,0,3,17,3,0,32,0,0,0,0,3,0,3,11,0,11,0,0,0,0,0,0,0,5,0,3,3,0,0,0,3,4,3,3,6,23,39,59,34,36,121,143,135,148,16,731,0,5,0,0,3,3,0,4,3,16,9,112,7,3,3,3,0,7,5,147,6,42,16,8,0,0,0,3,0,86,10,44,22,10,7,8,0,0,9,109,3,28,42,28,16,10,3,8,4,140,13,21,30,66,34,29,11,16,6,224,30,10,24,60,104,72,12,16,0,322,22,14,17,24,58,52,37,26,5,265,Moira (S)
24970,5,33,73,46,24,14,0,16,7,224,17,36,79,94,126,76,12,18,11,467,18,22,53,110,406,200,67,49,17,937,27,26,49,141,424,311,146,98,18,1229,35,11,33,96,320,242,135,121,10,1004,14,6,11,48,160,116,67,117,5,550,13,4,3,10,96,49,36,65,4,279,3,0,0,8,38,26,13,43,0,136,5,0,3,4,18,16,21,50,3,114,0,0,0,0,6,3,0,12,0,27,4,6,3,0,21,17,7,12,12,81,154,297,427,600,1657,1088,509,607,100,5434,4,17,4,3,6,3,0,6,3,42,19,413,37,14,17,3,0,0,7,501,18,322,116,32,23,4,4,0,16,527,23,211,249,72,27,12,6,7,12,618,16,128,278,114,50,16,7,9,10,629,26,118,199,226,176,60,11,17,24,867,23,72,94,227,426,186,33,42,25,1120,22,21,51,103,354,218,91,33,16,906,Monash (C)
25060,0,19,21,20,8,3,3,9,0,75,0,12,15,17,29,18,3,11,8,116,8,11,11,25,68,35,10,9,3,185,10,0,6,18,54,69,18,19,6,201,7,4,7,3,47,83,30,27,3,217,7,0,3,12,25,52,30,28,7,155,5,0,0,0,3,42,19,28,0,109,4,3,0,3,7,25,16,12,0,69,0,0,0,0,0,6,4,22,0,35,0,0,0,0,0,0,0,3,0,7,0,3,0,0,4,9,0,4,10,30,46,119,97,105,241,350,140,181,47,1322,0,16,3,0,0,0,0,0,3,25,16,235,18,0,0,0,0,0,3,270,7,150,48,11,3,0,4,0,8,223,4,99,88,14,9,7,0,4,0,224,10,64,99,39,15,5,3,5,8,250,0,52,80,100,62,19,4,3,13,323,11,26,31,66,117,51,11,9,6,333,7,17,17,27,70,72,28,21,10,269,Moonee Valley (C)
25150,0,6,9,0,0,0,0,4,0,16,3,5,13,9,4,3,4,4,0,43,0,0,9,16,11,11,3,20,5,84,3,3,3,13,30,38,16,22,0,122,3,4,3,9,28,23,20,38,6,133,0,0,0,3,4,14,12,48,0,83,0,0,0,0,3,6,5,41,3,60,0,0,0,0,0,4,4,19,0,30,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,8,17,35,43,55,86,113,69,215,19,650,0,3,3,0,0,0,0,0,0,10,0,119,4,0,0,0,0,0,0,136,4,71,19,9,0,0,0,3,0,109,0,38,23,11,3,3,0,4,0,75,0,21,23,14,3,3,0,0,0,70,3,23,18,23,13,19,5,12,3,114,3,10,16,32,38,27,10,10,0,144,0,6,9,6,32,32,10,11,3,115,Moorabool (S)
25250,7,30,65,64,18,26,8,18,3,232,3,26,52,60,63,41,20,29,5,297,10,9,25,42,156,93,29,33,10,411,6,10,14,30,145,141,40,40,11,436,14,5,7,21,87,78,47,35,3,292,8,3,0,3,36,35,23,28,3,141,6,0,0,6,10,33,20,23,0,103,0,0,0,0,3,9,9,16,0,44,0,0,3,4,4,3,8,16,0,35,0,0,0,0,4,3,4,6,0,12,0,3,4,5,9,3,3,3,4,34,59,194,286,292,551,486,211,261,58,2390,0,11,12,4,0,0,0,3,0,36,7,189,14,3,0,4,0,3,9,235,8,176,56,25,4,3,10,4,12,288,12,141,147,27,9,4,3,0,10,344,12,87,138,55,15,13,3,3,3,337,13,68,105,107,91,42,15,9,8,465,8,29,51,83,180,95,36,17,11,519,3,14,20,53,157,106,36,32,7,431,Moreland (C)
25340,0,28,21,11,7,5,0,0,3,73,3,16,22,39,16,9,6,3,5,126,10,10,20,38,64,48,19,19,4,231,6,5,9,24,110,108,56,44,6,366,7,8,8,20,55,68,60,67,9,302,7,3,0,3,21,25,53,51,4,166,3,4,9,0,11,22,32,37,0,114,7,0,0,0,8,14,31,35,0,98,0,0,3,0,3,8,21,24,0,62,0,0,0,0,3,0,0,9,0,11,0,0,0,3,3,12,3,6,3,33,52,156,118,167,302,328,270,308,41,1735,0,31,3,3,0,4,0,6,3,54,26,500,35,9,3,4,0,0,7,585,15,280,83,16,3,3,0,12,3,422,21,198,126,38,19,9,3,5,11,420,18,141,171,101,26,25,3,4,5,505,24,134,142,207,105,49,18,22,8,724,21,45,81,195,287,130,50,41,19,862,19,37,35,84,285,165,78,47,12,759,Mornington Peninsula (S)
17100,0,14,44,23,8,8,0,0,5,99,0,19,36,42,36,32,10,15,3,200,3,18,34,45,128,84,25,25,7,368,19,10,13,33,199,148,62,56,4,553,8,5,15,13,119,128,58,103,14,457,12,3,7,3,46,44,44,81,7,242,7,0,0,5,22,33,20,62,3,158,0,0,3,0,10,23,17,43,0,95,5,0,0,6,16,20,19,45,0,119,0,0,0,0,3,8,3,14,0,27,0,0,3,0,9,13,4,9,11,50,63,128,218,179,602,549,255,466,53,2511,0,10,0,3,0,0,0,0,0,13,4,35,4,0,0,0,0,0,0,47,3,54,32,7,3,0,0,0,3,98,0,46,85,16,0,5,0,3,5,162,5,20,84,27,9,7,3,3,4,163,0,30,71,50,88,25,7,0,7,275,6,16,36,53,152,64,28,16,11,392,7,12,20,26,121,89,37,27,4,342,Strathfield (A)
17150,5,19,27,17,9,14,3,3,3,96,3,20,38,51,43,22,4,14,0,203,8,12,29,46,152,84,31,15,7,392,4,16,14,32,158,133,62,51,10,478,14,16,15,10,154,104,75,93,13,481,8,3,7,8,56,59,49,90,8,286,8,4,4,5,29,26,26,67,0,169,6,3,0,3,19,16,21,31,0,109,4,0,0,3,11,11,10,34,0,79,0,0,0,0,0,7,0,8,0,20,0,0,0,8,13,5,0,3,10,40,60,255,193,202,653,501,290,429,50,2638,7,22,6,7,4,0,0,3,0,46,46,591,33,15,3,0,0,0,7,698,23,320,98,36,5,3,0,7,6,496,8,160,180,41,14,11,3,0,3,419,9,98,207,87,30,24,5,8,9,475,15,83,155,150,126,55,12,25,11,640,22,53,63,139,238,120,42,35,5,710,18,31,48,57,185,181,64,49,11,646,Sutherland Shire (A)
17200,8,61,174,80,51,61,22,39,21,515,6,54,142,128,109,92,45,66,19,671,11,36,89,131,369,222,56,101,36,1054,26,22,64,102,400,308,106,109,35,1177,18,21,29,34,231,270,121,183,22,924,18,10,10,14,103,112,72,144,19,509,11,10,9,3,56,87,66,157,11,406,12,4,5,12,53,86,57,107,4,348,22,4,9,3,62,68,58,152,9,374,0,3,3,6,3,13,12,44,5,82,3,11,5,4,8,25,4,16,21,99,178,490,791,608,1494,1365,621,1129,251,6931,11,42,13,10,6,11,0,4,14,110,34,399,57,16,7,5,0,7,28,560,34,599,334,41,18,13,0,9,38,1075,40,482,961,109,42,22,6,12,49,1723,28,316,1655,273,82,57,20,19,62,2505,46,235,982,561,418,181,44,50,75,2592,62,121,426,446,949,474,124,105,87,2787,51,72,227,224,875,576,211,152,60,2437,Sydney (C)
17310,0,16,16,14,7,3,0,6,3,59,3,4,20,24,29,18,6,6,4,108,5,9,21,38,70,54,15,20,4,247,6,0,8,32,85,71,71,40,3,327,3,3,6,20,51,71,77,80,6,314,3,4,0,4,20,22,27,63,4,144,8,0,3,0,4,8,10,45,3,88,0,0,3,0,5,6,6,28,3,42,0,0,0,0,0,7,5,19,5,34,0,0,0,0,0,0,0,0,0,6,3,0,3,0,3,3,0,11,6,25,48,87,106,130,279,271,214,317,44,1493,3,16,3,0,0,0,0,5,0,32,12,143,16,0,0,5,0,3,3,180,9,133,39,20,3,5,3,10,3,216,6,114,62,35,9,8,5,5,6,248,4,73,77,71,18,11,6,11,6,283,3,54,67,130,92,51,9,23,5,440,19,37,27,122,208,212,47,33,8,708,27,23,18,66,173,321,69,44,15,744,Tamworth Regional (A)
17350,0,4,4,3,0,0,0,0,0,12,0,0,4,0,0,0,0,0,0,12,0,3,5,0,5,0,0,3,0,22,0,0,0,3,10,5,0,0,3,25,0,0,0,0,8,5,0,6,0,20,3,0,0,0,0,3,0,3,0,11,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,14,17,14,33,19,9,28,3,140,0,3,0,0,0,0,0,0,0,3,3,11,0,0,0,0,0,0,0,16,0,13,3,0,0,0,0,0,0,25,0,12,8,5,3,3,0,0,3,29,0,3,5,5,0,0,0,0,0,15,0,3,8,4,8,3,0,3,0,28,3,0,7,3,8,8,5,3,5,41,4,0,0,0,3,13,7,7,0,35,Temora (A)
17400,0,0,0,0,0,0,0,0,0,4,0,3,0,0,9,0,0,3,0,18,0,0,0,3,12,3,0,9,0,27,3,0,0,5,12,9,0,10,0,42,0,3,0,0,10,3,7,7,0,37,3,0,0,0,3,0,3,3,0,12,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,3,4,11,6,17,46,21,8,41,4,159,0,0,0,0,0,0,0,4,0,7,3,14,3,0,0,0,0,3,0,24,4,13,6,0,3,0,0,4,0,30,3,22,9,0,0,6,3,0,0,43,0,13,9,7,4,0,0,3,0,37,0,3,4,12,5,4,0,0,0,41,0,3,5,14,4,14,0,6,0,50,5,3,4,3,13,13,0,12,0,49,Tenterfield (A)
22310,3,6,16,3,5,4,3,0,3,40,0,7,13,10,13,12,4,12,4,80,3,6,10,10,29,33,0,4,3,102,3,8,5,11,39,31,6,14,3,124,3,3,4,3,20,35,12,14,3,99,3,3,0,5,8,37,4,9,0,67,7,0,0,0,7,31,15,11,3,77,4,0,0,0,4,12,6,8,0,36,0,0,0,0,0,0,3,10,0,19,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,0,0,7,21,86,83,55,136,199,65,89,24,750,3,14,3,3,3,0,0,3,0,26,6,218,10,0,3,3,0,0,7,245,9,179,52,11,3,4,3,0,4,252,10,94,96,19,7,6,3,4,3,240,3,68,94,47,6,4,4,5,3,237,6,43,80,68,40,23,10,4,7,277,9,35,30,67,121,47,22,13,0,345,7,15,8,41,91,66,21,20,4,278,Glen Eira (C)
22410,0,5,3,3,0,3,0,3,0,16,4,5,11,3,3,4,0,3,0,43,3,3,7,9,9,15,11,8,0,69,8,5,9,6,24,25,11,23,6,110,8,4,3,8,43,44,36,45,8,195,3,0,0,3,14,13,19,53,5,110,5,0,3,4,17,22,9,37,4,98,7,3,0,3,6,12,36,18,0,89,9,0,4,0,15,18,84,37,3,174,0,0,0,0,0,0,3,3,0,10,0,0,0,0,4,3,6,4,0,16,50,49,43,41,143,156,223,241,28,964,0,3,0,0,0,0,0,4,0,14,3,72,12,0,0,3,0,0,0,101,4,48,17,11,0,0,0,3,0,85,3,44,24,8,9,3,3,3,0,95,6,25,30,15,7,10,0,0,3,93,3,24,23,45,24,11,9,3,0,136,6,9,11,28,29,25,11,9,6,130,4,9,6,17,21,33,9,11,5,112,Glenelg (S)
22490,0,0,0,3,0,0,0,3,0,4,3,0,0,0,3,8,0,0,0,18,0,3,0,8,4,5,3,6,0,27,0,3,0,0,6,9,3,11,0,39,3,0,0,3,5,6,14,9,0,46,0,0,0,0,0,4,4,22,0,34,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,6,9,10,14,26,38,29,62,10,210,0,4,0,0,0,0,0,0,0,5,4,31,0,0,0,0,0,0,3,43,4,33,9,4,0,0,0,3,0,48,0,16,13,7,0,0,0,0,0,36,0,17,15,14,7,0,0,0,4,58,0,10,8,21,16,7,0,4,0,72,3,4,10,15,22,22,8,3,0,90,3,0,0,9,22,16,13,4,0,75,Golden Plains (S)
22620,14,29,29,23,4,12,6,0,4,111,9,28,34,45,52,35,6,9,3,215,9,11,14,61,192,78,34,25,7,432,13,12,19,34,138,142,89,56,13,514,11,4,9,19,62,97,100,119,8,422,16,3,3,8,28,48,62,96,0,259,4,4,0,9,12,24,35,79,0,166,3,3,0,0,9,19,15,58,0,103,8,0,0,3,10,16,16,68,5,132,0,0,0,3,0,0,3,17,0,29,3,3,0,0,12,11,3,9,3,49,92,175,148,212,538,484,373,549,52,2618,3,24,0,4,7,4,0,0,6,45,35,413,28,6,3,0,4,0,7,489,18,256,71,17,5,0,0,5,9,378,20,168,134,49,12,8,3,8,8,414,22,136,144,81,33,7,7,15,9,452,29,116,110,181,131,52,23,19,12,665,24,51,62,130,365,161,66,40,14,909,19,20,25,74,246,140,77,42,9,658,Greater Bendigo (C)
22670,8,57,122,82,47,38,9,15,6,389,20,57,152,198,352,156,26,32,18,1017,32,74,92,247,1343,560,170,109,28,2665,65,58,78,248,1485,902,484,280,41,3639,57,29,28,102,771,702,499,460,33,2679,24,19,12,32,232,263,241,347,13,1179,11,10,8,14,93,121,119,229,0,613,8,3,0,10,50,44,75,142,0,339,9,3,3,3,37,38,58,117,3,271,0,3,3,0,4,8,6,17,0,52,6,3,7,21,68,46,26,31,33,233,268,520,699,1036,4527,2917,1721,1787,205,13690,3,28,11,13,9,11,0,4,4,93,15,339,36,18,3,4,0,4,7,416,23,358,133,34,23,3,0,0,11,588,16,208,254,81,43,18,0,3,23,653,16,147,274,136,80,31,9,13,30,738,22,118,193,300,393,184,25,33,27,1307,45,104,139,279,1153,530,131,65,41,2491,35,55,78,169,869,576,203,135,30,2152,Greater Dandenong (C)
22750,7,57,58,51,23,21,8,13,3,248,11,53,86,87,79,55,19,22,4,419,29,27,57,106,312,214,73,47,17,882,26,12,44,77,337,358,150,124,15,1146,14,14,18,37,197,251,183,221,16,954,11,3,7,5,79,104,114,179,8,512,5,4,3,6,25,40,37,150,6,279,5,0,3,3,20,18,32,67,3,150,9,0,0,6,14,31,27,51,0,144,3,0,0,0,4,4,5,19,0,40,4,8,10,10,21,26,10,13,10,115,171,400,394,433,1134,1146,664,943,97,5381,10,49,5,3,0,3,0,4,13,83,61,908,45,15,10,4,0,10,18,1061,40,522,136,52,7,4,6,4,12,775,24,318,246,89,20,16,3,10,16,751,27,248,302,179,35,30,13,13,20,865,28,176,240,353,182,94,31,31,20,1149,45,87,116,258,491,259,54,38,23,1372,28,46,48,131,391,351,103,91,8,1198,Greater Geelong (C)
25430,0,3,10,0,0,0,0,0,0,17,0,4,5,7,3,3,0,3,0,23,0,0,4,8,9,13,6,5,0,46,3,3,0,5,19,26,15,8,0,86,0,0,0,0,5,24,12,16,0,68,0,0,0,0,3,10,4,8,0,22,0,0,0,0,0,0,0,9,0,13,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,14,20,24,20,41,75,47,69,3,317,0,0,0,0,0,0,0,3,0,7,0,85,3,3,0,0,0,0,0,91,6,34,8,3,0,0,0,0,3,55,11,16,21,9,5,0,0,0,3,70,9,20,47,18,6,10,0,3,0,117,4,17,52,67,39,39,8,3,0,226,10,16,24,70,95,137,28,13,6,392,4,3,3,34,63,141,52,13,4,325,Mount Alexander (S)
25490,0,6,3,4,0,5,0,3,0,18,3,0,0,9,5,3,0,7,0,29,4,0,0,3,8,5,5,10,3,37,3,3,4,10,21,28,19,9,0,97,3,0,7,9,18,24,28,36,0,122,5,0,3,0,12,13,19,34,0,87,8,0,0,0,9,16,7,27,7,68,0,0,0,0,4,3,12,21,3,53,3,0,0,0,3,0,0,24,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,0,10,36,11,20,42,86,105,94,167,12,566,0,8,0,0,0,0,0,3,0,12,0,51,11,4,0,3,0,0,4,69,4,35,12,0,5,0,0,3,0,58,0,31,14,4,6,7,0,3,0,71,7,16,23,14,7,0,3,3,4,77,4,11,19,45,18,18,5,9,0,127,3,13,9,24,34,31,16,9,0,143,8,10,0,22,30,40,21,36,3,174,Moyne (S)
25620,0,0,5,3,0,0,0,0,0,12,0,0,3,11,13,0,0,0,0,27,4,3,3,7,13,6,0,0,0,29,3,0,3,3,10,11,3,0,0,34,0,0,3,3,12,7,4,11,0,39,0,3,0,0,0,4,6,15,0,31,0,0,0,0,4,3,3,3,0,7,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,5,0,6,8,11,19,26,51,36,24,38,3,214,0,3,0,0,0,0,0,0,0,18,6,40,0,3,0,0,0,0,0,48,3,43,5,0,0,3,0,0,0,61,3,25,9,6,3,3,0,0,0,49,0,13,12,11,0,3,0,0,0,39,5,12,10,16,15,10,0,3,0,79,4,3,11,14,23,14,5,3,0,67,6,0,0,17,23,18,3,3,0,72,Murrindindi (S)
25710,0,3,3,5,0,0,0,3,0,18,3,7,3,8,0,3,0,5,6,31,3,5,3,9,11,11,0,8,0,46,4,0,0,5,21,18,15,13,3,85,5,0,3,6,18,17,18,16,3,73,0,0,0,3,10,6,11,13,0,37,0,0,3,0,3,9,0,7,0,19,0,0,0,0,0,7,0,3,0,14,0,0,0,0,6,4,5,8,0,18,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,3,0,3,0,8,22,47,30,34,73,75,49,68,12,409,0,4,3,0,0,0,0,0,0,8,5,217,7,0,0,0,0,0,3,235,5,91,16,8,3,0,0,0,0,125,0,28,22,12,0,4,0,0,3,74,3,20,38,13,3,4,3,7,4,97,0,16,24,23,14,12,0,3,3,92,3,11,10,26,26,32,8,4,3,122,3,6,4,14,26,28,5,8,0,98,Nillumbik (S)
