lga_code16,cl_nfd_400_499_mng,cl_nfd_400_499_pro,cl_nfd_400_499_tectw,cl_nfd_400_499_copsw,cl_nfd_400_499_claw,cl_nfd_400_499_swks,cl_nfd_400_499_maopdv,cl_nfd_400_499_lab,cl_nfd_400_499_idns,cl_nfd_400_499_tot,cl_nfd_500_649_mng,cl_nfd_500_649_pro,cl_nfd_500_649_tectw,cl_nfd_500_649_copsw,cl_nfd_500_649_claw,cl_nfd_500_649_swks,cl_nfd_500_649_maopdv,cl_nfd_500_649_lab,cl_nfd_500_649_idns,cl_nfd_500_649_tot,cl_nfd_650_799_mng,cl_nfd_650_799_pro,cl_nfd_650_799_tectw,cl_nfd_650_799_copsw,cl_nfd_650_799_claw,cl_nfd_650_799_swks,cl_nfd_650_799_maopdv,cl_nfd_650_799_lab,cl_nfd_650_799_idns,cl_nfd_650_799_tot,cl_nfd_800_999_mng,cl_nfd_800_999_pro,cl_nfd_800_999_tectw,cl_nfd_800_999_copsw,cl_nfd_800_999_claw,cl_nfd_800_999_swks,cl_nfd_800_999_maopdv,cl_nfd_800_999_lab,cl_nfd_800_999_idns,cl_nfd_800_999_tot,cl_nfd_1000_1249_mng,cl_nfd_1000_1249_pro,cl_nfd_1000_1249_tectw,cl_nfd_1000_1249_copsw,cl_nfd_1000_1249_claw,cl_nfd_1000_1249_swks,cl_nfd_1000_1249_maopdv,cl_nfd_1000_1249_lab,cl_nfd_1000_1249_idns,cl_nfd_1000_1249_tot,cl_nfd_1250_1499_mng,cl_nfd_1250_1499_pro,cl_nfd_1250_1499_tectw,cl_nfd_1250_1499_copsw,cl_nfd_1250_1499_claw,cl_nfd_1250_1499_swks,cl_nfd_1250_1499_maopdv,cl_nfd_1250_1499_lab,cl_nfd_1250_1499_idns,cl_nfd_1250_1499_tot,cl_nfd_1500_1749_mng,cl_nfd_1500_1749_pro,cl_nfd_1500_1749_tectw,cl_nfd_1500_1749_copsw,cl_nfd_1500_1749_claw,cl_nfd_1500_1749_swks,cl_nfd_1500_1749_maopdv,cl_nfd_1500_1749_lab,cl_nfd_1500_1749_idns,cl_nfd_1500_1749_tot,cl_nfd_1750_1999_mng,cl_nfd_1750_1999_pro,cl_nfd_1750_1999_tectw,cl_nfd_1750_1999_copsw,cl_nfd_1750_1999_claw,cl_nfd_1750_1999_swks,cl_nfd_1750_1999_maopdv,cl_nfd_1750_1999_lab,cl_nfd_1750_1999_idns,cl_nfd_1750_1999_tot,cl_nfd_2000_2999_mng,cl_nfd_2000_2999_pro,cl_nfd_2000_2999_tectw,cl_nfd_2000_2999_copsw,cl_nfd_2000_2999_claw,cl_nfd_2000_2999_swks,cl_nfd_2000_2999_maopdv,cl_nfd_2000_2999_lab,cl_nfd_2000_2999_idns,cl_nfd_2000_2999_tot,cl_nfd_3000mo_mng,cl_nfd_3000mo_pro,cl_nfd_3000mo_tectw,cl_nfd_3000mo_copsw,cl_nfd_3000mo_claw,cl_nfd_3000mo_swks,cl_nfd_3000mo_maopdv,cl_nfd_3000mo_lab,cl_nfd_3000mo_idns,cl_nfd_3000mo_tot,cl_nfd_pins_mng,cl_nfd_pins_pro,cl_nfd_pins_tectw,cl_nfd_pins_copsw,cl_nfd_pins_claw,cl_nfd_pins_swks,cl_nfd_pins_maopdv,cl_nfd_pins_lab,cl_nfd_pins_idns,cl_nfd_pins_tot,cl_nfd_tot_mng,cl_nfd_tot_pro,cl_nfd_tot_tectw,cl_nfd_tot_copsw,cl_nfd_tot_claw,cl_nfd_tot_swks,cl_nfd_tot_maopdv,cl_nfd_tot_lab,cl_nfd_tot_idns,cl_nfd_tot_tot,ciii_iv_nni_mng,ciii_iv_nni_pro,ciii_iv_nni_tectw,ciii_iv_nni_copsw,ciii_iv_nni_claw,ciii_iv_nni_swks,ciii_iv_nni_maopdv,ciii_iv_nni_lab,ciii_iv_nni_idns,ciii_iv_nni_tot,ciii_iv_1_149_mng,ciii_iv_1_149_pro,ciii_iv_1_149_tectw,ciii_iv_1_149_copsw,ciii_iv_1_149_claw,ciii_iv_1_149_swks,ciii_iv_1_149_maopdv,ciii_iv_1_149_lab,ciii_iv_1_149_idns,ciii_iv_1_149_tot,ciii_iv_150_299_mng,ciii_iv_150_299_pro,ciii_iv_150_299_tectw,ciii_iv_150_299_copsw,ciii_iv_150_299_claw,ciii_iv_150_299_swks,ciii_iv_150_299_maopdv,ciii_iv_150_299_lab,ciii_iv_150_299_idns,ciii_iv_150_299_tot,ciii_iv_300_399_mng,ciii_iv_300_399_pro,ciii_iv_300_399_tectw,ciii_iv_300_399_copsw,ciii_iv_300_399_claw,ciii_iv_300_399_swks,ciii_iv_300_399_maopdv,ciii_iv_300_399_lab,ciii_iv_300_399_idns,ciii_iv_300_399_tot,ciii_iv_400_499_mng,ciii_iv_400_499_pro,ciii_iv_400_499_tectw,ciii_iv_400_499_copsw,ciii_iv_400_499_claw,ciii_iv_400_499_swks,ciii_iv_400_499_maopdv,ciii_iv_400_499_lab,ciii_iv_400_499_idns,ciii_iv_400_499_tot,ciii_iv_500_649_mng,ciii_iv_500_649_pro,ciii_iv_500_649_tectw,ciii_iv_500_649_copsw,ciii_iv_500_649_claw,ciii_iv_500_649_swks,ciii_iv_500_649_maopdv,ciii_iv_500_649_lab,ciii_iv_500_649_idns,ciii_iv_500_649_tot,ciii_iv_650_799_mng,ciii_iv_650_799_pro,ciii_iv_650_799_tectw,ciii_iv_650_799_copsw,ciii_iv_650_799_claw,ciii_iv_650_799_swks,ciii_iv_650_799_maopdv,ciii_iv_650_799_lab,ciii_iv_650_799_idns,ciii_iv_650_799_tot,ciii_iv_800_999_mng,ciii_iv_800_999_pro,ciii_iv_800_999_tectw,ciii_iv_800_999_copsw,ciii_iv_800_999_claw,ciii_iv_800_999_swks,ciii_iv_800_999_maopdv,ciii_iv_800_999_lab,ciii_iv_800_999_idns,ciii_iv_800_999_tot,lga_name16
33100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,5,3,0,0,0,0,0,0,3,0,3,3,0,4,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,7,Etheridge (S)
33200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,9,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,7,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,5,0,0,6,0,3,0,0,9,0,15,3,3,3,0,3,0,0,5,0,18,5,0,9,3,0,0,3,4,0,31,Flinders (S) (Qld)
33220,3,4,4,29,7,9,0,11,0,75,3,0,9,55,22,24,3,10,0,120,3,17,14,41,13,19,4,20,0,127,15,10,4,19,29,16,6,12,0,123,12,13,3,19,16,5,6,7,0,81,3,0,3,10,3,0,3,4,0,38,4,3,0,0,5,0,3,4,0,28,3,3,0,3,0,0,3,0,0,16,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,5,0,17,59,54,54,216,110,91,40,89,7,724,23,3,19,5,5,6,0,10,4,72,13,4,21,22,14,24,7,25,0,116,12,11,50,59,23,51,10,55,3,267,41,15,92,86,33,54,19,71,3,422,33,13,127,142,44,59,23,76,5,528,50,26,218,315,101,103,65,114,8,989,91,38,353,352,127,132,70,158,3,1326,122,57,470,252,176,96,88,135,13,1404,Fraser Coast (R)
33360,3,0,3,3,5,0,3,3,0,25,3,0,0,15,3,9,3,3,0,38,5,3,3,11,8,3,4,3,0,45,4,0,4,12,8,6,3,4,0,42,5,4,4,3,12,4,4,6,0,47,6,4,4,3,10,3,10,3,0,42,0,0,6,0,3,3,15,0,0,34,7,0,3,3,3,0,9,3,0,27,7,6,13,0,4,0,24,6,0,66,3,6,10,0,0,0,3,10,0,34,0,0,0,0,0,0,0,0,0,5,40,34,63,82,71,38,79,70,4,472,11,0,17,3,3,3,3,3,3,47,9,4,13,24,10,16,5,10,3,108,12,4,34,51,22,28,3,37,3,193,15,5,51,64,28,29,5,35,6,240,18,13,52,60,37,32,9,49,7,270,28,12,82,144,59,57,20,49,3,442,45,18,176,135,113,57,19,54,7,625,59,24,225,94,121,52,56,60,4,704,Gladstone (R)
33430,27,29,19,135,72,83,19,41,4,436,50,39,47,211,132,123,24,86,7,719,58,38,68,230,181,157,63,114,10,913,87,62,82,163,242,139,77,73,8,932,88,57,96,106,221,102,58,57,7,791,60,47,38,29,109,73,36,22,10,419,58,34,20,16,51,42,19,19,3,266,39,28,13,18,19,24,12,14,0,160,64,30,18,3,15,36,15,6,7,189,42,10,6,3,8,23,4,3,0,106,7,8,7,25,20,10,8,11,7,102,618,410,464,1115,1173,937,354,541,77,5686,51,27,81,26,37,31,13,24,18,308,35,39,78,191,57,202,16,135,12,766,49,60,242,375,143,306,48,239,26,1487,100,75,425,418,236,274,69,271,30,1897,127,108,541,662,296,392,119,346,35,2627,251,216,1048,1320,632,588,227,562,39,4888,396,288,1880,1454,968,736,461,763,84,7034,768,391,3057,1058,1279,670,705,836,109,8877,Gold Coast (C)
33610,0,0,0,3,0,3,0,0,0,8,4,0,0,9,0,0,0,3,0,15,7,0,0,8,0,0,0,7,0,19,8,0,0,0,3,0,0,3,0,10,0,0,3,0,0,0,3,0,0,11,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,30,3,12,24,17,9,10,15,0,115,7,0,0,0,0,0,0,0,0,7,3,0,5,3,3,0,0,3,0,20,11,0,4,5,8,4,0,0,0,29,10,0,9,7,0,5,0,7,0,38,7,3,12,22,4,3,4,9,0,57,4,3,22,21,6,5,8,11,0,90,18,3,38,28,23,10,3,19,3,146,24,8,52,19,19,8,14,23,0,168,Goondiwindi (R)
33620,5,0,3,11,6,8,0,4,0,35,0,3,5,15,3,9,0,3,0,42,9,7,6,15,6,16,6,7,3,76,3,5,9,6,9,7,3,3,0,44,3,0,3,4,7,3,4,7,0,37,3,0,3,0,7,3,6,3,0,31,3,0,0,0,3,3,3,0,0,12,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,10,46,19,35,77,48,53,31,44,5,353,22,0,3,3,3,4,7,4,0,45,13,5,21,6,8,7,6,22,0,82,15,7,33,25,18,22,7,23,0,153,30,10,59,39,27,21,11,38,6,237,29,15,54,86,18,23,14,48,3,292,42,21,124,123,62,59,17,62,9,517,43,24,183,140,79,76,36,84,7,664,67,19,253,85,80,62,41,76,7,692,Gympie (R)
33800,0,0,0,4,0,0,0,7,0,11,0,0,0,3,0,0,0,0,0,12,0,0,4,0,0,6,0,0,0,13,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,3,9,22,7,9,7,11,0,65,8,0,0,3,0,0,3,3,0,12,5,0,3,3,0,3,0,0,0,17,3,0,6,9,3,11,5,15,0,50,4,0,7,8,3,0,3,6,0,41,7,0,13,14,4,10,0,7,0,60,11,9,30,41,16,11,10,10,0,140,13,3,55,19,16,7,25,18,3,157,20,12,67,21,21,7,17,21,0,189,Hinchinbrook (S)
33830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,9,0,0,3,3,3,0,0,0,3,7,0,0,0,0,4,0,0,0,0,8,0,0,3,3,0,0,3,6,3,18,0,0,3,0,4,0,0,0,0,10,0,0,0,4,3,0,0,0,0,9,Hope Vale (S)
33960,7,5,7,30,4,12,7,6,0,76,11,3,15,73,26,37,3,20,3,191,6,3,4,69,38,31,24,28,0,202,11,5,13,40,56,36,31,28,4,214,17,14,21,37,45,13,31,21,3,198,13,7,12,28,28,6,16,6,5,112,11,11,11,16,8,9,13,0,0,81,5,5,4,4,4,3,10,4,3,36,12,3,3,5,3,3,7,3,3,39,6,0,0,0,3,0,0,0,0,18,3,0,0,4,3,3,0,0,3,14,116,72,88,342,234,171,148,147,25,1338,17,10,18,15,4,4,9,14,6,87,11,5,29,59,11,42,6,49,3,216,13,17,68,139,32,74,19,61,3,423,19,8,84,148,59,93,20,74,3,507,25,25,142,224,68,95,31,77,6,693,39,41,243,447,151,152,67,134,23,1296,81,63,418,498,250,175,122,226,26,1861,169,74,711,368,316,128,265,319,42,2387,Ipswich (C)
33980,0,0,0,8,0,0,0,0,0,10,3,0,0,6,7,3,0,3,0,16,0,0,3,4,3,0,9,0,0,15,5,0,0,3,3,0,4,5,0,22,6,0,4,3,3,0,4,5,0,25,3,3,3,0,3,0,20,0,0,37,6,0,5,0,4,0,17,0,0,39,4,0,3,0,0,0,27,0,0,38,3,0,24,0,5,0,70,0,0,99,3,3,15,0,0,0,18,0,0,47,0,0,0,0,0,0,4,0,0,9,32,11,64,32,34,10,177,23,5,395,10,0,8,5,3,0,3,0,0,32,3,3,16,7,5,0,5,8,0,50,9,0,11,13,8,8,3,14,0,75,4,3,5,14,4,3,3,10,0,48,3,0,23,17,9,9,3,15,0,84,10,3,36,21,13,19,9,24,0,136,20,8,52,18,16,16,12,44,5,189,12,10,97,25,38,6,38,53,3,284,Isaac (R)
34420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,9,3,0,0,3,0,16,0,0,5,4,0,0,0,0,0,13,0,0,3,3,3,0,0,0,0,12,Kowanyama (S)
34530,0,0,0,3,0,3,0,0,0,8,3,0,0,12,3,0,0,3,0,24,0,0,0,13,6,0,0,9,0,36,3,0,0,9,10,3,0,10,0,35,5,5,0,4,9,0,3,5,0,25,6,0,6,3,5,0,0,0,0,18,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,29,10,7,48,44,16,9,28,3,202,6,4,6,0,0,3,0,6,3,31,0,0,3,7,3,10,3,4,0,37,5,0,10,14,7,11,0,20,0,77,4,3,34,16,16,10,3,13,0,108,7,5,35,24,15,12,0,23,0,121,17,11,54,64,29,22,3,29,0,239,23,12,87,66,36,26,10,40,0,299,28,14,143,55,40,17,11,46,0,343,Livingstone (S)
34570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Lockhart River (S)
34580,0,0,0,3,4,3,3,3,0,19,0,0,0,8,9,3,0,8,0,32,0,3,0,10,5,6,3,13,0,40,3,0,5,5,7,4,3,8,0,46,9,0,0,5,6,0,7,6,0,30,3,0,0,3,7,0,0,0,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,6,9,48,34,34,26,48,4,247,11,0,7,0,0,0,0,0,0,16,3,3,11,8,8,8,0,11,0,41,13,3,16,19,10,18,9,26,0,103,11,0,21,24,4,12,0,20,0,83,11,9,37,35,14,13,5,20,3,152,23,17,61,75,28,24,12,39,0,278,31,12,80,65,34,27,24,65,5,333,41,10,122,42,46,15,52,62,3,404,Lockyer Valley (R)
34590,3,7,8,40,18,21,4,26,0,121,12,8,13,108,44,48,13,32,3,271,24,13,23,89,63,51,23,44,5,329,36,12,23,58,71,44,42,34,4,328,32,12,28,46,53,37,25,23,8,260,28,19,22,19,22,23,8,13,6,146,22,12,10,10,9,12,11,4,0,94,17,0,3,0,4,7,9,3,0,46,20,9,0,3,6,12,5,0,0,48,15,3,0,3,3,0,0,0,0,24,3,3,3,11,7,3,0,5,3,39,205,112,159,456,349,302,143,232,35,1995,15,9,49,19,20,10,3,17,7,141,8,11,35,79,27,89,11,61,3,314,28,25,110,174,69,146,26,93,7,678,38,20,139,211,90,119,50,114,5,794,45,26,231,318,123,122,53,139,14,1082,94,62,405,624,220,233,107,231,14,1993,166,109,677,633,365,296,245,354,39,2883,235,129,1210,455,483,257,361,383,37,3557,Logan (C)
41010,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,12,3,3,0,4,4,36,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,9,3,0,0,4,0,0,0,3,0,14,0,0,4,3,0,0,0,0,0,14,3,3,8,3,0,0,3,5,3,29,4,0,11,9,5,9,3,3,0,44,9,3,13,4,4,3,3,10,0,43,Ceduna (DC)
41060,3,3,3,36,7,7,0,5,0,71,3,8,3,31,16,14,10,8,0,91,12,4,11,47,21,18,5,12,0,130,17,8,15,28,39,12,9,16,4,140,20,8,15,26,36,14,10,5,3,122,13,6,11,10,20,5,3,3,0,69,8,7,4,3,3,7,0,0,0,32,10,0,3,5,0,3,0,0,0,20,10,3,3,4,0,7,3,0,0,30,10,3,0,0,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,9,103,55,61,202,163,98,56,73,12,822,7,4,17,3,8,4,0,3,3,44,0,8,12,32,3,28,11,14,4,104,12,6,48,53,15,44,5,35,3,217,8,9,72,67,30,41,13,40,5,295,20,11,127,100,60,52,19,57,8,457,45,32,246,223,86,82,51,80,11,858,65,26,410,247,130,86,99,120,13,1208,123,58,679,224,184,97,142,115,25,1644,Charles Sturt (C)
37400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,3,0,9,0,0,4,0,0,0,0,0,0,6,5,0,3,3,3,0,0,3,0,13,5,0,6,0,3,0,0,4,0,19,3,0,4,3,0,0,0,0,0,10,Winton (S)
37550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,7,Woorabinda (S)
41190,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,6,3,0,3,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,14,3,0,0,3,0,0,0,0,0,10,4,0,3,0,0,0,3,3,0,13,8,0,10,3,0,0,0,10,0,34,6,0,9,3,3,0,7,3,0,36,Cleve (DC)
41750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,3,0,4,0,0,0,0,0,0,10,3,0,0,0,0,0,0,3,0,5,5,0,0,0,3,0,0,3,0,14,4,0,0,0,0,0,0,0,0,9,Elliston (DC)
37570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,Wujal Wujal (S)
37600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,5,14,0,0,0,0,0,23,0,3,0,10,4,0,0,3,0,23,0,0,3,4,5,0,0,0,0,22,Yarrabah (S)
41960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,3,0,0,0,0,13,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,3,0,0,0,0,7,5,0,0,3,0,0,0,0,0,11,0,0,0,3,3,0,3,6,0,16,6,0,4,0,4,3,0,3,0,21,5,0,3,3,0,0,0,7,0,22,Franklin Harbour (DC)
40070,3,4,4,22,22,13,0,13,0,72,10,11,10,41,73,21,3,24,0,189,14,20,15,50,104,32,3,12,0,251,34,35,31,40,144,28,9,13,11,333,38,55,27,49,213,24,8,9,6,432,25,62,24,24,119,7,4,0,3,272,19,45,20,10,61,11,8,3,3,177,22,13,5,16,27,11,3,0,3,98,43,55,5,22,19,11,0,0,7,163,21,20,4,0,14,6,0,0,0,61,8,4,0,7,12,0,0,0,3,35,237,327,143,320,829,178,44,98,38,2226,13,3,11,6,5,3,0,5,7,57,3,14,11,31,23,31,8,22,3,148,10,21,33,99,44,55,6,44,3,311,15,24,68,135,75,66,3,64,8,443,20,27,78,136,120,75,3,76,12,544,48,54,184,220,292,115,7,114,12,1047,75,71,295,290,485,148,40,104,25,1530,166,158,506,312,879,173,41,97,39,2381,Adelaide (C)
