objectid,lga_code17,lga_name17,ste_code17,ste_name17,areasqkm17,q1_hh,q2_hh,q3_hh,q4_hh,occ_dwell,urp_2016,tot_dwell,q1_perc,q2_perc,q3_perc,q4_perc,shape_length,shape_area
494,59310,Wongan-Ballidu (S),5,Western Australia,3365.0675,178.0,166.0,138.0,63.0,542.0,1333.0,761.0,32.8413284132841,30.6273062730627,25.4612546125461,11.6236162361624,2.94858552796223,0.316886978844663
495,59320,Woodanilling (S),5,Western Australia,1128.8348,46.0,34.0,49.0,27.0,156.0,409.0,204.0,29.4871794871795,21.794871794871803,31.4102564102564,17.307692307692303,2.1936676759241798,0.109569987586824
496,59330,Wyalkatchem (S),5,Western Australia,1594.4885,99.0,56.0,41.0,16.0,212.0,514.0,318.0,46.69811320754721,26.415094339622602,19.3396226415094,7.5471698113207495,2.2063796162935696,0.150877671955958
497,59340,Wyndham-East Kimberley (S),5,Western Australia,112065.9843,741.0,548.0,465.0,381.0,2133.0,6948.0,4098.0,34.7398030942335,25.6915142991092,21.8002812939522,17.862165963431803,75.26619870646279,9.44223766593031
498,59350,Yalgoo (S),5,Western Australia,27949.4641,24.0,12.0,17.0,5.0,58.0,337.0,102.0,41.3793103448276,20.6896551724138,29.3103448275862,8.62068965517241,13.556668671972,2.57759951806424
499,59360,Yilgarn (S),5,Western Australia,30428.765,160.0,92.0,103.0,40.0,397.0,1010.0,656.0,40.302267002518896,23.1738035264484,25.9445843828715,10.075566750629699,8.231968191306441,2.87269091627994
500,59370,York (S),5,Western Australia,2131.5916,433.0,422.0,343.0,193.0,1391.0,3600.0,1921.0,31.1286843997124,30.337886412652804,24.6585190510424,13.8749101365924,2.97456281804716,0.203274263376137
501,60210,Break O'Day (M),6,Tasmania,3523.8859,1243.0,768.0,383.0,161.0,2553.0,6072.0,4507.0,48.6878182530356,30.082256169212698,15.0019584802193,6.306306306306309,5.78651186496158,0.37957252451502205
502,60410,Brighton (M),6,Tasmania,171.1599,2470.0,1648.0,1167.0,505.0,5788.0,16510.0,6559.0,42.6744989633725,28.472702142363502,20.162404975812,8.72494816862474,1.16618677618132,0.0188102804624892
503,60610,Burnie (C),6,Tasmania,610.9529,3287.0,2047.0,1274.0,878.0,7482.0,18651.0,8849.0,43.9321037155841,27.3589949211441,17.0275327452553,11.734830259289,1.62575361774578,0.0656000019816103
504,60810,Central Coast (M) (Tas.),6,Tasmania,933.0892,3285.0,2379.0,1637.0,1028.0,8325.0,21102.0,9783.0,39.4594594594595,28.5765765765766,19.663663663663698,12.348348348348301,2.4080157384317995,0.100287039034911
505,61010,Central Highlands (M) (Tas.),6,Tasmania,7982.4155,413.0,244.0,143.0,55.0,854.0,2060.0,2540.0,48.360655737704896,28.571428571428598,16.7447306791569,6.44028103044497,5.39457339464838,0.870285653346049
506,61210,Circular Head (M),6,Tasmania,4898.0109999999995,1164.0,879.0,613.0,257.0,2912.0,7910.0,3818.0,39.972527472527496,30.1854395604396,21.0508241758242,8.825549450549449,11.0928146994661,0.52478815468434
507,61410,Clarence (C),6,Tasmania,377.9552,6044.0,5715.0,4548.0,4605.0,20905.0,54202.0,23864.0,28.9117436020091,27.337957426453,21.755560870605102,22.028222913178702,2.8973056661845296,0.0416146728378641
508,61510,Derwent Valley (M),6,Tasmania,4108.1021,1622.0,1191.0,807.0,311.0,3922.0,10374.0,4566.0,41.356450790413,30.367159612442602,20.5762366139725,7.9296277409485,4.28614619972542,0.45214978755456
509,61610,Devonport (C),6,Tasmania,111.259,4411.0,2845.0,1729.0,999.0,9983.0,24932.0,11692.0,44.1851146949815,28.498447360512902,17.3194430531904,10.0070119202644,0.990963130627197,0.0119448483870814
510,61810,Dorset (M),6,Tasmania,3230.5456,1206.0,783.0,492.0,182.0,2664.0,6603.0,3788.0,45.2702702702703,29.3918918918919,18.468468468468497,6.831831831831829,4.679996822184809,0.346125034289419
511,62010,Flinders (M) (Tas.),6,Tasmania,1996.6244,159.0,105.0,85.0,41.0,390.0,893.0,640.0,40.769230769230795,26.923076923076895,21.794871794871803,10.5128205128205,9.90124668751201,0.21094233667456302
531,70420,Barkly (R),7,Northern Territory,322713.2188,776.0,316.0,269.0,129.0,1493.0,6283.0,2840.0,51.975887474882796,21.1654387139987,18.0174146014735,8.6403215003349,28.008763406546198,27.770441827576498
532,70540,Belyuen (S),7,Northern Territory,41.4054,35.0,0.0,0.0,0.0,35.0,164.0,40.0,100.0,0.0,0.0,0.0,0.234741422356834,0.00344383774467086
533,70620,Central Desert (R),7,Northern Territory,281312.0262,514.0,69.0,76.0,25.0,680.0,3586.0,1098.0,75.5882352941177,10.1470588235294,11.176470588235302,3.67647058823529,33.77705991166,24.5253506048697
534,70700,Coomalie (S),7,Northern Territory,2056.0547,204.0,117.0,80.0,47.0,448.0,1306.0,878.0,45.53571428571429,26.116071428571402,17.8571428571429,10.4910714285714,2.70099687666752,0.17139893190636904
535,71000,Darwin (C),7,Northern Territory,111.2725,4281.0,6228.0,6721.0,8534.0,25763.0,78423.0,33503.0,16.616853627295,24.1742033148313,26.087800333812105,33.125024259597105,0.642300540952889,0.009250055421359541
536,71300,East Arnhem (R),7,Northern Territory,33309.9334,993.0,155.0,146.0,98.0,1391.0,8980.0,1863.0,71.3874910136592,11.1430625449317,10.496046010064699,7.045291157440691,39.0055455483525,2.77465362305981
537,72200,Katherine (T),7,Northern Territory,7416.6444,645.0,747.0,606.0,536.0,2528.0,9431.0,4019.0,25.514240506329102,29.5490506329114,23.9715189873418,21.2025316455696,3.9722431352048906,0.622352818794564
539,72330,MacDonnell (R),7,Northern Territory,268329.3474,737.0,120.0,102.0,29.0,989.0,5342.0,1941.0,74.5197168857432,12.133468149646099,10.3134479271992,2.93225480283114,26.491961176094698,23.9290893914822
540,72800,Palmerston (C),7,Northern Territory,52.6559,1790.0,3087.0,2893.0,2956.0,10728.0,33620.0,13049.0,16.6853094705444,28.7751677852349,26.9668158090977,27.554064131245305,0.329653532093435,0.0043788666480864295
541,73600,Roper Gulf (R),7,Northern Territory,185210.2475,768.0,163.0,109.0,61.0,1101.0,6205.0,2117.0,69.75476839237061,14.8047229791099,9.900090826521339,5.5404178019981805,33.2765895709242,15.598742446923401
542,74050,Tiwi Islands (R),7,Northern Territory,7483.1661,461.0,52.0,28.0,25.0,565.0,2415.0,705.0,81.5929203539823,9.20353982300885,4.955752212389379,4.42477876106195,8.826089930435801,0.620194650699456
543,74550,Victoria Daly (R),7,Northern Territory,153287.0839,358.0,111.0,93.0,14.0,575.0,2757.0,1209.0,62.2608695652174,19.304347826087,16.1739130434783,2.4347826086956497,26.5484606619764,12.9606701320517
544,74560,Wagait (S),7,Northern Territory,5.6378,44.0,54.0,44.0,48.0,189.0,461.0,288.0,23.280423280423303,28.571428571428598,23.280423280423303,25.3968253968254,0.170820193659272,0.000468748338179925
545,74660,West Arnhem (R),7,Northern Territory,49675.0343,675.0,196.0,152.0,86.0,1105.0,6071.0,1968.0,61.0859728506787,17.737556561086,13.7556561085973,7.782805429864251,23.2353192429636,4.13057165982091
546,74680,West Daly (R),7,Northern Territory,14069.6979,367.0,33.0,29.0,25.0,454.0,3176.0,631.0,80.8370044052863,7.268722466960349,6.3876651982378805,5.50660792951542,7.556528677455571,1.1782616996233302
547,79399,Unincorporated NT,7,Northern Territory,19790.0427,565.0,785.0,505.0,302.0,2160.0,6521.0,4006.0,26.157407407407398,36.3425925925926,23.3796296296296,13.9814814814815,19.2693126980532,1.64989619097121
548,89399,Unincorporated ACT,8,Australian Capital Territory,2358.172,20094.0,26696.0,37811.0,57272.0,141911.0,388531.0,163122.0,14.1595788909951,18.8117904884047,26.644164300160003,40.3576889740753,3.0295630236022504,0.234230992156846
550,44000,Maralinga Tjarutja (AC),4,South Australia,102703.899,,,,,,,,,,,,15.7239333720978,9.545949891115539
551,49499,No usual address (SA),4,South Australia,0.0,,,,,,,,,,,,0.0,0.0
552,49799,Migratory - Offshore - Shipping (SA),4,South Australia,0.0,,,,,,,,,,,,0.0,0.0
553,59499,No usual address (WA),5,Western Australia,0.0,,,,,,,,,,,,0.0,0.0
554,59799,Migratory - Offshore - Shipping (WA),5,Western Australia,0.0,,,,,,,,,,,,0.0,0.0
555,69499,No usual address (Tas.),6,Tasmania,0.0,,,,,,,,,,,,0.0,0.0
556,69799,Migratory - Offshore - Shipping (Tas.),6,Tasmania,0.0,,,,,,,,,,,,0.0,0.0
557,79499,No usual address (NT),7,Northern Territory,0.0,,,,,,,,,,,,0.0,0.0
558,79799,Migratory - Offshore - Shipping (NT),7,Northern Territory,0.0,,,,,,,,,,,,0.0,0.0
559,89499,No usual address (ACT),8,Australian Capital Territory,0.0,,,,,,,,,,,,0.0,0.0
560,89799,Migratory - Offshore - Shipping (ACT),8,Australian Capital Territory,0.0,,,,,,,,,,,,0.0,0.0
561,99499,No usual address (OT),9,Other Territories,0.0,,,,,,,,,,,,0.0,0.0
562,99799,Migratory - Offshore - Shipping (OT),9,Other Territories,0.0,,,,,,,,,,,,0.0,0.0
