LGA_MAIN11,R_0_74_LT_Real_estate_agent,R_0_74_LT_Ste_terr_hsg_auth,R_0_74_LT_Psn_not_Sme_hhd,R_0_74_LT_hs_coop_com_ch_g,R_0_74_LT_Other_Lld_type,R_0_74_LT_Lld_type_ns,R_0_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_hs_coop_com_ch_g,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_estat_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_hs_coop_com_ch_g,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_estat_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_hs_coop_com_ch_g,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_estat_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_hs_coop_com_ch_g,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_hs_coop_com_ch_g,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_hs_coop_com_ch_g,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_hs_coop_com_ch_g,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_hs_coop_com_ch_g,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_hs_coop_com_ch_g,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_over_LT_Real_eSte_agent,R_650_over_LT_Ste_ter_hsg_aut,R_650_over_LT_Psn_not_Sme_hhd,R_650_ovr_LT_hs_coop_com_ch_g,R_650_over_LT_Other_Lld_type,R_650_over_LT_Lld_type_ns,R_650_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_hs_coop_com_ch_g,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_Psn_not_Sme_hhd,Tot_LT_hs_coop_com_ch_g,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot,LGA_NAME11
43360,0,0,14,0,36,17,67,0,4,5,0,0,0,9,15,8,21,6,6,0,56,35,7,22,0,5,0,69,11,0,8,0,3,0,22,5,0,4,0,0,0,9,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,5,0,20,70,19,85,9,55,17,255,Kingston (DC)
43650,0,9,37,0,5,27,78,3,10,4,3,4,0,24,6,5,42,0,15,0,68,45,13,59,4,12,0,133,45,3,51,0,15,0,114,60,0,30,0,19,0,109,43,3,30,0,9,0,85,47,0,7,0,3,0,57,3,0,4,0,0,0,7,0,0,0,0,0,0,0,3,0,0,3,0,0,6,3,0,10,3,10,0,26,258,43,274,13,92,27,707,Light (RegC)
48540,5,231,29,4,5,25,299,16,533,3,0,13,7,572,58,515,56,3,62,5,699,408,383,115,4,50,0,960,118,46,37,3,9,0,213,130,24,46,0,8,4,212,183,14,36,0,7,0,240,60,3,12,5,4,0,84,6,3,3,0,0,0,12,0,3,0,0,0,0,3,0,5,3,0,0,0,8,22,129,13,4,12,6,186,1006,1889,353,23,170,47,3488,Whyalla (C)
54060,3,6,8,0,8,11,36,0,20,3,0,3,0,26,0,35,18,9,4,4,70,18,14,18,0,8,0,58,10,4,20,0,0,0,34,59,0,18,0,0,0,77,54,0,14,0,0,0,68,16,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,4,4,17,160,82,105,9,27,19,402,Irwin (S)
54130,0,3,5,0,17,15,40,0,9,0,3,3,3,18,0,6,15,0,6,0,27,9,4,7,0,0,0,20,4,0,5,0,3,0,12,4,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,5,0,12,17,26,40,3,34,18,138,Jerramungup (S)
45090,3,6,35,0,40,30,114,6,26,16,0,6,3,57,38,36,55,10,23,0,162,107,21,66,0,16,3,213,55,6,38,0,4,0,103,40,0,19,0,3,0,62,14,0,5,0,0,0,19,0,3,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,6,19,0,44,266,106,245,16,111,36,780,Naracoorte and Lucindale (DC)
45120,0,24,36,3,10,16,89,0,8,12,0,3,0,23,12,6,45,3,15,0,81,20,0,48,0,5,0,73,8,0,19,0,0,0,27,4,0,9,0,0,0,13,0,0,6,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,3,11,0,5,3,22,44,41,194,6,38,19,342,Northern Areas (DC)
45290,7,144,86,49,23,52,361,0,293,14,89,10,4,410,53,175,119,46,7,4,404,124,69,192,9,17,0,411,186,20,204,4,12,5,431,554,24,353,6,22,4,963,702,19,383,5,17,4,1130,567,4,249,3,5,0,828,210,0,76,0,3,0,289,58,0,21,0,0,0,79,62,3,21,3,0,0,89,22,55,43,34,7,15,176,2545,806,1761,248,123,88,5571,Norwood Payneham St Peters (C)
45340,11,440,174,70,22,120,837,3,881,31,112,11,5,1043,63,785,174,128,45,16,1211,234,378,416,89,92,11,1220,310,166,511,28,34,4,1053,1644,241,1087,49,79,11,3111,2474,25,1070,21,81,25,3696,746,6,237,0,10,4,1003,68,3,35,0,7,3,116,27,3,15,0,3,0,48,33,9,17,4,9,0,72,72,186,106,67,22,24,477,5685,3123,3873,568,415,223,13887,Onkaparinga (C)
50350,0,50,34,3,0,20,107,3,88,7,0,3,3,104,17,80,36,3,4,0,140,7,47,46,3,3,3,109,16,17,40,5,6,0,84,47,8,64,0,3,0,122,249,14,153,3,11,0,430,227,3,117,0,5,5,357,43,0,10,0,0,0,53,10,0,3,0,0,0,13,5,3,3,0,0,0,11,11,31,16,8,0,4,70,635,341,529,25,35,35,1600,Bassendean (T)
50420,7,154,140,49,18,91,459,6,270,13,15,3,3,310,25,188,102,34,6,3,358,138,110,252,30,29,7,566,133,32,236,0,20,7,428,483,64,382,6,38,7,980,1260,19,717,6,83,13,2098,1239,4,629,3,57,8,1940,296,3,125,0,5,0,429,68,0,20,0,6,0,94,57,3,23,0,8,0,91,45,49,84,8,14,20,220,3757,896,2723,151,287,159,7973,Bayswater (C)
50490,7,195,72,4,9,62,349,4,348,7,8,4,5,376,23,274,57,15,11,4,384,45,157,99,7,12,0,320,51,56,105,3,12,0,227,248,50,174,0,12,4,488,740,18,408,3,56,6,1231,884,9,355,3,32,9,1292,289,4,92,0,6,0,391,72,3,22,4,3,0,104,28,8,21,0,0,0,57,31,64,43,4,15,15,172,2422,1186,1455,51,172,105,5391,Belmont (C)
50560,0,3,16,0,3,15,37,0,4,5,0,0,0,9,0,12,7,0,3,0,22,3,5,10,0,3,0,21,3,0,5,0,0,0,8,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,8,9,24,51,0,12,15,111,Beverley (S)
50630,0,0,11,3,26,3,43,0,3,3,0,0,3,9,0,5,3,0,5,0,13,3,4,3,0,6,0,16,0,0,7,0,0,0,7,3,0,4,0,0,0,7,11,3,8,0,3,0,25,13,0,21,0,4,0,38,11,0,3,0,3,0,17,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,6,0,13,41,18,70,3,53,6,191,Boddington (S)
45400,0,0,10,3,7,4,24,0,0,0,0,0,0,0,0,3,14,0,0,0,17,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,3,7,7,47,Orroroo/Carrieton (DC)
46510,3,43,45,17,4,26,138,3,83,7,28,4,0,125,16,46,46,30,3,0,141,81,30,105,6,14,0,236,86,11,98,5,9,0,209,285,11,171,5,21,4,497,323,7,188,0,11,0,529,247,0,118,0,7,0,372,63,3,25,0,3,0,94,17,0,5,0,0,0,22,10,0,6,0,0,0,16,17,22,23,5,5,9,81,1151,256,837,96,81,39,2460,Prospect (C)
46670,0,29,28,7,25,24,113,7,49,17,41,8,0,122,77,48,95,11,37,4,272,183,31,112,3,16,4,349,36,3,28,0,3,3,73,36,0,14,0,3,0,53,18,0,9,0,4,0,31,3,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,9,5,5,16,0,5,5,36,368,165,322,62,107,40,1064,Renmark Paringa (DC)
47700,0,129,96,30,6,87,348,5,388,10,63,7,8,481,21,327,97,40,3,8,496,75,170,181,22,27,0,475,82,60,239,10,52,0,443,566,129,494,8,45,5,1247,1341,34,636,4,56,12,2083,383,3,138,0,16,0,540,34,3,13,0,0,3,53,11,5,0,0,0,0,16,18,7,4,0,4,3,36,37,74,55,26,19,19,230,2573,1329,1963,203,235,145,6448,Tea Tree Gully (C)
45540,0,9,13,0,7,4,33,0,9,0,3,0,0,12,25,5,23,0,3,0,56,8,0,10,0,0,0,18,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,8,0,3,0,11,33,26,59,3,13,4,138,Peterborough (DC)
45680,14,481,67,19,5,61,647,5,1039,15,53,14,10,1136,123,896,106,110,53,12,1300,586,486,318,58,76,11,1535,639,254,343,16,137,7,1396,1566,100,523,15,93,11,2308,1122,18,291,5,47,10,1493,106,6,45,0,4,5,166,15,0,12,0,0,0,27,0,5,0,0,0,0,5,14,16,12,0,3,5,50,68,181,80,18,32,16,395,4258,3482,1812,294,464,148,10458,Playford (C)
45890,21,706,175,69,15,117,1103,16,1696,49,162,16,9,1948,78,1250,275,243,41,12,1899,363,598,549,111,76,16,1713,413,226,507,35,119,15,1315,1214,357,820,50,133,22,2596,1987,154,974,25,146,21,3307,993,27,363,3,33,8,1427,108,3,48,5,4,3,171,32,11,18,0,0,0,61,27,21,34,3,8,3,96,80,370,141,58,30,37,716,5332,5419,3953,764,621,263,16352,Port Adelaide Enfield (C)
46090,5,97,21,11,9,23,166,3,166,11,12,4,3,199,71,194,60,10,50,4,389,224,153,79,3,38,3,500,87,47,30,0,5,0,169,124,11,19,3,4,0,161,77,3,9,0,0,0,89,20,0,4,0,0,3,27,0,3,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,4,8,53,9,3,9,3,85,623,727,242,42,119,39,1792,Port Augusta (C)
46860,0,3,8,0,6,13,30,0,3,0,0,0,0,3,9,3,10,0,5,0,27,13,4,16,0,0,0,33,12,3,5,0,0,0,20,16,0,8,0,0,0,24,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,0,3,0,7,55,16,54,0,14,13,152,Robe (DC)
46970,3,0,0,0,39,7,49,0,0,0,0,18,0,18,3,3,0,0,176,0,182,5,14,5,0,150,0,174,0,7,0,0,15,0,22,5,3,3,0,11,0,22,30,0,15,0,7,0,52,106,0,15,0,19,0,140,90,0,13,0,9,0,112,39,0,6,0,6,0,51,10,0,0,0,6,0,16,12,0,3,0,18,5,38,303,27,60,0,474,12,876,Roxby Downs (M)
47140,8,453,148,50,14,71,744,4,855,17,59,14,6,955,71,817,185,118,26,7,1224,357,422,464,76,84,15,1418,409,199,499,42,97,7,1253,1287,311,916,49,154,15,2732,2117,49,821,33,127,19,3166,509,3,144,8,26,3,693,94,0,34,5,4,0,137,26,4,10,0,3,0,43,29,12,20,3,3,0,67,79,196,115,41,34,36,501,4990,3321,3373,484,586,179,12933,Salisbury (C)
47290,3,8,26,0,19,20,76,0,4,3,3,8,0,18,3,6,37,3,13,0,62,0,0,14,0,3,0,17,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,6,18,89,6,46,20,185,Southern Mallee (DC)
47490,0,3,18,0,16,13,50,0,9,4,0,4,0,17,0,5,18,0,0,0,23,12,7,17,0,0,0,36,6,0,14,0,0,0,20,3,0,8,0,0,0,11,3,0,0,0,3,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,12,24,27,82,0,29,16,178,Streaky Bay (DC)
47630,4,9,33,4,51,39,140,0,11,11,10,4,0,36,39,22,51,3,27,0,142,78,4,50,0,9,0,141,52,0,16,0,3,0,71,19,0,4,0,3,0,26,0,0,7,0,0,0,7,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,16,4,27,192,46,182,17,113,43,593,Tatiara (DC)
47800,3,4,39,4,63,32,145,0,21,11,9,8,0,49,16,16,61,6,35,3,137,47,5,34,0,7,3,96,12,0,12,0,3,0,27,5,0,3,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,4,11,3,18,3,42,86,50,174,22,137,41,510,The Coorong (DC)
47910,0,0,26,0,4,23,53,0,3,12,12,3,0,30,0,6,28,4,5,0,43,19,5,33,0,3,0,60,8,0,14,0,3,0,25,20,0,8,0,0,0,28,3,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,16,50,14,137,16,24,23,264,Tumby Bay (DC)
50770,0,3,7,0,7,18,35,0,3,3,0,0,0,6,6,7,14,0,5,0,32,8,0,12,0,0,0,20,0,0,8,0,0,0,8,5,0,0,0,0,0,5,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,9,19,16,50,0,18,18,121,Boyup Brook (S)
47980,3,63,76,30,6,46,224,4,175,16,63,5,3,266,22,64,90,36,4,0,216,91,29,163,26,11,3,323,128,14,155,4,14,3,318,433,6,276,3,33,3,754,613,3,389,0,17,3,1025,456,4,242,0,11,3,716,215,0,79,0,0,3,297,89,0,35,0,0,0,124,81,3,33,0,0,3,120,22,25,44,17,9,11,128,2157,386,1598,179,110,81,4511,Unley (C)
48050,0,4,41,5,11,19,80,0,18,9,21,4,0,52,20,17,50,21,23,5,136,92,11,90,10,12,3,218,109,9,82,5,5,0,210,259,0,79,3,4,0,345,154,0,44,0,0,0,198,13,0,6,0,0,0,19,3,0,0,0,3,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,3,9,4,9,3,9,3,37,662,63,410,68,71,30,1304,Victor Harbor (C)
48130,3,14,50,3,31,31,132,0,3,8,8,10,4,33,15,4,56,10,10,0,95,46,8,93,9,12,3,171,20,0,29,3,3,0,55,26,0,16,3,4,0,49,3,0,3,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,16,0,4,3,23,113,29,277,39,74,41,573,Wakefield (DC)
50840,0,4,18,0,13,16,51,0,11,3,0,0,0,14,12,18,28,3,8,0,69,30,5,26,3,7,0,71,18,3,26,0,3,0,50,44,0,20,0,3,0,67,21,0,9,0,0,0,30,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,4,4,3,0,15,133,45,134,10,37,16,375,Bridgetown-Greenbushes (S)
50910,0,6,9,3,7,8,33,3,3,3,4,0,3,16,0,4,6,0,0,0,10,3,4,6,0,4,0,17,3,3,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,9,23,30,7,14,11,94,Brookton (S)
50980,5,211,18,83,82,49,448,4,158,5,25,25,0,217,9,157,4,14,80,0,264,13,158,14,0,141,0,326,6,64,9,0,47,0,126,25,42,27,0,45,0,139,36,42,30,4,24,0,136,86,22,65,0,28,0,201,108,7,53,0,12,0,180,117,0,34,0,4,0,155,196,5,53,0,22,0,276,33,77,8,7,31,9,165,638,943,320,133,541,58,2633,Broome (S)
51080,0,3,13,3,16,16,51,0,3,0,0,0,0,3,0,10,6,0,4,0,20,0,8,0,0,3,0,11,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,10,0,27,31,3,27,16,104,Broomehill-Tambellup (S)
51120,0,5,13,8,13,5,44,0,3,0,4,3,0,10,0,6,6,0,6,0,18,0,3,14,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,3,0,3,3,9,0,17,40,12,28,8,105,Bruce Rock (S)
51190,4,130,52,17,21,41,265,5,193,4,7,3,0,212,17,189,76,59,16,6,363,130,99,161,9,19,3,421,135,39,188,4,24,3,393,585,30,332,4,36,3,990,739,4,374,11,33,4,1165,270,0,83,0,16,3,372,71,0,16,0,3,0,90,34,0,9,0,3,0,46,31,4,8,0,3,3,49,24,47,32,8,9,9,129,2045,735,1335,119,186,75,4495,Bunbury (C)
51260,3,51,68,5,44,74,245,0,130,4,0,6,0,140,10,182,64,25,26,9,316,49,88,99,0,40,0,276,81,27,100,0,8,3,219,319,20,191,0,24,4,558,762,0,319,7,15,0,1103,374,3,104,0,10,0,491,29,0,21,0,0,0,50,6,4,0,0,0,0,10,12,3,4,0,3,3,25,25,35,32,0,23,9,124,1670,543,1006,37,199,102,3557,Busselton (S)
51310,0,3,47,14,3,37,104,0,10,4,3,3,0,20,3,7,22,3,4,0,39,25,0,34,5,5,3,72,51,0,40,0,0,0,91,145,0,70,0,7,3,225,189,3,115,0,3,0,310,214,0,129,0,8,0,351,189,0,101,0,0,0,290,98,0,61,0,4,0,163,247,0,87,0,8,0,342,15,3,16,4,3,6,47,1176,26,726,29,48,49,2054,Cambridge (T)
48640,0,10,22,0,11,9,52,0,7,6,0,3,0,16,0,4,25,0,3,0,32,3,0,4,0,0,3,10,0,0,6,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,9,3,24,66,0,23,12,128,Wudinna (DC)
48750,3,4,18,3,8,16,52,0,4,0,3,4,3,14,8,3,23,3,3,3,43,45,0,42,0,4,0,91,33,0,34,0,7,0,74,43,0,20,0,3,0,66,16,0,14,0,3,0,33,3,0,7,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,5,0,7,0,12,154,11,163,9,39,22,398,Yankalilla (DC)
48830,0,34,93,14,30,61,232,3,30,23,14,12,0,82,17,33,90,9,22,0,171,66,7,138,3,17,4,235,43,0,50,0,3,0,96,42,3,18,0,3,0,66,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,13,28,11,4,4,60,171,120,455,51,91,69,957,Yorke Peninsula (DC)
49399,0,34,25,76,259,36,430,0,13,9,11,24,0,57,7,4,18,0,33,0,62,4,6,10,0,29,3,52,11,0,3,0,4,0,18,6,0,0,0,6,0,12,5,0,5,0,0,0,10,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,7,3,7,6,7,23,0,46,36,64,82,97,382,39,700,Unincorporated SA
49499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
48260,3,60,12,3,3,16,97,0,53,4,9,0,0,66,0,25,12,12,3,0,52,4,12,27,0,0,0,43,8,3,9,0,0,0,20,31,0,36,0,3,3,73,86,0,57,0,0,3,146,56,0,33,0,3,0,92,40,3,6,0,3,0,52,13,0,11,0,0,0,24,21,0,7,0,0,0,28,0,3,5,3,3,3,17,262,159,219,27,18,25,710,Walkerville (M)
48340,4,22,55,7,39,40,167,18,69,11,3,8,0,109,140,80,89,6,22,3,340,133,24,61,9,12,3,242,42,0,29,0,5,0,76,21,0,3,0,0,0,24,5,0,3,0,0,0,8,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,10,6,11,11,0,10,0,38,376,209,268,25,96,46,1020,Wattle Range (DC)
48410,13,243,102,56,13,84,511,4,410,39,64,8,0,525,74,257,213,93,21,13,671,291,131,388,33,43,11,897,349,35,318,24,35,3,764,779,50,547,29,65,6,1476,996,32,656,32,58,16,1790,575,4,358,5,28,10,980,124,0,58,0,4,0,186,26,0,15,0,0,0,41,21,3,21,3,3,3,54,39,77,94,29,12,20,271,3291,1242,2809,368,290,166,8166,West Torrens (C)
50080,4,88,104,9,36,78,319,3,157,20,28,4,3,215,36,223,108,57,36,6,466,98,112,147,32,49,3,441,118,25,158,14,13,0,328,456,17,220,7,26,3,729,595,5,211,4,16,6,837,256,0,52,3,3,3,317,15,0,6,0,3,0,24,5,0,5,0,0,0,10,4,0,6,0,3,3,16,19,40,53,10,18,9,149,1609,667,1090,164,207,114,3851,Albany (C)
50210,4,98,90,16,18,55,281,0,171,5,24,3,3,206,16,176,77,27,29,3,328,40,105,132,9,27,3,316,57,44,148,3,9,3,264,376,36,273,5,20,3,713,1221,20,555,15,58,7,1876,422,7,210,4,19,3,665,160,0,56,0,11,0,227,20,0,14,0,0,0,34,10,4,6,0,3,3,26,39,46,59,3,15,17,179,2365,707,1625,106,212,100,5115,Armadale (C)
50250,17,26,11,52,1078,40,1224,0,27,0,3,60,0,90,0,13,0,0,59,0,72,5,7,3,0,21,0,36,4,4,0,3,12,0,23,4,0,0,0,12,0,16,4,0,0,0,7,0,11,3,0,0,0,5,0,8,4,0,4,0,0,0,8,3,0,6,0,3,0,12,4,0,5,0,12,0,21,6,11,4,3,75,5,104,54,88,33,61,1344,45,1625,Ashburton (S)
50280,3,9,48,0,39,59,158,0,19,8,5,6,0,38,8,25,30,17,18,0,98,38,10,60,3,16,3,130,44,7,52,0,10,0,113,121,5,78,0,0,0,204,240,3,143,0,14,3,403,95,0,74,0,4,0,173,9,0,9,0,0,0,18,4,0,0,0,0,0,4,6,0,0,0,0,0,6,9,4,15,4,11,3,46,577,82,517,29,118,68,1391,Augusta-Margaret River (S)
51750,4,0,35,3,11,15,68,0,3,4,3,0,3,13,4,5,18,6,0,3,36,22,9,17,3,7,0,58,4,0,15,0,4,0,23,32,0,27,3,0,0,62,86,3,43,0,0,3,135,142,4,63,0,0,0,209,107,0,34,0,3,0,144,60,0,20,0,4,0,84,132,0,39,0,3,0,174,9,0,16,0,5,3,33,602,24,331,18,37,27,1039,Claremont (T)
51820,4,183,133,4,27,70,421,0,333,7,24,4,0,368,16,279,86,49,24,6,460,51,169,142,18,31,3,414,41,44,174,9,21,0,289,175,71,251,11,45,9,562,795,35,557,3,52,7,1449,1680,3,687,3,54,20,2447,464,4,144,0,6,8,626,77,0,25,0,0,0,102,73,7,39,0,6,0,125,63,86,69,9,19,21,267,3439,1214,2314,130,289,144,7530,Cockburn (C)
51680,0,0,10,0,13,22,45,0,0,5,0,3,0,8,0,10,8,0,3,0,21,3,0,6,0,0,0,9,3,0,0,0,4,0,7,3,0,4,0,0,0,7,5,0,23,0,0,0,28,15,0,16,0,0,0,31,12,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,10,44,10,78,0,27,22,181,Chittering (S)
54170,12,44,182,15,15,114,382,6,110,16,7,0,0,139,13,109,93,30,16,5,266,45,51,163,4,8,3,274,27,17,169,0,9,3,225,100,17,287,0,18,3,425,871,12,840,3,61,11,1798,2426,6,1237,5,77,11,3762,790,0,367,0,19,4,1180,331,0,115,0,5,0,451,323,0,112,4,7,3,449,64,27,88,11,16,10,216,5008,393,3669,79,251,167,9567,Joondalup (C)
51890,3,22,23,3,10,13,74,3,51,5,3,0,0,62,6,41,18,0,15,0,80,26,36,34,3,15,0,114,36,8,30,0,0,0,74,82,0,39,0,6,3,130,42,5,33,0,0,0,80,31,0,7,0,0,0,38,5,0,4,0,0,0,9,0,0,3,0,0,0,3,0,0,0,0,3,0,3,3,9,3,3,3,3,24,237,172,199,12,52,19,691,Collie (S)
54200,3,27,106,4,10,62,212,0,73,6,0,0,0,79,6,84,55,23,17,3,188,15,31,91,10,6,4,157,16,7,102,5,8,0,138,65,23,127,4,6,0,225,344,0,342,3,17,0,706,613,0,302,0,24,4,943,161,0,61,0,4,0,226,29,0,11,0,0,0,40,14,0,13,0,3,0,30,23,12,36,10,9,9,99,1289,257,1252,59,104,82,3043,Kalamunda (S)
63610,4,21,59,5,9,46,144,0,120,15,14,0,0,149,11,87,67,30,3,3,201,32,38,103,33,5,0,211,33,14,92,4,8,4,155,154,22,171,3,23,3,376,444,17,265,10,24,0,760,264,0,134,0,12,4,414,49,3,19,0,3,0,74,6,0,0,0,0,0,6,5,0,7,0,0,0,12,10,14,25,3,5,3,60,1012,336,957,102,92,63,2562,Kingborough (M)
63810,0,12,37,0,10,18,77,0,38,3,13,5,5,64,6,37,49,12,12,0,116,57,25,74,7,15,3,181,65,0,58,4,11,0,138,114,7,61,0,3,0,185,73,0,18,0,0,0,91,8,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3,0,0,0,6,4,3,6,0,3,3,19,330,122,316,36,59,29,892,Latrobe (M)
