lga_code16,mng_nni_h_0,mng_nni_h_1_15,mng_nni_h_16_24,mng_nni_h_25_34,mng_nni_h_35_39,mng_nni_h_40,mng_nni_h_41_48,mng_nni_h_49mo,mng_nni_h_ns,mng_nni_h_tot,mng_1_149_h_0,mng_1_149_h_1_15,mng_1_149_h_16_24,mng_1_149_h_25_34,mng_1_149_h_35_39,mng_1_149_h_40,mng_1_149_h_41_48,mng_1_149_h_49mo,mng_1_149_h_ns,mng_1_149_h_tot,mng_150_299_h_0,mng_150_299_h_1_15,mng_150_299_h_16_24,mng_150_299_h_25_34,mng_150_299_h_35_39,mng_150_299_h_40,mng_150_299_h_41_48,mng_150_299_h_49mo,mng_150_299_h_ns,mng_150_299_h_tot,mng_300_399_h_0,mng_300_399_h_1_15,mng_300_399_h_16_24,mng_300_399_h_25_34,mng_300_399_h_35_39,mng_300_399_h_40,mng_300_399_h_41_48,mng_300_399_h_49mo,mng_300_399_h_ns,mng_300_399_h_tot,mng_400_499_h_0,mng_400_499_h_1_15,mng_400_499_h_16_24,mng_400_499_h_25_34,mng_400_499_h_35_39,mng_400_499_h_40,mng_400_499_h_41_48,mng_400_499_h_49mo,mng_400_499_h_ns,mng_400_499_h_tot,mng_500_649_h_0,mng_500_649_h_1_15,mng_500_649_h_16_24,mng_500_649_h_25_34,mng_500_649_h_35_39,mng_500_649_h_40,mng_500_649_h_41_48,mng_500_649_h_49mo,mng_500_649_h_ns,mng_500_649_h_tot,mng_650_799_h_0,mng_650_799_h_1_15,mng_650_799_h_16_24,mng_650_799_h_25_34,mng_650_799_h_35_39,mng_650_799_h_40,mng_650_799_h_41_48,mng_650_799_h_49mo,mng_650_799_h_ns,mng_650_799_h_tot,mng_800_999_h_0,mng_800_999_h_1_15,mng_800_999_h_16_24,mng_800_999_h_25_34,mng_800_999_h_35_39,mng_800_999_h_40,mng_800_999_h_41_48,mng_800_999_h_49mo,mng_800_999_h_ns,mng_800_999_h_tot,mng_1000_1249_h_0,mng_1000_1249_h_1_15,mng_1000_1249_h_16_24,mng_1000_1249_h_25_34,mng_1000_1249_h_35_39,mng_1000_1249_h_40,mng_1000_1249_h_41_48,mng_1000_1249_h_49mo,mng_1000_1249_h_ns,mng_1000_1249_h_tot,mng_1250_1499_h_0,mng_1250_1499_h_1_15,mng_1250_1499_h_16_24,mng_1250_1499_h_25_34,mng_1250_1499_h_35_39,mng_1250_1499_h_40,mng_1250_1499_h_41_48,mng_1250_1499_h_49mo,mng_1250_1499_h_ns,mng_1250_1499_h_tot,mng_1500_1749_h_0,mng_1500_1749_h_1_15,mng_1500_1749_h_16_24,mng_1500_1749_h_25_34,mng_1500_1749_h_35_39,mng_1500_1749_h_40,mng_1500_1749_h_41_48,mng_1500_1749_h_49mo,mng_1500_1749_h_ns,mng_1500_1749_h_tot,mng_1750_1999_h_0,mng_1750_1999_h_1_15,mng_1750_1999_h_16_24,mng_1750_1999_h_25_34,mng_1750_1999_h_35_39,mng_1750_1999_h_40,mng_1750_1999_h_41_48,mng_1750_1999_h_49mo,mng_1750_1999_h_ns,mng_1750_1999_h_tot,mng_2000_2999_h_0,mng_2000_2999_h_1_15,mng_2000_2999_h_16_24,mng_2000_2999_h_25_34,mng_2000_2999_h_35_39,mng_2000_2999_h_40,mng_2000_2999_h_41_48,mng_2000_2999_h_49mo,mng_2000_2999_h_ns,mng_2000_2999_h_tot,mng_3000mo_h_0,mng_3000mo_h_1_15,mng_3000mo_h_16_24,mng_3000mo_h_25_34,mng_3000mo_h_35_39,mng_3000mo_h_40,mng_3000mo_h_41_48,mng_3000mo_h_49mo,mng_3000mo_h_ns,mng_3000mo_h_tot,mng_pins_h_0,mng_pins_h_1_15,mng_pins_h_16_24,mng_pins_h_25_34,mng_pins_h_35_39,mng_pins_h_40,mng_pins_h_41_48,mng_pins_h_49mo,mng_pins_h_ns,mng_pins_h_tot,mng_tot_h_0,mng_tot_h_1_15,mng_tot_h_16_24,mng_tot_h_25_34,mng_tot_h_35_39,mng_tot_h_40,mng_tot_h_41_48,mng_tot_h_49mo,mng_tot_h_ns,mng_tot_h_tot,pro_nni_h_0,pro_nni_h_1_15,pro_nni_h_16_24,pro_nni_h_25_34,pro_nni_h_35_39,pro_nni_h_40,pro_nni_h_41_48,pro_nni_h_49mo,pro_nni_h_ns,pro_nni_h_tot,pro_1_149_h_0,pro_1_149_h_1_15,pro_1_149_h_16_24,pro_1_149_h_25_34,pro_1_149_h_35_39,pro_1_149_h_40,pro_1_149_h_41_48,pro_1_149_h_49mo,pro_1_149_h_ns,pro_1_149_h_tot,pro_150_299_h_0,pro_150_299_h_1_15,pro_150_299_h_16_24,pro_150_299_h_25_34,pro_150_299_h_35_39,pro_150_299_h_40,pro_150_299_h_41_48,pro_150_299_h_49mo,pro_150_299_h_ns,pro_150_299_h_tot,pro_300_399_h_0,pro_300_399_h_1_15,pro_300_399_h_16_24,pro_300_399_h_25_34,pro_300_399_h_35_39,pro_300_399_h_40,pro_300_399_h_41_48,pro_300_399_h_49mo,pro_300_399_h_ns,pro_300_399_h_tot,lga_name16
20740,0,3,3,9,3,0,0,21,0,35,0,7,3,3,0,0,0,13,0,26,7,10,3,5,0,5,4,9,0,51,0,16,14,5,5,6,3,20,3,73,5,5,16,17,8,8,3,32,0,87,12,21,18,33,11,16,4,48,3,170,3,23,13,15,20,28,16,49,6,176,3,16,10,22,27,44,19,43,3,188,9,14,5,19,36,42,26,67,0,219,8,3,3,9,12,25,19,40,0,114,8,0,3,9,18,16,18,36,0,103,0,3,0,3,6,16,12,25,0,63,3,3,0,5,5,16,15,53,0,108,0,3,7,6,0,6,9,38,0,75,0,3,0,3,3,5,6,14,3,33,64,126,87,163,146,258,157,503,26,1533,0,3,3,0,0,0,0,0,0,6,3,9,0,4,0,0,0,0,0,16,0,22,4,4,0,3,0,3,0,38,4,25,9,5,0,9,0,3,3,54,Bass Coast (S)
20830,3,5,4,6,4,7,0,63,5,101,3,23,4,4,0,8,3,26,0,66,0,18,9,9,8,16,5,39,0,118,3,16,14,18,8,6,6,42,4,121,0,19,21,23,4,20,10,51,3,149,3,20,18,32,19,25,13,77,4,211,13,13,14,29,37,46,18,80,6,257,16,11,10,23,53,58,31,104,4,309,5,18,9,25,43,52,42,114,3,302,4,11,3,11,21,56,28,97,0,237,4,9,0,6,15,27,20,83,0,175,6,3,3,3,11,21,27,55,0,136,5,8,3,11,12,47,31,110,0,232,8,5,0,4,0,25,5,65,0,117,0,6,3,4,5,11,0,34,7,78,75,193,121,200,254,431,250,1039,50,2611,0,0,0,0,0,0,0,0,0,4,3,30,3,3,0,0,0,0,0,39,3,37,8,3,0,4,0,3,0,62,3,29,20,11,3,0,0,4,0,71,Baw Baw (S)
20910,0,10,0,7,7,10,0,16,4,54,0,23,8,3,4,3,0,6,0,46,0,22,21,6,3,7,0,9,0,71,0,17,17,3,3,9,6,16,0,75,0,13,16,14,3,13,7,25,0,103,9,17,26,35,10,29,8,38,0,180,3,27,25,42,36,48,23,34,0,245,4,13,22,58,72,88,43,80,0,384,13,17,22,50,74,134,70,120,0,494,9,12,13,28,44,98,53,104,0,352,4,19,17,32,59,103,47,116,0,403,8,3,12,21,34,55,55,95,0,283,6,20,19,37,44,131,97,237,3,596,10,23,34,36,24,105,59,308,7,606,0,0,3,3,0,14,3,18,15,59,66,241,270,372,413,846,466,1228,38,3944,3,13,9,3,3,3,5,10,0,49,8,112,15,6,0,6,0,0,0,147,10,119,20,12,4,11,0,4,3,176,12,90,45,23,8,3,3,10,0,187,Bayside (C)
21010,0,3,7,3,0,4,3,10,0,28,0,0,0,0,0,3,3,7,0,15,0,10,0,8,3,11,0,8,0,43,3,13,4,0,6,6,4,29,0,64,0,5,5,6,4,9,4,27,4,56,4,3,8,7,6,8,3,22,3,68,7,0,3,6,15,19,5,23,8,86,0,4,7,9,8,16,11,38,0,100,6,3,8,4,21,24,10,29,0,107,0,4,3,4,5,18,18,29,3,81,0,0,0,5,4,11,11,27,0,63,0,0,0,0,13,12,8,16,0,42,3,0,3,0,6,8,19,37,0,79,0,0,0,3,0,0,8,24,0,33,0,0,0,0,3,3,0,5,0,17,33,43,52,57,102,159,94,318,20,878,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,12,3,3,0,0,0,0,0,21,0,3,4,3,0,0,0,0,0,9,Benalla (RC)
21110,3,26,18,13,10,19,5,41,4,140,4,50,8,11,4,5,0,13,3,90,4,41,24,16,15,10,4,26,3,142,3,34,35,26,10,24,14,28,0,172,5,43,40,35,21,25,12,45,3,221,13,39,72,66,36,51,27,57,4,365,11,35,67,89,106,101,33,75,6,511,21,27,63,60,163,216,69,134,3,752,26,36,56,90,184,252,144,207,6,1003,20,20,41,80,163,240,95,175,7,856,36,34,46,75,159,267,144,252,11,1019,19,20,21,46,137,219,121,251,3,833,51,33,46,88,224,531,355,793,17,2137,39,78,54,71,80,395,325,1210,8,2254,3,3,0,8,13,29,17,39,17,133,258,509,591,767,1327,2367,1369,3339,102,10630,21,26,18,4,13,21,0,25,0,126,21,263,34,13,3,10,3,6,11,367,29,310,70,20,12,24,6,15,3,483,20,251,99,30,9,19,3,22,11,474,Boroondara (C)
21180,0,4,0,17,4,11,4,25,0,71,3,24,7,0,3,8,3,8,0,51,4,36,21,13,3,11,0,11,6,103,3,33,28,21,10,19,3,12,3,126,0,21,39,28,23,19,3,27,9,166,10,35,51,78,44,51,16,53,6,336,14,19,26,59,107,93,34,64,3,421,11,19,24,49,193,225,72,129,8,730,18,11,17,43,236,318,129,211,14,989,24,10,11,31,168,240,130,205,12,832,14,9,9,26,143,210,148,299,3,859,14,7,9,12,76,162,97,223,12,612,20,7,10,21,113,272,226,584,11,1261,4,10,9,19,30,124,111,446,3,753,0,5,0,9,8,24,9,38,12,119,142,249,259,426,1157,1785,985,2335,100,7435,3,10,5,4,3,5,3,11,4,47,5,100,11,7,3,3,0,0,0,133,14,137,22,15,4,3,0,3,3,205,10,101,60,14,15,14,3,10,3,224,Brimbank (C)
21270,0,6,3,7,0,13,3,47,0,78,0,8,0,0,0,0,0,12,0,22,3,0,0,0,0,7,6,25,0,38,5,5,3,3,0,8,3,19,0,41,0,3,7,3,4,5,3,28,0,52,0,3,3,4,3,18,5,38,3,80,4,4,5,5,12,12,4,40,0,84,0,4,3,4,7,17,16,44,0,97,6,0,8,0,7,21,7,36,0,87,3,0,5,3,8,9,7,19,0,52,0,3,3,0,3,3,6,16,0,43,0,0,0,3,0,3,0,15,0,18,0,0,0,0,0,3,9,13,0,27,0,0,0,5,0,6,0,18,0,31,0,0,0,0,0,4,0,6,3,11,30,38,34,45,42,127,70,371,14,769,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,3,5,0,0,0,0,0,0,8,Buloke (S)
21370,0,11,4,3,0,15,8,79,3,123,0,6,5,10,0,6,7,30,0,62,0,19,13,9,3,12,11,48,3,122,7,30,11,18,3,13,8,55,6,144,17,18,14,18,11,16,4,50,5,147,5,21,23,25,18,28,13,113,13,259,14,17,16,24,32,39,16,102,8,261,10,20,13,21,52,71,38,151,7,383,10,10,10,18,57,66,49,142,3,375,5,10,5,10,17,39,28,100,3,212,7,3,0,7,24,27,32,83,3,190,4,6,0,3,3,30,20,69,0,132,8,4,6,11,21,34,34,110,0,217,5,3,3,7,4,8,6,70,0,109,3,0,0,3,7,9,4,47,8,73,84,168,121,182,253,416,296,1245,60,2814,0,0,0,0,5,0,0,0,0,11,3,14,0,3,0,0,0,0,0,21,0,24,3,0,4,0,0,5,0,43,5,22,8,5,6,4,0,4,0,47,Campaspe (S)
21450,0,7,4,3,0,3,5,26,0,55,4,15,9,9,0,3,0,13,0,52,6,23,8,12,7,4,4,18,5,87,4,15,31,11,3,15,4,26,3,121,0,14,22,25,4,15,4,34,0,125,5,27,21,27,26,42,12,60,4,235,6,17,21,41,55,52,26,64,5,287,12,10,20,30,69,95,42,83,10,375,12,5,12,23,70,91,59,116,3,393,9,11,3,22,32,57,44,102,0,265,4,3,3,14,29,59,35,96,3,245,3,0,5,13,13,37,29,74,4,178,6,0,3,3,22,61,57,136,0,286,4,3,5,11,3,23,15,79,3,143,4,3,3,3,5,6,3,18,3,54,75,163,173,245,341,567,351,943,39,2892,4,5,0,0,7,7,0,7,0,27,0,39,9,0,0,0,0,7,0,61,8,52,16,6,0,3,0,4,3,91,7,30,24,12,0,3,0,0,0,82,Cardinia (S)
21610,3,7,6,9,12,12,13,40,3,93,5,29,7,3,3,3,3,11,0,61,4,47,27,18,7,5,4,19,3,136,3,37,39,34,7,17,13,33,3,182,14,29,38,49,17,31,3,37,8,225,18,24,57,91,58,56,19,68,7,397,14,26,54,91,150,112,45,94,8,583,17,21,42,54,238,208,127,170,10,895,25,18,31,63,232,241,140,218,5,972,15,16,10,33,116,173,96,216,4,671,9,5,10,29,93,157,87,231,3,626,10,0,3,18,54,106,67,202,5,470,26,6,6,17,59,158,162,461,4,908,9,13,11,11,23,77,59,287,5,494,3,4,3,3,9,19,10,29,24,108,163,283,341,516,1091,1382,839,2104,92,6820,16,16,0,4,6,7,6,9,0,64,16,136,14,3,3,8,0,0,3,185,10,154,45,11,5,11,0,13,3,250,10,126,71,27,17,12,0,16,3,294,Casey (C)
21670,0,0,0,0,0,4,0,13,0,21,0,0,0,0,0,0,0,8,0,8,3,3,0,3,3,8,4,14,0,32,0,3,7,3,0,3,0,10,0,19,0,4,5,3,5,3,3,6,0,37,0,7,5,8,3,10,0,20,0,56,0,0,4,8,13,5,7,20,3,62,0,0,3,14,14,21,8,23,3,77,3,0,0,9,16,12,8,11,0,60,0,0,0,0,3,5,8,19,0,32,0,0,3,0,9,13,4,11,0,38,0,0,0,0,6,3,4,9,0,22,0,0,0,0,3,5,3,25,0,39,0,0,0,0,0,3,0,5,0,11,0,0,3,0,0,3,0,3,0,7,13,20,27,44,71,97,51,187,13,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,0,0,0,0,5,0,9,4,0,0,0,0,0,0,13,Central Goldfields (S)
21750,0,5,6,4,3,10,0,49,3,81,0,18,4,5,3,4,0,25,0,64,3,8,10,8,6,7,6,19,3,77,8,10,7,9,0,9,7,36,0,79,7,19,10,18,5,13,0,37,0,113,5,14,15,17,11,16,9,59,0,139,7,8,11,11,21,23,3,63,0,141,3,7,5,7,21,30,18,69,3,162,4,12,6,15,25,41,28,91,3,228,3,8,7,5,20,28,16,60,3,153,3,0,0,3,18,21,15,56,0,113,3,0,0,3,6,19,14,38,0,90,6,4,3,0,12,14,18,55,0,110,4,0,3,6,0,7,0,42,0,61,3,8,3,0,0,3,0,12,3,31,64,112,77,127,154,237,138,710,21,1633,3,0,3,5,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,7,0,6,3,0,0,0,3,0,0,18,0,15,3,3,5,0,0,0,0,26,Colac-Otway (S)
21830,3,3,10,4,0,5,0,100,3,136,3,8,3,3,0,3,4,35,0,60,3,11,3,8,5,14,9,38,0,84,3,14,7,7,6,14,5,67,4,127,0,10,10,17,4,15,16,88,3,161,3,13,13,15,14,17,12,98,0,190,5,4,5,13,5,12,13,89,4,158,8,9,4,17,17,34,19,127,8,238,8,10,4,13,23,25,27,117,0,230,4,7,9,9,7,25,13,103,0,177,0,4,0,11,3,23,16,64,3,121,4,3,0,0,3,3,7,50,0,73,8,5,4,0,11,19,15,66,0,122,3,12,4,9,0,11,8,84,0,125,4,3,7,4,0,3,7,29,0,51,64,122,75,123,97,233,153,1158,28,2052,0,0,0,0,0,3,0,0,0,3,3,10,0,0,0,0,0,0,0,19,3,12,4,0,0,0,0,0,0,21,5,5,5,0,0,3,0,0,0,24,Corangamite (S)
21890,4,7,10,6,8,10,3,28,3,76,0,14,10,0,0,3,0,11,0,37,0,25,15,9,6,10,4,14,0,90,5,27,31,15,14,18,7,26,0,150,8,18,29,25,19,24,6,32,6,162,11,16,48,58,44,33,18,64,3,288,9,18,26,79,107,76,41,73,4,438,12,19,32,63,160,160,87,92,6,635,24,15,28,55,172,233,96,169,10,791,16,10,19,35,140,164,104,158,10,660,15,17,11,43,103,152,77,174,3,599,13,3,8,14,79,127,82,150,0,477,12,13,11,26,104,188,132,327,5,820,9,11,12,15,31,121,80,300,3,591,3,3,0,6,13,17,9,31,18,100,132,209,292,462,1005,1339,754,1644,82,5928,3,11,8,6,7,0,0,10,0,50,7,161,17,3,10,6,0,3,0,211,11,207,33,12,9,11,0,17,6,310,7,157,78,20,10,13,3,13,3,311,Darebin (C)
22110,3,4,8,0,0,3,0,31,5,52,0,3,9,6,0,4,0,13,0,39,4,17,9,20,4,8,4,28,3,102,3,16,13,11,6,18,7,46,10,145,7,13,24,16,10,17,7,51,0,152,12,21,17,31,27,24,15,90,0,237,5,20,12,36,29,41,21,91,4,267,7,16,13,31,45,73,33,83,4,307,14,16,12,26,36,68,41,92,3,297,14,3,6,9,27,52,24,82,3,227,3,5,7,4,16,48,27,72,4,184,7,3,3,8,15,25,14,46,0,110,5,7,5,3,23,29,26,94,0,198,4,3,0,0,4,11,3,41,0,68,3,3,6,7,4,3,9,25,11,68,88,153,143,211,258,433,232,888,53,2457,0,3,0,3,0,0,0,0,0,6,0,27,4,5,0,0,0,3,0,35,5,29,5,5,0,3,0,7,0,53,3,29,22,8,0,4,0,9,4,69,East Gippsland (S)
22170,4,3,9,4,4,5,3,17,0,50,3,30,3,7,0,4,0,6,0,53,7,33,14,7,6,3,0,8,3,81,0,30,22,8,10,18,8,29,0,116,8,6,29,10,5,18,5,24,0,105,13,19,31,61,52,43,21,41,0,283,12,15,28,63,83,72,29,55,6,358,13,8,18,59,165,136,70,118,5,582,13,5,15,56,130,186,95,171,4,666,19,4,13,28,91,145,97,156,5,557,10,11,6,28,69,126,68,166,3,482,10,3,7,22,43,96,60,129,3,370,14,6,9,11,60,117,103,270,3,589,9,3,16,15,14,55,51,199,0,358,0,4,8,3,10,21,6,24,14,93,118,175,225,366,749,1055,608,1408,42,4752,7,4,9,5,0,5,3,10,0,39,3,64,10,7,0,7,0,8,0,102,9,99,27,7,5,7,3,9,0,163,13,88,52,18,3,15,3,9,0,198,Frankston (C)
22250,0,4,0,3,0,3,0,38,3,62,0,8,0,0,0,0,3,21,0,39,0,9,7,7,0,7,3,31,0,63,0,6,8,9,5,5,9,26,7,64,0,14,11,13,4,11,0,29,0,87,3,3,8,8,8,12,4,47,0,99,3,3,4,7,13,23,8,63,5,128,8,8,3,14,12,23,17,61,3,151,7,3,3,9,9,18,10,52,0,121,3,0,0,3,5,7,10,34,3,71,3,0,3,0,9,6,3,28,0,56,0,0,0,0,0,0,13,25,0,40,4,3,0,0,5,7,9,27,0,56,5,3,0,0,0,0,3,24,0,36,3,0,4,0,0,0,0,9,4,25,33,66,56,73,69,140,95,528,30,1095,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,9,4,4,3,0,0,0,0,0,0,15,Gannawarra (S)
22830,7,8,5,12,0,16,6,54,0,107,4,17,0,3,4,7,4,26,3,69,7,21,3,11,13,11,3,34,0,99,3,12,18,15,14,24,13,60,8,165,7,16,29,18,18,31,5,67,9,203,9,23,23,37,45,26,19,89,5,272,9,18,16,54,70,69,30,84,5,351,9,14,18,35,91,97,59,141,8,474,18,7,14,23,93,112,77,171,7,528,18,3,3,17,64,73,73,119,0,371,10,0,6,13,52,95,56,126,4,356,9,3,3,11,34,55,49,78,3,245,11,6,3,9,44,76,76,210,3,436,9,9,7,3,10,31,29,119,0,206,3,7,9,5,5,10,3,19,9,77,128,160,151,270,545,738,508,1398,71,3959,0,3,3,0,3,0,0,0,0,19,0,16,4,5,0,0,0,0,0,26,3,38,9,6,3,3,0,5,3,66,10,43,15,12,6,10,0,4,3,102,Greater Shepparton (C)
22910,0,7,3,5,3,4,0,4,0,28,0,7,0,4,0,3,0,5,0,25,3,8,5,5,4,4,0,17,0,49,3,9,8,6,3,6,4,20,0,65,4,10,5,7,0,4,0,28,4,75,3,5,15,10,6,10,5,35,5,103,3,4,14,14,10,18,5,40,0,115,6,8,6,17,13,19,13,31,3,114,0,3,3,12,8,21,12,37,0,97,4,3,3,5,7,13,6,25,0,61,0,4,0,3,6,10,9,22,0,56,4,0,0,0,3,7,5,16,0,40,5,0,0,3,0,13,8,25,0,55,0,0,0,0,0,4,4,17,0,27,0,0,4,0,0,4,3,6,4,28,37,74,67,94,70,149,88,323,16,926,0,0,0,0,0,0,0,0,0,10,0,8,3,0,0,0,0,0,0,16,0,15,3,6,0,0,0,3,0,27,6,8,3,4,0,0,0,3,0,26,Hepburn (S)
22980,3,7,0,3,3,4,0,20,0,43,0,0,0,0,0,0,0,16,0,17,0,3,3,7,0,4,3,8,0,34,0,3,0,0,3,3,5,15,0,33,5,3,3,0,0,4,7,23,0,42,0,4,0,9,8,9,4,26,5,69,3,5,0,8,7,10,3,21,0,60,3,0,4,4,11,14,8,24,0,62,3,0,0,3,6,8,6,30,8,67,0,3,0,3,0,4,9,17,3,38,0,0,0,3,3,3,4,8,0,26,0,0,0,0,0,3,0,11,0,22,0,0,0,0,0,6,3,14,0,26,0,3,3,0,0,3,0,8,0,23,0,0,0,0,0,0,0,4,0,10,26,38,18,42,46,87,55,259,14,579,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,Hindmarsh (S)
23110,0,6,3,3,0,10,0,21,0,43,0,4,3,0,0,0,3,5,0,29,0,22,9,3,0,3,0,10,0,42,0,8,6,16,0,7,0,8,0,55,0,12,17,17,7,5,3,22,0,78,5,13,29,32,18,21,8,29,8,144,8,12,19,52,46,47,17,36,3,230,4,9,29,26,94,95,37,64,3,366,10,3,12,27,99,125,60,114,7,466,14,4,12,17,81,137,53,125,0,452,12,4,8,22,53,130,62,162,0,445,3,3,10,8,44,107,61,142,3,382,19,7,6,9,78,175,168,361,8,832,5,7,9,18,36,94,73,320,7,566,0,3,0,3,5,14,10,33,3,72,86,121,170,236,560,968,563,1457,40,4198,0,13,3,3,0,0,0,6,0,24,0,54,4,4,0,3,0,3,0,73,0,68,20,8,0,5,4,0,0,109,3,54,31,7,3,3,0,11,0,115,Hobsons Bay (C)
23190,0,4,0,4,0,4,0,31,0,52,0,3,0,0,0,3,3,9,0,25,0,12,3,4,3,5,3,12,3,46,0,11,6,3,0,4,3,19,6,51,0,3,6,7,3,9,3,24,0,63,3,9,9,15,13,20,5,40,9,116,4,4,9,34,25,22,15,30,0,140,6,10,3,17,38,49,23,47,0,184,9,3,4,15,34,41,26,57,0,188,5,0,3,4,22,30,25,28,0,121,8,6,0,8,18,28,18,24,0,102,0,0,0,3,8,13,11,35,0,84,3,5,0,0,11,33,31,65,0,150,5,3,3,0,3,9,6,26,0,58,4,3,0,3,0,3,0,11,5,30,40,69,58,113,179,278,171,460,22,1399,0,3,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,14,3,11,10,3,0,0,0,0,0,24,0,9,7,3,3,0,0,0,0,24,Horsham (RC)
23270,0,16,7,4,5,12,6,31,4,97,6,17,3,6,4,4,0,9,3,61,9,33,18,14,3,7,3,18,3,107,9,15,34,19,13,18,0,27,4,150,8,26,40,47,18,18,5,22,4,183,9,24,50,82,72,57,28,58,0,383,19,17,41,82,149,136,54,87,9,589,27,19,33,83,304,262,99,172,9,996,22,18,38,69,312,373,170,308,15,1329,15,13,9,50,248,309,175,307,8,1148,21,10,20,35,188,320,196,353,7,1161,29,4,11,31,138,287,166,316,4,981,31,18,14,42,195,402,332,789,14,1836,23,13,11,28,61,154,181,566,9,1050,3,5,0,11,32,32,11,45,22,158,226,253,340,602,1744,2393,1431,3102,124,10219,10,15,4,0,4,6,0,5,0,38,0,92,13,3,4,4,0,3,0,130,11,114,33,11,9,4,0,0,9,200,6,66,46,22,5,12,0,4,3,171,Hume (C)
23350,0,3,3,8,0,4,0,10,0,32,0,3,3,3,0,0,0,12,0,22,3,11,3,3,3,10,3,17,0,45,3,9,7,0,3,4,0,33,0,56,3,10,9,7,3,6,0,22,0,67,3,6,6,14,8,12,4,38,0,96,0,12,7,5,3,15,14,24,0,75,4,10,5,13,14,16,15,35,0,113,0,0,5,9,16,13,8,41,3,108,0,5,3,4,7,14,3,18,0,60,4,3,3,0,3,10,10,27,0,61,0,0,5,3,3,7,14,19,0,58,3,3,3,7,8,6,21,39,0,92,4,0,4,0,3,0,3,31,0,48,0,0,0,0,0,6,0,4,4,16,34,58,68,87,75,135,94,384,16,945,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,4,0,5,4,3,0,3,0,0,0,20,0,9,4,0,0,0,0,3,0,21,Indigo (S)
23430,0,7,4,9,11,21,3,37,3,101,4,32,6,3,5,0,3,21,0,88,5,46,30,11,8,7,4,26,0,134,3,33,20,21,16,27,9,38,4,174,4,22,35,34,25,28,15,53,0,221,7,40,45,77,51,61,23,69,11,375,18,17,70,88,160,125,40,99,11,624,16,24,35,67,275,258,134,164,12,986,28,22,37,73,314,405,212,271,11,1374,35,6,33,64,215,322,182,312,8,1160,18,13,26,41,180,299,186,373,3,1145,17,5,12,25,124,226,166,281,8,852,32,17,14,36,181,417,367,728,12,1804,19,25,25,30,74,218,204,731,7,1329,0,6,5,4,25,32,18,44,14,153,205,324,400,594,1668,2434,1560,3237,100,10529,7,15,11,7,3,10,0,12,3,68,8,135,7,9,6,9,0,3,5,180,9,153,34,24,9,7,3,10,0,247,16,130,54,22,18,13,5,12,0,262,Kingston (C) (Vic.)
23670,3,10,10,4,5,17,4,21,3,72,4,30,3,5,3,3,4,16,3,63,0,40,29,11,12,8,7,13,5,121,11,46,43,15,14,19,4,28,3,183,6,23,40,27,16,23,17,30,0,187,6,21,45,71,37,47,15,71,3,324,11,16,38,73,133,109,29,79,8,492,18,19,27,47,252,190,109,129,12,803,19,13,24,65,232,272,154,217,5,1006,24,13,17,52,181,249,168,236,9,945,21,12,15,34,190,229,169,292,3,965,10,5,12,18,99,186,141,245,3,721,40,19,18,28,146,324,288,670,9,1537,17,11,22,27,56,196,178,596,4,1112,3,10,9,3,14,30,13,32,15,119,193,271,348,488,1396,1906,1300,2680,72,8651,13,8,8,0,6,5,0,8,0,60,8,111,10,3,8,7,0,4,0,149,9,139,36,9,6,9,0,3,5,211,8,108,60,21,14,9,0,3,0,235,Knox (C)
23810,3,9,3,3,0,9,4,15,0,50,3,21,0,9,5,0,0,3,0,42,3,8,8,4,3,13,0,27,0,67,3,16,9,7,6,3,3,24,0,75,0,13,12,12,8,6,3,18,0,77,10,17,12,34,11,29,10,26,0,148,3,13,17,31,51,37,23,49,0,227,8,7,14,29,88,73,41,65,3,333,4,3,14,26,86,86,47,95,3,370,14,5,6,13,63,66,31,75,0,281,13,5,0,18,63,67,57,93,0,326,9,0,3,10,44,57,43,87,0,252,12,3,7,8,52,104,85,183,0,464,13,4,0,4,19,35,49,128,3,268,0,3,0,3,9,12,4,18,3,50,103,130,122,214,520,606,398,910,18,3018,5,3,3,0,0,0,0,0,0,9,3,24,3,7,0,0,0,3,3,45,4,68,11,0,0,3,0,3,0,93,15,56,29,15,6,3,0,4,0,126,Latrobe (C) (Vic.)
