lga_code_2016,ireland_2011,ireland_2012,ireland_2013,ireland_2014,ireland_2015,ireland_2016,ireland_yr_arrival_notstated,ireland_tot,italy_before_1946,italy_1946_1955,italy_1956_1965,italy_1966_1975,italy_1976_1985,italy_1986_1995,italy_1996_2005,italy_2006_2010,italy_2011,italy_2012,italy_2013,italy_2014,italy_2015,italy_2016,italy_yr_arrival_notstated,italy_tot,japan_before_1946,japan_1946_1955,japan_1956_1965,japan_1966_1975,japan_1976_1985,japan_1986_1995,japan_1996_2005,japan_2006_2010,japan_2011,japan_2012,japan_2013,japan_2014,japan_2015,japan_2016,japan_yr_arrival_notstated,japan_tot,korea_rep_sth_before_1946,korea_rep_sth_1946_1955,korea_rep_sth_1956_1965,korea_rep_sth_1966_1975,korea_rep_sth_1976_1985,korea_rep_sth_1986_1995,korea_rep_sth_1996_2005,korea_rep_sth_2006_2010,korea_republic_south_2011,korea_republic_south_2012,korea_republic_south_2013,korea_republic_south_2014,korea_republic_south_2015,korea_republic_south_2016,korea_repub_sth_arrival_notstated,korea_republic_south_tot,lebanon_before_1946,lebanon_1946_1955,lebanon_1956_1965,lebanon_1966_1975,lebanon_1976_1985,lebanon_1986_1995,lebanon_1996_2005,lebanon_2006_2010,lebanon_2011,lebanon_2012,lebanon_2013,lebanon_2014,lebanon_2015,lebanon_2016,lebanon_yr_arrival_notstated,lebanon_tot,malaysia_before_1946,malaysia_1946_1955,malaysia_1956_1965,malaysia_1966_1975,malaysia_1976_1985,malaysia_1986_1995,malaysia_1996_2005,malaysia_2006_2010,malaysia_2011,malaysia_2012,malaysia_2013,malaysia_2014,malaysia_2015,malaysia_2016,malaysia_yr_arrival_notstated,malaysia_tot,malta_before_1946,malta_1946_1955,malta_1956_1965,malta_1966_1975,malta_1976_1985,malta_1986_1995,malta_1996_2005,malta_2006_2010,malta_2011,malta_2012,malta_2013,malta_2014,malta_2015,malta_2016,malta_yr_arrival_notstated,malta_tot,netherlands_before_1946,netherlands_1946_1955,netherlands_1956_1965,netherlands_1966_1975,netherlands_1976_1985,netherlands_1986_1995,netherlands_1996_2005,netherlands_2006_2010,netherlands_2011,netherlands_2012,netherlands_2013,netherlands_2014,netherlands_2015,netherlands_2016,netherlands_yr_arrival_notstated,netherlands_tot,new_zealand_before_1946,new_zealand_1946_1955,new_zealand_1956_1965,new_zealand_1966_1975,new_zealand_1976_1985,new_zealand_1986_1995,new_zealand_1996_2005,new_zealand_2006_2010,new_zealand_2011,new_zealand_2012,new_zealand_2013,new_zealand_2014,new_zealand_2015,new_zealand_2016,new_zealand_yr_arrival_notstated,new_zealand_tot,pakistan_before_1946,pakistan_1946_1955,pakistan_1956_1965,pakistan_1966_1975,pakistan_1976_1985,pakistan_1986_1995,pakistan_1996_2005,pakistan_2006_2010,pakistan_2011,pakistan_2012,pakistan_2013,pakistan_2014,pakistan_2015,pakistan_2016,pakistan_yr_arrival_notstated,pakistan_tot,philippines_before_1946,philippines_1946_1955,philippines_1956_1965,philippines_1966_1975,philippines_1976_1985,philippines_1986_1995,philippines_1996_2005,philippines_2006_2010,philippines_2011,philippines_2012,philippines_2013,philippines_2014,philippines_2015,philippines_2016,philippines_yr_arrival_notstated,philippines_tot,poland_before_1946,poland_1946_1955,poland_1956_1965,poland_1966_1975,poland_1976_1985,poland_1986_1995,poland_1996_2005,poland_2006_2010,poland_2011,poland_2012,poland_2013,poland_2014,poland_2015,poland_2016,poland_yr_arrival_notstated,poland_tot,singapore_before_1946,singapore_1946_1955,singapore_1956_1965,singapore_1966_1975,singapore_1976_1985,singapore_1986_1995,singapore_1996_2005,singapore_2006_2010,singapore_2011,singapore_2012,singapore_2013,singapore_2014,singapore_2015,singapore_2016,singapore_yr_arrival_notstated,singapore_tot,lga_name16
52730,0,0,0,0,0,0,0,16,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,9,6,3,0,3,6,0,0,0,0,0,0,0,43,0,0,4,21,40,21,17,5,0,0,0,0,0,0,8,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Denmark (S)
53010,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,3,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dumbleyung (S)
53080,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,5,21,10,12,3,4,0,3,0,0,9,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dundas (S)
53150,3,4,9,7,0,0,0,73,0,29,46,15,0,7,0,0,0,3,0,0,0,0,3,115,0,0,0,0,3,3,4,6,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,6,3,0,0,0,0,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,3,5,0,0,3,0,0,0,0,0,0,34,0,0,5,9,44,39,15,22,11,11,3,0,8,3,3,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0,15,East Fremantle (T)
53220,13,24,5,6,0,0,0,94,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,3,5,0,0,0,0,0,0,0,15,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,4,5,8,14,9,11,0,0,0,0,0,3,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,6,6,3,3,0,0,0,0,0,0,0,0,0,27,0,0,3,34,135,182,283,326,89,100,53,25,27,4,36,1293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,22,60,19,29,36,12,26,16,7,236,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,16,0,0,0,3,0,4,6,3,3,0,0,0,0,0,0,24,East Pilbara (S)
53290,0,3,5,3,3,0,0,33,0,8,3,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,0,4,4,4,0,0,0,0,0,0,0,0,40,0,3,3,19,72,78,61,58,29,9,9,12,7,6,21,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,7,5,8,6,6,9,3,0,3,57,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,10,Esperance (S)
53360,0,3,0,0,0,0,0,10,0,9,6,0,0,0,0,7,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,8,3,3,0,0,0,0,0,3,3,0,0,3,44,0,0,3,14,25,12,14,13,3,3,0,0,0,0,4,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,3,7,4,3,36,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,Exmouth (S)
53430,26,20,14,7,14,8,6,272,11,226,301,133,25,8,14,21,13,13,31,12,22,10,42,883,0,0,3,0,5,12,21,12,3,0,5,3,11,3,0,75,0,0,0,0,3,3,6,6,3,5,3,6,3,0,0,42,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,18,17,23,17,5,3,0,3,7,3,3,3,106,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,37,18,3,8,11,16,13,0,4,3,6,4,4,0,118,0,0,7,49,121,122,110,111,26,33,38,17,8,9,23,677,0,0,0,4,0,0,0,0,3,0,0,0,0,7,0,20,0,0,0,0,10,22,15,20,6,11,29,13,14,5,7,158,0,3,0,0,34,34,7,5,0,0,0,0,3,0,6,95,0,3,5,7,4,17,24,14,7,3,0,0,0,0,4,93,Fremantle (C)
53640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,12,7,0,0,3,3,10,0,5,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,8,6,9,0,7,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gnowangerup (S)
54280,16,21,11,8,4,3,10,148,4,17,9,0,0,5,0,3,3,0,0,4,0,0,4,45,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,8,0,0,0,0,6,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,7,11,5,0,3,0,0,0,0,7,42,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,3,3,0,4,3,0,0,0,0,0,0,0,41,0,0,8,53,154,303,381,684,228,196,109,79,54,27,89,2378,0,0,0,0,0,0,6,3,0,12,3,6,0,0,0,34,0,0,0,0,21,60,23,235,52,77,53,33,31,20,17,625,0,3,3,0,3,5,0,6,3,0,0,0,0,0,0,27,0,0,3,0,3,4,5,11,0,0,0,0,0,0,0,24,Kalgoorlie/Boulder (C)
54310,19,22,13,10,0,0,3,144,0,3,9,10,3,0,0,0,0,0,4,3,4,0,3,29,0,0,0,0,0,4,9,5,0,0,0,3,3,0,5,25,0,0,0,0,0,0,0,4,0,4,0,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,11,8,13,3,3,0,0,3,0,0,49,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,11,11,6,4,0,3,6,0,0,6,0,0,0,0,53,0,0,5,34,136,156,228,296,89,94,73,39,13,14,73,1252,0,0,0,0,0,0,4,15,0,4,7,0,3,0,0,40,0,0,0,3,18,19,25,189,43,74,32,49,55,35,7,548,0,0,0,0,6,3,8,3,0,0,0,0,0,0,0,16,0,0,0,3,5,3,3,11,0,0,0,0,0,0,3,34,Karratha (C)
53800,5,23,0,3,0,0,5,112,6,50,31,28,0,0,0,3,3,0,5,5,0,0,8,139,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,12,4,13,5,3,3,4,8,0,0,3,69,0,8,4,3,0,0,0,0,0,0,0,0,0,0,0,16,0,40,24,16,7,4,3,0,0,7,0,0,3,0,5,108,0,3,7,77,154,120,108,94,24,36,22,18,10,0,28,697,0,0,0,0,0,0,4,10,4,6,5,3,3,3,0,39,0,0,0,0,34,30,38,134,42,47,48,41,38,27,22,493,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,15,0,0,0,3,11,11,9,3,0,0,0,0,0,0,0,33,Greater Geraldton (C)
53920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,11,15,7,11,0,7,0,6,3,0,0,69,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Halls Creek (S)
53990,0,4,3,0,0,0,0,89,10,71,51,23,7,0,3,3,0,0,0,0,0,0,6,177,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,13,0,0,0,0,3,0,3,6,0,3,0,0,3,3,8,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,6,7,3,0,0,0,7,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40,14,10,13,8,0,7,0,0,3,0,0,0,5,100,0,0,11,53,112,146,168,219,66,70,38,17,37,9,40,979,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,7,4,10,110,30,42,38,40,62,20,16,388,0,0,0,0,4,3,0,0,3,0,0,0,0,0,0,16,0,0,3,0,0,0,6,5,0,0,0,4,0,0,0,23,Harvey (S)
53710,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goomalling (S)
53780,19,23,16,14,7,0,19,431,3,128,191,128,25,6,10,11,0,3,10,0,3,4,31,559,0,4,3,0,0,16,53,25,0,3,3,0,0,0,7,119,0,0,0,0,8,23,77,189,33,25,31,19,25,13,25,455,0,0,0,19,24,48,20,8,3,3,4,3,3,0,4,142,0,0,18,116,369,777,653,788,173,183,131,139,111,77,106,3642,0,8,8,21,4,0,0,0,0,0,0,0,0,0,0,43,3,203,80,47,25,25,12,16,4,3,0,0,0,4,24,433,0,3,20,126,375,589,726,807,280,280,187,139,95,44,168,3839,0,0,0,4,13,29,96,211,99,103,80,107,65,65,20,897,0,0,0,6,72,215,193,1029,262,310,212,187,213,111,73,2873,0,9,10,13,43,46,7,24,7,9,5,5,0,0,0,182,0,0,11,73,160,237,460,412,69,53,58,44,48,18,35,1684,Gosnells (C)
54060,0,0,0,0,0,0,0,11,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,11,18,29,20,16,3,3,0,3,0,0,3,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,Irwin (S)
54130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,8,15,15,3,0,0,0,0,3,7,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jerramungup (S)
54170,189,259,114,38,42,6,36,2261,5,191,229,134,63,16,36,30,4,25,8,10,9,9,25,797,0,0,3,6,9,49,75,41,13,12,6,6,7,0,12,242,0,0,0,0,17,8,30,41,9,4,3,17,3,3,10,145,0,0,0,7,8,15,3,4,3,0,0,0,0,0,0,45,3,7,35,130,169,227,114,103,18,24,22,23,14,16,17,915,0,8,16,7,3,4,9,3,0,0,0,0,0,0,0,52,0,200,86,66,87,32,54,42,7,11,8,5,3,0,9,614,0,6,32,249,701,953,796,574,236,247,146,72,64,40,103,4232,0,3,3,5,10,9,12,12,3,9,7,3,6,7,0,99,0,3,0,12,109,141,90,87,31,41,38,36,29,16,17,655,0,18,10,19,244,159,40,33,12,10,16,19,10,3,10,595,0,9,20,80,115,157,167,100,9,14,12,16,28,11,12,746,Joondalup (C)
54200,23,18,10,4,3,0,8,392,8,139,153,66,15,6,4,3,0,0,3,5,0,0,21,415,0,0,0,0,0,8,17,13,0,0,0,0,3,0,0,53,0,0,0,0,4,8,14,10,0,4,0,0,0,0,3,34,0,0,3,3,3,8,9,0,0,0,0,0,0,0,0,29,3,3,21,40,45,55,69,62,12,10,15,19,6,4,10,369,0,7,6,3,3,0,0,0,0,0,0,0,0,0,0,25,0,110,36,22,34,15,26,9,0,10,4,4,0,0,8,277,0,9,20,119,260,348,365,447,135,159,106,46,58,19,55,2133,0,0,3,0,3,5,7,12,3,0,5,0,4,0,4,53,0,0,0,8,35,52,62,302,62,51,41,22,34,17,10,714,0,10,6,5,24,16,9,3,8,0,0,0,0,0,0,81,0,3,7,43,35,47,64,31,7,13,8,6,0,0,3,257,Kalamunda (S)
54760,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kulin (S)
54830,12,10,3,3,0,0,6,139,0,21,29,32,3,0,7,3,0,0,4,3,0,0,8,106,0,0,0,0,0,0,19,13,3,0,0,0,0,0,3,43,0,0,0,0,0,3,18,48,3,12,4,8,0,0,8,107,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,11,0,0,0,19,19,35,44,67,17,17,20,6,7,10,9,268,0,5,0,0,3,5,0,0,0,0,0,0,0,0,0,17,0,44,16,20,3,7,10,3,3,0,0,0,0,0,3,100,0,0,0,34,146,231,327,504,171,188,123,68,50,22,89,1948,0,0,0,0,0,0,18,49,8,10,4,11,3,6,0,102,0,0,0,0,26,65,63,689,267,184,140,105,95,59,37,1730,0,3,0,0,18,10,8,5,0,4,0,0,0,0,4,60,0,0,3,12,14,7,36,68,6,16,7,12,5,0,3,199,Kwinana (C)
54900,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,6,8,7,0,4,0,0,0,4,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lake Grace (S)
56620,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,7,0,0,0,4,0,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,Ngaanyatjarraku (S)
54340,0,0,0,0,0,0,0,3,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,5,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,3,4,17,22,43,11,13,6,0,0,12,0,12,143,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,9,0,0,4,3,4,0,0,27,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,14,Katanning (S)
54410,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,3,0,0,0,0,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kellerberrin (S)
54480,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kent (S)
54550,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,12,26,17,18,0,3,0,0,4,3,8,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,6,0,0,8,0,32,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kojonup (S)
55320,48,69,35,14,3,4,12,636,14,235,269,154,26,23,28,25,5,24,20,14,8,5,35,894,0,3,0,4,13,52,81,38,7,12,9,11,23,7,10,282,0,0,0,5,33,49,120,121,47,33,35,40,14,14,12,531,0,4,5,19,4,9,13,11,0,3,3,0,0,0,0,71,6,16,30,181,416,987,519,402,69,129,97,76,115,59,48,3143,0,10,5,10,4,3,0,0,0,0,0,0,0,0,0,29,0,154,38,34,21,24,38,26,9,6,9,3,0,3,17,377,3,7,36,169,318,361,306,237,72,69,63,44,35,9,40,1763,0,3,0,0,0,7,9,10,7,8,7,17,8,10,0,85,0,0,0,6,52,70,55,126,46,53,43,47,37,28,15,569,0,22,6,0,75,36,7,16,3,7,4,3,5,0,0,179,3,10,22,90,179,356,373,190,46,47,55,40,56,40,36,1544,Melville (C)
