lga_code16,sws_nni_h_0,sws_nni_h_1_15,sws_nni_h_16_24,sws_nni_h_25_34,sws_nni_h_35_39,sws_nni_h_40,sws_nni_h_41_48,sws_nni_h_49mo,sws_nni_h_ns,sws_nni_h_tot,sws_1_149_h_0,sws_1_149_h_1_15,sws_1_149_h_16_24,sws_1_149_h_25_34,sws_1_149_h_35_39,sws_1_149_h_40,sws_1_149_h_41_48,sws_1_149_h_49mo,sws_1_149_h_ns,sws_1_149_h_tot,sws_150_299_h_0,sws_150_299_h_1_15,sws_150_299_h_16_24,sws_150_299_h_25_34,sws_150_299_h_35_39,sws_150_299_h_40,sws_150_299_h_41_48,sws_150_299_h_49mo,sws_150_299_h_ns,sws_150_299_h_tot,sws_300_399_h_0,sws_300_399_h_1_15,sws_300_399_h_16_24,sws_300_399_h_25_34,sws_300_399_h_35_39,sws_300_399_h_40,sws_300_399_h_41_48,sws_300_399_h_49mo,sws_300_399_h_ns,sws_300_399_h_tot,sws_400_499_h_0,sws_400_499_h_1_15,sws_400_499_h_16_24,sws_400_499_h_25_34,sws_400_499_h_35_39,sws_400_499_h_40,sws_400_499_h_41_48,sws_400_499_h_49mo,sws_400_499_h_ns,sws_400_499_h_tot,sws_500_649_h_0,sws_500_649_h_1_15,sws_500_649_h_16_24,sws_500_649_h_25_34,sws_500_649_h_35_39,sws_500_649_h_40,sws_500_649_h_41_48,sws_500_649_h_49mo,sws_500_649_h_ns,sws_500_649_h_tot,sws_650_799_h_0,sws_650_799_h_1_15,sws_650_799_h_16_24,sws_650_799_h_25_34,sws_650_799_h_35_39,sws_650_799_h_40,sws_650_799_h_41_48,sws_650_799_h_49mo,sws_650_799_h_ns,sws_650_799_h_tot,sws_800_999_h_0,sws_800_999_h_1_15,sws_800_999_h_16_24,sws_800_999_h_25_34,sws_800_999_h_35_39,sws_800_999_h_40,sws_800_999_h_41_48,sws_800_999_h_49mo,sws_800_999_h_ns,sws_800_999_h_tot,sws_1000_1249_h_0,sws_1000_1249_h_1_15,sws_1000_1249_h_16_24,sws_1000_1249_h_25_34,sws_1000_1249_h_35_39,sws_1000_1249_h_40,sws_1000_1249_h_41_48,sws_1000_1249_h_49mo,sws_1000_1249_h_ns,sws_1000_1249_h_tot,sws_1250_1499_h_0,sws_1250_1499_h_1_15,sws_1250_1499_h_16_24,sws_1250_1499_h_25_34,sws_1250_1499_h_35_39,sws_1250_1499_h_40,sws_1250_1499_h_41_48,sws_1250_1499_h_49mo,sws_1250_1499_h_ns,sws_1250_1499_h_tot,sws_1500_1749_h_0,sws_1500_1749_h_1_15,sws_1500_1749_h_16_24,sws_1500_1749_h_25_34,sws_1500_1749_h_35_39,sws_1500_1749_h_40,sws_1500_1749_h_41_48,sws_1500_1749_h_49mo,sws_1500_1749_h_ns,sws_1500_1749_h_tot,sws_1750_1999_h_0,sws_1750_1999_h_1_15,sws_1750_1999_h_16_24,sws_1750_1999_h_25_34,sws_1750_1999_h_35_39,sws_1750_1999_h_40,sws_1750_1999_h_41_48,sws_1750_1999_h_49mo,sws_1750_1999_h_ns,sws_1750_1999_h_tot,sws_2000_2999_h_0,sws_2000_2999_h_1_15,sws_2000_2999_h_16_24,sws_2000_2999_h_25_34,sws_2000_2999_h_35_39,sws_2000_2999_h_40,sws_2000_2999_h_41_48,sws_2000_2999_h_49mo,sws_2000_2999_h_ns,sws_2000_2999_h_tot,sws_3000mo_h_0,sws_3000mo_h_1_15,sws_3000mo_h_16_24,sws_3000mo_h_25_34,sws_3000mo_h_35_39,sws_3000mo_h_40,sws_3000mo_h_41_48,sws_3000mo_h_49mo,sws_3000mo_h_ns,sws_3000mo_h_tot,sws_pins_h_0,sws_pins_h_1_15,sws_pins_h_16_24,sws_pins_h_25_34,sws_pins_h_35_39,sws_pins_h_40,sws_pins_h_41_48,sws_pins_h_49mo,sws_pins_h_ns,sws_pins_h_tot,sws_tot_h_0,sws_tot_h_1_15,sws_tot_h_16_24,sws_tot_h_25_34,sws_tot_h_35_39,sws_tot_h_40,sws_tot_h_41_48,sws_tot_h_49mo,sws_tot_h_ns,sws_tot_h_tot,maopd_nni_h_0,maopd_nni_h_1_15,maopd_nni_h_16_24,maopd_nni_h_25_34,maopd_nni_h_35_39,maopd_nni_h_40,maopd_nni_h_41_48,maopd_nni_h_49mo,maopd_nni_h_ns,maopd_nni_h_tot,maopd_1_149_h_0,maopd_1_149_h_1_15,maopd_1_149_h_16_24,maopd_1_149_h_25_34,maopd_1_149_h_35_39,maopd_1_149_h_40,maopd_1_149_h_41_48,maopd_1_149_h_49mo,maopd_1_149_h_ns,maopd_1_149_h_tot,maopd_150_299_h_0,maopd_150_299_h_1_15,maopd_150_299_h_16_24,maopd_150_299_h_25_34,maopd_150_299_h_35_39,maopd_150_299_h_40,maopd_150_299_h_41_48,maopd_150_299_h_49mo,maopd_150_299_h_ns,maopd_150_299_h_tot,maopd_300_399_h_0,maopd_300_399_h_1_15,maopd_300_399_h_16_24,maopd_300_399_h_25_34,maopd_300_399_h_35_39,maopd_300_399_h_40,maopd_300_399_h_41_48,maopd_300_399_h_49mo,maopd_300_399_h_ns,maopd_300_399_h_tot,lga_name16
55670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,7,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Morawa (S)
55810,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mount Magnet (S)
56860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nungarin (S)
55880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Mount Marshall (S)
58190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tammin (S)
58260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Three Springs (S)
55740,0,0,0,0,0,0,0,0,0,0,3,28,3,0,0,0,0,0,0,37,3,16,5,0,0,0,0,0,0,22,0,6,5,0,0,0,0,0,0,13,0,3,7,3,0,0,0,0,0,18,0,3,3,5,0,0,0,0,0,18,0,0,8,8,6,0,0,0,0,23,0,0,0,3,5,0,0,0,0,16,0,0,0,0,6,0,0,0,0,15,0,0,4,0,0,4,0,3,0,13,0,0,0,0,3,0,0,0,0,3,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,13,78,37,22,17,13,0,13,0,190,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,4,Mosman Park (T)
56300,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,3,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,9,0,3,3,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nannup (S)
57080,7,31,7,0,0,0,3,8,3,54,22,314,24,6,0,3,0,0,7,383,23,356,120,25,7,0,3,3,15,562,17,199,174,58,9,4,0,7,12,482,9,116,214,103,18,16,7,4,8,502,28,79,164,225,89,34,11,6,4,637,12,30,59,135,260,80,22,31,9,637,21,17,47,81,276,119,65,33,9,661,15,7,30,56,210,133,51,46,3,542,10,9,3,18,128,110,49,48,3,390,16,7,7,15,83,84,53,56,0,314,8,5,4,9,35,76,32,36,0,200,14,4,13,8,65,132,62,93,0,397,3,5,18,4,24,72,56,118,3,300,3,17,13,9,6,9,3,4,19,74,214,1199,890,746,1209,877,410,492,100,6137,3,3,3,3,0,0,0,5,0,11,0,5,0,0,0,0,0,0,3,9,0,22,5,0,0,0,0,0,3,32,0,15,16,0,0,0,0,0,3,44,Perth (C)
57140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,3,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,Pingelly (S)
56160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Murchison (S)
56230,0,4,0,0,0,0,0,0,0,5,0,56,0,0,0,0,0,0,0,62,0,21,18,7,0,0,0,0,3,49,0,7,20,4,3,0,0,0,0,40,3,11,12,4,4,0,0,3,0,50,3,9,9,24,4,3,0,3,0,50,0,0,3,10,19,3,3,3,0,43,0,3,3,4,10,9,0,0,0,30,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,0,0,10,114,71,62,38,20,16,21,3,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,3,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,3,Murray (S)
56370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,8,7,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Narembeen (S)
56580,0,5,0,0,0,0,0,0,4,10,0,72,0,4,0,0,0,0,0,78,0,52,9,0,0,0,0,0,0,59,3,22,29,3,0,0,0,0,0,57,4,8,16,3,3,0,0,0,0,32,0,3,20,9,3,0,0,0,0,41,0,3,3,19,13,7,0,3,4,61,3,3,3,5,15,4,6,3,0,56,0,3,10,3,19,15,11,6,0,67,0,0,6,4,6,10,9,3,0,34,0,0,0,0,5,12,4,8,0,26,0,3,0,0,3,5,0,5,0,19,3,0,0,0,0,10,0,10,0,28,0,7,0,3,3,12,10,14,0,41,0,0,3,0,0,0,0,0,0,5,17,175,93,61,73,82,39,56,14,605,0,0,0,0,0,0,0,0,0,0,3,11,3,0,0,0,0,0,0,15,0,4,4,4,0,0,0,0,0,12,0,4,0,4,0,0,0,0,0,11,Nedlands (C)
57210,0,0,0,0,0,0,0,3,0,5,0,4,0,0,0,0,0,0,0,7,0,4,3,0,0,0,0,0,0,8,0,3,3,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,8,0,0,0,7,3,0,0,0,0,16,0,0,3,3,14,0,0,3,0,26,0,0,0,3,3,0,3,0,0,12,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,3,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,19,15,22,24,11,10,9,4,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,3,Plantagenet (S)
56460,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,14,0,4,0,0,0,0,0,0,0,8,0,4,3,3,0,0,0,0,0,15,0,0,10,4,0,0,3,0,0,22,0,0,9,6,0,4,0,0,0,27,4,3,0,4,15,7,0,0,0,37,3,0,0,0,8,10,0,0,0,24,0,0,0,0,3,5,0,0,0,7,0,0,0,0,0,3,3,3,0,13,0,0,0,0,0,0,3,3,0,8,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,4,8,28,22,23,29,33,18,22,5,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,Narrogin (S)
56930,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,16,0,9,6,0,0,0,0,0,0,12,0,0,5,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,11,0,3,3,0,3,0,0,0,0,7,0,0,0,8,6,3,0,0,0,17,0,0,0,0,4,4,0,0,0,10,0,0,0,0,3,0,0,0,0,5,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,13,0,0,0,0,0,0,0,0,0,0,4,27,19,11,22,12,4,8,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peppermint Grove (S)
57280,0,0,0,0,0,0,0,0,0,8,5,42,10,0,0,0,0,0,5,59,0,12,9,4,0,0,0,0,0,29,0,5,6,3,0,0,0,0,0,16,0,3,13,6,3,0,0,0,0,35,4,4,4,25,8,5,5,0,0,51,0,0,3,13,23,5,0,4,0,48,0,3,0,7,20,16,3,4,0,59,0,0,0,4,8,9,10,10,0,44,0,0,0,0,6,3,0,12,0,31,0,0,0,0,4,0,6,10,0,22,0,0,0,0,0,3,0,4,0,9,0,0,0,0,0,0,0,7,0,16,0,0,0,0,0,3,0,4,0,12,0,4,3,0,0,0,0,0,0,8,18,81,51,78,75,49,26,56,15,453,3,0,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,3,0,11,Port Hedland (T)
57350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,7,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,Quairading (S)
57420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,6,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,8,3,3,7,4,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,Ravensthorpe (S)
57490,5,29,9,3,0,3,0,7,0,58,43,696,44,3,3,0,0,0,3,793,17,363,120,35,3,3,0,3,7,548,21,172,185,61,15,3,0,7,3,462,11,93,213,105,20,11,0,12,7,475,16,52,115,247,74,28,9,17,9,563,20,15,48,136,157,47,19,15,4,463,4,15,19,49,141,72,30,26,0,354,3,10,16,15,73,50,39,46,0,247,7,3,10,3,18,28,15,31,0,117,0,0,0,3,4,8,12,34,0,66,0,0,4,0,3,7,9,20,0,52,3,3,0,3,4,12,12,21,0,62,0,3,0,7,0,0,0,5,0,26,0,14,5,5,12,3,0,0,9,46,147,1475,787,673,533,272,146,240,51,4330,0,0,4,0,0,0,0,0,0,8,0,26,4,4,0,0,0,3,0,33,3,39,13,3,0,0,3,3,0,61,0,26,14,3,0,0,3,3,0,59,Rockingham (C)
65010,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,10,0,3,7,4,0,0,0,0,0,10,0,0,5,5,4,0,0,0,0,14,0,0,0,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,11,14,15,6,0,3,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,Southern Midlands (M)
57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sandstone (S)
57700,0,0,0,0,0,0,0,0,0,7,0,55,6,0,0,0,0,0,3,68,0,29,9,0,0,0,0,0,0,44,0,3,7,3,0,0,0,0,3,22,0,3,9,4,0,3,0,3,0,20,0,3,6,11,4,3,0,0,0,33,3,0,3,8,10,5,0,0,0,31,0,0,0,4,5,4,3,0,0,16,0,0,0,0,3,3,3,0,0,14,0,0,0,0,0,3,0,3,0,10,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,4,0,0,0,8,0,0,0,0,3,3,3,0,0,4,0,0,0,0,0,0,0,0,0,3,8,103,40,43,21,32,16,13,6,287,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,9,0,6,4,0,0,0,0,3,0,16,0,7,7,0,0,0,0,0,0,14,Serpentine-Jarrahdale (S)
57770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,10,4,3,4,0,7,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shark Bay (S)
57840,0,6,0,3,3,3,0,0,0,12,3,135,5,0,0,0,0,0,4,156,9,86,22,10,5,0,0,0,0,130,3,34,36,9,3,0,0,0,3,89,3,21,41,8,3,0,0,4,0,88,3,18,23,27,11,8,3,3,3,93,0,4,10,17,15,12,5,4,0,74,0,10,7,8,22,18,9,4,0,74,0,10,4,8,11,18,8,13,0,77,0,9,0,3,15,13,6,11,0,63,0,4,7,7,8,15,5,7,0,44,0,3,0,0,3,5,0,5,0,18,0,3,5,0,3,19,4,9,0,43,0,3,0,3,3,5,6,21,0,42,3,3,3,0,0,0,0,0,0,9,29,342,167,98,99,108,52,87,15,1000,0,3,4,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,7,0,3,3,0,0,0,0,0,0,9,0,0,3,0,0,0,0,3,0,9,South Perth (C)
57910,4,25,5,3,7,0,0,11,0,61,57,971,44,9,4,3,6,3,4,1097,48,669,160,40,3,3,0,5,11,946,30,304,268,81,18,11,9,6,5,734,26,178,349,158,32,11,9,8,11,782,28,129,249,392,105,42,17,17,13,995,22,48,93,235,289,105,32,53,8,878,22,35,60,124,333,193,63,64,5,897,17,20,22,53,224,217,124,113,3,797,9,16,12,28,95,144,72,106,3,493,6,13,11,23,59,97,42,113,0,360,3,10,3,6,35,55,33,89,3,236,12,4,8,14,36,61,46,151,4,320,10,16,7,24,17,28,17,106,0,222,4,36,18,16,15,3,3,9,22,125,288,2477,1321,1205,1269,972,470,849,100,8947,0,7,0,0,0,0,4,0,0,18,3,30,3,4,0,0,0,0,0,43,6,72,15,4,3,0,0,0,3,104,4,53,56,18,9,8,3,7,3,148,Stirling (C)
