lga_code16,ci_ii_2000_2999_mng,ci_ii_2000_2999_pro,ci_ii_2000_2999_tectw,ci_ii_2000_2999_copsw,ci_ii_2000_2999_claw,ci_ii_2000_2999_swks,ci_ii_2000_2999_maopdv,ci_ii_2000_2999_lab,ci_ii_2000_2999_idns,ci_ii_2000_2999_tot,ci_ii_3000mo_mng,ci_ii_3000mo_pro,ci_ii_3000mo_tectw,ci_ii_3000mo_copsw,ci_ii_3000mo_claw,ci_ii_3000mo_swks,ci_ii_3000mo_maopdv,ci_ii_3000mo_lab,ci_ii_3000mo_idns,ci_ii_3000mo_tot,ci_ii_pins_mng,ci_ii_pins_pro,ci_ii_pins_tectw,ci_ii_pins_copsw,ci_ii_pins_claw,ci_ii_pins_swks,ci_ii_pins_maopdv,ci_ii_pins_lab,ci_ii_pins_idns,ci_ii_pins_tot,ci_ii_tot_mng,ci_ii_tot_pro,ci_ii_tot_tectw,ci_ii_tot_copsw,ci_ii_tot_claw,ci_ii_tot_swks,ci_ii_tot_maopdv,ci_ii_tot_lab,ci_ii_tot_idns,ci_ii_tot_tot,le_idns_nni_mng,le_idns_nni_pro,le_idns_nni_tectw,le_idns_nni_copsw,le_idns_nni_claw,le_idns_nni_swks,le_idns_nni_maopdv,le_idns_nni_lab,le_idns_nni_idns,le_idns_nni_tot,le_idns_1_149_mng,le_idns_1_149_pro,le_idns_1_149_tectw,le_idns_1_149_copsw,le_idns_1_149_claw,le_idns_1_149_swks,le_idns_1_149_maopdv,le_idns_1_149_lab,le_idns_1_149_idns,le_idns_1_149_tot,le_idns_150_299_mng,le_idns_150_299_pro,le_idns_150_299_tectw,le_idns_150_299_copsw,le_idns_150_299_claw,le_idns_150_299_swks,le_idns_150_299_maopdv,le_idns_150_299_lab,le_idns_150_299_idns,le_idns_150_299_tot,le_idns_300_399_mng,le_idns_300_399_pro,le_idns_300_399_tectw,le_idns_300_399_copsw,le_idns_300_399_claw,le_idns_300_399_swks,le_idns_300_399_maopdv,le_idns_300_399_lab,le_idns_300_399_idns,le_idns_300_399_tot,le_idns_400_499_mng,le_idns_400_499_pro,le_idns_400_499_tectw,le_idns_400_499_copsw,le_idns_400_499_claw,le_idns_400_499_swks,le_idns_400_499_maopdv,le_idns_400_499_lab,le_idns_400_499_idns,le_idns_400_499_tot,le_idns_500_649_mng,le_idns_500_649_pro,le_idns_500_649_tectw,le_idns_500_649_copsw,le_idns_500_649_claw,le_idns_500_649_swks,le_idns_500_649_maopdv,le_idns_500_649_lab,le_idns_500_649_idns,le_idns_500_649_tot,le_idns_650_799_mng,le_idns_650_799_pro,le_idns_650_799_tectw,le_idns_650_799_copsw,le_idns_650_799_claw,le_idns_650_799_swks,le_idns_650_799_maopdv,le_idns_650_799_lab,le_idns_650_799_idns,le_idns_650_799_tot,le_idns_800_999_mng,le_idns_800_999_pro,le_idns_800_999_tectw,le_idns_800_999_copsw,le_idns_800_999_claw,le_idns_800_999_swks,le_idns_800_999_maopdv,le_idns_800_999_lab,le_idns_800_999_idns,le_idns_800_999_tot,le_idns_1000_1249_mng,le_idns_1000_1249_pro,le_idns_1000_1249_tectw,le_idns_1000_1249_copsw,le_idns_1000_1249_claw,le_idns_1000_1249_swks,le_idns_1000_1249_maopdv,le_idns_1000_1249_lab,le_idns_1000_1249_idns,le_idns_1000_1249_tot,le_idns_1250_1499_mng,le_idns_1250_1499_pro,le_idns_1250_1499_tectw,le_idns_1250_1499_copsw,le_idns_1250_1499_claw,le_idns_1250_1499_swks,le_idns_1250_1499_maopdv,le_idns_1250_1499_lab,le_idns_1250_1499_idns,le_idns_1250_1499_tot,le_idns_1500_1749_mng,le_idns_1500_1749_pro,le_idns_1500_1749_tectw,le_idns_1500_1749_copsw,le_idns_1500_1749_claw,le_idns_1500_1749_swks,le_idns_1500_1749_maopdv,le_idns_1500_1749_lab,le_idns_1500_1749_idns,le_idns_1500_1749_tot,le_idns_1750_1999_mng,le_idns_1750_1999_pro,le_idns_1750_1999_tectw,le_idns_1750_1999_copsw,le_idns_1750_1999_claw,le_idns_1750_1999_swks,le_idns_1750_1999_maopdv,le_idns_1750_1999_lab,le_idns_1750_1999_idns,le_idns_1750_1999_tot,le_idns_2000_2999_mng,le_idns_2000_2999_pro,le_idns_2000_2999_tectw,le_idns_2000_2999_copsw,le_idns_2000_2999_claw,le_idns_2000_2999_swks,le_idns_2000_2999_maopdv,le_idns_2000_2999_lab,le_idns_2000_2999_idns,le_idns_2000_2999_tot,le_idns_3000mo_mng,le_idns_3000mo_pro,le_idns_3000mo_tectw,le_idns_3000mo_copsw,le_idns_3000mo_claw,le_idns_3000mo_swks,le_idns_3000mo_maopdv,le_idns_3000mo_lab,le_idns_3000mo_idns,le_idns_3000mo_tot,le_idns_pins_mng,le_idns_pins_pro,le_idns_pins_tectw,le_idns_pins_copsw,le_idns_pins_claw,le_idns_pins_swks,le_idns_pins_maopdv,le_idns_pins_lab,le_idns_pins_idns,le_idns_pins_tot,le_idns_tot_mng,le_idns_tot_pro,le_idns_tot_tectw,le_idns_tot_copsw,le_idns_tot_claw,le_idns_tot_swks,le_idns_tot_maopdv,le_idns_tot_lab,le_idns_tot_idns,le_idns_tot_tot,lga_name16
40310,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,5,23,24,45,22,12,52,3,207,3,0,0,0,0,0,0,3,3,9,3,0,0,6,3,0,0,6,0,21,4,0,0,6,0,4,0,8,0,16,7,0,0,0,7,0,0,9,0,19,0,4,0,4,0,3,0,7,0,25,3,4,6,7,5,11,0,11,3,47,6,3,0,5,3,0,0,9,0,36,4,3,8,6,4,3,11,6,3,53,3,7,3,4,4,0,3,11,0,35,3,7,3,0,7,0,3,10,0,28,8,0,3,0,0,0,0,0,0,20,8,0,3,0,0,0,0,0,0,11,3,0,3,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,4,7,3,20,52,39,30,32,35,32,31,87,15,359,Barossa (DC)
40430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,8,0,23,Barunga West (DC)
40520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,9,10,13,18,3,15,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,10,0,0,0,3,0,0,0,0,3,6,6,0,0,0,0,0,0,8,3,18,0,0,0,0,4,3,3,4,0,12,3,4,3,0,0,0,5,3,0,22,0,3,7,9,3,0,0,3,0,29,3,0,5,3,4,0,3,5,0,17,0,0,0,0,3,0,0,0,0,13,0,3,3,0,0,0,0,0,0,8,3,4,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,9,23,25,18,21,18,10,7,28,7,162,Berri and Barmera (DC)
40700,3,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9,16,28,64,24,8,13,0,175,0,0,0,0,0,0,0,0,0,6,0,3,0,5,0,4,0,3,3,16,0,0,0,5,0,3,0,0,0,12,0,0,0,3,0,4,0,3,0,19,0,4,3,4,3,0,3,5,0,19,0,9,4,4,8,3,0,4,0,28,9,3,3,8,7,3,0,3,3,56,3,5,6,9,12,10,3,3,0,48,5,7,4,4,6,3,0,0,3,34,8,8,4,0,6,6,0,0,0,27,0,4,3,0,3,0,0,0,3,23,0,12,3,0,3,0,0,0,0,17,9,8,0,0,3,0,0,0,0,25,5,8,0,0,3,3,0,0,3,21,0,5,0,0,3,0,0,0,10,20,47,79,28,42,65,44,5,26,32,363,Burnside (C)
40910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,17,11,11,0,20,0,79,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,3,0,0,0,6,0,3,0,3,0,0,0,0,0,13,0,0,7,3,0,0,0,4,0,19,0,0,3,3,3,3,0,8,3,24,0,0,4,10,8,5,0,3,0,29,0,0,0,7,3,0,3,3,0,22,0,3,11,4,7,3,3,0,0,33,6,5,4,3,5,0,3,0,0,26,3,3,3,3,3,0,0,0,0,19,0,3,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,13,0,4,0,0,3,0,0,0,0,8,0,3,0,0,0,3,0,0,3,12,18,35,36,43,28,22,15,20,9,232,Campbelltown (C) (SA)
41830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,3,0,23,Flinders Ranges (DC)
42030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,4,21,33,34,3,21,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0,3,0,7,0,0,0,9,0,0,3,5,0,3,0,3,0,18,0,0,0,0,0,0,0,3,0,10,0,0,5,8,3,8,0,0,0,20,0,3,3,3,6,3,3,5,0,26,0,0,3,3,5,3,6,0,0,24,0,0,0,4,3,6,0,3,0,19,0,6,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,13,10,13,22,24,21,30,13,21,3,173,Gawler (T)
42110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,0,0,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,3,0,5,3,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,22,8,3,3,3,0,4,14,3,63,Goyder (DC)
42250,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,9,3,5,3,13,0,6,23,0,60,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,4,3,0,14,4,0,0,0,0,0,4,3,0,13,0,0,0,0,0,0,3,3,0,6,3,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,31,7,3,3,6,3,13,23,4,87,Grant (DC)
42600,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,19,31,37,44,3,22,5,178,0,0,0,0,0,3,0,0,0,9,3,0,0,0,0,3,0,4,0,10,0,0,0,6,4,0,0,4,3,15,0,3,0,7,0,3,0,4,0,15,5,0,5,7,0,0,0,8,0,24,3,0,7,16,3,6,0,5,0,38,4,0,5,6,4,3,3,4,0,35,3,0,3,10,5,0,0,0,3,35,3,5,3,8,4,0,4,0,0,31,0,6,0,0,3,0,0,0,0,12,6,8,0,3,0,0,0,0,0,15,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,4,0,8,0,3,0,0,12,30,31,34,32,70,31,32,9,31,20,291,Holdfast Bay (C)
42750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,4,13,11,5,9,0,50,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,3,0,12,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,8,0,12,3,0,0,0,0,3,0,3,0,18,0,0,0,0,0,3,3,3,0,7,3,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,19,5,4,10,8,8,8,16,3,80,Kangaroo Island (DC)
43080,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,3,0,0,0,3,0,22,Karoonda East Murray (DC)
43360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,8,0,11,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,6,3,0,4,0,12,0,39,Kingston (DC) (SA)
43650,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,10,9,17,5,10,14,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,5,3,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,3,0,10,3,0,3,0,4,3,6,7,0,28,3,0,0,0,4,3,4,7,0,20,0,0,3,0,0,0,0,0,3,16,0,0,0,0,3,0,3,3,0,12,3,3,0,0,3,0,3,0,0,11,3,5,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,8,12,32,16,12,7,19,10,20,39,9,155,Light (RegC)
43710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,5,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,4,0,11,3,0,3,0,0,0,6,0,0,12,4,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,8,8,8,5,9,10,4,66,Lower Eyre Peninsula (DC)
43220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,16,Kimba (DC)
43790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,3,7,14,16,9,27,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,3,0,0,3,9,0,0,0,0,0,0,0,9,0,13,0,0,4,3,0,0,0,3,0,17,4,0,3,3,4,0,4,4,0,26,5,0,3,3,0,0,0,8,0,19,0,0,0,0,3,0,3,8,0,10,3,0,0,0,0,0,5,3,0,13,9,0,0,0,0,0,3,0,0,16,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,3,7,21,30,6,18,10,19,6,14,32,15,154,Loxton Waikerie (DC)
43920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,8,15,0,28,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,4,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,3,3,6,3,0,3,0,0,0,0,6,0,18,3,0,3,0,0,0,0,3,0,6,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,8,21,0,11,8,6,4,4,23,3,82,Mallala (DC)
44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Maralinga Tjarutja (AC)
44060,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,38,11,25,54,58,69,18,52,3,320,0,0,0,3,0,0,0,3,3,6,0,0,0,3,0,0,0,3,3,13,0,3,5,6,0,8,3,0,3,30,0,4,3,12,6,6,3,10,0,39,4,5,10,11,3,3,0,4,4,38,4,3,7,17,9,8,4,9,3,57,3,3,8,14,12,3,0,7,3,62,0,7,12,7,16,8,13,9,4,71,3,11,13,12,18,5,4,3,0,65,4,14,14,5,7,3,3,0,0,47,7,6,8,3,3,0,0,0,3,29,3,7,0,3,0,0,0,0,0,17,3,5,0,4,0,0,0,0,0,15,3,3,0,3,0,0,0,3,0,15,0,6,5,9,9,4,3,3,11,45,39,68,78,104,70,53,28,55,38,537,Marion (C)
44210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,7,4,9,0,13,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,11,0,0,0,3,0,4,0,0,0,11,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,3,0,0,5,8,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,9,19,10,5,3,4,10,3,16,8,78,Mid Murray (DC)
44340,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,19,23,42,73,53,11,54,3,303,0,0,4,0,0,0,0,0,3,6,0,0,0,3,0,3,0,6,0,14,0,0,0,3,0,5,0,3,0,12,0,0,3,3,3,3,7,5,3,26,3,3,6,3,3,7,3,6,3,35,0,10,3,16,12,6,4,9,0,53,0,13,8,15,12,3,4,9,3,63,3,14,15,8,9,6,5,6,4,73,4,20,12,8,12,0,0,0,3,68,7,24,9,4,8,3,0,3,0,59,5,27,13,0,10,0,0,0,3,56,4,8,3,0,0,0,0,0,0,20,0,17,0,0,0,0,0,0,4,22,4,13,0,0,0,0,0,0,0,20,7,0,4,0,4,5,0,3,17,36,36,151,77,60,68,54,22,47,44,563,Mitcham (C)
44550,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,7,19,28,32,59,16,40,0,221,0,0,0,0,3,0,0,0,0,3,0,0,3,3,0,8,0,0,0,16,3,0,3,0,3,3,0,3,0,17,0,3,0,3,3,4,0,0,0,12,7,0,4,9,3,3,0,5,0,29,9,3,4,12,3,3,4,9,0,46,6,6,11,4,3,0,3,3,0,42,8,3,3,3,13,6,7,7,0,45,0,5,5,0,7,0,8,3,0,23,3,8,3,0,7,0,0,0,0,19,3,7,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,0,0,0,12,3,0,0,0,0,3,0,0,0,10,0,0,0,0,0,3,0,8,4,17,45,25,43,40,42,34,18,37,18,314,Mount Barker (DC)
44620,0,0,3,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,17,41,71,77,14,38,0,282,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,5,3,0,0,17,0,0,0,3,0,3,0,7,0,9,0,0,0,0,3,3,0,5,0,21,0,0,0,8,3,0,3,3,0,16,3,3,3,11,0,0,3,5,0,30,3,4,7,9,7,3,8,8,4,48,3,3,4,12,7,6,9,7,0,45,3,5,3,3,3,0,8,7,0,46,3,5,8,0,0,0,4,3,0,27,3,0,0,3,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,6,4,8,0,0,0,0,0,0,0,12,3,4,0,0,3,0,0,0,0,13,3,5,0,0,0,3,3,3,10,30,28,37,26,68,31,33,45,45,22,333,Mount Gambier (C)
44830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,3,0,0,0,0,25,Mount Remarkable (DC)
45040,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,10,23,41,39,24,53,0,200,0,3,0,3,0,0,0,0,0,8,0,0,0,0,0,3,0,8,0,16,0,0,3,3,0,4,0,6,0,13,0,0,0,4,0,0,0,3,3,13,3,0,3,0,0,0,0,7,3,16,3,3,3,7,4,3,6,15,3,54,0,3,4,10,3,8,7,44,0,79,3,0,5,4,9,3,3,23,5,50,0,0,3,3,3,0,3,16,0,32,0,4,3,0,0,0,3,5,0,16,0,3,3,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,9,0,0,3,0,0,0,0,3,0,10,27,24,32,40,18,23,26,127,17,338,Murray Bridge (RC)
45680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,38,18,30,66,74,101,28,100,10,469,4,0,0,4,0,0,0,4,5,13,3,0,0,3,0,5,0,3,3,17,3,0,5,4,3,7,3,3,0,36,3,0,0,11,3,9,4,9,0,38,7,6,0,6,5,9,0,15,8,54,8,3,10,12,8,8,5,18,10,83,3,3,5,12,10,9,8,17,3,71,9,11,9,21,7,3,10,12,3,83,6,18,9,17,13,3,14,8,6,85,8,9,4,7,6,3,3,4,5,47,3,20,0,3,4,0,0,0,0,32,3,5,0,3,0,0,0,0,3,19,6,5,0,0,0,0,3,0,0,20,3,7,0,0,0,0,3,0,0,15,8,0,4,6,0,8,0,10,21,61,74,92,59,104,65,59,59,98,67,678,Playford (C)
