lga_code16,p_philippines_e,p_philippines_om_ie,p_philippines_om_uie,p_philippines_cfw,p_philippines_es_ns,p_philippines_tot,p_poland_e,p_poland_om_ie,p_poland_om_uie,p_poland_cfw,p_poland_es_ns,p_poland_tot,p_singapore_e,p_singapore_om_ie,p_singapore_om_uie,p_singapore_cfw,p_singapore_es_ns,p_singapore_tot,p_sthafrica_e,p_sthafrica_om_ie,p_sthafrica_om_uie,p_sthafrica_cfw,p_sthafrica_es_ns,p_sthafrica_tot,p_srilanka_e,p_srilanka_om_ie,p_srilanka_om_uie,p_srilanka_cfw,p_srilanka_es_ns,p_srilanka_tot,p_thailand_e,p_thailand_om_ie,p_thailand_om_uie,p_thailand_cfw,p_thailand_es_ns,p_thailand_tot,p_turkey_e,p_turkey_om_ie,p_turkey_om_uie,p_turkey_cfw,p_turkey_es_ns,p_turkey_tot,p_uk_e,p_uk_om_ie,p_uk_om_uie,p_uk_cfw,p_uk_es_ns,p_uk_tot,p_usa_e,p_usa_om_ie,p_usa_om_uie,p_usa_cfw,p_usa_es_ns,p_usa_tot,p_vietnam_e,p_vietnam_om_ie,p_vietnam_om_uie,p_vietnam_cfw,p_vietnam_es_ns,p_vietnam_tot,p_zimbabwe_e,p_zimbabwe_om_ie,p_zimbabwe_om_uie,p_zimbabwe_cfw,p_zimbabwe_es_ns,p_zimbabwe_tot,p_elsewhere_e,p_elsewhere_om_ie,p_elsewhere_om_uie,p_elsewhere_cfw,p_elsewhere_es_ns,p_elsewhere_tot,p_cob_ns_e,p_cob_ns_om_ie,p_cob_ns_om_uie,p_cob_ns_cfw,p_cob_ns_es_ns,p_cob_ns_tot,p_tot_e,p_tot_om_ie,p_tot_om_uie,p_tot_cfw,p_tot_es_ns,p_tot_tot,lga_name16
46860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,5,6,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,10,11,3,3,0,3,19,379,65,117,53,13,632,Robe (DC)
46970,28,0,3,0,0,33,0,0,0,0,0,0,3,0,0,0,0,0,25,0,0,0,0,30,12,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,73,3,0,0,0,82,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,9,45,0,0,0,0,45,37,0,0,3,0,47,2126,33,33,9,24,2233,Roxby Downs (M)
47140,490,9,20,3,0,531,126,5,20,0,0,159,49,6,5,0,0,65,234,8,8,0,0,252,130,10,3,0,0,146,92,0,12,3,0,105,13,0,3,0,0,16,3044,169,237,29,26,3512,98,3,3,3,3,111,666,65,172,36,10,944,65,0,3,0,0,70,2084,128,214,37,32,2488,454,34,45,9,31,566,39793,1999,2648,463,421,45320,Salisbury (C)
47290,14,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,16,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,30,0,3,0,0,36,11,3,8,0,0,29,639,59,186,80,22,989,Southern Mallee (DC)
47490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,0,0,16,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,16,0,3,3,4,27,520,124,129,73,14,856,Streaky Bay (DC)
47630,63,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,16,0,0,0,0,15,7,0,0,0,0,7,0,0,0,0,0,0,47,3,6,3,0,57,3,0,0,0,0,4,3,3,0,0,0,6,6,0,0,0,0,6,112,5,0,0,19,140,53,4,14,4,6,75,2378,227,524,216,73,3426,Tatiara (DC)
47700,205,6,7,0,0,219,50,5,19,5,3,76,33,0,3,0,0,44,86,8,13,0,0,101,67,7,3,0,3,77,33,0,0,0,0,37,7,0,0,0,0,7,1435,150,261,27,11,1885,33,3,9,0,0,46,103,13,22,0,0,143,18,4,5,0,0,31,555,49,72,18,10,709,175,10,13,3,12,210,17459,1280,2037,319,181,21274,Tea Tree Gully (C)
47800,22,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3,5,7,0,51,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,15,0,3,0,0,18,36,5,12,3,3,55,1271,178,362,186,40,2034,The Coorong (DC)
47910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,17,3,4,0,0,23,479,80,215,91,18,885,Tumby Bay (DC)
48540,123,3,0,0,5,129,9,0,0,0,0,9,4,0,0,0,0,4,58,3,5,0,0,61,3,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,3,582,20,38,4,14,665,8,0,0,0,0,8,0,0,4,0,0,3,18,0,0,0,0,22,100,17,9,0,0,128,136,3,3,0,10,151,6463,208,315,61,87,7135,Whyalla (C)
47980,149,0,3,0,0,154,47,10,6,0,0,61,39,4,7,6,0,61,125,5,3,3,0,140,57,3,4,0,0,64,32,3,7,0,3,43,4,0,3,0,0,11,1075,102,115,11,7,1313,63,7,7,0,0,83,97,6,12,0,0,121,38,0,3,0,0,40,743,33,61,10,11,856,140,15,10,3,13,183,16079,1470,1466,245,125,19383,Unley (C)
48050,27,0,0,0,0,33,3,0,0,0,0,5,0,3,0,0,0,0,14,4,4,0,0,17,3,0,0,0,0,5,4,0,0,0,0,8,0,0,0,0,0,0,269,26,66,9,3,379,5,0,4,0,0,15,4,0,0,0,0,4,3,0,0,0,0,5,41,5,10,0,3,52,37,0,13,0,5,53,3382,250,600,108,62,4396,Victor Harbor (C)
48130,63,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,80,0,13,3,4,103,4,0,0,0,0,4,10,0,0,0,0,10,0,0,0,0,0,0,55,0,0,0,0,53,47,3,0,3,3,60,1946,159,412,135,36,2689,Wakefield (DC)
51960,34,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,43,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,98,5,4,0,0,105,3,0,0,0,0,3,0,0,0,0,0,0,21,0,0,0,0,21,61,0,0,0,0,57,49,0,0,0,3,47,1928,40,41,10,23,2043,Coolgardie (S)
48260,24,0,0,0,0,29,4,0,0,0,0,3,4,3,0,0,0,8,10,4,0,0,0,14,6,0,0,0,0,13,3,0,0,0,0,4,0,0,0,0,0,0,118,9,19,0,0,154,10,0,0,0,0,10,16,3,8,0,0,28,0,0,0,0,0,0,103,4,4,0,0,119,14,4,3,0,0,24,1870,207,218,34,23,2350,Walkerville (M)
48340,31,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,6,3,0,0,0,6,0,0,0,0,0,0,91,15,11,10,6,136,12,0,3,0,0,17,4,0,0,0,0,5,3,0,0,0,0,3,76,0,6,0,0,85,96,6,13,5,0,125,3416,308,505,274,88,4587,Wattle Range (DC)
48410,457,9,9,0,0,471,140,10,7,3,0,168,66,3,3,0,0,76,241,3,13,0,0,258,161,10,11,0,0,175,67,0,8,0,0,76,10,3,0,0,0,13,2879,116,117,6,29,3150,108,9,4,0,0,122,305,9,28,0,8,358,42,0,0,0,0,45,1586,74,115,14,18,1810,347,29,28,3,26,427,38389,1958,1947,259,368,42916,West Torrens (C)
48640,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,6,365,63,122,71,9,637,Wudinna (DC)
48750,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,8,31,11,0,111,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,6,4,0,0,16,14,3,4,0,0,18,857,128,289,113,21,1409,Yankalilla (DC)
48830,14,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,103,15,30,3,6,153,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,0,6,4,0,29,33,7,17,15,8,76,2222,339,760,316,76,3714,Yorke Peninsula (DC)
49399,25,0,0,0,0,25,12,0,0,0,0,11,3,0,0,0,0,3,57,0,0,0,0,62,11,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,299,3,7,3,0,314,7,0,3,0,0,14,17,0,0,0,0,17,21,0,0,0,0,20,87,0,3,0,0,91,71,0,0,4,11,85,5403,126,157,91,50,5831,Unincorporated SA
50080,205,0,0,3,0,211,11,0,0,0,0,11,11,0,0,0,0,18,187,20,25,6,0,239,11,0,0,0,0,11,21,0,0,0,0,28,0,0,0,0,0,0,1050,47,149,43,16,1306,58,3,3,0,0,66,12,0,4,4,0,17,53,5,4,0,0,65,205,12,26,4,0,243,173,19,25,10,15,236,11983,802,1477,397,154,14818,Albany (C)
50210,268,8,7,0,7,289,21,3,0,0,0,27,95,12,9,0,0,114,244,16,28,3,7,300,83,5,9,3,0,97,58,0,4,0,0,68,3,7,0,4,0,16,1741,162,298,34,13,2245,51,3,7,0,0,62,57,9,24,0,3,84,98,0,9,3,0,109,627,61,74,17,10,782,161,14,24,10,10,211,14379,1133,1667,293,139,17605,Armadale (C)
50250,535,3,0,0,5,537,27,0,0,0,0,27,56,0,0,0,0,57,412,3,3,0,0,425,38,0,0,0,0,38,57,0,0,0,0,60,10,0,0,0,0,16,1957,7,14,3,13,1994,101,4,0,0,0,104,39,0,0,0,0,36,203,0,0,0,0,199,857,10,6,0,5,873,226,7,8,0,9,241,22915,208,141,39,143,23446,Ashburton (S)
50910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,18,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0,0,11,8,0,3,3,0,7,263,41,77,46,5,427,Brookton (S)
50980,145,0,0,0,3,150,3,0,0,0,0,3,12,0,0,0,0,13,71,0,5,0,0,78,10,0,0,0,0,15,36,0,3,0,0,44,0,0,0,0,0,0,453,22,35,7,3,512,19,0,0,0,0,21,7,0,0,0,0,9,27,0,0,0,0,27,266,12,3,0,5,283,144,10,13,4,7,180,6377,420,398,101,106,7401,Broome (S)
51080,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,148,50,89,54,4,357,Broomehill-Tambellup (S)
51120,4,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,8,0,0,0,0,10,223,50,89,39,3,409,Bruce Rock (S)
51190,312,0,7,0,3,323,18,8,3,0,0,31,39,3,3,0,0,49,482,22,24,3,10,535,22,0,7,0,0,24,21,4,0,3,0,33,0,0,0,0,0,3,1583,71,119,18,10,1808,61,3,9,0,0,75,23,5,10,3,0,39,158,9,11,0,0,178,452,20,25,0,3,501,230,4,23,10,15,283,19397,1073,1218,213,188,22094,Bunbury (C)
51260,69,0,4,0,3,75,9,0,0,0,0,9,22,0,0,4,0,25,153,21,21,6,0,198,22,0,0,0,0,24,26,3,0,0,0,28,0,0,0,0,0,4,922,71,173,40,14,1218,27,3,8,0,0,39,20,0,10,3,0,32,44,4,3,4,0,57,283,24,33,10,0,352,107,24,31,10,12,187,10250,1050,1770,408,150,13639,Busselton (C)
51310,180,0,0,0,0,188,30,3,9,0,0,46,90,12,11,0,0,110,269,39,29,3,3,344,35,0,0,0,0,36,30,0,0,0,0,28,3,0,0,0,0,0,1179,109,122,19,5,1438,75,4,4,4,0,86,72,7,9,5,0,92,79,11,9,0,0,100,762,48,55,11,9,878,79,3,16,3,8,108,10768,1028,1055,183,82,13119,Cambridge (T)
51330,1110,13,12,3,5,1151,100,5,15,3,0,118,530,58,48,3,6,644,1091,66,48,3,8,1225,366,21,26,3,6,420,143,6,10,0,0,159,30,8,5,0,0,47,4943,338,259,35,29,5606,164,10,10,0,0,184,404,23,64,14,4,508,358,25,19,0,4,409,3088,174,180,28,43,3503,500,29,21,3,26,570,48270,3108,2614,482,407,54889,Canning (C)
51400,56,0,0,0,0,63,3,0,0,0,0,3,5,0,5,0,0,14,84,8,12,9,0,113,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,229,8,45,6,0,292,10,0,0,0,0,14,4,0,0,3,0,10,28,4,3,3,0,37,66,5,6,0,0,84,29,0,10,0,5,48,2805,177,425,128,40,3567,Capel (S)
51470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,3,10,0,4,0,0,11,209,28,42,19,3,311,Carnamah (S)
51540,25,0,0,3,0,33,4,0,0,0,0,4,4,0,0,0,0,4,31,3,0,0,0,37,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,129,7,7,0,3,154,11,3,0,0,0,13,16,18,45,18,9,100,16,0,0,0,0,16,102,6,27,4,4,147,59,4,18,4,10,94,2127,172,304,83,57,2741,Carnarvon (S)
51610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,3,0,0,4,0,9,162,56,80,38,4,337,Chapman Valley (S)
52170,27,0,0,0,0,24,9,0,0,0,0,6,10,0,3,0,0,16,44,9,3,3,6,64,4,0,0,0,0,8,14,0,0,0,0,16,0,0,0,0,0,6,163,41,42,14,0,262,13,0,0,0,0,16,15,5,0,0,0,21,20,3,0,0,0,25,165,10,18,3,0,198,21,3,0,0,0,23,1910,381,295,80,22,2679,Cottesloe (T)
51680,27,0,0,0,0,22,0,0,0,0,0,0,7,0,0,0,0,7,20,0,3,0,0,26,6,0,0,0,0,6,5,0,0,0,0,8,0,0,0,0,0,0,101,19,22,12,0,158,0,0,0,0,0,3,3,0,0,0,0,4,7,0,0,0,0,8,33,0,3,0,0,43,19,3,5,7,0,29,900,115,217,113,17,1361,Chittering (S)
51750,62,0,0,0,0,64,17,0,3,0,0,22,50,3,3,0,0,62,143,19,16,3,0,179,40,0,4,0,0,42,24,0,0,0,0,26,0,0,0,0,0,0,545,61,55,12,3,679,40,6,0,0,0,48,32,0,7,3,0,42,33,3,3,0,0,42,411,17,25,8,0,461,49,0,0,0,4,57,5651,455,457,81,45,6685,Claremont (T)
51820,1269,9,10,3,14,1301,78,6,18,4,0,103,263,20,23,0,0,307,835,64,72,14,4,985,156,4,10,0,0,172,85,3,7,3,0,102,18,3,0,0,0,24,4098,284,326,49,32,4796,133,6,14,4,0,161,118,17,32,10,5,191,214,17,20,0,0,254,1891,174,193,27,15,2302,337,27,37,7,24,428,35453,2656,2711,527,336,41679,Cockburn (C)
51890,25,0,0,0,0,30,3,0,0,0,0,3,6,0,0,0,0,6,69,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,210,4,8,6,5,241,10,0,3,0,0,9,4,0,0,3,0,4,27,0,0,0,0,26,44,0,3,0,0,48,91,3,3,0,3,99,4143,113,129,53,54,4493,Collie (S)
52240,10,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,6,8,0,33,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,5,0,6,0,0,15,9,0,3,5,0,18,252,46,127,72,13,504,Cranbrook (S)
52310,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,87,33,53,18,3,194,Cuballing (S)
61510,3,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,11,13,7,4,77,6,0,3,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,24,0,5,0,0,36,57,3,5,0,7,78,1900,92,231,52,50,2325,Derwent Valley (M)
52100,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,4,5,0,25,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10,0,7,0,0,16,313,52,98,55,11,528,Corrigin (S)
52380,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,5,0,0,0,0,0,0,105,3,7,0,3,121,Cue (S)
52450,40,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,4,3,0,0,0,14,433,80,53,37,5,610,Cunderdin (S)
52520,59,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,23,0,3,4,0,31,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,10,0,0,0,0,10,14,0,3,0,3,25,494,83,127,71,17,782,Dalwallinu (S)
52590,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,14,5,10,0,0,27,4,0,0,0,0,4,4,0,0,0,0,7,0,0,0,0,0,0,49,12,4,5,0,70,0,0,0,0,0,0,0,0,3,0,0,6,4,0,0,0,0,4,35,11,0,3,0,47,36,4,0,8,5,53,935,146,198,118,24,1430,Dandaragan (S)
52660,45,0,0,0,0,51,0,0,0,0,0,0,4,0,0,0,0,4,52,3,7,0,0,61,8,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,190,8,33,3,7,244,8,0,0,0,0,10,5,0,0,0,0,8,32,3,3,0,0,37,49,4,7,0,0,58,34,7,4,3,6,56,2767,154,332,102,40,3403,Dardanup (S)
52730,3,0,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,12,6,12,0,0,34,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,140,11,68,13,4,238,9,3,3,0,0,14,3,0,0,0,0,7,3,0,4,6,0,10,27,0,12,6,0,50,19,3,7,3,3,34,1221,119,410,126,29,1901,Denmark (S)
52800,31,0,0,0,0,31,3,0,0,0,0,3,7,0,0,0,0,7,14,0,0,0,0,14,7,0,0,0,0,8,4,0,0,0,0,6,0,0,0,0,0,0,103,10,3,0,0,115,10,0,0,0,0,10,3,0,0,0,0,3,21,0,0,0,0,18,49,4,3,0,7,63,47,3,5,0,0,54,2355,90,91,26,29,2592,Derby-West Kimberley (S)
52870,7,0,0,0,0,7,0,0,0,3,0,4,0,0,0,3,0,7,13,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,12,17,12,7,143,5,0,0,0,0,4,3,0,0,0,0,4,3,0,3,0,0,4,43,0,6,0,0,50,19,5,4,3,0,36,1057,115,262,173,24,1640,Donnybrook-Balingup (S)
54060,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,7,0,3,0,0,6,0,0,0,0,0,0,48,6,10,3,4,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,19,7,4,3,0,33,719,106,132,64,22,1039,Irwin (S)
54130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,8,9,0,3,0,0,12,282,62,151,70,13,582,Jerramungup (S)
54170,343,8,7,3,0,357,99,17,43,7,0,165,203,19,31,3,3,259,1476,193,207,41,14,1936,72,3,5,0,4,87,114,4,12,6,0,134,16,5,3,0,0,17,7272,583,965,126,67,9021,189,21,17,0,0,219,254,25,69,20,4,372,398,44,40,9,3,492,1744,134,231,40,22,2168,332,20,38,8,30,429,37548,3153,4348,667,331,46047,Joondalup (C)
54200,203,7,11,0,0,219,21,3,0,0,0,32,69,7,5,0,0,82,173,23,21,5,0,219,51,5,3,0,0,54,39,0,3,3,0,44,0,3,9,0,0,9,1192,143,207,33,14,1586,41,3,3,0,0,58,65,3,26,5,5,104,84,9,5,0,0,99,521,36,78,13,10,651,117,8,19,3,3,153,11522,1131,1431,274,121,14481,Kalamunda (S)
61610,42,0,0,3,0,44,4,0,0,0,0,4,0,0,0,0,0,0,28,5,5,0,0,37,7,0,3,0,0,12,7,0,3,0,0,12,0,0,0,0,0,0,253,25,33,5,0,323,14,0,7,0,0,23,3,0,0,0,0,3,6,0,0,0,0,4,86,5,4,3,0,103,204,12,17,3,11,251,10165,505,640,132,150,11591,Devonport (C)
52940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,6,141,56,54,28,3,289,Dowerin (S)
53010,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,3,0,0,15,139,38,86,41,3,309,Dumbleyung (S)
53080,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,29,0,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,11,4,0,0,0,0,6,490,22,15,3,5,537,Dundas (S)
54830,226,0,4,3,0,231,16,3,0,0,0,24,44,4,0,0,0,50,252,7,9,3,3,269,39,3,3,0,0,45,39,0,3,0,0,41,0,0,0,0,0,3,1651,61,87,15,14,1819,32,0,3,0,0,35,33,6,14,6,0,58,63,3,3,0,0,70,432,20,28,4,4,493,136,9,6,0,9,164,11296,515,639,118,93,12657,Kwinana (C)
54900,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,10,3,0,41,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,11,5,3,8,7,3,27,395,90,176,95,13,760,Lake Grace (S)
53150,19,0,3,0,0,22,3,0,0,0,0,9,8,0,0,0,0,12,18,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,20,33,0,0,181,6,3,0,0,0,8,3,0,0,3,0,11,7,0,5,0,0,7,73,6,3,0,0,86,6,0,3,0,0,15,1296,194,247,36,16,1797,East Fremantle (T)
53220,196,0,0,0,4,197,16,0,0,0,0,16,32,0,0,0,0,32,222,0,0,0,0,228,16,0,0,0,0,13,35,0,3,3,0,40,0,0,0,0,0,0,946,11,7,0,3,969,39,0,0,0,0,43,10,0,0,0,0,15,138,0,0,0,0,142,450,5,7,3,0,466,137,4,0,0,3,143,13639,138,101,42,97,14018,East Pilbara (S)
53290,33,0,0,0,0,33,0,0,0,0,0,0,3,0,0,0,0,7,80,13,13,0,0,105,3,0,0,0,0,3,12,0,0,0,0,12,0,0,0,0,0,0,230,22,44,18,5,320,9,5,0,0,0,9,0,3,3,0,0,3,25,0,0,0,0,27,55,7,10,3,0,74,96,4,10,3,8,125,4391,477,733,237,107,5935,Esperance (S)
53360,24,0,0,0,0,24,0,0,0,0,0,3,0,0,0,0,0,0,11,0,3,0,0,16,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,87,3,7,0,0,97,19,3,0,0,0,16,0,0,0,0,0,0,6,0,0,0,0,8,26,0,4,0,0,34,25,11,3,0,0,43,1101,127,114,20,23,1382,Exmouth (S)
53430,371,6,3,0,3,380,40,5,8,3,3,57,172,9,12,4,4,201,348,27,19,7,5,403,89,0,3,3,0,95,101,5,6,0,0,113,11,7,3,0,0,17,2283,148,235,24,14,2711,111,18,12,0,0,140,69,7,30,4,0,110,117,5,4,3,0,138,1355,60,104,23,17,1568,194,8,19,5,9,235,20877,1645,1817,333,196,24868,Fremantle (C)
53570,58,0,0,0,0,55,3,0,0,0,0,3,4,0,0,0,0,4,14,6,3,0,0,23,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,94,11,34,12,3,160,3,0,0,0,0,3,21,3,8,4,0,37,6,0,0,0,0,6,190,5,0,4,3,209,23,0,11,4,0,45,1309,163,267,131,34,1910,Gingin (S)
53640,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,3,0,20,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,10,4,5,7,0,0,21,372,95,107,54,14,643,Gnowangerup (S)
61810,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,5,12,8,3,57,3,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,5,10,4,0,0,0,14,39,13,8,5,3,65,1559,208,309,134,35,2248,Dorset (M)
