lga_code16,seo_agff_bf_91,seo_agff_91_95,seo_agff_96_00,seo_agff_01_05,seo_agff_06_10,seo_agff_11_15,seo_agff_2016,seo_agff_ns,seo_agff_tot,seo_min_bf_91,seo_min_91_95,seo_min_96_00,seo_min_01_05,seo_min_06_10,seo_min_11_15,seo_min_2016,seo_min_ns,seo_min_tot,seo_mnf_bf_91,seo_mnf_91_95,seo_mnf_96_00,seo_mnf_01_05,seo_mnf_06_10,seo_mnf_11_15,seo_mnf_2016,seo_mnf_ns,seo_mnf_tot,seo_egwws_bf_91,seo_egwws_91_95,seo_egwws_96_00,seo_egwws_01_05,seo_egwws_06_10,seo_egwws_11_15,seo_egwws_2016,seo_egwws_ns,seo_egwws_tot,seo_const_bf_91,seo_const_91_95,seo_const_96_00,seo_const_01_05,seo_const_06_10,seo_const_11_15,seo_const_2016,seo_const_ns,seo_const_tot,seo_wst_bf_91,seo_wst_91_95,seo_wst_96_00,seo_wst_01_05,seo_wst_06_10,seo_wst_11_15,seo_wst_2016,seo_wst_ns,seo_wst_tot,seo_rett_bf_91,seo_rett_91_95,seo_rett_96_00,seo_rett_01_05,seo_rett_06_10,seo_rett_11_15,seo_rett_2016,seo_rett_ns,seo_rett_tot,seo_acfd_bf_91,seo_acfd_91_95,seo_acfd_96_00,seo_acfd_01_05,seo_acfd_06_10,seo_acfd_11_15,seo_acfd_2016,seo_acfd_ns,seo_acfd_tot,seo_tpw_bf_91,seo_tpw_91_95,seo_tpw_96_00,seo_tpw_01_05,seo_tpw_06_10,seo_tpw_11_15,seo_tpw_2016,seo_tpw_ns,seo_tpw_tot,seo_imt_bf_91,seo_imt_91_95,seo_imt_96_00,seo_imt_01_05,seo_imt_06_10,seo_imt_11_15,seo_imt_2016,seo_imt_ns,seo_imt_tot,seo_finins_bf_91,seo_finins_91_95,seo_finins_96_00,seo_finins_01_05,seo_finins_06_10,seo_finins_11_15,seo_finins_2016,seo_finins_ns,seo_finins_tot,seo_rhre_bf_91,seo_rhre_91_95,seo_rhre_96_00,seo_rhre_01_05,seo_rhre_06_10,seo_rhre_11_15,seo_rhre_2016,seo_rhre_ns,seo_rhre_tot,seo_prosts_bf_91,seo_prosts_91_95,seo_prosts_96_00,seo_prosts_01_05,seo_prosts_06_10,seo_prosts_11_15,seo_prosts_2016,seo_prosts_ns,seo_prosts_tot,seo_adsup_bf_91,seo_adsup_91_95,seo_adsup_96_00,seo_adsup_01_05,seo_adsup_06_10,seo_adsup_11_15,seo_adsup_2016,seo_adsup_ns,seo_adsup_tot,seo_pubas_bf_91,seo_pubas_91_95,seo_pubas_96_00,seo_pubas_01_05,seo_pubas_06_10,seo_pubas_11_15,seo_pubas_2016,seo_pubas_ns,seo_pubas_tot,seo_edtrn_bf_91,seo_edtrn_91_95,seo_edtrn_96_00,seo_edtrn_01_05,seo_edtrn_06_10,seo_edtrn_11_15,seo_edtrn_2016,seo_edtrn_ns,seo_edtrn_tot,seo_hc_sa_bf_91,seo_hc_sa_91_95,seo_hc_sa_96_00,seo_hc_sa_01_05,seo_hc_sa_06_10,seo_hc_sa_11_15,seo_hc_sa_2016,seo_hc_sa_ns,seo_hc_sa_tot,seo_artsr_bf_91,seo_artsr_91_95,seo_artsr_96_00,seo_artsr_01_05,seo_artsr_06_10,seo_artsr_11_15,seo_artsr_2016,seo_artsr_ns,seo_artsr_tot,seo_othsvs_bf_91,seo_othsvs_91_95,seo_othsvs_96_00,seo_othsvs_01_05,seo_othsvs_06_10,seo_othsvs_11_15,seo_othsvs_2016,seo_othsvs_ns,seo_othsvs_tot,seo_idns_bf_91,seo_idns_91_95,seo_idns_96_00,seo_idns_01_05,seo_idns_06_10,seo_idns_11_15,seo_idns_2016,seo_idns_ns,seo_idns_tot,seo_tot_bf_91,seo_tot_91_95,seo_tot_96_00,seo_tot_01_05,seo_tot_06_10,seo_tot_11_15,seo_tot_2016,seo_tot_ns,seo_tot_tot,solsewvw_agff_bf_91,solsewvw_agff_91_95,solsewvw_agff_96_00,solsewvw_agff_01_05,solsewvw_agff_06_10,solsewvw_agff_11_15,solsewvw_agff_2016,solsewvw_agff_ns,solsewvw_agff_tot,solsewvw_min_bf_91,solsewvw_min_91_95,lga_name16
41140,20,0,0,0,0,3,3,3,28,0,0,0,0,0,0,0,0,0,26,0,0,0,3,3,0,0,36,0,0,0,0,0,0,0,0,3,8,0,0,0,3,0,0,0,16,5,0,0,0,0,0,0,0,5,16,0,7,3,3,5,0,0,32,20,4,0,3,5,4,0,0,37,10,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,12,6,0,0,3,0,0,0,0,10,6,0,0,0,0,0,0,0,5,18,0,0,0,3,0,0,0,21,35,5,0,7,0,4,0,0,52,4,0,0,0,0,0,0,0,4,8,0,0,4,0,0,0,0,11,10,0,0,0,0,0,0,0,12,205,12,15,20,22,25,7,7,300,3,0,0,0,0,0,0,0,6,0,0,Clare and Gilbert Valleys (DC)
32750,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,7,0,0,26,0,0,0,0,0,0,0,0,3,0,0,Diamantina (S)
32770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,9,4,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,Doomadgee (S)
32810,12,0,0,0,3,0,0,0,18,0,0,0,0,0,0,0,0,3,14,0,3,0,12,3,3,0,32,0,0,0,0,0,0,0,0,3,24,3,0,9,5,6,0,0,44,3,0,0,0,0,0,0,0,5,58,4,14,14,8,11,0,5,109,96,16,24,46,56,97,15,8,368,32,9,11,4,11,15,0,3,88,3,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,3,13,0,3,5,3,0,0,0,25,19,0,6,0,3,0,0,0,29,35,7,8,8,13,12,0,0,83,19,0,4,0,4,3,0,0,29,30,0,4,3,3,5,0,0,54,37,3,15,11,10,3,0,4,93,15,0,0,6,0,4,0,3,30,11,0,4,0,9,4,0,0,34,12,3,0,3,4,3,0,3,38,444,47,109,116,146,172,19,32,1096,4,0,0,0,0,0,0,0,7,0,0,Douglas (S)
33100,3,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,3,4,0,0,35,0,0,0,0,0,0,0,0,0,0,0,Etheridge (S)
33200,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,3,0,0,8,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,23,3,0,4,4,9,0,3,45,0,0,0,0,0,0,0,0,0,0,0,Flinders (S) (Qld)
33220,37,3,0,0,0,3,0,0,42,3,0,0,0,0,0,0,0,7,65,5,10,13,19,6,0,4,124,24,3,3,4,0,0,0,3,46,98,10,20,19,22,3,0,3,178,30,3,3,3,9,5,0,0,57,179,25,31,41,47,11,0,10,355,148,19,14,29,42,40,5,11,304,63,0,11,10,16,5,0,3,116,15,0,0,3,5,3,0,0,30,22,0,4,9,3,3,0,3,40,51,0,7,12,5,4,0,0,81,64,3,6,13,8,6,0,7,115,50,8,9,3,7,4,0,3,86,96,16,19,17,22,9,0,4,189,202,17,36,30,38,20,0,13,343,407,51,69,73,108,97,3,18,815,22,0,3,5,3,0,0,3,35,55,4,12,17,19,10,0,3,126,76,0,10,9,18,0,0,10,126,1702,178,276,307,396,231,16,97,3216,4,3,0,0,6,5,0,0,19,0,0,Fraser Coast (R)
33360,15,0,0,4,4,3,0,0,32,49,10,12,14,28,21,0,0,131,195,27,32,40,75,70,0,4,449,34,5,7,4,7,15,0,0,81,133,16,36,34,57,44,0,13,333,15,0,4,3,14,15,0,4,51,97,10,19,25,38,32,0,3,222,61,3,21,24,39,63,4,4,224,96,11,22,23,32,25,0,6,214,3,0,0,0,5,3,0,0,10,19,0,0,4,6,4,0,0,31,32,0,7,5,8,11,0,0,63,105,15,23,31,28,37,0,0,239,52,6,11,3,19,22,0,4,109,61,3,6,11,12,11,0,0,99,101,18,24,27,27,36,0,0,232,97,20,25,27,51,64,3,10,280,3,0,6,4,6,0,0,0,23,31,8,9,4,12,23,0,0,86,56,11,8,14,21,19,0,8,137,1265,159,269,295,488,507,12,71,3062,11,0,0,0,0,0,0,0,16,17,8,Gladstone (R)
33430,102,3,19,22,39,32,0,4,222,54,12,19,24,33,12,0,3,156,1254,213,437,514,673,433,23,78,3622,103,12,33,36,66,18,0,3,270,1695,271,589,586,828,591,40,111,4720,510,89,155,180,259,163,15,22,1392,1715,329,662,690,987,638,41,111,5181,992,215,575,724,1028,914,83,119,4652,785,103,248,222,314,213,3,49,1945,275,52,104,103,127,121,8,22,799,491,66,150,180,230,172,11,30,1332,738,109,226,210,266,179,4,25,1761,1209,195,389,446,502,360,20,46,3180,795,140,261,274,392,337,42,45,2278,759,88,197,197,294,118,0,27,1684,1668,258,451,544,654,454,26,80,4135,2627,486,825,841,1337,837,52,131,7139,523,93,195,202,292,216,22,36,1582,716,132,217,265,415,288,23,54,2107,849,137,311,320,483,378,39,167,2702,17858,3004,6067,6571,9239,6467,458,1180,50855,19,4,5,12,35,42,7,3,137,3,0,Gold Coast (C)
33610,14,0,3,3,6,11,0,0,41,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,13,3,0,0,0,0,0,0,0,4,4,0,0,0,6,3,0,0,16,7,0,0,0,7,6,0,0,17,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,4,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,8,3,0,0,3,3,0,0,19,17,0,3,4,0,3,0,0,34,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,8,87,5,11,10,37,29,3,3,193,0,0,0,0,28,18,4,0,53,0,0,Goondiwindi (R)
33620,60,5,7,14,12,11,0,5,110,0,0,0,0,3,0,0,0,6,71,11,7,8,15,13,0,0,124,3,0,0,0,3,0,0,0,8,53,7,5,7,3,0,0,0,83,22,3,0,3,8,0,0,0,34,85,10,13,9,17,5,0,3,152,50,3,3,14,10,12,0,0,94,35,3,8,3,5,3,0,0,60,4,0,0,0,3,0,0,0,12,9,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,19,39,0,3,6,3,3,0,0,57,23,6,0,3,3,3,0,0,40,47,3,8,12,4,3,0,3,83,99,3,13,20,9,12,0,6,160,151,19,19,29,28,20,0,5,264,5,0,0,0,0,3,0,3,14,22,3,6,4,9,6,0,0,44,47,3,7,13,6,4,0,7,86,851,78,108,141,150,104,4,43,1473,13,0,3,12,10,5,3,0,52,0,0,Gympie (R)
33800,17,0,0,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,14,0,0,0,3,0,0,3,24,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,4,10,0,0,0,3,0,0,0,17,8,0,0,0,3,0,0,0,20,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,0,0,0,0,0,0,3,7,0,0,0,3,0,0,0,6,5,0,0,0,0,0,0,0,3,11,0,0,0,0,3,0,0,16,26,4,3,3,0,0,0,0,37,27,0,3,3,3,7,3,0,44,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,5,16,155,15,16,12,21,12,3,12,242,13,0,0,0,0,0,0,0,14,0,0,Hinchinbrook (S)
33830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,Hope Vale (S)
33960,22,3,3,13,8,14,0,3,71,22,0,5,6,9,0,0,0,49,442,53,140,115,178,125,9,39,1104,65,5,12,15,25,19,0,4,151,267,34,61,63,85,58,8,15,598,109,17,16,31,30,22,0,11,241,296,36,77,111,131,80,4,15,749,87,19,38,78,98,54,0,13,382,222,20,44,35,74,53,3,13,455,18,0,3,16,10,3,0,0,51,66,13,14,27,32,21,0,3,174,67,10,16,19,20,8,0,6,147,147,20,38,39,43,28,0,7,318,113,18,19,20,39,29,0,8,241,383,56,69,64,59,36,6,11,690,460,50,77,94,110,81,3,17,894,578,69,105,149,231,103,5,20,1262,28,3,4,4,3,5,0,0,46,89,14,22,28,19,21,0,4,202,128,28,47,34,56,48,5,30,384,3598,477,810,953,1273,827,44,217,8201,8,0,10,9,22,15,0,4,77,9,0,Ipswich (C)
33980,12,0,3,6,0,4,3,0,31,545,88,139,109,254,117,0,29,1271,18,3,5,3,15,17,0,0,59,3,0,0,0,0,0,0,0,9,34,6,10,8,13,5,0,0,70,14,3,0,3,6,3,0,0,23,15,0,8,3,4,7,0,0,47,33,4,15,16,20,36,4,3,135,29,0,4,4,8,8,0,0,57,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,3,0,5,0,0,0,0,0,13,4,0,0,0,0,0,0,0,8,32,3,15,6,13,14,0,3,90,20,0,6,4,14,0,0,0,46,14,3,6,9,13,12,0,3,71,27,3,4,8,10,5,0,0,63,6,0,0,0,0,0,0,0,4,14,0,3,3,8,4,0,0,31,21,0,5,5,7,6,0,5,53,842,117,231,195,390,250,6,48,2089,3,0,0,0,0,0,0,3,7,34,4,Isaac (R)
34420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,Kowanyama (S)
34530,17,0,0,5,0,7,0,0,34,9,0,3,3,4,0,0,0,19,14,3,3,3,10,4,0,0,32,0,0,0,0,0,0,0,0,0,27,5,9,6,7,14,0,0,65,6,3,0,0,0,0,0,0,12,43,4,5,9,13,10,0,0,84,48,7,8,6,18,12,3,7,105,10,0,0,0,4,0,0,0,18,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,11,10,0,0,3,0,4,0,0,19,20,0,0,4,0,3,0,4,32,19,0,3,0,8,10,0,4,41,34,3,3,8,12,0,0,0,62,54,9,3,6,6,11,0,5,100,52,4,10,14,22,16,0,0,130,12,0,0,3,0,0,0,0,17,14,0,5,0,3,5,0,5,33,11,0,0,4,8,4,0,3,24,399,41,61,82,114,98,6,33,832,3,0,0,0,3,8,0,0,17,0,0,Livingstone (S)
34570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,Lockhart River (S)
34580,51,4,21,14,26,45,6,3,171,8,4,0,0,0,0,0,0,9,34,3,8,11,8,3,0,4,62,6,0,0,0,0,0,0,0,9,17,0,3,7,4,4,0,3,43,10,0,3,0,0,3,0,0,14,29,0,3,4,3,0,3,3,54,12,3,6,10,3,3,0,0,35,22,0,5,6,4,3,0,0,38,3,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,9,4,0,0,3,0,0,0,0,3,22,0,3,4,5,0,0,0,38,9,0,0,0,0,0,0,0,14,29,13,6,3,8,5,4,0,61,74,11,13,17,16,8,3,8,144,55,5,10,15,13,3,0,3,101,3,0,4,0,0,0,0,0,12,14,0,3,3,0,0,0,0,26,21,0,4,10,11,3,0,3,46,434,48,79,98,103,80,18,27,884,22,5,9,23,64,184,39,46,384,0,0,Lockyer Valley (R)
34590,51,8,23,16,6,9,0,5,115,27,3,4,4,12,4,0,0,49,526,75,150,192,215,150,6,19,1339,75,5,10,19,23,13,0,0,156,735,107,184,193,274,167,13,44,1715,292,47,77,95,105,78,0,10,704,748,119,229,229,330,199,6,48,1914,181,31,95,133,196,107,6,15,767,416,54,69,74,104,69,3,33,817,41,12,16,28,22,18,0,0,135,128,13,30,41,52,26,0,7,297,193,26,36,47,43,40,0,12,396,331,51,74,77,114,51,0,8,703,261,37,81,83,96,80,8,16,647,360,39,71,84,80,38,0,16,684,723,103,139,167,174,93,7,29,1436,1017,136,230,300,359,243,12,48,2343,65,7,28,17,22,18,0,10,172,275,55,72,87,103,59,0,17,667,369,43,109,133,154,96,15,50,973,6816,956,1728,2018,2483,1571,79,377,16032,56,20,8,6,44,26,0,0,157,0,0,Logan (C)
41010,6,0,0,3,0,3,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,5,0,0,0,0,7,0,0,7,3,0,0,0,3,0,0,0,7,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,3,0,0,3,0,0,0,0,10,8,0,0,0,0,0,0,0,5,7,0,3,0,0,8,0,0,19,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,3,55,3,11,8,9,17,0,3,102,0,0,0,0,0,0,0,0,0,0,0,Ceduna (DC)
41060,6,0,0,0,0,0,0,0,6,7,3,0,0,0,0,0,0,12,322,22,29,37,64,34,0,11,520,8,3,0,3,9,3,0,0,29,200,18,17,27,52,50,0,8,376,124,9,15,10,23,10,0,4,192,222,30,36,33,68,26,3,6,415,86,4,20,26,36,33,0,8,219,144,5,6,12,20,13,0,3,207,32,3,0,9,10,4,0,0,62,24,0,3,3,3,0,0,0,33,45,0,0,0,15,8,0,0,68,125,7,10,11,22,22,3,3,202,89,7,3,12,13,7,3,0,135,115,6,9,8,21,9,0,4,184,192,6,27,21,30,29,0,8,314,525,50,58,81,127,74,5,20,941,34,9,10,8,13,14,0,3,87,110,12,11,6,24,19,0,7,183,102,6,4,12,13,11,3,3,155,2513,196,255,317,554,364,19,95,4312,12,3,0,0,3,0,0,0,18,0,0,Charles Sturt (C)
37400,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,7,4,3,8,0,0,27,0,0,0,0,0,0,0,0,0,0,0,Winton (S)
37550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,Woorabinda (S)
41190,4,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,3,0,0,0,0,24,0,0,0,0,0,0,0,0,5,0,0,Cleve (DC)
41750,7,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,4,22,0,0,0,0,0,0,0,0,0,0,0,Elliston (DC)
37570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,Wujal Wujal (S)
37600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,6,3,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,3,3,4,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,Yarrabah (S)
