lga_code16,f_m2_trnfer_15_24,f_m2_trnfer_25_34,f_m2_trnfer_35_44,f_m2_trnfer_45_54,f_m2_trnfer_55_64,f_m2_trnfer_65_74,f_m2_trnfer_75ov,f_m2_trnfer_tot,f_m2_trntrm_inc_lr_15_24,f_m2_trntrm_inc_lr_25_34,f_m2_trntrm_inc_lr_35_44,f_m2_trntrm_inc_lr_45_54,f_m2_trntrm_inc_lr_55_64,f_m2_trntrm_inc_lr_65_74,f_m2_trntrm_inc_lr_75ov,f_m2_trntrm_inc_lr_tot,f_m2_trncarasdriv_15_24,f_m2_trncarasdriv_25_34,f_m2_trncarasdriv_35_44,f_m2_trncarasdriv_45_54,f_m2_trncarasdriv_55_64,f_m2_trncarasdriv_65_74,f_m2_trncarasdriv_75ov,f_m2_trncarasdriv_tot,f_m2_trncaraspas_15_24,f_m2_trncaraspas_25_34,f_m2_trncaraspas_35_44,f_m2_trncaraspas_45_54,f_m2_trncaraspas_55_64,f_m2_trncaraspas_65_74,f_m2_trncaraspas_75ov,f_m2_trncaraspas_tot,f_m2_trnoth_15_24,f_m2_trnoth_25_34,f_m2_trnoth_35_44,f_m2_trnoth_45_54,f_m2_trnoth_55_64,f_m2_trnoth_65_74,f_m2_trnoth_75ov,f_m2_trnoth_tot,f_m2_train_and_tot_15_24,f_m2_train_and_tot_25_34,f_m2_train_and_tot_35_44,f_m2_train_and_tot_45_54,f_m2_train_and_tot_55_64,f_m2_train_and_tot_65_74,f_m2_train_and_tot_75ov,f_m2_train_and_tot_tot,f_m2_busfer_15_24,f_m2_busfer_25_34,f_m2_busfer_35_44,f_m2_busfer_45_54,f_m2_busfer_55_64,f_m2_busfer_65_74,f_m2_busfer_75ov,f_m2_busfer_tot,f_m2_bustrm_inc_lr_15_24,f_m2_bustrm_inc_lr_25_34,f_m2_bustrm_inc_lr_35_44,f_m2_bustrm_inc_lr_45_54,f_m2_bustrm_inc_lr_55_64,f_m2_bustrm_inc_lr_65_74,f_m2_bustrm_inc_lr_75ov,f_m2_bustrm_inc_lr_tot,f_m2_buscarasdriv_15_24,f_m2_buscarasdriv_25_34,f_m2_buscarasdriv_35_44,f_m2_buscarasdriv_45_54,f_m2_buscarasdriv_55_64,f_m2_buscarasdriv_65_74,f_m2_buscarasdriv_75ov,f_m2_buscarasdriv_tot,f_m2_buscaraspas_15_24,f_m2_buscaraspas_25_34,f_m2_buscaraspas_35_44,f_m2_buscaraspas_45_54,f_m2_buscaraspas_55_64,f_m2_buscaraspas_65_74,f_m2_buscaraspas_75ov,f_m2_buscaraspas_tot,f_m2_busoth_15_24,f_m2_busoth_25_34,f_m2_busoth_35_44,f_m2_busoth_45_54,f_m2_busoth_55_64,f_m2_busoth_65_74,f_m2_busoth_75ov,f_m2_busoth_tot,f_m2_bustot_15_24,f_m2_bustot_25_34,f_m2_bustot_35_44,f_m2_bustot_45_54,f_m2_bustot_55_64,f_m2_bustot_65_74,f_m2_bustot_75ov,f_m2_bustot_tot,f_m2_other_m2_15_24,f_m2_other_m2_25_34,f_m2_other_m2_35_44,f_m2_other_m2_45_54,f_m2_other_m2_55_64,f_m2_other_m2_65_74,f_m2_other_m2_75ov,f_m2_other_m2_tot,f_m2_tot_m2_15_24,f_m2_tot_m2_25_34,f_m2_tot_m2_35_44,f_m2_tot_m2_45_54,f_m2_tot_m2_55_64,f_m2_tot_m2_65_74,f_m2_tot_m2_75ov,f_m2_tot_m2_tot,f_m3_trn_and_2_oth_ms_15_24,f_m3_trn_and_2_oth_ms_25_34,f_m3_trn_and_2_oth_ms_35_44,f_m3_trn_and_2_oth_ms_45_54,f_m3_trn_and_2_oth_ms_55_64,f_m3_trn_and_2_oth_ms_65_74,f_m3_trn_and_2_oth_ms_75ov,f_m3_trn_and_2_oth_ms_tot,f_m3_bus2othms_ex_tn_15_24,f_m3_bus2othms_ex_tn_25_34,f_m3_bus2othms_ex_tn_35_44,f_m3_bus2othms_ex_tn_45_54,f_m3_bus2othms_ex_tn_55_64,f_m3_bus2othms_ex_tn_65_74,f_m3_bus2othms_ex_tn_75ov,f_m3_bus2othms_ex_tn_tot,f_m3_other_m3_15_24,f_m3_other_m3_25_34,f_m3_other_m3_35_44,f_m3_other_m3_45_54,f_m3_other_m3_55_64,f_m3_other_m3_65_74,f_m3_other_m3_75ov,f_m3_other_m3_tot,f_m3_tot_m3_15_24,f_m3_tot_m3_25_34,f_m3_tot_m3_35_44,f_m3_tot_m3_45_54,f_m3_tot_m3_55_64,f_m3_tot_m3_65_74,f_m3_tot_m3_75ov,f_m3_tot_m3_tot,f_wkd_at_home_15_24,f_wkd_at_home_25_34,f_wkd_at_home_35_44,f_wkd_at_home_45_54,f_wkd_at_home_55_64,f_wkd_at_home_65_74,f_wkd_at_home_75ov,f_wkd_at_home_tot,f_did_not_go_to_work_15_24,f_did_not_go_to_work_25_34,f_did_not_go_to_work_35_44,f_did_not_go_to_work_45_54,f_did_not_go_to_work_55_64,f_did_not_go_to_work_65_74,f_did_not_go_to_work_75ov,f_did_not_go_to_work_tot,f_mt_ns_15_24,f_mt_ns_25_34,f_mt_ns_35_44,f_mt_ns_45_54,f_mt_ns_55_64,f_mt_ns_65_74,f_mt_ns_75ov,f_mt_ns_tot,f_tot_15_24,f_tot_25_34,f_tot_35_44,f_tot_45_54,f_tot_55_64,f_tot_65_74,f_tot_75ov,f_tot_tot,p_m1_train_15_24,p_m1_train_25_34,p_m1_train_35_44,p_m1_train_45_54,p_m1_train_55_64,p_m1_train_65_74,p_m1_train_75ov,p_m1_train_tot,p_m1_bus_15_24,p_m1_bus_25_34,p_m1_bus_35_44,p_m1_bus_45_54,p_m1_bus_55_64,p_m1_bus_65_74,p_m1_bus_75ov,p_m1_bus_tot,p_m1_ferry_15_24,p_m1_ferry_25_34,p_m1_ferry_35_44,p_m1_ferry_45_54,p_m1_ferry_55_64,p_m1_ferry_65_74,p_m1_ferry_75ov,p_m1_ferry_tot,lga_name16
33220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,18,14,17,13,19,13,0,0,83,19,25,21,20,18,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,20,99,226,224,243,95,26,940,391,337,364,398,373,82,3,1952,28,18,33,26,24,18,14,158,2238,2444,3353,4017,2876,492,58,15480,0,0,0,3,0,0,0,13,31,12,16,10,14,3,0,89,3,7,3,7,0,0,0,18,Fraser Coast (R)
33360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,8,3,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,9,3,8,3,0,0,30,17,32,28,30,12,0,0,111,25,38,35,37,14,0,0,145,0,0,0,0,0,0,0,3,13,28,26,25,9,0,0,96,0,3,0,0,0,0,0,7,16,27,25,21,7,0,0,103,10,133,161,163,118,45,10,640,291,351,263,280,176,29,3,1391,29,9,24,22,9,7,3,97,1884,2507,2693,2756,1438,257,24,11554,4,0,0,0,0,0,0,3,32,151,164,172,107,4,0,628,12,33,47,40,16,3,0,147,Gladstone (R)
33430,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,12,15,20,15,16,4,0,0,74,10,3,0,6,0,0,0,19,0,0,0,0,3,0,0,0,106,99,50,54,32,4,0,338,0,0,0,0,0,0,0,5,109,91,41,51,39,10,0,338,9,8,15,6,18,0,0,56,78,34,12,15,6,3,0,143,10,4,3,6,0,0,0,25,210,133,66,79,59,16,0,568,155,174,116,118,87,13,0,665,471,408,231,249,173,31,0,1567,53,35,11,19,9,5,0,128,33,31,13,10,7,0,0,95,8,5,6,7,0,0,0,35,93,72,31,39,15,7,0,261,186,1300,2481,2196,1697,751,100,8712,3092,3075,2415,1989,1859,565,60,13052,192,187,177,170,156,57,33,982,20269,25499,26037,26120,17411,4148,348,119832,143,167,101,87,47,7,3,558,857,652,310,278,193,48,3,2346,8,22,11,9,4,0,0,60,Gold Coast (C)
33610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,26,56,54,60,34,7,244,47,43,43,39,42,10,0,232,3,0,4,5,3,0,3,25,308,449,470,516,382,99,20,2254,0,0,0,0,0,0,0,0,5,0,0,4,3,0,0,8,0,0,0,0,0,0,0,0,Goondiwindi (R)
33620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,3,0,5,0,0,0,20,9,3,0,5,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,101,166,153,197,111,20,766,202,161,174,223,193,42,9,1006,18,12,25,26,24,16,5,124,1124,1220,1653,2090,1533,338,44,8005,0,0,0,0,0,0,0,3,15,9,18,11,10,3,0,60,0,0,0,0,0,0,0,3,Gympie (R)
33800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,11,3,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,29,39,32,26,8,152,43,45,39,53,49,17,6,252,4,3,3,11,9,5,8,35,257,273,368,566,407,113,33,2025,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,Hinchinbrook (S)
33830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,11,33,22,31,17,3,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hope Vale (S)
33960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,9,0,0,0,24,6,6,8,3,0,0,0,28,0,0,0,0,0,0,0,0,38,28,20,15,11,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,8,3,0,0,19,23,5,3,4,0,0,0,37,0,4,0,0,0,0,0,3,29,13,6,8,3,0,0,61,30,26,32,31,16,0,0,132,102,64,61,52,28,0,0,311,16,5,8,6,0,0,0,37,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,22,8,6,8,3,0,0,47,50,331,436,373,274,85,15,1571,964,923,708,594,493,91,9,3788,69,42,42,58,18,15,11,253,5641,6819,6968,6805,4009,689,53,30979,127,98,53,54,29,6,3,369,144,59,45,44,30,6,0,325,0,3,0,6,0,0,0,12,Ipswich (C)
33980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,0,0,13,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,5,0,7,6,8,4,0,0,20,3,4,9,10,0,0,0,28,3,11,10,13,3,0,0,49,0,0,0,0,0,0,0,4,3,6,7,8,0,0,0,20,0,0,0,0,0,0,0,0,3,4,7,8,0,0,0,23,25,93,96,71,58,34,10,380,94,274,187,156,83,10,0,815,12,14,23,17,4,8,5,80,716,1476,1222,1066,542,92,17,5127,0,3,3,0,0,0,0,12,85,489,546,526,242,34,0,1925,0,3,0,0,0,0,0,3,Isaac (R)
34420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,22,24,28,29,17,0,0,118,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,Kowanyama (S)
34530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,6,3,0,3,5,3,3,0,18,4,4,3,5,3,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,61,126,128,120,62,12,512,125,99,106,115,107,17,5,574,9,11,5,7,15,0,3,47,756,786,987,1188,812,174,34,4742,0,0,0,0,0,0,0,0,17,6,4,15,7,3,0,47,3,0,0,0,0,0,0,3,Livingstone (S)
34570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,24,19,17,15,4,3,88,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,Lockhart River (S)
34580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,6,6,5,0,0,0,22,9,6,6,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,55,98,129,104,67,10,479,178,141,110,144,109,39,7,727,12,8,11,15,11,7,4,63,1002,1078,1114,1290,890,222,30,5625,0,0,0,0,0,0,0,3,13,9,5,3,0,0,0,38,0,0,0,3,0,0,0,3,Lockyer Valley (R)
34590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,11,5,5,3,0,46,6,0,0,4,3,0,0,18,0,0,0,0,0,0,0,3,46,41,25,22,11,3,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,8,5,9,0,0,53,59,10,3,3,7,0,0,82,5,7,0,0,0,0,0,14,83,18,19,12,14,0,0,146,47,49,43,39,26,5,0,204,169,110,87,75,51,9,0,499,21,10,3,3,3,0,0,41,13,7,0,0,0,0,0,18,0,3,0,0,0,0,0,7,33,20,3,3,4,0,0,65,98,509,836,753,623,187,21,3018,1277,1236,904,745,700,147,12,5023,83,72,77,65,54,18,9,380,8011,9743,9869,9700,6344,1147,77,44890,122,103,81,70,34,0,0,415,402,200,92,81,51,16,0,842,4,3,5,5,0,0,0,13,Logan (C)
41010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,13,13,4,0,43,16,30,21,11,22,3,0,100,3,0,4,4,3,3,0,14,109,151,155,182,152,37,0,791,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,Ceduna (DC)
41060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,0,5,7,0,0,20,0,3,0,3,0,0,0,4,0,0,0,3,0,0,0,3,11,16,4,13,11,0,0,54,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,4,7,4,3,0,3,0,16,13,10,10,0,3,0,0,44,0,0,0,0,0,0,0,3,21,23,14,3,12,0,0,72,19,20,20,17,7,3,0,91,50,61,40,36,34,4,0,222,6,3,5,3,3,3,0,25,3,3,4,0,0,0,0,10,0,0,0,0,3,0,0,4,9,4,10,3,8,3,0,40,29,154,214,234,161,67,5,865,649,547,448,420,364,101,6,2533,18,32,17,35,28,11,10,154,3114,3792,3638,4478,3224,627,53,18922,39,38,28,29,14,3,0,164,200,186,106,105,78,14,3,690,0,3,3,3,0,0,0,11,Charles Sturt (C)
37400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,10,6,13,8,0,47,3,9,7,8,4,3,0,29,0,0,0,0,0,0,0,3,45,49,44,76,53,12,3,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,Winton (S)
37550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,21,18,27,42,16,5,0,135,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,Woorabinda (S)
41190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,13,16,3,0,55,7,7,11,14,4,5,0,56,0,0,0,0,0,0,0,7,32,51,84,94,79,17,5,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cleve (DC)
41750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,22,7,0,55,5,11,4,3,10,0,0,27,0,0,0,0,0,0,0,0,16,26,39,60,57,15,3,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Elliston (DC)
37570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,8,9,4,10,12,3,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wujal Wujal (S)
37600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,13,3,0,0,0,0,0,0,8,32,49,54,78,28,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,Yarrabah (S)
41960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,5,0,0,16,3,10,10,13,7,3,0,50,0,0,0,0,0,0,0,4,22,39,43,60,44,12,3,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,Franklin Harbour (DC)
40070,0,0,0,0,0,0,0,0,19,21,15,14,19,4,0,91,138,243,200,186,127,8,0,899,21,36,15,17,14,3,0,119,0,8,4,9,3,0,0,23,241,411,281,290,214,28,3,1457,0,0,0,0,0,0,0,0,12,38,14,9,17,0,0,96,155,316,386,358,197,14,0,1417,78,120,76,76,61,11,0,417,15,23,15,13,18,0,0,82,254,503,494,455,285,25,0,2025,126,264,238,228,148,15,0,1013,624,1177,1015,973,646,64,3,4491,54,65,65,53,30,5,0,277,29,37,29,24,12,3,0,137,8,11,3,8,0,0,0,32,89,119,95,88,49,10,0,444,23,141,232,157,106,69,9,739,1426,2625,2112,1348,1156,261,16,8940,83,78,70,71,46,19,17,395,7931,16896,15021,14131,9351,1526,126,64979,957,2076,1752,1502,994,136,5,7437,2619,5784,4644,4134,2891,465,37,20574,3,12,11,8,0,0,0,36,Adelaide (C)
40120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,8,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,20,3,0,0,0,4,0,0,12,18,0,0,0,3,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,47,168,188,170,114,16,717,227,94,131,121,113,41,3,718,8,4,6,6,8,7,0,36,805,619,929,1139,909,296,34,4733,0,0,0,3,0,0,0,3,30,9,11,3,10,0,0,64,0,0,0,0,0,0,0,3,Adelaide Hills (DC)
40220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,29,80,91,104,64,17,400,112,69,90,90,89,26,5,474,5,9,7,4,6,0,4,40,452,435,623,811,698,189,48,3257,0,0,0,0,0,0,0,0,3,0,7,3,0,0,0,14,0,0,0,0,0,0,0,4,Alexandrina (DC)
