LGA_MAIN11,M_1_299_DS_DS_Seprt_house,M_1_299_DS_DS_sd_row_tce_hs_t,M_1_299_DS_DS_Flat_unit_apart,M_1_299_DS_DS_Other_dwg,M_1_299_DS_ns,M_1_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_unit_apartm,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_unit_aptmnt,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_unit_aptmt,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_unit_aprtm,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_unt_aprt,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flt_unit_aprt,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_unt_aprt,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flt_unit_aprtm,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_unit_aprt,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_unit_aptm,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flt_unit_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_unit_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot,LGA_NAME11
52660,54,0,0,0,0,54,26,0,0,0,0,26,29,0,0,0,0,29,76,0,0,0,0,76,89,0,0,0,0,89,288,4,4,0,0,296,293,5,0,0,0,298,456,3,0,5,0,464,303,0,0,0,0,303,140,0,0,0,0,140,68,0,0,0,0,68,82,0,0,0,0,82,1904,12,4,5,0,1925,Dardanup (S)
53150,40,4,0,0,0,44,11,3,3,0,0,17,16,3,3,0,0,22,27,3,3,0,0,33,20,3,5,0,0,28,70,14,8,0,0,92,62,11,19,0,0,92,94,19,12,0,0,125,66,19,3,0,0,88,127,11,9,0,0,147,174,24,4,0,0,202,34,4,5,0,0,43,741,118,74,0,0,933,East Fremantle (T)
53220,49,0,4,0,0,53,80,0,0,0,0,80,21,0,0,0,0,21,12,0,0,0,0,12,4,0,0,0,0,4,5,0,0,0,0,5,3,0,0,0,0,3,7,0,0,0,0,7,3,0,0,0,0,3,3,0,0,0,0,3,6,0,0,0,0,6,9,0,0,0,0,9,202,0,4,0,0,206,East Pilbara (S)
53290,91,6,0,3,0,100,35,0,0,0,0,35,36,0,3,0,0,39,59,3,5,0,0,67,94,0,0,0,0,94,220,7,0,0,0,227,195,9,3,3,0,210,241,17,0,0,0,258,108,4,4,0,0,116,85,3,0,0,0,88,63,3,0,0,0,66,80,9,3,0,0,92,1307,61,18,6,0,1392,Esperance (S)
53360,6,0,0,0,0,6,3,0,0,0,0,3,3,0,0,0,0,3,6,0,0,0,0,6,9,0,0,0,0,9,28,0,0,8,0,36,15,0,3,3,0,21,29,0,0,0,0,29,26,0,0,0,0,26,46,0,3,0,0,49,18,0,0,0,0,18,13,0,0,0,0,13,202,0,6,11,0,219,Exmouth (S)
53430,114,26,15,0,0,155,58,0,8,0,0,66,40,10,3,3,0,56,96,20,4,0,0,120,105,16,8,0,0,129,295,39,21,0,0,355,277,40,31,3,0,351,392,95,45,3,0,535,325,67,16,0,3,411,392,55,19,0,0,466,322,74,27,4,0,427,117,20,8,0,0,145,2533,462,205,13,3,3216,Fremantle (C)
53520,167,9,6,0,0,182,112,0,0,0,0,112,113,4,6,0,0,123,233,4,4,0,0,241,278,7,0,0,0,285,672,11,16,6,0,705,691,7,13,3,0,714,872,10,11,0,0,893,451,0,4,0,0,455,359,4,5,0,0,368,148,0,0,0,0,148,221,0,0,0,3,224,4317,56,65,9,3,4450,Geraldton-Greenough (C)
53570,41,0,0,0,0,41,25,0,0,0,0,25,16,0,0,0,0,16,22,0,0,0,0,22,35,0,3,0,0,38,83,0,0,3,0,86,76,0,0,3,0,79,100,0,0,0,0,100,46,0,0,0,0,46,66,0,0,3,0,69,23,3,0,0,0,26,30,0,0,0,0,30,563,3,3,9,0,578,Gingin (S)
53640,20,0,0,0,0,20,15,0,0,0,0,15,7,0,0,0,0,7,22,0,0,0,0,22,8,0,0,0,0,8,18,0,0,0,0,18,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,6,0,0,0,0,6,119,0,0,0,0,119,Gnowangerup (S)
64810,95,3,0,0,0,98,104,0,3,0,0,107,113,0,0,0,3,116,183,3,3,0,0,189,242,3,0,0,0,245,519,11,3,0,0,533,374,13,0,0,0,387,350,3,0,3,0,356,119,0,0,0,0,119,51,0,0,3,0,54,19,0,0,0,0,19,102,0,0,0,0,102,2271,36,9,6,3,2325,Sorell (M)
65010,59,0,0,0,0,59,60,0,0,0,0,60,48,0,0,0,0,48,97,0,0,0,3,100,91,0,0,0,0,91,211,0,0,0,0,211,151,0,0,0,0,151,104,0,0,0,0,104,28,0,0,0,0,28,18,0,0,0,0,18,11,0,0,0,0,11,54,0,0,0,0,54,932,0,0,0,3,935,Southern Midlands (M)
65210,23,0,0,0,0,23,19,0,0,0,0,19,20,0,0,0,0,20,35,0,0,0,0,35,38,0,0,0,0,38,39,0,0,0,0,39,35,0,0,0,0,35,13,0,0,0,0,13,12,0,0,0,0,12,4,0,0,0,0,4,7,0,0,0,0,7,23,0,0,3,0,26,268,0,0,3,0,271,Tasman (M)
65410,106,3,3,3,0,115,71,0,0,0,0,71,90,0,0,0,0,90,153,4,0,0,0,157,188,7,0,3,0,198,418,4,0,0,0,422,293,0,3,0,0,296,194,4,0,0,0,198,46,0,0,0,0,46,41,0,0,0,0,41,24,3,0,0,0,27,76,0,0,0,0,76,1700,25,6,6,0,1737,Waratah/Wynyard (M)
52940,8,0,0,0,0,8,3,0,0,0,0,3,4,0,0,0,0,4,9,0,0,0,0,9,9,0,0,0,0,9,8,0,0,0,0,8,6,0,0,0,0,6,7,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,58,Dowerin (S)
53010,11,0,0,0,0,11,5,0,0,0,0,5,4,0,0,0,0,4,3,0,0,0,0,3,5,0,0,3,0,8,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,46,0,0,3,0,49,Dumbleyung (S)
53080,10,0,0,0,0,10,8,0,0,0,0,8,6,0,0,0,0,6,16,0,0,0,0,16,5,0,0,0,0,5,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,0,0,0,4,60,0,0,3,0,63,Dundas (S)
55040,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,6,0,0,0,0,6,5,0,0,0,0,5,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,3,0,23,Leonora (S)
55110,347,24,6,0,0,377,174,14,9,0,0,197,163,13,3,0,0,179,286,23,5,5,0,319,367,9,8,0,0,384,985,45,21,3,0,1054,1038,44,25,0,0,1107,1773,65,32,3,3,1876,1172,18,17,0,0,1207,808,11,16,0,0,835,431,16,13,0,0,460,428,13,12,0,0,453,7972,295,167,11,3,8448,Mandurah (C)
53710,13,0,0,0,0,13,3,0,0,0,0,3,7,0,0,0,0,7,7,0,0,0,0,7,10,0,0,0,0,10,17,0,0,0,0,17,11,0,0,0,0,11,8,0,0,0,0,8,4,0,0,0,0,4,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,90,0,0,0,0,90,Goomalling (S)
65810,145,0,3,0,0,148,133,3,3,0,0,139,128,0,3,0,0,131,225,3,0,3,0,231,268,3,3,0,0,274,607,14,0,4,0,625,595,7,3,0,0,605,483,6,4,0,0,493,162,0,4,0,0,166,123,0,0,0,0,123,45,3,0,0,0,48,119,0,0,0,0,119,3033,39,23,7,0,3102,West Tamar (M)
69499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
55180,70,0,0,3,0,73,32,0,0,0,0,32,35,0,0,0,0,35,80,0,7,0,0,87,98,0,0,0,0,98,184,0,0,0,0,184,165,0,0,0,0,165,170,0,0,0,0,170,44,0,0,0,0,44,56,0,0,0,0,56,33,0,0,0,0,33,49,0,0,0,0,49,1016,0,7,3,0,1026,Manjimup (S)
55250,7,0,0,0,0,7,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,3,21,0,0,0,6,27,Meekatharra (S)
53780,529,22,11,0,0,562,342,12,0,0,0,354,324,9,10,0,0,343,687,19,13,7,0,726,934,30,18,3,0,985,2384,73,44,3,0,2504,2517,80,49,0,0,2646,3560,110,74,11,4,3759,2304,31,18,0,0,2353,1461,8,7,0,0,1476,593,7,4,0,0,604,710,17,4,0,0,731,16345,418,252,24,4,17043,Gosnells (C)
53920,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,14,0,0,0,0,14,Halls Creek (S)
54340,28,0,0,0,0,28,20,0,0,0,0,20,35,0,0,0,0,35,53,0,0,0,0,53,51,0,0,0,0,51,78,3,0,0,0,81,66,0,0,0,0,66,45,0,0,0,0,45,15,0,0,0,0,15,11,0,0,0,0,11,8,0,0,3,0,11,30,0,0,0,0,30,440,3,0,3,0,446,Katanning (S)
54410,10,0,0,0,0,10,11,0,0,0,0,11,8,0,0,0,0,8,22,0,0,0,0,22,3,0,3,0,0,6,18,0,0,0,0,18,5,0,0,3,0,8,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,3,0,0,0,0,3,95,0,3,3,0,101,Kellerberrin (S)
54970,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,15,0,0,3,0,18,Laverton (S)
70200,56,0,3,3,0,62,24,4,4,4,0,36,27,8,6,0,0,41,62,5,11,4,0,82,97,11,23,0,0,131,360,49,55,11,0,475,378,57,52,0,0,487,637,84,69,5,0,795,352,27,22,3,3,407,289,23,12,3,0,327,113,4,10,0,0,127,127,9,16,3,0,155,2522,281,283,36,3,3125,Alice Springs (T)
55320,580,41,23,0,0,644,193,25,10,0,0,228,214,17,4,0,0,235,305,38,21,0,0,364,374,32,26,0,0,432,1094,106,53,0,0,1253,1064,123,58,0,0,1245,1715,178,80,0,0,1973,1130,136,61,0,0,1327,1619,120,40,0,0,1779,1431,92,22,0,3,1548,506,38,7,0,0,551,10225,946,405,0,3,11579,Melville (C)
55390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,Menzies (S)
55460,21,0,0,0,0,21,11,0,0,0,0,11,13,0,0,0,0,13,46,0,0,0,0,46,39,0,0,0,0,39,90,0,0,0,0,90,57,0,0,0,0,57,37,0,0,0,0,37,14,0,0,0,0,14,15,0,0,0,0,15,7,0,0,0,0,7,19,0,0,0,0,19,369,0,0,0,0,369,Merredin (S)
57280,18,3,5,3,0,29,16,0,0,3,0,19,8,0,0,0,0,8,10,0,0,3,0,13,18,3,3,0,0,24,51,3,0,3,0,57,30,7,0,0,3,40,73,9,0,7,0,89,45,7,3,0,0,55,79,13,0,3,0,95,137,9,8,7,0,161,36,0,3,5,0,44,521,54,22,34,3,634,Port Hedland (T)
57350,11,0,0,0,0,11,9,0,0,0,0,9,4,0,0,0,0,4,14,0,0,0,0,14,5,0,0,0,0,5,12,0,0,0,0,12,11,0,0,0,0,11,3,0,0,0,0,3,9,0,0,0,0,9,4,0,0,0,3,7,3,0,0,0,0,3,3,0,0,0,0,3,88,0,0,0,3,91,Quairading (S)
57420,25,0,0,0,0,25,4,0,0,0,0,4,8,0,0,0,0,8,5,0,0,0,0,5,9,0,0,0,0,9,18,0,0,0,0,18,16,0,0,0,0,16,22,0,0,0,0,22,0,0,0,0,0,0,5,0,0,0,0,5,9,0,0,0,0,9,11,0,0,4,0,15,132,0,0,4,0,136,Ravensthorpe (S)
57490,484,21,12,0,0,517,277,13,3,0,0,293,240,7,3,0,0,250,529,17,12,3,0,561,642,24,8,0,0,674,1864,48,34,3,0,1949,2220,50,36,0,3,2309,3724,71,39,3,0,3837,2648,28,17,0,3,2696,1601,20,12,3,0,1636,615,9,5,3,0,632,686,15,13,0,0,714,15530,323,194,15,6,16068,Rockingham (C)
57560,38,4,0,0,0,42,9,0,0,0,0,9,3,0,0,0,0,3,9,0,0,4,0,13,13,0,0,5,0,18,42,3,0,3,0,48,41,3,0,3,0,47,75,9,0,6,0,90,68,3,0,5,0,76,116,14,4,7,0,141,213,10,7,3,5,238,46,3,0,0,0,49,673,49,11,36,5,774,Roebourne (S)
58890,21,0,0,0,0,21,0,0,0,0,0,0,4,0,0,0,0,4,8,0,0,0,0,8,11,0,0,0,0,11,4,0,0,3,0,7,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,3,0,6,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,66,0,0,6,0,72,West Arthur (S)
55530,3,0,0,0,0,3,4,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,4,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,29,0,0,0,0,29,Mingenew (S)
56930,8,0,3,0,0,11,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,6,4,0,0,0,0,4,3,0,3,0,0,6,10,0,0,0,0,10,6,0,3,0,0,9,9,0,0,0,0,9,45,4,3,0,0,52,13,0,0,0,0,13,104,4,15,0,0,123,Peppermint Grove (S)
57000,10,0,0,0,0,10,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,8,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,37,0,0,0,0,37,Perenjori (S)
57080,3,3,41,0,0,47,0,0,14,0,0,14,0,0,11,0,0,11,0,3,26,0,0,29,3,3,34,0,0,40,3,8,100,0,0,111,3,8,136,3,0,150,4,24,276,5,0,309,5,21,242,3,0,271,9,22,240,5,0,276,15,32,195,3,0,245,3,4,37,5,0,49,48,128,1352,24,0,1552,Perth (C)
57140,7,0,0,0,0,7,14,0,0,0,0,14,5,0,0,0,0,5,9,0,0,0,0,9,11,0,0,0,0,11,20,0,3,0,0,23,9,0,0,0,0,9,14,0,0,0,0,14,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,4,0,4,5,0,0,0,0,5,100,0,3,4,0,107,Pingelly (S)
55600,31,0,0,0,0,31,16,0,0,3,0,19,14,0,0,0,0,14,29,0,0,0,0,29,34,0,0,0,0,34,48,0,0,0,0,48,31,0,0,0,0,31,31,0,0,0,0,31,15,0,0,0,0,15,3,0,0,0,0,3,8,0,0,0,4,12,8,0,0,0,0,8,268,0,0,3,4,275,Moora (S)
74660,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,West Arnhem (S)
79399,3,0,0,0,0,3,3,0,0,7,0,10,3,0,0,3,0,6,9,0,0,0,0,9,3,0,0,3,0,6,9,0,0,7,0,16,9,0,0,4,0,13,22,3,3,3,3,34,9,0,0,3,0,12,4,0,4,0,0,8,0,0,0,0,3,3,6,0,4,5,0,15,80,3,11,35,6,135,Unincorporated NT
79499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
89399,1576,189,72,0,4,1841,743,88,32,4,0,867,682,58,30,3,0,773,1225,151,74,0,0,1450,1610,228,88,0,0,1926,4254,511,292,0,0,5057,4898,762,468,0,0,6128,9040,1650,1000,0,4,11694,6757,873,464,3,0,8097,6256,584,324,0,5,7169,3312,259,179,3,0,3753,1410,157,71,0,0,1638,41763,5510,3094,13,13,50393,Unincorporated ACT
89499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
99399,3,0,3,0,0,6,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,3,0,0,3,0,0,3,5,5,3,0,0,13,5,0,0,0,0,5,7,3,0,0,0,10,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,3,6,3,0,0,0,0,3,35,8,12,0,3,58,Unincorp. Other Territories
55670,8,0,0,0,0,8,9,0,0,0,0,9,9,0,0,0,0,9,8,0,0,0,0,8,5,0,0,0,0,5,8,0,0,0,0,8,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,62,0,0,0,0,62,Morawa (S)
55810,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,18,0,0,0,0,18,Mount Magnet (S)
55740,51,4,6,0,0,61,7,3,8,0,0,18,4,3,0,0,0,7,4,0,7,0,0,11,21,6,4,0,0,31,43,11,13,0,0,67,46,10,18,0,0,74,78,17,24,0,0,119,40,3,11,0,0,54,83,8,7,0,0,98,267,3,0,0,0,270,66,3,3,0,0,72,710,71,101,0,0,882,Mosman Park (T)
55880,10,0,0,0,0,10,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,37,0,0,0,0,37,Mount Marshall (S)
56520,24,0,0,0,0,24,32,0,0,0,0,32,19,0,0,0,0,19,50,0,0,0,0,50,48,0,0,0,0,48,104,0,0,0,0,104,77,0,0,0,0,77,69,0,0,0,0,69,19,0,0,0,0,19,6,0,0,0,0,6,4,0,0,0,0,4,23,0,0,0,0,23,475,0,0,0,0,475,Narrogin (T)
55950,9,0,0,3,0,12,5,0,0,0,0,5,3,0,0,0,0,3,6,0,0,0,0,6,3,0,0,0,0,3,11,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,43,0,0,3,0,46,Mukinbudin (S)
56020,10,0,0,0,0,10,7,0,0,0,0,7,0,0,0,0,0,0,9,0,0,0,0,9,7,0,0,0,0,7,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,3,0,41,Mullewa (S)
56090,269,3,0,0,0,272,150,5,0,0,0,155,127,3,0,0,0,130,220,0,3,0,0,223,301,0,0,0,0,301,791,12,3,0,0,806,725,13,0,3,0,741,1055,13,0,0,4,1072,693,4,0,0,0,697,655,6,0,0,0,661,362,5,0,0,0,367,299,8,0,0,0,307,5647,72,6,3,4,5732,Mundaring (S)
56580,145,5,5,0,0,155,20,5,0,0,0,25,15,3,0,0,0,18,50,3,3,0,0,56,44,0,3,0,0,47,126,8,3,0,0,137,99,5,8,0,0,112,202,9,5,0,0,216,121,5,3,0,0,129,231,19,3,0,0,253,673,22,4,0,0,699,139,12,3,0,0,154,1865,96,40,0,0,2001,Nedlands (C)
56620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ngaanyatjarraku (S)
99499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
56160,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,Murchison (S)
56230,95,3,0,0,0,98,59,0,3,0,0,62,35,0,0,0,0,35,57,0,0,0,0,57,90,0,3,0,0,93,228,0,3,5,0,236,246,3,3,0,0,252,364,0,0,6,0,370,252,3,0,0,0,255,186,0,0,0,0,186,131,3,0,3,0,137,123,0,3,0,0,126,1866,12,15,14,0,1907,Murray (S)
56300,7,0,0,0,0,7,5,0,0,0,0,5,3,0,0,0,0,3,13,0,0,0,0,13,10,0,0,0,0,10,24,0,0,0,0,24,25,0,0,0,0,25,18,0,0,0,0,18,5,0,0,0,0,5,6,0,0,0,0,6,5,0,0,0,0,5,6,0,0,0,0,6,127,0,0,0,0,127,Nannup (S)
56790,30,4,0,3,0,37,6,0,0,0,0,6,11,0,0,0,0,11,25,0,0,0,0,25,15,0,0,0,0,15,37,3,0,0,0,40,40,0,0,3,0,43,37,0,0,0,0,37,18,0,0,0,0,18,25,0,0,0,0,25,12,0,0,0,0,12,30,0,0,0,0,30,286,7,0,6,0,299,Northampton (S)
56370,15,0,0,0,0,15,5,0,0,0,0,5,3,0,0,0,0,3,10,0,0,0,0,10,3,0,0,0,0,3,9,0,0,0,0,9,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,60,0,0,0,0,60,Narembeen (S)
56450,5,0,0,0,0,5,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,8,0,0,0,0,8,21,0,0,0,0,21,8,0,0,0,0,8,14,0,0,0,0,14,6,0,0,0,0,6,10,0,0,0,0,10,4,0,0,0,0,4,5,0,0,0,0,5,90,0,0,0,0,90,Narrogin (S)
56860,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,19,0,0,0,0,19,Nungarin (S)
57210,54,0,0,0,0,54,27,3,0,0,0,30,16,0,0,0,0,16,42,6,0,0,0,48,57,0,0,0,0,57,100,8,0,5,0,113,63,6,0,0,0,69,83,3,0,0,0,86,24,0,3,0,0,27,16,3,0,0,0,19,20,0,0,0,0,20,24,3,0,0,0,27,526,32,3,5,0,566,Plantagenet (S)
56730,71,3,0,0,0,74,51,3,0,3,3,60,62,0,0,4,0,66,113,0,3,0,0,116,114,3,3,3,0,123,267,3,0,0,0,270,203,0,0,0,0,203,222,0,0,0,0,222,106,0,0,0,0,106,68,0,0,0,0,68,34,0,0,0,0,34,71,0,0,0,0,71,1382,12,6,10,3,1413,Northam (S)
57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,Sandstone (S)
57700,95,3,0,0,0,98,44,0,0,0,0,44,30,3,0,0,0,33,76,3,0,0,0,79,108,0,0,3,0,111,306,0,0,0,0,306,386,0,0,0,0,386,712,0,0,3,0,715,533,0,0,0,0,533,404,0,0,3,0,407,237,0,0,3,3,243,161,3,0,0,0,164,3092,12,0,12,3,3119,Serpentine-Jarrahdale (S)
57770,6,0,0,0,0,6,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,6,0,0,0,0,6,4,0,0,0,0,4,4,0,0,0,0,4,5,0,0,0,0,5,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,46,0,0,0,0,46,Shark Bay (S)
57840,161,48,27,0,0,236,50,16,4,0,0,70,46,18,9,0,0,73,70,27,14,0,0,111,100,38,12,0,0,150,239,124,70,0,0,433,273,133,79,0,0,485,428,197,116,0,0,741,271,129,61,0,0,461,426,147,58,0,0,631,654,118,68,0,0,840,161,48,21,0,0,230,2879,1043,539,0,0,4461,South Perth (C)
