lga_code16,f_ewft_25_29_om_uie,f_ewft_25_29_cfw,f_ewft_25_29_es_ns,f_ewft_25_29_tot,f_ewft_30_34_e,f_ewft_30_34_om_ie,f_ewft_30_34_om_uie,f_ewft_30_34_cfw,f_ewft_30_34_es_ns,f_ewft_30_34_tot,f_ewft_35_39_e,f_ewft_35_39_om_ie,f_ewft_35_39_om_uie,f_ewft_35_39_cfw,f_ewft_35_39_es_ns,f_ewft_35_39_tot,f_ewft_40_44_e,f_ewft_40_44_om_ie,f_ewft_40_44_om_uie,f_ewft_40_44_cfw,f_ewft_40_44_es_ns,f_ewft_40_44_tot,f_ewft_45_49_e,f_ewft_45_49_om_ie,f_ewft_45_49_om_uie,f_ewft_45_49_cfw,f_ewft_45_49_es_ns,f_ewft_45_49_tot,f_ewft_50_54_e,f_ewft_50_54_om_ie,f_ewft_50_54_om_uie,f_ewft_50_54_cfw,f_ewft_50_54_es_ns,f_ewft_50_54_tot,f_ewft_55_59_e,f_ewft_55_59_om_ie,f_ewft_55_59_om_uie,f_ewft_55_59_cfw,f_ewft_55_59_es_ns,f_ewft_55_59_tot,f_ewft_60_64_e,f_ewft_60_64_om_ie,f_ewft_60_64_om_uie,f_ewft_60_64_cfw,f_ewft_60_64_es_ns,f_ewft_60_64_tot,f_ewft_65_69_e,f_ewft_65_69_om_ie,f_ewft_65_69_om_uie,f_ewft_65_69_cfw,f_ewft_65_69_es_ns,f_ewft_65_69_tot,f_ewft_70_74_e,f_ewft_70_74_om_ie,f_ewft_70_74_om_uie,f_ewft_70_74_cfw,f_ewft_70_74_es_ns,f_ewft_70_74_tot,f_ewft_75ov_e,f_ewft_75ov_om_ie,f_ewft_75ov_om_uie,f_ewft_75ov_cfw,f_ewft_75ov_es_ns,f_ewft_75ov_tot,f_ewft_tot_e,f_ewft_tot_om_ie,f_ewft_tot_om_uie,f_ewft_tot_cfw,f_ewft_tot_es_ns,f_ewft_tot_tot,f_ewpt_15_19_e,f_ewpt_15_19_om_ie,f_ewpt_15_19_om_uie,f_ewpt_15_19_cfw,f_ewpt_15_19_es_ns,f_ewpt_15_19_tot,f_ewpt_20_24_e,f_ewpt_20_24_om_ie,f_ewpt_20_24_om_uie,f_ewpt_20_24_cfw,f_ewpt_20_24_es_ns,f_ewpt_20_24_tot,f_ewpt_25_29_e,f_ewpt_25_29_om_ie,f_ewpt_25_29_om_uie,f_ewpt_25_29_cfw,f_ewpt_25_29_es_ns,f_ewpt_25_29_tot,f_ewpt_30_34_e,f_ewpt_30_34_om_ie,f_ewpt_30_34_om_uie,f_ewpt_30_34_cfw,f_ewpt_30_34_es_ns,f_ewpt_30_34_tot,f_ewpt_35_39_e,f_ewpt_35_39_om_ie,f_ewpt_35_39_om_uie,f_ewpt_35_39_cfw,f_ewpt_35_39_es_ns,f_ewpt_35_39_tot,f_ewpt_40_44_e,f_ewpt_40_44_om_ie,f_ewpt_40_44_om_uie,f_ewpt_40_44_cfw,f_ewpt_40_44_es_ns,f_ewpt_40_44_tot,f_ewpt_45_49_e,f_ewpt_45_49_om_ie,f_ewpt_45_49_om_uie,f_ewpt_45_49_cfw,f_ewpt_45_49_es_ns,f_ewpt_45_49_tot,f_ewpt_50_54_e,f_ewpt_50_54_om_ie,f_ewpt_50_54_om_uie,f_ewpt_50_54_cfw,f_ewpt_50_54_es_ns,f_ewpt_50_54_tot,f_ewpt_55_59_e,f_ewpt_55_59_om_ie,f_ewpt_55_59_om_uie,f_ewpt_55_59_cfw,f_ewpt_55_59_es_ns,f_ewpt_55_59_tot,f_ewpt_60_64_e,f_ewpt_60_64_om_ie,f_ewpt_60_64_om_uie,f_ewpt_60_64_cfw,f_ewpt_60_64_es_ns,f_ewpt_60_64_tot,f_ewpt_65_69_e,f_ewpt_65_69_om_ie,f_ewpt_65_69_om_uie,f_ewpt_65_69_cfw,f_ewpt_65_69_es_ns,f_ewpt_65_69_tot,f_ewpt_70_74_e,f_ewpt_70_74_om_ie,f_ewpt_70_74_om_uie,f_ewpt_70_74_cfw,f_ewpt_70_74_es_ns,f_ewpt_70_74_tot,f_ewpt_75ov_e,f_ewpt_75ov_om_ie,f_ewpt_75ov_om_uie,f_ewpt_75ov_cfw,f_ewpt_75ov_es_ns,f_ewpt_75ov_tot,f_ewpt_tot_e,f_ewpt_tot_om_ie,f_ewpt_tot_om_uie,f_ewpt_tot_cfw,f_ewpt_tot_es_ns,f_ewpt_tot_tot,f_eafw_e,f_eafw_om_ie,f_eafw_om_uie,f_eafw_cfw,f_eafw_es_ns,f_eafw_tot,f_h_ns_e,f_h_ns_om_ie,f_h_ns_om_uie,f_h_ns_cfw,f_h_ns_es_ns,f_h_ns_tot,f_tot_e,f_tot_om_ie,f_tot_om_uie,f_tot_cfw,f_tot_es_ns,f_tot_tot,p_ewft_15_19_e,p_ewft_15_19_om_ie,p_ewft_15_19_om_uie,p_ewft_15_19_cfw,p_ewft_15_19_es_ns,p_ewft_15_19_tot,p_ewft_20_24_e,p_ewft_20_24_om_ie,p_ewft_20_24_om_uie,p_ewft_20_24_cfw,p_ewft_20_24_es_ns,p_ewft_20_24_tot,p_ewft_25_29_e,p_ewft_25_29_om_ie,p_ewft_25_29_om_uie,p_ewft_25_29_cfw,p_ewft_25_29_es_ns,p_ewft_25_29_tot,p_ewft_30_34_e,p_ewft_30_34_om_ie,p_ewft_30_34_om_uie,p_ewft_30_34_cfw,p_ewft_30_34_es_ns,p_ewft_30_34_tot,p_ewft_35_39_e,p_ewft_35_39_om_ie,p_ewft_35_39_om_uie,p_ewft_35_39_cfw,lga_name16
56300,0,0,0,3,9,0,3,0,0,8,4,0,4,0,0,3,9,0,0,0,0,7,10,0,4,0,0,14,16,3,0,0,0,20,10,0,4,0,0,15,3,0,3,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,61,3,22,13,0,96,3,0,0,0,0,3,5,0,0,0,0,7,0,0,0,0,0,3,7,0,0,0,0,4,11,0,3,0,0,9,13,0,0,0,0,9,16,0,0,0,0,16,10,0,3,0,0,18,10,0,0,3,0,16,11,0,5,0,0,14,10,0,0,3,0,14,4,0,0,0,0,8,0,0,0,0,0,0,89,6,13,11,3,127,3,0,3,3,0,7,3,0,0,0,0,0,160,10,35,19,3,228,4,0,0,0,0,4,12,0,0,0,0,11,10,0,0,0,0,10,17,3,5,0,0,24,13,0,7,0,Nannup (S)
57080,35,0,11,7045,6293,62,45,9,14,6419,4385,86,42,7,15,4536,3912,89,48,11,10,4068,3994,91,69,8,9,4170,3564,98,54,14,18,3749,2815,59,46,11,8,2942,1609,36,28,4,10,1682,450,20,8,0,3,478,61,4,0,0,3,66,13,0,3,0,0,17,37434,596,397,68,112,38615,862,4,3,3,7,878,2182,3,17,0,11,2215,1774,9,35,3,13,1831,2517,32,45,12,3,2608,2597,58,59,11,12,2737,2287,45,47,20,8,2404,1835,45,39,8,7,1941,1400,31,31,12,9,1478,1186,40,33,15,5,1284,938,34,31,6,4,1015,464,26,16,13,3,521,117,9,12,4,3,140,45,3,6,0,0,57,18200,333,371,101,90,19099,3100,21,18,6,23,3169,651,15,25,22,71,780,59379,960,815,199,296,61656,522,0,4,3,3,531,5488,29,47,8,24,5590,13029,143,96,12,29,13304,14828,279,136,24,44,15317,12360,445,202,17,Perth (C)
57140,0,0,0,10,3,0,0,0,0,8,3,0,0,0,0,3,3,3,0,0,0,4,6,0,4,0,0,11,5,0,0,4,0,15,4,0,0,0,0,9,3,0,4,0,0,3,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,41,5,10,5,0,62,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,4,6,0,0,0,0,9,4,0,0,0,0,3,10,3,0,3,0,11,9,0,0,0,0,7,8,0,0,0,0,8,5,0,0,0,0,12,11,4,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,57,10,4,6,0,86,3,0,0,0,0,3,0,0,0,0,0,0,107,19,19,14,0,155,4,0,0,0,0,4,13,0,0,0,0,10,14,0,3,0,0,21,8,3,4,0,0,14,9,3,3,0,Pingelly (S)
56160,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,3,0,26,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,Murchison (S)
56230,4,0,0,78,53,3,4,0,0,67,71,7,5,3,0,83,97,8,10,3,0,118,129,14,11,4,0,149,104,5,7,3,0,123,61,6,12,5,0,83,32,3,4,0,0,43,5,3,0,0,0,11,0,0,3,3,0,10,0,0,3,0,0,3,731,58,60,21,7,867,119,0,0,3,0,123,83,0,7,0,0,87,50,0,0,5,0,54,64,3,8,3,0,83,98,8,7,3,0,121,110,9,7,6,0,135,128,6,9,4,0,142,104,8,7,0,0,127,103,3,12,3,0,123,70,4,17,6,0,93,17,5,13,6,0,44,4,0,4,0,0,11,4,0,0,3,0,6,952,57,101,44,7,1161,70,4,0,7,0,80,23,3,3,3,7,40,1773,121,162,79,18,2147,70,0,0,0,0,76,190,4,5,0,0,198,259,4,15,0,0,272,292,17,18,5,0,327,290,19,16,4,Murray (S)
56370,0,0,0,10,8,0,0,3,0,12,0,0,0,0,0,0,3,0,0,0,0,3,4,0,5,0,0,3,4,4,0,3,0,11,9,4,0,0,0,13,7,0,0,0,0,6,0,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,46,10,10,11,0,77,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,11,0,0,0,0,12,0,0,0,0,0,3,3,0,0,0,0,3,10,0,0,0,0,11,9,0,0,0,0,6,8,0,0,3,0,9,4,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,54,6,7,7,0,69,8,0,0,0,0,9,3,0,0,0,0,3,100,14,13,19,0,157,4,0,0,0,0,4,16,0,0,0,0,17,25,7,3,0,0,32,21,3,6,3,0,31,9,8,0,0,Narembeen (S)
56580,6,0,0,1115,849,6,9,0,0,861,528,9,6,0,0,544,519,17,12,3,4,560,613,23,21,0,0,660,665,22,23,3,3,719,550,24,18,0,3,593,331,17,5,0,0,358,107,8,6,7,3,130,19,0,3,0,0,22,4,0,0,0,0,4,5863,133,113,17,18,6142,190,0,0,0,0,191,422,0,10,0,3,438,388,3,7,0,0,399,515,9,8,4,0,534,558,22,15,8,7,601,603,33,31,5,3,672,560,26,47,14,0,647,508,16,24,5,4,560,452,13,32,3,4,511,371,27,30,7,4,442,181,11,23,9,7,229,67,3,5,0,0,78,16,3,7,6,0,34,4828,166,240,68,32,5336,644,11,5,4,10,668,106,0,3,5,12,127,11436,314,362,89,64,12272,53,0,0,0,0,55,800,4,4,0,3,815,1784,9,30,0,3,1836,1645,26,41,0,3,1714,1209,61,35,3,Nedlands (C)
57210,0,0,3,22,20,0,0,0,0,18,27,3,0,4,0,37,32,0,0,0,0,33,34,0,13,4,0,53,30,3,11,3,0,50,22,3,7,8,0,44,15,0,8,11,0,25,4,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,239,14,40,36,6,334,39,0,0,0,0,36,15,0,0,3,0,18,21,0,0,0,0,22,13,0,0,0,0,20,20,4,6,0,0,32,31,0,3,9,0,46,32,3,7,4,0,49,44,0,7,3,0,52,46,0,5,0,0,57,33,0,6,3,0,45,13,0,11,5,0,24,3,0,3,11,0,10,0,0,3,3,0,3,312,14,48,44,3,419,37,3,13,3,0,56,9,0,3,6,3,17,596,32,98,87,16,826,38,0,0,0,4,44,97,0,3,5,0,102,83,4,5,3,7,95,64,8,9,3,0,79,96,4,10,9,Plantagenet (S)
56460,0,0,0,48,39,0,3,0,0,41,45,4,7,0,0,58,41,4,3,0,0,54,60,3,7,5,0,74,63,3,3,4,0,70,77,3,6,4,0,90,43,0,5,0,0,54,9,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,501,20,44,16,3,583,28,0,0,0,0,28,24,0,0,0,0,27,27,0,0,0,0,30,39,3,5,7,0,53,58,0,7,0,0,63,61,0,4,3,0,70,66,3,3,4,0,71,57,3,3,0,0,67,62,0,3,3,0,70,34,0,3,6,3,44,19,0,0,3,0,23,7,0,3,0,0,11,3,0,0,0,0,8,491,14,33,27,4,571,63,6,5,0,3,73,15,0,0,3,3,21,1071,38,82,46,16,1252,32,0,0,0,0,32,122,0,0,0,3,129,115,0,6,0,4,126,82,6,13,0,3,107,85,11,17,3,Narrogin (S)
56930,0,0,0,44,39,0,0,0,0,39,25,0,0,0,0,24,28,3,0,0,0,30,33,3,0,0,0,37,46,0,0,0,0,50,26,0,3,0,0,29,15,0,3,0,0,17,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,282,9,7,3,0,303,53,0,3,0,0,59,68,0,0,0,0,75,13,0,3,0,0,20,24,3,0,0,0,33,14,0,4,0,0,16,17,6,0,0,0,25,25,3,4,0,0,30,20,0,6,0,0,32,17,3,0,0,0,25,9,7,3,0,0,20,10,0,3,3,0,16,3,3,0,0,0,4,3,0,0,0,0,6,287,23,27,5,0,347,13,0,0,0,0,14,10,0,0,0,0,12,588,31,40,12,3,675,3,0,0,0,0,3,32,0,0,0,0,30,67,3,3,0,0,77,60,0,4,0,0,70,47,3,3,0,Peppermint Grove (S)
57280,7,0,3,365,268,8,5,0,3,279,223,5,3,0,0,226,175,9,3,0,3,189,199,4,3,0,4,214,186,7,0,0,0,192,115,4,3,0,0,125,61,7,3,0,0,73,24,0,0,0,0,24,3,0,0,0,0,5,0,0,0,0,0,3,1842,52,31,0,17,1945,92,0,0,0,0,95,72,0,0,0,0,75,109,0,8,0,0,118,137,4,9,0,0,151,111,0,7,0,3,127,89,4,5,3,0,103,69,0,3,3,3,77,65,0,0,0,0,66,38,0,3,3,0,43,21,0,0,0,0,23,5,0,0,0,0,9,3,0,0,0,0,4,0,0,0,0,0,0,819,15,42,11,5,891,203,3,3,3,7,218,71,3,0,3,10,83,2933,70,83,20,42,3144,89,0,0,0,0,92,464,3,3,3,3,481,1027,19,16,0,9,1065,1066,19,22,0,13,1119,879,25,11,0,Port Hedland (T)
57350,0,0,0,6,4,0,0,0,0,4,3,0,0,0,0,3,3,0,3,0,0,4,3,0,0,0,0,5,5,0,0,5,0,9,8,0,3,0,0,10,4,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,42,0,11,3,0,65,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,4,0,0,0,0,4,9,0,0,0,0,12,3,0,0,0,0,11,6,0,0,0,0,8,9,0,0,0,0,12,8,3,4,3,0,14,12,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,56,3,13,7,0,82,7,4,4,0,0,12,3,0,0,0,0,5,111,6,32,9,0,159,5,0,0,0,0,5,9,0,0,0,0,13,10,0,3,0,0,16,7,3,3,0,0,17,7,0,3,0,Quairading (S)
57420,0,0,0,18,15,3,0,0,0,17,9,0,0,3,0,9,19,0,0,0,0,22,13,0,9,3,0,20,18,3,6,0,0,22,16,0,4,3,0,23,10,0,5,0,0,9,3,0,0,0,0,5,4,0,0,0,0,3,0,0,0,0,0,0,129,8,20,16,0,172,0,0,0,0,0,0,6,0,0,0,0,5,8,0,0,0,0,11,8,0,0,0,0,14,11,0,3,0,0,14,13,0,0,0,0,14,9,0,3,0,0,11,9,3,4,3,0,17,5,0,0,4,0,18,7,0,3,0,0,8,5,0,0,0,0,6,0,0,0,4,0,8,0,0,0,0,0,3,86,6,15,18,3,125,15,0,4,3,0,22,10,0,0,0,5,15,237,18,39,36,3,332,10,0,0,0,0,11,40,0,0,0,0,40,74,0,3,0,0,80,73,3,3,0,0,83,58,8,11,3,Ravensthorpe (S)
57490,25,6,5,872,644,24,50,3,0,720,583,23,41,11,4,663,695,48,67,13,6,823,805,60,63,8,11,948,774,43,53,17,4,898,489,35,36,3,0,570,244,11,27,8,0,285,50,3,5,4,0,61,3,0,0,0,0,6,3,0,0,3,0,7,6056,247,384,75,38,6804,1370,0,3,4,12,1386,955,0,25,3,4,981,632,15,64,11,3,716,742,31,109,34,0,913,827,22,100,29,5,991,866,43,116,21,4,1051,880,32,75,24,3,1019,732,22,65,16,3,845,580,18,63,20,4,679,372,21,47,3,3,445,140,8,21,13,4,179,25,3,13,7,0,44,18,0,0,3,0,23,8135,211,693,184,56,9277,664,26,29,7,9,739,203,4,18,7,21,257,15059,489,1125,281,125,17075,370,0,3,0,3,382,1798,16,32,0,9,1854,1905,41,101,7,6,2059,1660,85,130,6,4,1891,1428,123,124,21,Rockingham (C)
65010,0,0,0,11,9,0,3,0,0,13,13,0,5,4,0,18,18,0,0,0,0,17,18,3,5,0,0,25,18,0,6,3,0,22,14,0,4,5,0,33,5,0,3,5,0,13,0,0,0,0,0,6,0,0,0,3,0,4,0,0,0,0,0,0,109,6,33,20,5,170,13,0,0,0,0,17,13,0,0,0,0,13,16,0,0,0,0,22,14,0,7,0,0,25,21,0,0,0,0,28,17,0,4,0,0,24,33,3,4,3,4,46,25,0,7,8,0,38,22,0,4,3,5,29,7,0,3,3,0,21,7,3,9,0,0,13,3,0,0,0,0,6,0,0,3,0,0,0,197,15,45,26,10,280,18,0,0,0,3,20,10,0,3,3,0,11,322,20,80,51,19,483,7,0,0,0,0,6,19,0,0,0,3,25,31,0,3,0,0,38,39,7,15,0,0,64,35,4,13,4,Southern Midlands (M)
57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sandstone (S)
57700,5,3,0,122,61,0,3,4,0,78,54,4,8,0,0,65,89,15,10,4,3,119,83,17,10,8,0,115,77,11,17,5,0,116,58,14,4,5,0,84,17,7,7,3,0,36,11,3,3,3,0,16,3,0,0,0,0,8,0,0,0,0,0,0,679,78,73,34,10,879,105,0,0,0,0,111,78,0,6,0,3,91,78,5,16,6,0,103,73,6,16,12,0,108,91,8,23,10,3,138,94,10,22,10,0,131,83,10,30,14,0,136,80,11,16,8,0,112,76,5,22,0,0,103,59,3,19,3,0,86,27,3,0,5,0,42,4,3,3,3,0,13,0,0,0,0,0,4,850,69,177,70,9,1173,77,11,5,4,0,94,28,4,0,0,3,40,1638,158,256,107,24,2187,67,0,0,0,0,67,234,4,11,0,4,252,252,18,32,3,0,303,201,25,31,3,4,264,166,40,43,0,Serpentine-Jarrahdale (S)
57770,0,0,0,13,3,0,0,0,0,4,11,3,0,0,0,15,6,0,0,0,0,8,8,0,0,0,0,10,14,0,0,0,0,14,5,0,0,0,0,5,5,0,0,0,0,9,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,78,5,4,4,0,95,7,0,0,0,0,7,4,0,0,0,0,4,5,0,0,0,0,5,7,0,0,0,0,7,5,0,0,0,0,5,13,0,0,0,0,13,5,0,3,0,0,8,13,0,0,0,0,13,8,0,0,0,0,12,7,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,74,3,3,0,0,87,6,0,0,0,0,6,0,0,0,0,0,7,166,11,10,6,0,187,3,0,0,0,0,3,18,0,0,0,0,19,31,0,0,0,0,30,17,0,5,0,0,24,25,3,5,0,Shark Bay (S)
57840,8,0,3,428,391,13,14,0,3,424,253,18,14,3,0,287,269,20,24,3,5,316,328,23,26,0,0,383,316,21,23,5,0,367,278,17,16,3,4,325,151,18,13,0,0,176,63,0,4,0,0,73,5,3,0,0,0,9,0,0,0,0,0,3,2760,147,143,22,12,3081,285,0,3,7,4,300,422,3,19,0,0,440,284,3,9,6,0,305,327,14,21,6,0,373,299,17,27,7,0,348,336,27,27,11,3,402,317,28,50,8,4,410,306,25,44,6,0,378,277,30,40,6,4,357,189,16,33,13,5,250,104,19,25,14,3,158,38,3,7,8,3,60,3,3,7,6,0,13,3182,182,320,90,21,3793,230,8,14,3,4,266,69,4,4,4,9,89,6245,344,484,113,52,7230,69,0,0,0,0,69,436,9,5,0,0,450,751,27,45,6,6,828,811,62,44,6,5,934,616,84,53,6,South Perth (C)
57910,66,3,7,2634,2034,66,81,13,9,2198,1438,75,73,12,11,1603,1612,140,96,15,11,1863,1783,132,110,7,8,2043,1765,106,92,10,12,1990,1480,101,84,8,9,1677,846,61,41,11,6,967,217,32,16,5,0,272,52,5,4,3,0,62,12,6,3,0,0,24,15429,775,689,89,72,17054,1654,3,19,5,13,1692,1912,11,37,3,5,1967,1239,17,80,7,6,1356,1432,59,164,33,4,1691,1661,106,190,45,4,2009,1749,123,200,40,6,2117,1714,101,182,28,17,2047,1451,93,181,32,12,1765,1323,84,119,36,17,1579,1097,77,118,28,8,1325,485,62,78,32,7,660,149,15,33,21,4,221,55,13,11,12,3,94,15923,761,1408,318,110,18526,1269,36,61,13,8,1394,428,20,31,25,50,550,33046,1598,2185,446,249,37524,611,5,4,0,7,625,3312,31,74,3,21,3447,5636,160,223,9,25,6063,5465,353,316,21,25,6182,4270,433,296,29,Stirling (C)
57000,0,0,0,13,7,0,0,0,0,7,3,0,0,0,0,3,13,0,0,0,0,11,8,0,0,0,0,10,13,0,0,0,0,16,10,0,0,4,0,14,3,0,3,0,0,4,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,72,3,4,9,0,92,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,5,3,0,0,0,0,8,0,0,0,0,0,0,3,0,0,5,0,7,4,0,0,0,0,7,3,0,0,5,0,5,3,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,32,3,3,5,0,45,3,0,3,0,0,7,6,0,0,0,0,7,119,3,13,16,0,156,3,0,0,0,0,3,19,0,0,0,0,19,86,0,3,0,0,90,82,3,0,0,0,92,50,3,0,0,Perenjori (S)
65210,0,0,0,8,11,0,0,0,0,14,12,0,4,0,0,14,8,0,3,0,0,8,8,0,3,0,0,16,12,0,4,0,0,19,22,0,3,0,0,24,3,0,0,4,0,11,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,84,7,21,4,0,125,16,0,0,0,0,16,18,0,0,0,0,18,9,0,0,0,0,9,13,0,3,0,0,15,13,0,0,0,0,16,19,0,0,4,0,26,10,0,0,3,0,15,23,0,5,3,0,30,27,0,3,0,0,29,20,3,0,0,0,27,3,0,0,0,0,9,0,0,5,0,0,7,0,0,0,0,0,0,174,4,20,12,3,207,11,0,4,0,0,20,5,0,0,0,3,12,284,10,42,15,9,365,3,0,0,0,0,3,15,0,0,0,0,15,15,0,3,0,0,19,26,0,3,0,0,29,25,0,3,0,Tasman (M)
65410,3,0,0,60,37,4,0,0,0,43,31,0,9,3,0,45,53,7,4,3,0,69,64,10,10,7,3,87,85,5,7,0,3,100,63,8,9,0,0,79,26,0,7,3,0,36,10,3,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,489,34,53,28,4,606,91,0,0,0,0,92,71,0,0,0,0,73,50,3,3,0,0,55,81,4,4,5,0,91,72,3,13,3,0,86,92,5,11,0,0,105,97,3,11,0,0,115,89,5,11,3,0,108,88,8,17,0,3,118,59,3,8,5,0,73,15,3,3,7,0,30,5,0,0,0,0,7,0,0,4,0,0,5,813,37,80,33,4,965,69,0,7,0,0,80,27,0,0,3,11,43,1391,70,140,67,27,1694,56,0,0,0,0,59,195,0,9,0,3,206,193,5,11,0,3,210,188,12,11,0,3,218,171,6,19,3,Waratah/Wynyard (M)
65610,0,0,0,40,18,0,0,0,0,23,27,0,0,0,0,30,24,3,0,0,0,30,38,0,0,4,0,36,28,3,0,0,0,32,31,3,4,0,0,38,19,0,0,3,0,24,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,260,17,12,10,3,293,18,0,0,0,0,20,31,0,0,0,0,31,28,0,0,0,0,30,30,0,0,0,0,30,31,0,3,0,0,39,39,0,0,0,0,42,34,0,4,0,0,40,44,5,0,0,0,50,31,4,0,3,0,38,21,0,0,4,0,26,11,0,3,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,326,5,19,9,3,356,37,0,3,0,3,45,13,0,0,3,6,25,631,23,31,22,17,724,16,0,0,0,0,14,97,0,0,0,0,102,137,0,3,0,0,135,133,3,0,0,0,141,112,0,3,0,West Coast (M)
65810,3,0,0,57,36,0,4,0,0,40,39,4,5,3,0,47,52,10,5,3,0,71,70,0,20,4,0,95,75,4,9,4,3,94,66,17,8,3,0,97,34,3,3,3,3,52,8,0,4,0,0,17,4,0,0,0,0,6,0,0,0,0,0,3,509,43,71,22,5,652,129,0,0,0,0,128,72,0,4,0,0,79,57,0,3,3,0,63,66,0,4,3,0,78,78,0,9,3,0,90,107,5,17,3,0,134,113,5,12,6,0,133,110,11,16,4,4,145,93,4,26,6,0,133,83,4,9,4,3,104,25,4,13,5,0,43,7,0,9,0,0,19,0,0,3,0,0,7,941,42,122,34,13,1152,90,6,17,10,0,120,21,0,6,3,3,31,1557,87,217,69,18,1958,40,0,0,0,0,40,152,3,4,0,0,155,148,3,10,0,0,169,117,11,21,6,0,146,106,16,22,4,West Tamar (M)
70200,6,0,0,553,460,7,8,0,0,475,388,6,17,0,3,409,394,28,10,0,0,435,463,27,14,4,5,509,466,19,16,3,7,510,387,20,18,4,3,431,246,15,10,3,3,280,82,0,5,3,3,94,10,4,3,0,0,17,3,0,0,0,0,5,3857,136,104,19,23,4143,186,0,0,0,0,193,104,0,0,0,0,104,144,0,9,0,0,157,182,7,15,0,0,201,169,3,20,3,3,195,156,12,12,0,0,173,141,5,10,0,3,168,111,10,12,4,3,142,119,7,9,3,3,142,89,3,19,0,0,108,50,0,6,3,0,54,21,0,0,0,0,23,7,0,3,0,0,11,1472,55,112,18,12,1663,266,12,8,4,8,286,110,0,3,4,6,121,5698,201,227,41,47,6219,202,0,0,0,3,210,666,0,0,0,3,675,1055,13,30,0,3,1099,1005,28,32,3,4,1062,817,33,43,0,Alice Springs (T)
