lga_code16,m_15_19_e,m_15_19_om_ie,m_15_19_om_uie,m_15_19_cfw,m_15_19_se_ns,m_15_19_total,m_20_24_e,m_20_24_om_ie,m_20_24_om_uie,m_20_24_cfw,m_20_24_es_ns,m_20_24_total,m_25_29_e,m_25_29_om_ie,m_25_29_om_uie,m_25_29_cfw,m_25_29_es_ns,m_25_29_total,m_30_34_e,m_30_34_om_ie,m_30_34_om_uie,m_30_34_cfw,m_30_34_es_ns,m_30_34_total,m_35_39_e,m_35_39_om_ie,m_35_39_om_uie,m_35_39_cfw,m_35_39_es_ns,m_35_39_total,m_40_44_e,m_40_44_om_ie,m_40_44_om_uie,m_40_44_cfw,m_40_44_es_ns,m_40_44_total,m_45_49_e,m_45_49_om_ie,m_45_49_om_uie,m_45_49_cfw,m_45_49_es_ns,m_45_49_total,m_50_54_e,m_50_54_om_ie,m_50_54_om_uie,m_50_54_cfw,m_50_54_es_ns,m_50_54_total,m_55_59_e,m_55_59_om_ie,m_55_59_om_uie,m_55_59_cfw,m_55_59_es_ns,m_55_59_total,m_60_64_e,m_60_64_om_ie,m_60_64_om_uie,m_60_64_cfw,m_60_64_es_ns,m_60_64_total,m_65_69_e,m_65_69_om_ie,m_65_69_om_uie,m_65_69_cfw,m_65_69_es_ns,m_65_69_total,m_70_74_e,m_70_74_om_ie,m_70_74_om_uie,m_70_74_cfw,m_70_74_es_ns,m_70_74_total,m_75ov_e,m_75ov_om_ie,m_75ov_om_uie,m_75ov_cfw,m_75ov_es_ns,m_75ov_total,m_total_e,m_total_om_ie,m_total_om_uie,m_total_cfw,m_total_es_ns,m_total_total,f_15_19_e,f_15_19_om_ie,f_15_19_om_uie,f_15_19_cfw,f_15_19_es_ns,f_15_19_total,f_20_24_e,f_20_24_om_ie,f_20_24_om_uie,f_20_24_cfw,f_20_24_es_ns,f_20_24_total,f_25_29_e,f_25_29_om_ie,f_25_29_om_uie,f_25_29_cfw,f_25_29_es_ns,f_25_29_total,f_30_34_e,f_30_34_om_ie,f_30_34_om_uie,f_30_34_cfw,f_30_34_es_ns,f_30_34_total,f_35_39_e,f_35_39_om_ie,f_35_39_om_uie,f_35_39_cfw,f_35_39_es_ns,f_35_39_total,f_40_44_e,f_40_44_om_ie,f_40_44_om_uie,f_40_44_cfw,f_40_44_es_ns,f_40_44_total,f_45_49_e,f_45_49_om_ie,f_45_49_om_uie,f_45_49_cfw,f_45_49_es_ns,f_45_49_total,f_50_54_e,f_50_54_om_ie,f_50_54_om_uie,f_50_54_cfw,f_50_54_es_ns,f_50_54_total,f_55_59_e,f_55_59_om_ie,f_55_59_om_uie,f_55_59_cfw,f_55_59_es_ns,f_55_59_total,f_60_64_e,f_60_64_om_ie,f_60_64_om_uie,f_60_64_cfw,f_60_64_es_ns,f_60_64_total,f_65_69_e,f_65_69_om_ie,f_65_69_om_uie,f_65_69_cfw,f_65_69_es_ns,f_65_69_total,f_70_74_e,f_70_74_om_ie,f_70_74_om_uie,f_70_74_cfw,f_70_74_es_ns,f_70_74_total,f_75ov_e,f_75ov_om_ie,f_75ov_om_uie,f_75ov_cfw,f_75ov_es_ns,f_75ov_total,f_total_e,f_total_om_ie,f_total_om_uie,f_total_cfw,f_total_es_ns,f_total_total,p_15_19_e,p_15_19_om_ie,p_15_19_om_uie,p_15_19_cfw,p_15_19_es_ns,p_15_19_total,p_20_24_e,p_20_24_om_ie,p_20_24_om_uie,p_20_24_cfw,p_20_24_es_ns,p_20_24_total,p_25_29_e,p_25_29_om_ie,p_25_29_om_uie,p_25_29_cfw,p_25_29_es_ns,p_25_29_total,p_30_34_e,p_30_34_om_ie,p_30_34_om_uie,p_30_34_cfw,p_30_34_es_ns,p_30_34_total,p_35_39_e,p_35_39_om_ie,p_35_39_om_uie,p_35_39_cfw,p_35_39_es_ns,p_35_39_total,p_40_44_e,p_40_44_om_ie,lga_name16
31820,1040,5,3,10,8,1071,1347,12,19,3,10,1389,1255,35,66,3,13,1375,1173,77,96,11,17,1376,1089,114,104,23,6,1338,1247,133,153,23,17,1575,1239,166,183,41,11,1637,1303,178,234,60,20,1793,1164,157,234,41,18,1624,853,120,208,57,13,1239,306,58,116,51,15,552,79,31,44,59,7,218,27,21,40,38,12,134,12128,1102,1495,418,169,15305,1224,3,5,12,16,1260,1250,6,28,9,9,1299,1308,18,39,6,12,1377,1234,42,67,21,7,1372,1291,54,100,37,5,1487,1467,93,131,58,18,1772,1652,103,145,48,16,1961,1657,91,154,50,13,1966,1467,96,129,59,18,1775,889,71,92,57,25,1123,269,36,52,37,7,403,62,14,25,30,7,143,23,10,19,27,9,89,13801,643,989,456,152,16038,2266,5,8,23,24,2327,2595,23,43,11,15,2692,2567,54,96,16,22,2756,2409,116,159,37,25,2751,2374,164,200,60,15,2822,2716,226,Bundaberg (R)
32270,379,3,4,6,8,393,701,4,23,3,6,737,992,21,30,7,11,1057,1232,55,48,10,10,1357,1110,54,43,14,20,1248,1099,79,46,14,12,1250,981,81,48,23,17,1145,935,89,77,22,12,1129,728,77,58,34,10,905,404,42,68,35,4,556,130,22,50,13,5,219,38,23,21,19,4,97,16,9,18,19,0,60,8739,557,523,216,125,10169,364,0,0,0,5,367,562,0,16,9,3,594,595,12,31,8,9,658,655,28,37,21,5,753,573,30,45,19,4,672,545,35,41,24,8,659,521,46,58,25,8,658,495,59,47,27,12,643,350,44,59,28,11,496,165,17,32,26,3,247,50,6,27,18,10,117,21,11,12,10,0,52,8,3,0,14,4,22,4908,292,410,242,82,5931,740,3,5,5,8,765,1259,5,31,13,18,1329,1585,28,65,12,18,1713,1889,84,86,38,17,2114,1687,84,87,34,23,1917,1647,115,Central Highlands (R) (Qld)
32310,150,0,0,7,3,161,166,0,3,0,3,169,171,0,8,0,0,188,158,9,14,6,0,186,153,14,13,3,3,190,182,22,16,13,3,237,190,25,15,8,5,239,143,13,21,19,7,191,144,22,39,17,3,229,98,16,18,15,7,153,43,17,13,15,0,84,14,3,9,12,0,35,6,5,7,9,0,21,1610,144,179,123,39,2087,148,0,0,5,8,167,177,0,5,0,0,185,165,0,3,0,3,174,161,3,17,4,3,191,176,7,13,12,3,212,212,18,14,15,7,261,220,23,14,11,4,272,187,19,24,15,7,247,164,16,16,13,4,218,96,13,20,18,7,150,51,3,8,11,0,69,9,3,4,4,0,22,9,0,6,0,5,20,1777,109,144,110,42,2181,297,4,3,9,10,324,335,0,10,3,5,358,335,0,14,3,3,356,321,10,28,12,3,377,328,28,29,9,3,406,388,40,Charters Towers (R)
32330,0,0,0,0,0,0,8,0,0,0,0,8,9,0,0,0,0,7,4,0,0,0,0,7,15,0,0,0,0,15,12,0,0,0,0,12,18,0,4,0,0,17,9,0,0,0,0,9,17,0,0,0,0,19,13,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,107,0,3,0,0,115,4,0,0,0,0,4,12,0,0,0,0,12,19,0,0,0,0,19,16,0,0,0,0,16,14,0,0,0,0,14,23,0,0,0,0,23,23,0,0,0,0,18,20,0,0,0,0,20,24,0,3,0,0,24,15,0,0,0,0,15,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,176,0,3,0,3,175,7,0,0,0,0,7,21,0,0,0,0,21,24,0,0,0,0,29,24,0,0,0,0,20,29,0,0,0,0,29,43,0,Cherbourg (S)
32450,35,0,0,0,0,41,112,3,0,0,0,110,244,4,8,0,4,258,313,10,4,0,0,320,275,0,3,0,0,289,261,6,4,3,4,275,232,14,3,3,3,256,239,15,5,0,3,273,187,18,6,0,3,221,95,9,7,0,4,114,40,9,8,0,0,55,5,4,3,5,0,19,4,0,0,3,0,8,2056,96,46,15,26,2238,44,3,0,0,0,47,71,0,0,0,0,71,99,0,3,0,0,101,116,3,0,3,0,119,76,3,0,3,3,82,61,8,0,0,0,70,65,9,4,0,3,75,76,5,0,3,0,84,58,3,3,3,0,67,33,3,3,0,0,41,12,3,0,0,0,18,3,3,0,6,0,6,0,3,0,0,0,5,702,40,20,21,9,787,81,3,0,0,0,85,182,3,0,0,0,185,343,3,6,0,4,361,425,8,7,3,0,442,349,7,6,3,6,367,324,14,Cloncurry (S)
32500,49,0,0,0,0,49,134,3,0,0,6,143,211,0,5,0,4,222,182,3,6,0,0,194,180,4,11,0,0,201,185,13,12,11,3,223,174,6,16,0,0,198,175,5,25,4,3,214,146,10,6,6,0,165,91,5,19,4,0,123,25,3,12,12,0,47,11,0,3,3,0,20,3,0,0,6,0,13,1564,59,114,44,24,1806,43,0,0,0,0,43,86,0,0,0,0,91,133,0,3,0,0,138,117,3,3,0,0,122,94,0,3,0,0,97,97,0,8,8,0,119,94,3,5,3,0,106,94,3,6,0,0,106,108,4,13,5,3,127,54,3,10,3,0,67,22,0,3,0,0,29,3,0,0,3,0,9,7,0,0,0,0,5,938,24,65,28,9,1061,92,0,3,3,0,96,219,3,5,0,7,229,339,0,9,0,3,353,300,9,8,4,0,323,272,4,16,0,3,297,279,17,Cook (S)
32600,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,5,0,0,0,0,5,3,0,0,0,0,3,3,0,0,0,0,8,10,0,3,0,0,8,3,0,0,3,0,6,9,0,5,0,0,13,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,5,8,3,0,66,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,4,7,0,0,0,0,7,6,0,3,0,0,9,4,0,0,4,0,6,5,0,0,0,0,6,6,0,0,0,0,6,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,3,3,4,0,50,0,0,0,0,0,3,4,0,0,0,0,9,9,0,0,0,0,6,5,0,0,0,0,6,11,0,0,3,0,8,7,0,Croydon (S)
37300,36,0,0,0,0,36,40,0,0,0,0,47,71,0,3,0,0,79,58,3,0,0,3,65,49,0,0,0,0,46,50,8,0,0,3,57,43,4,0,0,0,52,57,7,4,0,0,65,34,5,0,0,0,37,27,3,3,0,0,28,8,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,478,30,17,0,10,537,36,0,0,0,0,39,46,0,0,0,0,45,65,0,5,0,0,73,94,0,5,0,0,97,58,0,0,0,3,62,60,4,7,0,0,79,69,3,4,0,3,84,70,4,0,0,0,78,41,0,0,0,0,43,16,3,4,0,0,28,4,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,564,21,31,0,5,625,67,0,0,0,0,68,89,3,0,0,0,95,141,0,4,0,0,148,154,3,3,0,3,162,106,0,0,0,4,112,112,12,Weipa (T)
37310,451,0,3,11,8,470,696,10,20,11,14,749,879,19,51,9,3,961,894,65,64,15,6,1044,782,81,70,20,8,962,825,100,90,39,14,1069,805,92,94,42,25,1053,749,90,123,37,8,1009,586,80,147,61,19,903,357,69,131,57,10,628,183,33,108,68,12,399,49,19,65,53,3,181,24,7,56,62,7,151,7290,663,1014,478,142,9583,453,0,0,12,5,477,540,3,11,5,4,563,586,5,30,14,7,645,537,30,44,30,10,643,537,50,42,30,10,663,621,44,60,28,4,753,620,35,58,38,7,765,560,40,74,31,12,714,441,48,72,44,7,609,295,38,67,53,14,462,88,10,44,39,7,189,24,9,33,44,4,110,10,3,25,26,3,65,5306,308,564,396,89,6657,903,0,7,24,14,945,1238,17,30,13,17,1315,1465,24,84,17,10,1607,1429,91,108,42,14,1684,1316,126,117,48,23,1630,1445,146,Western Downs (R)
37340,406,0,3,3,6,417,704,11,13,3,9,731,873,28,28,4,3,931,756,39,46,11,14,854,635,60,39,11,12,754,637,77,69,12,12,795,645,88,69,20,11,821,572,90,90,25,18,791,561,95,82,24,10,776,363,71,93,36,7,571,129,42,52,26,3,258,35,12,36,23,0,107,16,17,23,10,4,67,6326,619,627,198,108,7882,393,0,0,3,11,409,759,0,12,5,5,776,809,11,20,4,3,852,665,30,55,20,13,778,600,38,60,16,9,721,633,60,68,23,12,796,604,49,64,22,11,750,603,62,83,25,3,767,520,45,66,31,11,664,313,31,54,21,10,432,106,15,30,23,3,181,21,10,11,14,0,50,5,3,9,14,4,36,6029,355,526,220,92,7224,804,0,3,5,14,824,1458,9,20,5,16,1510,1679,39,45,11,8,1785,1423,66,98,26,25,1632,1228,97,101,27,21,1473,1268,134,Whitsunday (R)
41140,91,0,0,4,0,100,156,3,5,3,8,171,164,5,14,4,0,183,125,15,25,3,5,178,82,25,19,4,3,127,109,24,28,11,3,176,132,30,37,8,3,212,148,31,41,15,8,237,148,40,35,11,7,232,122,23,54,13,3,219,34,25,29,14,0,96,21,9,23,9,7,64,7,4,10,14,0,41,1348,233,324,107,40,2045,107,0,0,0,0,113,132,0,3,0,3,140,153,4,3,3,3,165,147,4,14,5,3,176,142,12,15,6,0,174,175,12,22,9,4,222,203,17,33,13,3,264,195,9,28,3,4,241,182,17,30,10,6,241,123,18,35,7,3,182,50,12,13,14,0,97,9,4,11,5,0,32,4,0,4,8,0,22,1628,105,205,92,35,2063,203,0,0,4,5,210,289,3,6,3,13,307,317,7,14,10,3,356,273,21,41,11,4,350,223,39,31,8,3,308,284,40,Clare and Gilbert Valleys (DC)
32750,10,0,0,0,0,8,9,0,0,0,0,8,15,0,0,0,0,17,8,0,0,0,0,8,9,0,3,0,0,7,9,0,0,0,0,10,8,3,0,0,0,10,11,0,0,0,0,11,10,0,3,0,0,11,3,0,0,0,0,5,0,0,5,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,90,6,12,0,0,109,3,0,0,0,0,3,5,0,0,0,0,8,10,0,0,0,0,10,9,0,0,0,0,9,13,0,0,0,0,13,3,0,0,0,0,4,4,0,0,0,0,9,13,0,0,0,0,14,3,0,0,0,0,4,3,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,66,3,8,0,0,73,9,0,0,0,0,11,13,0,0,0,0,15,21,0,0,0,0,26,20,0,0,0,0,20,13,0,3,0,0,18,17,0,Diamantina (S)
32770,5,0,0,0,0,5,14,0,0,0,0,14,12,0,0,0,0,19,13,0,0,0,0,15,27,0,0,0,0,28,21,0,0,0,0,25,17,0,0,0,0,17,12,0,0,0,0,14,11,0,0,0,0,8,11,0,0,0,0,8,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,148,0,5,0,3,158,4,0,0,0,0,4,13,0,0,0,0,13,24,0,0,0,0,26,21,0,0,0,0,21,25,0,0,0,0,25,18,0,0,0,0,20,13,0,0,0,0,19,10,0,0,0,0,10,18,0,0,0,0,18,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,3,168,10,0,0,0,0,10,26,0,0,0,0,26,40,0,0,0,0,41,40,0,0,0,0,39,49,0,0,0,0,54,39,0,Doomadgee (S)
32810,136,0,0,3,0,144,179,0,3,0,3,188,247,7,11,0,0,268,261,11,17,5,4,287,203,20,26,3,0,254,189,23,46,4,10,272,214,43,45,6,5,313,235,37,46,6,7,328,208,34,50,14,3,315,142,27,46,9,4,224,62,22,33,9,0,119,16,7,12,7,0,51,11,9,12,8,3,42,2092,243,339,86,39,2800,114,0,0,0,3,124,196,0,3,0,0,197,262,3,8,0,4,282,242,9,17,3,0,268,214,12,23,7,5,268,231,33,42,13,3,312,250,31,33,12,3,326,261,30,49,4,5,350,217,24,46,6,4,293,142,20,32,13,0,208,49,14,22,6,0,92,13,4,8,7,3,39,9,3,4,3,0,19,2200,184,286,81,35,2781,250,0,3,3,3,261,378,3,7,0,3,389,510,7,22,3,4,545,496,17,34,8,4,556,412,34,53,12,6,521,419,53,Douglas (S)
33100,6,0,0,3,0,15,10,0,3,0,0,10,14,0,0,0,0,15,13,3,4,3,0,24,11,0,0,0,0,12,20,0,3,0,0,31,6,3,4,4,0,19,11,6,8,3,0,29,11,4,3,5,0,18,10,3,3,5,0,18,6,0,0,3,0,11,3,0,3,0,0,5,0,0,0,0,0,5,128,19,37,31,4,219,3,0,0,0,0,4,7,0,0,0,0,10,16,0,0,0,0,13,16,0,0,0,0,20,4,0,3,0,0,8,8,0,3,3,0,11,11,3,3,6,0,23,11,3,3,3,0,21,12,0,3,0,0,15,6,0,0,3,0,14,3,0,0,3,0,4,0,0,0,3,0,4,0,0,0,3,0,4,97,13,17,30,4,155,9,0,0,3,3,13,17,0,3,4,0,26,28,0,0,0,0,29,25,6,4,3,0,40,16,0,5,0,0,26,25,0,Etheridge (S)
33200,19,0,0,0,0,23,34,0,0,3,0,37,33,3,3,0,0,37,22,4,4,0,0,39,17,6,0,3,0,30,21,3,6,0,0,34,19,3,12,3,0,42,41,3,5,7,0,57,34,3,5,8,0,44,23,0,12,3,0,41,3,8,10,8,0,20,3,0,8,3,0,19,3,0,8,0,3,18,275,43,86,34,5,448,18,0,0,0,0,21,28,0,0,0,0,28,25,0,4,0,0,33,13,4,0,5,0,28,14,3,5,0,0,23,25,7,5,7,0,35,34,3,10,3,0,47,22,3,3,0,0,30,21,3,8,9,0,43,11,0,3,4,0,24,11,3,3,4,0,24,0,3,5,4,3,15,0,0,4,4,0,11,228,28,57,45,3,361,38,0,3,0,0,43,60,0,0,3,0,69,59,3,6,0,0,71,38,5,11,11,0,63,26,10,11,4,0,46,46,7,Flinders (S) (Qld)
33220,861,0,5,8,22,900,1022,8,22,8,18,1078,986,29,52,8,15,1086,1028,64,98,14,6,1206,1050,85,102,20,12,1266,1175,134,146,29,19,1501,1180,161,171,32,19,1558,1141,164,205,33,26,1574,1114,164,228,54,14,1576,740,133,207,48,26,1153,246,72,110,39,10,475,76,21,40,24,3,165,31,17,36,29,12,126,10660,1043,1420,342,194,13664,1105,3,12,7,15,1143,1057,5,21,0,9,1097,1090,16,44,10,9,1165,1145,33,54,28,10,1276,1305,47,118,31,14,1505,1585,83,140,34,10,1846,1791,91,132,37,23,2064,1650,104,136,52,14,1949,1502,84,128,47,25,1784,866,69,89,43,21,1092,245,35,39,34,11,364,62,10,31,14,10,129,14,4,16,18,10,58,13414,583,960,350,179,15480,1970,3,17,15,35,2041,2084,17,45,8,25,2180,2077,49,95,13,22,2249,2178,93,153,43,12,2485,2347,130,218,51,24,2772,2764,211,Fraser Coast (R)
33360,807,0,0,5,12,828,1168,9,23,3,9,1207,1418,21,30,3,8,1472,1556,51,37,8,7,1662,1554,50,47,9,4,1672,1573,106,66,23,20,1771,1604,100,80,27,17,1828,1523,111,85,27,3,1753,1275,81,93,30,9,1479,699,64,84,26,11,884,195,29,55,27,6,313,43,14,32,20,0,105,23,3,12,14,3,57,13430,632,637,215,121,15039,802,3,0,3,5,817,1042,0,9,5,4,1068,1167,20,45,13,5,1252,1121,25,82,23,0,1259,1015,46,89,15,13,1178,1314,64,96,31,12,1509,1235,69,92,27,9,1430,1130,69,77,32,16,1323,806,42,67,32,11,955,375,19,55,22,10,480,108,11,30,30,0,184,30,8,18,18,0,73,9,4,3,6,3,24,10149,388,677,253,87,11554,1605,5,3,13,20,1647,2209,11,29,6,11,2274,2584,42,69,10,17,2719,2676,72,120,31,10,2920,2574,103,143,22,18,2855,2881,166,Gladstone (R)
33430,6400,24,57,62,61,6611,10705,148,343,61,96,11352,10971,645,699,64,88,12469,10779,1227,927,96,120,13140,9722,1523,1071,150,114,12575,9393,1972,1285,156,118,12920,8685,2143,1316,176,116,12442,7675,1994,1356,194,130,11345,6388,1651,1338,199,107,9685,4314,1377,1075,163,85,7016,2017,925,765,173,59,3942,614,388,331,108,30,1481,263,191,135,85,40,716,87935,14222,10696,1678,1165,115693,7920,21,36,33,60,8066,11810,64,203,49,75,12205,11923,262,458,91,60,12800,11059,567,794,192,92,12704,10266,803,933,279,69,12353,11148,1110,1053,275,92,13682,11112,1150,1100,270,104,13740,10089,1013,913,269,99,12380,8601,817,808,241,109,10572,5296,620,636,200,81,6836,2187,403,373,170,45,3175,582,160,126,74,32,976,160,50,57,45,38,348,102147,7036,7499,2193,961,119832,14319,48,94,91,120,14679,22521,211,543,108,168,23559,22894,905,1159,159,155,25270,21843,1785,1717,284,212,25842,19983,2326,2005,423,180,24931,20541,3080,Gold Coast (C)
33610,129,0,0,3,3,135,183,3,4,9,0,195,196,3,9,0,0,211,205,17,22,5,0,248,155,23,18,3,3,206,153,42,34,5,3,239,156,61,47,22,11,294,164,40,41,13,6,262,184,31,58,20,5,302,108,26,45,23,0,201,55,18,33,19,0,126,11,5,11,16,0,49,8,6,18,19,3,52,1720,274,329,160,30,2510,127,0,0,0,0,126,168,0,4,6,0,181,202,0,10,7,3,224,187,12,19,8,3,226,178,16,26,13,0,235,186,19,24,7,0,236,198,22,31,16,3,265,189,18,20,8,4,248,176,17,27,19,9,242,82,12,22,17,4,144,29,12,16,10,0,65,10,0,4,14,3,31,3,3,8,13,0,20,1733,135,211,132,35,2254,254,0,0,8,4,263,353,4,6,7,3,377,399,8,23,6,3,437,385,29,35,16,0,476,331,40,46,15,4,437,341,58,Goondiwindi (R)
33620,457,0,3,11,11,484,552,11,23,7,4,591,539,22,38,5,6,614,520,39,49,12,9,627,503,51,80,17,3,653,568,68,101,11,10,752,672,95,125,23,7,923,635,97,149,26,10,912,587,88,165,39,8,892,365,59,180,62,7,674,114,46,97,46,3,307,46,11,50,34,5,157,22,9,43,34,12,110,5587,584,1100,333,95,7696,558,0,6,3,8,580,522,0,14,10,4,548,516,14,25,5,9,571,545,28,36,29,10,651,622,40,62,23,8,762,710,52,76,43,9,893,864,54,101,32,5,1050,848,56,109,29,10,1043,735,37,111,61,8,957,421,28,95,28,4,573,111,23,48,42,8,240,37,3,29,23,3,101,7,3,11,12,3,44,6502,336,728,346,92,8005,1013,0,11,19,17,1058,1080,9,38,11,9,1143,1054,33,60,12,13,1182,1068,64,90,42,19,1279,1127,86,140,44,14,1417,1277,118,Gympie (R)
33800,148,0,0,3,0,144,158,0,4,0,0,162,164,6,3,0,3,174,113,14,4,0,3,139,122,11,15,6,5,158,155,18,23,10,7,211,155,26,38,8,5,229,186,37,38,15,3,270,213,26,44,14,5,310,120,22,42,18,3,200,73,16,40,25,6,150,15,12,17,9,8,59,5,14,22,29,4,70,1625,196,285,127,53,2282,142,0,0,0,4,146,108,0,3,0,0,113,114,0,5,6,0,124,129,4,12,4,0,150,123,3,22,4,0,156,174,17,16,7,3,216,212,6,11,8,0,242,274,14,21,15,3,328,195,8,17,10,0,227,137,10,12,10,7,178,49,5,19,9,4,86,14,3,0,13,0,29,7,0,7,16,0,33,1681,74,142,98,24,2025,286,0,0,0,4,292,265,0,9,0,0,278,279,8,10,6,6,301,243,15,22,3,3,294,246,14,30,4,7,308,331,34,Hinchinbrook (S)
33830,5,0,0,0,0,3,12,0,0,0,0,18,19,0,0,0,0,22,24,0,0,0,0,24,23,0,0,0,0,23,26,0,0,0,0,27,23,0,0,0,0,23,27,0,0,0,0,24,14,3,0,0,0,19,7,0,0,0,0,7,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,181,12,7,0,3,198,5,0,0,0,0,4,10,0,0,0,0,10,18,0,0,0,0,18,9,0,0,0,0,13,11,0,0,0,0,11,16,0,0,0,0,14,20,0,0,0,0,18,9,0,0,0,0,9,12,0,0,0,0,13,6,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,109,3,3,0,0,120,9,0,0,0,0,12,21,0,0,0,0,22,36,0,3,0,0,40,32,3,0,0,0,34,31,0,0,0,0,35,36,0,Hope Vale (S)
33960,1885,6,9,23,14,1928,2923,30,69,14,33,3077,3285,97,122,13,29,3551,3316,149,179,17,17,3679,2899,232,195,27,25,3376,2958,240,195,32,29,3455,2815,280,257,36,29,3410,2604,275,251,31,28,3195,2243,231,257,35,27,2788,1371,137,190,26,11,1740,506,89,121,33,11,760,139,45,41,19,6,239,51,14,26,24,13,133,27000,1826,1908,322,276,31334,2460,6,7,11,19,2506,3067,5,37,6,25,3133,3145,27,127,27,17,3351,3138,67,211,31,25,3469,3002,108,215,30,23,3372,3155,141,231,50,19,3596,3120,142,217,39,25,3544,2867,142,173,41,36,3259,2238,102,134,34,22,2524,1245,66,126,37,16,1483,419,34,53,25,17,542,91,9,27,10,8,144,24,4,9,13,4,53,27966,849,1561,354,242,30979,4348,14,17,32,32,4439,5992,36,106,22,57,6213,6432,121,258,42,48,6898,6454,216,385,47,41,7144,5893,340,412,52,43,6751,6114,379,Ipswich (C)
33980,292,0,0,3,3,302,686,7,0,5,16,718,1538,28,28,3,8,1598,2035,71,32,6,15,2161,1887,86,28,4,11,2012,1988,75,36,13,19,2125,1825,83,41,14,10,1978,1588,55,45,12,22,1728,1167,60,44,22,10,1301,591,30,37,32,3,688,151,14,20,11,3,201,26,10,10,13,4,57,11,3,9,14,3,37,13782,516,333,154,124,14910,236,0,4,4,8,252,443,0,10,4,9,463,662,4,35,4,3,708,680,22,41,20,10,764,514,17,35,14,6,593,542,33,33,20,3,632,487,16,26,11,3,544,438,29,33,14,10,525,291,14,36,21,9,367,128,5,15,28,3,177,29,6,15,8,0,60,4,4,8,18,0,36,5,0,4,7,0,17,4457,158,281,174,53,5127,529,0,4,12,7,547,1128,7,14,10,16,1183,2197,31,56,9,10,2307,2709,95,81,23,19,2930,2404,105,66,23,17,2599,2529,110,Isaac (R)
34420,5,0,0,0,0,5,13,0,0,0,0,13,10,0,0,0,0,10,18,0,0,0,0,18,14,0,0,0,0,10,16,0,0,0,0,16,12,0,0,0,0,12,10,0,0,0,0,18,10,0,5,0,0,18,10,0,3,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,126,0,9,0,0,139,3,0,0,0,0,3,16,0,0,0,0,16,13,0,0,0,0,13,15,0,0,0,0,15,9,0,0,0,0,9,18,0,0,0,0,18,11,0,0,0,0,18,16,0,0,0,0,16,6,0,0,0,0,10,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,118,13,0,0,0,0,13,29,0,0,0,0,29,26,0,0,0,0,26,27,0,0,0,0,27,20,0,0,0,0,22,40,0,Kowanyama (S)
34530,318,0,5,3,3,332,402,0,10,3,6,418,313,10,29,4,3,365,321,31,37,3,3,396,265,39,65,4,7,375,245,47,55,13,6,368,272,56,63,12,6,403,297,55,89,18,9,461,248,51,89,18,3,407,198,37,94,23,4,357,49,26,53,18,0,149,21,11,23,12,3,64,13,0,18,16,0,47,2953,369,621,152,55,4141,386,0,3,0,5,391,347,0,8,0,5,362,317,6,24,13,6,360,360,16,41,11,0,427,369,32,45,17,0,468,407,46,40,24,3,521,491,44,52,23,8,616,453,33,58,29,3,572,353,31,58,20,10,470,243,27,44,19,9,337,61,9,31,22,3,134,18,3,12,12,0,42,7,0,11,7,3,34,3806,255,427,193,59,4742,705,0,8,3,8,726,743,0,21,3,14,780,628,20,56,10,10,727,684,44,73,16,6,822,631,71,111,23,8,841,650,91,Livingstone (S)
34570,9,0,0,0,0,13,7,0,0,0,0,7,11,0,0,0,0,11,5,0,0,0,0,4,10,0,0,0,0,12,13,0,0,0,0,13,6,0,0,0,0,9,6,0,0,0,0,8,8,0,0,0,0,13,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,96,3,0,0,0,103,9,0,0,0,0,9,10,0,0,0,0,10,16,0,0,0,0,16,6,0,0,0,0,10,11,0,0,0,0,12,6,0,0,0,0,6,7,0,0,0,0,7,8,0,0,0,0,5,10,0,0,0,0,10,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,87,0,3,0,0,88,15,0,0,0,0,21,12,0,0,0,0,12,25,0,0,0,0,25,15,0,0,0,0,17,20,0,0,0,0,22,18,0,Lockhart River (S)
