lga_code_2016,canada_before_1946,canada_1946_1955,canada_1956_1965,canada_1966_1975,canada_1976_1985,canada_1986_1995,canada_1996_2005,canada_2006_2010,canada_2011,canada_2012,canada_2013,canada_2014,canada_2015,canada_2016,canada_yr_arrival_notstated,canada_tot,china_exc_sars_taiw_bef_1946,china_exc_sars_taiwan_46_55,china_exc_sars_taiwan_56_65,china_exc_sars_taiwan_66_75,china_exc_sars_taiwan_76_85,china_exc_sars_taiwan_86_95,china_exc_sars_taiwan_96_05,china_exc_sars_taiwan_06_10,china_exc_sars_taiwan_2011,china_exc_sars_taiwan_2012,china_exc_sars_taiwan_2013,china_exc_sars_taiwan_2014,china_exc_sars_taiwan_2015,china_exc_sars_taiwan_2016,china_exc_sars_tawan_arr_notstated,china_exc_sars_taiwan_tot,croatia_before_1946,croatia_1946_1955,croatia_1956_1965,croatia_1966_1975,croatia_1976_1985,croatia_1986_1995,croatia_1996_2005,croatia_2006_2010,croatia_2011,croatia_2012,croatia_2013,croatia_2014,croatia_2015,croatia_2016,croatia_yr_arrival_notstated,croatia_tot,egypt_before_1946,egypt_1946_1955,egypt_1956_1965,egypt_1966_1975,egypt_1976_1985,egypt_1986_1995,egypt_1996_2005,egypt_2006_2010,egypt_2011,egypt_2012,egypt_2013,egypt_2014,egypt_2015,egypt_2016,egypt_yr_arrival_notstated,egypt_tot,fiji_before_1946,fiji_1946_1955,fiji_1956_1965,fiji_1966_1975,fiji_1976_1985,fiji_1986_1995,fiji_1996_2005,fiji_2006_2010,fiji_2011,fiji_2012,fiji_2013,fiji_2014,fiji_2015,fiji_2016,fiji_yr_arrival_notstated,fiji_tot,germany_before_1946,germany_1946_1955,germany_1956_1965,germany_1966_1975,germany_1976_1985,germany_1986_1995,germany_1996_2005,germany_2006_2010,germany_2011,germany_2012,germany_2013,germany_2014,germany_2015,germany_2016,germany_yr_arrival_notstated,germany_tot,greece_before_1946,greece_1946_1955,greece_1956_1965,greece_1966_1975,greece_1976_1985,greece_1986_1995,greece_1996_2005,greece_2006_2010,greece_2011,greece_2012,greece_2013,greece_2014,greece_2015,greece_2016,greece_yr_arrival_notstated,greece_tot,hng_kng_sar_china_bfre_1946,hng_kng_sar_china_1946_1955,hng_kng_sar_china_1956_1965,hng_kng_sar_china_1966_1975,hng_kng_sar_china_1976_1985,hng_kng_sar_china_1986_1995,hng_kng_sar_china_1996_2005,hng_kng_sar_china_2006_2010,hong_kong_sar_china_2011,hong_kong_sar_china_2012,hong_kong_sar_china_2013,hong_kong_sar_china_2014,hong_kong_sar_china_2015,hong_kong_sar_china_2016,hng_kng_sar_chna_arrival_notstated,hong_kong_sar_china_tot,india_before_1946,india_1946_1955,india_1956_1965,india_1966_1975,india_1976_1985,india_1986_1995,india_1996_2005,india_2006_2010,india_2011,india_2012,india_2013,india_2014,india_2015,india_2016,india_yr_arrival_notstated,india_tot,indonesia_before_1946,indonesia_1946_1955,indonesia_1956_1965,indonesia_1966_1975,indonesia_1976_1985,indonesia_1986_1995,indonesia_1996_2005,indonesia_2006_2010,indonesia_2011,indonesia_2012,indonesia_2013,indonesia_2014,indonesia_2015,indonesia_2016,indonesia_yr_arrival_notstated,indonesia_tot,iran_before_1946,iran_1946_1955,iran_1956_1965,iran_1966_1975,iran_1976_1985,iran_1986_1995,iran_1996_2005,iran_2006_2010,iran_2011,iran_2012,iran_2013,iran_2014,iran_2015,iran_2016,iran_yr_arrival_notstated,iran_tot,iraq_before_1946,iraq_1946_1955,iraq_1956_1965,iraq_1966_1975,iraq_1976_1985,iraq_1986_1995,iraq_1996_2005,iraq_2006_2010,iraq_2011,iraq_2012,iraq_2013,iraq_2014,iraq_2015,iraq_2016,iraq_yr_arrival_notstated,iraq_tot,ireland_before_1946,ireland_1946_1955,ireland_1956_1965,ireland_1966_1975,ireland_1976_1985,ireland_1986_1995,ireland_1996_2005,ireland_2006_2010,lga_name16
23940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,6,3,0,0,0,0,0,0,0,0,0,0,36,0,0,3,11,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Loddon (S)
24130,3,0,0,8,8,9,21,11,0,0,0,3,0,0,0,69,0,3,3,3,0,13,19,15,4,7,10,5,5,5,0,88,0,3,22,46,3,3,0,0,0,0,0,0,0,0,0,77,0,10,12,3,4,3,0,0,0,0,0,0,0,0,3,28,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,19,0,91,69,25,23,16,21,11,3,0,0,0,5,0,13,274,0,11,20,10,0,0,3,0,0,0,0,0,0,0,3,45,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,14,3,6,3,12,5,13,8,34,3,5,3,5,0,5,3,117,0,0,3,6,4,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,3,16,19,15,23,24,9,Macedon Ranges (S)
24210,0,3,9,14,14,19,32,24,6,3,6,6,4,0,4,137,3,44,95,121,338,1890,2463,2380,457,530,501,712,590,279,430,10834,0,9,129,120,11,20,7,3,0,3,0,0,0,0,14,314,0,57,70,133,38,136,67,84,7,29,26,12,13,6,5,680,0,4,6,16,52,50,30,9,0,0,0,0,0,0,3,165,7,179,105,46,49,34,28,16,0,3,3,0,5,6,14,491,6,336,1285,783,106,55,25,11,22,25,19,11,12,3,94,2800,3,5,40,137,459,1244,585,210,40,63,61,57,70,20,56,3045,3,9,14,162,89,273,367,383,33,60,79,86,78,57,51,1750,0,9,8,21,37,78,166,49,6,5,17,12,6,13,16,444,0,0,0,20,113,274,272,353,158,175,214,108,139,82,52,1958,0,0,0,0,0,32,30,15,9,3,3,9,0,0,3,117,0,5,24,33,22,37,17,7,Manningham (C)
24250,0,0,0,5,4,0,0,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,11,3,3,3,0,9,10,3,0,38,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,25,9,8,3,5,0,0,0,0,0,0,0,0,77,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,13,0,0,0,0,0,4,0,8,0,0,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,Mansfield (S)
24330,0,0,4,6,18,16,33,29,6,14,11,12,13,4,6,170,0,3,4,4,73,342,406,455,97,120,149,179,262,150,83,2330,0,7,80,183,12,20,40,3,0,0,3,3,4,0,12,365,0,7,22,27,11,16,14,10,0,8,6,9,0,0,5,127,0,0,0,5,19,44,24,14,3,3,3,9,3,0,6,150,0,63,39,19,20,10,34,25,4,4,5,8,4,3,10,257,3,45,351,325,38,15,9,3,3,3,15,3,0,0,28,836,0,0,0,5,38,115,69,41,12,16,10,15,7,9,5,340,0,3,3,53,17,62,254,1047,104,197,332,435,383,283,91,3270,0,0,3,0,13,49,116,64,14,10,16,15,23,15,9,361,0,0,0,5,0,13,21,33,32,48,54,9,12,3,12,242,0,0,0,0,0,10,15,23,16,6,3,3,4,0,3,88,0,9,11,20,10,28,53,62,Maribyrnong (C)
24410,0,4,8,18,15,27,24,27,3,6,7,3,5,0,3,150,0,3,13,3,33,167,715,1040,130,158,167,187,194,81,87,2982,0,3,32,59,7,17,3,0,0,0,0,0,0,0,0,126,0,8,19,17,4,12,18,26,11,0,0,7,3,0,8,136,0,0,0,11,14,47,28,4,3,3,0,3,3,0,3,123,0,170,161,89,47,30,47,35,4,3,3,0,5,0,18,617,0,30,66,92,11,7,10,0,3,7,0,0,3,0,6,226,0,0,6,15,48,124,122,51,10,12,12,7,15,14,21,454,0,13,13,82,49,119,336,677,87,75,108,135,91,77,65,1932,0,4,5,10,27,25,60,46,8,0,11,0,14,0,4,216,0,0,0,9,18,41,65,99,59,54,57,44,38,16,7,517,0,0,0,0,0,0,20,8,8,5,0,0,5,0,0,46,0,6,20,76,32,51,23,19,Maroondah (C)
24600,0,0,10,22,20,43,66,63,21,18,45,62,83,68,20,549,0,7,22,25,102,622,1534,3168,1067,1498,2072,3126,4364,2649,1321,21594,0,4,22,42,0,25,25,7,3,0,0,6,3,0,0,136,0,6,23,49,16,49,26,13,6,5,5,10,11,10,0,227,0,3,3,3,18,48,25,17,9,7,3,4,5,7,4,159,5,77,55,33,39,32,74,59,23,35,31,39,51,45,30,620,0,31,76,54,16,14,3,4,3,11,13,8,9,5,7,247,0,3,12,35,106,288,295,250,88,127,158,173,189,145,112,1980,0,4,8,58,47,121,360,867,304,390,505,853,1344,1081,216,6156,0,3,3,7,26,71,516,467,175,277,305,440,524,453,58,3331,0,0,0,3,26,22,34,133,39,84,66,61,54,40,19,585,0,0,0,3,3,3,25,15,4,0,0,5,10,16,3,83,0,6,11,20,8,55,53,84,Melbourne (C)
24650,0,0,3,5,6,12,34,15,6,0,6,0,3,0,0,94,0,0,3,6,12,77,219,253,38,33,36,27,28,22,50,803,0,4,49,370,45,113,99,11,3,4,0,7,8,0,22,729,0,16,50,75,32,149,155,151,39,35,33,21,16,3,30,806,0,0,0,6,22,153,126,130,14,19,12,5,3,8,15,510,4,185,83,54,37,21,56,10,3,3,0,0,4,3,18,473,0,19,108,173,23,15,9,3,0,4,9,5,0,0,18,396,0,0,0,8,20,49,38,14,3,3,0,0,9,3,14,152,0,5,4,130,93,278,1240,2071,190,171,206,263,191,140,140,5124,0,0,4,0,3,44,125,56,7,14,16,8,13,7,5,293,0,0,0,5,7,19,9,29,28,23,17,8,12,6,7,175,0,0,0,4,0,38,80,58,13,0,39,16,24,57,25,352,0,7,20,58,12,46,10,23,Melton (C)
24780,0,3,3,3,0,0,5,9,0,0,0,0,0,0,0,19,0,0,3,0,4,5,11,34,10,7,11,10,4,3,15,128,6,5,31,18,0,8,0,0,0,0,0,0,0,0,0,79,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,5,5,11,8,0,0,0,0,0,0,0,35,0,52,23,8,9,3,3,9,0,0,4,0,3,0,8,126,0,20,70,26,6,4,0,0,0,0,0,0,0,0,5,145,0,0,0,0,3,9,4,3,0,6,0,7,6,3,12,49,0,0,0,4,0,7,48,157,16,26,19,21,25,31,18,374,0,3,3,0,0,0,9,0,0,0,0,0,3,3,0,22,0,0,0,0,3,0,3,3,3,5,11,0,0,3,3,33,0,0,0,0,0,0,21,12,3,7,4,0,3,0,0,46,0,6,3,6,3,3,3,6,Mildura (RC)
24850,0,0,3,0,3,12,6,3,3,0,0,5,0,0,0,50,0,0,0,0,0,4,20,23,11,5,8,3,39,49,68,226,0,0,4,18,7,0,0,0,0,0,0,0,0,0,4,37,0,3,3,8,0,3,0,0,0,0,0,0,0,0,0,17,0,0,0,0,3,4,10,15,0,0,0,0,0,0,0,34,0,56,23,17,16,10,5,8,0,3,0,0,0,0,3,139,0,16,10,13,3,6,0,0,0,0,0,0,0,0,3,52,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,14,0,0,0,10,3,12,32,141,3,8,3,12,14,11,15,277,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,11,6,9,3,0,0,0,3,0,3,40,0,4,10,23,15,14,10,12,Mitchell (S)
24900,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,8,0,0,3,0,3,0,3,19,0,3,4,17,3,0,0,0,0,0,0,0,0,0,0,23,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,7,0,0,0,3,13,0,42,14,5,0,0,8,3,0,0,0,0,0,3,0,82,0,3,3,11,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,3,4,0,0,15,88,4,0,9,16,12,12,10,170,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,26,21,3,5,0,0,0,0,0,60,0,4,3,8,5,3,0,0,Moira (S)
24970,0,4,5,33,30,36,55,36,10,15,5,5,15,6,6,262,3,20,57,62,244,2331,4011,4628,1100,1307,1643,2253,2693,1457,1071,22875,0,5,115,169,14,53,12,3,3,0,0,0,0,0,7,390,0,52,157,181,37,85,56,38,5,4,26,3,19,11,18,689,0,3,3,13,32,113,66,23,4,7,13,11,5,7,7,305,0,192,203,66,42,48,71,59,10,9,10,13,20,8,9,767,8,222,1706,1580,183,104,59,34,46,113,91,70,41,13,159,4414,5,5,20,72,296,774,489,226,43,69,92,135,141,72,72,2511,0,31,22,312,246,893,1878,2541,373,452,554,733,763,587,220,9606,0,8,14,29,84,169,621,261,37,45,69,89,195,143,24,1799,0,0,0,6,30,95,78,116,52,56,71,56,52,25,13,649,0,0,7,5,11,24,23,42,0,4,35,24,6,4,3,189,3,14,52,61,44,59,32,49,Monash (C)
25060,0,3,4,23,19,18,37,28,11,11,12,11,19,6,6,210,0,5,18,24,74,369,361,345,68,92,85,114,134,95,58,1840,3,19,135,274,19,41,17,0,0,3,3,0,7,0,23,531,4,53,113,87,27,67,42,36,11,10,19,4,12,13,7,486,0,0,3,13,10,36,24,7,3,3,0,0,0,0,3,106,0,179,72,38,34,23,35,29,8,0,3,8,11,0,12,444,3,130,643,444,37,34,14,8,6,22,18,14,3,6,46,1408,0,0,11,17,65,97,76,34,7,7,15,3,0,3,3,339,0,3,14,214,87,135,323,699,113,132,204,257,311,210,76,2762,0,3,5,8,15,22,63,44,8,8,10,13,16,19,3,242,0,0,0,31,15,19,33,49,34,63,143,34,26,6,21,477,0,0,0,3,11,14,40,13,9,0,9,3,0,7,3,112,0,10,35,53,26,58,56,82,Moonee Valley (C)
25150,0,0,0,5,4,0,11,0,0,0,0,0,0,0,0,31,0,0,0,0,0,8,7,14,0,0,0,0,3,3,0,37,0,0,10,31,3,8,3,3,0,0,0,0,0,0,3,61,0,3,5,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,11,3,0,0,3,0,0,0,0,23,0,69,31,29,16,8,7,3,0,0,8,0,0,0,6,173,0,4,14,17,0,0,0,0,3,0,0,0,0,0,0,42,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,9,0,0,3,14,7,3,13,69,3,3,13,24,6,17,9,176,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,3,22,6,14,6,12,Moorabool (S)
25250,0,0,3,33,27,35,45,67,21,16,20,27,25,14,9,342,0,0,14,6,51,379,515,537,122,119,195,207,237,167,102,2661,0,6,108,164,20,30,19,0,0,3,0,0,0,0,15,380,0,73,158,93,42,64,37,32,11,8,12,14,11,10,23,601,0,0,3,11,43,101,74,41,5,9,5,6,10,0,10,316,0,145,70,32,24,34,87,81,24,14,22,18,25,16,26,629,3,186,1419,1123,141,83,30,14,18,43,39,23,30,11,205,3359,0,0,4,6,53,71,55,28,8,9,21,16,13,8,6,301,0,7,8,114,53,136,442,1360,183,244,304,454,371,281,125,4078,0,8,0,10,25,38,118,113,12,24,31,46,111,129,5,664,0,0,3,4,12,44,49,97,47,95,191,34,41,11,6,635,0,0,0,6,46,151,214,118,34,30,49,12,15,34,19,716,0,13,17,41,35,58,73,105,Moreland (C)
25340,4,3,22,46,34,39,64,39,10,10,5,7,9,4,0,298,8,10,11,10,12,38,54,65,17,13,28,47,67,17,35,431,3,15,67,135,9,14,6,0,0,0,3,0,0,0,8,258,0,33,63,38,3,12,0,4,0,0,9,0,0,0,3,168,0,3,3,12,8,19,14,3,0,0,4,0,0,0,4,73,6,251,220,116,83,37,85,34,11,15,3,17,0,4,30,902,3,69,268,162,20,9,10,4,0,0,7,0,0,0,23,575,0,0,3,11,16,6,6,5,0,5,3,4,5,0,8,82,8,15,19,81,22,23,33,89,11,16,20,16,3,8,8,373,3,9,10,9,11,8,21,10,0,3,6,3,3,3,3,105,0,0,0,4,9,3,0,4,3,0,0,0,0,0,0,28,0,0,0,0,0,8,3,3,0,0,0,0,0,0,0,20,0,22,49,115,58,90,90,76,Mornington Peninsula (S)
17100,0,0,0,0,3,5,4,5,0,6,4,3,4,0,3,40,4,25,63,41,133,826,1023,882,143,153,175,175,147,67,152,3999,0,3,32,49,3,0,0,0,0,0,0,0,0,0,3,96,0,10,10,51,28,55,21,15,4,3,10,8,3,0,14,215,0,0,0,8,27,54,35,5,5,3,0,0,3,0,7,158,0,25,6,8,5,3,4,3,0,0,0,0,0,0,3,66,3,20,89,47,6,0,0,0,0,3,0,0,0,0,0,174,3,7,12,47,162,224,99,39,15,23,29,21,7,7,10,690,0,0,0,84,92,269,565,880,147,245,370,473,642,471,139,4386,0,0,0,13,19,36,83,42,11,3,3,3,8,3,4,232,0,0,0,0,3,7,3,17,6,8,9,0,7,0,7,65,0,0,0,0,8,7,10,3,0,0,0,0,0,0,0,30,0,0,7,13,9,19,27,17,Strathfield (A)
17150,0,3,17,67,43,59,128,55,13,14,12,12,4,7,9,449,3,29,39,45,72,705,907,526,111,110,121,70,101,31,115,2979,3,9,117,188,10,40,20,6,0,0,0,0,0,0,10,409,0,93,170,216,68,132,121,41,11,7,15,8,12,0,32,925,3,3,8,45,79,104,58,19,0,0,0,7,4,0,12,348,4,170,198,107,91,44,115,53,14,21,6,18,9,7,26,876,0,96,446,315,46,17,19,10,3,13,6,12,7,0,35,1040,3,6,18,58,137,270,123,42,3,3,3,14,11,3,11,700,0,25,12,138,68,128,222,228,38,48,41,33,48,36,36,1111,0,9,19,30,64,123,135,56,14,10,14,3,13,3,10,488,0,0,0,6,11,21,15,40,10,5,5,7,3,4,0,129,0,0,0,9,11,17,17,9,0,0,0,0,0,0,0,62,0,7,35,118,59,209,151,113,Sutherland Shire (A)
17200,0,3,11,53,68,97,133,152,38,56,71,122,130,109,38,1095,5,30,48,85,228,1309,2425,3037,788,1099,1553,2334,3797,2431,1298,20462,0,4,36,56,12,42,34,12,4,10,4,3,7,4,6,229,0,13,38,60,13,36,13,25,3,6,8,0,9,12,15,256,0,3,13,32,79,146,54,33,7,10,9,5,7,8,16,428,3,96,72,71,80,81,185,207,48,60,70,78,109,115,62,1319,3,77,351,137,31,21,13,15,3,9,5,5,9,0,34,718,4,4,31,97,308,530,395,231,81,93,137,154,139,118,98,2402,0,7,14,83,72,214,347,490,88,121,192,309,482,394,80,2898,0,8,5,31,96,238,935,917,325,429,418,711,663,325,151,5243,0,0,0,11,53,90,71,135,77,62,58,37,63,32,21,716,0,0,0,10,12,34,16,9,3,4,8,6,10,3,8,115,0,12,31,71,61,139,257,489,Sydney (C)
17310,0,0,5,3,4,9,8,10,0,0,3,0,9,0,0,44,0,0,4,0,5,7,18,31,5,11,0,15,12,7,3,123,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,14,0,0,0,0,0,6,5,7,0,7,4,4,16,0,0,50,0,24,29,14,7,5,5,7,0,0,0,3,3,0,3,101,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3,3,5,4,3,0,0,0,0,8,0,0,30,0,3,0,3,3,4,8,106,17,22,25,14,11,15,4,238,0,6,0,0,0,4,8,0,0,3,0,0,3,0,0,27,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,13,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,0,0,3,11,9,9,4,3,Tamworth Regional (A)
17350,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,3,4,0,0,4,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,4,0,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,Temora (A)
17400,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,5,8,7,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,Tenterfield (A)
22310,0,0,3,51,32,37,62,57,20,13,6,11,3,8,10,314,4,18,35,30,53,654,1070,1430,343,423,470,810,998,509,293,7150,0,5,54,58,6,21,11,5,3,0,3,0,0,0,5,179,0,40,89,92,12,18,7,16,0,0,0,3,7,0,13,305,0,3,3,15,18,25,23,4,3,3,10,0,0,0,3,118,60,276,129,55,43,46,84,53,11,16,6,11,8,3,27,828,3,136,970,708,53,21,13,13,6,16,26,16,13,3,75,2077,0,0,10,33,65,115,107,97,20,20,26,39,14,13,17,574,3,22,21,218,125,251,626,1803,302,375,481,706,672,448,170,6231,3,6,3,9,22,62,172,74,16,10,17,19,28,29,10,463,0,0,0,0,18,20,13,40,25,15,22,18,16,21,9,220,0,4,0,3,3,10,3,11,3,0,0,0,0,7,0,53,0,11,24,44,38,77,67,158,Glen Eira (C)
22410,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,14,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,28,9,4,0,0,0,0,0,0,0,0,0,0,0,46,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,3,9,3,0,3,0,0,3,3,36,0,0,0,0,0,3,3,3,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,4,3,0,0,Glenelg (S)
22490,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,12,22,0,0,4,0,0,0,0,0,0,0,5,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,25,19,16,3,4,3,0,0,3,0,0,0,3,119,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0,8,0,0,0,3,0,0,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,7,5,3,Golden Plains (S)
22620,0,0,7,20,11,5,26,10,3,3,0,3,11,3,0,100,0,0,0,0,4,15,65,98,20,24,9,20,21,11,11,307,0,3,7,14,0,0,0,0,0,0,0,0,0,0,0,32,0,3,0,3,0,6,16,9,3,0,9,8,0,0,0,62,0,4,0,0,3,7,12,13,3,0,0,7,0,8,0,61,0,89,53,34,14,9,10,12,3,0,3,0,0,0,14,244,0,8,22,23,3,0,0,0,0,0,0,0,0,0,3,54,0,3,7,0,4,6,9,9,4,0,6,0,0,0,0,46,0,3,8,18,4,9,95,308,25,35,33,47,54,35,30,711,0,6,0,0,4,3,20,19,3,0,0,4,3,3,3,67,0,0,0,0,0,0,3,9,0,0,12,6,3,7,0,47,0,0,0,0,0,3,11,8,0,0,0,0,3,0,0,27,0,8,25,20,5,21,16,14,Greater Bendigo (C)
22670,0,0,0,4,3,10,20,6,3,4,3,0,0,0,4,68,0,6,91,20,239,730,1069,1080,192,174,230,214,216,156,189,4603,0,5,71,277,33,90,330,10,0,0,0,3,0,0,22,844,0,13,47,80,24,58,80,38,3,5,22,7,12,5,20,419,0,0,0,13,40,220,161,86,13,19,26,18,10,0,12,632,3,131,149,60,32,28,52,7,3,7,9,4,5,3,18,511,0,60,531,736,107,54,40,21,14,58,30,20,11,3,68,1753,0,0,0,7,53,143,103,47,7,12,13,12,4,6,10,422,3,12,17,421,230,684,1489,4777,326,551,695,1133,933,690,417,12392,0,0,0,14,49,77,184,136,16,30,40,17,22,13,30,627,0,0,0,0,14,22,80,87,73,187,260,84,69,23,21,920,0,0,0,8,12,38,71,61,23,20,40,15,12,8,17,321,0,10,17,51,16,26,5,10,Greater Dandenong (C)
22750,0,0,16,36,26,21,67,49,7,10,4,9,5,11,14,298,3,3,83,9,12,82,197,422,72,78,76,137,160,141,61,1529,0,35,308,620,53,124,112,14,3,0,3,0,3,0,53,1323,0,14,25,23,7,12,24,17,0,3,3,8,0,3,10,132,0,0,0,7,9,26,13,22,5,11,11,6,7,0,0,118,3,628,277,85,70,45,48,33,11,5,3,5,5,8,58,1282,4,54,194,148,20,12,6,0,0,3,0,0,0,0,31,467,0,0,5,13,18,31,26,34,6,8,10,21,18,4,14,200,5,15,9,65,27,48,137,918,91,88,156,204,283,195,75,2324,0,11,10,7,11,23,58,32,9,9,13,28,14,4,4,225,0,0,0,3,12,27,42,56,22,84,104,40,39,8,10,454,0,0,0,0,0,4,26,13,6,15,28,5,45,52,17,218,0,21,64,106,46,69,48,73,Greater Geelong (C)
