LGA_MAIN11,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total,LGA_NAME11
56860,52,23,13,27,37,35,9,13,4,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,3,0,18,0,0,0,0,3,6,6,3,0,18,52,23,13,27,40,41,15,16,4,231,Nungarin (S)
56160,23,9,12,15,14,18,6,0,0,97,3,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,3,0,8,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,3,0,11,0,0,26,3,6,6,3,3,0,11,0,0,32,26,15,18,18,17,18,17,0,0,129,Murchison (S)
56230,2729,1396,1217,1629,1836,1816,1454,762,165,13004,12,3,3,3,4,3,3,0,0,31,3,0,3,3,5,4,10,0,0,28,0,0,0,0,0,5,3,3,0,11,0,3,0,0,5,7,3,0,0,18,0,0,0,0,0,4,0,0,0,4,55,80,70,52,33,57,47,19,9,422,3,3,0,0,0,0,3,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,86,73,58,43,77,66,22,9,495,73,89,76,61,47,80,69,22,9,526,2802,1485,1293,1690,1883,1896,1523,784,174,13530,Murray (S)
56370,139,59,76,100,130,98,70,63,28,763,5,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,5,0,0,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,5,0,0,3,0,0,22,8,8,3,5,5,0,3,0,0,32,147,67,79,105,135,98,73,63,28,795,Narembeen (S)
56450,162,162,63,113,129,107,67,19,0,822,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,3,3,3,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,3,3,3,3,25,0,6,0,4,6,3,3,3,3,28,162,168,63,117,135,110,70,22,3,850,Narrogin (S)
57490,23212,14020,12542,14733,13141,9172,6299,3760,1186,98065,34,26,24,15,18,22,5,3,3,150,4,56,65,35,26,34,23,14,3,260,16,12,14,21,23,32,20,9,0,147,9,23,29,29,10,37,20,3,0,160,0,24,30,12,14,14,9,6,0,109,334,639,451,274,249,198,136,70,26,2377,4,5,6,4,16,12,8,0,0,55,0,3,9,6,3,0,0,0,0,21,3,3,3,3,4,3,3,0,0,22,0,0,0,0,0,0,0,0,0,0,370,765,607,384,345,330,219,102,29,3151,404,791,631,399,363,352,224,105,32,3301,23616,14811,13173,15132,13504,9524,6523,3865,1218,101366,Rockingham (C)
56930,284,279,95,122,226,199,115,81,44,1445,0,4,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,16,26,7,4,3,6,3,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,30,7,4,3,6,3,0,0,69,16,34,7,7,3,6,3,0,0,76,300,313,102,129,229,205,118,81,44,1521,Peppermint Grove (S)
57000,118,67,198,155,151,114,33,19,3,858,0,0,0,0,3,0,0,0,0,3,0,0,4,3,5,9,0,0,0,21,0,0,4,5,9,0,3,0,0,21,0,0,0,8,12,5,0,0,0,25,0,0,5,0,0,0,0,0,0,5,0,29,84,72,98,39,4,3,0,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,97,88,128,53,7,3,0,405,0,29,97,88,131,53,7,3,0,408,118,96,295,243,282,167,40,22,3,1266,Perenjori (S)
57080,832,2703,5409,2087,1712,1663,871,354,111,15742,0,12,16,0,7,6,3,4,0,48,7,47,236,305,333,217,88,19,3,1255,15,47,235,280,295,189,69,24,0,1154,10,31,128,157,226,123,49,6,0,730,3,16,59,63,90,69,17,11,3,331,75,385,425,362,369,279,160,113,83,2251,0,4,9,17,28,35,13,3,0,109,0,3,20,11,11,4,3,0,0,52,3,12,47,23,45,22,5,0,0,157,0,0,3,0,0,0,0,0,0,3,113,545,1162,1218,1397,938,404,176,89,6042,113,557,1178,1218,1404,944,407,180,89,6090,945,3260,6587,3305,3116,2607,1278,534,200,21832,Perth (C)
57140,240,75,85,127,150,154,132,66,22,1051,0,4,6,3,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,3,4,11,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,3,4,11,0,0,0,28,4,10,6,6,4,11,0,0,3,44,244,85,91,133,154,165,132,66,25,1095,Pingelly (S)
57210,908,466,412,594,712,668,449,199,83,4491,3,3,3,0,0,4,0,3,0,16,0,0,0,0,3,4,3,0,0,10,0,0,0,0,0,3,3,3,0,9,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,26,20,18,14,13,21,13,3,8,136,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,23,21,14,16,28,19,6,8,161,29,26,24,14,16,32,19,9,8,177,937,492,436,608,728,700,468,208,91,4668,Plantagenet (S)
57280,3049,1899,2964,2455,2037,1100,253,68,26,13851,12,11,10,6,4,0,0,0,0,43,4,37,83,58,80,53,64,9,0,388,0,22,65,49,81,74,58,6,0,355,14,44,87,118,117,100,35,6,0,521,0,5,26,16,37,30,22,6,0,142,62,330,667,663,601,437,120,24,6,2910,0,3,4,9,7,25,13,0,0,61,0,5,12,7,9,12,0,0,0,45,5,0,6,6,0,3,7,0,0,27,0,0,0,0,0,0,0,0,0,0,85,446,950,926,932,734,319,51,6,4449,97,457,960,932,936,734,319,51,6,4492,3146,2356,3924,3387,2973,1834,572,119,32,18343,Port Hedland (T)
57350,195,42,73,111,167,145,116,68,24,941,0,0,3,0,3,3,0,0,0,9,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,4,8,4,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,7,11,7,0,0,40,0,0,14,4,10,14,7,0,0,49,195,42,87,115,177,159,123,68,24,990,Quairading (S)
57420,447,117,280,306,295,212,168,69,11,1905,0,0,0,0,0,3,0,0,0,3,0,0,3,5,0,4,3,0,0,15,0,0,0,0,5,0,5,0,0,10,0,0,7,0,6,0,0,0,0,13,0,0,4,0,0,0,0,0,6,10,13,40,51,49,51,43,9,9,4,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,40,65,54,62,47,17,9,10,317,13,40,65,54,62,50,17,9,10,320,460,157,345,360,357,262,185,78,21,2225,Ravensthorpe (S)
57630,10,10,8,10,18,23,14,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,9,0,0,0,0,3,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,9,0,3,3,3,7,9,11,0,3,39,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,10,19,26,0,3,70,0,3,6,3,10,19,26,0,3,70,10,13,14,13,28,42,40,0,3,163,Sandstone (S)
57700,4112,2252,1918,2687,2456,1883,1008,390,113,16819,3,3,4,4,3,3,0,0,0,20,0,0,0,3,0,3,3,0,0,9,0,0,3,0,3,4,0,0,0,10,0,3,0,0,0,4,0,0,0,7,3,0,0,0,0,0,3,0,0,6,49,87,53,39,36,44,23,11,0,342,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,90,56,42,39,55,29,14,0,377,55,93,60,46,42,58,29,14,0,397,4167,2345,1978,2733,2498,1941,1037,404,113,17216,Serpentine-Jarrahdale (S)
57770,128,40,103,112,109,138,77,43,10,760,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,33,16,0,0,64,4,0,0,6,11,60,54,4,0,139,3,0,3,0,10,9,17,4,0,46,0,0,3,0,3,12,17,3,0,38,45,31,60,69,109,210,247,119,13,903,0,0,0,0,0,9,0,0,0,9,0,0,3,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,34,72,78,136,337,351,130,13,1206,55,34,72,78,136,337,351,130,13,1206,183,74,175,190,245,475,428,173,23,1966,Shark Bay (S)
57840,5691,6603,6377,5006,4990,4726,2502,1650,1065,38610,4,13,17,3,4,3,3,3,0,50,0,0,30,27,22,40,17,4,0,140,7,12,38,33,32,23,9,8,0,162,0,4,18,25,19,20,15,3,0,104,0,0,4,7,6,6,4,0,0,27,170,301,246,149,162,119,62,21,12,1242,0,0,4,3,3,8,3,0,0,21,0,3,0,3,0,0,0,0,0,6,4,3,3,0,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,181,323,343,247,247,219,110,36,12,1718,185,336,360,250,251,222,113,39,12,1768,5876,6939,6737,5256,5241,4948,2615,1689,1077,40378,South Perth (C)
57910,32403,24680,32067,27256,23484,20014,13740,9585,4038,187267,70,61,68,32,28,18,20,6,13,316,20,37,67,69,70,41,39,5,3,351,11,42,73,44,75,80,33,9,0,367,15,27,38,38,44,38,15,3,0,218,4,12,7,19,15,11,10,3,0,81,488,889,917,524,432,400,255,159,77,4141,3,3,3,3,4,17,4,3,0,40,0,3,0,3,3,3,3,0,0,15,4,4,3,13,5,8,3,5,0,45,0,0,0,0,3,0,0,0,0,3,545,1017,1108,713,651,598,362,187,80,5261,615,1078,1176,745,679,616,382,193,93,5577,33018,25758,33243,28001,24163,20630,14122,9778,4131,192844,Stirling (C)
57980,2356,2687,3098,2230,2027,1978,1293,695,309,16673,3,14,5,6,4,3,4,0,0,39,5,7,10,11,7,13,0,0,0,53,7,7,18,4,5,8,4,4,0,57,0,4,9,3,10,4,6,0,0,36,0,0,7,0,3,3,6,0,0,19,284,173,171,107,63,46,28,19,4,895,0,0,3,0,4,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,301,191,218,129,92,74,47,23,4,1079,304,205,223,135,96,77,51,23,4,1118,2660,2892,3321,2365,2123,2055,1344,718,313,17791,Subiaco (C)
58330,772,365,252,500,743,739,460,161,34,4026,6,3,0,3,3,0,0,0,0,15,0,3,10,0,0,5,7,0,0,25,0,0,0,0,0,0,8,0,0,8,0,0,7,0,0,0,0,4,0,11,0,0,3,0,0,0,0,3,0,6,6,22,11,15,24,37,17,9,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25,31,15,24,42,32,16,0,191,12,28,31,18,27,42,32,16,0,206,784,393,283,518,770,781,492,177,34,4232,Toodyay (S)
58820,719,378,306,426,501,465,304,150,57,3306,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,10,67,28,24,9,17,10,10,0,3,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,28,24,16,17,10,15,0,3,183,70,28,27,16,17,10,15,0,3,186,789,406,333,442,518,475,319,150,60,3492,Waroona (S)
58890,185,38,73,126,143,120,79,48,12,824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,4,6,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,4,6,6,0,27,4,3,0,4,0,4,6,6,0,27,189,41,73,130,143,124,85,54,12,851,West Arthur (S)
60610,3747,2452,2065,2374,2506,2176,1546,933,379,18178,7,6,14,7,3,3,3,3,0,46,3,7,4,3,5,11,0,0,0,33,6,9,8,16,9,9,5,3,0,65,3,0,3,3,5,5,7,0,0,26,0,0,0,3,4,0,0,0,0,7,0,0,3,0,3,3,3,3,0,15,81,180,114,78,61,55,45,36,20,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,196,132,103,87,83,60,42,20,816,100,202,146,110,90,86,63,45,20,862,3847,2654,2211,2484,2596,2262,1609,978,399,19040,Burnie (C)
60810,3909,2148,1804,2529,3174,2706,1967,1178,415,19830,9,3,4,3,8,3,6,9,0,45,0,3,4,5,3,8,4,3,0,30,3,3,0,11,7,10,5,3,0,42,8,3,11,4,9,0,3,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,4,0,0,0,18,80,114,55,56,49,32,32,15,8,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,91,123,74,81,76,54,44,21,8,572,100,126,78,84,84,57,50,30,8,617,4009,2274,1882,2613,3258,2763,2017,1208,423,20447,Central Coast (M)
61010,399,166,219,251,317,374,249,96,24,2095,3,0,0,0,0,0,3,4,0,10,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,7,0,0,0,7,0,0,0,4,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,4,9,7,10,10,21,17,11,4,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,10,14,25,24,15,4,0,112,12,11,10,14,25,24,18,8,0,122,411,177,229,265,342,398,267,104,24,2217,Central Highlands (M)
58400,67,22,26,37,52,46,51,12,6,319,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,0,4,0,15,3,0,4,5,4,0,0,4,0,20,70,22,30,42,56,46,51,16,6,339,Trayning (S)
59250,113,149,295,215,203,83,25,7,0,1090,8,4,5,5,3,3,0,0,0,28,0,0,7,7,6,5,8,3,0,36,0,0,7,4,8,16,7,0,0,42,0,4,7,7,8,4,4,0,0,34,0,0,3,0,0,9,4,0,0,16,4,108,207,145,162,93,16,0,0,735,0,3,3,3,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,115,234,166,189,127,39,3,0,877,12,119,239,171,192,130,39,3,0,905,125,268,534,386,395,213,64,10,0,1995,Wiluna (S)
58470,65,36,25,28,31,28,17,3,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,10,15,16,5,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,10,15,16,5,0,0,55,3,3,3,10,15,16,5,0,0,55,68,39,28,38,46,44,22,3,0,288,Upper Gascoyne (S)
58510,4167,4873,6853,4605,3485,2815,1587,1391,965,30741,3,4,19,12,4,3,7,21,23,96,3,12,15,39,41,35,8,4,3,160,3,5,30,65,68,46,12,0,0,229,3,10,7,24,34,14,8,4,0,104,0,5,16,29,37,25,0,4,0,116,79,225,208,113,111,79,38,46,94,993,0,0,0,3,4,0,0,0,0,7,0,0,3,4,6,3,0,0,0,16,0,3,9,4,7,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,88,260,288,281,308,205,66,58,97,1651,91,264,307,293,312,208,73,79,120,1747,4258,5137,7160,4898,3797,3023,1660,1470,1085,32488,Victoria Park (T)
59330,100,35,32,60,62,63,77,35,15,479,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,3,12,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,3,12,0,0,29,0,4,3,4,3,3,15,0,0,32,100,39,35,64,65,66,92,35,15,511,Wyalkatchem (S)
58540,192,53,100,128,148,99,65,30,6,821,0,0,3,3,4,0,0,0,0,10,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,5,0,0,8,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,10,3,9,0,3,4,10,4,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,9,0,3,14,15,4,0,61,10,6,12,3,7,14,15,4,0,71,202,59,112,131,155,113,80,34,6,892,Victoria Plains (S)
59340,1785,841,1262,1138,966,653,246,59,16,6966,25,21,25,24,20,9,0,0,0,124,42,21,28,53,68,224,176,25,5,642,62,12,43,62,84,213,150,30,0,656,49,16,35,71,89,165,132,16,0,573,30,15,17,26,41,122,78,11,0,340,145,181,327,279,355,439,200,22,8,1956,8,0,5,5,8,37,15,3,0,81,10,9,38,16,16,20,5,0,0,114,6,0,0,11,13,17,12,3,0,62,0,0,0,0,0,0,0,0,0,0,352,254,493,523,674,1237,768,110,13,4424,377,275,518,547,694,1246,768,110,13,4548,2162,1116,1780,1685,1660,1899,1014,169,29,11514,Wyndham-East Kimberley (S)
59350,55,61,88,79,48,34,15,3,0,383,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,9,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,3,0,0,15,3,24,67,80,63,36,8,3,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,70,83,69,42,14,3,0,311,3,27,70,83,69,42,14,3,0,311,58,88,158,162,117,76,29,6,0,694,Yalgoo (S)
61210,1759,879,835,1002,1109,943,566,309,123,7525,7,7,9,4,3,0,4,0,0,34,3,3,3,3,3,3,3,3,0,24,3,3,3,3,3,6,0,0,0,21,3,0,3,3,4,8,6,0,0,27,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,6,12,35,21,27,28,22,10,6,8,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,21,41,36,36,38,42,22,9,8,253,28,48,45,40,41,42,26,9,8,287,1787,927,880,1042,1150,985,592,318,131,7812,Circular Head (M)
58570,4285,3829,7126,5041,3738,2639,1428,1181,580,29847,3,8,10,14,4,8,0,4,3,54,0,9,26,14,9,12,6,3,3,82,0,3,30,14,24,15,0,0,0,86,3,4,10,9,9,11,7,0,0,53,3,0,4,12,4,3,3,0,0,29,76,210,251,111,90,79,39,13,7,876,3,3,0,3,3,0,0,0,0,12,0,6,0,0,0,0,0,0,0,6,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,85,235,321,166,139,123,55,16,10,1150,88,243,331,180,143,131,55,20,13,1204,4373,4072,7457,5221,3881,2770,1483,1201,593,31051,Vincent (T)
58610,377,136,180,189,232,272,175,84,52,1697,0,0,0,3,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,3,0,0,3,9,10,6,7,7,10,3,3,4,59,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,6,7,7,15,9,3,4,73,9,13,6,10,7,18,12,3,4,82,386,149,186,199,239,290,187,87,56,1779,Wagin (S)
