lga_code16,m1_train_mng,m1_train_pro,m1_train_tectw,m1_train_copsw,m1_train_claw,m1_train_swks,m1_train_maopdv,m1_train_lab,m1_train_idns,m1_train_tot,m1_bus_mng,m1_bus_pro,m1_bus_tectw,m1_bus_copsw,m1_bus_claw,m1_bus_swks,m1_bus_maopdv,m1_bus_lab,m1_bus_idns,m1_bus_tot,m1_ferry_mng,m1_ferry_pro,m1_ferry_tectw,m1_ferry_copsw,m1_ferry_claw,m1_ferry_swks,m1_ferry_maopdv,m1_ferry_lab,m1_ferry_idns,m1_ferry_tot,m1_tram_inc_lr_mng,m1_tram_inc_lr_pro,m1_tram_inc_lr_tectw,m1_tram_inc_lr_copsw,m1_tram_inc_lr_claw,m1_tram_inc_lr_swks,m1_tram_inc_lr_maopdv,m1_tram_inc_lr_lab,m1_tram_inc_lr_idns,m1_tram_inc_lr_tot,m1_taxi_mng,m1_taxi_pro,m1_taxi_tectw,m1_taxi_copsw,m1_taxi_claw,m1_taxi_swks,m1_taxi_maopdv,m1_taxi_lab,m1_taxi_idns,m1_taxi_tot,m1_carasdriv_mng,m1_carasdriv_pro,m1_carasdriv_tectw,m1_carasdriv_copsw,m1_carasdriv_claw,m1_carasdriv_swks,m1_carasdriv_maopdv,m1_carasdriv_lab,m1_carasdriv_idns,m1_carasdriv_tot,m1_caraspas_mng,m1_caraspas_pro,m1_caraspas_tectw,m1_caraspas_copsw,m1_caraspas_claw,m1_caraspas_swks,m1_caraspas_maopdv,m1_caraspas_lab,m1_caraspas_idns,m1_caraspas_tot,m1_truck_mng,m1_truck_pro,m1_truck_tectw,m1_truck_copsw,m1_truck_claw,m1_truck_swks,m1_truck_maopdv,m1_truck_lab,m1_truck_idns,m1_truck_tot,m1_mbikescoot_mng,m1_mbikescoot_pro,m1_mbikescoot_tectw,m1_mbikescoot_copsw,m1_mbikescoot_claw,m1_mbikescoot_swks,m1_mbikescoot_maopdv,m1_mbikescoot_lab,m1_mbikescoot_idns,m1_mbikescoot_tot,m1_bicycle_mng,m1_bicycle_pro,m1_bicycle_tectw,m1_bicycle_copsw,m1_bicycle_claw,m1_bicycle_swks,m1_bicycle_maopdv,m1_bicycle_lab,m1_bicycle_idns,m1_bicycle_tot,m1_oth_mng,m1_oth_pro,m1_oth_tectw,m1_oth_copsw,m1_oth_claw,m1_oth_swks,m1_oth_maopdv,m1_oth_lab,m1_oth_idns,m1_oth_tot,m1_wlkonly_mng,m1_wlkonly_pro,m1_wlkonly_tectw,m1_wlkonly_copsw,m1_wlkonly_claw,m1_wlkonly_swks,m1_wlkonly_maopdv,m1_wlkonly_lab,m1_wlkonly_idns,m1_wlkonly_tot,m1_tot_m1_mng,m1_tot_m1_pro,m1_tot_m1_tectw,m1_tot_m1_copsw,m1_tot_m1_claw,m1_tot_m1_swks,m1_tot_m1_maopdv,m1_tot_m1_lab,m1_tot_m1_idns,m1_tot_m1_tot,m2_trnbus_mng,m2_trnbus_pro,m2_trnbus_tectw,m2_trnbus_copsw,m2_trnbus_claw,m2_trnbus_swks,m2_trnbus_maopdv,m2_trnbus_lab,m2_trnbus_idns,m2_trnbus_tot,m2_trnfer_mng,m2_trnfer_pro,m2_trnfer_tectw,m2_trnfer_copsw,m2_trnfer_claw,m2_trnfer_swks,m2_trnfer_maopdv,m2_trnfer_lab,m2_trnfer_idns,m2_trnfer_tot,m2_trntrm_inc_lr_mng,m2_trntrm_inc_lr_pro,m2_trntrm_inc_lr_tectw,m2_trntrm_inc_lr_copsw,m2_trntrm_inc_lr_claw,m2_trntrm_inc_lr_swks,m2_trntrm_inc_lr_maopdv,m2_trntrm_inc_lr_lab,m2_trntrm_inc_lr_idns,m2_trntrm_inc_lr_tot,m2_trncarasdriv_mng,m2_trncarasdriv_pro,m2_trncarasdriv_tectw,m2_trncarasdriv_copsw,m2_trncarasdriv_claw,m2_trncarasdriv_swks,m2_trncarasdriv_maopdv,m2_trncarasdriv_lab,m2_trncarasdriv_idns,m2_trncarasdriv_tot,m2_trncaraspa_mng,m2_trncaraspa_pro,m2_trncaraspa_tectw,m2_trncaraspa_copsw,m2_trncaraspa_claw,m2_trncaraspa_swks,m2_trncaraspa_maopdv,m2_trncaraspa_lab,m2_trncaraspa_idns,m2_trncaraspa_tot,m2_trnoth_mng,m2_trnoth_pro,m2_trnoth_tectw,m2_trnoth_copsw,m2_trnoth_claw,m2_trnoth_swks,m2_trnoth_maopdv,m2_trnoth_lab,m2_trnoth_idns,m2_trnoth_tot,m2_trn_and_tot_mng,m2_trn_and_tot_pro,m2_trn_and_tot_tectw,m2_trn_and_tot_copsw,m2_trn_and_tot_claw,m2_trn_and_tot_swks,m2_trn_and_tot_maopdv,m2_trn_and_tot_lab,m2_trn_and_tot_idns,m2_trn_and_tot_tot,lga_name16
22980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,215,168,138,117,79,98,232,21,1285,11,15,8,3,4,13,9,36,0,103,5,0,3,0,0,0,3,3,0,14,0,0,3,0,0,0,0,0,0,3,3,0,5,0,0,0,0,4,0,12,15,0,0,3,0,0,0,0,0,26,72,21,10,13,15,20,14,31,0,212,332,250,198,166,142,110,126,309,19,1656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hindmarsh (S)
23110,45,131,111,74,54,42,32,98,14,600,12,17,19,28,20,47,19,55,7,220,3,0,0,0,0,0,0,0,0,4,0,0,3,3,3,3,0,3,0,13,3,7,0,3,0,3,17,3,3,44,3371,3792,4474,2229,3081,1675,4190,3084,425,26314,88,89,165,144,137,256,180,296,22,1366,32,3,36,0,12,4,105,23,3,219,12,22,26,4,6,4,21,11,3,115,23,71,44,47,11,27,20,30,8,288,24,21,21,15,11,11,15,13,7,149,63,95,60,132,50,99,17,53,9,581,3673,4243,4955,2683,3387,2172,4611,3670,501,29912,5,21,17,25,24,22,23,34,6,179,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,0,3,4,0,26,10,28,18,3,4,3,3,14,0,84,0,4,3,6,0,3,3,4,0,22,4,5,4,3,4,3,3,3,0,43,26,78,46,45,35,30,36,57,6,353,Hobsons Bay (C)
23190,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,6,4,13,0,28,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,3,0,11,849,1176,939,701,815,686,327,606,61,6145,31,34,43,49,32,94,9,116,3,410,11,0,7,0,0,0,21,4,0,45,3,3,6,0,4,0,3,5,0,23,3,17,7,10,9,11,4,17,0,75,29,0,13,0,4,4,0,6,0,57,84,96,44,43,37,42,17,57,8,430,1008,1325,1059,808,897,856,381,826,75,7237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Horsham (RC)
23270,37,150,116,65,57,69,55,146,12,711,33,52,67,144,46,168,98,174,24,798,4,3,0,0,0,0,0,0,0,11,3,8,9,3,4,5,4,5,0,36,10,27,12,92,10,10,88,25,4,273,8731,9559,10570,6135,9666,6020,9872,7389,1124,69071,234,270,479,386,339,897,417,1007,85,4101,87,9,120,0,58,23,348,107,15,761,14,34,40,25,17,12,54,27,3,219,21,62,35,22,23,8,38,32,8,245,43,39,66,64,46,20,79,30,10,396,52,54,79,121,48,106,50,107,11,633,9272,10254,11574,7053,10310,7337,11108,9041,1308,77256,17,67,48,36,35,65,46,105,3,414,0,0,0,0,0,0,0,0,0,0,10,15,6,3,4,4,0,4,0,46,13,25,24,4,8,12,3,17,0,108,0,5,7,7,5,7,7,14,0,47,3,20,4,5,7,0,8,3,0,52,45,130,88,52,58,83,62,142,3,663,Hume (C)
23350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,479,437,336,276,158,211,592,37,2977,9,15,26,25,3,27,4,51,3,164,3,0,5,0,0,0,18,4,0,40,17,0,0,0,0,0,0,3,0,23,3,7,9,3,0,0,7,5,0,37,9,5,0,3,3,0,3,0,3,31,102,33,35,37,14,35,6,40,4,305,583,538,514,411,311,234,259,700,46,3592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Indigo (S)
23430,82,199,162,150,117,147,66,141,15,1082,44,66,63,112,61,215,85,206,16,860,3,3,4,3,0,3,0,0,0,10,4,3,9,4,0,0,0,5,0,22,11,9,13,6,4,9,48,8,0,107,8820,8662,9098,4309,7288,5843,5363,5187,758,55321,224,203,365,295,277,664,270,691,37,3033,44,0,73,3,24,13,143,59,6,360,29,34,44,7,16,11,41,19,4,206,45,90,65,42,36,47,42,65,15,438,42,51,52,22,42,24,36,23,24,306,94,195,111,212,99,248,44,165,19,1186,9437,9506,10053,5163,7960,7229,6136,6561,890,62936,36,75,69,71,65,98,62,111,8,595,0,0,0,0,0,0,0,0,0,0,3,22,0,7,3,3,0,3,0,50,5,30,32,14,13,16,3,10,0,130,4,8,4,12,6,8,6,8,0,58,0,22,8,7,3,4,0,5,0,52,48,159,118,106,102,129,80,148,5,886,Kingston (C) (Vic.)
23670,27,62,70,32,32,26,16,52,3,322,31,62,81,108,64,179,57,146,17,752,0,0,0,0,0,0,0,0,0,4,0,0,7,3,0,6,0,3,0,17,7,3,3,5,9,7,14,15,0,62,7296,8613,7604,4180,7086,4734,4365,4306,630,48812,185,177,307,367,237,736,188,585,34,2819,34,0,97,0,24,6,148,57,14,375,21,20,29,15,21,7,17,21,3,145,21,47,44,17,15,15,24,25,0,218,43,37,42,14,39,12,20,19,9,230,73,103,96,100,62,120,27,135,11,731,7748,9121,8366,4845,7594,5853,4894,5366,724,54496,12,44,28,27,31,35,19,40,0,236,0,0,0,0,0,0,0,0,0,0,4,4,3,0,3,0,0,4,0,16,16,15,10,9,11,5,3,0,4,77,0,4,3,4,3,6,0,3,0,23,0,4,3,0,3,0,0,0,0,9,33,66,44,37,50,49,28,56,4,367,Knox (C)
23810,6,30,21,9,14,12,0,3,0,98,3,8,12,17,17,44,3,33,0,139,0,0,3,5,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,6,4,3,6,3,12,8,4,0,47,2257,4246,4015,2695,3388,1878,1828,2038,322,22672,79,112,175,166,127,373,49,272,17,1367,27,0,21,0,4,4,67,24,4,151,10,12,28,0,6,3,10,7,3,81,4,19,32,13,3,9,10,15,0,102,24,10,13,7,8,3,8,11,6,98,87,112,62,68,71,75,22,84,7,592,2503,4561,4386,2987,3649,2415,2013,2485,355,25360,0,3,3,3,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,10,0,4,4,3,0,0,0,27,0,0,0,7,0,3,0,0,0,8,0,4,0,0,0,0,0,0,0,9,4,19,3,14,5,9,0,0,0,56,Latrobe (C) (Vic.)
23940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,205,137,120,102,65,156,269,20,1409,19,20,3,5,3,14,4,31,0,93,17,0,0,0,0,0,12,3,0,30,11,0,0,0,0,0,3,0,0,14,0,0,0,0,0,5,0,3,0,11,21,3,0,5,0,0,0,3,3,37,125,20,16,16,12,10,13,27,0,237,537,242,157,140,116,98,185,333,28,1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Loddon (S)
24130,5,30,8,8,9,7,0,11,0,78,0,0,3,3,0,5,0,5,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,939,1459,1387,1250,887,729,392,876,77,7990,30,35,102,76,31,125,10,156,4,570,10,0,24,0,0,4,45,16,3,102,0,0,3,0,0,0,0,3,0,14,0,10,5,5,0,4,4,10,0,36,18,13,6,4,14,6,0,6,0,75,79,50,61,37,39,65,13,81,4,430,1091,1598,1600,1388,984,943,466,1165,85,9321,0,3,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,3,0,0,3,0,4,0,28,0,0,0,0,0,0,0,3,0,7,0,3,0,3,0,0,0,3,0,11,3,16,9,6,4,3,0,11,0,54,Macedon Ranges (S)
24210,9,19,15,16,13,15,3,20,5,105,43,93,88,170,46,237,17,137,6,833,0,0,3,0,0,0,0,0,0,4,0,7,0,3,0,3,0,0,0,14,3,3,4,0,0,0,4,0,0,19,2407,4078,2576,2995,2021,2745,605,1234,173,18833,67,99,126,254,78,433,23,199,14,1290,18,4,45,0,6,4,38,25,0,144,8,7,13,4,3,7,8,10,4,54,6,21,8,15,7,6,3,7,0,82,28,24,24,16,20,13,6,7,8,152,62,83,71,122,41,129,10,65,8,593,2665,4440,2968,3594,2231,3587,715,1704,220,22122,15,28,15,31,14,42,4,24,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,5,9,4,5,0,7,0,3,0,38,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,25,45,16,41,12,53,8,30,0,238,Manningham (C)
24250,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,302,312,319,219,208,223,85,236,23,1921,13,8,26,23,3,22,5,40,0,146,5,0,3,0,3,0,10,3,0,25,0,0,0,0,0,0,0,0,0,0,3,4,3,7,0,0,0,3,0,33,15,7,3,4,0,0,3,0,5,35,55,48,27,33,18,32,10,28,3,241,392,372,395,288,231,278,118,312,24,2417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mansfield (S)
24330,128,509,113,180,225,123,67,153,38,1540,29,73,42,116,55,149,24,98,18,593,0,0,0,3,0,0,0,0,0,4,20,24,3,25,13,72,4,29,0,191,3,4,3,3,6,3,18,13,4,62,3297,5278,2849,2682,3006,3001,2234,1842,364,24563,121,176,166,201,153,466,105,298,32,1719,23,0,26,0,5,4,73,9,4,141,8,32,21,12,9,11,8,12,5,124,37,222,25,61,31,33,20,50,5,478,17,26,7,22,16,11,18,14,8,137,121,266,91,233,105,162,32,119,17,1151,3807,6617,3350,3537,3631,4033,2601,2637,487,30705,28,84,26,60,50,61,24,46,5,378,0,0,0,0,0,0,0,0,0,0,13,63,14,18,22,16,3,15,3,173,25,82,12,28,39,16,11,9,3,219,3,22,7,16,8,3,4,10,0,72,3,25,8,3,8,3,8,3,0,57,76,275,63,129,130,101,47,80,10,896,Maribyrnong (C)
24410,28,98,44,73,37,122,10,55,17,488,12,24,37,81,35,95,12,94,0,387,0,0,0,0,3,0,3,0,4,13,0,4,0,0,0,0,0,0,0,6,3,3,4,0,0,5,6,6,0,35,4088,6189,5120,3331,3888,3428,1714,2903,337,31002,108,144,226,222,122,487,65,416,29,1803,32,5,69,0,3,4,53,36,0,209,11,16,22,5,7,11,11,15,3,104,14,36,20,7,11,8,15,25,3,150,9,25,25,10,16,7,6,15,8,118,52,91,66,111,63,109,27,109,9,636,4360,6635,5641,3845,4192,4273,1923,3670,419,34953,4,22,27,45,11,57,17,45,3,227,0,0,0,0,0,0,0,0,0,0,4,6,3,8,4,4,0,4,0,33,6,13,11,4,7,7,5,9,0,64,4,6,7,6,0,15,0,3,4,50,0,8,5,3,7,0,4,3,0,24,20,60,50,66,31,80,25,60,8,401,Maroondah (C)
24600,17087,45225,6036,5942,27618,6271,647,4277,2199,115291,952,2834,312,393,1445,497,45,267,120,6871,11,23,18,5,3,8,6,10,37,132,5231,14876,1847,3033,6501,2833,95,1368,512,36295,229,365,31,46,108,42,45,5,20,883,24263,36840,11470,9053,15941,6660,4082,5615,1785,115714,1736,3443,687,744,2451,626,99,670,203,10655,48,14,68,4,21,12,113,38,6,323,508,1072,301,251,329,96,43,123,40,2768,2477,7841,758,820,1531,389,88,265,184,14354,364,557,104,100,214,79,48,61,84,1606,3394,9529,1253,2263,2772,1310,79,865,343,21815,56298,122625,22890,22659,58933,18813,5390,13565,5541,326710,1181,3898,596,579,2288,693,89,645,227,10192,0,3,0,0,3,0,0,7,0,13,1070,3861,460,537,1598,490,31,428,132,8609,3579,8819,1193,863,5795,909,151,361,330,21985,530,1619,164,140,1196,227,14,110,60,4054,277,849,124,116,262,57,14,45,33,1779,6637,19052,2535,2239,11145,2374,298,1585,784,46645,Melbourne (C)
24650,10,26,8,20,12,16,0,16,3,107,11,6,17,35,10,57,12,59,0,208,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,5,0,0,34,4,0,39,1856,3228,2642,2775,2007,1972,1368,1515,244,17604,69,92,191,221,81,455,106,323,18,1558,27,3,35,0,8,0,113,37,4,236,4,6,9,9,3,6,7,3,0,51,3,12,5,9,5,3,5,5,0,54,11,15,25,17,25,5,19,6,5,141,28,36,52,84,24,85,7,66,3,388,2023,3429,2991,3183,2176,2610,1671,2035,282,20399,3,13,3,12,5,11,0,9,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,10,3,9,5,0,0,0,0,30,0,0,3,0,3,0,0,4,0,10,0,3,0,0,3,0,0,0,0,9,4,24,10,17,18,16,3,14,0,109,Melton (C)
24780,0,0,0,0,0,0,0,0,0,3,4,3,4,6,5,23,8,35,3,99,3,0,3,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,9,8,0,25,2049,2828,2072,1781,1936,1614,1033,1650,183,15136,69,119,134,118,72,324,41,411,22,1309,15,0,26,0,4,3,54,17,0,123,19,9,12,9,0,8,14,13,0,81,6,34,10,16,6,12,8,27,0,124,51,11,27,9,4,8,11,15,0,126,217,94,85,78,74,95,28,121,11,803,2432,3094,2371,2029,2113,2081,1202,2303,224,17841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mildura (RC)
24850,0,18,5,3,6,6,3,8,0,54,0,0,0,5,3,0,3,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,13,918,1336,1012,1113,776,628,445,878,79,7179,45,30,63,44,37,142,13,159,7,543,14,0,15,0,0,0,38,17,4,91,9,0,0,0,0,3,3,4,0,22,10,3,12,4,0,3,5,8,0,49,18,4,12,3,6,3,6,8,4,67,97,32,45,192,24,62,64,66,5,588,1114,1431,1161,1373,853,852,586,1142,109,8622,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,7,0,3,0,5,0,7,0,34,Mitchell (S)
24900,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,962,943,1014,644,711,564,535,1234,88,6693,43,35,66,41,22,91,17,155,8,472,13,0,12,0,0,0,35,13,0,69,50,0,3,0,0,0,4,10,0,75,14,13,10,3,7,12,13,25,3,96,41,6,6,3,3,0,3,15,0,86,207,51,59,51,34,67,22,96,7,596,1331,1049,1167,736,788,745,639,1544,106,8102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Moira (S)
24970,126,578,199,215,218,151,67,199,40,1780,61,414,154,263,204,231,63,285,29,1691,0,0,3,0,3,0,0,3,3,17,3,21,3,12,8,7,0,9,0,63,27,23,6,10,18,4,57,20,8,166,12232,22017,10482,5986,12255,6080,4249,4573,1054,78927,278,646,393,407,504,626,148,525,54,3573,35,7,91,4,36,10,151,43,8,384,28,123,50,22,32,18,31,24,4,329,69,337,53,44,38,31,20,39,5,640,74,91,66,76,80,32,52,24,25,521,114,571,169,333,154,217,51,204,26,1848,13053,24826,11665,7370,13544,7411,4885,5945,1245,89947,62,452,85,113,162,87,51,110,8,1127,0,0,0,0,0,0,0,0,0,0,15,69,14,3,14,14,0,10,0,141,24,118,23,19,41,16,15,13,7,287,9,30,8,11,20,10,4,9,0,98,4,41,4,0,0,3,3,0,0,53,106,708,137,150,235,127,68,149,18,1709,Monash (C)
25060,55,194,83,149,131,86,19,89,25,828,17,45,27,65,45,93,6,45,9,348,0,0,3,0,0,3,0,0,0,8,13,68,33,122,53,70,10,55,7,432,4,9,3,13,4,4,22,3,0,58,3000,5338,3356,3213,3787,2861,968,1402,315,24235,110,152,178,264,158,468,25,207,27,1590,19,0,37,0,6,3,44,16,0,131,16,18,25,16,14,10,12,11,4,119,26,94,28,39,29,28,9,23,0,270,26,38,25,11,33,12,13,6,12,186,90,246,95,219,126,189,31,120,8,1126,3379,6202,3892,4108,4384,3826,1161,1980,399,29333,11,43,14,45,42,36,3,23,3,228,0,0,0,0,0,0,0,0,0,0,10,47,12,21,19,18,3,9,3,143,8,32,12,4,16,6,3,6,4,85,0,11,3,9,7,9,0,3,0,43,0,8,0,3,3,0,0,0,0,12,28,134,45,81,89,71,6,49,10,516,Moonee Valley (C)
25150,4,8,3,0,3,3,0,6,0,24,0,0,0,10,0,14,0,9,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,594,893,773,606,534,392,504,553,65,4916,20,35,57,62,19,103,13,116,12,427,14,0,26,0,3,0,55,9,0,105,3,0,0,0,0,0,0,6,3,15,0,4,7,3,0,3,0,4,0,26,18,4,4,7,7,0,3,5,0,51,77,28,32,23,28,27,10,37,0,258,721,973,907,699,588,539,595,751,82,5858,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,5,3,0,3,0,4,3,0,27,Moorabool (S)
25250,62,210,113,147,99,104,47,149,32,949,14,46,53,104,32,70,42,61,8,425,0,0,0,0,0,0,0,0,3,8,41,146,72,135,55,106,13,67,11,645,5,12,7,13,3,3,87,13,0,147,3049,5101,4053,3447,2955,2194,1638,1941,311,24680,123,178,187,214,138,269,64,258,13,1443,36,0,49,3,3,8,68,34,0,208,22,20,20,29,4,11,3,6,3,118,96,301,120,185,66,71,32,81,6,972,37,46,24,36,20,10,41,14,3,230,155,310,157,304,128,202,92,168,9,1527,3641,6371,4851,4612,3507,3051,2131,2790,404,31343,6,42,19,46,22,31,17,47,5,240,0,0,0,0,0,0,0,0,0,0,19,64,14,30,22,20,13,29,3,220,13,21,11,8,11,5,3,3,0,75,0,3,6,11,5,8,3,3,0,34,3,12,6,0,0,0,0,3,0,36,40,147,55,90,64,63,37,90,7,608,Moreland (C)
25340,5,14,14,4,3,10,0,12,6,65,9,13,53,57,7,85,5,68,10,312,0,0,0,0,0,5,0,0,0,8,0,3,0,0,0,0,0,0,0,3,5,6,3,3,3,0,0,3,0,27,4074,5845,6241,4858,3539,3743,1312,3601,354,33570,121,125,361,343,95,651,57,555,31,2337,41,0,101,0,9,4,79,70,4,312,12,16,19,12,8,3,9,7,0,87,14,35,41,21,5,17,3,40,3,176,46,32,45,68,35,13,14,23,12,281,244,129,434,449,95,178,34,158,30,1747,4569,6224,7312,5827,3798,4700,1521,4536,449,38939,0,3,3,6,3,10,0,14,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,15,3,3,3,7,0,3,0,35,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,18,11,12,6,15,0,14,0,76,Mornington Peninsula (S)
17100,92,413,139,123,212,136,96,198,37,1442,24,51,16,32,43,63,18,39,12,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,4,3,13,7,0,22,2329,2472,1722,542,2906,1470,1786,1227,253,14715,66,95,100,43,182,131,98,206,20,947,53,0,34,0,32,19,169,25,3,340,4,15,10,3,25,9,26,12,4,109,12,20,15,3,3,6,12,3,0,73,15,22,10,10,18,7,10,5,7,102,56,126,48,83,54,51,34,86,7,548,2645,3208,2096,845,3485,1898,2264,1806,345,18591,30,128,26,34,80,99,46,79,7,542,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,31,24,16,19,8,8,17,3,141,8,24,3,0,6,13,0,6,0,67,0,10,0,3,6,0,0,3,0,25,53,199,58,57,117,124,56,108,9,776,Strathfield (A)
17150,162,425,360,490,205,492,54,375,51,2617,20,62,44,115,62,132,22,89,10,549,0,3,0,0,3,0,0,3,0,14,0,0,0,0,0,0,3,0,0,7,7,8,5,12,0,3,3,3,0,49,5967,9454,6651,5372,5944,4766,1895,2812,513,43374,188,271,401,468,268,695,99,589,47,3022,83,3,204,0,10,5,145,88,0,532,23,42,41,17,29,26,17,24,4,217,26,63,51,41,23,21,20,51,9,313,37,53,28,19,44,14,14,26,17,245,212,341,212,467,235,406,57,238,29,2200,6716,10734,8002,7013,6826,6566,2327,4290,671,53140,28,85,48,135,47,89,29,120,14,585,0,0,3,0,3,4,0,0,0,11,0,0,0,0,0,0,0,0,0,4,23,56,34,35,17,30,0,15,5,220,7,17,13,29,10,32,3,22,0,134,3,8,8,5,4,3,0,0,0,36,56,173,115,203,81,151,36,156,14,990,Sutherland Shire (A)
