lga_code16,p_1_149_om_uie,p_1_149_cfw,p_1_149_es_ns,p_1_149_tot,p_150_299_e,p_150_299_om_ie,p_150_299_om_uie,p_150_299_cfw,p_150_299_es_ns,p_150_299_tot,p_300_399_e,p_300_399_om_ie,p_300_399_om_uie,p_300_399_cfw,p_300_399_es_ns,p_300_399_tot,p_400_499_e,p_400_499_om_ie,p_400_499_om_uie,p_400_499_cfw,p_400_499_es_ns,p_400_499_tot,p_500_649_e,p_500_649_om_ie,p_500_649_om_uie,p_500_649_cfw,p_500_649_es_ns,p_500_649_tot,p_650_799_e,p_650_799_om_ie,p_650_799_om_uie,p_650_799_cfw,p_650_799_es_ns,p_650_799_tot,p_800_999_e,p_800_999_om_ie,p_800_999_om_uie,p_800_999_cfw,p_800_999_es_ns,p_800_999_tot,p_1000_1249_e,p_1000_1249_om_ie,p_1000_1249_om_uie,p_1000_1249_cfw,p_1000_1249_es_ns,p_1000_1249_tot,p_1250_1499_e,p_1250_1499_om_ie,p_1250_1499_om_uie,p_1250_1499_cfw,p_1250_1499_es_ns,p_1250_1499_tot,p_1500_1749_e,p_1500_1749_om_ie,p_1500_1749_om_uie,p_1500_1749_cfw,p_1500_1749_es_ns,p_1500_1749_tot,p_1750_1999_e,p_1750_1999_om_ie,p_1750_1999_om_uie,p_1750_1999_cfw,p_1750_1999_es_ns,p_1750_1999_tot,p_2000_2999_e,p_2000_2999_om_ie,p_2000_2999_om_uie,p_2000_2999_cfw,p_2000_2999_es_ns,p_2000_2999_tot,p_3000mor_e,p_3000mor_om_ie,p_3000mor_om_uie,p_3000mor_cfw,p_3000mor_es_ns,p_3000mor_tot,p_persinc_ns_e,p_persinc_ns_om_ie,p_persinc_ns_om_uie,p_persinc_ns_cfw,p_persinc_ns_es_ns,p_persinc_ns_tot,p_tot_e,p_tot_om_ie,p_tot_om_uie,p_tot_cfw,p_tot_es_ns,p_tot_tot,lga_name16
57420,3,7,0,16,14,0,6,3,0,29,18,0,5,8,0,28,28,3,5,6,0,46,37,3,7,5,3,53,48,4,10,4,3,66,49,0,15,8,0,74,88,9,19,5,3,121,63,5,8,0,0,82,70,0,4,3,0,80,117,5,10,0,0,132,162,5,9,4,0,181,44,9,13,0,0,70,12,3,5,4,0,22,767,50,113,75,11,1020,Ravensthorpe (S)
57490,108,44,21,1900,1498,20,167,40,9,1742,1480,39,143,48,18,1728,1629,44,162,34,7,1881,2354,77,272,26,26,2758,2553,105,229,36,20,2948,2845,149,289,30,21,3337,2982,174,316,19,23,3510,2205,147,195,21,17,2585,1892,164,153,13,9,2237,1570,97,94,9,6,1774,1885,191,127,6,4,2220,478,162,90,12,4,747,304,14,37,12,30,387,25516,1396,2446,471,231,30054,Rockingham (C)
65010,16,14,0,46,35,3,16,10,3,69,47,4,18,13,0,78,44,0,22,6,6,80,82,3,32,13,3,139,93,3,23,8,9,142,97,11,23,10,3,142,74,9,35,7,10,120,42,5,16,5,0,70,37,13,14,0,3,66,24,4,7,0,0,32,16,0,12,0,0,30,3,11,15,0,0,25,8,0,4,0,0,13,621,65,254,115,37,1089,Southern Midlands (M)
65210,6,3,0,26,34,0,8,8,0,54,35,4,12,0,3,63,43,0,12,4,0,66,77,0,16,3,0,93,75,5,10,4,0,95,61,0,16,0,0,79,55,0,12,3,4,76,36,3,7,0,0,42,21,5,3,3,0,34,18,0,3,0,0,20,9,3,4,0,3,20,5,3,7,3,0,19,12,0,0,0,3,20,504,22,125,39,19,713,Tasman (M)
65410,13,12,3,175,137,9,25,15,3,185,179,4,24,22,6,232,211,6,32,8,7,270,319,11,54,19,3,408,400,27,42,6,4,483,399,27,41,14,3,488,353,17,43,3,4,418,269,25,18,0,0,314,264,21,24,0,3,312,176,13,5,0,0,191,120,16,7,0,0,145,28,20,20,3,0,66,46,0,13,0,12,67,3053,203,368,134,52,3808,Waratah/Wynyard (M)
55740,12,0,0,137,110,3,13,3,0,129,116,4,11,3,0,138,115,3,12,0,0,139,175,9,17,9,5,212,194,7,9,3,0,214,237,12,19,0,3,273,257,18,19,5,0,303,150,21,22,3,5,195,144,20,12,8,0,179,119,24,8,0,0,151,140,33,21,3,0,197,28,58,12,11,0,114,25,0,4,3,0,30,1936,217,206,59,13,2427,Mosman Park (T)
55810,0,0,0,5,3,0,0,0,0,4,0,0,0,0,0,3,8,0,3,0,0,6,9,0,0,0,0,20,13,0,0,0,0,19,13,0,3,0,0,18,18,3,0,0,0,23,22,0,0,0,0,23,36,3,0,0,0,40,36,7,0,0,0,43,81,0,0,0,0,76,26,3,0,0,0,32,6,0,0,0,0,6,283,14,17,4,3,330,Mount Magnet (S)
56160,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,4,6,0,0,0,0,8,4,5,0,0,0,5,3,0,0,0,0,11,9,0,0,0,0,9,7,0,0,0,0,5,3,0,3,0,0,5,3,0,0,0,0,3,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,50,6,4,3,3,67,Murchison (S)
56230,23,8,4,176,164,9,25,17,3,215,193,10,24,14,3,241,221,16,38,9,3,281,295,19,57,18,0,391,327,23,44,21,0,415,306,15,36,4,0,372,366,38,36,7,3,452,288,31,27,8,0,356,417,46,26,5,4,495,459,21,15,0,4,501,957,34,27,0,4,1022,256,37,31,0,0,321,85,3,10,3,11,108,4499,297,421,143,45,5406,Murray (S)
56300,0,3,0,19,19,3,15,3,0,39,19,0,6,11,0,31,22,0,11,3,0,43,28,4,9,0,0,42,41,0,7,9,0,56,44,3,10,3,0,70,47,0,7,5,0,64,24,3,8,3,0,35,21,0,5,0,0,26,6,3,0,3,0,14,6,3,3,0,0,13,0,0,6,4,0,8,5,0,0,3,0,12,295,25,92,49,9,474,Nannup (S)
65610,3,5,3,59,63,0,8,11,0,84,80,4,3,3,4,87,80,5,13,0,3,104,107,4,7,0,3,123,112,8,15,0,3,139,167,13,0,0,7,190,179,4,3,5,5,199,171,5,4,3,3,190,164,3,3,0,3,178,141,4,3,0,0,153,291,4,3,0,3,298,71,0,0,0,0,78,26,3,0,0,3,33,1700,56,78,41,37,1912,West Coast (M)
65810,17,11,0,197,178,10,47,28,5,270,188,13,62,17,6,286,245,18,68,18,4,352,323,20,74,20,9,451,371,20,78,3,5,480,399,23,61,8,7,501,288,33,48,5,3,380,170,31,32,3,0,235,143,25,22,0,0,186,95,11,20,0,0,124,86,23,29,0,0,135,23,15,18,0,0,64,47,4,13,5,3,66,2723,257,597,142,50,3762,West Tamar (M)
56370,0,0,0,9,4,0,4,3,0,10,7,3,3,0,0,14,16,4,3,5,0,29,13,3,3,7,0,24,20,9,8,0,0,34,38,9,11,3,0,56,32,12,7,3,0,60,26,7,0,0,0,38,13,3,6,0,0,27,10,8,4,0,0,20,12,3,11,0,0,31,10,4,11,3,0,27,8,4,0,0,0,10,210,58,69,42,8,395,Narembeen (S)
58890,0,7,0,12,12,0,3,9,0,27,14,0,14,3,0,26,5,0,5,3,0,20,18,5,12,10,0,38,15,8,15,6,0,40,18,4,8,5,0,37,30,4,13,6,0,55,5,9,10,4,0,26,13,0,3,6,0,18,3,0,8,3,0,20,3,5,3,7,0,21,0,3,4,0,0,8,0,0,0,3,0,5,154,41,106,79,3,378,West Arthur (S)
56460,5,8,0,59,35,0,9,6,0,62,93,4,12,6,3,116,96,7,16,3,0,123,172,18,26,11,4,231,225,9,22,4,6,265,247,16,22,3,3,291,259,11,27,12,5,314,183,13,22,4,0,220,151,19,25,4,3,198,98,9,9,7,0,126,143,12,18,5,0,169,35,20,23,5,0,84,35,4,10,0,3,54,1831,143,243,92,29,2332,Narrogin (S)
56580,31,6,7,461,508,8,28,6,8,563,507,10,46,13,7,581,644,23,39,6,6,722,939,32,53,7,11,1043,1221,43,66,6,6,1340,1825,47,76,14,7,1965,2840,80,83,14,7,3028,2325,60,67,12,9,2467,2055,81,81,4,4,2217,1533,74,50,7,6,1674,2232,154,90,11,0,2485,952,278,164,15,6,1417,225,9,13,3,15,261,18265,911,885,158,113,20327,Nedlands (C)
56730,9,9,3,117,121,6,23,19,6,168,151,4,20,8,11,193,174,13,36,11,4,236,320,19,25,8,10,385,325,21,46,14,8,416,421,19,34,3,10,486,506,24,37,10,3,577,374,34,23,7,4,437,360,23,31,5,0,426,257,13,6,3,0,283,343,19,23,4,4,394,81,23,15,4,4,130,63,3,6,5,9,82,3604,225,337,122,76,4359,Northam (S)
57630,3,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,10,0,3,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,9,4,0,46,Sandstone (S)
57700,31,23,7,246,145,3,44,22,3,217,161,18,34,11,0,230,165,19,55,11,3,249,306,15,53,20,0,394,367,42,71,9,7,498,398,48,64,17,4,520,412,60,101,15,4,595,304,57,59,8,3,431,270,45,53,0,0,378,173,35,43,8,9,256,186,42,51,8,3,294,48,57,24,11,0,131,54,9,14,8,3,89,3193,459,690,187,54,4585,Serpentine-Jarrahdale (S)
57770,0,0,0,6,12,0,0,0,0,12,28,0,0,0,0,28,25,0,3,0,0,32,30,0,3,0,0,35,40,4,0,0,0,46,47,0,13,0,0,63,30,3,6,0,0,44,30,0,4,0,0,36,20,5,4,0,0,33,20,3,3,0,0,26,34,0,0,0,0,34,5,3,4,0,0,9,4,4,0,0,0,8,337,26,42,9,4,420,Shark Bay (S)
57840,35,11,8,513,522,13,65,19,3,624,481,19,52,6,6,576,578,35,80,8,4,698,839,54,98,21,7,1020,881,62,101,12,15,1069,1169,72,91,8,10,1355,1243,107,108,22,8,1493,997,89,96,10,8,1197,878,111,88,9,0,1090,620,78,46,3,5,757,1112,186,81,13,3,1395,422,253,129,20,3,832,99,19,10,3,4,134,10337,1132,1078,216,94,12856,South Perth (C)
57910,194,45,33,2829,2691,69,287,51,25,3124,2739,102,331,63,45,3273,3268,154,393,66,41,3912,4990,217,539,81,65,5891,6093,283,521,63,47,7005,7751,448,571,62,57,8892,9023,570,646,65,55,10359,6450,521,542,33,49,7604,5197,670,407,47,35,6357,3706,448,267,25,24,4463,5468,855,389,40,28,6780,2112,975,373,29,24,3518,784,67,82,25,67,1015,62996,5456,5588,856,605,75495,Stirling (C)
57980,20,6,7,918,875,10,47,9,9,948,778,26,34,3,7,852,902,28,57,13,12,1007,1372,56,91,12,10,1543,1626,50,88,8,11,1783,2201,83,99,3,7,2404,3025,122,103,13,19,3293,2624,102,90,6,11,2829,2241,152,86,11,8,2492,1669,110,55,6,7,1843,2891,251,111,12,6,3277,1764,585,184,12,14,2556,243,22,26,3,20,314,23151,1622,1106,153,149,26182,Subiaco (C)
58050,125,57,25,2099,1922,43,204,76,19,2256,1911,100,253,87,32,2376,2217,104,244,63,33,2663,3477,172,353,63,37,4110,4438,252,382,53,55,5180,6077,323,418,43,48,6913,7012,460,450,63,44,8031,4953,340,315,40,43,5684,4248,466,228,28,20,4991,3044,295,186,20,10,3556,3787,456,226,21,25,4512,1160,427,145,26,7,1770,656,44,60,19,40,815,46939,3530,3657,840,444,55407,Swan (C)
58190,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,8,12,0,0,0,0,12,19,0,0,0,0,22,19,3,3,0,0,26,10,3,9,0,0,23,15,4,0,0,0,26,5,0,7,0,0,12,4,3,7,3,0,16,3,0,3,0,0,7,3,5,0,0,0,9,0,4,0,0,0,9,9,0,0,3,0,10,102,24,33,11,3,174,Tammin (S)
58260,0,0,0,3,3,0,6,0,0,15,7,0,6,0,0,13,8,0,3,3,0,15,9,0,4,4,0,22,20,0,0,4,0,23,28,0,5,0,0,40,25,0,4,0,0,32,18,0,3,0,0,25,17,3,0,4,0,24,14,0,4,0,0,24,15,0,3,0,0,21,5,9,3,0,0,16,0,0,0,0,0,8,186,23,42,27,3,281,Three Springs (S)
57000,0,4,0,7,3,0,0,3,0,8,8,4,3,3,0,16,6,0,0,0,0,11,17,0,5,3,0,27,15,3,0,0,0,16,16,3,5,0,0,26,44,6,6,3,0,59,60,0,4,0,0,68,66,7,4,3,0,78,76,0,0,0,0,79,246,3,0,3,0,251,75,5,9,3,0,95,9,0,4,0,0,14,649,27,51,38,7,770,Perenjori (S)
57080,48,28,9,1403,2192,39,80,27,30,2368,2517,57,91,30,36,2735,3056,66,94,32,39,3296,4524,149,154,33,38,4892,6068,163,201,29,50,6507,9172,221,222,35,52,9699,13945,271,229,18,63,14525,13145,290,148,15,55,13652,12441,327,196,4,46,13012,10066,222,108,11,26,10445,21872,642,236,21,55,22832,18678,1587,828,23,60,21181,1241,55,57,15,75,1447,120573,4133,2728,434,647,128511,Perth (C)
57140,9,3,0,18,8,3,3,0,0,19,11,0,0,3,0,20,11,4,0,0,0,22,20,5,0,0,0,25,18,4,9,0,0,33,25,0,7,0,0,37,29,8,3,8,0,51,16,4,0,4,0,29,13,3,0,5,0,22,8,5,3,0,0,18,12,3,3,0,0,18,3,4,5,0,0,15,3,0,4,0,0,6,183,48,62,32,4,336,Pingelly (S)
58330,6,4,0,53,28,3,19,3,0,56,24,4,13,3,3,51,51,11,15,10,0,84,49,6,22,9,0,84,58,3,26,6,0,92,58,10,18,3,0,93,64,16,13,0,0,99,39,8,17,7,0,69,27,5,10,3,0,45,13,3,7,0,0,24,27,3,5,0,0,34,3,7,7,3,3,23,10,4,7,4,0,25,494,81,195,78,15,856,Toodyay (S)
74560,0,0,0,0,3,0,0,0,0,11,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,5,0,0,6,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,7,16,0,0,47,Wagait (S)
74660,0,0,0,60,142,0,3,0,0,149,71,3,0,0,0,75,82,0,0,0,3,86,185,5,0,0,3,192,143,0,4,0,0,150,131,0,3,0,0,129,169,0,0,0,0,173,143,3,0,0,0,147,124,4,0,0,0,134,104,3,0,0,0,110,245,0,0,0,3,248,59,3,0,0,0,59,67,0,0,0,0,64,1732,22,14,5,13,1780,West Arnhem (R)
74680,0,0,0,19,56,0,0,0,0,56,44,0,0,0,0,41,47,0,0,0,0,47,75,0,0,0,3,80,25,0,0,0,0,25,40,0,0,0,3,43,43,0,0,0,0,48,38,3,0,0,0,45,38,0,0,0,0,38,29,4,0,0,0,29,37,0,3,0,0,38,20,3,0,0,0,24,6,0,0,0,0,11,526,12,4,0,8,551,West Daly (R)
58400,0,3,0,3,0,0,0,0,0,9,3,0,4,0,0,6,6,0,3,0,0,8,7,3,0,4,0,18,12,0,0,0,0,11,9,0,0,0,0,12,14,0,0,3,0,18,15,5,4,0,0,24,5,6,3,0,0,18,0,3,0,0,0,3,6,7,3,0,0,12,3,0,0,0,0,6,3,0,3,0,0,6,78,26,26,16,5,152,Trayning (S)
79399,0,0,0,68,90,0,7,6,0,108,87,3,7,7,3,102,131,4,6,4,5,148,247,9,8,6,3,275,516,10,21,7,11,565,640,11,15,0,4,671,874,45,22,3,11,955,710,28,13,3,8,759,601,34,14,4,8,658,434,24,18,0,0,477,977,29,10,0,4,1015,390,34,6,3,0,432,99,5,7,0,10,118,5870,231,170,52,78,6401,Unincorporated NT
58470,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,7,0,0,0,0,7,7,0,0,0,0,7,6,0,0,0,0,6,4,0,0,0,0,8,3,3,0,0,0,4,3,0,0,0,0,3,9,0,0,0,0,9,6,0,0,0,0,6,5,0,0,0,0,5,64,5,3,4,0,77,Upper Gascoyne (S)
58510,34,13,9,637,835,27,75,19,17,969,940,43,71,17,15,1083,1186,43,107,16,7,1371,1832,63,150,28,16,2082,2157,104,120,17,18,2413,2863,111,149,13,26,3158,3601,158,160,12,22,3962,2724,139,94,13,11,2981,2313,173,96,12,11,2604,1752,85,49,8,9,1903,2590,187,88,7,11,2885,1202,205,54,3,4,1464,267,14,21,3,14,317,24913,1387,1276,227,185,27996,Victoria Park (T)
70200,6,5,0,277,198,5,28,7,3,236,205,8,26,3,3,250,268,11,26,10,4,321,557,28,41,0,5,634,904,48,53,4,12,1020,1392,47,80,7,14,1530,1857,88,88,0,13,2059,1371,58,59,5,9,1509,1182,75,40,3,11,1312,870,56,31,0,3,968,1027,74,30,0,0,1134,288,66,12,3,4,373,162,14,10,3,10,196,10590,581,539,70,100,11884,Alice Springs (T)
58540,3,4,0,13,4,0,0,3,0,15,7,0,4,7,0,22,7,3,3,3,0,22,17,5,8,4,0,34,29,3,10,3,0,46,42,3,16,6,6,73,45,11,14,4,0,74,26,6,5,0,0,35,25,5,6,5,0,43,20,5,0,0,0,30,19,0,3,3,0,24,0,8,4,0,0,19,6,0,0,0,0,12,260,53,80,67,14,475,Victoria Plains (S)
59340,3,4,3,53,69,5,15,8,6,98,65,4,9,3,3,91,104,3,11,8,0,132,172,10,20,5,4,208,297,7,16,4,7,326,424,19,18,3,3,473,450,19,13,8,4,499,368,23,13,3,4,410,308,22,13,0,0,352,242,21,22,0,8,284,463,16,12,6,0,494,138,31,12,3,0,177,58,8,6,0,4,74,3220,195,173,51,49,3693,Wyndham-East Kimberley (S)
59350,0,0,0,5,3,3,3,0,0,11,3,0,0,0,0,6,3,0,0,0,0,3,7,0,0,0,0,9,7,0,0,0,0,8,27,0,0,0,0,30,39,0,0,3,0,48,43,0,0,3,0,51,72,0,0,0,0,72,79,0,0,0,0,85,250,0,0,0,3,258,106,3,6,0,0,116,9,0,0,0,0,13,667,7,13,11,4,711,Yalgoo (S)
58570,33,24,0,610,767,22,78,29,5,900,770,41,78,20,15,919,880,33,89,17,12,1033,1267,67,130,22,19,1507,1544,96,168,9,15,1828,1873,121,161,14,23,2193,2334,194,190,15,21,2751,1680,121,149,9,8,1959,1440,199,137,8,3,1779,1017,129,83,9,7,1250,1855,294,133,11,8,2301,716,357,143,8,8,1232,173,23,18,4,11,231,16922,1721,1599,259,148,20651,Vincent (C)
58610,3,4,0,26,13,0,6,4,0,23,25,0,8,7,5,38,34,7,3,3,0,44,44,5,8,5,0,64,58,4,12,4,5,81,64,13,12,8,0,97,60,11,16,12,0,102,37,4,9,0,0,52,23,3,12,3,0,46,29,4,3,0,0,36,24,6,8,3,0,42,9,6,6,7,0,21,8,0,0,3,0,15,434,75,110,58,14,681,Wagin (S)
58680,0,0,0,0,3,0,7,0,0,12,3,0,0,3,0,7,3,4,3,0,0,5,5,3,3,0,0,12,9,4,0,0,0,18,7,0,8,3,3,20,16,7,0,0,0,24,9,3,3,3,0,18,3,0,3,0,0,7,0,0,0,0,0,3,5,3,0,0,3,11,0,5,3,0,0,3,0,3,0,3,0,6,70,37,33,22,7,160,Wandering (S)
58760,177,69,23,2226,1798,55,305,70,15,2243,1710,92,322,69,24,2219,1992,101,319,54,24,2487,3092,191,475,70,24,3861,3824,252,435,64,43,4622,4516,346,594,45,59,5557,4711,470,638,51,28,5891,3153,407,432,42,27,4062,2517,497,402,23,25,3460,1760,301,247,22,3,2333,1983,462,279,14,15,2749,545,409,182,14,10,1171,480,55,96,22,46,689,34170,3684,4961,809,378,44004,Wanneroo (C)
58820,4,3,0,44,48,0,9,3,0,64,51,4,6,0,0,63,75,0,3,3,0,85,79,3,10,10,0,111,116,5,10,5,3,143,101,10,17,3,4,129,120,8,16,7,4,151,117,9,7,0,3,143,187,15,11,0,0,212,232,3,10,3,3,245,566,4,5,3,0,587,131,3,6,0,0,144,35,3,5,3,4,45,1899,68,112,52,33,2172,Waroona (S)
59030,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,3,0,0,5,7,0,0,0,0,5,3,0,3,3,0,10,10,0,3,0,0,18,18,0,7,0,0,23,25,0,0,0,0,25,28,3,0,0,0,29,38,0,0,0,0,37,77,0,4,0,0,80,23,3,3,0,0,30,7,0,0,0,0,3,235,6,25,22,0,285,Westonia (S)
61010,0,4,0,15,19,4,6,4,4,33,22,3,14,3,0,37,38,3,3,7,0,56,49,3,11,6,0,71,61,3,14,0,0,84,72,9,14,3,0,98,55,4,12,4,4,80,41,3,3,0,0,48,18,5,8,0,0,36,22,4,5,0,0,30,27,5,6,0,0,37,0,3,5,3,0,16,5,7,4,0,3,20,439,49,108,54,21,666,Central Highlands (M) (Tas.)
61210,10,12,3,117,117,3,20,18,3,160,119,12,30,16,3,181,194,22,30,13,4,251,302,19,41,14,6,388,399,23,64,15,15,506,474,19,54,8,3,558,439,22,55,3,9,525,216,20,34,8,4,274,166,22,18,3,0,214,104,10,14,0,4,129,99,12,14,3,3,129,23,13,21,8,0,63,44,6,15,6,8,79,2795,199,404,155,66,3618,Circular Head (M)
61410,34,12,9,710,560,12,89,12,7,687,603,20,98,20,8,748,789,14,120,18,12,956,1370,48,163,19,19,1617,1603,70,174,15,24,1877,1932,115,157,10,16,2235,1721,105,153,11,9,1999,1050,82,115,8,7,1258,959,77,84,3,9,1129,706,48,42,3,6,801,618,96,50,6,4,775,172,87,56,4,0,317,149,9,14,5,13,190,12914,789,1362,194,147,15410,Clarence (C)
61510,3,14,3,99,86,0,18,3,5,109,112,6,24,3,6,156,118,9,23,11,0,164,207,10,24,6,8,262,215,15,37,3,7,278,232,10,27,0,5,280,237,13,28,0,3,285,154,10,7,0,5,176,177,5,20,0,0,206,124,5,4,0,3,134,95,7,3,0,0,101,25,3,5,0,0,39,26,0,0,0,3,35,1900,92,231,52,50,2325,Derwent Valley (M)
61610,20,4,6,481,417,12,42,17,13,503,480,12,59,11,18,581,761,24,78,17,21,899,1176,49,78,22,15,1341,1408,52,69,8,16,1555,1525,48,74,4,14,1665,1398,77,60,4,13,1554,806,55,51,3,11,923,632,57,35,5,5,735,469,22,14,3,0,512,369,45,25,8,0,452,99,45,16,4,0,167,139,7,4,3,11,163,10165,505,640,132,150,11591,Devonport (C)
61810,12,9,3,105,82,5,21,13,0,125,104,14,30,22,3,175,111,16,22,12,3,160,222,25,43,16,4,308,246,26,25,14,5,316,214,40,44,3,3,302,205,32,25,3,4,269,105,18,23,3,0,147,87,14,14,3,0,124,51,3,14,0,0,65,38,9,9,3,0,55,6,8,6,4,0,30,19,0,3,5,0,35,1559,208,309,134,35,2248,Dorset (M)
62010,3,3,3,17,9,3,0,3,0,16,12,0,6,0,0,23,22,0,3,4,0,29,24,3,8,5,0,45,29,7,7,0,0,46,37,3,10,3,0,50,57,4,11,0,0,68,18,0,11,4,0,32,18,0,4,3,0,26,6,0,3,0,0,13,16,6,5,0,0,25,3,0,4,3,0,14,4,0,0,3,0,7,268,24,76,32,11,413,Flinders (M) (Tas.)
62210,3,3,6,55,64,0,9,4,4,89,85,4,11,4,5,111,120,4,13,6,4,139,166,8,9,0,7,195,201,11,15,6,7,238,240,3,14,0,3,270,244,10,14,0,3,277,236,9,11,3,0,262,286,5,4,0,0,295,235,3,0,0,3,241,181,10,0,0,0,187,45,3,3,0,0,56,17,3,4,0,4,30,2176,79,130,38,44,2466,George Town (M)
62410,3,5,0,46,57,4,6,16,3,85,74,4,13,8,3,107,103,8,23,3,3,142,143,14,28,3,7,197,176,21,25,8,5,228,159,17,30,3,3,215,118,14,24,3,0,167,53,16,12,0,0,79,36,16,10,0,3,59,25,5,3,0,0,34,27,8,11,0,3,49,7,7,5,0,0,27,18,0,4,0,0,25,1027,137,211,59,37,1467,Glamorgan/Spring Bay (M)
72800,13,4,5,300,202,5,20,8,0,240,222,0,14,3,5,248,253,16,25,3,3,302,423,20,46,4,0,487,674,24,45,9,6,750,807,37,49,5,13,908,912,72,47,9,7,1047,682,66,48,7,4,816,555,61,43,0,5,667,457,54,30,0,8,537,552,65,39,0,3,658,203,45,19,3,0,272,110,6,3,0,6,128,6355,472,441,64,73,7412,Palmerston (C)
73600,5,3,0,66,140,3,6,3,3,157,67,3,0,5,3,80,88,10,3,3,3,101,182,5,5,0,0,190,156,7,3,0,0,164,147,10,7,0,3,167,133,3,8,0,0,141,109,7,0,0,0,120,121,6,3,0,0,132,119,0,0,0,0,122,170,7,0,0,0,180,52,7,0,0,0,58,62,0,0,0,9,67,1610,67,51,28,22,1778,Roper Gulf (R)
74050,0,0,0,37,65,0,0,0,0,69,48,0,0,0,0,48,29,0,0,0,0,32,75,0,0,0,0,77,55,0,0,0,0,55,27,0,0,0,0,27,55,0,0,0,0,55,41,0,0,0,0,41,32,0,0,0,0,32,24,0,0,0,0,24,39,0,0,0,0,34,4,0,0,0,0,8,6,0,0,0,0,13,552,3,9,0,3,572,Tiwi Islands (R)
74550,0,0,3,17,41,0,0,3,0,44,28,0,0,3,0,29,40,0,3,0,0,44,53,0,3,3,4,65,89,3,5,0,0,92,97,3,4,0,0,103,70,3,3,0,0,78,65,7,3,0,0,75,58,3,3,3,0,63,34,0,0,0,0,37,54,0,0,0,0,63,16,0,0,0,0,19,31,0,3,0,5,35,681,31,32,16,20,790,Victoria Daly (R)
62610,37,13,13,615,588,12,66,19,15,706,684,26,105,11,29,860,966,26,102,19,19,1125,1647,43,161,14,22,1886,2200,72,142,12,29,2450,2775,80,154,8,26,3044,2629,104,122,10,16,2882,1556,78,80,3,7,1729,1228,83,41,3,7,1368,653,40,38,4,3,736,567,75,51,3,6,707,164,82,30,3,0,277,199,7,16,8,14,240,16444,746,1167,152,201,18713,Glenorchy (C)
62810,67,24,22,1423,1540,31,141,30,19,1762,1589,42,187,26,20,1862,2087,48,206,34,37,2412,3486,113,284,34,44,3948,4367,148,280,22,48,4869,5656,129,246,26,39,6102,6814,190,273,15,50,7341,5138,159,212,23,27,5554,4273,202,170,5,17,4666,2982,155,113,4,20,3277,3731,294,204,14,20,4255,1307,385,246,21,19,1974,421,21,30,18,41,530,44823,1943,2672,348,402,50180,Hobart (C)
63010,21,19,0,174,154,11,55,23,3,243,185,9,78,16,3,294,249,11,66,27,11,363,380,20,78,15,3,500,476,29,74,11,14,606,469,17,50,5,9,541,423,34,69,8,11,540,255,17,42,3,3,322,161,19,26,7,5,209,85,4,23,0,0,110,88,21,25,6,3,147,28,16,18,0,0,62,56,3,7,8,6,80,3155,210,650,179,65,4260,Huon Valley (M)
63210,13,9,6,56,48,11,15,12,3,86,66,4,27,17,0,109,66,7,30,8,4,108,113,5,26,4,0,149,107,15,28,4,3,154,129,11,18,12,7,173,112,14,22,0,3,143,73,10,8,0,0,85,64,7,8,0,4,82,39,0,5,3,0,49,63,5,8,0,0,79,17,0,6,0,0,19,18,0,4,3,3,30,947,90,210,75,37,1358,Kentish (M)
63410,0,0,0,4,18,4,5,10,0,35,17,0,10,3,3,35,21,3,9,3,3,41,55,13,11,3,0,84,85,5,15,0,3,112,87,9,11,3,4,110,74,8,15,0,3,101,53,6,6,4,0,68,36,5,18,0,3,59,19,3,5,3,4,33,28,7,8,0,0,38,13,0,3,3,0,20,10,5,0,7,0,18,505,73,120,46,18,765,King Island (M)
63610,37,14,11,523,393,5,79,23,5,509,332,25,87,19,0,460,481,26,97,22,11,628,736,37,133,16,11,935,863,41,149,19,7,1069,852,50,133,10,15,1066,775,78,147,9,6,1017,500,59,101,5,7,669,422,62,61,4,7,552,252,36,36,7,3,321,267,55,44,3,11,380,58,56,42,3,3,162,74,6,14,3,6,100,6471,543,1175,181,91,8465,Kingborough (M)
59100,0,4,0,10,6,0,0,0,0,9,6,3,7,3,0,22,10,3,5,8,4,23,16,0,7,4,0,26,11,3,7,5,0,30,21,10,9,8,0,48,17,5,3,4,0,28,16,3,5,0,0,25,9,4,9,3,0,21,3,0,6,0,0,13,0,3,3,0,0,13,0,3,4,0,0,9,3,0,5,3,0,11,126,44,77,46,3,293,Wickepin (S)
