LGA_MAIN11,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_Tot_M_EO,C15_17F_O_E_Tot_M_O_EVWW,C15_17F_O_E_Tot_M_O_ENWNA,C15_17F_O_E_Tot_M_O_PENS,C15_17F_O_E_Tot_M_O_E_T,C15_17F_O_E_Tot_M_LPENS,C15_17F_O_E_Tot_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_Tot_M_EO,C15_17F_Tot_M_O_EVWW,C15_17F_Tot_M_O_ENWNA,C15_17F_Tot_M_O_PENS,C15_17F_Tot_M_O_E_T,C15_17F_Tot_M_LPENS,C15_17F_Tot_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_Tot_M_EO,C18_20F_O_E_Tot_M_O_EVWW,C18_20F_O_E_Tot_M_O_ENWNA,C18_20F_O_E_Tot_M_O_PENS,C18_20F_O_E_Tot_M_O_E_T,C18_20F_O_E_Tot_M_LPENS,C18_20F_O_E_Tot_M_Tot,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_Tot_M_EO,C18_20F_Tot_M_O_EVWW,C18_20F_Tot_M_O_ENWNA,C18_20F_Tot_M_O_PENS,C18_20F_Tot_M_O_E_T,C18_20F_Tot_M_LPENS,C18_20F_Tot_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_Tot_M_EO,C21_24F_O_E_Tot_M_O_EVWW,C21_24F_O_E_Tot_M_O_ENWNA,C21_24F_O_E_Tot_M_O_PENS,C21_24F_O_E_Tot_M_O_E_T,C21_24F_O_E_Tot_M_LPENS,C21_24F_O_E_Tot_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_Tot_M_EO,C21_24F_Tot_M_O_EVWW,C21_24F_Tot_M_O_ENWNA,C21_24F_Tot_M_O_PENS,C21_24F_Tot_M_O_E_T,C21_24F_Tot_M_LPENS,C21_24F_Tot_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_Tot_M_EO,TCF_O_E_Tot_M_O_EVWW,TCF_O_E_Tot_M_O_ENWNA,TCF_O_E_Tot_M_O_PENS,TCF_O_E_Tot_M_O_E_T,TCF_O_E_Tot_M_LPENS,TCF_O_E_Tot_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_Tot_M_EO,TCF_Tot_M_O_EVWW,TCF_Tot_M_O_ENWNA,TCF_Tot_M_O_PENS,TCF_Tot_M_O_E_T,TCF_Tot_M_LPENS,TCF_Tot_M_T,LGA_NAME11
17550,11,0,1561,45,20,0,0,20,0,65,0,0,4,0,4,0,4,0,0,0,3,3,0,3,45,20,4,3,27,0,72,0,0,0,0,0,0,0,1595,31,4,3,38,0,1633,436,3,0,0,3,0,439,7,12,0,0,12,0,19,0,3,0,0,3,0,3,0,0,0,0,0,0,0,7,15,0,0,15,0,22,0,0,0,0,0,0,0,443,18,0,0,18,0,461,111,0,0,0,0,0,111,3,3,0,0,3,0,6,0,0,3,0,3,0,3,0,0,0,0,0,0,0,3,3,3,0,6,0,9,0,0,0,0,0,3,3,114,3,3,0,6,3,123,11258,166,0,12,178,0,11436,316,316,6,3,325,0,641,4,18,33,0,51,0,55,10,0,0,18,18,0,28,330,334,39,21,394,0,724,3,3,0,0,3,6,12,11591,503,39,33,575,6,12172,Tweed (A)
17620,0,0,267,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,271,0,0,0,0,0,271,27,0,0,0,0,0,27,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,27,3,0,0,3,0,30,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,2364,0,0,0,0,0,2364,21,38,3,0,41,0,62,0,0,6,0,6,0,6,3,0,0,9,9,0,12,24,38,9,9,56,0,80,0,0,0,0,0,0,0,2388,38,9,9,56,0,2444,Upper Hunter Shire (A)
17100,25,0,258,29,479,22,0,501,0,530,0,66,69,0,135,0,135,0,0,0,0,0,0,0,29,545,91,0,636,0,665,0,3,0,0,3,4,7,262,573,91,0,664,4,930,193,5,0,0,5,0,198,17,349,26,0,375,0,392,0,45,68,0,113,0,113,0,3,0,6,9,0,9,17,397,94,6,497,0,514,0,4,3,0,7,3,10,210,406,97,6,509,3,722,82,7,0,0,7,0,89,10,201,15,0,216,0,226,0,27,32,0,59,0,59,0,0,0,0,0,0,0,10,228,47,0,275,0,285,0,0,0,0,0,0,0,92,235,47,0,282,0,374,1517,170,0,0,170,0,1687,238,3625,180,0,3805,7,4050,3,396,418,0,814,0,817,3,6,0,11,17,0,20,244,4027,598,11,4636,7,4887,0,23,3,0,26,14,40,1761,4220,601,11,4832,21,6614,Strathfield (A)
17640,3,0,179,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,176,7,0,0,7,0,183,28,0,0,0,0,0,28,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,28,3,0,0,3,0,31,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,1167,9,0,0,9,0,1176,15,25,0,0,25,0,40,0,0,0,0,0,0,0,9,0,0,0,0,0,9,24,25,0,0,25,0,49,0,0,0,0,0,0,0,1191,34,0,0,34,0,1225,Upper Lachlan Shire (A)
17650,0,0,144,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,147,0,0,0,0,0,147,38,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,38,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,1070,17,0,0,17,0,1087,9,10,0,0,10,0,19,0,0,0,0,0,0,0,3,0,0,0,0,0,3,12,10,0,0,10,0,22,0,0,0,0,0,0,0,1082,27,0,0,27,0,1109,Uralla (A)
17700,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,190,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,194,0,0,0,0,0,194,Urana (A)
17750,12,0,1263,17,46,3,0,49,0,66,0,4,3,0,7,0,7,0,0,0,0,0,0,0,17,50,6,0,56,0,73,0,0,0,0,0,0,0,1268,59,6,3,68,0,1336,321,3,0,0,3,0,324,0,15,0,0,15,0,15,0,3,3,0,6,0,6,0,0,0,0,0,0,0,0,18,3,0,21,0,21,0,0,0,0,0,0,0,321,21,3,0,24,0,345,87,0,0,0,0,0,87,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,87,7,0,0,7,0,94,9803,76,0,17,93,0,9896,116,488,20,6,514,6,636,0,42,42,0,84,0,84,13,7,0,6,13,0,26,129,537,62,12,611,6,746,0,0,0,0,0,0,0,9932,613,62,29,704,6,10642,Wagga Wagga (C)
17800,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,98,21,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,21,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,571,0,0,0,0,0,571,12,18,0,0,18,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,0,0,18,0,30,0,0,0,0,0,0,0,583,18,0,0,18,0,601,Wakool (A)
17850,0,0,51,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,51,3,0,0,3,0,54,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,469,0,0,0,0,0,469,0,12,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,12,0,0,0,0,0,0,0,469,12,0,0,12,0,481,Walcha (A)
17900,0,0,42,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,42,4,0,0,4,0,46,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719,0,0,0,0,0,719,17,26,0,0,26,0,43,0,0,0,0,0,0,0,0,0,0,5,5,0,5,17,26,0,5,31,0,48,3,0,0,0,0,0,3,739,26,0,5,31,0,770,Walgett (A)
17950,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,33,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,406,0,0,3,3,0,409,3,11,0,0,11,0,14,0,3,0,0,3,0,3,4,0,0,0,0,0,4,7,14,0,0,14,0,21,0,0,0,0,0,0,0,413,14,0,3,17,0,430,Warren (A)
18000,67,0,2623,124,424,26,3,453,3,580,0,34,27,0,61,0,61,0,0,0,0,0,0,0,124,458,53,3,514,3,641,0,0,0,0,0,0,0,2680,525,53,3,581,3,3264,1157,17,0,0,17,0,1174,56,256,12,0,268,3,327,0,30,15,0,45,0,45,0,0,0,0,0,0,0,56,286,27,0,313,3,372,0,0,0,0,0,3,3,1213,303,27,0,330,6,1549,468,22,0,0,22,0,490,26,141,12,0,153,0,179,0,16,17,3,36,0,36,0,0,0,0,0,0,0,26,157,29,3,189,0,215,0,0,0,0,0,3,3,494,179,29,3,211,3,708,22660,711,6,16,733,5,23398,1382,3456,166,3,3625,21,5028,4,255,185,3,443,0,447,28,3,0,13,16,0,44,1414,3714,351,19,4084,21,5519,10,8,0,0,8,15,33,24084,4433,357,35,4825,41,28950,Warringah (A)
18020,3,0,172,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,3,3,0,6,0,0,0,0,0,0,0,172,3,0,3,6,0,178,26,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,26,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1441,21,0,0,21,0,1462,11,20,0,0,20,0,31,0,3,0,0,3,0,3,0,0,0,19,19,0,19,11,23,0,19,42,0,53,0,0,0,0,0,0,0,1452,44,0,19,63,0,1515,Warrumbungle Shire (A)
18050,25,0,657,36,121,0,0,121,0,157,0,4,7,0,11,0,11,0,0,0,0,0,0,0,36,125,7,0,132,0,168,0,0,0,0,0,0,0,668,147,7,3,157,0,825,357,11,0,3,14,0,371,14,78,3,0,81,0,95,0,5,4,0,9,0,9,0,0,0,0,0,0,0,14,83,7,0,90,0,104,0,0,0,0,0,0,0,371,94,7,3,104,0,475,199,0,0,0,0,0,199,7,45,3,0,48,0,55,0,8,0,0,8,0,8,0,0,0,3,3,0,3,7,53,3,3,59,0,66,0,0,0,0,0,0,0,206,53,3,3,59,0,265,6821,309,4,11,324,6,7151,544,1226,35,6,1267,4,1815,3,56,27,0,83,0,86,3,5,0,3,8,0,11,550,1287,62,9,1358,4,1912,0,8,0,0,8,6,14,7371,1604,66,20,1690,16,9077,Waverley (A)
18100,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,71,16,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547,6,0,0,6,0,553,6,6,0,0,6,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0,12,18,6,0,0,6,0,24,0,0,0,0,0,0,0,565,12,0,0,12,0,577,Weddin (A)
18150,0,0,131,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,131,3,0,0,3,0,134,15,0,0,0,0,0,15,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,15,3,0,0,3,0,18,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,1164,0,0,0,0,0,1164,20,18,0,0,18,0,38,0,0,3,0,3,0,3,0,0,0,5,5,0,5,20,18,3,5,26,0,46,3,0,0,0,0,0,3,1187,18,3,5,26,0,1213,Wellington (A)
18200,5,0,139,3,5,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,5,0,8,0,0,0,0,0,0,0,137,10,0,0,10,0,147,21,0,0,0,0,0,21,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,21,3,0,0,3,0,24,3,0,0,0,0,0,3,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,3,3,0,0,3,0,6,1066,19,0,0,19,0,1085,9,31,0,0,31,0,40,0,0,0,0,0,0,0,3,0,0,0,0,0,3,12,31,0,0,31,0,43,0,0,0,0,0,0,0,1078,50,0,0,50,0,1128,Wentworth (A)
18250,11,0,871,49,273,24,3,300,0,349,3,44,68,0,112,0,115,3,0,0,0,0,0,3,55,317,92,3,412,0,467,0,0,0,0,0,0,0,915,328,92,3,423,0,1338,511,13,0,0,13,0,524,33,188,17,0,205,0,238,0,21,35,0,56,0,56,0,0,0,0,0,0,0,33,209,52,0,261,0,294,0,0,0,0,0,0,0,544,222,52,0,274,0,818,284,3,0,0,3,0,287,16,110,5,3,118,0,134,0,19,22,0,41,0,41,0,0,0,0,0,0,0,16,129,27,3,159,0,175,0,3,0,0,3,0,3,300,135,27,3,165,0,465,8334,272,4,6,282,6,8622,732,2974,181,9,3164,6,3902,11,344,305,0,649,0,660,12,7,0,4,11,3,26,755,3325,486,13,3824,9,4588,13,20,4,0,24,0,37,9102,3617,494,19,4130,15,13247,Willoughby (C)
18350,18,0,994,16,30,4,0,34,0,50,0,3,3,0,6,0,6,0,0,0,0,0,0,0,16,33,7,0,40,0,56,0,0,0,0,0,0,0,992,51,7,0,58,0,1050,208,0,0,0,0,3,211,5,6,0,0,6,0,11,0,0,3,0,3,0,3,0,0,0,0,0,0,0,5,6,3,0,9,0,14,0,0,0,0,0,0,0,213,6,3,0,9,3,225,58,0,0,0,0,0,58,0,9,0,0,9,0,9,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,13,0,0,13,0,13,0,0,0,0,0,0,0,58,13,0,0,13,0,71,6804,119,0,13,132,9,6945,178,240,19,0,259,5,442,7,16,9,0,25,0,32,4,0,0,3,3,0,7,189,256,28,3,287,5,481,0,0,0,0,0,0,0,6993,375,28,16,419,14,7426,Wingecarribee (A)
18400,17,0,1098,22,49,0,0,49,0,71,0,0,4,0,4,0,4,0,0,0,3,3,0,3,22,49,4,3,56,0,78,0,0,0,0,0,0,0,1103,66,4,3,73,0,1176,341,6,0,0,6,0,347,8,23,0,0,23,0,31,0,0,3,0,3,0,3,0,0,0,0,0,0,0,8,23,3,0,26,0,34,0,0,0,0,0,0,0,349,29,3,0,32,0,381,135,0,0,0,0,0,135,0,12,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,12,0,0,0,0,0,0,0,135,12,0,0,12,0,147,8754,171,4,15,190,0,8944,196,333,6,0,339,0,535,0,12,19,0,31,0,31,9,0,0,22,22,0,31,205,345,25,22,392,0,597,3,0,0,0,0,0,3,8962,516,29,37,582,0,9544,Wollondilly (A)
18450,92,0,3381,109,500,32,0,532,0,641,0,50,43,0,93,0,93,0,3,0,0,3,0,3,109,553,75,0,628,0,737,0,3,0,0,3,5,8,3398,636,75,12,723,5,4126,1484,25,0,0,25,0,1509,47,285,9,0,294,0,341,0,26,30,0,56,0,56,6,0,0,0,0,0,6,53,311,39,0,350,0,403,0,5,0,0,5,3,8,1537,341,39,0,380,3,1920,549,17,0,0,17,0,566,20,131,14,0,145,0,165,0,12,22,3,37,0,37,0,0,0,0,0,0,0,20,143,36,3,182,0,202,0,3,0,0,3,0,3,569,163,36,3,202,0,771,26038,790,12,56,858,7,26903,991,4067,195,6,4268,0,5259,20,369,299,3,671,0,691,37,6,0,35,41,0,78,1048,4442,494,44,4980,0,6028,6,21,3,0,24,29,59,27092,5253,509,100,5862,36,32990,Wollongong (C)
18500,19,0,661,39,88,5,0,93,0,132,0,3,0,0,3,0,3,0,0,0,0,0,0,0,39,91,5,0,96,0,135,0,0,0,0,0,0,0,681,110,5,0,115,0,796,424,16,0,3,19,0,443,24,70,4,0,74,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,70,4,0,74,0,98,0,0,0,0,0,0,0,448,86,4,3,93,0,541,245,8,0,3,11,0,256,15,38,0,0,38,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,38,0,0,38,0,53,0,0,0,0,0,0,0,260,46,0,3,49,0,309,5909,243,3,21,267,6,6182,433,849,28,3,880,3,1316,4,25,9,0,34,0,38,13,0,0,6,6,0,19,450,874,37,9,920,3,1373,0,0,0,0,0,3,3,6359,1117,40,30,1187,12,7558,Woollahra (A)
18550,49,3,3094,62,83,4,0,87,0,149,5,6,7,0,13,0,18,4,0,0,4,4,0,8,71,89,11,4,104,0,175,0,0,0,0,0,4,4,3113,130,11,12,153,7,3273,873,11,0,0,11,0,884,18,33,3,0,36,0,54,0,0,4,0,4,0,4,0,0,0,0,0,0,0,18,33,7,0,40,0,58,0,0,0,0,0,4,4,891,44,7,0,51,4,946,278,0,0,0,0,0,278,9,15,0,0,15,0,24,0,0,3,0,3,0,3,0,0,0,3,3,0,3,9,15,3,3,21,0,30,0,0,0,0,0,0,0,287,15,3,3,21,0,308,22546,345,11,27,383,7,22936,544,675,39,3,717,0,1261,18,46,35,0,81,0,99,24,0,0,48,48,0,72,586,721,74,51,846,0,1432,0,0,0,0,0,8,8,23132,1066,85,78,1229,15,24376,Wyong (A)
18710,6,0,374,10,7,0,0,7,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,0,7,0,17,0,0,0,0,0,0,0,378,13,0,0,13,0,391,103,3,0,0,3,0,106,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,103,3,4,0,7,0,110,25,0,0,0,0,0,25,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,25,3,0,0,3,0,28,2932,41,0,3,44,0,2976,43,76,0,3,79,3,125,0,3,4,0,7,0,7,0,0,0,0,0,0,0,43,79,4,3,86,3,132,0,0,0,0,0,3,3,2975,120,4,6,130,6,3111,Yass Valley (A)
18750,0,0,306,4,3,0,0,3,0,7,0,0,4,0,4,0,4,3,0,0,0,0,0,3,7,3,4,0,7,0,14,0,0,0,0,0,0,0,313,3,4,0,7,0,320,26,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,26,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,2035,11,0,4,15,0,2050,36,54,6,0,60,0,96,5,0,8,0,8,0,13,3,0,0,4,4,0,7,44,54,14,4,72,0,116,0,0,0,0,0,0,0,2079,65,14,8,87,0,2166,Young (A)
