lga_code16,p_m3_trn_and_2_oth_ms_15_24,p_m3_trn_and_2_oth_ms_25_34,p_m3_trn_and_2_oth_ms_35_44,p_m3_trn_and_2_oth_ms_45_54,p_m3_trn_and_2_oth_ms_55_64,p_m3_trn_and_2_oth_ms_65_74,p_m3_trn_and_2_oth_ms_75ov,p_m3_trn_and_2_oth_ms_tot,p_m3_bus2othms_ex_tn_15_24,p_m3_bus2othms_ex_tn_25_34,p_m3_bus2othms_ex_tn_35_44,p_m3_bus2othms_ex_tn_45_54,p_m3_bus2othms_ex_tn_55_64,p_m3_bus2othms_ex_tn_65_74,p_m3_bus2othms_ex_tn_75ov,p_m3_bus2othms_ex_tn_tot,p_m3_other_m3_15_24,p_m3_other_m3_25_34,p_m3_other_m3_35_44,p_m3_other_m3_45_54,p_m3_other_m3_55_64,p_m3_other_m3_65_74,p_m3_other_m3_75ov,p_m3_other_m3_tot,p_m3_tot_m3_15_24,p_m3_tot_m3_25_34,p_m3_tot_m3_35_44,p_m3_tot_m3_45_54,p_m3_tot_m3_55_64,p_m3_tot_m3_65_74,p_m3_tot_m3_75ov,p_m3_tot_m3_tot,p_wkd_at_home_15_24,p_wkd_at_home_25_34,p_wkd_at_home_35_44,p_wkd_at_home_45_54,p_wkd_at_home_55_64,p_wkd_at_home_65_74,p_wkd_at_home_75ov,p_wkd_at_home_tot,p_did_not_go_to_work_15_24,p_did_not_go_to_work_25_34,p_did_not_go_to_work_35_44,p_did_not_go_to_work_45_54,p_did_not_go_to_work_55_64,p_did_not_go_to_work_65_74,p_did_not_go_to_work_75ov,p_did_not_go_to_work_tot,p_mt_ns_15_24,p_mt_ns_25_34,p_mt_ns_35_44,p_mt_ns_45_54,p_mt_ns_55_64,p_mt_ns_65_74,p_mt_ns_75ov,p_mt_ns_tot,p_tot_15_24,p_tot_25_34,p_tot_35_44,p_tot_45_54,p_tot_55_64,p_tot_65_74,p_tot_75ov,p_tot_tot,lga_name16
13800,6,10,7,6,3,0,0,35,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,7,11,6,7,10,3,0,0,40,73,212,391,401,330,186,40,1628,578,385,293,334,307,129,13,2033,47,44,34,51,28,17,4,230,4315,4667,4832,5288,3819,1018,155,24093,Hawkesbury (C)
13850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,13,29,29,12,9,113,27,16,23,25,28,18,5,132,5,3,3,5,3,0,0,24,190,200,195,324,270,86,23,1288,Hay (A)
16380,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,13,5,6,3,3,0,0,0,15,37,139,313,383,395,243,81,1590,618,484,459,509,561,163,16,2809,55,42,47,56,52,27,15,292,3701,4459,5637,6841,5423,1259,187,27509,Port Macquarie-Hastings (A)
16400,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,5,3,3,0,0,0,10,3,6,3,3,0,0,0,15,17,133,281,326,290,174,41,1267,632,548,473,487,435,115,17,2711,52,37,37,49,44,13,7,248,4001,5262,5479,5858,4106,877,138,25725,Port Stephens (A)
16490,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,5,3,0,0,0,0,7,20,103,184,238,234,160,46,993,354,221,214,210,206,82,13,1297,32,33,29,28,25,3,7,154,2406,3081,2955,3179,2277,678,130,14709,Queanbeyan-Palerang Regional (A)
16550,80,159,101,86,73,12,0,506,5,14,8,10,3,0,0,42,0,0,0,0,0,0,0,3,86,170,110,90,79,17,0,551,123,376,782,738,519,222,54,2803,748,1016,865,585,542,233,28,4021,79,117,67,77,46,32,10,430,5471,11709,10454,9382,6742,1977,251,45988,Randwick (C)
16610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,40,70,95,123,76,36,454,164,112,103,117,156,41,10,696,8,11,15,21,25,7,9,98,1017,1044,1310,1609,1491,378,83,6931,Richmond Valley (A)
16650,27,36,31,19,15,3,0,125,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,27,41,27,18,15,3,0,133,52,219,353,273,224,96,23,1241,446,490,524,422,377,147,14,2406,67,68,42,48,37,18,5,285,3610,6250,5825,5750,3948,1027,116,26525,Rockdale (C)
16700,113,169,137,136,73,4,0,631,4,16,9,0,4,0,0,35,0,0,9,8,9,0,0,28,110,184,160,148,84,5,0,699,82,472,1027,853,516,182,41,3180,1450,1400,1254,740,697,249,44,5834,112,161,109,108,86,30,19,625,9880,20924,22379,18079,10605,2256,279,84410,Ryde (C)
16900,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,8,11,4,3,0,0,0,0,17,19,131,226,184,131,64,12,766,580,406,370,363,292,56,7,2083,37,30,25,37,18,17,3,165,3578,3383,3708,3803,2532,429,56,17489,Shellharbour (C)
16950,3,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,4,3,6,6,3,0,0,21,33,207,375,480,503,314,77,1986,861,652,616,708,752,217,26,3831,96,69,52,78,88,34,27,441,5121,6038,6575,7749,6478,1497,204,33662,Shoalhaven (C)
17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,50,52,91,99,116,99,24,534,280,493,502,360,274,53,7,1959,27,32,35,37,20,6,6,164,2187,3644,3780,3365,2058,425,65,15521,Singleton (A)
17040,16,9,0,0,3,0,0,33,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,6,23,12,3,3,6,0,0,42,32,71,128,196,206,152,59,849,197,195,136,154,197,61,14,953,26,4,31,17,21,13,9,123,1785,1820,1652,2102,1668,596,136,9761,Snowy Monaro Regional (A)
17080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,3,0,0,0,7,13,33,60,70,117,116,49,464,90,107,92,107,115,40,4,561,13,16,15,15,16,11,9,100,688,970,1141,1368,1247,385,94,5895,Snowy Valleys (A)
17420,28,51,23,14,5,0,0,126,11,3,3,3,0,0,0,22,3,0,3,0,0,0,0,12,42,49,38,24,7,0,0,159,127,466,1197,1209,940,490,103,4531,1896,953,922,671,622,268,30,5359,101,113,101,81,72,32,14,504,11277,13518,14659,13270,8427,2441,279,63867,The Hills Shire (A)
17550,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,9,3,7,0,5,3,0,0,14,46,221,552,534,554,257,78,2241,617,500,480,529,637,195,32,2981,67,51,73,69,57,24,15,358,3946,4565,5656,6650,5761,1354,225,28163,Tweed (A)
17620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,43,86,86,133,93,52,506,89,90,72,72,106,29,14,476,14,8,19,12,18,0,4,77,720,965,956,1053,931,313,102,5041,Upper Hunter Shire (A)
17640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,13,33,52,79,158,138,57,539,44,39,34,43,46,26,3,225,8,7,4,8,6,3,4,43,298,338,368,520,560,305,110,2487,Upper Lachlan Shire (A)
17650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,35,50,71,67,22,269,25,20,24,16,20,4,4,110,7,0,0,3,9,3,0,18,137,190,239,313,299,135,45,1351,Uralla (A)
17750,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,3,4,0,3,0,0,0,13,3,3,9,3,3,0,0,17,73,147,251,262,263,175,64,1243,695,639,460,378,413,139,14,2733,98,61,37,42,41,20,16,316,5930,6624,6051,6017,4656,1116,197,30602,Wagga Wagga (C)
17850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,49,51,86,68,18,302,22,12,13,19,21,10,4,99,0,3,5,10,3,4,4,27,149,165,227,312,300,174,39,1365,Walcha (A)
17900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,24,31,60,64,47,15,246,8,31,29,27,26,20,3,139,6,3,7,10,11,7,4,37,205,391,364,454,429,176,43,2053,Walgett (A)
17950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,17,21,42,41,25,13,158,13,20,7,12,15,8,3,80,0,3,0,3,0,3,0,15,95,205,199,242,226,84,38,1092,Warren (A)
18020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,27,62,96,132,97,47,478,33,43,32,48,58,22,7,253,4,4,7,10,9,8,5,51,270,404,540,735,691,283,99,3020,Warrumbungle Shire (A)
18050,36,64,39,27,15,7,0,191,0,4,3,0,0,0,0,8,0,3,3,0,0,0,0,8,43,76,42,25,14,7,0,207,55,331,576,532,302,178,49,2018,664,572,342,204,209,119,22,2145,56,65,45,35,15,12,12,228,4269,7009,5033,4079,2656,1094,193,24340,Waverley (A)
18100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,8,35,57,91,60,19,288,16,16,17,16,12,15,0,95,3,8,3,5,0,3,0,21,104,139,237,277,299,141,38,1244,Weddin (A)
18200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,18,24,38,57,69,53,13,273,26,34,41,52,47,12,3,228,14,10,13,10,9,3,3,51,282,448,533,649,626,174,32,2750,Wentworth (A)
18230,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,10,0,5,4,3,0,0,0,17,27,127,150,194,243,163,75,976,415,484,310,290,297,103,15,1911,53,43,25,47,42,20,13,237,3323,4604,4234,4633,3676,1014,217,21701,Western Plains Regional (A)
18250,108,122,102,84,50,8,3,476,6,3,6,0,0,0,0,18,0,3,3,0,0,0,0,12,113,134,117,82,52,8,3,505,70,296,673,648,455,238,56,2430,1189,1207,967,622,593,254,35,4877,88,127,87,62,61,25,19,477,7784,16043,13995,11444,7688,2192,300,59443,Willoughby (C)
18350,7,6,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,3,3,0,0,17,23,105,318,385,445,334,117,1719,508,303,249,295,303,172,33,1855,33,29,37,33,33,22,15,196,2816,2874,3223,4131,3338,1278,257,17915,Wingecarribee (A)
18400,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,6,5,0,0,0,0,0,14,40,148,275,282,245,107,29,1133,231,225,236,178,208,39,12,1138,25,19,35,30,16,5,8,138,1721,2166,2526,2406,1800,435,80,11134,Wollondilly (A)
18450,23,19,17,15,4,0,0,83,3,8,3,5,0,0,0,18,3,0,3,8,0,0,0,21,31,28,23,25,7,3,0,123,92,412,774,722,524,271,36,2832,2090,1780,1559,1419,1370,326,38,8582,173,116,105,139,91,46,37,700,13007,15772,17164,18239,12507,2269,265,79222,Wollongong (C)
18500,34,51,23,21,24,7,0,159,3,6,0,0,3,0,0,15,0,0,0,0,0,0,0,5,40,60,24,19,23,4,0,175,44,209,419,508,456,373,136,2140,385,363,289,176,201,135,15,1554,34,47,23,29,29,7,8,179,2772,5260,3944,3568,2766,1350,318,19972,Woollahra (A)
18710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,39,98,106,145,146,55,594,119,63,63,67,64,38,3,415,9,4,11,15,8,3,3,48,596,573,693,782,695,352,91,3787,Yass Valley (A)
19399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,24,27,18,31,19,8,129,4,16,18,9,12,4,0,64,3,3,0,0,0,0,0,11,62,106,124,101,117,58,11,573,Unincorporated NSW
20110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,29,78,105,131,81,31,466,125,77,98,127,123,45,7,602,8,4,10,8,12,12,4,70,597,577,850,1165,1068,297,57,4613,Alpine (S)
20260,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,13,32,69,61,122,66,26,386,128,93,76,105,117,49,11,566,9,10,8,8,8,8,7,55,638,819,900,1146,987,302,80,4870,Ararat (RC)
20570,5,6,10,7,5,0,0,24,4,0,0,0,0,0,0,9,0,5,0,0,0,0,0,9,9,13,8,10,7,0,0,45,34,241,391,405,362,186,29,1652,1297,1174,949,838,818,250,25,5352,125,73,67,105,75,31,18,495,7724,9254,9513,10027,7514,1565,193,45788,Ballarat (C)
20660,18,27,15,8,14,7,0,91,0,5,0,3,0,0,0,12,3,9,0,0,0,0,0,16,26,37,18,13,12,7,0,117,40,229,565,540,492,238,51,2152,1034,929,878,718,704,219,28,4513,54,68,63,70,60,14,3,336,5753,8723,8220,8940,6793,1728,198,40356,Banyule (C)
20740,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,7,14,70,126,204,207,154,48,824,332,275,227,276,304,81,15,1510,37,21,27,24,28,15,12,167,1371,1662,1971,2392,2117,612,131,10258,Bass Coast (S)
20830,3,0,0,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,10,28,136,241,316,360,283,103,1453,438,366,298,309,297,94,20,1818,42,31,25,33,45,15,11,204,2557,2799,2913,3506,2915,886,216,15789,Baw Baw (S)
20910,27,49,21,15,17,3,0,134,4,0,0,0,0,0,0,4,3,0,0,4,0,3,0,9,36,54,20,20,21,3,0,155,67,202,665,949,785,410,93,3159,822,496,492,395,395,175,26,2802,30,46,32,39,32,27,5,215,4388,5901,5770,6783,4760,1683,243,29537,Bayside (C)
21010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,7,32,45,73,128,104,33,422,108,67,87,125,135,42,5,564,14,6,6,8,18,8,3,73,651,704,853,1214,1202,363,80,5075,Benalla (RC)
21110,125,174,108,52,41,23,6,521,7,3,0,3,3,0,0,17,5,6,8,3,13,0,0,36,139,185,117,64,54,20,6,575,146,425,1061,1349,1095,725,149,4947,1669,1328,1164,870,813,418,82,6344,94,123,82,95,59,43,27,523,9696,17246,15188,14838,10417,3491,507,71382,Boroondara (C)
21180,45,68,22,17,24,3,0,174,3,7,0,3,0,0,0,13,8,3,0,3,0,0,0,18,50,76,20,23,24,8,0,200,65,278,472,448,281,92,9,1649,1184,1084,969,785,703,171,17,4918,146,201,172,143,104,36,10,815,8919,15904,15387,14790,9580,1758,161,66496,Brimbank (C)
21270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,34,85,101,70,32,339,40,32,29,47,57,26,9,246,0,3,6,3,7,8,4,27,243,316,385,609,620,202,60,2442,Buloke (S)
21370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,44,98,180,301,347,172,70,1207,392,289,267,305,340,81,11,1683,50,22,40,36,43,18,16,229,2236,2485,2847,3628,3097,807,181,15291,Campaspe (S)
21450,15,5,3,3,0,0,0,27,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,18,8,0,3,0,0,0,35,36,269,509,481,387,206,85,1972,735,445,364,299,316,93,8,2254,63,41,31,44,24,15,10,234,4363,4814,4698,4832,3346,906,186,23143,Cardinia (S)
21610,32,19,13,13,7,0,0,84,3,3,0,0,0,0,0,12,0,0,3,0,3,0,0,6,39,29,10,13,10,0,0,102,143,653,1204,1019,691,270,60,4033,2097,1312,1082,838,702,211,20,6262,126,115,108,118,71,32,17,596,12275,14146,13733,13565,8470,1845,212,64240,Casey (C)
21670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,24,47,69,39,15,216,100,81,91,98,102,34,7,515,18,4,6,8,6,10,4,52,599,618,732,1025,873,224,56,4116,Central Goldfields (S)
21750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,6,17,70,112,144,182,164,47,730,247,187,138,164,242,79,10,1061,15,22,18,22,19,15,12,122,1422,1677,1716,2076,1802,567,136,9389,Colac-Otway (S)
21830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,38,77,193,260,301,199,56,1121,174,124,120,134,144,61,18,768,22,12,15,30,10,21,12,118,937,1028,1276,1707,1477,520,130,7080,Corangamite (S)
21890,43,88,38,30,20,3,0,219,5,10,4,3,0,0,0,21,3,9,0,0,0,0,0,13,51,104,42,30,24,3,0,256,60,414,685,595,390,116,13,2277,1134,1042,855,600,572,176,22,4398,96,94,72,95,64,23,16,459,6880,11363,10372,10261,7066,1527,207,47683,Darebin (C)
22110,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,3,3,0,3,0,0,0,0,8,6,0,3,0,7,0,0,17,16,100,148,217,318,259,83,1141,340,292,291,365,469,152,29,1933,41,26,24,43,61,30,12,235,1999,2443,2775,3677,3495,1065,230,15688,East Gippsland (S)
22170,14,18,11,7,6,3,0,50,5,3,0,0,0,0,0,10,0,3,0,0,3,0,0,7,16,26,8,4,11,4,0,68,41,281,531,534,418,209,30,2054,1199,882,795,642,709,237,22,4480,90,81,61,80,72,30,20,433,7024,8758,8824,9578,6890,1643,198,42912,Frankston (C)
22250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,45,81,123,116,101,36,518,65,60,65,81,80,47,3,391,10,8,4,6,14,15,4,57,453,540,686,955,874,343,79,3937,Gannawarra (S)
22830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,0,0,3,3,0,0,0,9,50,147,230,310,320,192,67,1319,645,539,479,479,478,137,22,2775,86,62,57,60,48,28,22,365,4209,5417,5567,6412,4972,1217,230,28025,Greater Shepparton (C)
22910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,40,96,157,182,143,24,652,129,103,116,116,147,47,8,668,7,10,9,20,14,6,6,72,546,649,891,1123,1034,350,68,4651,Hepburn (S)
22980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,28,56,76,53,19,260,34,30,26,43,67,19,6,219,4,4,0,5,3,3,7,29,255,337,352,509,521,153,50,2174,Hindmarsh (S)
23110,24,28,20,10,6,4,0,93,3,3,0,0,0,0,0,10,0,0,3,3,0,0,0,10,29,28,24,16,10,4,0,109,41,190,379,401,258,80,10,1367,581,560,521,433,437,113,11,2664,47,84,70,63,48,11,11,330,3993,7703,8068,8408,5668,1046,99,34988,Hobsons Bay (C)
23190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,5,15,43,93,122,148,84,33,537,203,195,138,153,189,65,11,957,29,9,10,19,13,10,10,100,1391,1650,1654,1949,1691,434,100,8873,Horsham (RC)
23270,56,67,46,18,21,4,0,206,9,3,3,3,0,0,0,18,3,6,4,7,0,0,0,24,68,80,53,26,22,4,0,245,85,429,572,529,340,128,9,2097,1496,1659,1553,1353,1014,225,25,7327,193,252,167,203,131,35,22,1007,11834,21403,20822,20687,12426,2117,208,89491,Hume (C)
23350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,38,80,114,140,117,39,530,131,82,89,97,153,52,6,612,13,12,15,18,11,3,6,72,554,607,874,1200,1143,374,72,4826,Indigo (S)
23430,74,94,44,21,12,4,0,246,5,3,0,0,0,0,0,9,6,7,3,3,3,0,0,18,79,106,46,23,16,4,0,270,70,370,770,743,523,256,57,2784,1891,1079,993,821,765,299,48,5898,104,139,104,88,77,30,17,559,10675,15698,15935,16845,11388,2930,367,73832,Kingston (C) (Vic.)
23670,34,36,17,22,6,0,0,117,10,0,5,3,0,0,0,16,4,4,3,3,0,0,0,16,50,39,25,20,6,0,0,141,59,326,668,685,555,231,42,2562,1643,1037,950,845,872,306,31,5681,92,88,95,83,73,29,14,474,9768,12918,13477,14855,10512,2406,273,64206,Knox (C)
23810,4,3,3,3,4,0,0,23,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,3,3,3,4,0,0,25,25,95,162,152,182,111,47,786,790,752,616,707,756,181,21,3815,84,43,62,60,76,37,10,381,4593,6133,6105,6941,5516,1133,171,30601,Latrobe (C) (Vic.)
23940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,0,0,0,0,4,18,30,63,110,164,99,30,505,39,13,39,50,66,20,8,239,7,7,8,11,4,4,6,51,246,316,463,617,677,253,75,2651,Loddon (S)
24130,7,5,3,4,8,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,3,3,8,0,0,25,33,108,292,370,318,227,60,1404,447,246,285,280,264,107,16,1642,30,17,26,36,14,10,0,140,2109,1969,2437,3029,2219,783,115,12673,Macedon Ranges (S)
24210,32,32,10,3,4,0,0,83,12,3,0,0,0,0,0,18,3,0,0,0,0,0,0,6,41,37,13,3,4,3,0,101,62,280,568,756,580,338,108,2689,1125,585,437,455,434,194,28,3251,44,44,42,42,35,14,11,225,5680,5834,5142,6167,4394,1435,271,28931,Manningham (C)
24250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,62,64,103,68,19,337,61,59,71,69,88,48,7,391,15,4,6,16,10,3,0,55,402,425,602,737,743,264,45,3219,Mansfield (S)
24330,78,83,45,36,24,3,0,269,3,3,0,4,0,0,0,13,0,7,0,6,0,0,0,8,88,90,47,48,26,3,0,293,28,230,413,305,171,46,4,1195,989,786,668,468,384,117,16,3424,65,92,79,78,58,20,13,391,5945,9156,8250,7629,5154,1039,94,37261,Maribyrnong (C)
24410,48,31,15,10,3,0,0,106,0,3,0,0,0,0,0,6,0,3,0,0,0,0,0,6,52,32,14,15,6,0,0,114,39,243,470,502,402,227,35,1918,1323,752,661,666,575,235,25,4240,82,65,40,68,58,24,9,354,7482,8322,8319,9435,6774,1745,184,42258,Maroondah (C)
24600,1203,3060,2631,1707,970,182,14,9770,22,65,48,34,29,3,0,207,20,92,71,51,20,9,0,259,1249,3225,2747,1789,1026,189,17,10235,291,1884,2977,2020,1026,402,84,8693,5812,10772,9073,4739,3535,1299,164,35393,619,954,623,581,365,156,98,3387,44399,140636,116292,80969,43996,9373,1084,436750,Melbourne (C)
24650,8,8,6,0,0,0,0,29,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,6,6,0,0,0,0,29,38,267,498,347,215,43,4,1414,697,498,427,299,258,81,7,2258,61,54,56,56,28,3,4,261,4509,5859,5892,4893,2911,577,46,24682,Melton (C)
24780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,16,0,0,3,3,0,0,0,19,27,98,171,269,298,154,42,1065,525,426,297,315,329,109,12,2019,54,49,46,67,44,27,18,306,3340,4123,4152,4771,3869,948,156,21354,Mildura (RC)
24850,0,0,4,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,3,0,0,8,18,81,153,162,163,103,22,705,345,232,191,214,213,65,13,1276,44,25,18,32,27,18,5,159,1951,2007,2065,2387,1878,499,70,10865,Mitchell (S)
24900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,23,90,164,254,246,146,50,973,294,209,202,200,250,60,13,1232,33,25,20,35,25,14,9,171,1568,1765,2001,2409,2052,605,131,10534,Moira (S)
24970,119,234,123,53,32,8,0,578,8,8,3,4,0,0,0,16,0,7,9,6,4,0,0,29,127,248,136,63,41,8,0,628,114,467,919,913,680,344,83,3527,1756,1883,1686,1305,1180,412,57,8277,152,176,160,150,107,70,39,848,12106,25522,24894,23750,15482,3599,439,105786,Monash (C)
25060,49,68,24,21,12,3,0,181,3,3,3,4,0,0,0,14,0,6,0,0,0,0,0,11,60,71,30,25,13,3,0,208,55,238,527,469,409,134,24,1859,1087,705,622,448,437,144,25,3465,74,67,59,58,31,23,8,314,6127,8297,7684,7542,5053,1168,167,36036,Moonee Valley (C)
25150,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,6,15,77,124,158,163,116,23,676,220,125,141,145,124,41,8,805,23,6,11,14,9,9,4,77,1280,1327,1497,1706,1239,380,69,7495,Moorabool (S)
25250,40,93,31,20,15,3,0,202,3,3,9,0,5,0,0,23,5,4,0,6,0,0,0,18,46,98,37,29,19,5,0,240,89,523,761,524,337,126,26,2381,767,848,675,465,418,134,26,3335,76,108,85,61,50,26,11,411,5081,10034,8538,8162,5474,1338,182,38807,Moreland (C)
25340,10,11,0,3,0,0,0,29,5,0,0,0,0,0,0,4,0,0,0,8,0,0,0,11,9,16,4,5,0,0,0,39,101,353,889,1011,902,575,108,3945,1555,892,942,913,907,392,62,5662,88,67,81,91,92,54,26,499,8902,8404,9630,11190,8305,2674,379,49479,Mornington Peninsula (S)
17200,960,1993,1507,952,592,115,6,6130,36,136,128,95,41,8,4,441,5,36,60,50,19,3,0,169,1006,2167,1694,1094,651,123,9,6744,291,2360,3609,2534,1427,611,101,10934,5335,9760,8183,3998,3239,1256,212,31987,701,1193,796,586,423,173,87,3967,54536,166729,130501,86991,47219,11101,1347,498425,Sydney (C)
17310,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,12,0,0,4,3,3,0,0,19,35,143,211,317,371,276,85,1446,495,464,386,367,397,143,25,2276,64,41,44,41,52,21,20,290,3709,5088,4955,5498,4409,1219,232,25106,Tamworth Regional (A)
17350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,23,43,61,85,51,11,275,35,39,36,44,52,12,3,213,12,3,3,11,5,3,0,38,305,366,429,562,480,157,35,2336,Temora (A)
17100,36,44,9,29,17,0,0,133,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,3,39,46,11,30,19,0,0,140,30,73,142,159,117,56,23,596,252,301,242,247,224,70,16,1348,26,50,38,41,32,16,4,197,2624,5079,4872,4915,3442,759,111,21800,Strathfield (A)
17150,66,58,23,9,9,3,0,168,0,0,0,0,0,0,0,3,3,0,5,0,0,0,0,15,69,63,28,10,14,5,0,191,104,489,1181,1124,903,495,90,4388,2279,1196,1044,864,981,364,51,6772,112,95,110,106,64,33,25,540,12702,12880,13404,13718,10457,2906,363,66430,Sutherland Shire (A)
