lga_code16,m_negnilinc_e,m_negnilinc_om_ie,m_negnilinc_om_uie,m_negnilinc_cfw,m_negnilinc_es_ns,m_negnilinc_tot,m_1_149_e,m_1_149_om_ie,m_1_149_om_uie,m_1_149_cfw,m_1_149_es_ns,m_1_149_tot,m_150_299_e,m_150_299_om_ie,m_150_299_om_uie,m_150_299_cfw,m_150_299_es_ns,m_150_299_tot,m_300_399_e,m_300_399_om_ie,m_300_399_om_uie,m_300_399_cfw,m_300_399_es_ns,m_300_399_tot,m_400_499_e,m_400_499_om_ie,m_400_499_om_uie,m_400_499_cfw,m_400_499_es_ns,m_400_499_tot,m_500_649_e,m_500_649_om_ie,m_500_649_om_uie,m_500_649_cfw,m_500_649_es_ns,m_500_649_tot,m_650_799_e,m_650_799_om_ie,m_650_799_om_uie,m_650_799_cfw,m_650_799_es_ns,m_650_799_tot,m_800_999_e,m_800_999_om_ie,m_800_999_om_uie,m_800_999_cfw,m_800_999_es_ns,m_800_999_tot,m_1000_1249_e,m_1000_1249_om_ie,m_1000_1249_om_uie,m_1000_1249_cfw,m_1000_1249_es_ns,m_1000_1249_tot,m_1250_1499_e,m_1250_1499_om_ie,m_1250_1499_om_uie,m_1250_1499_cfw,m_1250_1499_es_ns,m_1250_1499_tot,m_1500_1749_e,m_1500_1749_om_ie,m_1500_1749_om_uie,m_1500_1749_cfw,m_1500_1749_es_ns,m_1500_1749_tot,m_1750_1999_e,m_1750_1999_om_ie,m_1750_1999_om_uie,m_1750_1999_cfw,m_1750_1999_es_ns,m_1750_1999_tot,m_2000_2999_e,m_2000_2999_om_ie,m_2000_2999_om_uie,m_2000_2999_cfw,m_2000_2999_es_ns,m_2000_2999_tot,m_3000mor_e,m_3000mor_om_ie,m_3000mor_om_uie,m_3000mor_cfw,m_3000mor_es_ns,m_3000mor_tot,m_persinc_ns_e,m_persinc_ns_om_ie,m_persinc_ns_om_uie,m_persinc_ns_cfw,m_persinc_ns_es_ns,m_persinc_ns_tot,m_tot_e,m_tot_om_ie,m_tot_om_uie,m_tot_cfw,m_tot_es_ns,m_tot_tot,f_negnilinc_e,f_negnilinc_om_ie,f_negnilinc_om_uie,f_negnilinc_cfw,f_negnilinc_es_ns,f_negnilinc_tot,f_1_149_e,f_1_149_om_ie,f_1_149_om_uie,f_1_149_cfw,f_1_149_es_ns,f_1_149_tot,f_150_299_e,f_150_299_om_ie,f_150_299_om_uie,f_150_299_cfw,f_150_299_es_ns,f_150_299_tot,f_300_399_e,f_300_399_om_ie,f_300_399_om_uie,f_300_399_cfw,f_300_399_es_ns,f_300_399_tot,f_400_499_e,f_400_499_om_ie,f_400_499_om_uie,f_400_499_cfw,f_400_499_es_ns,f_400_499_tot,f_500_649_e,f_500_649_om_ie,f_500_649_om_uie,f_500_649_cfw,f_500_649_es_ns,f_500_649_tot,f_650_799_e,f_650_799_om_ie,f_650_799_om_uie,f_650_799_cfw,f_650_799_es_ns,f_650_799_tot,f_800_999_e,f_800_999_om_ie,f_800_999_om_uie,f_800_999_cfw,f_800_999_es_ns,f_800_999_tot,f_1000_1249_e,f_1000_1249_om_ie,f_1000_1249_om_uie,f_1000_1249_cfw,f_1000_1249_es_ns,f_1000_1249_tot,f_1250_1499_e,f_1250_1499_om_ie,f_1250_1499_om_uie,f_1250_1499_cfw,f_1250_1499_es_ns,f_1250_1499_tot,f_1500_1749_e,f_1500_1749_om_ie,f_1500_1749_om_uie,f_1500_1749_cfw,f_1500_1749_es_ns,f_1500_1749_tot,f_1750_1999_e,f_1750_1999_om_ie,f_1750_1999_om_uie,f_1750_1999_cfw,f_1750_1999_es_ns,f_1750_1999_tot,f_2000_2999_e,f_2000_2999_om_ie,f_2000_2999_om_uie,f_2000_2999_cfw,f_2000_2999_es_ns,f_2000_2999_tot,f_3000mor_e,f_3000mor_om_ie,f_3000mor_om_uie,f_3000mor_cfw,f_3000mor_es_ns,f_3000mor_tot,f_persinc_ns_e,f_persinc_ns_om_ie,f_persinc_ns_om_uie,f_persinc_ns_cfw,f_persinc_ns_es_ns,f_persinc_ns_tot,f_tot_e,f_tot_om_ie,f_tot_om_uie,f_tot_cfw,f_tot_es_ns,f_tot_tot,p_negnilinc_e,p_negnilinc_om_ie,p_negnilinc_om_uie,p_negnilinc_cfw,p_negnilinc_es_ns,p_negnilinc_tot,p_1_149_e,p_1_149_om_ie,lga_name16
58400,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,9,7,0,0,0,0,3,3,0,0,0,0,8,3,0,0,3,0,5,8,7,3,0,0,16,3,4,3,0,0,8,0,0,0,0,0,0,0,3,3,0,0,6,3,4,0,0,0,7,0,0,4,0,0,7,37,19,22,13,3,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,3,6,0,0,0,0,4,6,0,0,0,0,6,4,0,0,0,0,8,5,0,0,0,0,7,3,0,0,3,0,8,4,0,0,0,0,7,8,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,44,8,7,4,0,65,0,0,0,0,0,0,0,0,Trayning (S)
58890,0,0,5,3,0,6,0,0,0,7,0,6,4,0,0,4,0,5,0,0,8,3,0,15,3,0,3,3,0,13,4,3,3,3,0,19,10,3,11,3,0,26,15,3,9,3,0,27,19,4,10,6,0,39,3,6,5,3,0,17,8,3,3,3,0,12,4,3,4,3,0,13,0,3,3,3,0,10,0,3,4,0,0,6,0,0,0,3,0,7,70,31,75,46,3,217,3,0,0,6,0,4,4,0,0,3,0,3,7,0,0,3,0,15,13,0,0,3,0,18,5,0,3,3,0,11,14,3,3,3,0,25,9,4,4,0,0,14,11,3,4,0,0,19,8,0,3,3,0,15,4,3,7,0,0,8,4,0,0,0,0,5,3,0,0,3,0,7,3,0,3,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,82,13,32,34,0,163,3,0,5,12,0,12,3,0,West Arthur (S)
59320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,5,3,0,0,0,0,7,15,0,0,3,5,16,10,0,5,5,0,18,8,3,4,0,0,15,10,0,5,0,0,16,3,4,0,0,0,11,3,5,5,0,0,14,0,5,3,0,0,8,0,3,0,0,0,3,0,0,0,0,0,0,58,22,31,8,4,124,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,3,0,8,8,0,0,0,0,8,0,0,0,0,0,7,10,0,0,3,0,6,3,0,0,0,0,4,3,0,0,0,0,8,3,0,0,0,0,3,0,3,0,0,0,3,0,0,4,0,0,7,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,34,7,11,14,4,66,0,0,0,3,0,3,0,0,Woodanilling (S)
59330,0,0,0,3,0,3,0,0,0,0,0,4,0,0,0,0,0,3,4,0,3,0,0,5,0,0,3,3,0,9,6,3,0,0,0,6,3,3,0,0,0,7,10,3,3,3,0,15,10,9,0,3,0,19,7,0,0,0,0,9,3,3,0,0,0,7,9,0,0,0,0,9,4,0,0,0,0,10,0,3,3,0,0,3,0,0,0,0,0,7,62,22,19,20,0,120,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,5,0,0,3,0,5,10,0,0,0,0,13,12,0,0,3,0,18,0,0,0,0,0,3,15,0,0,0,0,19,10,3,0,0,0,12,6,0,0,0,0,9,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,67,10,10,14,0,96,0,0,0,3,0,3,4,0,Wyalkatchem (S)
58470,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,7,4,0,0,0,0,8,0,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,5,6,0,0,0,0,6,3,0,0,0,0,5,42,4,0,3,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23,0,0,0,0,0,3,0,0,Upper Gascoyne (S)
58510,32,15,3,25,0,72,244,3,11,5,3,272,318,14,34,6,4,377,369,19,41,5,5,448,465,27,71,9,4,570,711,46,92,15,9,875,818,73,89,11,8,996,1239,77,99,7,12,1428,1811,114,116,12,15,2061,1385,97,65,12,8,1561,1308,133,79,6,6,1526,1102,72,47,0,4,1219,1805,147,74,4,5,2034,971,163,46,0,4,1181,121,12,16,3,9,156,12699,990,867,111,102,14770,47,0,3,29,0,94,320,10,20,9,7,365,512,10,44,16,12,594,565,24,33,8,5,633,728,24,39,8,9,803,1119,21,54,11,3,1211,1340,31,38,6,12,1423,1622,39,52,9,9,1732,1788,47,46,4,12,1896,1340,44,29,4,3,1417,1011,42,22,3,0,1076,653,12,7,4,3,677,790,41,20,3,4,854,231,44,7,0,0,282,142,7,3,4,9,163,12219,394,408,121,83,13224,83,15,12,54,6,168,569,10,Victoria Park (T)
59340,3,0,4,4,3,16,16,0,0,0,0,25,39,3,9,3,0,49,25,0,9,0,0,40,42,4,9,7,0,60,62,5,8,0,3,77,122,7,6,0,3,138,206,13,11,0,4,239,215,17,4,7,0,245,169,18,4,0,0,199,169,13,11,0,0,198,147,10,9,0,3,172,323,13,6,6,0,346,108,19,4,0,0,137,29,4,0,0,3,36,1698,125,103,28,32,1981,11,0,0,0,0,9,21,0,3,3,0,27,38,3,5,3,4,47,43,3,5,3,0,49,63,0,4,4,0,72,110,7,11,3,3,132,175,4,4,0,3,189,214,4,7,0,0,233,234,4,7,3,3,255,193,3,3,3,4,209,137,7,5,0,0,156,94,10,5,0,0,110,138,7,4,0,0,148,28,7,3,0,0,42,25,0,6,0,3,41,1526,68,76,30,19,1718,9,0,4,9,3,27,41,0,Wyndham-East Kimberley (S)
58540,0,0,0,8,0,12,0,0,3,0,0,4,0,0,0,3,0,8,5,0,4,3,0,11,0,3,3,0,0,11,6,3,5,4,0,14,16,4,9,3,0,30,25,5,7,3,5,42,34,6,9,0,0,53,22,5,6,0,0,31,20,7,4,4,0,32,23,3,0,0,0,27,15,0,0,3,0,23,0,5,0,0,0,15,0,0,0,0,0,4,170,35,55,37,11,303,0,0,0,8,0,9,0,0,0,4,0,6,4,0,0,0,0,9,6,0,0,0,0,8,7,0,0,0,0,9,12,0,3,3,0,19,13,0,0,0,0,17,14,3,3,3,0,30,10,3,4,3,0,23,3,0,0,0,0,5,3,3,0,5,0,12,0,0,0,0,0,0,3,0,3,0,0,8,0,6,0,0,0,5,3,0,0,0,0,6,91,15,28,31,7,170,0,0,0,13,0,18,3,0,Victoria Plains (S)
59350,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,4,13,0,0,0,0,13,18,0,0,0,0,19,34,0,0,3,0,32,57,0,0,0,0,58,71,0,0,0,0,70,228,0,0,0,3,234,107,0,6,0,0,109,7,0,0,0,0,7,556,4,10,6,5,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,5,3,0,0,0,0,8,11,0,0,0,0,13,24,0,0,0,0,29,12,0,0,0,0,15,12,0,0,0,0,18,11,0,0,0,0,11,24,0,0,0,0,24,7,0,0,0,0,6,3,0,0,0,0,3,112,3,4,3,0,131,3,0,0,3,0,6,3,0,Yalgoo (S)
60610,17,0,5,10,0,30,162,3,5,4,3,172,83,4,10,8,3,107,111,7,18,0,3,143,161,5,13,7,3,192,248,9,36,6,6,310,479,33,36,0,8,563,663,25,22,8,3,716,719,35,27,0,11,797,463,28,26,3,3,525,408,31,11,3,3,452,299,16,4,0,3,320,300,35,12,0,3,352,79,40,22,0,0,141,47,6,7,0,8,66,4235,280,255,61,53,4889,20,0,6,9,0,36,238,3,7,7,4,256,255,3,18,7,5,294,301,4,28,11,5,353,383,3,14,3,3,414,614,18,29,6,9,682,756,20,17,4,3,802,640,21,12,8,7,686,674,9,12,0,6,701,376,12,9,0,4,408,314,9,8,0,3,326,204,6,3,0,0,211,118,13,4,0,0,132,27,14,11,0,0,49,49,3,0,3,7,59,4969,133,183,62,59,5406,35,0,8,19,4,67,399,6,Burnie (C)
58570,30,9,8,16,3,64,201,6,10,7,0,227,257,8,27,12,0,310,283,11,40,7,3,350,328,18,37,8,3,394,380,43,62,11,4,496,536,55,78,4,3,676,715,69,90,7,13,887,1060,123,115,5,13,1321,789,86,90,5,3,977,792,142,84,0,0,1019,633,101,51,7,3,800,1269,230,85,3,7,1596,574,286,109,7,9,985,90,12,17,4,9,133,7941,1202,893,114,80,10226,46,3,13,40,0,94,334,3,26,18,0,382,511,12,53,19,5,591,486,24,38,9,11,570,554,11,52,9,6,635,889,31,65,15,14,1011,1011,38,86,3,8,1150,1157,48,75,13,9,1302,1273,68,68,9,8,1432,884,33,56,0,3,986,642,56,53,4,3,765,382,31,35,5,3,449,584,69,50,3,0,704,139,73,31,6,3,249,87,10,4,0,0,103,8986,517,709,144,72,10428,71,11,26,56,3,167,536,14,Vincent (C)
58610,0,0,3,4,0,9,0,0,3,0,0,7,9,0,3,3,0,8,11,0,3,3,3,19,8,4,3,0,0,14,12,4,4,4,0,25,20,4,6,3,3,33,28,7,6,0,0,47,39,11,12,7,0,68,25,4,7,0,0,36,22,0,5,4,0,30,16,0,0,0,0,18,18,0,6,3,0,28,6,7,7,0,0,12,4,0,0,3,0,8,216,42,70,29,6,364,0,0,3,0,0,3,14,0,0,0,0,18,7,0,3,0,0,16,13,0,6,3,0,21,29,3,3,0,0,33,33,0,0,4,0,37,38,0,4,0,3,43,38,9,5,3,0,51,17,5,4,8,0,32,11,3,3,0,0,17,6,3,3,0,0,9,12,0,0,0,0,11,4,3,3,0,0,17,4,0,0,3,0,11,4,0,0,0,0,4,219,30,38,24,8,317,0,0,3,4,0,11,20,0,Wagin (S)
59030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,3,0,0,3,7,0,0,0,0,4,5,0,3,0,0,11,8,0,3,0,0,8,18,0,7,0,0,24,17,0,0,0,0,18,27,0,0,0,0,24,29,0,0,0,0,30,75,0,4,0,0,75,18,0,3,0,0,21,3,0,0,0,0,3,199,5,17,13,0,233,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,4,6,0,0,0,0,11,0,0,0,0,0,4,10,0,0,0,0,10,5,0,0,0,0,6,3,0,0,0,0,3,4,0,0,0,0,4,5,0,0,0,0,4,0,0,0,0,0,3,40,3,4,8,0,52,0,0,0,3,0,3,0,0,Westonia (S)
74560,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,8,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,0,4,0,0,26,0,0,0,0,0,0,0,0,Wagait (S)
72800,12,0,8,3,0,24,121,4,3,0,3,130,58,0,4,3,0,67,78,0,3,3,5,90,83,6,15,3,3,105,135,4,21,3,0,164,193,7,19,3,0,223,315,23,35,3,4,374,440,45,30,3,7,528,352,44,30,5,5,439,320,44,26,0,8,397,237,43,19,0,3,299,343,57,23,0,3,427,150,31,14,3,0,197,46,7,3,0,3,62,2881,310,244,36,43,3521,15,0,0,6,0,27,161,0,9,3,0,171,146,3,15,3,0,170,140,0,16,3,0,162,177,8,11,4,0,203,289,14,22,0,0,322,480,13,24,7,6,527,489,17,15,3,12,530,474,26,13,0,3,520,330,21,14,4,3,375,235,19,15,0,0,275,220,12,11,0,0,243,212,11,14,0,0,232,46,17,9,0,0,76,59,3,0,0,0,67,3472,162,195,31,32,3898,34,0,5,16,0,51,282,3,Palmerston (C)
73600,3,3,0,3,0,8,28,0,0,0,0,31,70,3,3,0,0,76,28,3,0,0,0,32,40,5,0,0,0,50,90,0,3,0,0,97,73,3,3,0,0,75,80,0,3,0,3,95,78,0,8,0,0,84,75,4,0,0,0,82,79,4,0,0,0,91,81,0,0,0,0,85,133,7,0,0,0,145,41,4,0,0,0,48,32,0,0,0,3,43,930,48,34,12,21,1039,0,0,0,3,0,3,28,0,0,0,0,31,72,3,0,0,0,84,41,0,0,0,0,44,50,3,0,0,0,54,90,3,4,0,0,100,83,3,0,0,0,87,69,10,3,0,0,78,60,4,0,0,0,61,35,0,0,0,0,39,43,0,4,0,0,44,36,0,0,0,0,36,32,0,0,0,0,36,3,0,0,0,0,6,28,0,0,0,0,30,682,27,14,12,6,738,5,3,0,6,0,19,57,0,Roper Gulf (R)
74050,9,0,0,0,0,7,16,0,0,0,0,20,33,0,0,0,0,38,21,0,0,0,0,21,9,0,0,0,0,9,39,0,0,0,0,39,25,0,0,0,0,28,18,0,0,0,0,18,23,0,0,0,0,23,31,0,0,0,0,31,17,0,0,0,0,17,13,0,0,0,0,13,17,0,0,0,0,16,0,0,0,0,0,6,6,0,0,0,0,4,272,3,8,0,3,287,7,0,0,0,0,6,21,0,0,0,0,24,30,0,0,0,0,30,27,0,0,0,0,27,18,0,0,0,0,20,40,0,0,0,0,35,29,0,0,0,0,29,16,0,0,0,0,16,29,0,0,0,0,29,14,0,0,0,0,14,17,0,0,0,0,17,11,0,0,0,0,11,21,0,0,0,0,21,3,0,0,0,0,3,3,0,0,0,0,6,282,0,5,0,0,287,13,0,3,0,0,10,34,0,Tiwi Islands (R)
74550,3,0,0,3,0,11,7,0,0,0,0,6,14,0,0,0,0,16,11,0,0,0,0,14,16,0,0,0,0,15,34,0,5,0,0,37,40,0,0,0,0,41,57,4,3,0,0,61,37,3,3,0,0,44,41,4,3,0,0,46,34,0,3,0,0,40,18,0,0,0,0,20,35,0,0,0,0,43,9,0,0,0,0,12,16,0,3,0,5,23,380,17,26,12,10,441,7,0,0,3,0,8,4,0,0,0,0,10,23,0,0,0,0,30,12,0,0,0,0,17,26,0,0,0,0,28,26,0,3,0,3,33,44,3,0,0,0,51,40,0,3,0,0,42,29,3,3,0,0,37,21,3,0,0,0,28,18,0,0,0,0,23,13,0,0,0,0,18,16,0,0,0,0,19,4,0,0,0,0,4,13,0,0,0,0,11,305,13,14,8,9,345,7,0,0,7,0,20,13,0,Victoria Daly (R)
74660,8,0,0,0,0,8,27,0,0,0,0,27,64,0,0,0,0,68,29,3,0,0,0,37,42,0,0,0,0,40,105,4,0,0,0,108,68,0,4,0,0,68,73,0,0,0,0,71,92,0,0,0,0,95,82,0,0,0,0,86,77,4,0,0,0,82,69,3,0,0,0,76,195,0,0,0,0,197,55,3,0,0,0,55,33,0,0,0,0,32,1011,15,14,3,0,1042,4,0,0,0,0,7,33,0,0,0,0,32,78,0,0,0,0,76,41,0,0,0,0,41,43,0,0,0,3,42,83,3,0,0,0,87,75,0,0,0,0,80,59,0,0,0,0,58,73,0,0,0,0,77,59,0,0,0,0,63,46,0,0,0,0,49,35,0,0,0,0,35,47,0,0,0,0,51,4,0,0,0,0,4,31,0,0,0,0,33,715,6,7,0,11,741,12,0,0,0,0,9,55,0,West Arnhem (R)
59100,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,3,3,5,0,0,11,0,0,4,8,0,13,4,0,4,4,0,13,3,0,5,4,0,17,13,3,5,5,0,30,10,3,3,4,0,22,12,3,5,3,0,16,7,4,5,3,0,12,0,0,4,0,0,5,3,4,3,0,0,10,0,0,6,0,0,7,0,0,7,3,0,9,58,32,56,27,3,172,0,0,0,4,0,7,4,0,0,3,0,6,3,0,0,0,0,8,4,0,3,0,0,9,10,0,3,3,0,16,5,0,0,0,0,10,9,0,0,0,0,13,6,3,0,0,0,11,6,0,0,0,0,7,3,0,0,0,0,7,3,0,3,0,0,8,3,0,3,0,0,4,0,3,0,0,0,3,0,0,0,0,0,7,3,0,5,0,0,6,66,12,20,17,3,122,0,3,0,3,0,5,3,0,Wickepin (S)
74680,0,0,0,0,0,0,12,0,0,0,0,9,27,0,0,0,0,27,13,0,0,0,0,12,29,0,0,0,0,29,30,0,0,0,0,36,14,0,0,0,0,14,19,0,0,0,0,19,19,0,0,0,0,19,19,3,0,0,0,21,15,0,0,0,0,15,13,4,0,0,0,14,24,0,3,0,0,30,22,3,0,0,0,19,4,0,0,0,0,4,258,11,4,0,0,276,0,0,0,0,0,0,10,0,0,0,0,10,29,0,0,0,0,29,33,0,0,0,0,30,23,0,0,0,0,23,44,0,0,0,0,48,15,0,0,0,0,15,22,0,0,0,3,22,24,0,0,0,0,25,24,0,0,0,0,25,20,0,0,0,0,20,13,0,0,0,0,13,8,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,7,268,0,0,0,7,274,0,0,0,0,0,4,20,0,West Daly (R)
79399,11,0,0,3,0,21,19,0,0,0,0,23,37,0,4,4,0,48,30,3,5,0,3,43,49,0,3,0,5,66,102,7,4,4,4,120,236,3,15,3,8,269,353,5,4,0,5,373,531,28,11,3,9,584,465,15,11,3,3,497,387,22,16,3,3,424,338,18,13,0,0,371,782,24,6,0,4,819,343,30,3,0,0,380,65,0,5,0,9,75,3757,163,102,24,47,4099,7,0,4,5,0,16,39,0,0,0,0,39,50,0,5,3,0,59,53,3,3,3,0,60,76,0,7,3,0,86,142,3,4,3,3,159,276,6,6,3,6,297,285,4,10,0,3,301,342,13,12,0,6,374,250,9,3,3,3,263,211,8,3,0,6,233,96,7,4,0,0,105,187,7,3,0,0,199,50,8,0,0,0,56,34,3,0,0,3,42,2110,70,62,25,28,2300,20,0,3,8,0,34,57,0,Unincorporated NT
59170,0,0,0,4,0,8,3,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,7,3,0,3,0,0,6,13,0,4,3,3,25,21,3,14,0,3,39,19,7,6,4,0,38,21,4,9,0,0,39,20,3,5,5,0,35,10,4,13,0,0,24,12,3,9,0,0,23,10,0,6,0,0,16,0,0,3,0,0,3,0,3,3,3,0,13,123,35,82,26,6,276,0,0,0,0,0,0,3,0,4,0,0,8,10,0,3,0,0,14,13,0,0,0,0,18,9,0,0,4,0,19,16,0,0,3,0,17,21,0,5,5,0,29,10,4,3,0,0,15,9,6,3,3,0,26,3,0,3,3,0,12,4,0,3,0,0,10,7,0,3,3,0,9,4,0,3,0,0,6,0,0,0,0,0,0,0,0,0,5,0,4,106,15,39,22,0,178,0,0,0,3,0,4,6,0,Williams (S)
59250,5,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,12,4,0,0,0,0,4,14,0,0,0,0,10,15,0,0,0,0,13,11,0,3,0,0,10,37,0,0,0,0,41,67,3,0,0,0,68,105,0,0,0,0,105,118,0,0,0,0,118,367,0,0,0,0,371,146,0,0,0,0,151,20,0,0,0,0,20,924,8,4,3,0,942,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,6,15,0,0,0,0,12,9,0,0,0,0,9,11,0,0,0,0,11,27,0,0,0,0,27,38,0,0,0,0,38,30,0,0,0,0,34,22,0,0,0,0,23,30,0,0,0,0,30,11,0,0,0,0,6,4,0,0,0,0,8,208,0,4,0,4,213,5,0,0,0,0,5,12,0,Wiluna (S)
89399,220,34,37,120,5,425,2667,23,89,47,26,2851,2271,59,122,33,13,2508,1888,83,205,47,13,2238,2409,110,221,47,37,2819,3667,237,366,59,46,4374,5087,347,385,40,50,5908,7835,501,472,49,63,8925,10501,725,562,59,68,11917,10380,595,432,33,56,11492,10926,702,358,21,31,12046,8518,485,251,13,27,9308,20781,998,388,31,54,22257,9332,1668,559,24,54,11636,951,69,53,14,64,1145,97445,6639,4493,644,626,109850,295,13,36,134,7,480,3773,37,194,53,28,4086,3640,67,262,57,27,4055,3282,88,232,57,39,3697,3794,103,259,56,44,4255,5925,186,327,58,44,6535,7608,197,315,57,58,8235,9592,238,350,45,54,10277,12916,283,316,25,51,13594,13519,216,214,20,31,14007,12833,278,185,23,40,13347,8061,156,107,15,23,8360,14121,305,171,24,22,14639,3479,380,224,13,20,4119,993,22,34,20,39,1117,103839,2557,3220,654,528,110801,518,48,74,256,18,909,6442,58,Unincorporated ACT
59310,0,0,0,5,0,10,3,0,0,0,0,3,3,0,0,0,0,10,3,3,3,3,0,12,4,9,0,0,0,11,8,7,3,4,0,18,16,3,6,0,0,29,25,3,13,0,3,48,44,6,8,0,0,60,33,9,16,0,0,59,24,10,3,0,0,33,24,3,8,0,0,31,31,3,4,0,0,42,8,3,3,0,0,11,4,0,0,4,0,8,223,62,73,24,8,389,0,0,0,0,0,0,5,0,0,0,3,6,12,0,0,3,0,20,20,3,3,0,0,23,28,0,0,0,0,28,25,4,0,0,0,35,32,0,0,0,0,32,31,4,3,0,0,39,24,0,3,0,0,33,16,8,7,0,0,32,13,0,7,0,0,19,5,4,0,0,0,9,7,0,0,0,0,12,3,0,0,4,0,9,3,0,0,0,0,3,224,25,25,20,8,303,0,0,0,7,0,10,6,0,Wongan-Ballidu (S)
59360,8,0,0,7,3,17,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,4,3,0,3,3,0,10,16,0,8,3,0,32,15,3,8,4,0,33,15,6,6,0,0,31,40,8,8,4,0,58,61,5,4,0,0,71,83,3,4,0,0,91,99,0,9,0,0,107,349,0,3,0,3,358,160,3,0,4,0,166,12,0,3,3,0,21,867,33,65,35,13,1013,0,0,0,7,0,11,0,0,0,0,0,5,16,0,0,0,0,17,12,0,0,0,3,13,6,0,0,0,0,12,18,0,3,0,0,23,24,0,0,0,3,32,23,0,0,0,0,23,27,0,4,0,0,30,30,0,0,0,0,32,18,0,0,0,0,22,12,0,3,0,0,11,44,0,3,0,3,49,8,0,0,3,4,13,4,0,0,3,0,9,239,5,16,18,15,290,9,0,0,10,3,21,3,0,Yilgarn (S)
59370,0,0,0,3,0,4,18,0,3,0,0,22,5,0,3,4,0,12,13,5,3,3,0,21,14,3,11,5,0,25,12,6,7,7,0,43,25,6,12,0,3,46,23,11,17,3,3,58,44,4,16,0,4,70,39,7,4,0,0,56,23,8,3,0,0,35,13,9,9,0,0,35,20,11,3,5,0,40,3,4,3,3,0,15,3,0,3,3,0,14,260,79,99,37,7,486,0,0,0,9,0,9,25,0,5,0,0,28,25,0,0,3,0,36,35,0,9,4,0,53,36,0,12,5,0,54,52,3,4,5,0,65,68,4,3,0,0,84,58,5,3,0,0,62,41,0,3,0,0,49,12,3,3,0,0,20,19,3,3,0,0,30,14,3,0,0,0,22,5,4,3,0,0,17,4,0,0,0,0,6,6,0,0,0,0,7,410,34,58,35,10,543,3,0,0,12,0,20,38,0,York (S)
