lga_code16,hq_nni_mng,hq_nni_pro,hq_nni_tectw,hq_nni_copsw,hq_nni_claw,hq_nni_swks,hq_nni_maopdv,hq_nni_lab,hq_nni_idns,hq_nni_tot,hq_1_149_mng,hq_1_149_pro,hq_1_149_tectw,hq_1_149_copsw,hq_1_149_claw,hq_1_149_swks,hq_1_149_maopdv,hq_1_149_lab,hq_1_149_idns,hq_1_149_tot,hq_150_299_mng,hq_150_299_pro,hq_150_299_tectw,hq_150_299_copsw,hq_150_299_claw,hq_150_299_swks,hq_150_299_maopdv,hq_150_299_lab,hq_150_299_idns,hq_150_299_tot,hq_300_399_mng,hq_300_399_pro,hq_300_399_tectw,hq_300_399_copsw,hq_300_399_claw,hq_300_399_swks,hq_300_399_maopdv,hq_300_399_lab,hq_300_399_idns,hq_300_399_tot,hq_400_499_mng,hq_400_499_pro,hq_400_499_tectw,hq_400_499_copsw,hq_400_499_claw,hq_400_499_swks,hq_400_499_maopdv,hq_400_499_lab,hq_400_499_idns,hq_400_499_tot,hq_500_649_mng,hq_500_649_pro,hq_500_649_tectw,hq_500_649_copsw,hq_500_649_claw,hq_500_649_swks,hq_500_649_maopdv,hq_500_649_lab,hq_500_649_idns,hq_500_649_tot,hq_650_799_mng,hq_650_799_pro,hq_650_799_tectw,hq_650_799_copsw,hq_650_799_claw,hq_650_799_swks,hq_650_799_maopdv,hq_650_799_lab,hq_650_799_idns,hq_650_799_tot,hq_800_999_mng,hq_800_999_pro,hq_800_999_tectw,hq_800_999_copsw,hq_800_999_claw,hq_800_999_swks,hq_800_999_maopdv,hq_800_999_lab,hq_800_999_idns,hq_800_999_tot,hq_1000_1249_mng,hq_1000_1249_pro,hq_1000_1249_tectw,hq_1000_1249_copsw,hq_1000_1249_claw,hq_1000_1249_swks,hq_1000_1249_maopdv,hq_1000_1249_lab,hq_1000_1249_idns,hq_1000_1249_tot,hq_1250_1499_mng,hq_1250_1499_pro,hq_1250_1499_tectw,hq_1250_1499_copsw,hq_1250_1499_claw,hq_1250_1499_swks,hq_1250_1499_maopdv,hq_1250_1499_lab,hq_1250_1499_idns,hq_1250_1499_tot,hq_1500_1749_mng,hq_1500_1749_pro,hq_1500_1749_tectw,hq_1500_1749_copsw,hq_1500_1749_claw,hq_1500_1749_swks,hq_1500_1749_maopdv,hq_1500_1749_lab,hq_1500_1749_idns,hq_1500_1749_tot,hq_1750_1999_mng,hq_1750_1999_pro,hq_1750_1999_tectw,hq_1750_1999_copsw,hq_1750_1999_claw,hq_1750_1999_swks,hq_1750_1999_maopdv,hq_1750_1999_lab,hq_1750_1999_idns,hq_1750_1999_tot,hq_2000_2999_mng,hq_2000_2999_pro,hq_2000_2999_tectw,hq_2000_2999_copsw,hq_2000_2999_claw,hq_2000_2999_swks,hq_2000_2999_maopdv,hq_2000_2999_lab,hq_2000_2999_idns,hq_2000_2999_tot,hq_3000mo_mng,hq_3000mo_pro,hq_3000mo_tectw,hq_3000mo_copsw,hq_3000mo_claw,hq_3000mo_swks,hq_3000mo_maopdv,hq_3000mo_lab,hq_3000mo_idns,hq_3000mo_tot,hq_pins_mng,hq_pins_pro,hq_pins_tectw,hq_pins_copsw,hq_pins_claw,hq_pins_swks,hq_pins_maopdv,hq_pins_lab,hq_pins_idns,hq_pins_tot,hq_tot_mng,hq_tot_pro,hq_tot_tectw,hq_tot_copsw,hq_tot_claw,hq_tot_swks,hq_tot_maopdv,hq_tot_lab,hq_tot_idns,hq_tot_tot,cl_nfd_nni_mng,cl_nfd_nni_pro,cl_nfd_nni_tectw,cl_nfd_nni_copsw,cl_nfd_nni_claw,cl_nfd_nni_swks,cl_nfd_nni_maopdv,cl_nfd_nni_lab,cl_nfd_nni_idns,cl_nfd_nni_tot,cl_nfd_1_149_mng,cl_nfd_1_149_pro,cl_nfd_1_149_tectw,cl_nfd_1_149_copsw,cl_nfd_1_149_claw,cl_nfd_1_149_swks,cl_nfd_1_149_maopdv,cl_nfd_1_149_lab,cl_nfd_1_149_idns,cl_nfd_1_149_tot,cl_nfd_150_299_mng,cl_nfd_150_299_pro,cl_nfd_150_299_tectw,cl_nfd_150_299_copsw,cl_nfd_150_299_claw,cl_nfd_150_299_swks,cl_nfd_150_299_maopdv,cl_nfd_150_299_lab,cl_nfd_150_299_idns,cl_nfd_150_299_tot,cl_nfd_300_399_mng,cl_nfd_300_399_pro,cl_nfd_300_399_tectw,cl_nfd_300_399_copsw,cl_nfd_300_399_claw,cl_nfd_300_399_swks,cl_nfd_300_399_maopdv,cl_nfd_300_399_lab,cl_nfd_300_399_idns,cl_nfd_300_399_tot,lga_name16
99399,0,0,0,0,0,0,0,0,0,5,0,3,0,3,0,0,0,0,0,5,6,7,0,4,3,0,0,0,0,21,6,5,3,11,3,3,0,5,0,38,9,13,0,6,0,5,0,3,3,33,4,18,6,13,3,3,0,3,0,48,12,11,8,17,10,4,0,6,3,62,22,11,4,13,12,6,0,5,0,79,18,28,4,18,11,0,0,3,3,84,17,27,5,14,9,0,0,0,0,77,15,45,11,8,14,0,0,0,0,92,28,51,3,7,9,0,0,0,0,99,56,44,6,8,8,0,3,7,3,141,32,29,3,3,3,0,0,0,8,80,0,0,0,0,0,0,0,0,0,4,223,294,56,128,87,25,8,34,26,873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,Unincorp. Other Territories
60410,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,4,0,3,0,3,0,0,0,13,3,0,0,5,0,0,0,0,0,14,0,0,0,3,0,0,0,0,0,9,3,12,0,20,3,3,0,3,0,42,0,17,7,13,3,4,0,3,0,46,5,22,3,14,11,0,0,0,0,56,9,44,10,17,7,6,0,0,0,91,10,46,5,13,3,0,3,0,0,74,6,51,3,10,6,0,0,0,0,80,3,31,0,4,0,0,0,0,0,43,23,11,3,3,0,0,0,0,0,44,3,5,0,0,0,0,0,0,0,15,0,0,0,0,3,0,0,0,0,4,81,242,29,105,46,22,3,8,4,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,Brighton (M)
58330,0,0,0,0,3,0,0,0,0,3,3,0,0,0,3,0,0,0,0,3,0,3,4,0,0,0,0,3,0,15,7,0,0,0,0,0,0,0,0,10,0,10,3,0,0,3,0,0,0,23,0,7,0,0,5,8,3,0,0,22,4,4,3,0,3,0,0,0,0,16,0,3,0,0,7,0,3,0,0,15,6,9,3,0,0,0,0,3,0,25,4,11,0,0,0,0,0,0,0,18,0,12,0,0,0,0,0,0,0,15,3,6,0,0,0,0,0,0,0,10,16,9,0,4,0,0,0,0,0,27,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,50,73,24,8,20,14,3,7,4,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Toodyay (S)
58680,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,13,4,0,0,3,0,0,0,0,29,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wandering (S)
58760,25,21,10,18,17,14,0,5,3,114,17,58,15,60,33,19,5,29,0,235,18,98,38,114,65,56,21,59,9,478,17,103,28,139,78,79,24,73,9,540,44,109,40,156,89,67,22,65,4,600,49,173,61,246,135,88,29,89,4,868,90,283,95,282,150,85,50,81,3,1120,130,380,140,277,207,76,80,87,15,1399,210,571,191,174,201,49,63,66,9,1542,163,675,121,93,154,49,34,35,19,1336,189,748,92,68,93,34,22,17,16,1273,140,765,48,42,47,30,17,15,3,1105,434,704,55,35,55,41,11,9,4,1346,263,262,11,7,29,6,3,0,5,597,12,31,4,16,9,5,7,9,23,112,1807,4985,932,1723,1353,717,379,644,122,12672,0,0,0,0,7,0,0,0,0,14,0,0,5,3,5,3,0,0,0,20,0,9,0,11,11,10,0,9,0,48,0,0,4,21,7,12,3,6,0,57,Wanneroo (C)
58820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,3,0,0,0,3,0,0,0,4,0,3,3,3,4,0,0,0,0,11,0,3,0,3,0,3,0,3,0,14,3,8,0,0,9,0,0,0,0,24,0,10,3,3,3,0,3,0,0,20,6,17,3,0,3,0,0,0,0,31,0,10,4,0,0,0,0,0,0,16,9,21,5,0,3,0,3,0,0,38,3,15,7,8,0,0,8,0,0,31,11,49,20,3,3,0,20,0,0,107,28,29,14,0,0,0,0,0,4,68,0,3,0,0,0,0,0,0,0,7,62,158,52,22,38,12,31,10,4,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,6,Waroona (S)
58400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,3,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,0,4,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Trayning (S)
58890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,10,7,0,0,3,0,0,0,0,0,9,6,0,0,0,0,0,0,3,0,13,8,0,0,0,0,0,0,0,0,8,3,4,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,46,14,4,6,8,3,0,9,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,West Arthur (S)
59320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,26,3,0,3,3,0,0,8,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Woodanilling (S)
59330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,10,3,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,15,0,6,8,4,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wyalkatchem (S)
58470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,4,3,3,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upper Gascoyne (S)
58510,17,11,3,4,9,4,0,6,5,61,13,42,11,32,12,9,0,15,0,138,18,108,14,85,35,35,19,40,6,360,21,91,19,98,34,33,23,54,0,376,25,143,48,129,53,38,49,63,6,553,43,232,64,210,82,41,52,80,4,802,68,282,89,248,114,42,38,67,12,954,110,400,149,271,220,62,42,76,11,1341,180,623,221,299,307,60,33,59,13,1799,153,669,146,181,274,59,18,21,11,1521,207,838,105,101,162,32,16,19,14,1488,171,815,67,57,78,20,3,8,13,1228,539,1232,85,34,109,30,5,4,10,2048,510,489,26,3,55,17,0,3,4,1108,13,36,6,7,7,5,3,5,10,100,2084,6007,1051,1772,1538,484,302,524,118,13874,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,11,0,0,0,8,0,0,0,3,0,12,0,3,0,3,3,7,0,6,0,20,Victoria Park (T)
59340,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,3,4,0,4,0,4,0,0,3,26,0,5,0,4,4,0,0,0,0,19,0,0,0,13,0,5,0,0,0,24,5,12,6,9,13,3,0,10,0,57,3,15,4,12,12,3,0,8,0,58,7,35,10,16,17,7,0,7,0,98,14,69,7,16,26,4,4,5,0,149,14,53,8,21,24,3,0,3,0,133,23,78,3,17,13,0,3,0,0,142,18,82,8,10,8,0,3,3,0,129,49,107,15,19,15,0,8,0,0,212,34,43,4,13,4,0,0,0,0,99,0,6,3,3,3,0,0,0,0,13,181,519,68,172,128,30,20,49,6,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,4,Wyndham-East Kimberley (S)
58540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,11,0,0,0,6,0,0,0,0,15,4,3,4,0,0,0,0,3,0,22,3,3,0,0,0,0,0,0,0,5,9,7,0,0,0,0,0,0,0,15,3,0,3,0,0,0,0,0,0,6,11,4,3,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,50,22,12,7,11,3,0,9,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Victoria Plains (S)
59350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,3,0,0,0,0,3,3,0,13,3,4,0,0,0,0,0,0,0,11,3,8,0,0,7,0,3,0,0,20,0,5,3,0,0,0,4,0,0,17,3,29,4,0,0,0,8,0,0,53,19,15,3,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,26,62,21,3,8,0,24,3,3,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yalgoo (S)
60610,0,7,0,3,0,0,0,0,0,14,3,4,0,3,3,0,0,3,3,20,4,12,3,17,10,3,0,5,0,52,11,27,4,13,5,8,0,3,0,70,5,25,3,21,13,8,0,8,3,81,3,45,10,34,26,14,0,0,5,140,12,84,13,32,51,22,0,4,3,216,16,143,12,54,39,21,4,8,5,299,22,265,18,69,64,10,6,5,5,460,30,261,17,40,40,6,0,0,0,395,38,314,8,23,26,0,3,3,3,421,33,246,10,14,8,0,0,3,0,317,85,153,3,14,15,0,3,0,0,280,38,91,4,0,6,0,0,0,3,138,8,10,0,3,5,0,0,0,0,21,307,1679,111,350,311,81,19,45,28,2930,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,9,0,0,0,3,3,3,0,0,0,8,0,0,3,3,0,4,0,0,0,10,Burnie (C)
58570,12,30,0,12,15,7,0,0,3,78,8,34,12,24,29,17,3,21,0,143,17,73,16,83,46,43,7,33,0,320,19,76,21,99,37,57,4,47,0,346,27,88,30,76,68,43,6,45,3,384,49,152,46,140,100,64,11,46,0,604,60,240,74,175,141,59,11,37,3,796,124,364,117,171,164,46,15,19,8,1036,188,594,121,108,211,62,11,17,10,1325,121,569,63,61,141,39,13,12,6,1022,180,601,52,50,117,38,5,7,6,1056,131,498,47,34,61,26,12,4,13,816,472,872,83,23,138,45,9,9,21,1676,355,453,23,5,66,38,0,0,11,955,23,32,7,3,9,4,0,4,7,91,1778,4687,708,1064,1330,588,111,300,87,10653,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,3,0,9,4,3,0,5,0,24,0,3,4,9,3,0,0,3,0,21,Vincent (C)
58610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,10,0,3,0,3,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,12,8,3,0,3,3,0,3,0,0,15,5,7,0,0,0,3,0,0,0,22,5,11,0,0,0,0,0,0,0,12,3,4,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,8,7,3,0,0,0,0,0,0,0,11,3,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,33,55,0,13,9,3,3,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wagin (S)
59030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,3,0,0,6,0,12,0,0,3,0,4,0,0,13,7,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,14,17,7,0,9,0,7,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Westonia (S)
74560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,5,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wagait (S)
72800,0,3,0,3,4,0,0,0,0,13,0,9,0,0,0,7,0,3,0,13,3,4,0,12,4,9,0,3,0,38,3,10,0,9,3,11,0,8,0,48,0,5,6,19,4,11,0,10,0,64,3,25,3,21,9,14,6,8,4,100,12,30,15,36,24,24,6,17,0,157,22,74,22,52,28,25,3,8,0,240,27,109,34,58,62,6,8,6,3,301,43,134,21,27,41,11,0,3,3,280,36,158,20,18,19,3,0,0,0,265,37,192,16,17,16,5,0,0,4,288,107,159,18,28,24,3,0,7,6,352,54,46,3,11,3,0,4,3,0,126,3,10,0,0,0,0,0,0,4,20,352,967,164,315,237,129,28,81,28,2286,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,10,0,0,0,3,0,0,0,0,0,5,Palmerston (C)
73600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,4,0,3,3,0,0,0,0,13,3,8,0,4,0,0,0,0,0,20,0,4,0,11,0,0,0,3,0,24,3,9,6,3,3,4,0,7,0,40,7,10,3,3,0,0,0,5,0,27,9,20,0,0,0,0,0,0,0,33,5,35,4,0,0,0,4,0,0,46,3,42,0,0,4,0,5,0,0,52,15,47,7,8,0,0,3,0,0,85,11,21,3,3,0,0,0,0,0,32,0,0,0,3,0,0,0,0,0,5,62,202,29,39,9,5,8,26,8,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,Roper Gulf (R)
74050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,3,15,0,0,0,0,0,0,0,18,0,12,0,0,0,0,0,0,0,16,0,17,0,0,0,0,0,0,0,18,0,17,0,0,0,0,0,0,0,16,10,13,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,22,70,0,12,3,5,0,3,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tiwi Islands (R)
74550,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,6,0,3,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,0,4,3,0,3,6,0,0,0,3,0,11,3,3,0,0,3,3,0,0,0,13,11,7,0,4,0,0,0,0,0,21,6,12,3,0,3,0,0,0,0,22,3,11,0,0,0,0,0,0,0,26,3,18,0,0,0,0,0,0,0,20,11,18,0,4,0,0,0,0,0,37,4,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,47,81,5,22,15,5,3,10,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Victoria Daly (R)
74660,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,3,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,10,0,6,0,4,3,0,0,3,0,16,3,10,0,4,4,0,0,3,0,30,0,5,0,4,3,4,0,0,0,18,9,20,5,12,11,0,0,7,0,62,9,25,0,11,5,0,0,0,0,51,3,37,3,3,4,0,0,0,0,59,9,28,0,3,3,0,0,0,0,44,20,55,8,6,10,0,3,0,0,100,12,12,0,0,0,0,0,0,0,30,0,7,0,0,0,0,0,0,0,12,71,225,24,55,52,8,8,14,3,460,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,3,West Arnhem (R)
59100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,0,0,0,0,0,0,0,12,4,3,0,0,0,0,0,0,0,5,8,3,0,0,0,0,0,4,0,10,4,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,33,15,3,10,8,3,0,5,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wickepin (S)
74680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,4,0,5,3,3,0,0,0,17,0,15,0,3,0,0,0,0,0,20,3,18,0,0,0,0,0,0,0,27,7,17,0,0,0,0,0,0,0,24,0,18,0,3,0,0,0,0,0,30,5,13,0,4,0,0,0,0,0,26,5,4,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,95,5,21,12,3,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,West Daly (R)
79399,4,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,3,0,6,0,6,0,10,0,0,0,6,0,23,0,6,0,6,0,0,0,4,0,23,0,4,5,3,4,0,0,3,0,23,6,11,3,14,11,3,0,12,0,58,5,17,17,45,18,4,11,18,0,132,13,22,18,33,38,15,6,12,3,159,38,59,31,39,40,12,16,14,4,253,33,72,24,25,29,8,6,8,5,212,32,99,17,21,34,6,7,5,0,220,33,86,10,10,14,0,5,3,3,161,115,184,34,40,16,3,15,9,3,412,86,64,17,3,16,0,7,0,0,195,5,3,0,0,5,0,0,0,0,18,378,637,172,251,220,63,69,84,22,1904,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Unincorporated NT
