lga_code16,nfans_75ov_ewft,nfans_75ov_ewpt,nfans_75ov_eafw,nfans_75ov_ehw_ns,nfans_75ov_tot,nfans_tot_ewft,nfans_tot_ewpt,nfans_tot_eafw,nfans_tot_ehw_ns,nfans_tot_tot,tot_15_19_ewft,tot_15_19_ewpt,tot_15_19_eafw,tot_15_19_ehw_ns,tot_15_19_tot,tot_20_24_ewft,tot_20_24_ewpt,tot_20_24_eafw,tot_20_24_ehw_ns,tot_20_24_tot,tot_25_29_ewft,tot_25_29_ewpt,tot_25_29_eafw,tot_25_29_ehw_ns,tot_25_29_tot,tot_30_34_ewft,tot_30_34_ewpt,tot_30_34_eafw,tot_30_34_ehw_ns,tot_30_34_tot,tot_35_39_ewft,tot_35_39_ewpt,tot_35_39_eafw,tot_35_39_ehw_ns,tot_35_39_tot,tot_40_44_ewft,tot_40_44_ewpt,tot_40_44_eafw,tot_40_44_ehw_ns,tot_40_44_tot,tot_45_49_ewft,tot_45_49_ewpt,tot_45_49_eafw,tot_45_49_ehw_ns,tot_45_49_tot,tot_50_54_ewft,tot_50_54_ewpt,tot_50_54_eafw,tot_50_54_ehw_ns,tot_50_54_tot,tot_55_59_ewft,tot_55_59_ewpt,tot_55_59_eafw,tot_55_59_ehw_ns,tot_55_59_tot,tot_60_64_ewft,tot_60_64_ewpt,tot_60_64_eafw,tot_60_64_ehw_ns,tot_60_64_tot,tot_65_69_ewft,tot_65_69_ewpt,tot_65_69_eafw,tot_65_69_ehw_ns,tot_65_69_tot,tot_70_74_ewft,tot_70_74_ewpt,tot_70_74_eafw,tot_70_74_ehw_ns,tot_70_74_tot,tot_75ov_ewft,tot_75ov_ewpt,tot_75ov_eafw,tot_75ov_ehw_ns,tot_75ov_tot,tot_tot_ewft,tot_tot_ewpt,tot_tot_eafw,tot_tot_ehw_ns,tot_tot_tot,lga_name16
34570,0,0,0,0,0,3,4,0,0,8,8,9,0,4,21,4,13,0,0,12,7,17,0,0,25,10,3,0,5,17,14,3,0,0,22,10,11,0,0,18,13,6,0,0,22,7,8,0,0,15,17,0,0,0,19,5,3,3,4,14,0,0,0,0,3,3,0,0,0,4,3,0,0,0,3,105,63,4,22,199,Lockhart River (S)
32770,0,0,0,0,0,0,0,0,0,7,4,12,0,0,10,11,19,3,0,26,27,13,3,3,41,24,17,0,0,39,27,18,0,0,54,19,24,3,0,44,17,10,0,5,39,15,5,3,0,24,17,11,4,0,29,10,0,0,0,10,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,170,131,14,12,332,Doomadgee (S)
32810,0,0,0,0,0,46,25,3,4,83,80,171,6,14,261,267,97,12,5,389,381,129,14,15,545,380,144,21,12,556,326,165,10,20,521,379,175,12,18,591,417,187,14,20,638,401,237,23,11,677,375,213,19,5,609,245,170,10,5,429,105,98,3,4,216,33,52,5,3,84,25,33,6,0,60,3411,1871,167,132,5585,Douglas (S)
33100,0,0,0,0,0,7,0,0,0,4,11,0,0,0,13,16,4,0,0,26,21,6,0,0,29,28,12,4,0,40,21,0,0,0,26,29,8,0,0,40,33,6,0,0,44,39,3,4,7,53,36,0,0,3,39,24,4,0,0,31,12,3,0,0,21,11,0,0,0,14,4,5,0,0,8,279,69,16,11,379,Etheridge (S)
33200,0,0,0,0,0,8,0,0,0,11,26,19,0,3,43,41,15,0,3,69,54,12,0,3,71,50,11,0,3,63,35,8,0,0,46,53,16,0,0,70,62,23,0,3,91,76,7,3,3,90,67,18,3,3,88,43,9,3,3,62,25,11,3,3,48,25,9,0,0,30,17,5,0,4,27,576,168,29,37,802,Flinders (S) (Qld)
34580,0,0,0,0,0,107,65,3,18,195,189,581,22,19,814,596,435,25,38,1098,752,374,55,19,1198,613,342,49,20,1013,586,320,25,20,953,741,348,22,29,1148,829,383,41,29,1282,785,348,35,20,1192,673,348,41,22,1082,437,263,39,12,752,174,185,16,16,389,70,95,5,8,178,49,32,7,10,102,6509,4042,381,274,11199,Lockyer Valley (R)
34590,0,4,0,0,9,633,363,34,90,1118,1371,4742,190,142,6445,5077,3693,214,224,9207,6282,2762,352,221,9618,6435,2851,449,235,9965,6315,2877,293,182,9668,6642,2836,232,196,9907,6593,2786,218,185,9782,6026,2414,205,144,8784,4875,2342,244,97,7566,2985,1813,199,83,5075,1037,1027,85,46,2196,232,365,20,26,638,63,147,10,21,240,53933,30647,2712,1801,89093,Logan (C)
37400,0,0,0,0,0,4,0,0,3,12,19,3,5,4,28,41,9,3,0,47,37,14,0,0,48,38,13,3,0,53,27,17,3,0,46,37,11,3,0,46,59,13,3,3,72,57,6,0,3,59,61,8,3,0,71,44,9,3,0,57,20,5,0,3,30,6,4,0,0,13,6,3,0,0,9,431,106,30,15,581,Winton (S)
37550,0,0,0,0,0,4,0,0,0,6,4,3,0,3,11,11,12,0,5,28,15,3,3,0,21,20,3,0,0,26,13,11,0,0,25,20,4,0,0,29,15,7,0,0,29,19,11,3,0,32,21,8,0,0,29,13,4,0,0,22,7,0,0,0,5,3,0,0,0,4,0,0,0,0,0,165,73,12,14,264,Woorabinda (S)
40910,0,0,0,0,0,42,46,4,5,100,55,492,22,4,579,321,503,19,19,864,521,336,24,17,903,550,346,38,18,945,481,346,35,13,877,526,447,25,16,1012,590,461,22,9,1082,609,424,34,14,1087,477,394,30,5,913,337,344,33,8,714,106,198,19,3,324,26,83,3,3,113,14,36,3,6,58,4621,4413,301,149,9483,Campbelltown (C) (SA)
41010,0,0,0,0,0,10,12,0,0,30,28,43,0,0,81,100,28,5,9,143,101,36,7,0,146,84,36,16,3,142,74,44,13,3,138,106,43,4,4,163,126,50,5,7,189,113,39,5,4,164,106,47,13,3,170,80,43,7,3,131,34,35,3,0,70,12,11,3,3,24,3,8,0,0,9,960,480,84,52,1575,Ceduna (DC)
41060,4,3,0,8,9,248,189,9,30,477,315,1758,82,34,2190,1771,2065,125,73,4028,2704,1225,130,77,4133,2749,1257,204,72,4279,2407,1307,125,59,3905,2579,1333,105,43,4055,2991,1469,111,69,4632,2816,1367,109,49,4348,2386,1330,128,42,3879,1530,1043,121,23,2720,473,573,67,18,1127,113,258,17,13,400,43,110,8,19,183,22880,15086,1323,596,39879,Charles Sturt (C)
42250,0,0,0,0,0,33,5,0,3,38,40,39,10,3,88,87,40,0,3,134,129,37,4,0,168,134,57,5,5,198,127,51,5,0,185,169,65,10,3,253,194,71,6,3,277,215,72,9,12,304,136,71,10,3,222,115,63,9,6,192,60,45,12,3,120,28,29,7,5,61,24,32,3,10,62,1457,664,93,45,2263,Grant (DC)
42750,0,0,0,0,0,9,12,0,0,23,12,78,4,3,100,68,41,3,4,116,75,46,9,3,126,89,86,8,3,184,81,63,10,0,156,105,73,6,3,186,128,98,7,3,240,139,99,13,4,244,142,109,14,8,264,103,85,13,5,203,48,70,11,4,135,26,28,3,0,55,6,25,3,0,35,1017,888,100,35,2048,Kangaroo Island (DC)
43080,0,0,0,0,0,9,3,0,0,10,7,3,0,0,11,22,5,0,0,23,28,3,0,0,32,9,5,0,0,19,29,13,0,0,41,33,18,0,0,44,45,18,0,0,66,49,16,0,0,65,43,15,0,0,62,28,13,0,0,38,28,11,0,3,38,5,7,0,0,11,8,4,0,0,10,327,134,4,4,468,Karoonda East Murray (DC)
37570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,10,5,0,0,0,7,4,7,0,0,10,9,0,0,0,9,9,5,0,0,10,12,3,0,0,17,5,6,3,0,17,4,6,3,0,16,6,3,0,0,7,3,0,0,0,4,0,0,0,0,3,0,0,0,0,0,58,37,8,8,104,Wujal Wujal (S)
37600,0,0,0,0,0,4,0,0,4,11,3,0,0,3,6,23,13,6,3,48,35,20,0,5,51,32,14,0,5,50,34,11,0,0,51,28,14,0,3,53,43,18,3,0,59,37,17,0,3,58,34,11,0,0,43,10,7,3,0,20,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,288,114,15,26,446,Yarrabah (S)
41330,0,0,0,0,0,11,9,0,0,15,3,5,0,0,9,33,4,4,3,39,52,22,0,9,88,56,13,5,4,76,48,20,3,0,67,45,17,4,3,68,34,17,5,6,59,44,21,7,3,77,36,17,3,4,61,45,8,3,4,64,18,9,0,0,28,9,6,0,0,20,7,8,3,0,12,436,173,41,27,677,Coober Pedy (DC)
41560,0,0,0,0,3,32,27,5,0,69,51,268,14,11,341,196,147,18,4,364,209,116,22,7,357,182,161,15,11,365,199,144,15,4,371,233,144,17,9,402,289,207,16,7,521,306,212,15,7,535,263,187,28,10,485,149,203,30,8,386,53,72,6,6,142,11,26,4,3,47,14,22,6,7,56,2155,1906,203,98,4365,Copper Coast (DC)
41750,0,0,0,0,0,8,3,0,0,8,3,6,5,0,13,15,8,0,0,25,15,9,0,0,24,19,11,4,0,33,30,13,0,0,44,18,14,0,0,34,30,16,0,0,46,47,20,3,0,68,51,22,5,3,78,31,23,8,0,61,7,5,0,0,17,6,9,0,0,12,3,0,0,0,3,282,154,21,6,460,Elliston (DC)
50420,0,3,0,0,3,114,85,12,11,218,203,1176,36,34,1449,982,1164,52,51,2255,1436,742,69,53,2311,1392,731,73,45,2245,1177,646,60,37,1917,1206,675,28,28,1942,1301,716,33,36,2090,1187,687,53,25,1948,1056,646,56,13,1776,639,587,63,16,1308,269,352,36,17,672,69,133,8,4,218,18,63,5,7,95,10939,8326,581,369,20215,Bayswater (C)
40070,3,4,0,5,10,817,379,49,70,1311,456,2204,96,80,2839,4551,5423,316,242,10528,9957,3619,587,230,14386,10596,3884,1086,208,15769,9817,4060,729,127,14733,9251,3674,377,117,13422,9488,3263,320,149,13216,8818,2792,381,124,12113,7341,2563,436,91,10433,4196,2046,286,69,6590,1252,1121,136,34,2540,247,421,29,25,718,82,188,11,36,320,76044,35241,4781,1534,117609,Adelaide (C)
40120,0,3,0,0,3,71,62,5,6,143,93,540,19,21,663,386,548,33,9,980,440,244,22,13,715,464,259,40,11,770,439,321,33,17,802,535,418,25,8,989,673,406,26,18,1127,578,440,39,19,1076,559,426,47,13,1051,394,399,29,10,830,190,272,27,6,493,71,138,12,9,232,37,55,7,7,106,4860,4467,353,154,9836,Adelaide Hills (DC)
40220,0,0,0,0,3,43,40,0,3,82,59,289,16,16,385,210,250,17,10,480,261,164,25,4,457,281,185,16,9,499,288,230,22,10,550,394,260,18,12,683,396,288,17,9,710,424,328,24,20,800,402,334,36,7,777,275,314,28,8,621,108,216,7,7,333,42,87,4,3,137,34,56,0,13,101,3183,3009,231,121,6542,Alexandrina (DC)
40250,0,0,0,0,0,8,3,0,0,12,0,8,0,0,11,41,21,0,5,68,40,27,0,5,76,35,18,4,3,58,40,22,0,0,69,20,20,3,3,47,44,21,5,0,73,44,13,3,3,56,53,12,4,0,70,43,7,0,3,53,15,3,0,0,18,3,3,0,3,11,3,3,0,3,9,384,184,26,26,624,Anangu Pitjantjatjara (AC)
40310,0,0,0,0,0,80,64,9,0,153,121,450,19,10,603,402,355,39,19,813,524,203,34,14,776,593,271,43,7,914,552,303,35,4,901,745,365,29,17,1156,799,421,20,15,1249,781,371,44,15,1216,669,367,48,18,1100,409,330,50,10,798,158,195,18,9,374,45,72,8,3,129,30,42,0,8,82,5831,3749,377,145,10098,Barossa (DC)
40430,0,0,0,0,0,4,10,0,0,15,12,19,0,0,27,11,12,0,0,27,34,8,0,4,52,27,20,0,0,48,25,21,0,0,44,43,32,0,3,82,60,28,0,0,93,66,32,3,0,98,65,32,9,0,108,29,26,12,0,69,21,21,6,0,47,4,5,0,0,12,4,3,6,0,15,404,266,41,14,720,Barunga West (DC)
40520,0,0,0,0,0,50,31,8,6,94,59,136,11,10,218,216,107,15,10,341,246,95,24,9,365,226,142,22,8,395,246,146,14,4,416,308,156,10,4,482,360,163,9,5,542,336,166,22,10,529,350,166,21,6,538,224,165,27,3,422,73,96,9,5,180,14,38,8,0,59,10,27,0,3,35,2666,1590,196,76,4530,Berri and Barmera (DC)
40700,0,3,0,0,3,102,83,10,8,207,79,677,30,18,806,532,845,35,28,1442,1101,481,77,35,1701,1088,505,110,29,1734,971,616,58,22,1671,1098,660,46,28,1827,1136,671,33,16,1862,1113,587,59,19,1789,1014,589,68,10,1683,596,522,48,11,1170,249,402,17,10,674,75,186,15,0,270,24,101,5,10,139,9066,6846,605,236,16760,Burnside (C)
41190,0,0,0,0,0,7,3,0,0,14,3,22,0,4,29,34,13,3,0,53,48,15,5,3,66,37,21,7,0,69,37,23,0,0,66,58,34,0,0,92,64,27,4,0,100,72,17,3,3,102,71,35,3,0,110,48,25,4,6,85,12,11,3,0,28,11,8,3,0,25,3,7,0,3,12,506,264,35,28,827,Cleve (DC)
41830,0,0,0,0,0,7,0,0,0,12,11,17,4,0,27,20,11,0,0,31,30,9,0,3,44,21,4,4,0,28,26,12,0,3,42,21,20,0,0,40,33,22,0,0,56,31,23,0,3,59,38,30,3,0,76,39,15,0,0,55,13,11,0,0,26,8,4,0,0,12,3,0,0,0,5,297,178,20,14,505,Flinders Ranges (DC)
41960,0,0,0,0,0,11,6,0,0,12,4,10,0,0,19,18,11,0,0,29,20,17,5,0,42,15,16,3,0,30,25,15,0,0,41,23,21,3,0,43,35,24,4,0,54,38,16,5,0,56,25,19,3,0,50,22,11,6,0,38,11,7,3,0,30,4,5,3,0,10,0,0,0,3,8,237,177,37,5,454,Franklin Harbour (DC)
42030,0,0,0,0,0,48,48,3,5,100,54,528,26,8,614,268,384,15,7,680,319,212,35,13,573,343,256,41,3,648,287,251,15,12,561,339,281,12,6,639,403,301,16,11,729,354,313,22,6,704,353,296,22,7,683,198,186,16,4,408,63,97,5,3,166,18,39,0,0,56,5,21,0,3,27,3007,3160,230,91,6484,Gawler (T)
42110,0,0,0,0,0,9,13,0,0,22,10,29,3,0,49,50,26,0,3,78,83,19,3,0,107,55,24,5,6,82,67,35,8,3,112,80,45,0,3,133,85,46,4,0,135,119,53,4,0,174,95,78,5,3,188,79,51,4,5,141,31,25,0,0,59,9,18,0,3,30,15,15,0,9,40,780,474,41,41,1339,Goyder (DC)
42600,0,9,0,0,9,61,65,7,0,138,86,925,33,13,1054,525,913,44,33,1509,712,481,44,15,1250,673,456,47,10,1187,560,416,35,10,1027,602,484,26,15,1127,670,502,23,17,1214,641,509,28,14,1185,607,536,56,10,1206,385,451,47,12,893,146,274,20,3,445,34,106,5,3,147,14,62,7,3,94,5660,6111,416,163,12348,Holdfast Bay (C)
43220,0,0,0,0,0,3,3,0,0,5,11,14,3,0,24,15,15,0,0,34,30,14,9,0,52,45,22,0,0,62,33,10,3,0,48,25,15,3,0,45,47,12,3,0,62,48,13,0,0,69,43,10,0,0,61,19,17,0,0,37,13,11,0,0,30,3,4,0,0,12,3,0,0,0,9,338,157,29,10,535,Kimba (DC)
43360,0,0,0,0,0,8,3,0,0,6,10,36,3,0,45,32,18,3,0,54,49,22,0,0,73,45,30,6,0,80,36,24,4,0,63,47,34,5,0,85,51,23,0,3,72,48,33,6,5,99,58,35,4,0,104,62,46,13,5,114,27,27,9,0,63,14,12,0,3,25,6,15,3,0,22,479,353,57,20,916,Kingston (DC) (SA)
43650,0,0,0,0,0,51,36,3,4,91,54,132,10,4,203,205,131,9,7,359,312,88,19,3,420,357,119,24,10,511,296,147,13,4,464,369,170,13,11,562,377,146,14,4,538,359,166,19,11,555,351,146,25,13,534,210,127,9,4,361,91,76,11,4,186,34,54,4,3,92,30,25,4,0,56,3048,1525,181,90,4843,Light (RegC)
43710,0,0,0,0,0,13,7,0,0,22,20,45,4,8,77,56,18,0,0,71,71,18,7,3,104,82,43,8,3,138,102,45,5,6,154,113,56,3,3,174,128,66,5,0,201,102,43,9,0,155,112,51,6,3,172,62,48,8,4,120,29,23,7,4,57,19,20,0,0,38,0,18,3,0,25,904,492,64,32,1494,Lower Eyre Peninsula (DC)
43790,0,0,0,0,0,41,26,0,9,75,78,182,10,10,278,217,108,12,3,335,240,110,10,3,368,228,106,19,7,364,195,126,11,4,332,304,161,12,3,485,337,178,14,11,532,339,158,14,8,523,329,157,19,15,515,240,154,24,3,420,72,106,9,8,195,32,46,9,3,84,28,30,3,6,66,2628,1605,171,79,4486,Loxton Waikerie (DC)
43920,0,0,0,0,0,18,11,0,0,39,17,36,0,4,59,92,76,7,13,195,134,47,0,4,188,133,77,4,7,215,133,70,0,10,210,156,63,11,3,239,133,74,6,7,224,134,76,8,4,215,93,53,4,7,154,69,46,7,4,126,35,45,0,3,81,16,17,3,0,42,6,8,0,0,21,1154,707,52,57,1961,Mallala (DC)
44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,Maralinga Tjarutja (AC)
44060,0,0,0,0,0,138,96,8,15,263,148,1139,38,22,1353,830,1325,80,49,2280,1276,775,77,27,2157,1363,820,112,29,2318,1228,772,96,34,2127,1312,797,57,31,2203,1471,819,60,30,2378,1373,767,95,12,2243,1242,761,84,15,2101,755,662,83,23,1521,251,401,33,15,692,66,144,12,7,228,23,61,6,5,99,11327,9240,833,288,21697,Marion (C)
44210,0,0,0,0,0,14,14,0,3,28,38,89,0,3,125,88,62,5,0,158,89,50,3,3,151,81,50,5,3,148,110,42,0,9,166,121,86,3,3,219,185,91,10,5,292,187,118,11,3,318,177,123,12,3,321,119,106,11,5,243,43,66,3,3,118,24,32,0,7,57,12,20,5,3,45,1289,936,74,56,2351,Mid Murray (DC)
44340,0,0,0,0,3,151,123,17,12,301,144,1073,36,23,1279,901,1377,99,36,2412,1534,892,139,51,2614,1643,1003,220,39,2912,1445,1098,155,24,2723,1726,1200,82,25,3035,1859,1181,72,31,3138,1879,1119,108,29,3139,1653,1127,116,30,2918,957,910,92,20,1975,309,492,45,19,874,65,210,15,7,300,23,118,4,10,165,14145,11801,1186,335,27474,Mitcham (C)
44550,0,0,0,0,3,70,73,11,6,162,95,760,30,25,916,440,555,36,31,1052,557,301,32,19,912,496,360,42,15,908,492,359,43,11,910,603,443,28,18,1092,692,484,23,14,1218,668,459,41,20,1185,538,398,53,17,998,335,323,43,13,705,130,179,25,5,347,52,81,6,6,148,33,44,8,4,84,5132,4744,414,195,10480,Mount Barker (DC)
45340,0,4,0,3,4,204,178,18,32,434,299,2547,96,69,3018,1485,1980,132,70,3659,2058,1163,162,61,3444,2048,1365,184,58,3661,2028,1425,127,64,3641,2317,1508,115,49,3983,2524,1555,105,67,4261,2347,1548,117,41,4050,2024,1437,133,39,3627,1323,1181,130,37,2672,443,656,64,22,1176,98,240,20,17,377,44,99,9,11,157,19032,16701,1393,601,37728,Onkaparinga (C)
46450,0,0,0,0,0,50,29,6,8,95,75,333,12,10,434,343,211,23,15,589,386,184,42,11,629,366,175,51,17,612,347,218,20,8,588,421,239,22,13,691,510,238,20,7,775,511,296,18,9,838,449,275,23,14,761,277,174,25,6,489,86,82,3,4,173,23,30,3,5,58,10,10,5,3,24,3789,2470,267,132,6652,Port Pirie City and Dists (M)
44620,0,0,0,0,0,105,72,10,13,202,212,700,35,26,970,673,400,45,19,1142,740,336,54,18,1151,676,425,55,15,1177,692,462,32,16,1197,802,440,33,13,1293,990,481,50,22,1541,911,443,36,20,1417,794,431,61,10,1301,561,335,49,12,956,148,159,26,10,340,31,70,0,0,101,16,32,8,5,60,7249,4709,488,187,12634,Mount Gambier (C)
44830,0,0,0,0,0,8,9,0,3,24,3,26,3,0,38,33,9,0,3,49,28,5,0,0,38,37,15,0,0,53,43,18,0,0,63,36,14,3,0,52,61,25,0,6,94,76,36,0,0,116,88,28,3,0,126,64,32,5,3,104,29,14,3,0,52,11,20,0,0,34,11,10,0,3,25,529,265,25,20,839,Mount Remarkable (DC)
45040,0,5,0,0,4,84,54,3,10,152,109,393,11,14,533,568,302,29,15,918,645,224,46,27,939,585,249,48,19,900,502,240,22,12,779,629,275,22,19,939,700,307,45,18,1078,626,302,34,10,977,601,300,28,6,939,326,228,15,8,576,110,121,13,8,249,41,50,5,3,97,20,40,6,10,71,5464,3033,344,161,8994,Murray Bridge (RC)
45090,3,0,0,0,3,44,23,3,0,64,79,152,11,4,246,200,89,13,7,313,248,74,17,0,339,210,117,19,8,354,241,142,13,3,401,252,135,13,7,408,280,136,11,10,435,291,134,23,7,450,263,132,31,14,439,182,108,22,6,323,90,91,14,8,197,32,44,3,3,84,22,30,0,10,72,2392,1390,190,85,4057,Naracoorte and Lucindale (DC)
45120,0,0,0,0,0,25,8,0,7,35,15,52,0,8,68,81,34,3,3,125,72,32,4,5,116,84,43,8,3,130,97,56,4,0,157,97,53,4,4,157,90,66,3,0,160,126,76,9,0,213,140,75,6,0,229,103,58,11,0,165,57,45,7,3,106,28,20,0,0,54,22,9,0,3,37,1006,622,70,28,1728,Northern Areas (DC)
45290,0,3,0,0,3,137,95,3,12,249,120,1077,32,25,1257,972,1411,70,38,2498,1699,760,93,46,2599,1599,743,101,42,2487,1407,773,73,28,2277,1529,827,47,29,2439,1620,848,46,28,2539,1472,803,41,17,2333,1317,699,57,24,2104,796,610,27,23,1462,280,345,31,16,664,61,173,17,3,257,35,86,7,9,136,12920,9153,654,324,23048,Norwood Payneham St Peters (C)
45400,0,0,0,0,0,4,0,0,0,9,0,8,0,0,10,6,5,0,0,14,13,10,0,0,30,17,14,0,0,28,15,7,0,0,26,23,11,0,0,41,22,12,0,0,33,28,12,0,0,41,33,9,7,0,46,42,16,3,0,59,16,10,0,0,25,10,4,3,0,16,7,8,0,3,13,224,132,12,6,377,Orroroo/Carrieton (DC)
45540,0,0,0,0,0,3,7,0,0,12,7,16,0,3,23,14,19,0,0,36,12,15,0,0,29,22,11,0,0,35,9,15,3,0,25,23,17,0,0,38,26,28,0,0,49,22,17,0,0,40,49,36,0,3,92,36,19,3,3,62,7,15,4,0,25,3,4,0,0,5,0,3,0,0,5,235,208,9,19,474,Peterborough (DC)
45680,0,0,0,0,0,165,118,7,16,302,174,1259,40,49,1526,1045,1213,76,52,2389,1656,879,154,55,2740,1583,957,192,56,2788,1457,899,103,42,2498,1547,869,81,58,2548,1730,920,59,51,2756,1684,868,72,44,2663,1371,788,84,25,2265,756,541,62,24,1386,245,184,24,4,468,50,99,3,3,160,26,23,3,5,63,13315,9513,953,466,24249,Playford (C)
45890,3,4,0,0,12,493,229,15,40,770,445,1986,93,51,2578,2913,2215,141,146,5418,4568,1609,195,117,6488,5146,1701,266,131,7239,4742,1599,198,110,6648,5353,1645,153,102,7250,5618,1576,190,110,7487,5499,1538,205,89,7331,4772,1428,227,59,6485,2666,1128,157,65,4019,814,630,79,27,1554,184,217,19,17,440,61,115,13,21,219,42786,17384,1929,1053,63157,Port Adelaide Enfield (C)
46090,0,0,0,0,0,30,30,7,4,71,69,223,16,13,321,334,165,27,10,544,361,152,24,8,550,302,145,25,7,477,249,166,22,11,444,334,149,20,6,512,409,180,23,13,614,444,179,24,13,663,378,191,23,14,606,233,146,21,10,404,100,65,11,4,190,18,26,4,5,47,4,4,0,3,9,3239,1794,241,116,5389,Port Augusta (C)
46300,0,0,0,0,0,54,47,5,0,108,95,365,10,16,486,310,224,14,12,563,392,201,36,12,637,392,278,24,20,719,352,243,17,10,620,411,288,18,10,722,457,274,25,16,767,443,257,18,15,729,372,269,34,8,676,218,199,28,8,451,67,82,5,5,157,17,44,4,0,61,19,11,0,4,33,3539,2728,235,124,6625,Port Lincoln (C)
46510,0,0,0,0,0,36,23,0,5,65,45,319,10,7,375,258,365,14,8,647,425,191,14,16,643,387,203,18,13,625,336,211,13,3,565,362,185,12,3,568,356,193,7,5,567,377,179,19,8,588,284,203,21,6,511,203,178,11,10,398,53,96,8,8,167,10,44,3,0,60,7,14,3,0,27,3091,2387,163,85,5735,Prospect (C)
46670,0,0,0,0,0,48,34,5,7,92,46,191,5,4,247,217,127,11,12,360,240,119,7,12,375,204,111,14,9,333,195,107,5,4,312,247,112,13,8,376,296,148,10,7,462,265,115,18,11,404,248,122,24,10,410,176,111,23,6,323,68,58,3,3,130,16,19,0,3,42,13,26,0,0,47,2238,1366,148,84,3825,Renmark Paringa (DC)
46860,0,0,0,0,0,8,9,0,0,16,4,22,3,3,30,35,17,3,4,50,28,18,4,0,55,20,17,3,0,45,37,18,3,0,49,41,21,0,0,59,51,26,3,0,75,34,19,11,3,66,32,28,11,0,72,21,18,7,4,48,17,21,6,0,47,4,10,0,0,17,9,8,0,0,21,329,234,49,18,632,Robe (DC)
46970,0,0,0,0,0,23,11,3,0,41,29,39,0,3,73,147,41,8,4,196,230,61,23,3,316,260,60,18,4,350,220,69,15,4,302,197,38,11,5,253,200,41,15,4,254,181,31,12,0,223,132,30,6,4,172,46,15,3,0,64,13,6,3,0,23,0,0,0,0,0,3,0,0,0,3,1650,423,121,38,2233,Roxby Downs (M)
47140,0,3,0,0,4,330,151,12,32,528,346,1550,64,61,2022,2199,1620,121,114,4054,3392,1196,168,110,4867,3767,1377,238,92,5471,3414,1305,166,72,4958,3650,1345,131,66,5202,3863,1359,124,81,5426,3717,1198,131,68,5109,2835,1059,125,40,4066,1702,871,113,40,2723,475,487,51,19,1033,91,143,10,6,251,45,70,11,14,135,29502,13583,1458,776,45320,Salisbury (C)
47290,0,0,0,0,0,12,4,0,3,16,17,39,3,0,55,33,10,0,3,53,70,13,3,5,93,54,26,3,3,88,44,35,3,0,87,67,24,3,0,94,60,23,0,0,92,82,28,0,3,113,79,39,0,4,126,58,36,3,0,96,25,16,9,4,52,17,13,0,0,26,7,5,3,5,19,616,310,37,29,989,Southern Mallee (DC)
47490,0,0,0,0,0,8,5,0,0,13,9,28,0,3,35,27,23,0,0,48,41,18,4,6,65,40,8,4,3,64,49,24,0,3,78,65,28,0,4,89,61,34,3,0,100,53,41,7,3,103,62,39,8,0,110,45,42,5,3,96,18,11,0,0,31,10,11,4,0,23,7,4,0,3,17,473,310,43,24,856,Streaky Bay (DC)
47630,0,0,0,0,0,25,15,3,0,43,85,123,12,3,218,169,57,8,11,247,218,54,9,0,281,191,89,13,7,306,201,94,13,4,320,240,106,10,6,354,289,103,15,4,407,253,105,17,4,371,216,104,12,4,338,182,97,20,3,301,87,51,21,3,164,22,27,9,6,67,15,20,0,7,44,2163,1032,159,72,3426,Tatiara (DC)
47700,0,0,0,0,3,129,102,10,13,247,176,1808,66,39,2086,902,1452,70,41,2465,1190,751,89,36,2068,1120,763,96,41,2021,1029,761,49,31,1867,1098,899,40,34,2064,1245,900,45,33,2219,1228,884,52,31,2192,1084,812,73,25,1984,681,634,57,19,1389,204,381,25,9,619,58,140,15,4,217,15,46,11,4,80,10031,10222,689,338,21274,Tea Tree Gully (C)
47800,0,0,0,0,0,26,7,0,0,36,29,58,3,0,96,84,52,11,3,144,102,43,3,0,154,96,50,3,3,151,118,62,5,3,191,109,49,3,3,168,130,63,0,9,204,169,90,10,3,270,150,99,7,3,259,113,61,3,3,186,70,44,11,6,126,34,24,4,3,66,12,9,5,5,32,1215,704,74,45,2034,The Coorong (DC)
47910,0,0,0,0,0,4,3,0,0,4,12,24,0,0,35,44,19,4,0,64,35,16,4,0,54,38,27,3,0,71,40,28,0,0,71,45,26,0,0,73,70,34,3,0,103,61,44,3,5,113,72,45,5,3,129,60,26,6,4,88,17,27,7,0,50,4,6,5,0,21,7,7,0,3,21,503,320,34,23,885,Tumby Bay (DC)
48540,0,0,0,0,0,47,46,8,4,109,38,328,17,15,394,316,315,28,9,675,497,218,46,3,765,435,237,43,7,723,359,213,25,17,603,476,282,34,17,799,568,289,23,21,906,551,270,38,12,876,430,276,43,20,767,242,155,14,7,420,59,59,11,4,129,16,31,0,0,45,13,14,0,3,22,4003,2682,311,138,7135,Whyalla (C)
