lga_code16,ns_egwws_2016,ns_egwws_ns,ns_egwws_tot,ns_const_bf_91,ns_const_91_95,ns_const_96_00,ns_const_01_05,ns_const_06_10,ns_const_11_15,ns_const_2016,ns_const_ns,ns_const_tot,ns_wst_bf_91,ns_wst_91_95,ns_wst_96_00,ns_wst_01_05,ns_wst_06_10,ns_wst_11_15,ns_wst_2016,ns_wst_ns,ns_wst_tot,ns_rett_bf_91,ns_rett_91_95,ns_rett_96_00,ns_rett_01_05,ns_rett_06_10,ns_rett_11_15,ns_rett_2016,ns_rett_ns,ns_rett_tot,ns_acfd_bf_91,ns_acfd_91_95,ns_acfd_96_00,ns_acfd_01_05,ns_acfd_06_10,ns_acfd_11_15,ns_acfd_2016,ns_acfd_ns,ns_acfd_tot,ns_tpw_bf_91,ns_tpw_91_95,ns_tpw_96_00,ns_tpw_01_05,ns_tpw_06_10,ns_tpw_11_15,ns_tpw_2016,ns_tpw_ns,ns_tpw_tot,ns_imt_bf_91,ns_imt_91_95,ns_imt_96_00,ns_imt_01_05,ns_imt_06_10,ns_imt_11_15,ns_imt_2016,ns_imt_ns,ns_imt_tot,ns_finins_bf_91,ns_finins_91_95,ns_finins_96_00,ns_finins_01_05,ns_finins_06_10,ns_finins_11_15,ns_finins_2016,ns_finins_ns,ns_finins_tot,ns_rhre_bf_91,ns_rhre_91_95,ns_rhre_96_00,ns_rhre_01_05,ns_rhre_06_10,ns_rhre_11_15,ns_rhre_2016,ns_rhre_ns,ns_rhre_tot,ns_prosts_bf_91,ns_prosts_91_95,ns_prosts_96_00,ns_prosts_01_05,ns_prosts_06_10,ns_prosts_11_15,ns_prosts_2016,ns_prosts_ns,ns_prosts_tot,ns_adsup_bf_91,ns_adsup_91_95,ns_adsup_96_00,ns_adsup_01_05,ns_adsup_06_10,ns_adsup_11_15,ns_adsup_2016,ns_adsup_ns,ns_adsup_tot,ns_pubas_bf_91,ns_pubas_91_95,ns_pubas_96_00,ns_pubas_01_05,ns_pubas_06_10,ns_pubas_11_15,ns_pubas_2016,ns_pubas_ns,ns_pubas_tot,ns_edtrn_bf_91,ns_edtrn_91_95,ns_edtrn_96_00,ns_edtrn_01_05,ns_edtrn_06_10,ns_edtrn_11_15,ns_edtrn_2016,ns_edtrn_ns,ns_edtrn_tot,ns_hc_sa_bf_91,ns_hc_sa_91_95,ns_hc_sa_96_00,ns_hc_sa_01_05,ns_hc_sa_06_10,ns_hc_sa_11_15,ns_hc_sa_2016,ns_hc_sa_ns,ns_hc_sa_tot,ns_artsr_bf_91,ns_artsr_91_95,ns_artsr_96_00,ns_artsr_01_05,ns_artsr_06_10,ns_artsr_11_15,ns_artsr_2016,ns_artsr_ns,ns_artsr_tot,ns_othsvs_bf_91,ns_othsvs_91_95,ns_othsvs_96_00,ns_othsvs_01_05,ns_othsvs_06_10,ns_othsvs_11_15,ns_othsvs_2016,ns_othsvs_ns,ns_othsvs_tot,ns_idns_bf_91,ns_idns_91_95,ns_idns_96_00,ns_idns_01_05,ns_idns_06_10,ns_idns_11_15,ns_idns_2016,ns_idns_ns,ns_idns_tot,ns_tot_bf_91,ns_tot_91_95,ns_tot_96_00,ns_tot_01_05,ns_tot_06_10,ns_tot_11_15,ns_tot_2016,ns_tot_ns,ns_tot_tot,tot_agff_bf_91,tot_agff_91_95,tot_agff_96_00,tot_agff_01_05,tot_agff_06_10,tot_agff_11_15,tot_agff_2016,tot_agff_ns,tot_agff_tot,tot_min_bf_91,tot_min_91_95,tot_min_96_00,tot_min_01_05,tot_min_06_10,tot_min_11_15,tot_min_2016,tot_min_ns,tot_min_tot,tot_mnf_bf_91,tot_mnf_91_95,tot_mnf_96_00,tot_mnf_01_05,tot_mnf_06_10,tot_mnf_11_15,tot_mnf_2016,tot_mnf_ns,tot_mnf_tot,tot_egwws_bf_91,tot_egwws_91_95,tot_egwws_96_00,tot_egwws_01_05,tot_egwws_06_10,tot_egwws_11_15,tot_egwws_2016,tot_egwws_ns,tot_egwws_tot,tot_const_bf_91,tot_const_91_95,tot_const_96_00,tot_const_01_05,tot_const_06_10,tot_const_11_15,tot_const_2016,tot_const_ns,lga_name16
53290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,4,13,5,30,31,3,7,150,0,0,0,0,0,0,0,0,6,10,0,3,0,6,9,3,3,33,6,0,0,0,5,0,0,0,10,36,0,7,0,4,3,0,0,Esperance (S)
53360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,9,3,0,0,0,3,0,0,0,6,3,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,3,9,3,0,0,Exmouth (S)
53430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,3,0,0,23,26,3,5,10,11,24,3,3,86,31,7,4,7,19,20,0,5,92,211,29,46,64,193,223,14,27,813,11,0,0,3,11,9,0,0,47,144,29,42,46,121,173,7,12,Fremantle (C)
53640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,3,3,12,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,Gnowangerup (S)
54280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,8,0,0,14,0,0,0,0,3,3,0,0,10,248,54,76,115,325,256,3,29,1110,43,10,9,30,62,62,0,5,215,11,0,0,3,8,11,0,0,35,66,13,17,26,61,68,0,3,Kalgoorlie/Boulder (C)
54310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,9,0,0,0,3,4,0,0,16,0,0,0,0,3,3,0,0,4,316,52,83,114,283,211,14,31,1100,31,3,10,18,39,43,0,3,152,21,3,0,10,18,14,0,0,73,114,12,22,29,75,84,0,10,Karratha (C)
53800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,3,5,0,3,17,46,7,10,4,7,4,3,3,72,17,3,3,8,18,14,0,0,62,36,0,8,10,30,26,0,4,110,11,0,4,7,10,13,0,0,46,68,7,9,16,39,28,0,4,Greater Geraldton (C)
53920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8,9,3,0,3,3,6,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,Halls Creek (S)
53990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,6,0,5,19,54,11,22,169,18,3,4,4,20,4,0,3,59,102,16,12,35,111,190,15,16,497,8,0,5,0,4,4,0,0,22,30,10,6,4,17,20,0,0,Harvey (S)
53710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goomalling (S)
53780,0,0,0,3,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,3,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,3,0,8,16,8,0,3,48,14,0,4,3,7,9,0,3,41,30,11,13,13,43,32,0,0,145,231,31,33,48,135,124,9,12,630,22,0,3,0,9,14,0,0,56,317,52,83,105,222,194,3,18,Gosnells (C)
54060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,14,4,0,0,0,3,0,0,0,9,7,0,0,0,3,0,0,0,15,3,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,Irwin (S)
54130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,3,5,4,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Jerramungup (S)
54170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,8,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,8,0,0,3,3,3,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,16,3,8,6,10,11,0,4,56,10,3,3,3,3,7,0,0,29,21,6,6,3,12,3,0,0,54,93,20,36,48,71,66,3,0,342,14,3,5,8,14,8,0,0,50,448,99,112,190,261,240,3,24,Joondalup (C)
54200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,3,3,0,0,11,45,6,0,5,11,7,0,3,78,37,9,3,12,30,24,0,3,119,128,30,28,51,148,99,3,5,504,24,5,3,10,14,9,0,0,61,154,21,31,33,70,65,0,8,Kalamunda (S)
54760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kulin (S)
54830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,6,3,0,3,16,42,10,8,14,81,35,3,3,206,78,13,21,20,36,27,0,0,193,576,67,72,96,230,157,4,15,1216,41,3,7,12,39,17,0,3,116,181,30,49,41,129,115,0,13,Kwinana (C)
54900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,3,8,12,9,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,Lake Grace (S)
56620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,Ngaanyatjarraku (S)
54340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,3,0,4,6,4,0,3,28,0,0,0,0,0,0,0,0,3,5,0,0,3,13,31,0,0,47,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,Katanning (S)
54410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Kellerberrin (S)
54480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kent (S)
54550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,7,8,0,8,11,5,0,50,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,Kojonup (S)
55320,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,8,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,5,0,4,0,4,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,6,3,5,7,17,16,0,4,52,15,0,3,6,4,11,0,0,39,93,16,25,24,48,28,0,0,238,168,34,30,59,153,146,8,16,609,14,4,0,3,9,7,0,0,40,279,38,64,71,145,117,6,15,Melville (C)
54620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,4,4,0,3,29,21,3,3,9,13,3,0,0,55,3,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Kondinin (S)
54690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Koorda (S)
54970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,42,39,77,147,78,4,10,591,6,3,4,0,10,5,0,3,35,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,Laverton (S)
56730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,4,0,3,3,0,0,19,0,0,0,0,3,0,0,0,11,11,3,3,0,13,20,0,3,57,10,0,0,0,3,6,0,0,24,35,3,3,5,14,5,0,3,Northam (S)
