LGA_MAIN11,M_Hbn_in_RM_0_14,M_Hbn_in_RM_15_24,M_Hbn_in_RM_25_34,M_Hbn_in_RM_35_44,M_Hbn_in_RM_45_54,M_Hbn_in_RM_55_64,M_Hbn_in_RM_65_74,M_Hbn_in_RM_75_84,M_Hbn_in_RM_85ov,M_Hbn_in_RM_Tot,M_Ptn_in_DFM_0_14,M_Ptn_in_DFM_15_24,M_Ptn_in_DFM_25_34,M_Ptn_in_DFM_35_44,M_Ptn_in_DFM_45_54,M_Ptn_in_DFM_55_64,M_Ptn_in_DFM_65_74,M_Ptn_in_DFM_75_84,M_Ptn_in_DFM_85ov,M_Ptn_in_DFM_Tot,M_LonePnt_0_14,M_LonePnt_15_24,M_LonePnt_25_34,M_LonePnt_35_44,M_LonePnt_45_54,M_LonePnt_55_64,M_LonePnt_65_74,M_LonePnt_75_84,M_LonePnt_85ov,M_LonePnt_Tot,M_CU15_0_14,M_CU15_15_24,M_CU15_25_34,M_CU15_35_44,M_CU15_45_54,M_CU15_55_64,M_CU15_65_74,M_CU15_75_84,M_CU15_85ov,M_CU_15_Tot,M_DpStu_0_14,M_DpStu_15_24,M_DpStu_25_34,M_DpStu_35_44,M_DpStu_45_54,M_DpStu_55_64,M_DpStu_65_74,M_DpStu_75_84,M_DpStu_85ov,M_DpStu_Tot,M_NDpChl_0_14,M_NDpChl_15_24,M_NDpChl_25_34,M_NDpChl_35_44,M_NDpChl_45_54,M_NDpChl_55_64,M_NDpChl_65_74,M_NDpChl_75_84,M_NDpChl_85ov,M_NDpChl_Tot,M_OthRI_0_14,M_OthRI_15_24,M_OthRI_25_34,M_OthRI_35_44,M_OthRI_45_54,M_OthRI_55_64,M_OthRI_65_74,M_OthRI_75_84,M_OthRI_85ov,M_OthRI_Tot,M_URI_in_FH_0_14,M_URI_in_FH_15_24,M_URI_in_FH_25_34,M_URI_in_FH_35_44,M_URI_in_FH_45_54,M_URI_in_FH_55_64,M_URI_in_FH_65_74,M_URI_in_FH_75_84,M_URI_in_FH_85ov,M_URI_in_FH_Tot,M_GrpH_Mem_0_14,M_GrpH_Mem_15_24,M_GrpH_Mem_25_34,M_GrpH_Mem_35_44,M_GrpH_Mem_45_54,M_GrpH_Mem_55_64,M_GrpH_Mem_65_74,M_GrpH_Mem_75_84,M_GrpH_Mem_85ov,M_GrpH_Mem_Tot,M_LonePsn_0_14,M_LonePsn_15_24,M_LonePsn_25_34,M_LonePsn_35_44,M_LonePsn_45_54,M_LonePsn_55_64,M_LonePsn_65_74,M_LonePsn_75_84,M_LonePsn_85ov,M_LonePsn_Tot,M_Vis_within_Aus_0_14,M_Vis_within_Aus_15_24,M_Vis_within_Aus_25_34,M_Vis_within_Aus_35_44,M_Vis_within_Aus_45_54,M_Vis_within_Aus_55_64,M_Vis_within_Aus_65_74,M_Vis_within_Aus_75_84,M_Vis_within_Aus_85ov,M_Vis_within_Aus_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Wife_in_RM_0_14,F_Wife_in_RM_15_24,F_Wife_in_RM_25_34,F_Wife_in_RM_35_44,F_Wife_in_RM_45_54,F_Wife_in_RM_55_64,F_Wife_in_RM_65_74,F_Wife_in_RM_75_84,F_Wife_in_RM_85ov,F_Wife_in_RM_Tot,F_Ptn_in_DFM_0_14,F_Ptn_in_DFM_15_24,F_Ptn_in_DFM_25_34,F_Ptn_in_DFM_35_44,F_Ptn_in_DFM_45_54,F_Ptn_in_DFM_55_64,F_Ptn_in_DFM_65_74,F_Ptn_in_DFM_75_84,F_Ptn_in_DFM_85ov,F_Ptn_in_DFM_Tot,F_LonePnt_0_14,F_LonePnt_15_24,F_LonePnt_25_34,F_LonePnt_35_44,F_LonePnt_45_54,F_LonePnt_55_64,F_LonePnt_65_74,F_LonePnt_75_84,F_LonePnt_85ov,F_LonePnt_Tot,F_CU15_0_14,F_CU15_15_24,F_CU15_25_34,F_CU15_35_44,F_CU15_45_54,F_CU15_55_64,F_CU15_65_74,F_CU15_75_84,F_CU15_85ov,F_CU_15_Tot,F_DpStu_0_14,F_DpStu_15_24,F_DpStu_25_34,F_DpStu_35_44,F_DpStu_45_54,F_DpStu_55_64,F_DpStu_65_74,F_DpStu_75_84,F_DpStu_85ov,F_DpStu_Tot,F_NDpChl_0_14,F_NDpChl_15_24,F_NDpChl_25_34,F_NDpChl_35_44,F_NDpChl_45_54,F_NDpChl_55_64,F_NDpChl_65_74,F_NDpChl_75_84,F_NDpChl_85ov,F_NDpChl_Tot,F_OthRI_0_14,F_OthRI_15_24,F_OthRI_25_34,F_OthRI_35_44,F_OthRI_45_54,F_OthRI_55_64,F_OthRI_65_74,F_OthRI_75_84,F_OthRI_85ov,F_OthRI_Tot,F_URI_in_FH_0_14,F_URI_in_FH_15_24,F_URI_in_FH_25_34,F_URI_in_FH_35_44,F_URI_in_FH_45_54,F_URI_in_FH_55_64,F_URI_in_FH_65_74,F_URI_in_FH_75_84,F_URI_in_FH_85ov,F_URI_in_FH_Tot,LGA_NAME11
59250,0,0,6,8,6,6,4,0,0,30,0,3,7,9,7,3,0,0,0,29,0,0,0,4,3,0,0,0,0,7,57,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12,0,7,0,0,0,5,4,3,0,19,0,3,0,0,3,0,4,0,0,10,0,0,3,0,0,0,3,0,0,6,0,0,0,4,0,8,0,0,0,12,0,9,7,4,6,3,0,0,0,29,57,34,23,29,25,25,15,3,0,211,0,3,0,8,3,4,4,3,0,25,0,3,12,7,9,0,0,0,0,31,0,8,6,4,4,7,0,0,0,29,48,0,0,0,0,0,0,0,0,48,0,3,0,0,0,0,0,0,0,3,0,9,4,5,0,0,0,0,0,18,0,9,7,3,6,0,0,0,0,25,0,0,3,3,3,0,0,0,0,9,Wiluna (S)
59370,0,0,49,92,142,175,130,64,8,660,0,10,24,22,25,22,8,0,0,111,0,0,3,8,6,3,4,0,0,24,302,0,0,0,0,0,0,0,0,302,0,42,0,0,0,0,0,0,0,42,0,57,19,11,5,3,3,0,0,98,0,10,3,0,3,3,3,0,0,22,0,6,3,0,0,0,0,3,0,12,0,4,3,0,3,8,3,0,0,21,0,6,12,14,36,41,33,22,0,164,5,9,8,3,7,14,4,0,0,50,307,144,124,150,227,269,188,89,8,1506,0,3,61,121,161,181,115,43,4,689,0,15,32,25,31,14,5,3,0,125,0,8,21,31,17,12,5,7,4,105,279,0,0,0,0,0,0,0,0,279,0,44,0,0,0,0,0,0,0,44,0,31,4,3,3,3,0,0,0,44,0,0,0,3,3,5,3,3,4,21,0,3,3,0,0,3,0,0,0,9,York (S)
59399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
58400,0,0,3,11,12,18,17,4,0,65,0,0,7,0,3,5,3,0,0,18,0,0,0,0,3,0,0,0,0,3,41,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,14,0,5,0,0,27,3,0,0,0,3,0,0,0,0,6,44,6,13,16,38,23,25,4,0,169,0,0,9,10,17,17,10,5,0,68,0,5,3,4,0,0,3,0,0,15,0,0,0,4,0,0,3,0,0,7,24,0,0,0,0,0,0,0,0,24,0,4,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,Trayning (S)
58470,0,0,3,3,4,6,0,3,0,19,0,3,3,3,0,0,4,0,0,13,0,0,3,0,0,0,0,0,0,3,37,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,3,0,8,0,0,0,0,0,11,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,8,5,0,0,22,0,0,0,0,0,0,0,0,0,0,37,15,9,17,7,14,12,3,0,114,0,0,4,3,7,8,0,0,0,22,0,5,0,4,5,0,0,0,0,14,0,3,3,6,3,0,0,0,0,15,31,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,Upper Gascoyne (S)
58510,0,48,1050,1219,821,690,361,286,104,4579,0,153,641,286,177,90,26,0,3,1376,0,3,9,39,65,48,8,10,6,188,1963,0,0,0,0,0,0,0,0,1963,0,439,0,0,0,0,0,0,0,439,0,321,145,81,47,28,5,0,0,627,0,241,162,27,24,30,16,14,7,521,0,151,141,34,15,7,3,0,0,351,0,624,677,158,85,60,25,9,3,1641,0,126,385,369,405,355,252,147,83,2122,40,74,75,44,22,22,7,4,3,291,2003,2180,3285,2257,1661,1330,703,470,209,14098,0,134,1356,1182,792,628,323,227,56,4698,0,269,661,271,151,68,16,6,0,1442,0,25,101,217,245,123,35,48,38,832,1984,0,0,0,0,0,0,0,0,1984,0,407,0,0,0,0,0,0,0,407,0,205,100,38,21,9,7,0,0,380,0,217,128,34,32,37,28,13,19,508,0,109,78,15,10,6,0,0,0,218,Victoria Park (T)
58540,0,0,21,31,49,36,17,14,3,171,0,3,9,10,10,0,3,0,0,35,0,3,0,5,0,0,0,0,0,8,87,0,0,0,0,0,0,0,0,87,0,7,0,0,0,0,0,0,0,7,0,11,5,3,0,0,0,0,0,19,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,10,0,3,9,17,20,13,12,4,3,81,0,3,0,4,4,0,0,3,0,14,87,35,50,70,87,49,32,21,6,437,0,0,24,41,52,22,20,7,3,169,0,3,13,10,0,3,0,0,0,29,0,3,6,0,0,0,0,0,0,9,95,0,0,0,0,0,0,0,0,95,0,4,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,6,0,3,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,Victoria Plains (S)
59320,0,0,8,15,26,13,13,5,0,80,0,3,4,3,3,3,0,3,0,19,0,0,0,0,4,0,0,0,0,4,57,0,0,0,0,0,0,0,0,57,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,8,3,3,0,26,0,0,0,0,3,0,0,0,0,3,57,12,16,21,41,27,16,11,0,201,0,0,16,18,24,16,11,0,0,85,0,3,5,3,0,3,0,3,0,17,0,0,7,5,0,0,0,0,0,12,43,0,0,0,0,0,0,0,0,43,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Woodanilling (S)
59330,0,3,5,16,23,15,25,9,3,99,0,6,0,5,3,0,0,0,0,14,0,0,3,0,0,3,0,0,0,6,44,0,0,0,0,0,0,0,0,44,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,9,0,3,4,9,12,5,11,6,3,53,0,0,0,3,0,3,0,0,0,6,44,15,12,38,38,30,36,15,6,234,0,0,9,15,20,23,23,4,0,94,0,3,0,4,0,0,0,4,0,11,0,4,3,0,4,0,0,0,3,14,43,0,0,0,0,0,0,0,0,43,0,3,0,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,8,0,3,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,Wyalkatchem (S)
58570,0,32,704,1240,904,640,354,287,93,4254,0,162,802,396,256,118,22,3,0,1759,0,4,11,38,58,38,14,11,5,179,2067,0,0,0,0,0,0,0,0,2067,0,436,0,0,0,0,0,0,0,436,0,246,146,66,58,34,5,0,0,555,0,116,114,33,16,13,14,6,3,315,0,69,130,20,10,3,4,3,0,239,0,549,870,178,109,66,25,11,0,1808,0,86,491,414,375,327,201,112,45,2051,20,61,109,53,33,17,9,8,4,314,2087,1761,3377,2438,1819,1256,648,441,150,13977,0,78,934,1327,912,595,318,197,39,4400,0,256,825,353,190,88,12,3,0,1727,0,9,46,169,176,109,51,53,41,654,1960,0,0,0,0,0,0,0,0,1960,0,446,0,0,0,0,0,0,0,446,0,196,104,45,45,18,3,0,0,411,0,111,76,20,27,26,15,34,18,327,0,72,89,15,3,0,0,0,0,179,Vincent (T)
58610,0,0,40,56,67,102,56,22,5,348,0,5,20,9,20,6,3,3,0,66,0,0,3,3,3,4,3,0,0,16,200,0,0,0,0,0,0,0,0,200,0,12,0,0,0,0,0,0,0,12,0,31,9,7,3,0,0,0,0,50,0,8,3,0,3,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,3,3,0,18,0,9,7,13,13,20,30,13,9,114,0,5,3,3,3,3,3,3,0,23,200,73,88,94,112,138,101,44,14,864,0,7,56,64,79,97,41,9,0,353,0,13,20,14,7,6,4,0,0,64,0,4,6,10,11,4,3,3,7,48,177,0,0,0,0,0,0,0,0,177,0,22,0,0,0,0,0,0,0,22,0,12,3,4,3,0,0,0,0,22,0,4,3,3,3,3,3,0,0,19,0,0,0,0,0,0,0,0,0,0,Wagin (S)
59030,0,0,6,12,14,8,3,5,3,51,0,0,3,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,4,0,4,6,6,0,0,20,3,3,0,0,0,3,3,0,0,12,27,6,13,12,21,20,12,5,3,119,0,0,13,10,15,6,5,0,0,49,0,3,3,0,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,21,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,Westonia (S)
59340,0,7,136,212,188,151,74,8,0,776,0,41,156,116,76,44,0,0,3,436,0,0,6,17,19,12,12,0,0,66,806,0,0,0,0,0,0,0,0,806,0,55,0,0,0,0,0,0,0,55,0,113,26,20,0,3,0,0,0,162,0,78,33,31,24,10,7,3,0,186,0,12,16,6,4,3,0,0,0,41,0,47,44,18,32,12,7,0,0,160,0,22,49,65,72,73,45,8,4,338,29,29,34,20,12,10,3,3,0,140,835,404,500,505,427,318,148,22,7,3166,0,13,169,234,207,143,38,9,0,813,0,56,180,113,74,20,6,3,0,452,0,31,77,80,54,17,7,3,3,272,832,0,0,0,0,0,0,0,0,832,0,46,0,0,0,0,0,0,0,46,0,65,19,4,5,0,0,0,0,93,0,61,29,17,17,14,9,3,3,153,0,19,12,3,3,4,0,0,0,41,Wyndham-East Kimberley (S)
59100,0,3,15,30,30,35,23,5,3,144,0,3,3,4,6,3,3,0,0,22,0,0,3,0,8,3,0,0,0,14,78,0,0,0,0,0,0,0,0,78,0,6,0,0,0,0,0,0,0,6,0,3,3,4,7,0,0,0,0,17,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,3,3,8,12,7,8,3,3,47,0,4,0,0,0,0,4,0,0,8,78,26,27,46,66,51,38,8,6,346,0,3,22,32,40,21,13,5,3,139,0,6,6,6,7,0,0,0,0,25,0,3,6,3,3,3,0,6,0,24,83,0,0,0,0,0,0,0,0,83,0,8,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Wickepin (S)
59350,0,0,0,3,3,7,3,3,0,19,0,3,3,4,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,7,0,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,5,0,0,8,0,0,3,3,0,0,0,0,0,6,25,13,9,10,12,7,8,3,0,87,0,3,0,3,3,7,3,0,0,19,0,0,3,7,3,0,0,0,0,13,0,3,0,3,0,0,3,0,0,9,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,Yalgoo (S)
59170,0,3,23,33,40,48,32,14,3,196,0,4,13,11,8,3,0,3,0,42,0,0,0,0,3,4,0,0,0,7,89,0,0,0,0,0,0,0,0,89,0,10,0,0,0,0,0,0,0,10,0,13,7,0,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,8,0,0,12,10,16,3,12,0,0,53,6,0,4,6,0,3,0,0,0,19,95,33,59,60,70,66,44,17,3,447,0,3,26,42,54,45,19,9,0,198,0,10,12,11,8,0,0,0,0,41,0,4,5,6,3,0,0,3,0,21,74,0,0,0,0,0,0,0,0,74,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Williams (S)
59310,0,0,30,41,65,61,29,14,3,243,0,8,21,16,15,4,0,0,0,64,0,3,0,5,0,3,0,0,0,11,167,0,0,0,0,0,0,0,0,167,0,9,0,0,0,0,0,0,0,9,0,19,3,3,3,3,0,0,0,31,0,0,5,0,4,3,0,0,0,12,0,0,3,0,0,0,0,0,0,3,0,4,3,4,0,4,0,0,0,15,0,7,20,17,15,24,16,7,0,106,3,0,6,3,4,5,0,0,0,21,170,50,91,89,106,107,45,21,3,682,0,0,36,57,76,51,20,11,0,251,0,12,32,11,9,5,0,0,0,69,0,3,12,7,6,4,5,0,0,37,144,0,0,0,0,0,0,0,0,144,0,4,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,12,0,0,3,0,0,0,3,0,0,6,0,3,0,3,0,0,0,0,0,6,Wongan-Ballidu (S)
59360,0,0,23,45,53,60,24,13,0,218,0,10,16,12,12,3,3,0,0,56,0,0,0,4,7,4,0,0,0,15,148,0,0,0,0,0,0,0,0,148,0,4,0,0,0,0,0,0,0,4,0,19,9,3,3,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,7,16,25,19,12,14,5,104,0,4,3,5,7,6,3,0,0,28,148,46,58,85,107,92,42,27,5,610,0,0,26,54,54,50,20,10,0,214,0,20,13,12,5,3,3,0,0,56,0,0,5,16,0,4,3,0,0,28,125,0,0,0,0,0,0,0,0,125,0,3,0,0,0,0,0,0,0,3,0,7,3,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3,Yilgarn (S)
61210,0,20,142,293,337,330,207,85,23,1437,0,51,114,85,77,33,5,3,0,368,0,0,5,18,23,7,3,3,0,59,860,0,0,0,0,0,0,0,0,860,0,129,0,0,0,0,0,0,0,129,0,155,39,20,22,3,0,0,0,239,0,20,6,4,5,3,3,0,5,46,0,7,3,6,3,3,0,0,0,22,0,18,17,3,3,7,4,3,0,55,0,34,52,45,77,80,64,40,12,404,10,20,19,10,8,10,9,3,0,89,870,454,397,484,555,476,295,137,40,3708,0,35,194,309,346,330,162,63,10,1449,0,77,117,92,67,24,9,0,0,386,0,21,52,63,45,11,9,10,10,221,840,0,0,0,0,0,0,0,0,840,0,136,0,0,0,0,0,0,0,136,0,75,14,9,6,3,0,0,0,107,0,5,10,4,0,6,9,4,4,42,0,9,3,0,0,3,0,0,0,15,Circular Head (M)
61410,0,40,864,1733,2134,2151,1482,815,196,9415,0,189,613,492,367,235,76,18,0,1990,0,9,34,112,155,87,26,30,5,458,4738,0,0,0,0,0,0,0,0,4738,0,1155,0,0,0,0,0,0,0,1155,0,1008,412,211,138,42,5,3,0,1819,0,96,54,33,39,38,33,23,10,326,0,80,51,17,17,12,3,0,3,183,0,119,153,64,51,48,31,10,0,476,0,84,236,313,384,424,267,221,114,2043,99,132,101,62,58,43,38,27,4,564,4837,2912,2518,3037,3343,3080,1961,1147,332,23167,0,75,1125,1982,2250,2068,1342,538,116,9496,0,283,667,491,345,197,55,10,0,2048,0,136,363,549,542,232,102,96,58,2078,4465,0,0,0,0,0,0,0,0,4465,0,1140,0,0,0,0,0,0,0,1140,0,636,222,62,55,40,0,0,0,1015,0,89,51,13,38,68,53,52,28,392,0,67,27,16,10,4,0,0,4,128,Clarence (C)
61510,0,5,134,283,419,440,277,105,16,1679,0,50,146,134,103,43,22,4,0,502,0,0,9,24,29,16,9,6,0,93,1004,0,0,0,0,0,0,0,0,1004,0,201,0,0,0,0,0,0,0,201,0,211,79,53,26,10,3,0,0,382,0,26,9,8,14,13,8,8,0,86,0,21,11,4,0,3,0,0,0,39,0,11,15,8,18,15,8,3,4,82,0,14,45,82,105,99,70,52,17,484,14,20,13,9,10,12,7,5,0,90,1018,559,461,605,724,651,404,183,37,4642,0,16,175,348,443,399,225,71,11,1688,0,85,144,136,105,41,17,3,0,531,0,31,87,108,59,27,15,14,6,347,876,0,0,0,0,0,0,0,0,876,0,181,0,0,0,0,0,0,0,181,0,144,32,16,13,0,0,0,0,205,0,16,7,0,7,18,4,9,3,64,0,6,4,3,3,0,0,0,0,16,Derwent Valley (M)
61610,0,28,392,709,819,921,750,409,97,4125,0,131,301,259,146,84,37,6,0,964,0,11,25,80,72,37,11,5,7,248,2306,0,0,0,0,0,0,0,0,2306,0,433,0,0,0,0,0,0,0,433,0,481,155,64,42,24,0,0,0,766,0,56,25,11,13,15,15,9,3,147,0,42,9,13,23,3,3,0,0,93,0,71,76,34,41,36,23,12,0,293,0,65,158,174,208,210,174,120,67,1176,44,69,42,40,25,24,32,15,4,295,2350,1387,1183,1384,1389,1354,1045,576,178,10846,0,58,523,839,894,946,670,271,46,4247,0,217,304,238,137,64,27,6,0,993,0,86,235,338,274,71,30,40,28,1102,2254,0,0,0,0,0,0,0,0,2254,0,441,0,0,0,0,0,0,0,441,0,322,89,30,33,16,3,0,0,493,0,47,9,11,28,29,26,20,15,185,0,36,15,5,6,3,3,0,0,68,Devonport (C)
61810,0,8,99,199,285,325,238,135,14,1303,0,26,72,56,56,40,16,3,0,269,0,0,3,8,21,15,4,4,4,59,628,0,0,0,0,0,0,0,0,628,0,104,0,0,0,0,0,0,0,104,0,140,33,27,13,8,0,0,0,221,0,13,11,0,4,0,4,3,0,35,0,6,3,0,0,0,3,3,0,15,0,6,13,4,6,8,3,4,0,44,0,20,37,38,81,93,59,39,7,374,14,22,11,6,12,14,14,3,3,99,642,345,282,338,478,503,341,194,28,3151,0,12,129,243,331,297,201,88,9,1310,0,51,76,69,47,23,5,0,0,271,0,9,44,51,43,14,16,9,5,191,615,0,0,0,0,0,0,0,0,615,0,106,0,0,0,0,0,0,0,106,0,72,18,5,4,3,5,0,0,107,0,6,3,0,0,4,4,6,0,23,0,6,3,0,3,0,0,0,0,12,Dorset (M)
62010,0,0,8,11,29,47,38,8,0,141,0,4,8,12,6,14,0,0,0,44,0,0,0,3,4,0,0,0,0,7,53,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,6,5,0,3,3,0,0,0,17,0,0,0,0,3,4,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,4,0,0,0,8,0,6,0,0,16,17,17,7,4,67,3,0,0,4,0,0,5,0,0,12,56,16,21,30,68,89,60,15,4,359,0,0,10,17,34,48,23,6,0,138,0,6,12,7,12,4,3,0,0,44,0,0,3,4,3,0,3,0,0,13,34,0,0,0,0,0,0,0,0,34,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,Flinders (M)
62210,0,5,79,164,274,310,217,91,16,1156,0,29,98,66,61,27,12,3,0,296,0,3,5,26,22,16,3,3,0,78,660,0,0,0,0,0,0,0,0,660,0,122,0,0,0,0,0,0,0,122,0,124,49,26,20,5,0,0,0,224,0,10,3,9,6,3,3,3,3,40,0,16,0,5,3,0,0,0,0,24,0,5,6,9,11,21,3,0,0,55,0,14,35,56,86,90,46,38,10,375,17,14,15,8,13,9,6,3,0,85,677,342,290,369,496,481,290,141,29,3115,0,14,108,214,273,311,191,53,5,1169,0,53,104,66,54,24,6,0,0,307,0,49,77,80,26,20,10,11,8,281,685,0,0,0,0,0,0,0,0,685,0,101,0,0,0,0,0,0,0,101,0,75,26,6,6,3,0,0,0,116,0,17,0,0,9,3,7,9,4,49,0,8,3,4,0,0,0,0,0,15,George Town (M)
62410,0,0,34,106,138,211,212,81,14,796,0,8,34,38,47,43,17,3,0,190,0,0,0,3,5,9,0,3,0,20,280,0,0,0,0,0,0,0,0,280,0,30,0,0,0,0,0,0,0,30,0,53,22,18,13,3,0,0,0,109,0,4,5,0,3,3,5,0,0,20,0,3,3,4,0,0,0,0,0,10,0,7,6,5,5,11,11,3,0,48,0,6,22,28,60,58,72,39,10,295,0,17,10,9,13,17,22,4,0,92,280,128,136,211,284,355,339,133,24,1890,0,8,60,117,141,251,174,48,6,805,0,10,38,51,48,33,5,0,0,185,0,9,22,20,18,13,7,12,0,101,281,0,0,0,0,0,0,0,0,281,0,23,0,0,0,0,0,0,0,23,0,23,8,3,3,3,0,0,0,40,0,3,0,0,0,3,3,3,0,12,0,3,0,0,3,0,0,0,0,6,Glamorgan/Spring Bay (M)
62610,0,46,722,1199,1465,1328,1031,632,136,6559,0,307,697,510,340,142,64,11,4,2075,0,12,49,111,136,53,36,22,15,434,4029,0,0,0,0,0,0,0,0,4029,0,960,0,0,0,0,0,0,0,960,0,872,410,212,121,46,10,0,0,1671,0,135,103,42,42,42,37,21,10,432,0,89,58,33,38,13,5,3,0,239,0,182,166,85,81,64,53,23,7,661,0,115,360,417,539,513,312,250,110,2616,94,126,95,66,60,34,35,13,3,526,4123,2844,2660,2675,2822,2235,1583,975,285,20202,0,92,941,1284,1518,1364,913,456,64,6632,0,445,727,453,314,105,54,3,4,2105,0,192,503,634,572,200,123,98,45,2367,3911,0,0,0,0,0,0,0,0,3911,0,896,0,0,0,0,0,0,0,896,0,569,178,79,63,32,8,0,0,929,0,111,29,23,41,76,78,67,29,454,0,86,33,18,13,7,0,0,0,157,Glenorchy (C)
