lga_code16,f_srilanka_es_ns,f_srilanka_tot,f_thailand_e,f_thailand_om_ie,f_thailand_om_uie,f_thailand_cfw,f_thailand_es_ns,f_thailand_tot,f_turkey_e,f_turkey_om_ie,f_turkey_om_uie,f_turkey_cfw,f_turkey_es_ns,f_turkey_tot,f_uk_e,f_uk_om_ie,f_uk_om_uie,f_uk_cfw,f_uk_es_ns,f_uk_tot,f_usa_e,f_usa_om_ie,f_usa_om_uie,f_usa_cfw,f_usa_es_ns,f_usa_tot,f_vietnam_e,f_vietnam_om_ie,f_vietnam_om_uie,f_vietnam_cfw,f_vietnam_es_ns,f_vietnam_tot,f_zimbabwe_e,f_zimbabwe_om_ie,f_zimbabwe_om_uie,f_zimbabwe_cfw,f_zimbabwe_es_ns,f_zimbabwe_tot,f_elsewhere_e,f_elsewhere_om_ie,f_elsewhere_om_uie,f_elsewhere_cfw,f_elsewhere_es_ns,f_elsewhere_tot,f_cob_ns_e,f_cob_ns_om_ie,f_cob_ns_om_uie,f_cob_ns_cfw,f_cob_ns_es_ns,f_cob_ns_tot,f_tot_e,f_tot_om_ie,f_tot_om_uie,f_tot_cfw,f_tot_es_ns,f_tot_tot,p_australia_e,p_australia_om_ie,p_australia_om_uie,p_australia_cfw,p_australia_es_ns,p_australia_tot,p_canada_e,p_canada_om_ie,p_canada_om_uie,p_canada_cfw,p_canada_es_ns,p_canada_tot,p_china_e,p_china_om_ie,p_china_om_uie,p_china_cfw,p_china_es_ns,p_china_tot,p_croatia_e,p_croatia_om_ie,p_croatia_om_uie,p_croatia_cfw,p_croatia_es_ns,p_croatia_tot,p_egypt_e,p_egypt_om_ie,p_egypt_om_uie,p_egypt_cfw,p_egypt_es_ns,p_egypt_tot,p_fiji_e,p_fiji_om_ie,p_fiji_om_uie,p_fiji_cfw,p_fiji_es_ns,p_fiji_tot,p_fyrom_e,p_fyrom_om_ie,p_fyrom_om_uie,p_fyrom_cfw,p_fyrom_es_ns,p_fyrom_tot,p_germany_e,p_germany_om_ie,p_germany_om_uie,p_germany_cfw,p_germany_es_ns,p_germany_tot,p_greece_e,p_greece_om_ie,p_greece_om_uie,p_greece_cfw,p_greece_es_ns,p_greece_tot,p_hongkong_e,p_hongkong_om_ie,p_hongkong_om_uie,p_hongkong_cfw,p_hongkong_es_ns,p_hongkong_tot,p_india_e,p_india_om_ie,p_india_om_uie,p_india_cfw,p_india_es_ns,p_india_tot,p_indonesia_e,p_indonesia_om_ie,p_indonesia_om_uie,p_indonesia_cfw,p_indonesia_es_ns,p_indonesia_tot,p_iran_e,p_iran_om_ie,p_iran_om_uie,p_iran_cfw,p_iran_es_ns,p_iran_tot,p_iraq_e,p_iraq_om_ie,p_iraq_om_uie,p_iraq_cfw,p_iraq_es_ns,p_iraq_tot,p_ireland_e,p_ireland_om_ie,p_ireland_om_uie,p_ireland_cfw,p_ireland_es_ns,p_ireland_tot,p_italy_e,p_italy_om_ie,p_italy_om_uie,p_italy_cfw,p_italy_es_ns,p_italy_tot,p_japan_e,p_japan_om_ie,p_japan_om_uie,p_japan_cfw,p_japan_es_ns,p_japan_tot,p_koreasouth_e,p_koreasouth_om_ie,p_koreasouth_om_uie,p_koreasouth_cfw,p_koreasouth_es_ns,p_koreasouth_tot,p_lebanon_e,p_lebanon_om_ie,p_lebanon_om_uie,p_lebanon_cfw,p_lebanon_es_ns,p_lebanon_tot,p_malaysia_e,p_malaysia_om_ie,p_malaysia_om_uie,p_malaysia_cfw,p_malaysia_es_ns,p_malaysia_tot,p_malta_e,p_malta_om_ie,p_malta_om_uie,p_malta_cfw,p_malta_es_ns,p_malta_tot,p_netherlands_e,p_netherlands_om_ie,p_netherlands_om_uie,p_netherlands_cfw,p_netherlands_es_ns,p_netherlands_tot,p_nz_e,p_nz_om_ie,p_nz_om_uie,p_nz_cfw,p_nz_es_ns,p_nz_tot,p_pakistan_e,p_pakistan_om_ie,p_pakistan_om_uie,p_pakistan_cfw,p_pakistan_es_ns,p_pakistan_tot,lga_name16
25150,0,13,12,0,0,0,0,12,3,0,0,0,0,3,128,8,17,11,0,156,7,0,0,0,0,6,40,0,0,0,0,44,0,0,0,0,0,0,72,6,12,5,0,92,40,8,11,3,4,65,3173,217,273,156,37,3861,4657,610,573,248,83,6167,5,3,3,0,0,9,25,0,4,0,0,26,6,4,0,0,0,5,3,0,0,0,0,3,3,3,0,0,0,5,9,0,0,0,0,7,10,3,3,0,0,17,6,0,0,0,0,6,3,0,0,0,0,3,141,12,5,0,3,156,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,15,0,3,0,0,21,10,3,3,6,0,17,3,0,0,0,0,3,3,0,0,0,0,3,3,3,0,0,0,4,15,0,0,0,0,20,15,0,10,0,0,26,16,0,3,0,0,25,96,12,8,4,0,121,12,0,0,0,0,10,Moorabool (S)
25250,6,211,71,3,11,8,3,102,133,19,17,8,0,180,359,26,61,5,3,447,74,6,11,3,0,93,315,27,50,13,3,408,13,0,3,0,0,20,1078,46,82,18,28,1249,232,16,29,6,19,298,16012,944,1629,313,192,19091,18609,2017,2446,293,246,23612,70,6,4,0,3,84,574,144,113,49,5,886,73,6,13,0,0,88,114,46,31,0,0,188,117,3,7,3,0,130,92,14,4,0,0,110,81,15,21,0,8,125,269,82,58,17,12,434,69,18,7,0,0,90,1506,89,114,13,13,1737,110,5,9,0,0,126,109,6,19,0,0,133,190,47,40,10,5,297,106,14,13,0,0,133,674,136,120,27,13,979,58,5,10,0,0,71,73,9,3,3,0,84,355,106,149,29,19,647,197,31,40,4,3,287,73,8,13,3,0,92,30,5,6,0,0,44,583,48,85,6,10,731,463,80,138,19,10,710,Moreland (C)
25340,0,60,80,3,15,3,0,105,10,0,0,0,0,8,1576,153,221,53,19,2027,61,19,6,4,0,92,34,8,11,3,0,59,30,4,0,0,0,36,505,38,54,15,5,621,341,31,40,12,21,439,21451,1703,2173,652,262,26234,29997,3882,3984,796,412,39067,72,17,14,3,0,108,153,46,31,16,3,249,28,6,8,3,0,51,34,5,8,0,0,46,44,0,0,0,0,47,25,0,3,0,0,26,123,26,26,4,3,190,35,27,5,4,0,75,26,12,3,3,0,42,420,51,22,7,3,504,55,0,3,0,0,66,17,0,5,3,0,23,4,3,0,0,0,13,141,29,20,10,0,203,103,37,28,5,4,178,32,3,6,4,0,47,24,0,6,0,0,28,8,0,10,3,0,20,73,12,10,6,3,102,23,5,6,0,0,30,102,32,24,10,5,176,740,97,105,20,14,975,31,0,0,0,0,35,Mornington Peninsula (S)
17100,3,140,69,0,7,0,0,71,19,3,4,0,0,34,110,7,6,0,0,118,20,0,0,0,0,25,346,27,16,11,6,400,10,0,0,0,0,10,608,29,32,7,3,685,77,3,7,0,7,99,7309,419,353,112,84,8268,8708,695,373,58,81,9918,26,3,0,0,0,30,1218,199,121,44,8,1595,40,3,3,0,0,44,67,19,3,0,0,95,205,10,7,3,9,231,47,7,0,0,3,59,47,6,0,0,0,59,51,20,11,3,0,82,180,25,18,3,0,228,1074,86,47,7,6,1219,151,11,5,0,0,169,76,11,8,0,0,92,79,10,7,0,0,89,106,22,0,0,4,137,187,42,20,0,3,256,25,3,4,0,0,35,664,163,155,35,16,1034,317,115,48,16,4,507,118,19,8,0,3,144,30,5,0,0,3,44,10,3,0,0,0,18,425,19,13,4,6,464,126,8,22,0,0,155,Strathfield (A)
17150,0,30,209,16,24,3,0,246,13,4,3,0,0,29,1132,95,110,21,14,1369,119,6,8,7,0,146,180,24,37,5,6,251,38,0,0,0,0,45,1553,72,126,33,11,1791,250,18,18,7,23,322,29622,2072,2459,502,268,34920,39044,4962,4062,588,393,49045,132,13,15,0,3,163,1108,215,185,57,7,1578,81,12,11,4,0,107,185,51,42,7,5,292,198,14,7,3,3,222,213,35,18,7,0,273,177,37,28,3,0,246,131,46,35,8,3,222,226,37,36,3,8,300,728,61,34,14,6,847,288,18,11,4,3,323,74,7,6,0,3,89,54,17,10,0,4,78,229,53,27,3,3,312,179,46,36,14,3,276,74,3,13,0,0,97,136,30,17,3,0,182,184,56,45,8,11,303,177,30,25,0,0,238,44,3,5,3,0,57,75,16,23,3,0,110,1057,141,101,13,13,1324,104,3,6,0,0,119,Sutherland Shire (A)
17200,8,1475,3020,72,87,29,44,3259,298,21,17,5,0,343,12140,374,334,30,59,12937,2208,55,71,7,14,2357,3142,101,93,29,39,3402,274,10,5,0,0,290,18511,421,444,95,151,19620,1678,56,54,20,99,1910,219692,5877,5535,891,1426,233414,230996,11748,9046,720,1484,253997,2094,124,80,6,3,2305,25493,1941,1064,357,144,28997,642,38,26,0,4,713,1037,86,48,10,5,1188,2929,67,35,3,24,3056,882,46,13,3,15,958,2339,120,98,14,4,2578,831,92,73,7,12,1018,7150,306,223,31,32,7748,20460,564,229,32,83,21370,6728,177,119,36,46,7102,1734,124,80,9,13,1961,673,37,31,3,5,750,4391,238,103,7,31,4762,2470,152,116,22,30,2795,2612,142,97,9,23,2882,5127,440,262,69,55,5954,1516,187,157,19,20,1901,5073,255,175,15,24,5543,237,12,13,0,3,263,971,66,42,0,4,1089,12350,704,412,40,108,13618,1998,59,61,8,23,2158,Sydney (C)
17310,0,9,16,0,4,0,0,15,0,0,0,0,0,0,160,11,13,10,5,197,27,0,4,3,0,35,22,0,0,0,0,26,15,0,0,0,0,12,147,0,8,3,3,164,183,14,24,8,7,236,10936,404,813,330,140,12622,18452,1119,1896,590,275,22341,24,0,0,0,0,32,61,3,19,3,0,93,5,0,0,0,0,9,3,0,0,0,0,4,25,0,0,0,0,26,3,0,0,0,0,3,33,0,0,3,0,31,3,0,3,0,0,5,18,0,7,0,0,24,159,15,3,0,4,177,6,0,3,0,0,9,10,0,3,0,0,9,0,0,0,0,0,0,22,0,3,0,0,24,6,4,0,3,0,9,0,0,0,0,0,0,120,0,3,0,0,129,0,8,0,0,0,7,34,0,5,0,0,44,4,0,0,3,0,5,20,3,5,0,0,27,207,13,15,3,0,241,12,0,4,0,0,15,Tamworth Regional (A)
17350,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,0,0,19,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,14,0,6,0,0,19,898,44,155,64,11,1170,1503,122,370,144,25,2156,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,3,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,Temora (A)
17400,0,0,3,0,0,0,0,3,0,0,0,0,0,0,15,0,6,5,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,6,23,0,4,8,0,39,709,36,158,120,27,1046,1148,90,350,215,53,1842,5,0,0,0,0,5,3,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,4,26,3,7,3,0,39,3,0,0,0,0,3,Tenterfield (A)
22310,0,289,83,11,10,3,3,110,21,3,5,0,0,32,645,48,67,10,5,774,128,6,25,3,0,158,176,14,30,3,3,224,38,0,0,0,0,44,1477,162,249,46,16,1944,139,16,12,0,11,172,16929,1275,1817,354,133,20514,16774,2167,2172,283,140,21540,83,14,15,3,0,121,872,246,137,94,4,1351,39,3,3,0,0,45,51,10,13,0,3,74,83,0,0,0,0,93,14,5,0,0,0,20,142,28,18,3,3,195,164,35,39,6,4,249,138,11,19,3,4,169,1749,99,85,29,16,1981,128,8,12,3,0,150,64,13,15,0,0,90,17,3,0,0,0,19,132,15,10,3,3,158,136,14,28,7,4,192,121,9,18,3,0,151,184,28,22,11,0,245,34,10,8,0,0,58,303,40,35,8,0,385,19,0,3,0,0,25,50,7,7,0,3,65,608,71,77,8,13,778,81,3,6,0,0,97,Glen Eira (C)
22410,0,3,3,0,0,0,0,6,0,0,0,0,0,0,67,3,4,0,0,78,9,0,0,0,0,8,0,0,0,0,0,3,5,0,0,0,0,7,20,0,3,4,0,22,91,3,9,10,3,110,2967,140,321,143,56,3630,5431,345,739,283,103,6903,3,0,3,0,0,5,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,3,3,3,0,0,10,0,0,0,0,0,3,0,0,0,0,0,3,21,0,0,0,0,24,3,0,0,0,0,8,6,0,0,0,0,6,0,0,0,0,0,0,9,0,5,0,0,13,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,10,0,0,0,0,0,0,14,0,5,4,0,27,106,10,17,3,3,136,3,0,0,0,0,3,Glenelg (S)
22490,0,3,0,0,0,0,0,3,0,0,0,0,0,0,46,9,13,3,0,64,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,21,22,0,9,0,0,33,1073,141,199,101,21,1536,1808,348,448,207,39,2861,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,6,3,0,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,3,5,11,0,0,0,15,32,10,10,0,4,55,0,0,0,0,0,0,Golden Plains (S)
22620,0,28,31,0,3,3,0,43,0,0,0,0,0,0,393,21,32,3,10,457,42,3,4,0,0,56,46,3,3,0,0,51,13,0,0,0,0,11,230,6,12,4,3,257,333,16,27,10,16,405,20552,783,1098,349,230,23014,34395,2290,2492,565,414,40156,46,0,5,0,0,52,114,32,14,8,0,171,3,0,0,0,0,6,27,9,3,0,0,33,23,3,0,0,0,28,3,0,0,0,0,3,64,3,7,4,0,82,8,0,7,3,0,18,21,8,0,0,0,25,373,34,17,5,3,429,30,3,3,0,0,33,14,0,0,0,0,14,11,0,0,0,0,11,58,3,4,0,0,70,23,3,6,0,0,29,8,0,0,0,0,11,18,0,0,0,0,24,7,3,0,0,0,8,86,9,10,3,0,105,14,3,0,0,0,17,57,3,10,0,0,70,357,23,27,10,0,409,27,8,4,0,0,41,Greater Bendigo (C)
22670,13,1323,153,5,11,3,3,181,90,6,9,0,0,108,1352,45,16,3,6,1432,86,4,0,0,0,93,1511,118,209,52,16,1897,46,0,0,0,3,45,3527,173,213,59,62,4034,413,21,18,14,25,489,33878,1390,1162,400,376,37204,46000,2689,1323,267,423,50702,121,8,3,0,0,134,2307,381,176,112,20,2994,353,39,17,7,7,432,178,35,15,3,0,230,513,27,34,14,10,592,240,33,20,9,5,309,318,38,5,5,4,375,308,48,44,3,6,409,364,32,23,7,3,423,5359,420,208,50,67,6110,269,11,23,3,3,300,245,25,25,3,0,297,84,7,23,0,0,117,256,15,8,0,0,275,363,58,37,9,6,475,62,3,3,0,0,74,168,11,22,4,3,208,141,28,31,4,5,211,829,61,39,8,10,947,95,10,7,0,0,114,169,18,5,0,3,200,2468,84,53,6,34,2646,481,34,44,3,3,561,Greater Dandenong (C)
22750,0,96,96,3,6,0,0,114,8,0,0,0,0,14,1844,68,130,34,19,2096,142,7,9,3,0,163,130,12,18,11,3,167,45,0,0,0,0,46,915,34,74,21,15,1050,644,20,28,11,34,738,44334,1706,2458,695,428,49624,67191,4635,4755,903,664,78149,160,12,12,4,0,185,491,93,82,52,0,716,227,32,38,4,3,300,53,6,6,0,0,59,70,3,3,0,0,77,160,21,20,0,0,199,235,31,30,3,8,306,52,16,20,3,0,87,81,7,5,3,0,98,1314,124,96,26,12,1567,85,8,8,7,0,107,143,11,11,3,0,166,41,3,3,0,0,51,234,23,13,0,0,270,248,40,33,16,6,339,42,3,5,0,0,53,66,12,3,3,0,81,22,6,11,3,0,41,249,20,20,3,3,287,53,5,3,5,4,69,192,26,32,7,3,266,1070,68,79,14,9,1239,121,13,23,0,5,156,Greater Geelong (C)
25430,0,3,10,0,3,0,0,9,0,0,0,0,0,0,61,4,19,3,0,94,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,85,3,8,0,5,93,62,11,4,4,3,82,2665,138,395,103,43,3341,4480,336,772,178,76,5839,8,0,0,0,0,13,6,3,3,6,0,19,6,0,0,0,0,6,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,15,3,7,0,0,21,0,3,0,0,0,3,7,0,0,0,0,12,63,6,3,0,0,71,4,0,3,3,0,11,0,0,0,0,0,3,0,0,0,0,0,0,8,3,0,0,0,12,3,0,3,0,0,13,0,0,3,0,0,4,3,0,0,0,0,3,0,0,0,0,0,6,16,0,3,0,0,18,3,0,0,0,0,9,16,0,3,0,0,21,72,11,27,5,0,111,0,0,0,0,0,3,Mount Alexander (S)
25490,0,0,4,0,0,0,0,4,0,0,0,0,0,0,39,4,10,3,0,53,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,23,0,6,0,0,32,43,7,8,3,0,65,1615,168,372,197,41,2387,3452,434,1077,394,107,5465,4,0,0,0,0,9,10,0,0,0,0,11,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,4,4,0,0,15,0,0,0,0,0,3,0,0,0,0,0,0,26,0,0,0,0,29,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,20,3,0,0,3,0,5,0,0,3,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,9,0,0,34,91,14,17,16,0,139,0,0,0,0,0,0,Moyne (S)
25620,0,3,4,0,0,0,0,4,0,0,0,0,0,0,55,6,7,14,0,88,3,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,17,4,0,0,0,25,36,0,7,10,0,58,1538,142,214,111,33,2032,2385,343,514,185,57,3478,4,0,0,0,0,12,7,3,3,0,0,11,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,6,0,6,3,0,15,0,0,3,0,0,8,4,0,0,0,0,4,27,4,3,3,0,31,3,0,0,0,0,5,0,5,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,8,3,0,4,3,0,10,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,3,4,3,3,0,15,44,10,6,0,0,63,3,0,0,0,0,3,Murrindindi (S)
25710,0,29,21,0,4,0,0,27,0,3,0,0,0,3,213,35,54,11,0,312,12,0,5,0,0,18,10,0,0,0,0,22,4,0,3,0,0,10,103,14,26,6,0,145,43,5,11,3,5,74,5396,621,786,197,59,7069,7529,1464,1318,233,96,10642,13,8,3,0,0,23,78,34,23,13,0,150,8,6,3,0,0,17,8,3,3,4,0,16,16,0,0,3,0,18,23,8,3,0,0,39,29,11,14,3,0,60,27,4,4,3,0,39,20,3,5,0,0,31,172,19,6,3,0,208,18,0,0,0,0,20,23,7,4,0,0,37,11,0,0,0,0,11,26,10,3,4,0,43,61,30,24,7,6,121,3,0,3,0,0,8,10,3,0,0,0,11,9,8,3,0,0,25,52,15,8,3,0,75,15,4,4,0,0,25,15,8,12,3,0,39,126,28,23,6,0,188,15,5,0,0,0,19,Nillumbik (S)
25810,0,4,0,0,0,0,0,0,0,0,0,0,0,0,36,6,3,0,0,52,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,38,3,6,0,0,53,48,3,5,4,3,61,1888,103,172,96,29,2292,3223,291,423,215,64,4212,0,0,0,0,0,0,7,0,4,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,27,0,0,0,0,24,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,12,0,0,0,0,13,0,0,0,0,0,0,5,0,3,0,0,9,39,8,3,3,0,50,0,0,0,0,0,0,Northern Grampians (S)
25900,4,355,159,13,23,3,0,203,39,0,3,0,0,42,1298,86,100,12,8,1503,222,20,29,0,3,278,418,17,26,8,12,482,43,0,0,0,0,47,2216,108,140,27,22,2509,233,21,15,0,19,300,29697,1805,1863,345,237,33950,37761,4230,2724,397,303,45424,252,12,21,0,0,288,1846,253,88,84,13,2285,98,16,7,0,0,123,125,19,13,3,0,168,181,6,3,5,0,191,130,15,4,0,3,157,285,42,33,3,3,374,250,57,33,13,3,348,378,15,20,3,0,419,3646,177,79,21,28,3955,490,23,21,4,0,532,200,12,22,0,0,232,69,12,5,0,3,93,442,38,29,0,3,511,364,46,39,7,8,463,207,13,11,0,3,230,301,9,23,0,3,336,63,27,15,6,0,118,915,56,32,11,0,1011,59,11,4,0,3,79,153,17,22,3,0,183,2096,152,132,12,10,2405,324,13,8,0,3,349,Port Phillip (C)
25990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,10,11,5,4,3,4,21,623,54,81,82,19,861,1162,163,234,190,33,1781,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,5,6,0,0,0,0,7,17,3,3,4,0,21,0,0,0,0,0,0,Pyrenees (S)
26080,0,0,0,0,0,0,0,3,0,0,0,0,0,0,20,3,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,15,14,0,0,0,0,16,594,53,66,18,11,736,850,100,115,29,13,1104,4,0,0,0,0,4,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,7,0,3,0,0,13,0,0,0,0,0,0,Queenscliffe (B)
26170,0,7,11,0,0,0,0,9,0,0,0,0,0,0,127,4,25,16,3,183,10,3,9,0,0,14,3,0,0,0,0,8,3,0,0,0,0,5,34,3,12,3,0,50,86,8,20,7,6,130,3805,268,715,301,69,5158,6315,679,1599,484,141,9215,8,0,3,4,0,16,26,6,3,8,0,41,3,0,0,0,0,8,3,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,20,3,10,3,0,33,0,0,0,0,0,0,3,0,0,0,0,3,45,6,4,0,3,69,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,21,4,4,0,0,26,27,3,16,8,0,50,3,0,0,0,0,4,17,3,0,0,0,16,0,0,0,0,0,0,13,5,0,0,0,18,5,0,0,0,0,5,38,12,29,5,0,77,126,18,33,7,3,179,0,0,0,0,0,0,South Gippsland (S)
26260,0,3,3,0,3,0,0,7,0,0,0,0,0,0,80,3,7,8,4,93,11,0,0,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,25,0,3,0,0,27,80,4,10,5,3,108,2869,124,349,182,53,3568,4663,375,908,360,103,6409,7,0,0,3,0,10,10,0,3,0,0,17,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,9,4,0,0,0,0,4,3,0,0,0,0,4,42,3,0,0,0,47,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,3,0,9,3,0,0,0,0,3,9,0,4,0,0,17,74,7,9,3,0,96,0,0,0,0,0,0,Southern Grampians (S)
26350,3,384,182,12,9,0,3,201,39,0,3,0,0,45,915,67,98,5,4,1096,167,13,15,0,0,197,307,29,30,10,3,376,64,0,3,0,0,61,1627,89,110,23,16,1864,246,17,21,6,10,293,26270,1784,1794,442,229,30519,27714,3525,2611,426,253,34536,129,16,13,0,0,165,1468,271,150,137,14,2030,73,8,4,4,3,93,60,10,7,0,3,75,74,11,3,0,3,94,48,3,3,0,3,59,151,30,33,3,3,223,241,36,39,7,4,333,292,31,15,3,3,341,2133,97,59,16,19,2331,321,17,14,3,0,354,139,22,25,4,0,186,26,11,3,0,0,36,244,22,15,0,4,281,320,61,37,13,7,437,175,16,17,6,0,215,208,13,31,7,3,268,46,15,21,7,3,84,652,69,38,12,6,773,24,7,0,3,0,34,73,17,8,4,3,105,1207,117,125,12,13,1477,178,3,4,0,0,195,Stonnington (C)
26430,0,0,10,0,0,0,0,9,0,0,0,0,0,0,35,4,10,0,3,46,4,3,0,0,0,6,3,0,0,0,0,7,0,0,0,0,0,0,16,0,6,4,0,21,36,4,3,0,3,46,1204,100,170,129,30,1636,2011,253,464,261,55,3039,0,0,0,0,0,0,9,4,0,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,20,0,0,0,0,0,0,3,0,0,0,0,3,34,4,0,0,3,40,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,8,0,0,0,0,11,8,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,10,24,0,10,4,0,44,3,0,0,0,0,4,Strathbogie (S)
26490,0,4,9,0,0,0,0,16,0,0,0,0,0,0,121,17,27,7,0,175,13,4,6,3,0,24,4,0,0,0,0,8,3,0,0,0,0,3,78,3,3,0,0,91,46,4,15,3,0,74,3303,309,512,195,46,4369,5030,815,1040,303,85,7276,18,3,6,0,0,24,18,3,3,0,0,26,3,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,16,6,7,3,0,30,9,6,0,0,0,15,4,0,0,0,0,8,99,5,3,3,0,110,7,0,0,0,0,13,8,0,0,0,0,5,0,0,0,0,0,0,20,5,7,0,0,36,11,4,3,0,0,22,7,0,0,0,0,11,5,0,0,0,0,9,0,0,0,0,0,0,13,0,3,0,0,13,3,3,0,0,0,10,21,3,3,0,0,24,111,16,28,4,0,151,5,0,0,0,0,5,Surf Coast (S)
