lga_code16,onemeth_train_m,onemeth_train_f,onemeth_train_p,onemeth_bus_m,onemeth_bus_f,onemeth_bus_p,onemeth_ferry_m,onemeth_ferry_f,onemeth_ferry_p,onemeth_tram_inc_lt_rail_m,onemeth_tram_inc_lt_rail_f,onemeth_tram_inc_lt_rail_p,onemeth_taxi_m,onemeth_taxi_f,onemeth_taxi_p,onemeth_car_as_driver_m,onemeth_car_as_driver_f,onemeth_car_as_driver_p,onemeth_car_as_passenger_m,onemeth_car_as_passenger_f,onemeth_car_as_passenger_p,onemeth_truck_m,onemeth_truck_f,onemeth_truck_p,onemeth_motorbike_scooter_m,onemeth_motorbike_scooter_f,onemeth_motorbike_scooter_p,onemeth_bicycle_m,onemeth_bicycle_f,onemeth_bicycle_p,onemeth_other_m,onemeth_other_f,onemeth_other_p,onemeth_walked_only_m,onemeth_walked_only_f,onemeth_walked_only_p,onemeth_tot_onemeth_m,onemeth_tot_onemeth_f,onemeth_tot_onemeth_p,twometh_train_bus_m,twometh_train_bus_f,twometh_train_bus_p,twometh_train_ferry_m,twometh_train_ferry_f,twometh_train_ferry_p,twometh_trn_trm_inc_lt_rl_m,twometh_trn_trm_inc_lt_rl_f,twometh_trn_trm_inc_lt_rl_p,twometh_train_car_as_drvr_m,twometh_train_car_as_drvr_f,twometh_train_car_as_drvr_p,twometh_trn_car_as_pass_m,twometh_trn_car_as_pass_f,twometh_trn_car_as_pass_p,twometh_train_other_m,twometh_train_other_f,twometh_train_other_p,twometh_train_tot_m,twometh_train_tot_f,twometh_train_tot_p,twometh_bus_ferry_m,twometh_bus_ferry_f,twometh_bus_ferry_p,twometh_bus_trm_inc_lt_rl_m,twometh_bus_trm_inc_lt_rl_f,twometh_bus_trm_inc_lt_rl_p,twometh_bus_car_as_driver_m,twometh_bus_car_as_driver_f,twometh_bus_car_as_driver_p,twometh_bus_car_as_pass_m,twometh_bus_car_as_pass_f,twometh_bus_car_as_pass_p,twometh_bus_other_m,twometh_bus_other_f,twometh_bus_other_p,twometh_bus_tot_m,twometh_bus_tot_f,twometh_bus_tot_p,twometh_other_twometh_m,twometh_other_twometh_f,twometh_other_twometh_p,twometh_tot_twometh_m,twometh_tot_twometh_f,twometh_tot_twometh_p,threemeth_trn_2_othr_mthd_m,threemeth_trn_2_othr_mthd_f,threemeth_trn_2_othr_mthd_p,thremth_bu_2_ot_met_exc_tra_m,thremth_bu_2_ot_met_exc_tra_f,thremth_bu_2_ot_met_exc_tra_p,threemeth_oth_threemeth_m,threemeth_oth_threemeth_f,threemeth_oth_threemeth_p,threemeth_tot_threemeth_m,threemeth_tot_threemeth_f,threemeth_tot_threemeth_p,worked_home_m,worked_home_f,worked_home_p,did_not_go_to_work_m,did_not_go_to_work_f,did_not_go_to_work_p,meth_travel_to_work_ns_m,meth_travel_to_work_ns_f,meth_travel_to_work_ns_p,tot_m,tot_f,tot_p,lga_name16
55040,0,0,0,322,44,366,0,0,0,0,0,0,0,0,0,305,105,413,134,36,170,22,0,29,0,0,0,3,0,5,108,21,133,58,63,121,966,270,1232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,13,8,0,13,32,3,34,45,3,46,0,0,0,13,0,11,5,0,5,12,0,17,5,3,3,53,21,70,59,12,74,1134,309,1450,Leonora (S)
55110,275,296,575,335,138,467,3,0,3,3,0,4,14,15,24,9771,9553,19327,789,722,1510,226,4,229,122,14,143,75,26,102,361,87,450,181,207,385,12148,11064,23216,113,123,236,0,0,0,0,0,0,141,127,267,14,23,38,12,9,22,283,276,556,0,0,0,0,0,0,10,7,21,9,14,25,16,3,17,35,29,61,192,50,251,516,355,869,91,103,189,10,7,14,7,7,9,111,106,220,386,804,1188,1882,1970,3852,168,142,306,15203,14440,29643,Mandurah (C)
55180,0,0,0,19,3,22,0,0,0,0,0,0,0,0,0,1398,1243,2641,118,96,218,36,0,36,14,5,18,28,6,31,24,13,39,140,106,242,1788,1470,3259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,13,3,15,13,4,21,0,0,0,0,0,0,0,0,0,4,0,4,176,161,342,212,272,484,34,24,59,2232,1931,4160,Manjimup (S)
55250,0,0,0,116,12,129,0,0,0,0,0,0,0,0,0,172,78,245,75,21,89,23,0,27,5,0,6,0,0,0,105,25,129,58,54,117,554,192,749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,15,0,15,0,0,0,0,0,0,0,0,0,3,0,3,4,6,11,36,13,45,56,7,65,669,217,883,Meekatharra (S)
55320,537,472,1010,925,805,1730,3,0,5,0,0,3,36,13,49,15715,14079,29790,668,1107,1779,160,5,167,179,16,196,528,141,671,217,66,282,310,349,660,19281,17054,36327,595,440,1038,0,0,0,0,0,0,141,172,310,16,57,74,42,6,51,800,676,1477,0,0,0,0,0,0,28,46,82,24,38,67,13,11,26,69,101,168,155,85,240,1020,865,1883,123,107,231,9,6,16,3,0,3,138,113,247,1016,1403,2421,1799,2876,4678,146,153,299,23397,22462,45859,Melville (C)
64810,0,0,0,24,33,59,0,0,0,3,0,4,7,0,7,2355,2067,4428,147,198,344,53,3,57,24,3,25,5,0,5,21,7,27,51,41,91,2691,2364,5049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,20,4,4,5,0,0,0,3,17,25,32,18,49,39,41,79,0,0,0,3,0,3,0,0,0,3,0,3,136,147,289,242,425,672,31,37,66,3147,3012,6162,Sorell (M)
55390,0,0,0,173,23,195,0,0,0,0,0,0,3,0,3,62,15,76,47,11,59,25,3,30,0,0,0,0,0,0,71,12,79,41,29,67,419,95,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,25,8,35,458,106,561,Menzies (S)
55460,0,0,3,20,0,20,0,0,0,0,0,0,0,0,3,536,425,962,34,36,71,30,0,30,9,0,9,11,3,14,17,0,17,63,52,108,721,522,1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,8,3,9,0,0,0,0,0,0,0,0,0,0,0,0,50,42,87,63,88,153,11,5,17,845,662,1509,Merredin (S)
71000,17,28,41,1569,929,2493,12,0,13,4,3,8,84,86,171,14968,12284,27247,1347,1801,3149,135,4,144,585,144,726,772,540,1311,327,124,455,1077,1154,2230,20901,17086,37985,4,0,4,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,13,7,13,0,0,0,0,0,0,323,57,377,55,67,118,70,18,87,444,148,591,251,137,390,705,290,995,7,7,12,21,19,46,17,10,30,42,37,82,396,645,1039,1609,2089,3698,277,233,507,23935,20378,44314,Darwin (C)
71300,0,0,0,22,25,46,0,0,0,0,0,0,0,0,0,248,112,359,104,109,210,14,0,15,3,0,4,6,14,25,15,6,19,335,449,786,752,719,1463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,3,0,3,5,7,19,9,10,21,0,0,0,0,0,0,0,0,0,3,0,4,3,12,17,18,20,41,33,36,67,822,792,1616,East Arnhem (R)
72200,0,0,0,6,10,18,0,0,0,0,0,0,11,9,20,1547,1309,2854,201,172,376,38,4,38,37,8,46,108,41,146,29,25,47,156,144,303,2128,1724,3852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,6,31,11,35,31,8,39,0,0,0,0,0,0,0,0,0,0,0,0,69,86,160,221,272,490,28,23,50,2484,2116,4594,Katherine (T)
72300,0,0,3,2190,109,2303,3,0,3,0,0,0,3,4,4,4005,3469,7477,340,264,606,155,0,154,87,15,108,51,25,75,128,33,157,318,116,437,7285,4041,11332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,198,30,230,12,15,28,27,3,27,228,52,280,41,18,65,278,72,346,0,0,0,15,0,15,0,0,0,15,0,15,200,312,514,573,559,1135,117,73,191,8466,5061,13526,Litchfield (M)
55530,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,87,50,141,4,4,12,5,0,5,0,0,0,0,0,0,3,0,6,20,11,35,123,76,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,23,34,13,17,34,3,3,5,154,113,267,Mingenew (S)
56090,85,130,220,105,59,164,3,3,7,0,0,0,7,9,14,6031,5452,11482,297,382,679,223,6,225,77,7,80,57,13,67,112,46,157,98,115,212,7082,6220,13310,48,39,83,0,0,0,0,0,0,169,169,341,10,13,23,6,0,6,224,227,454,0,0,0,0,0,0,7,10,12,9,7,9,4,0,8,17,18,36,65,25,87,308,270,573,30,29,56,5,0,7,6,3,4,42,29,71,356,565,927,816,1013,1830,106,80,185,8711,8186,16896,Mundaring (S)
55810,0,0,0,32,3,36,0,0,0,0,0,0,0,0,0,60,45,109,15,10,25,9,0,10,0,0,0,3,0,4,5,0,4,20,20,38,139,75,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,5,7,16,14,32,4,3,7,170,98,263,Mount Magnet (S)
55880,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,75,45,118,8,4,11,3,0,3,0,0,4,0,0,0,7,5,10,23,19,42,121,72,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,34,36,65,3,6,11,4,0,4,168,114,278,Mount Marshall (S)
55600,0,0,0,10,3,8,0,0,0,0,0,0,0,0,0,408,292,697,22,36,57,16,0,13,11,0,11,9,3,9,18,4,21,63,45,107,546,378,929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,61,55,117,41,50,93,13,10,16,660,496,1159,Moora (S)
56620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,32,78,13,20,31,6,0,6,4,0,0,3,0,7,3,3,8,74,111,186,148,175,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,9,19,9,8,14,170,192,365,Ngaanyatjarraku (S)
55670,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,85,78,167,5,3,7,9,0,9,0,0,0,0,0,0,3,3,3,25,19,40,129,105,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,16,36,17,8,27,4,0,5,172,137,312,Morawa (S)
56790,0,0,0,16,5,23,0,0,0,0,0,0,0,0,0,336,326,660,38,29,68,8,0,8,3,0,3,8,11,25,19,6,30,59,66,129,500,451,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,14,10,4,13,0,0,0,0,0,0,0,0,0,0,0,0,110,84,197,194,173,369,19,11,31,834,726,1554,Northampton (S)
56930,19,27,44,3,8,7,0,0,0,0,0,0,0,0,0,233,169,405,7,19,23,0,0,0,3,0,3,8,0,11,3,0,3,19,23,42,295,249,537,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,5,0,0,0,0,0,0,0,0,0,0,0,0,24,44,71,15,32,51,3,10,6,344,335,676,Peppermint Grove (S)
56860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,31,65,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,6,9,12,44,43,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,15,0,3,3,0,0,0,54,46,105,Nungarin (S)
58260,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,100,55,151,4,3,10,3,0,3,0,0,0,0,4,4,0,0,3,14,13,28,126,81,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,23,24,42,9,14,22,0,0,3,160,115,280,Three Springs (S)
55740,191,162,350,36,34,72,0,0,0,0,0,7,3,4,5,1215,1151,2368,48,89,138,4,0,7,25,0,27,66,22,83,28,5,38,39,76,119,1658,1545,3207,15,14,29,0,0,0,0,0,0,21,15,32,3,3,7,9,0,11,46,34,87,0,0,0,0,0,0,5,11,9,0,4,8,0,0,0,4,9,17,15,9,23,67,57,126,7,3,4,0,0,3,0,0,0,4,3,7,116,140,257,137,206,340,18,13,36,2009,1967,3974,Mosman Park (T)
57140,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,114,98,213,9,10,18,11,0,11,0,0,0,0,0,0,4,3,8,20,12,34,172,125,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,76,17,24,41,3,0,4,228,181,413,Pingelly (S)
57210,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,647,560,1209,49,59,104,18,0,19,8,0,9,6,0,6,15,13,25,69,47,112,821,674,1493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,11,5,3,11,0,0,0,0,0,0,0,0,0,0,0,0,153,122,271,119,130,253,10,9,15,1106,938,2043,Plantagenet (S)
57280,8,0,8,294,22,321,0,0,0,0,0,0,5,18,20,3413,2002,5417,568,261,829,82,3,81,44,9,52,39,14,54,169,42,216,206,201,407,4828,2578,7404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,0,3,3,7,10,41,14,55,45,21,70,3,0,3,0,0,0,3,3,8,10,3,16,26,89,116,381,339,718,166,59,226,5463,3092,8550,Port Hedland (T)
57350,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,103,93,195,11,5,19,12,0,12,0,0,0,0,0,3,6,0,6,31,18,48,173,112,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,37,7,20,27,0,6,7,201,164,363,Quairading (S)
57420,0,0,0,126,19,146,0,0,0,0,0,0,0,0,0,250,149,403,33,7,42,27,3,23,0,0,0,3,0,3,24,5,27,47,35,80,514,215,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,52,55,109,26,32,60,15,12,26,611,314,927,Ravensthorpe (S)
56160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,20,0,0,3,3,0,8,0,0,0,0,0,0,0,0,0,7,15,21,28,21,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,7,3,0,4,0,0,0,35,27,66,Murchison (S)
56230,26,22,42,56,8,64,0,0,0,0,0,0,0,0,4,2020,1908,3923,144,133,277,101,3,101,15,0,21,10,3,14,74,25,94,72,73,142,2507,2171,4682,9,5,14,0,0,0,0,0,0,18,25,45,3,0,3,0,0,4,25,31,61,0,0,0,0,0,0,3,3,4,3,3,3,0,0,0,3,8,8,26,9,39,62,51,109,7,14,25,3,0,3,0,0,0,15,14,28,158,212,372,462,420,877,48,29,74,3246,2887,6134,Murray (S)
56300,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,129,134,262,6,10,19,4,0,7,4,0,4,7,0,8,4,0,7,31,26,54,196,173,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,43,34,78,27,40,72,8,0,7,276,257,534,Nannup (S)
57490,643,803,1442,488,293,781,7,5,14,5,0,5,23,17,32,18530,16262,34792,1284,1244,2528,317,11,330,218,18,240,159,55,214,905,185,1096,379,350,730,22967,19237,42199,339,327,668,0,0,0,0,0,0,378,406,783,53,68,116,28,10,38,793,809,1606,0,0,0,0,0,0,12,13,28,24,27,52,17,4,20,58,46,107,234,74,315,1091,934,2020,174,203,373,8,3,9,5,4,9,183,213,393,492,1090,1583,2988,3317,6306,238,193,434,27951,24979,52937,Rockingham (C)
56370,0,0,0,3,6,3,0,0,0,0,0,0,0,0,0,111,64,175,12,4,13,3,0,3,0,0,0,3,3,3,6,3,8,34,34,72,173,112,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,39,29,73,10,24,39,3,5,8,236,170,407,Narembeen (S)
65010,0,0,0,7,8,12,0,0,0,0,0,0,0,0,0,938,746,1682,53,74,131,50,3,52,10,0,11,0,0,0,18,0,19,40,36,73,1122,859,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,3,6,5,9,3,10,6,7,19,0,0,0,0,0,0,0,0,0,0,0,0,133,89,221,92,177,271,31,15,48,1385,1156,2535,Southern Midlands (M)
65210,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,231,187,413,15,21,34,9,0,9,8,0,8,0,0,0,0,0,3,25,14,40,278,230,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,47,93,60,78,139,5,3,10,399,355,750,Tasman (M)
65410,0,0,0,45,9,58,0,0,0,0,0,3,3,6,12,1997,1745,3739,140,121,261,54,0,57,22,3,27,10,4,12,22,8,30,70,71,144,2378,1971,4344,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,8,3,10,0,0,0,0,0,0,13,3,16,17,5,24,31,9,41,0,0,0,0,0,0,0,0,0,0,0,0,132,142,278,244,367,613,41,36,73,2824,2529,5351,Waratah/Wynyard (M)
65610,0,0,0,3,3,4,0,0,0,0,0,0,0,3,3,625,436,1058,65,48,118,13,0,12,0,0,0,3,0,8,19,3,21,62,82,143,783,575,1361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,12,5,3,12,0,0,0,0,0,0,3,0,3,3,0,3,32,29,64,115,102,217,17,22,37,956,733,1693,West Coast (M)
56460,0,0,0,8,0,10,0,0,0,0,0,0,0,0,0,748,674,1419,52,53,106,32,0,34,0,0,3,3,3,7,20,0,20,66,77,145,938,803,1747,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,11,11,4,14,0,0,0,0,0,0,0,0,0,0,0,0,43,63,113,91,104,192,19,12,37,1102,990,2090,Narrogin (S)
56580,102,89,195,345,189,533,0,0,0,0,0,0,8,5,13,3126,2612,5738,139,272,410,9,0,9,46,0,46,264,64,329,53,14,70,208,144,353,4305,3398,7704,21,25,43,0,0,0,0,0,0,13,23,40,0,7,10,0,0,0,44,56,92,0,0,0,0,0,0,6,13,18,3,10,18,14,6,16,27,27,50,36,16,53,107,94,198,6,12,22,0,3,0,4,0,4,12,13,25,336,440,779,382,556,945,49,35,86,5188,4541,9738,Nedlands (C)
65810,0,0,0,32,35,70,0,0,0,0,0,0,5,3,14,3635,3258,6890,178,290,470,87,3,84,42,3,51,43,10,55,38,11,45,114,87,200,4178,3707,7882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,3,3,3,11,15,37,21,59,39,32,77,0,0,0,0,0,0,3,0,4,3,0,4,214,256,470,389,735,1132,39,46,81,4864,4772,9637,West Tamar (M)
56730,0,4,4,14,7,18,0,0,0,0,0,0,0,0,0,1483,1399,2886,114,108,226,64,4,68,10,3,16,12,7,16,33,12,46,96,76,169,1836,1614,3451,0,0,0,0,0,0,0,0,0,7,5,13,0,0,0,0,0,0,7,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,14,9,25,27,17,40,0,0,0,0,0,0,3,0,3,4,0,4,104,133,232,236,262,498,20,26,50,2225,2052,4277,Northam (S)
57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,13,4,0,7,3,0,3,0,0,0,0,0,0,0,0,0,9,7,17,24,12,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,10,6,14,3,0,3,36,21,58,Sandstone (S)
57700,66,85,147,81,26,112,0,0,0,0,0,0,4,3,8,4677,4060,8742,268,206,475,225,14,237,51,3,52,14,5,20,127,30,161,96,81,175,5613,4519,10133,19,25,44,0,0,0,0,0,0,64,97,159,4,12,11,3,0,3,88,135,221,0,0,0,0,0,0,3,3,5,8,7,8,5,0,5,11,10,20,53,31,85,155,170,329,27,28,49,3,0,3,4,0,6,31,29,60,213,392,601,594,709,1302,49,38,92,6655,5857,12509,Serpentine-Jarrahdale (S)
57770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,90,223,16,16,33,3,0,3,0,0,0,3,7,11,7,6,18,53,57,113,234,178,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,18,32,152,131,285,15,10,29,425,331,754,Shark Bay (S)
57840,190,160,357,809,817,1628,24,8,37,3,0,3,36,27,57,6694,5904,12600,309,538,847,42,0,42,78,7,89,410,114,523,96,44,143,229,238,464,8926,7862,16782,123,112,235,0,0,0,0,0,0,26,31,60,10,5,16,12,3,12,164,156,319,10,6,17,0,0,0,35,28,58,15,31,43,21,4,32,81,76,154,91,51,135,332,280,610,28,30,55,13,8,25,5,0,3,44,33,81,454,545,1001,745,1143,1886,88,61,149,10590,9924,20510,South Perth (C)
57910,938,1055,1997,2178,2521,4695,3,6,9,8,5,9,164,83,246,36258,30991,67248,1721,2860,4584,433,3,436,526,72,597,1031,252,1285,603,227,830,556,657,1216,44426,38731,83159,930,1003,1927,0,0,0,0,0,0,388,413,802,50,98,152,38,18,56,1404,1533,2939,0,0,0,0,0,0,112,135,248,62,115,176,43,20,62,219,279,492,349,193,544,1972,2004,3976,220,218,443,23,18,46,17,9,27,261,252,508,1650,2206,3855,3513,5454,8965,443,387,835,52277,49032,101306,Stirling (C)
57980,263,246,509,421,391,810,0,0,0,3,0,3,20,8,24,2149,1944,4091,103,235,339,13,0,13,52,10,62,309,145,452,48,22,75,474,479,951,3846,3486,7339,48,44,91,0,0,0,0,0,0,9,8,15,3,9,8,10,8,13,67,65,130,0,0,0,0,0,0,12,9,20,3,12,19,8,4,13,24,25,47,26,18,38,119,100,215,11,6,16,3,0,7,0,0,5,17,11,26,268,279,550,338,541,878,35,42,80,4627,4458,9089,Subiaco (C)
58050,381,543,926,570,561,1126,9,0,10,0,0,0,80,34,114,23260,19711,42971,1279,1670,2954,573,21,591,255,25,284,249,56,300,516,135,655,426,418,839,27600,23172,50767,279,303,584,0,0,0,0,0,0,370,395,764,37,56,92,14,3,16,702,754,1452,0,0,0,0,0,0,65,79,142,21,58,77,23,5,23,111,135,245,268,99,368,1077,994,2070,99,145,237,7,10,22,4,3,13,109,156,265,750,1377,2123,2650,3370,6024,312,259,576,32499,29330,61830,Swan (C)
58190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,39,101,10,3,12,4,0,4,0,0,0,0,0,0,4,0,4,9,9,17,83,52,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,18,3,10,12,0,0,0,96,74,169,Tammin (S)
57000,0,0,0,122,12,133,0,0,0,0,0,0,0,0,0,166,46,206,46,9,60,5,0,5,0,0,0,0,0,3,56,6,58,27,28,56,418,108,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,4,0,4,0,0,0,7,0,7,0,0,0,5,0,5,29,22,47,12,10,23,32,9,43,503,147,651,Perenjori (S)
57080,232,204,440,1092,1064,2154,5,0,7,3,3,4,101,81,185,2646,1597,4240,207,280,488,12,0,15,39,15,47,126,49,182,174,52,230,1556,1119,2673,6203,4459,10660,107,124,230,0,0,3,0,0,0,4,6,13,3,3,9,13,6,19,122,138,267,0,0,0,0,0,0,28,13,34,6,11,22,17,14,33,48,44,93,42,26,70,221,210,429,15,15,32,9,3,11,7,7,16,35,21,55,256,211,463,623,705,1332,179,115,298,7517,5724,13244,Perth (C)
58330,0,4,3,14,0,10,0,0,0,0,0,0,0,0,0,555,529,1087,32,43,78,27,3,28,0,0,3,0,0,0,26,8,32,27,20,44,688,606,1298,0,0,0,0,0,0,0,0,0,3,8,9,0,0,0,0,0,0,3,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,12,11,14,30,0,0,0,0,0,0,0,0,0,0,0,0,84,74,161,125,130,258,23,12,30,933,842,1769,Toodyay (S)
