lga_code16,om_uie_75ov_hw_0,om_uie_75ov_hw_1_15,om_uie_75ov_hw_16_24,om_uie_75ov_hw_25_34,om_uie_75ov_hw_35_39,om_uie_75ov_hw_40,om_uie_75ov_hw_41_48,om_uie_75ov_hw_49mor,om_uie_75ov_hw_ns,om_uie_75ov_tot,om_uie_tot_hw_0,om_uie_tot_hw_1_15,om_uie_tot_hw_16_24,om_uie_tot_hw_25_34,om_uie_tot_hw_35_39,om_uie_tot_hw_40,om_uie_tot_hw_41_48,om_uie_tot_hw_49mor,om_uie_tot_hw_ns,om_uie_tot_tot,cfw_15_19_hw_0,cfw_15_19_hw_1_15,cfw_15_19_hw_16_24,cfw_15_19_hw_25_34,cfw_15_19_hw_35_39,cfw_15_19_hw_40,cfw_15_19_hw_41_48,cfw_15_19_hw_49mor,cfw_15_19_hw_ns,cfw_15_19_tot,cfw_20_24_hw_0,cfw_20_24_hw_1_15,cfw_20_24_hw_16_24,cfw_20_24_hw_25_34,cfw_20_24_hw_35_39,cfw_20_24_hw_40,cfw_20_24_hw_41_48,cfw_20_24_hw_49mor,cfw_20_24_hw_ns,cfw_20_24_tot,cfw_25_29_hw_0,cfw_25_29_hw_1_15,cfw_25_29_hw_16_24,cfw_25_29_hw_25_34,cfw_25_29_hw_35_39,cfw_25_29_hw_40,cfw_25_29_hw_41_48,cfw_25_29_hw_49mor,cfw_25_29_hw_ns,cfw_25_29_tot,cfw_30_34_hw_0,cfw_30_34_hw_1_15,cfw_30_34_hw_16_24,cfw_30_34_hw_25_34,cfw_30_34_hw_35_39,cfw_30_34_hw_40,cfw_30_34_hw_41_48,cfw_30_34_hw_49mor,cfw_30_34_hw_ns,cfw_30_34_tot,cfw_35_39_hw_0,cfw_35_39_hw_1_15,cfw_35_39_hw_16_24,cfw_35_39_hw_25_34,cfw_35_39_hw_35_39,cfw_35_39_hw_40,cfw_35_39_hw_41_48,cfw_35_39_hw_49mor,cfw_35_39_hw_ns,cfw_35_39_tot,cfw_40_44_hw_0,cfw_40_44_hw_1_15,cfw_40_44_hw_16_24,cfw_40_44_hw_25_34,cfw_40_44_hw_35_39,cfw_40_44_hw_40,cfw_40_44_hw_41_48,cfw_40_44_hw_49mor,cfw_40_44_hw_ns,cfw_40_44_tot,cfw_45_49_hw_0,cfw_45_49_hw_1_15,cfw_45_49_hw_16_24,cfw_45_49_hw_25_34,cfw_45_49_hw_35_39,cfw_45_49_hw_40,cfw_45_49_hw_41_48,cfw_45_49_hw_49mor,cfw_45_49_hw_ns,cfw_45_49_tot,cfw_50_54_hw_0,cfw_50_54_hw_1_15,cfw_50_54_hw_16_24,cfw_50_54_hw_25_34,cfw_50_54_hw_35_39,cfw_50_54_hw_40,cfw_50_54_hw_41_48,cfw_50_54_hw_49mor,cfw_50_54_hw_ns,cfw_50_54_tot,cfw_55_59_hw_0,cfw_55_59_hw_1_15,cfw_55_59_hw_16_24,cfw_55_59_hw_25_34,cfw_55_59_hw_35_39,cfw_55_59_hw_40,cfw_55_59_hw_41_48,cfw_55_59_hw_49mor,cfw_55_59_hw_ns,cfw_55_59_tot,cfw_60_64_hw_0,cfw_60_64_hw_1_15,cfw_60_64_hw_16_24,cfw_60_64_hw_25_34,cfw_60_64_hw_35_39,cfw_60_64_hw_40,cfw_60_64_hw_41_48,cfw_60_64_hw_49mor,cfw_60_64_hw_ns,cfw_60_64_tot,cfw_65_69_hw_0,cfw_65_69_hw_1_15,cfw_65_69_hw_16_24,cfw_65_69_hw_25_34,cfw_65_69_hw_35_39,cfw_65_69_hw_40,cfw_65_69_hw_41_48,cfw_65_69_hw_49mor,cfw_65_69_hw_ns,cfw_65_69_tot,cfw_70_74_hw_0,cfw_70_74_hw_1_15,cfw_70_74_hw_16_24,cfw_70_74_hw_25_34,cfw_70_74_hw_35_39,cfw_70_74_hw_40,cfw_70_74_hw_41_48,cfw_70_74_hw_49mor,cfw_70_74_hw_ns,cfw_70_74_tot,cfw_75ov_hw_0,cfw_75ov_hw_1_15,cfw_75ov_hw_16_24,cfw_75ov_hw_25_34,cfw_75ov_hw_35_39,cfw_75ov_hw_40,cfw_75ov_hw_41_48,cfw_75ov_hw_49mor,cfw_75ov_hw_ns,cfw_75ov_tot,cfw_tot_hw_0,cfw_tot_hw_1_15,cfw_tot_hw_16_24,cfw_tot_hw_25_34,cfw_tot_hw_35_39,cfw_tot_hw_40,cfw_tot_hw_41_48,cfw_tot_hw_49mor,cfw_tot_hw_ns,cfw_tot_tot,et_ns_15_19_hw_0,et_ns_15_19_hw_1_15,et_ns_15_19_hw_16_24,et_ns_15_19_hw_25_34,et_ns_15_19_hw_35_39,et_ns_15_19_hw_40,et_ns_15_19_hw_41_48,et_ns_15_19_hw_49mor,et_ns_15_19_hw_ns,et_ns_15_19_tot,et_ns_20_24_hw_0,et_ns_20_24_hw_1_15,et_ns_20_24_hw_16_24,et_ns_20_24_hw_25_34,et_ns_20_24_hw_35_39,et_ns_20_24_hw_40,et_ns_20_24_hw_41_48,et_ns_20_24_hw_49mor,et_ns_20_24_hw_ns,et_ns_20_24_tot,et_ns_25_29_hw_0,et_ns_25_29_hw_1_15,et_ns_25_29_hw_16_24,et_ns_25_29_hw_25_34,et_ns_25_29_hw_35_39,et_ns_25_29_hw_40,et_ns_25_29_hw_41_48,et_ns_25_29_hw_49mor,et_ns_25_29_hw_ns,et_ns_25_29_tot,et_ns_30_34_hw_0,et_ns_30_34_hw_1_15,et_ns_30_34_hw_16_24,et_ns_30_34_hw_25_34,et_ns_30_34_hw_35_39,et_ns_30_34_hw_40,et_ns_30_34_hw_41_48,et_ns_30_34_hw_49mor,et_ns_30_34_hw_ns,et_ns_30_34_tot,lga_name16
22910,0,4,0,5,0,0,0,0,0,15,26,154,108,103,55,111,51,206,11,828,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,5,0,0,0,3,0,0,0,6,0,10,0,3,0,4,0,5,0,3,0,19,0,3,0,3,0,3,0,7,0,14,0,7,0,0,0,3,4,6,0,20,0,3,9,3,4,8,0,3,0,23,4,11,7,4,3,4,0,10,0,42,3,11,7,8,0,0,0,7,6,44,3,4,0,5,0,0,0,5,0,30,3,5,5,3,0,0,0,3,0,22,12,54,31,32,18,27,8,46,14,250,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,3,Hepburn (S)
22980,0,3,3,0,0,0,0,10,4,18,17,34,17,32,15,47,25,128,10,323,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,9,0,11,0,0,3,0,0,3,0,6,0,11,0,4,0,3,0,3,0,9,0,21,0,4,0,4,3,3,3,16,0,31,0,7,0,0,0,3,0,15,0,33,0,3,0,0,0,0,5,6,5,19,0,0,3,6,0,3,0,9,3,25,7,0,0,4,0,0,0,7,5,20,7,22,11,20,9,18,9,89,15,188,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Hindmarsh (S)
23110,0,10,4,0,0,0,0,4,0,15,50,388,285,313,169,384,128,387,25,2129,0,5,0,0,0,0,0,0,0,9,3,10,0,0,0,3,0,0,4,19,0,7,0,0,5,3,0,5,0,16,0,13,5,0,0,5,3,3,6,35,0,10,8,3,3,7,4,9,0,52,0,9,7,3,0,9,3,14,0,41,0,12,6,3,0,3,0,10,8,47,3,11,6,5,4,8,0,11,6,55,0,10,9,5,0,7,5,12,0,48,0,5,3,5,0,6,0,3,3,25,0,12,3,0,0,3,0,0,0,16,0,5,3,0,0,0,0,3,0,14,0,5,0,0,0,0,0,0,0,10,10,124,54,36,12,46,13,71,25,399,0,6,0,0,0,0,0,0,3,18,3,3,0,3,7,6,4,3,8,35,0,4,4,3,4,6,3,0,12,39,0,0,3,3,3,7,3,3,5,30,Hobsons Bay (C)
23190,0,3,3,7,0,3,0,3,3,29,21,88,72,105,51,121,57,180,23,725,0,8,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,10,0,4,3,3,0,0,0,4,0,17,0,6,0,0,0,3,0,7,0,19,0,4,0,0,3,3,0,18,0,31,0,0,3,3,0,5,3,17,0,29,4,4,3,4,0,4,4,30,0,59,3,3,4,3,0,3,7,12,0,28,3,11,3,7,0,3,0,7,0,38,0,7,3,0,0,3,0,5,3,25,7,15,6,3,0,0,0,4,0,31,22,61,29,28,10,24,18,114,4,310,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,5,6,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,3,0,3,0,13,Horsham (RC)
23270,0,9,0,4,0,0,0,5,0,24,77,646,469,538,395,727,309,844,132,4133,0,21,6,0,0,0,0,0,0,29,0,15,6,4,5,0,0,0,3,33,3,18,7,7,6,15,0,12,0,61,3,27,4,17,5,10,4,5,11,87,0,11,10,13,8,8,0,17,7,76,3,30,14,15,6,12,0,26,9,116,0,23,13,20,12,15,0,18,4,113,5,30,11,14,7,10,8,22,10,115,3,22,4,7,6,10,0,8,0,67,3,20,12,3,3,6,0,14,9,73,8,15,12,10,0,3,0,5,0,54,3,12,0,3,0,0,0,7,0,26,3,6,0,6,0,0,0,0,3,21,38,243,92,124,66,89,20,138,54,864,0,13,3,5,3,0,0,3,14,45,12,14,15,10,21,14,3,0,35,122,6,4,7,8,18,21,9,10,40,118,6,8,8,6,27,20,12,17,28,124,Hume (C)
23350,3,0,3,4,3,0,0,11,0,28,29,93,74,74,41,106,42,202,9,663,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,8,0,0,0,0,0,3,0,3,0,10,0,3,0,0,0,0,0,3,0,15,0,3,4,4,0,3,0,5,0,20,0,0,3,3,0,3,0,10,0,19,3,3,3,0,3,9,0,6,0,27,9,8,0,0,0,3,3,11,0,34,3,9,4,9,0,0,0,17,0,43,5,4,4,0,0,3,3,10,0,30,0,5,0,6,0,0,0,3,0,20,18,50,26,28,6,27,12,70,11,243,0,0,0,0,0,0,0,0,3,6,0,3,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Indigo (S)
23430,3,25,12,10,3,0,3,3,0,58,90,848,491,673,426,714,329,808,93,4478,3,14,0,7,0,0,0,0,0,24,0,9,0,4,0,0,0,0,0,27,0,11,8,3,0,9,3,5,3,37,3,16,10,9,0,13,0,14,3,71,3,33,14,9,5,16,0,24,0,114,3,40,14,17,7,12,4,21,4,118,3,31,6,18,4,21,10,18,5,123,3,19,12,16,8,18,6,31,5,108,3,26,14,19,11,13,6,19,6,103,3,18,11,13,6,6,0,14,6,75,3,25,15,13,3,8,0,5,0,74,4,28,7,3,0,0,0,4,0,47,0,15,12,4,0,3,0,0,3,39,35,287,112,132,51,123,33,150,52,963,4,13,3,0,0,0,0,0,9,29,3,11,6,5,10,5,3,3,20,64,0,7,7,3,14,10,0,5,16,50,3,4,5,6,17,11,3,4,19,76,Kingston (C) (Vic.)
23670,0,22,11,3,0,0,0,6,0,46,80,688,448,600,388,657,267,681,59,3866,0,16,5,0,0,3,0,0,0,21,0,18,3,3,0,3,0,0,0,29,3,13,4,7,0,7,0,0,3,36,4,17,5,6,4,5,3,11,3,60,0,26,17,10,4,7,0,9,0,79,4,25,15,10,6,13,3,26,9,96,3,20,14,14,8,18,7,15,7,104,4,19,6,4,5,12,0,23,3,83,3,19,8,7,6,11,3,21,3,76,0,11,16,13,6,8,3,11,3,73,3,22,4,5,0,5,0,5,4,56,3,12,0,9,3,3,0,0,3,36,3,13,0,3,3,3,0,0,3,35,33,238,104,84,45,100,22,131,40,784,0,14,4,0,0,0,0,0,11,37,0,11,3,6,7,0,0,0,15,41,3,3,4,0,7,8,3,3,4,36,5,4,4,4,11,3,0,3,10,48,Knox (C)
23810,0,18,9,6,3,3,0,8,0,47,34,249,137,171,126,226,91,404,25,1463,0,3,0,0,0,0,0,0,4,14,0,3,4,0,3,0,0,0,0,13,0,0,0,7,0,0,0,0,0,10,0,8,0,3,0,3,0,5,0,19,0,10,6,7,3,0,3,3,3,21,0,6,3,4,0,4,3,3,0,23,0,12,0,3,0,3,3,4,0,30,0,8,3,0,7,3,6,10,3,36,3,9,9,0,0,4,0,11,0,39,5,10,4,12,0,3,0,4,3,42,3,10,7,3,3,3,0,9,0,35,3,7,3,0,0,3,3,0,4,26,0,11,0,5,0,3,0,0,0,23,27,96,32,39,23,29,19,60,19,337,0,5,3,0,3,0,0,0,7,23,0,11,3,3,5,4,0,0,13,40,4,0,6,3,3,0,0,3,6,26,4,3,5,0,0,0,0,3,3,18,Latrobe (C) (Vic.)
23940,0,3,8,3,0,8,0,6,0,28,14,36,24,38,22,71,36,245,9,500,3,3,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,13,0,3,0,0,0,0,0,4,0,10,0,7,0,0,0,0,0,8,3,19,0,0,0,0,0,0,0,6,3,12,0,0,4,0,0,3,3,15,3,26,0,0,3,3,0,4,0,11,0,23,0,6,0,3,3,8,0,17,0,36,3,3,0,0,0,3,0,20,4,46,0,9,8,0,0,3,3,13,3,42,0,3,3,4,3,3,4,6,0,34,0,0,0,8,3,7,0,7,0,23,12,41,25,25,6,32,8,109,23,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,Loddon (S)
24130,4,5,4,8,0,4,4,3,3,38,58,317,192,222,114,225,109,298,24,1561,0,9,0,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,3,0,3,0,9,0,13,0,0,0,0,0,0,0,14,0,8,4,5,0,3,0,14,0,33,3,16,3,3,0,3,0,7,3,32,0,10,4,8,0,8,3,6,0,33,0,17,5,7,0,3,0,18,0,44,3,12,3,9,0,4,0,13,0,46,3,7,3,3,3,3,0,13,0,42,0,20,12,12,4,3,5,11,3,61,3,14,6,6,0,6,3,8,0,47,0,18,0,4,0,0,0,0,3,26,19,134,45,51,17,39,20,83,11,420,0,9,0,0,0,0,0,0,3,18,0,5,0,0,0,6,0,3,3,17,0,0,0,5,0,0,0,0,0,10,3,3,0,0,0,0,0,3,0,13,Macedon Ranges (S)
24210,3,35,10,10,3,6,0,3,0,73,55,625,297,407,195,386,142,372,53,2529,0,6,0,0,0,0,0,0,0,12,0,10,0,0,0,3,0,0,0,14,3,19,4,7,3,3,0,3,0,40,0,17,9,3,5,10,0,7,0,54,0,15,10,9,4,12,3,7,0,68,0,22,9,10,5,4,3,6,4,63,4,28,14,15,3,8,0,7,3,71,0,22,18,17,4,4,0,10,6,80,3,26,13,6,0,3,4,8,0,72,0,18,10,6,3,9,3,3,0,52,3,14,14,9,5,4,0,3,0,49,0,15,5,0,0,0,0,4,6,27,0,13,3,8,0,0,0,0,3,31,20,220,105,88,30,61,13,57,31,621,0,8,0,0,0,0,0,0,3,20,0,10,4,3,4,0,0,0,9,31,0,0,0,0,5,0,4,4,6,20,0,0,0,0,3,3,0,0,3,9,Manningham (C)
24250,0,3,4,6,0,0,0,0,0,9,16,74,48,52,27,78,29,116,9,453,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,6,3,3,0,0,0,0,0,16,0,3,0,0,0,3,0,3,0,9,0,3,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,7,0,11,0,3,3,5,0,3,0,12,3,29,3,6,3,4,0,5,0,11,0,28,0,6,7,10,0,4,0,11,0,40,0,3,3,3,0,3,0,6,3,17,3,3,0,4,0,3,4,3,0,25,6,40,27,28,3,24,5,55,7,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mansfield (S)
24330,0,0,0,0,0,0,3,0,0,8,45,311,265,341,233,397,184,417,37,2234,0,11,0,0,0,0,0,0,0,15,0,8,6,0,0,0,0,0,3,25,0,4,0,0,0,3,3,0,3,19,3,11,8,9,0,3,3,3,0,34,0,13,5,10,10,3,4,6,0,45,0,15,5,3,4,3,0,8,0,48,0,6,6,0,4,3,6,19,5,45,0,5,3,4,4,4,3,13,4,47,0,11,5,4,3,5,3,5,3,40,5,7,4,4,3,5,0,3,0,32,0,4,0,0,0,5,0,0,0,10,0,0,3,3,0,3,0,0,0,10,4,4,0,0,0,0,0,0,5,12,19,105,39,42,35,42,20,61,27,387,0,6,0,0,4,0,0,0,4,13,3,8,3,3,6,0,0,4,11,45,3,0,6,7,3,5,0,9,8,42,4,10,3,3,8,9,3,7,4,50,Maribyrnong (C)
24410,0,24,9,10,0,0,0,3,0,43,67,577,304,398,251,479,207,505,40,2840,0,13,3,0,0,0,0,0,0,14,0,9,3,0,0,0,0,0,0,14,0,10,6,6,3,0,0,4,3,24,3,13,13,7,11,0,7,0,5,54,0,22,7,6,4,3,3,12,3,67,0,12,11,11,4,8,0,16,4,66,0,24,8,10,0,15,3,18,3,67,0,15,8,5,4,13,5,16,3,74,0,12,3,7,7,6,0,12,6,57,3,16,4,7,0,7,0,8,4,45,3,11,7,10,0,0,0,3,0,37,0,5,5,3,0,0,0,7,0,22,3,3,3,3,0,0,0,0,0,18,17,167,74,74,41,50,14,93,29,558,3,3,3,0,3,3,0,0,3,22,0,7,0,6,8,3,0,0,12,41,0,0,0,0,0,3,0,0,9,15,0,3,3,4,7,3,0,0,8,32,Maroondah (C)
24600,4,38,31,35,16,19,4,28,4,185,226,1218,975,1191,756,1836,804,3106,282,10397,4,28,0,0,0,0,0,0,10,41,3,34,11,3,0,7,0,0,23,86,8,30,28,12,10,28,3,10,17,150,9,18,24,23,15,25,4,35,22,164,5,34,20,16,15,22,5,17,20,161,6,24,16,22,13,24,8,27,21,156,3,25,18,21,13,20,14,34,10,153,3,29,22,17,7,21,9,34,15,157,6,21,8,14,12,18,4,31,21,143,0,27,13,16,3,8,0,19,11,96,3,25,13,9,3,13,0,8,3,81,9,28,11,6,0,3,3,3,14,76,0,14,9,3,6,0,3,0,14,58,57,337,203,162,102,190,56,216,196,1522,10,31,11,8,11,3,0,0,36,96,12,37,50,24,31,41,7,11,74,296,18,17,38,17,55,70,26,25,104,379,29,11,41,29,65,67,23,28,77,362,Melbourne (C)
24650,0,0,0,0,0,0,0,0,0,6,51,338,218,280,176,353,144,361,38,1959,0,17,0,0,0,0,0,0,3,20,0,13,3,4,0,0,0,0,3,24,0,9,4,0,0,0,0,0,0,12,0,19,6,5,3,3,0,7,4,52,0,18,14,14,0,3,5,6,0,66,0,20,3,3,6,8,3,4,0,53,3,20,10,8,8,6,0,4,0,54,0,14,6,7,3,6,5,8,3,57,0,5,3,9,3,3,0,10,0,34,0,6,5,0,0,5,4,7,0,33,0,10,3,0,3,0,0,0,0,17,0,9,5,0,0,0,0,4,0,18,0,0,0,3,0,0,0,3,0,4,16,155,57,53,26,40,18,44,21,436,0,16,0,0,0,3,0,0,5,33,4,3,3,0,0,7,3,0,6,32,3,0,3,0,4,10,5,3,5,36,3,4,3,3,0,9,3,0,7,31,Melton (C)
24780,0,7,4,5,0,3,0,7,0,32,39,177,111,195,117,247,146,503,25,1572,0,8,3,0,0,0,0,0,0,15,0,4,0,0,3,6,0,4,0,18,0,7,0,0,3,5,5,8,4,37,0,7,3,3,0,3,0,3,0,25,0,9,3,6,0,5,0,11,5,44,0,7,0,8,0,4,3,19,3,46,0,13,3,7,6,12,9,24,6,76,3,12,9,8,4,16,4,36,7,87,6,13,10,15,0,21,0,47,6,117,0,15,3,8,5,15,3,29,7,82,4,16,3,6,3,0,8,13,3,57,3,14,3,3,3,3,4,5,8,53,3,7,5,3,3,0,3,8,6,45,22,140,50,68,26,88,33,213,62,704,0,14,0,0,3,0,0,0,3,26,0,3,3,0,6,8,3,0,3,22,5,3,3,3,6,7,0,0,5,28,3,4,0,0,0,0,0,3,3,20,Mildura (RC)
24850,0,3,0,3,0,3,0,0,0,15,34,129,89,108,73,141,70,205,12,862,7,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,8,0,10,0,3,0,0,0,5,0,16,0,6,3,3,3,3,0,3,0,29,3,3,0,3,3,0,3,5,0,20,0,3,0,0,0,3,0,3,0,20,0,7,0,3,0,0,0,11,0,22,3,6,7,0,0,3,3,6,0,35,0,4,7,3,3,0,3,7,3,30,4,4,0,3,0,3,0,11,0,27,0,5,8,0,0,3,0,4,0,18,3,7,0,0,0,0,0,3,6,24,13,53,34,22,10,23,15,69,20,266,0,10,0,0,0,0,0,0,7,20,0,0,0,0,3,0,0,0,4,12,0,0,3,0,3,0,0,4,3,20,3,3,0,0,0,4,0,0,0,16,Mitchell (S)
24900,0,4,0,6,0,4,3,7,0,33,37,95,74,104,80,157,100,483,25,1150,0,8,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,3,0,6,0,4,0,0,3,0,0,3,0,19,0,6,0,0,0,3,0,11,0,24,0,6,0,0,3,0,3,15,3,25,0,3,4,0,0,6,3,16,0,41,0,8,4,3,0,8,3,31,3,52,3,3,9,4,3,3,7,25,3,59,0,5,10,4,0,11,0,25,9,65,0,12,3,11,4,6,3,23,0,68,3,12,7,3,3,6,0,17,0,59,3,3,8,3,0,3,3,13,9,42,4,4,9,5,0,0,0,10,11,47,17,79,57,36,24,51,18,191,38,518,0,9,0,0,0,0,0,0,5,16,0,0,0,0,0,0,0,0,5,9,0,0,0,0,4,0,0,7,3,16,0,0,0,0,0,0,0,0,3,6,Moira (S)
24970,10,34,12,12,0,3,3,10,0,82,100,862,548,647,414,748,307,732,96,4455,0,19,3,0,0,0,0,0,4,27,0,16,7,10,0,7,0,0,5,48,0,25,12,3,0,11,0,7,6,64,3,15,17,17,8,15,3,6,3,84,4,31,15,12,11,14,6,10,9,101,3,55,21,16,8,17,3,19,8,153,3,23,17,14,4,19,6,24,8,115,3,21,22,13,13,10,3,20,8,120,3,27,16,12,4,5,3,15,9,99,0,29,10,7,6,9,0,9,0,80,3,18,13,7,3,10,4,3,0,69,3,17,7,8,0,0,0,0,0,32,0,15,7,5,0,5,0,0,8,41,32,315,162,122,57,123,31,118,72,1035,3,13,0,0,0,0,0,0,10,32,0,5,8,8,6,10,0,3,15,60,4,10,3,4,12,15,0,7,19,79,6,5,4,0,16,19,0,7,9,78,Monash (C)
25060,3,11,7,8,6,3,0,7,0,43,68,444,334,381,257,474,222,495,39,2703,0,10,0,0,0,0,3,0,0,15,0,11,3,6,3,0,0,0,0,18,3,7,3,7,0,0,0,10,3,33,0,12,8,0,0,3,3,4,3,34,4,23,6,12,3,11,0,8,0,66,0,20,14,10,6,5,10,3,3,76,3,19,15,11,4,14,4,11,8,77,0,14,11,5,3,3,4,19,0,61,0,22,9,13,3,4,3,12,0,60,4,11,3,6,3,3,0,9,3,47,0,13,5,0,0,3,0,3,3,37,0,5,0,4,3,0,0,0,0,20,0,10,3,3,0,0,0,0,4,19,24,163,87,69,30,56,26,79,30,556,0,9,0,0,3,0,0,0,7,26,0,10,8,3,0,0,3,0,4,30,0,4,0,3,8,9,3,0,6,39,3,3,3,0,0,4,0,4,11,32,Moonee Valley (C)
25150,0,0,7,4,0,8,3,4,0,15,28,120,80,95,42,119,47,181,4,710,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,5,0,6,3,0,0,0,0,3,0,17,0,12,3,5,0,0,0,3,0,25,0,4,3,0,0,6,4,5,0,29,0,8,3,0,0,4,0,9,0,28,0,6,3,5,0,7,0,7,3,36,0,7,5,0,0,3,5,6,3,33,0,13,3,0,0,3,0,3,0,27,0,4,3,0,0,0,0,7,0,24,0,7,0,3,0,3,3,3,5,30,4,3,5,3,0,3,3,3,0,24,11,86,37,24,9,36,20,59,15,285,0,3,4,0,0,0,0,0,0,9,0,0,0,3,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,8,Moorabool (S)
25250,0,9,8,7,4,3,0,3,0,29,79,670,476,678,418,657,326,791,86,4169,0,7,0,3,0,3,0,0,0,16,3,12,8,0,0,0,0,0,0,26,3,6,9,6,4,3,0,11,4,42,5,21,3,10,3,7,5,17,3,66,0,20,9,4,3,10,3,9,4,69,0,16,12,14,0,7,10,10,3,76,0,25,13,8,3,5,6,19,0,89,3,16,11,8,3,9,4,20,3,67,3,13,9,7,4,4,3,9,3,59,3,10,3,7,4,0,0,4,4,33,5,16,6,0,4,4,0,3,0,38,0,11,8,0,4,0,0,0,0,21,0,8,3,0,0,0,0,0,5,14,29,174,98,74,28,55,31,102,27,617,0,13,0,0,0,3,0,0,3,19,0,7,4,0,4,4,0,0,13,38,3,8,9,9,12,10,0,0,15,61,3,3,8,3,9,7,0,3,13,49,Moreland (C)
25340,6,34,16,13,3,4,7,8,0,84,153,975,638,788,422,926,337,892,84,5224,0,13,3,0,0,0,0,0,0,12,0,11,0,0,0,0,0,0,7,17,0,5,3,3,0,3,0,3,3,24,0,22,16,14,0,4,0,12,0,60,3,39,10,10,0,6,0,9,3,79,3,56,18,11,8,20,3,26,3,146,5,34,18,14,5,15,13,19,5,122,3,23,4,18,6,19,3,37,0,116,4,37,18,20,7,6,10,23,0,122,4,30,14,10,6,10,4,19,7,108,7,48,14,14,5,4,0,8,4,115,3,33,14,12,0,6,0,5,3,87,3,17,15,14,3,3,0,8,4,71,49,357,154,141,42,91,35,168,43,1077,0,18,5,4,0,4,0,0,7,36,0,3,4,4,11,5,3,0,10,35,3,11,6,3,5,5,3,0,9,37,3,4,8,3,0,9,7,8,13,46,Mornington Peninsula (S)
17100,0,7,4,4,0,3,0,0,0,17,22,192,146,160,111,197,84,196,25,1135,0,5,0,0,0,0,0,0,0,7,0,6,0,0,3,0,0,0,0,12,0,8,3,3,0,3,0,0,0,15,0,4,8,6,0,3,0,0,0,20,0,6,4,3,0,3,0,4,4,29,0,8,0,0,4,3,0,3,0,29,0,10,4,0,0,0,0,4,3,23,0,5,5,9,3,4,0,3,8,34,3,6,3,3,3,3,0,6,4,33,3,4,8,3,0,3,0,0,0,24,0,4,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,12,21,60,36,28,19,25,8,24,21,237,0,3,3,0,0,0,0,0,0,8,0,4,6,3,3,3,3,3,4,21,0,0,0,3,4,5,0,0,3,22,3,0,0,0,4,4,0,4,6,28,Strathfield (A)
