lga_code16,p_m1_tram_inc_lr_15_24,p_m1_tram_inc_lr_25_34,p_m1_tram_inc_lr_35_44,p_m1_tram_inc_lr_45_54,p_m1_tram_inc_lr_55_64,p_m1_tram_inc_lr_65_74,p_m1_tram_inc_lr_75ov,p_m1_tram_inc_lr_tot,p_m1_taxi_15_24,p_m1_taxi_25_34,p_m1_taxi_35_44,p_m1_taxi_45_54,p_m1_taxi_55_64,p_m1_taxi_65_74,p_m1_taxi_75ov,p_m1_taxi_tot,p_m1_carasdriv_15_24,p_m1_carasdriv_25_34,p_m1_carasdriv_35_44,p_m1_carasdriv_45_54,p_m1_carasdriv_55_64,p_m1_carasdriv_65_74,p_m1_carasdriv_75ov,p_m1_carasdriv_tot,p_m1_caraspas_15_24,p_m1_caraspas_25_34,p_m1_caraspas_35_44,p_m1_caraspas_45_54,p_m1_caraspas_55_64,p_m1_caraspas_65_74,p_m1_caraspas_75ov,p_m1_caraspas_tot,p_m1_truck_15_24,p_m1_truck_25_34,p_m1_truck_35_44,p_m1_truck_45_54,p_m1_truck_55_64,p_m1_truck_65_74,p_m1_truck_75ov,p_m1_truck_tot,p_m1_mbikescoot_15_24,p_m1_mbikescoot_25_34,p_m1_mbikescoot_35_44,p_m1_mbikescoot_45_54,p_m1_mbikescoot_55_64,p_m1_mbikescoot_65_74,p_m1_mbikescoot_75ov,p_m1_mbikescoot_tot,p_m1_bicycle_15_24,p_m1_bicycle_25_34,p_m1_bicycle_35_44,p_m1_bicycle_45_54,p_m1_bicycle_55_64,p_m1_bicycle_65_74,p_m1_bicycle_75ov,p_m1_bicycle_tot,p_m1_other_15_24,p_m1_other_25_34,p_m1_other_35_44,p_m1_other_45_54,p_m1_other_55_64,p_m1_other_65_74,p_m1_other_75ov,p_m1_other_tot,p_m1_wlkonly_15_24,p_m1_wlkonly_25_34,p_m1_wlkonly_35_44,p_m1_wlkonly_45_54,p_m1_wlkonly_55_64,p_m1_wlkonly_65_74,p_m1_wlkonly_75ov,p_m1_wlkonly_tot,p_m1_tot_m1_15_24,p_m1_tot_m1_25_34,p_m1_tot_m1_35_44,p_m1_tot_m1_45_54,p_m1_tot_m1_55_64,p_m1_tot_m1_65_74,p_m1_tot_m1_75ov,p_m1_tot_m1_tot,p_m2_trnbus_15_24,p_m2_trnbus_25_34,p_m2_trnbus_35_44,p_m2_trnbus_45_54,p_m2_trnbus_55_64,p_m2_trnbus_65_74,p_m2_trnbus_75ov,p_m2_trnbus_tot,p_m2_trnfer_15_24,p_m2_trnfer_25_34,p_m2_trnfer_35_44,p_m2_trnfer_45_54,p_m2_trnfer_55_64,p_m2_trnfer_65_74,p_m2_trnfer_75ov,p_m2_trnfer_tot,p_m2_trntrm_inc_lr_15_24,p_m2_trntrm_inc_lr_25_34,p_m2_trntrm_inc_lr_35_44,p_m2_trntrm_inc_lr_45_54,p_m2_trntrm_inc_lr_55_64,p_m2_trntrm_inc_lr_65_74,p_m2_trntrm_inc_lr_75ov,p_m2_trntrm_inc_lr_tot,p_m2_trncarasdriv_15_24,p_m2_trncarasdriv_25_34,p_m2_trncarasdriv_35_44,p_m2_trncarasdriv_45_54,p_m2_trncarasdriv_55_64,p_m2_trncarasdriv_65_74,p_m2_trncarasdriv_75ov,p_m2_trncarasdriv_tot,p_m2_trncaraspas_15_24,p_m2_trncaraspas_25_34,p_m2_trncaraspas_35_44,p_m2_trncaraspas_45_54,p_m2_trncaraspas_55_64,p_m2_trncaraspas_65_74,p_m2_trncaraspas_75ov,p_m2_trncaraspas_tot,p_m2_trnoth_15_24,p_m2_trnoth_25_34,p_m2_trnoth_35_44,p_m2_trnoth_45_54,p_m2_trnoth_55_64,p_m2_trnoth_65_74,p_m2_trnoth_75ov,p_m2_trnoth_tot,p_m2_train_and_tot_15_24,p_m2_train_and_tot_25_34,p_m2_train_and_tot_35_44,p_m2_train_and_tot_45_54,p_m2_train_and_tot_55_64,p_m2_train_and_tot_65_74,p_m2_train_and_tot_75ov,p_m2_train_and_tot_tot,p_m2_busfer_15_24,p_m2_busfer_25_34,p_m2_busfer_35_44,p_m2_busfer_45_54,p_m2_busfer_55_64,p_m2_busfer_65_74,p_m2_busfer_75ov,p_m2_busfer_tot,p_m2_bustrm_inc_lr_15_24,p_m2_bustrm_inc_lr_25_34,p_m2_bustrm_inc_lr_35_44,p_m2_bustrm_inc_lr_45_54,p_m2_bustrm_inc_lr_55_64,p_m2_bustrm_inc_lr_65_74,p_m2_bustrm_inc_lr_75ov,p_m2_bustrm_inc_lr_tot,p_m2_buscarasdriv_15_24,p_m2_buscarasdriv_25_34,p_m2_buscarasdriv_35_44,p_m2_buscarasdriv_45_54,p_m2_buscarasdriv_55_64,p_m2_buscarasdriv_65_74,p_m2_buscarasdriv_75ov,p_m2_buscarasdriv_tot,p_m2_buscaraspas_15_24,p_m2_buscaraspas_25_34,p_m2_buscaraspas_35_44,p_m2_buscaraspas_45_54,p_m2_buscaraspas_55_64,p_m2_buscaraspas_65_74,p_m2_buscaraspas_75ov,p_m2_buscaraspas_tot,p_m2_busoth_15_24,p_m2_busoth_25_34,p_m2_busoth_35_44,p_m2_busoth_45_54,p_m2_busoth_55_64,p_m2_busoth_65_74,p_m2_busoth_75ov,p_m2_busoth_tot,p_m2_bustot_15_24,p_m2_bustot_25_34,p_m2_bustot_35_44,p_m2_bustot_45_54,p_m2_bustot_55_64,p_m2_bustot_65_74,p_m2_bustot_75ov,p_m2_bustot_tot,p_m2_other_m2_15_24,p_m2_other_m2_25_34,p_m2_other_m2_35_44,p_m2_other_m2_45_54,p_m2_other_m2_55_64,p_m2_other_m2_65_74,p_m2_other_m2_75ov,p_m2_other_m2_tot,p_m2_tot_m2_15_24,p_m2_tot_m2_25_34,p_m2_tot_m2_35_44,p_m2_tot_m2_45_54,p_m2_tot_m2_55_64,p_m2_tot_m2_65_74,p_m2_tot_m2_75ov,p_m2_tot_m2_tot,lga_name16
37340,0,0,0,0,0,0,0,3,6,16,8,5,3,3,0,38,904,1765,1924,2002,1465,302,35,8389,401,288,146,120,101,16,4,1079,4,11,14,23,28,20,3,102,17,31,24,33,23,7,0,130,13,36,27,31,20,3,0,131,49,95,86,82,40,18,0,376,453,503,201,207,187,55,9,1611,1943,2896,2508,2583,1909,436,48,12329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,13,0,0,0,3,7,0,0,11,0,0,0,0,0,0,0,0,0,11,9,10,3,0,0,25,11,6,3,4,0,0,0,24,0,3,3,5,0,0,0,12,15,17,16,18,7,0,0,69,32,46,36,38,26,0,0,168,44,64,63,53,29,0,0,254,Whitsunday (R)
41140,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,319,497,495,675,544,123,26,2682,69,23,16,20,12,0,0,146,0,0,5,7,6,3,0,20,0,0,0,4,5,0,0,13,0,3,0,0,7,0,0,17,0,4,3,8,14,6,0,30,24,39,33,47,45,20,10,224,418,572,564,769,632,156,32,3137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,5,4,3,3,0,29,7,4,5,4,5,3,0,27,Clare and Gilbert Valleys (DC)
32750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,17,12,5,4,0,44,3,3,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,6,3,4,0,0,0,15,12,12,3,15,18,3,0,72,19,32,28,36,24,8,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,Diamantina (S)
32770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,32,19,10,3,0,88,16,9,13,10,3,0,0,44,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,40,44,25,21,0,0,147,41,75,91,52,37,4,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Doomadgee (S)
32810,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,278,623,742,868,628,155,15,3312,90,74,50,58,39,7,6,319,0,9,8,4,15,0,0,32,3,13,13,12,18,0,0,61,47,83,36,25,14,5,0,211,3,14,3,14,16,5,5,60,87,129,64,91,76,17,5,464,535,953,920,1084,801,196,28,4517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,4,7,5,7,8,0,0,34,5,13,5,7,13,0,0,43,Douglas (S)
33100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,31,16,21,11,0,109,0,8,0,5,4,0,0,16,0,3,3,7,0,3,0,13,0,0,0,3,0,0,3,4,0,4,0,3,0,0,0,3,3,5,4,0,3,0,0,24,11,19,6,18,14,3,0,78,27,60,46,53,44,20,3,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,5,0,0,0,3,Etheridge (S)
33200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,75,58,97,70,19,3,380,13,0,3,8,3,0,0,28,0,3,0,6,0,8,0,21,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,3,0,7,5,5,0,0,3,20,15,18,24,19,26,9,0,115,95,105,90,139,100,37,4,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,3,3,0,0,0,0,3,Flinders (S) (Qld)
33220,0,0,0,0,0,0,0,0,8,3,6,14,13,0,0,48,2344,3437,4568,5327,3773,600,39,20083,783,223,192,232,176,40,3,1659,5,44,54,74,73,20,4,270,29,44,60,85,73,11,3,302,64,61,69,93,78,5,0,369,15,25,30,31,42,14,8,161,148,148,160,212,188,50,15,913,3427,4007,5148,6082,4428,742,72,23915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,5,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,7,3,0,3,5,3,0,0,9,0,0,0,0,0,0,0,0,5,5,4,9,8,0,0,28,38,39,49,47,35,0,3,211,47,45,55,57,39,3,4,247,Fraser Coast (R)
33360,0,0,0,0,0,0,0,3,16,13,7,8,3,0,0,45,2278,3686,4158,4303,2465,340,23,17251,667,193,162,175,92,22,0,1318,4,13,28,46,28,16,0,129,32,88,96,107,69,3,0,396,34,27,31,37,21,0,0,151,9,34,38,41,36,24,4,185,165,158,125,140,114,44,10,752,3252,4403,4848,5071,2950,455,40,21015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,11,9,52,61,44,23,3,0,194,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,17,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,14,58,62,52,29,6,0,217,40,151,157,149,74,11,3,581,61,212,225,204,101,12,4,809,Gladstone (R)
33430,479,603,195,177,122,24,3,1607,71,76,43,47,24,14,0,276,22114,36588,38974,37417,23971,5718,461,165228,5295,2123,1328,1408,1066,306,27,11561,53,199,276,400,322,124,14,1384,255,492,419,465,276,32,3,1942,371,539,485,483,231,37,4,2137,143,256,266,313,272,101,13,1357,1441,1645,971,1074,856,234,26,6254,31215,43370,43371,42176,27376,6649,564,194720,136,110,58,51,26,10,0,386,0,0,0,0,0,0,0,0,7,14,3,3,0,0,0,27,24,43,27,40,20,3,0,159,24,12,6,5,0,0,0,50,8,3,4,5,7,0,0,22,202,174,95,109,59,14,0,650,0,3,0,0,0,0,0,6,183,162,64,73,59,18,0,557,27,20,22,19,28,3,0,120,118,37,14,24,8,3,0,201,21,6,8,5,0,0,0,44,351,227,115,119,98,27,0,934,360,455,311,293,206,45,5,1673,915,864,521,512,363,79,5,3261,Gold Coast (C)
33610,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,10,359,655,659,741,517,117,17,3080,92,42,19,21,23,7,0,203,0,10,8,19,13,8,3,60,0,0,4,5,9,0,0,26,4,13,4,6,10,3,0,32,3,6,8,10,15,0,0,51,48,53,35,55,64,20,8,279,520,780,746,865,647,160,33,3753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,5,3,4,5,5,3,0,27,5,3,3,7,5,3,0,34,Goondiwindi (R)
33620,0,0,0,0,0,0,0,0,3,0,3,3,3,0,0,17,1252,1770,2209,2807,1996,338,28,10407,394,116,97,137,81,12,3,841,7,43,50,70,42,21,5,240,8,17,25,34,14,6,3,110,13,8,11,9,3,3,0,45,5,17,14,26,16,14,3,93,86,76,73,131,119,53,10,540,1789,2053,2495,3235,2289,447,54,12362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,0,0,3,3,0,0,5,18,17,12,11,16,0,0,77,19,17,14,18,15,0,0,87,Gympie (R)
33800,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,332,417,553,786,654,160,18,2923,91,21,24,27,11,5,3,185,3,10,17,8,20,8,0,63,6,5,8,6,9,0,0,38,7,6,0,16,10,0,0,36,0,0,4,8,13,12,10,45,19,31,35,51,43,29,13,222,469,487,636,910,752,215,46,3519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,3,0,20,3,0,3,5,0,3,0,20,Hinchinbrook (S)
33830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,42,44,44,22,6,0,174,9,18,4,11,4,0,0,43,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,4,0,0,18,6,13,11,13,6,3,0,48,33,72,64,73,38,4,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,0,0,3,3,0,0,0,7,Hope Vale (S)
33960,0,0,0,0,0,0,0,0,5,13,18,15,7,3,0,67,6122,10624,10783,10408,6347,1080,73,45438,1854,651,456,462,270,66,4,3762,25,89,119,165,113,24,5,549,65,123,98,110,80,12,0,488,40,42,61,62,22,4,0,236,38,56,60,74,38,22,0,286,244,216,179,206,161,45,3,1053,8663,11977,11865,11611,7106,1266,95,52581,46,35,19,9,8,3,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,12,18,7,0,0,65,22,12,7,3,0,0,0,47,3,6,3,4,4,0,0,16,78,65,47,35,19,5,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,6,6,3,0,0,29,36,9,3,4,0,0,0,53,0,6,0,0,0,0,0,8,44,16,9,17,6,0,0,91,84,91,92,81,43,8,0,393,207,174,146,128,61,12,0,724,Ipswich (C)
33980,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,7,850,2582,2682,2314,1190,130,20,9762,236,393,348,307,125,24,0,1435,8,25,23,19,19,8,3,103,3,10,25,13,9,0,0,61,20,18,13,23,10,0,0,84,35,136,134,107,55,13,3,481,165,191,150,185,164,29,3,884,1403,3848,3918,3500,1821,229,27,14746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,6,0,4,5,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,41,41,15,0,0,130,0,13,10,12,3,0,0,38,0,20,10,14,10,0,0,55,7,64,56,63,27,4,0,227,10,65,61,47,28,3,0,217,19,136,126,114,53,7,0,460,Isaac (R)
34420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,16,21,16,3,0,80,5,3,0,3,0,0,0,19,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,27,31,36,19,0,0,132,30,48,52,56,39,3,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kowanyama (S)
34530,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,839,1075,1197,1420,972,168,28,5693,272,95,52,69,41,10,0,552,3,17,17,34,31,5,3,110,9,10,10,21,12,3,0,66,9,7,10,7,6,4,0,37,8,12,11,12,14,4,3,70,75,57,52,80,71,16,7,364,1230,1278,1372,1663,1151,218,35,6954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,3,0,0,15,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,5,4,6,3,3,0,0,25,3,9,7,12,5,0,0,39,14,12,11,16,7,0,0,66,Livingstone (S)
34570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,18,17,12,3,0,67,7,8,5,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,17,15,16,21,3,0,93,34,42,40,36,30,7,3,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lockhart River (S)
34580,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,1006,1453,1517,1764,1214,267,28,7251,402,318,77,73,50,19,0,935,5,22,43,40,41,16,3,165,14,16,14,26,19,9,0,87,4,4,0,0,3,0,0,18,6,19,11,9,15,7,0,69,67,39,63,80,81,32,12,377,1531,1883,1736,1995,1420,342,43,8949,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,8,17,22,7,15,8,0,0,64,23,20,8,18,8,3,0,83,Lockyer Valley (R)
34590,0,0,0,0,0,0,0,3,29,33,21,25,6,3,0,118,8951,14808,15263,14290,9047,1761,112,64234,2719,879,521,600,385,93,4,5205,53,163,268,305,272,90,3,1167,80,157,100,160,106,7,0,608,43,59,55,46,28,4,0,233,62,69,77,102,69,40,7,411,327,222,190,235,232,56,10,1264,12793,16689,16681,15913,10223,2076,140,74514,49,39,14,17,11,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,24,16,12,9,8,0,91,14,3,0,3,6,0,0,29,6,9,0,0,4,0,0,23,86,85,39,37,27,8,0,279,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,32,18,12,19,9,0,0,86,76,14,7,4,11,0,0,121,5,7,0,0,0,0,0,14,112,39,27,21,14,3,0,224,115,131,146,108,79,9,3,588,313,253,208,169,124,21,3,1089,Logan (C)
41010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,130,190,210,239,197,59,3,1033,39,18,13,16,14,3,0,93,0,0,0,3,6,0,0,9,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,0,0,3,4,0,0,0,10,22,22,17,31,21,8,0,117,188,229,253,293,243,72,6,1282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,Ceduna (DC)
41060,3,7,4,3,0,0,0,28,8,29,16,17,18,4,0,101,3690,6294,6170,6998,4993,1006,85,29235,693,311,203,249,190,41,5,1696,5,33,29,57,62,12,0,196,29,31,22,47,23,0,0,154,33,75,70,93,58,7,0,347,18,40,35,50,49,9,0,208,198,127,109,158,121,32,8,753,4927,7186,6803,7812,5601,1135,105,33569,23,18,14,8,16,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,10,3,10,7,0,0,40,3,3,0,3,0,0,0,10,0,3,4,3,0,0,0,16,35,35,21,24,23,0,0,142,0,0,0,0,0,0,0,0,0,7,10,3,3,0,0,23,8,11,7,5,4,3,0,34,21,16,12,3,3,0,0,57,0,0,0,0,4,0,0,9,32,23,28,16,19,4,0,120,45,66,50,42,27,3,0,232,109,130,94,79,63,10,4,492,Charles Sturt (C)
37400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,53,47,71,61,12,0,278,3,3,0,7,0,0,0,11,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,4,0,5,6,0,0,0,10,0,3,3,3,0,0,0,20,10,14,11,22,22,7,0,86,60,72,68,107,89,16,4,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,Winton (S)
37550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,21,22,21,20,9,0,103,3,3,3,3,3,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,21,19,31,14,3,0,113,40,47,49,56,44,13,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Woorabinda (S)
41190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,88,90,106,108,18,0,449,6,6,0,0,8,0,0,22,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,16,16,14,25,20,3,3,94,60,110,100,138,134,22,4,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,3,0,3,0,0,3,Cleve (DC)
