lga_code16,p_ewft_35_39_es_ns,p_ewft_35_39_tot,p_ewft_40_44_e,p_ewft_40_44_om_ie,p_ewft_40_44_om_uie,p_ewft_40_44_cfw,p_ewft_40_44_es_ns,p_ewft_40_44_tot,p_ewft_45_49_e,p_ewft_45_49_om_ie,p_ewft_45_49_om_uie,p_ewft_45_49_cfw,p_ewft_45_49_es_ns,p_ewft_45_49_tot,p_ewft_50_54_e,p_ewft_50_54_om_ie,p_ewft_50_54_om_uie,p_ewft_50_54_cfw,p_ewft_50_54_es_ns,p_ewft_50_54_tot,p_ewft_55_59_e,p_ewft_55_59_om_ie,p_ewft_55_59_om_uie,p_ewft_55_59_cfw,p_ewft_55_59_es_ns,p_ewft_55_59_tot,p_ewft_60_64_e,p_ewft_60_64_om_ie,p_ewft_60_64_om_uie,p_ewft_60_64_cfw,p_ewft_60_64_es_ns,p_ewft_60_64_tot,p_ewft_65_69_e,p_ewft_65_69_om_ie,p_ewft_65_69_om_uie,p_ewft_65_69_cfw,p_ewft_65_69_es_ns,p_ewft_65_69_tot,p_ewft_70_74_e,p_ewft_70_74_om_ie,p_ewft_70_74_om_uie,p_ewft_70_74_cfw,p_ewft_70_74_es_ns,p_ewft_70_74_tot,p_ewft_75ov_e,p_ewft_75ov_om_ie,p_ewft_75ov_om_uie,p_ewft_75ov_cfw,p_ewft_75ov_es_ns,p_ewft_75ov_tot,p_ewft_tot_e,p_ewft_tot_om_ie,p_ewft_tot_om_uie,p_ewft_tot_cfw,p_ewft_tot_es_ns,p_ewft_tot_tot,p_ewpt_15_19_e,p_ewpt_15_19_om_ie,p_ewpt_15_19_om_uie,p_ewpt_15_19_cfw,p_ewpt_15_19_es_ns,p_ewpt_15_19_tot,p_ewpt_20_24_e,p_ewpt_20_24_om_ie,p_ewpt_20_24_om_uie,p_ewpt_20_24_cfw,p_ewpt_20_24_es_ns,p_ewpt_20_24_tot,p_ewpt_25_29_e,p_ewpt_25_29_om_ie,p_ewpt_25_29_om_uie,p_ewpt_25_29_cfw,p_ewpt_25_29_es_ns,p_ewpt_25_29_tot,p_ewpt_30_34_e,p_ewpt_30_34_om_ie,p_ewpt_30_34_om_uie,p_ewpt_30_34_cfw,p_ewpt_30_34_es_ns,p_ewpt_30_34_tot,p_ewpt_35_39_e,p_ewpt_35_39_om_ie,p_ewpt_35_39_om_uie,p_ewpt_35_39_cfw,p_ewpt_35_39_es_ns,p_ewpt_35_39_tot,p_ewpt_40_44_e,p_ewpt_40_44_om_ie,p_ewpt_40_44_om_uie,p_ewpt_40_44_cfw,p_ewpt_40_44_es_ns,p_ewpt_40_44_tot,p_ewpt_45_49_e,p_ewpt_45_49_om_ie,p_ewpt_45_49_om_uie,p_ewpt_45_49_cfw,p_ewpt_45_49_es_ns,p_ewpt_45_49_tot,p_ewpt_50_54_e,p_ewpt_50_54_om_ie,p_ewpt_50_54_om_uie,p_ewpt_50_54_cfw,p_ewpt_50_54_es_ns,p_ewpt_50_54_tot,p_ewpt_55_59_e,p_ewpt_55_59_om_ie,p_ewpt_55_59_om_uie,p_ewpt_55_59_cfw,p_ewpt_55_59_es_ns,p_ewpt_55_59_tot,p_ewpt_60_64_e,p_ewpt_60_64_om_ie,p_ewpt_60_64_om_uie,p_ewpt_60_64_cfw,p_ewpt_60_64_es_ns,p_ewpt_60_64_tot,p_ewpt_65_69_e,p_ewpt_65_69_om_ie,p_ewpt_65_69_om_uie,p_ewpt_65_69_cfw,p_ewpt_65_69_es_ns,p_ewpt_65_69_tot,p_ewpt_70_74_e,p_ewpt_70_74_om_ie,p_ewpt_70_74_om_uie,p_ewpt_70_74_cfw,p_ewpt_70_74_es_ns,p_ewpt_70_74_tot,p_ewpt_75ov_e,p_ewpt_75ov_om_ie,p_ewpt_75ov_om_uie,p_ewpt_75ov_cfw,p_ewpt_75ov_es_ns,p_ewpt_75ov_tot,p_ewpt_tot_e,p_ewpt_tot_om_ie,p_ewpt_tot_om_uie,p_ewpt_tot_cfw,p_ewpt_tot_es_ns,p_ewpt_tot_tot,p_eafw_e,p_eafw_om_ie,p_eafw_om_uie,p_eafw_cfw,p_eafw_es_ns,p_eafw_tot,p_h_ns_e,p_h_ns_om_ie,p_h_ns_om_uie,p_h_ns_cfw,p_h_ns_es_ns,p_h_ns_tot,p_tot_e,p_tot_om_ie,p_tot_om_uie,p_tot_cfw,p_tot_es_ns,p_tot_tot,lga_name16
55670,0,12,17,8,9,4,0,26,19,3,4,0,0,27,18,0,4,0,0,29,16,3,3,8,3,27,11,4,5,4,0,31,4,0,3,0,0,3,0,0,3,0,0,5,0,0,0,0,0,0,148,26,31,17,3,225,7,0,0,0,0,7,7,0,0,0,0,7,8,0,0,0,0,8,7,0,0,3,0,9,3,0,0,0,0,4,8,0,0,0,0,10,12,0,0,0,0,12,7,0,3,0,0,10,6,0,6,0,0,13,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,5,66,0,17,9,0,89,7,0,0,4,0,9,0,0,0,0,3,6,225,26,51,30,6,335,Morawa (S)
55810,0,20,27,0,0,0,0,28,31,0,0,0,0,31,29,8,3,0,0,39,25,0,4,0,0,27,4,3,4,0,0,11,7,4,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,213,13,17,4,3,252,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,5,3,0,0,0,0,3,6,0,0,0,0,6,3,0,0,0,0,6,5,0,0,0,0,5,3,0,0,0,0,8,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,40,4,3,0,0,44,23,0,0,0,0,19,4,0,0,0,0,8,283,14,17,4,3,330,Mount Magnet (S)
56860,0,5,0,0,0,0,0,3,4,3,3,0,0,6,4,0,3,0,0,5,3,0,3,0,0,11,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,23,7,13,7,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,6,0,21,0,0,0,0,0,0,0,0,0,0,0,0,37,6,16,17,0,70,Nungarin (S)
55880,0,15,10,3,4,0,0,21,7,0,11,11,4,31,11,3,4,6,4,29,5,3,7,3,0,20,3,3,5,3,3,15,4,0,5,3,0,10,0,0,0,3,0,3,0,0,3,0,0,3,73,29,55,26,8,192,3,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,8,8,0,4,0,0,7,0,0,0,0,0,4,3,0,5,0,0,8,5,0,4,0,0,10,0,0,3,0,0,0,0,0,0,3,0,3,0,0,4,0,0,4,0,0,3,0,0,4,29,4,21,10,3,67,8,0,3,0,0,14,3,0,0,0,0,12,109,30,88,39,12,275,Mount Marshall (S)
57140,0,16,7,4,0,0,0,16,12,4,10,7,0,30,10,3,9,3,0,23,15,5,5,4,0,21,14,3,11,6,0,30,3,0,4,0,0,6,0,0,4,0,0,6,0,0,0,0,0,0,99,34,46,20,3,201,7,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,6,4,0,0,0,0,6,7,0,0,0,0,10,10,3,0,3,0,11,7,0,0,0,0,10,10,0,0,0,0,15,8,0,0,0,0,13,12,5,0,0,0,21,6,0,3,0,0,11,5,3,0,3,0,10,0,0,0,0,0,4,77,14,10,8,3,113,9,0,3,3,0,10,0,0,3,0,0,3,183,48,62,32,4,336,Pingelly (S)
57210,3,123,103,8,8,3,4,130,106,7,30,13,0,157,97,19,28,6,0,148,66,9,17,19,3,117,47,8,28,18,3,99,12,3,10,15,7,49,3,4,5,3,0,16,3,3,3,6,0,14,819,76,165,89,24,1183,68,0,0,3,0,69,39,0,3,3,0,44,33,0,0,0,0,36,22,0,5,3,0,31,33,4,6,3,3,51,40,0,11,7,0,64,48,0,9,4,0,65,59,0,11,3,0,75,62,4,11,5,0,85,51,0,13,11,0,77,21,0,17,10,0,53,4,0,6,13,0,30,0,4,4,11,0,21,474,17,107,82,9,690,67,10,18,5,0,106,25,0,5,6,5,50,1388,105,297,189,39,2023,Plantagenet (S)
57280,12,923,748,47,17,0,5,811,814,38,22,6,8,889,730,33,9,5,4,779,532,22,10,0,4,575,271,18,4,0,3,298,90,9,6,3,3,105,10,0,0,0,0,18,5,0,3,0,0,6,6740,232,123,17,60,7169,149,0,0,0,3,155,110,0,0,0,0,119,162,0,9,0,0,174,186,8,15,0,0,207,140,0,15,3,3,160,135,6,12,3,0,155,117,5,3,3,3,130,89,3,6,0,0,97,67,0,8,3,0,82,48,0,4,0,0,50,14,0,0,0,0,21,7,0,0,0,0,4,0,0,0,0,0,0,1232,33,65,20,7,1354,664,24,17,7,15,717,192,7,4,3,31,232,8820,287,213,43,113,9476,Port Hedland (T)
55740,0,95,90,20,7,3,0,122,115,28,16,8,0,159,100,18,17,0,0,130,79,14,10,7,0,109,45,6,7,0,0,64,15,6,3,3,0,31,6,3,0,0,0,6,0,0,0,0,0,0,919,127,77,19,3,1147,121,0,3,0,0,130,132,0,0,0,0,139,93,0,11,0,0,108,90,0,5,0,0,101,59,10,10,3,0,85,65,8,14,4,0,90,95,4,12,3,0,119,82,14,16,8,0,119,85,12,13,0,0,105,57,12,12,0,0,84,35,9,6,3,0,54,15,9,3,8,0,33,11,8,3,3,0,21,928,86,119,32,8,1179,50,3,6,0,0,61,34,0,3,0,3,40,1936,217,206,59,13,2427,Mosman Park (T)
56620,0,23,13,0,0,0,0,16,20,0,0,0,0,26,17,0,0,0,0,19,25,0,0,0,0,25,17,0,0,0,0,18,10,0,0,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,206,0,3,0,0,210,3,0,0,0,0,3,9,0,0,0,0,9,6,0,0,0,0,6,16,0,0,0,0,16,14,0,0,0,0,16,14,0,0,0,0,14,10,0,0,0,0,10,7,0,0,0,0,8,4,0,0,0,0,4,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,3,0,0,94,17,0,0,0,0,17,12,0,0,0,0,12,335,0,6,0,0,344,Ngaanyatjarraku (S)
56730,0,259,241,21,14,3,0,287,297,20,33,8,0,360,279,18,28,3,5,331,284,23,31,8,3,344,193,18,23,12,3,249,58,15,10,8,0,88,10,4,6,5,0,28,0,0,7,3,0,8,2286,159,194,61,25,2719,120,0,0,6,0,127,82,3,0,0,3,87,68,0,4,3,0,78,92,0,12,3,0,114,81,5,11,0,4,105,104,3,14,3,3,127,111,3,17,5,0,133,125,4,12,3,4,153,149,10,24,4,0,186,112,11,13,0,6,145,57,9,9,10,0,85,20,4,4,4,3,38,5,4,7,5,0,21,1135,57,123,49,34,1397,134,6,15,7,3,162,54,0,7,7,13,84,3604,225,337,122,76,4359,Northam (S)
56160,0,0,0,0,0,0,0,3,6,0,5,0,0,12,8,4,0,0,0,8,6,0,0,0,0,11,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,34,6,4,3,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,50,6,4,3,3,67,Murchison (S)
56230,0,330,377,29,27,3,0,441,473,36,22,5,3,537,411,22,27,14,3,475,348,30,25,10,0,411,184,21,28,4,3,238,40,12,17,6,0,75,8,0,9,4,0,24,0,0,6,0,0,17,2937,196,216,56,21,3421,193,0,0,3,3,203,134,3,5,0,0,151,70,3,9,9,0,85,79,7,10,3,0,105,118,11,18,3,0,151,136,12,18,7,0,179,144,6,20,4,0,178,125,11,21,3,0,158,130,7,14,3,0,157,97,7,31,11,3,151,42,13,22,17,4,90,16,0,11,3,0,33,6,3,8,14,0,27,1294,84,190,81,17,1667,197,6,4,8,4,216,72,4,11,3,12,99,4499,297,421,143,45,5406,Murray (S)
56300,0,23,14,0,7,0,0,27,24,4,6,0,0,32,22,3,8,3,0,35,25,7,7,0,0,37,12,4,11,9,0,39,3,0,9,4,0,18,0,0,3,0,0,3,0,0,0,3,0,5,162,18,54,25,0,258,6,0,0,0,0,6,8,0,0,0,3,12,3,0,0,0,0,4,7,0,0,0,0,8,11,0,3,0,0,9,9,0,4,0,0,15,21,0,3,0,3,24,17,0,5,0,0,22,12,0,0,0,0,22,14,0,12,0,0,23,13,0,0,5,0,29,6,0,3,3,0,7,0,0,0,3,0,7,122,6,29,16,8,185,14,0,4,3,0,20,4,0,3,0,0,8,295,25,92,49,9,474,Nannup (S)
56370,0,13,5,3,9,0,0,22,14,0,10,0,0,22,8,13,7,4,0,32,18,10,6,9,0,41,11,9,3,0,3,24,0,3,0,3,0,12,3,4,0,0,0,9,0,0,0,0,0,4,138,45,53,27,7,272,3,0,0,0,0,3,3,0,0,0,0,3,9,0,0,0,0,9,7,0,0,0,0,15,0,0,0,0,0,8,0,0,0,0,0,0,13,0,0,0,0,16,9,0,0,0,0,6,5,0,0,3,0,9,4,3,3,0,0,11,0,0,0,0,0,3,0,0,0,0,0,4,0,0,3,0,0,3,61,9,9,9,0,96,4,3,0,0,0,20,3,0,0,0,0,10,210,58,69,42,8,395,Narembeen (S)
56790,0,52,36,7,12,3,0,59,47,9,19,9,0,82,49,14,21,10,0,92,36,16,20,3,0,83,40,13,19,10,0,80,11,5,6,3,0,23,3,3,5,6,0,14,0,0,7,0,0,6,355,80,142,62,3,636,23,0,0,0,0,27,20,0,0,0,0,24,20,0,0,0,0,20,11,0,3,4,0,22,14,0,5,5,0,30,34,3,9,5,3,50,39,5,3,0,0,52,40,5,9,3,0,56,47,0,11,3,4,60,25,3,14,9,0,50,11,0,8,9,0,32,11,3,3,3,0,15,3,0,0,0,0,3,300,20,64,40,5,433,46,10,7,3,0,63,18,0,4,0,6,28,712,102,218,108,15,1155,Northampton (S)
57350,0,7,8,0,4,0,0,16,11,0,15,3,0,28,13,0,7,3,0,26,17,6,7,3,0,34,17,4,6,0,0,27,0,5,3,0,0,10,0,0,0,0,0,0,0,0,3,0,0,3,104,23,53,15,6,207,0,0,0,0,0,5,3,0,0,0,0,3,4,0,0,0,0,8,3,0,0,0,0,4,7,0,0,0,0,9,3,0,0,0,0,7,6,0,0,0,0,10,9,0,0,3,0,12,12,3,9,3,0,20,15,0,0,0,0,18,0,0,0,0,0,0,0,3,0,3,0,7,0,0,3,0,0,3,76,5,22,10,0,115,14,5,8,0,0,24,10,0,3,0,0,11,200,37,85,26,6,354,Quairading (S)
57420,0,73,66,9,5,3,0,83,54,4,11,5,0,81,75,5,16,6,0,93,59,8,11,8,0,95,39,0,5,3,0,51,7,0,8,4,0,20,3,0,5,4,0,13,0,0,0,3,0,3,563,34,73,47,3,728,3,0,0,0,0,9,9,0,0,0,0,10,14,0,0,0,0,18,15,0,4,0,0,22,15,0,5,0,0,17,19,0,0,0,0,16,12,0,3,0,0,14,12,3,4,3,0,20,13,0,3,4,0,20,8,0,3,0,0,20,11,0,0,3,0,16,7,0,3,4,0,10,3,0,4,0,0,5,134,11,29,21,3,201,55,0,8,5,0,69,18,6,0,0,3,28,767,50,113,75,11,1020,Ravensthorpe (S)
56460,3,112,93,17,14,0,3,129,128,21,21,7,0,182,135,13,20,10,0,177,144,10,17,8,3,187,85,14,32,8,0,143,28,15,9,4,0,56,3,0,5,0,0,12,3,0,0,0,0,6,1063,112,158,42,19,1388,41,0,0,0,0,41,41,0,3,0,0,43,43,0,0,3,0,45,50,3,3,7,0,56,67,3,11,0,0,76,68,0,11,3,0,77,68,3,3,3,0,80,75,5,10,0,0,89,63,0,10,3,0,79,52,0,7,6,3,63,22,3,10,3,0,38,17,0,10,4,3,34,5,0,3,3,0,17,616,23,69,39,9,745,119,9,9,8,3,144,38,0,0,7,4,46,1831,143,243,92,29,2332,Narrogin (S)
56580,0,1309,1121,70,39,3,11,1243,1153,100,67,9,4,1336,1179,91,75,5,7,1365,1027,94,53,4,5,1182,636,60,34,0,4,738,227,36,20,5,6,302,47,15,8,0,0,74,15,14,3,0,0,26,10903,588,422,39,43,11989,377,0,9,0,0,393,754,5,21,0,4,779,573,6,23,0,4,597,651,11,18,4,0,681,670,25,25,8,7,725,681,42,39,5,3,773,638,37,64,12,0,752,585,35,47,11,3,682,536,34,47,3,4,620,455,49,62,13,7,587,249,36,47,22,7,351,104,16,26,10,0,152,44,17,13,13,0,88,6304,299,436,99,38,7178,838,20,16,10,9,887,228,3,10,4,24,275,18265,911,885,158,113,20327,Nedlands (C)
56930,0,58,47,10,6,0,0,63,53,6,8,3,0,65,65,3,6,0,0,74,41,8,7,0,0,57,22,4,0,3,0,34,7,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,453,44,42,8,3,549,78,0,3,0,0,78,109,0,3,0,0,112,32,0,3,0,0,35,35,3,4,0,0,43,23,0,4,0,0,26,22,6,0,0,0,32,25,3,6,0,0,33,23,6,6,3,0,39,22,3,0,0,0,30,13,7,3,0,0,32,18,4,3,3,0,26,4,5,3,0,0,7,3,0,3,4,0,11,412,34,43,7,0,507,24,0,3,0,0,24,10,0,0,0,0,12,893,84,91,16,8,1094,Peppermint Grove (S)
57630,0,0,0,0,0,0,0,0,4,0,0,0,0,9,3,0,3,0,0,5,3,0,0,0,0,4,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,6,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,29,0,9,4,0,46,Sandstone (S)
57000,0,54,61,3,0,0,0,67,63,6,3,3,0,82,66,0,4,4,0,74,52,3,9,4,0,66,35,0,7,0,0,50,8,0,5,3,0,12,3,0,0,3,0,4,0,4,0,0,0,4,527,24,34,25,3,615,3,0,0,0,0,3,3,0,0,0,0,3,6,0,0,0,0,6,5,0,0,0,0,5,4,0,0,0,0,11,3,0,0,0,0,9,10,0,0,5,0,9,11,0,3,0,0,14,5,0,4,0,0,9,3,0,0,3,0,5,3,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,60,3,6,13,0,84,45,0,3,0,0,52,13,0,0,0,0,19,649,27,51,38,7,770,Perenjori (S)
57080,42,13064,11098,524,252,21,28,11926,10784,539,289,21,43,11673,8846,490,259,29,27,9646,6792,371,228,15,34,7444,3881,264,164,12,20,4341,1175,127,68,8,8,1380,190,47,33,0,3,269,46,19,10,0,4,80,89037,3272,1785,176,295,94572,1410,5,4,12,16,1452,3728,8,36,13,30,3813,2860,27,73,7,21,2983,3258,54,85,15,9,3421,3174,88,99,19,11,3393,2762,72,82,27,16,2961,2225,100,84,14,14,2427,1748,85,65,20,9,1930,1539,84,74,23,11,1733,1326,102,86,14,5,1535,774,66,69,26,11,950,261,39,29,7,7,339,113,17,20,6,0,161,25178,748,805,209,153,27092,4978,57,50,13,42,5143,1380,53,77,37,155,1710,120573,4133,2728,434,647,128511,Perth (C)
57490,12,1711,1474,161,185,22,15,1852,1581,167,194,26,10,1982,1550,152,176,38,12,1919,1018,124,115,21,6,1278,546,69,85,7,10,721,142,30,31,8,3,211,28,6,13,0,0,47,13,0,6,3,0,19,13511,970,1201,153,99,15932,2245,4,7,12,16,2282,1474,0,36,4,6,1524,827,17,91,17,3,955,893,37,149,41,7,1122,928,31,146,32,5,1147,965,48,150,25,6,1195,994,58,133,32,5,1215,830,35,121,27,4,1014,679,37,131,33,4,891,489,45,95,15,4,650,220,23,64,16,4,330,67,14,19,10,3,119,36,8,11,8,0,62,10636,368,1152,273,74,12508,986,51,66,24,15,1132,384,9,33,21,41,488,25516,1396,2446,471,231,30054,Rockingham (C)
65010,0,50,37,0,10,3,0,58,31,6,26,9,0,70,36,3,24,8,3,78,37,5,33,15,0,88,25,8,26,15,0,66,8,6,12,4,0,30,0,0,6,11,0,22,0,0,4,6,0,13,316,42,166,66,12,602,24,0,0,3,0,30,14,0,0,0,0,16,21,0,4,0,0,28,21,0,3,0,0,30,22,0,0,0,0,28,23,0,6,3,0,34,40,3,7,4,4,62,35,0,9,10,3,48,33,0,6,3,5,44,25,7,15,3,3,49,3,4,10,3,0,26,11,0,4,4,0,21,3,0,5,3,0,14,273,18,73,39,13,419,25,0,10,0,8,40,12,0,4,9,3,27,621,65,254,115,37,1089,Southern Midlands (M)
65210,0,29,26,0,6,3,0,35,21,0,9,0,0,34,23,3,14,3,0,40,37,3,6,3,0,47,14,0,8,6,0,31,5,9,4,0,0,21,0,0,5,0,0,9,0,0,0,0,0,4,207,15,61,22,3,310,27,0,0,0,0,27,27,0,0,0,0,32,19,0,0,0,0,19,12,0,3,0,0,20,13,0,0,0,0,15,32,0,4,3,0,44,22,0,3,3,0,23,37,0,5,3,0,49,34,0,8,3,0,47,31,3,4,4,0,47,9,0,4,0,0,19,3,0,5,0,0,9,0,0,0,3,0,3,270,4,48,18,8,347,21,0,9,3,3,37,12,0,0,0,7,17,504,22,125,39,19,713,Tasman (M)
65410,3,205,195,15,21,8,3,236,203,31,27,11,3,262,239,21,26,16,3,302,178,22,39,8,4,250,90,23,29,8,0,151,22,10,7,8,0,45,4,0,3,3,0,13,0,4,0,3,0,10,1721,148,198,69,27,2164,149,0,0,3,0,152,101,0,0,6,0,105,66,3,3,3,0,73,95,4,11,8,0,108,83,3,9,4,0,108,112,5,12,0,0,136,125,3,16,0,3,154,127,5,25,3,0,167,124,9,25,5,3,160,105,7,21,5,3,141,34,5,8,9,0,55,10,3,9,8,0,27,3,0,5,5,0,13,1140,46,147,57,16,1402,137,4,14,0,0,159,58,3,0,9,13,84,3053,203,368,134,52,3808,Waratah/Wynyard (M)
65610,0,119,121,3,7,3,4,140,164,4,4,3,0,182,150,7,4,3,3,160,117,10,8,0,3,141,60,4,6,3,3,73,12,3,0,4,0,21,3,0,0,0,0,4,3,0,0,0,0,3,1118,43,39,20,17,1238,32,0,0,0,0,34,46,0,3,0,0,46,36,0,5,0,0,42,35,0,0,0,0,35,38,0,3,4,0,44,55,0,3,0,0,55,45,0,3,0,3,49,51,5,3,3,0,61,50,3,12,4,0,68,31,0,4,3,0,38,12,3,3,3,0,22,5,0,0,0,0,7,0,0,0,0,0,0,441,11,43,16,3,509,92,3,5,3,8,111,45,0,0,3,11,61,1700,56,78,41,37,1912,West Coast (M)
65810,3,155,128,24,34,4,0,193,161,18,48,4,0,230,155,24,42,5,3,227,136,40,43,14,3,237,94,24,28,3,3,153,22,12,15,8,0,55,11,3,0,4,0,20,0,0,0,0,0,5,1266,172,270,55,17,1779,201,0,0,0,0,206,119,0,3,0,0,124,76,0,3,3,0,91,81,0,11,8,0,102,93,0,9,5,0,108,122,11,24,3,0,165,147,5,22,8,0,187,135,13,41,4,4,194,113,10,64,6,0,199,126,10,38,6,3,184,43,3,28,9,0,89,20,11,17,3,0,47,3,3,7,3,0,20,1277,74,278,64,19,1718,133,8,38,10,9,196,37,0,12,9,11,70,2723,257,597,142,50,3762,West Tamar (M)
70200,3,893,810,71,35,3,3,918,861,74,50,8,4,994,867,78,46,0,12,1001,771,82,49,4,7,917,533,43,24,9,7,618,171,23,12,3,3,211,40,10,6,3,0,52,4,3,3,0,0,18,7793,455,333,38,55,8673,367,0,3,0,3,378,171,3,4,0,0,176,216,3,10,0,0,229,250,13,15,0,3,282,218,3,25,3,0,253,197,11,18,0,0,224,191,13,20,0,5,229,151,25,19,3,4,198,151,8,19,7,3,183,131,6,30,3,0,174,78,10,19,4,0,111,40,3,8,0,0,52,16,3,7,0,0,20,2177,97,191,26,21,2508,436,16,18,3,10,488,185,7,4,3,14,218,10590,581,539,70,100,11884,Alice Springs (T)
61510,0,113,100,9,19,3,5,133,154,6,20,5,3,193,151,11,27,7,0,192,152,9,18,0,3,184,90,8,18,3,0,118,17,3,10,10,0,34,0,3,0,7,0,11,3,0,3,0,0,5,1018,58,143,36,16,1275,87,0,0,0,0,84,76,0,3,0,0,81,41,0,0,0,0,43,57,3,6,0,3,75,67,0,9,0,0,74,85,3,7,0,0,96,81,3,7,0,0,89,80,8,5,0,0,94,79,3,9,0,3,102,58,7,13,0,0,77,27,7,9,4,0,48,9,3,4,0,0,16,8,0,3,3,0,9,749,29,83,15,13,890,86,3,4,3,3,97,45,0,3,3,16,66,1900,92,231,52,50,2325,Derwent Valley (M)
61610,3,642,659,48,38,0,6,758,759,59,59,5,4,885,692,54,57,15,3,813,611,61,35,7,4,721,311,42,39,3,3,404,81,23,26,3,0,132,15,4,0,0,0,19,4,5,0,3,0,9,5600,369,354,49,50,6413,598,0,0,0,4,606,373,0,4,0,0,381,321,3,10,0,3,334,311,4,19,6,3,338,331,11,21,11,0,382,396,13,25,4,6,435,425,7,33,0,3,473,406,17,25,12,5,458,332,15,36,9,4,396,263,10,33,5,11,329,99,19,25,11,3,160,38,7,22,5,0,71,11,9,6,10,0,37,3899,118,257,84,44,4401,522,15,18,0,16,579,145,4,13,3,36,207,10165,505,640,132,150,11591,Devonport (C)
58330,0,23,26,7,0,3,0,30,36,8,12,3,0,63,31,7,13,6,3,57,34,5,23,4,0,61,13,3,19,7,0,44,9,6,4,3,0,21,3,3,0,5,0,15,0,0,5,0,0,7,231,57,98,27,3,421,34,0,0,4,0,45,24,0,0,3,0,26,16,0,0,0,0,13,16,0,8,0,0,25,13,0,7,0,0,14,17,0,9,0,0,31,19,0,11,4,0,36,17,7,6,3,0,37,26,3,11,3,0,50,20,3,10,0,0,34,12,0,14,3,0,38,0,3,8,5,0,21,3,0,3,5,0,12,226,17,86,37,7,372,26,0,9,7,0,49,8,0,0,4,3,16,494,81,195,78,15,856,Toodyay (S)
58760,15,2870,2241,389,341,30,23,3022,2355,448,390,52,30,3276,2071,395,383,53,16,2916,1457,329,274,34,17,2118,880,181,178,21,15,1271,274,77,60,11,6,434,53,29,20,0,0,105,17,11,10,0,0,38,19819,2647,2547,263,172,25446,2531,7,19,23,21,2598,1848,13,73,21,9,1964,1113,37,147,37,13,1341,1082,77,264,60,10,1493,1063,119,271,48,10,1507,1228,143,289,46,15,1722,1161,129,306,52,4,1656,939,110,239,40,13,1343,757,93,221,39,9,1124,596,87,190,45,3,915,290,68,131,21,11,519,107,30,43,14,3,201,53,9,19,10,0,92,12755,920,2220,469,121,16482,1043,66,132,34,23,1289,559,48,66,41,69,780,34170,3684,4961,809,378,44004,Wanneroo (C)
58820,0,139,189,6,8,0,0,204,203,5,12,6,0,217,215,9,8,0,3,239,169,6,8,7,7,193,80,0,11,4,0,100,25,0,3,10,0,37,9,5,0,3,0,13,4,3,0,4,0,15,1352,52,58,32,20,1514,38,0,0,0,0,43,30,0,4,0,0,31,20,0,0,0,0,26,31,0,0,0,0,37,37,0,4,0,0,38,51,3,3,0,0,61,39,5,3,0,0,49,36,4,0,0,0,44,53,0,12,4,0,64,43,0,14,3,0,58,11,0,8,4,0,22,6,0,0,0,0,7,0,0,0,0,0,3,400,14,47,19,9,486,114,4,0,0,3,126,28,0,4,0,9,43,1899,68,112,52,33,2172,Waroona (S)
