lga_code16,m_vietnam_om_uie,m_vietnam_cfw,m_vietnam_es_ns,m_vietnam_tot,m_zimbabwe_e,m_zimbabwe_om_ie,m_zimbabwe_om_uie,m_zimbabwe_cfw,m_zimbabwe_es_ns,m_zimbabwe_tot,m_elsewhere_e,m_elsewhere_om_ie,m_elsewhere_om_uie,m_elsewhere_cfw,m_elsewhere_es_ns,m_elsewhere_tot,m_cob_ns_e,m_cob_ns_om_ie,m_cob_ns_om_uie,m_cob_ns_cfw,m_cob_ns_es_ns,m_cob_ns_tot,m_tot_e,m_tot_om_ie,m_tot_om_uie,m_tot_cfw,m_tot_es_ns,m_tot_tot,f_australia_e,f_australia_om_ie,f_australia_om_uie,f_australia_cfw,f_australia_es_ns,f_australia_tot,f_canada_e,f_canada_om_ie,f_canada_om_uie,f_canada_cfw,f_canada_es_ns,f_canada_tot,f_china_e,f_china_om_ie,f_china_om_uie,f_china_cfw,f_china_es_ns,f_china_tot,f_croatia_e,f_croatia_om_ie,f_croatia_om_uie,f_croatia_cfw,f_croatia_es_ns,f_croatia_tot,f_egypt_e,f_egypt_om_ie,f_egypt_om_uie,f_egypt_cfw,f_egypt_es_ns,f_egypt_tot,f_fiji_e,f_fiji_om_ie,f_fiji_om_uie,f_fiji_cfw,f_fiji_es_ns,f_fiji_tot,f_fyrom_e,f_fyrom_om_ie,f_fyrom_om_uie,f_fyrom_cfw,f_fyrom_es_ns,f_fyrom_tot,f_germany_e,f_germany_om_ie,f_germany_om_uie,f_germany_cfw,f_germany_es_ns,f_germany_tot,f_greece_e,f_greece_om_ie,f_greece_om_uie,f_greece_cfw,f_greece_es_ns,f_greece_tot,f_hongkong_e,f_hongkong_om_ie,f_hongkong_om_uie,f_hongkong_cfw,f_hongkong_es_ns,f_hongkong_tot,f_india_e,f_india_om_ie,f_india_om_uie,f_india_cfw,f_india_es_ns,f_india_tot,f_indonesia_e,f_indonesia_om_ie,f_indonesia_om_uie,f_indonesia_cfw,f_indonesia_es_ns,f_indonesia_tot,f_iran_e,f_iran_om_ie,f_iran_om_uie,f_iran_cfw,f_iran_es_ns,f_iran_tot,f_iraq_e,f_iraq_om_ie,f_iraq_om_uie,f_iraq_cfw,f_iraq_es_ns,f_iraq_tot,f_ireland_e,f_ireland_om_ie,f_ireland_om_uie,f_ireland_cfw,f_ireland_es_ns,f_ireland_tot,f_italy_e,f_italy_om_ie,f_italy_om_uie,f_italy_cfw,f_italy_es_ns,f_italy_tot,f_japan_e,f_japan_om_ie,f_japan_om_uie,f_japan_cfw,f_japan_es_ns,f_japan_tot,f_koreasouth_e,f_koreasouth_om_ie,f_koreasouth_om_uie,f_koreasouth_cfw,f_koreasouth_es_ns,f_koreasouth_tot,f_lebanon_e,f_lebanon_om_ie,f_lebanon_om_uie,f_lebanon_cfw,f_lebanon_es_ns,f_lebanon_tot,f_malaysia_e,f_malaysia_om_ie,f_malaysia_om_uie,f_malaysia_cfw,f_malaysia_es_ns,f_malaysia_tot,f_malta_e,f_malta_om_ie,f_malta_om_uie,f_malta_cfw,f_malta_es_ns,f_malta_tot,f_netherlands_e,f_netherlands_om_ie,f_netherlands_om_uie,f_netherlands_cfw,f_netherlands_es_ns,f_netherlands_tot,f_nz_e,f_nz_om_ie,f_nz_om_uie,f_nz_cfw,f_nz_es_ns,f_nz_tot,f_pakistan_e,f_pakistan_om_ie,f_pakistan_om_uie,f_pakistan_cfw,f_pakistan_es_ns,f_pakistan_tot,f_philippines_e,f_philippines_om_ie,f_philippines_om_uie,f_philippines_cfw,f_philippines_es_ns,f_philippines_tot,f_poland_e,f_poland_om_ie,f_poland_om_uie,f_poland_cfw,f_poland_es_ns,f_poland_tot,f_singapore_e,f_singapore_om_ie,f_singapore_om_uie,f_singapore_cfw,f_singapore_es_ns,f_singapore_tot,f_sthafrica_e,f_sthafrica_om_ie,f_sthafrica_om_uie,f_sthafrica_cfw,f_sthafrica_es_ns,f_sthafrica_tot,f_srilanka_e,f_srilanka_om_ie,f_srilanka_om_uie,f_srilanka_cfw,lga_name16
37340,3,0,0,25,23,4,3,0,0,26,197,12,6,3,3,230,146,18,22,8,8,195,6326,619,627,198,108,7882,4426,268,403,163,67,5326,33,0,0,0,3,38,25,6,0,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,44,8,4,0,0,57,4,0,0,0,0,4,21,0,0,3,0,25,18,0,0,3,0,21,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,23,0,3,0,0,29,6,0,0,0,0,6,42,0,0,0,0,44,62,0,0,0,0,61,3,0,0,0,0,3,18,0,0,0,0,20,3,0,0,0,0,3,19,0,3,0,0,25,311,12,28,9,3,359,0,0,0,0,0,0,131,0,6,0,0,139,9,0,0,0,0,7,0,0,0,0,0,3,59,9,6,0,0,73,4,0,0,0,Whitsunday (R)
41140,4,0,0,3,3,0,0,0,0,3,20,3,0,0,0,19,16,10,4,3,4,42,1348,233,324,107,40,2045,1432,93,178,89,19,1816,3,0,0,0,0,4,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,17,0,3,0,0,17,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,Clare and Gilbert Valleys (DC)
32750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,90,6,12,0,0,109,49,3,6,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diamantina (S)
32770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,5,0,3,158,145,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Doomadgee (S)
32810,0,0,0,10,3,0,0,0,0,3,80,7,10,4,0,101,55,8,13,0,0,72,2092,243,339,86,39,2800,1467,127,190,53,27,1860,19,0,3,0,0,24,3,0,0,0,0,3,8,0,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,39,3,4,4,0,50,0,0,0,0,0,0,7,0,0,3,0,13,12,0,0,0,0,16,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,15,10,3,0,0,0,11,15,0,0,0,0,13,15,0,0,0,0,14,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,8,4,7,0,0,23,118,13,11,0,3,154,0,0,0,0,0,0,20,0,3,0,0,18,4,0,0,0,0,6,3,0,0,0,0,3,12,0,0,0,0,12,3,0,0,0,Douglas (S)
33100,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,6,4,4,0,0,10,128,19,37,31,4,219,80,4,13,23,4,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Etheridge (S)
33200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,5,0,0,12,275,43,86,34,5,448,200,27,44,44,3,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flinders (S) (Qld)
33220,0,0,0,12,9,3,0,0,0,17,145,29,27,6,11,217,155,22,32,13,8,232,10660,1043,1420,342,194,13664,11231,461,753,275,140,12863,32,0,0,0,0,32,31,3,3,4,0,48,0,0,0,0,0,0,9,3,0,0,0,8,26,0,0,0,0,21,0,0,0,0,0,0,42,3,6,4,4,58,0,0,0,0,0,0,7,0,0,0,0,9,55,7,5,0,0,67,9,0,4,0,0,16,6,0,0,0,0,6,0,0,0,0,0,0,22,0,4,0,0,24,10,0,7,3,0,17,8,0,3,0,0,16,11,0,0,0,0,12,0,0,0,0,0,0,20,4,3,0,0,30,0,0,0,0,0,4,30,6,3,0,0,42,505,21,31,11,3,575,3,0,0,0,0,4,168,4,9,0,5,186,4,0,0,0,0,6,9,0,0,0,0,11,82,4,10,3,0,101,22,0,4,0,Fraser Coast (R)
33360,3,0,0,17,45,3,0,0,0,43,362,17,18,3,7,400,172,9,13,3,7,209,13430,632,637,215,121,15039,8334,310,521,204,73,9441,22,0,0,0,0,24,22,0,3,3,0,29,5,0,0,0,0,5,0,0,0,0,0,0,19,0,3,0,0,22,0,0,0,0,0,0,22,0,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,55,4,4,0,0,64,10,0,0,0,0,10,4,0,0,0,0,7,3,0,0,0,0,5,19,0,3,0,0,25,11,0,0,0,0,7,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,17,0,0,0,0,16,0,0,0,0,0,0,13,3,3,0,0,20,511,16,41,7,3,582,0,0,0,0,0,0,158,0,7,0,3,170,5,0,0,0,0,9,5,0,0,0,0,10,143,7,20,3,0,169,18,0,0,0,Gladstone (R)
33430,27,12,0,247,226,40,26,0,0,292,4134,615,538,97,67,5447,894,125,108,18,71,1214,87935,14222,10696,1678,1165,115693,68306,4328,4656,1341,568,79207,500,41,43,3,7,598,1164,219,123,94,15,1612,121,10,9,4,7,152,49,11,8,0,3,63,214,18,8,7,3,257,35,0,4,0,0,44,400,36,48,17,4,503,37,6,11,8,0,60,268,43,21,6,0,340,849,70,28,21,9,980,232,17,10,9,6,267,114,19,4,6,0,144,33,3,0,0,0,36,271,14,15,4,0,307,147,16,16,10,5,194,1164,88,111,39,14,1413,513,63,82,26,6,694,28,3,3,3,0,32,402,36,21,12,0,469,30,5,7,4,0,42,188,27,25,3,0,249,10473,647,781,170,107,12175,31,10,5,0,0,39,1461,56,67,20,14,1621,169,15,25,4,9,220,199,20,12,5,0,230,1578,159,127,38,12,1911,110,10,14,0,Gold Coast (C)
33610,0,0,0,0,3,0,0,0,0,4,25,3,5,0,0,33,47,5,7,4,0,72,1720,274,329,160,30,2510,1527,119,193,125,31,1999,3,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,7,0,0,40,0,0,0,0,0,0,23,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,9,5,0,0,0,Goondiwindi (R)
33620,3,0,0,9,10,0,0,0,0,10,55,4,15,8,3,86,102,10,27,12,0,153,5587,584,1100,333,95,7696,5594,282,602,286,75,6841,13,6,0,0,0,19,8,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,22,0,3,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,9,0,0,0,0,5,3,0,0,0,0,8,5,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,12,3,0,0,0,0,3,12,0,4,0,0,16,187,10,25,16,5,234,0,0,0,0,0,0,77,0,6,0,0,82,3,0,0,0,0,3,5,0,0,0,0,9,40,0,10,3,0,53,0,0,0,0,Gympie (R)
33800,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,17,30,3,10,9,0,55,1625,196,285,127,53,2282,1484,66,126,87,23,1788,5,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,3,5,0,24,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,28,0,0,0,0,34,0,0,0,0,0,0,23,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,Hinchinbrook (S)
33830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,12,7,0,3,198,103,3,3,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hope Vale (S)
33960,41,15,4,443,81,7,5,0,0,92,1350,85,104,18,22,1578,312,23,25,6,26,387,27000,1826,1908,322,276,31334,21665,593,1061,247,140,23710,61,0,9,0,0,72,272,15,15,3,0,314,16,3,5,0,0,24,3,0,0,0,0,7,123,9,4,4,4,142,8,0,0,0,0,10,74,7,7,0,0,93,7,0,0,0,0,4,34,4,6,0,0,46,275,20,24,9,4,332,25,0,6,0,0,28,24,4,4,0,0,32,6,0,0,0,0,6,67,3,0,0,0,65,10,0,4,0,0,13,27,0,4,0,0,37,53,6,6,0,0,69,5,3,0,0,0,10,128,4,5,0,0,148,6,0,3,0,0,8,51,3,9,0,0,66,1467,31,79,18,25,1619,6,0,4,0,0,13,308,10,15,0,4,335,24,0,3,0,0,30,36,0,0,0,0,36,225,12,14,0,0,248,65,5,11,0,Ipswich (C)
33980,0,0,0,6,44,4,0,0,0,52,168,7,0,0,0,184,225,11,6,8,12,258,13782,516,333,154,124,14910,3607,133,250,151,42,4193,8,0,0,0,0,6,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,296,5,10,0,3,317,0,0,0,0,0,0,111,0,0,0,0,114,0,0,0,0,0,0,3,0,0,0,0,3,49,0,3,0,0,48,4,0,0,0,Isaac (R)
34420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,9,0,0,139,111,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kowanyama (S)
34530,0,0,0,12,3,0,0,0,0,3,101,3,16,0,0,124,34,4,9,3,5,64,2953,369,621,152,55,4141,3221,217,365,161,53,4021,18,0,0,0,0,17,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,5,3,0,0,0,0,3,3,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,146,5,17,4,0,173,0,0,0,0,0,0,42,3,0,0,0,44,3,0,0,0,0,3,4,0,0,0,0,4,27,4,3,3,0,31,0,0,0,0,Livingstone (S)
34570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,3,0,0,0,103,76,0,3,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lockhart River (S)
34580,7,0,0,13,6,3,0,0,0,14,263,9,10,10,5,300,81,8,11,4,10,117,4295,424,562,208,93,5575,3740,182,336,158,57,4467,7,0,0,0,0,9,17,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,11,0,0,0,0,0,0,16,3,4,0,0,25,0,0,0,0,0,0,15,0,0,0,0,18,38,0,3,0,0,46,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,17,7,0,0,0,0,7,21,0,0,0,0,22,46,0,0,0,0,45,0,0,0,0,0,0,11,0,0,0,0,13,0,0,0,0,0,0,9,0,0,0,0,8,110,5,7,6,0,134,5,0,0,0,0,5,66,0,0,0,0,68,0,0,0,0,0,0,3,0,0,0,0,3,19,0,0,0,0,25,3,0,0,0,Lockyer Valley (R)
34590,97,19,3,344,110,19,17,0,0,150,2069,329,324,51,41,2821,367,51,27,6,35,491,34736,4496,3909,619,443,44202,26691,1284,1630,476,208,30289,79,7,10,0,0,93,423,69,50,33,0,573,43,3,4,0,0,53,24,3,4,0,0,37,295,12,17,5,6,335,22,0,0,0,0,18,123,10,19,3,3,163,3,3,0,0,0,7,114,10,12,7,0,137,509,28,22,14,9,583,93,3,10,4,0,108,54,6,7,3,0,65,15,0,3,0,0,18,95,3,4,0,0,107,22,5,0,0,0,32,78,3,10,0,0,93,143,19,17,13,3,197,14,3,0,0,0,15,183,13,27,7,3,228,15,3,4,0,0,16,86,6,6,0,0,100,3382,160,206,53,44,3842,44,9,5,0,0,57,541,12,26,3,10,599,48,3,9,0,0,54,63,8,3,4,0,84,472,39,29,16,7,560,89,7,5,0,Logan (C)
41010,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,7,4,3,0,0,19,547,72,110,26,20,775,579,27,42,19,12,682,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,11,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,Ceduna (DC)
41060,74,12,3,421,21,0,0,0,0,26,847,93,112,16,17,1076,189,25,25,0,16,258,16831,1787,1911,211,218,20957,12220,438,676,149,105,13583,27,0,8,0,0,38,233,26,22,11,3,289,48,10,4,3,0,69,16,0,3,0,0,15,20,0,0,0,0,18,11,0,3,0,0,14,51,0,12,3,0,74,71,6,7,3,0,81,34,0,0,0,0,40,517,9,14,5,9,550,26,0,3,0,0,26,41,3,3,0,0,46,11,0,3,0,0,13,34,3,0,0,0,38,132,21,20,8,0,184,29,0,3,0,0,30,49,0,6,0,0,58,8,0,0,0,0,13,118,5,7,3,3,137,9,0,3,0,0,8,27,0,6,0,0,36,137,3,14,0,0,151,19,0,3,0,0,24,259,0,8,0,3,271,101,3,8,0,0,113,32,6,0,0,0,35,95,0,3,0,0,105,41,0,4,0,Charles Sturt (C)
37400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,4,0,11,196,29,44,27,10,304,192,14,26,21,3,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winton (S)
37550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,8,3,0,0,122,113,0,7,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Woorabinda (S)
41190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,232,42,136,50,6,462,222,22,57,34,6,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cleve (DC)
41750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,6,109,24,67,46,6,251,106,11,36,23,3,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Elliston (DC)
37570,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,5,51,0,3,0,0,55,46,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wujal Wujal (S)
