lga_code_2016,earners_persons_2010_11,earners_persons_2011_12,earners_persons_2012_13,earners_persons_2013_14,earners_persons_2014_15,median_age_of_earners_years_2010_11,median_age_of_earners_years_2011_12,median_age_of_earners_years_2012_13,median_age_of_earners_years_2013_14,median_age_of_earners_years_2014_15,income_aud_2010_11,income_aud_2011_12,income_aud_2012_13,income_aud_2013_14,income_aud_2014_15,median_aud_2010_11,median_aud_2011_12,median_aud_2012_13,median_aud_2013_14,median_aud_2014_15,mean_aud_2010_11,mean_aud_2011_12,mean_aud_2012_13,mean_aud_2013_14,mean_aud_2014_15,lga_name16
52100,677.0,687.0,708.0,722.0,757.0,49.0,50.0,49.0,49.0,48.0,24530584.0,31776601.0,37358830.0,46643814.0,58356043.0,32147.0,37369.0,44080.0,50268.0,54204.0,36234.0,46254.0,52767.0,64604.0,77089.0,Corrigin (S)
52170,5194.0,5318.0,5501.0,5453.0,5588.0,45.0,46.0,45.0,47.0,47.0,563399061.0,705980318.0,710262111.0,739657185.0,768737257.0,56699.0,63747.0,67142.0,70049.0,74887.0,108471.0,132753.0,129115.0,135642.0,137569.0,Cottesloe (T)
52240,596.0,598.0,612.0,652.0,659.0,45.0,44.0,45.0,44.0,45.0,22348667.0,25872875.0,25493520.0,30638533.0,32863550.0,28804.0,35205.0,32511.0,35802.0,37470.0,37498.0,43266.0,41656.0,46992.0,49869.0,Cranbrook (S)
52310,408.0,424.0,436.0,458.0,460.0,48.0,48.0,48.0,48.0,49.0,14733190.0,19209191.0,21642555.0,28089713.0,32172520.0,30528.0,36845.0,38505.0,43285.0,51727.0,36111.0,45305.0,49639.0,61331.0,69940.0,Cuballing (S)
52380,113.0,129.0,131.0,131.0,119.0,51.0,52.0,53.0,54.0,54.0,5505763.0,6723749.0,5752411.0,4922455.0,4782576.0,40944.0,36938.0,37862.0,29291.0,33262.0,48724.0,52122.0,43912.0,37576.0,40190.0,Cue (S)
52450,737.0,740.0,754.0,763.0,778.0,45.0,45.0,44.0,45.0,45.0,31807207.0,34960305.0,40034655.0,46548249.0,54216708.0,38355.0,41335.0,45472.0,51989.0,53510.0,43158.0,47244.0,53096.0,61007.0,69687.0,Cunderdin (S)
52520,924.0,956.0,935.0,959.0,985.0,45.0,45.0,44.0,44.0,44.0,61332031.0,47916523.0,69964881.0,63646697.0,57932289.0,44061.0,40053.0,50913.0,49667.0,48989.0,66377.0,50122.0,74829.0,66368.0,58815.0,Dalwallinu (S)
52590,1679.0,1684.0,1764.0,1855.0,1895.0,48.0,48.0,48.0,48.0,49.0,81875055.0,86364778.0,93262702.0,112859377.0,119275442.0,35428.0,37373.0,40451.0,42821.0,43545.0,48764.0,51285.0,52870.0,60841.0,62942.0,Dandaragan (S)
52660,7154.0,7491.0,7566.0,7680.0,7991.0,41.0,41.0,42.0,42.0,42.0,386604644.0,439885452.0,471632316.0,479846253.0,507682306.0,44675.0,48088.0,50430.0,50608.0,51547.0,54040.0,58722.0,62336.0,62480.0,63532.0,Dardanup (S)
52940,394.0,399.0,399.0,406.0,428.0,47.0,47.0,47.0,46.0,47.0,17683096.0,17096827.0,20997985.0,24576604.0,29375489.0,33748.0,37356.0,41237.0,45118.0,48707.0,44881.0,42849.0,52627.0,60534.0,68634.0,Dowerin (S)
53010,390.0,400.0,395.0,423.0,435.0,45.0,43.0,45.0,43.0,44.0,13411975.0,14826859.0,21404726.0,30764587.0,35357512.0,28658.0,30965.0,43510.0,58734.0,59094.0,34390.0,37067.0,54189.0,72730.0,81282.0,Dumbleyung (S)
53080,406.0,380.0,348.0,359.0,364.0,44.0,45.0,49.0,47.0,48.0,21822877.0,22568952.0,19691456.0,19293697.0,19613783.0,45820.0,48702.0,48874.0,45814.0,43612.0,53751.0,59392.0,56585.0,53743.0,53884.0,Dundas (S)
53150,4383.0,4515.0,4674.0,4688.0,4925.0,46.0,45.0,45.0,46.0,46.0,338575228.0,376595399.0,421946626.0,433325108.0,458791089.0,53326.0,57009.0,60857.0,63644.0,62515.0,77247.0,83410.0,90275.0,92433.0,93156.0,East Fremantle (T)
53220,3025.0,3137.0,3248.0,3028.0,2857.0,37.0,37.0,37.0,37.0,37.0,236794674.0,272360882.0,296831885.0,277821451.0,261811915.0,68464.0,76754.0,81607.0,81783.0,79169.0,78279.0,86822.0,91389.0,91751.0,91639.0,East Pilbara (S)
53290,7979.0,8062.0,8232.0,8296.0,8493.0,44.0,44.0,44.0,45.0,45.0,393581434.0,407605241.0,463764033.0,517056913.0,514762478.0,38359.0,40203.0,42575.0,45528.0,45644.0,49327.0,50559.0,56337.0,62326.0,60610.0,Esperance (S)
53360,1386.0,1475.0,1496.0,1589.0,1655.0,39.0,40.0,39.0,39.0,40.0,74749523.0,87774172.0,95455949.0,104451011.0,108306425.0,43108.0,49197.0,50323.0,51900.0,50090.0,53932.0,59508.0,63807.0,65734.0,65442.0,Exmouth (S)
53430,16619.0,17358.0,18282.0,18766.0,19153.0,42.0,42.0,42.0,42.0,42.0,1061745889.0,1203115416.0,1385163552.0,1452222162.0,1482832816.0,45339.0,48949.0,52271.0,54877.0,54513.0,63887.0,69312.0,75767.0,77386.0,77420.0,Fremantle (C)
53570,2649.0,2746.0,2871.0,2941.0,3066.0,47.0,46.0,47.0,47.0,47.0,114793732.0,133802328.0,150394509.0,159573890.0,165989495.0,31509.0,36006.0,38663.0,37787.0,38490.0,43335.0,48726.0,52384.0,54258.0,54139.0,Gingin (S)
53640,811.0,801.0,842.0,850.0,871.0,44.0,44.0,44.0,43.0,43.0,35595975.0,40754245.0,44686510.0,60211110.0,64597732.0,37394.0,39675.0,41270.0,52466.0,52925.0,43891.0,50879.0,53072.0,70837.0,74165.0,Gnowangerup (S)
54280,17935.0,18765.0,18755.0,18053.0,18229.0,37.0,37.0,37.0,38.0,38.0,1174876086.0,1318641656.0,1397440566.0,1349472756.0,1383629484.0,55387.0,59946.0,64580.0,64719.0,66098.0,65507.0,70271.0,74510.0,74751.0,75903.0,Kalgoorlie/Boulder (C)
54310,11208.0,11878.0,12474.0,12693.0,12495.0,36.0,36.0,36.0,36.0,37.0,946299575.0,1072634373.0,1190959422.0,1208734404.0,1214798547.0,72519.0,77079.0,80249.0,83412.0,84467.0,84431.0,90304.0,95475.0,95228.0,97223.0,Karratha (C)
53710,503.0,529.0,548.0,557.0,560.0,45.0,45.0,46.0,47.0,47.0,21042101.0,24617872.0,31758061.0,35421274.0,37321687.0,31523.0,37188.0,40557.0,43681.0,49246.0,41833.0,46537.0,57953.0,63593.0,66646.0,Goomalling (S)
53780,59584.0,62420.0,64719.0,65543.0,66813.0,39.0,39.0,39.0,39.0,39.0,2983839500.0,3392106504.0,3729261724.0,3801552264.0,3909829881.0,43804.0,46680.0,49269.0,49531.0,49951.0,50078.0,54343.0,57622.0,58001.0,58519.0,Gosnells (C)
53800,20842.0,21672.0,22190.0,22530.0,22536.0,42.0,42.0,42.0,43.0,43.0,1130313847.0,1273109831.0,1397344814.0,1439848376.0,1433190376.0,43752.0,47442.0,50557.0,50512.0,50974.0,54233.0,58744.0,62972.0,63908.0,63596.0,Greater Geraldton (C)
53920,737.0,807.0,803.0,785.0,853.0,36.0,36.0,38.0,36.0,37.0,31123676.0,36198152.0,39120237.0,40340659.0,44891859.0,33929.0,36096.0,40724.0,42633.0,42448.0,42230.0,44855.0,48718.0,51389.0,52628.0,Halls Creek (S)
53990,13475.0,14000.0,14386.0,14800.0,15372.0,42.0,42.0,43.0,43.0,43.0,751256584.0,855563585.0,923372940.0,974840139.0,1034544175.0,43786.0,47297.0,49667.0,50724.0,51596.0,55752.0,61112.0,64186.0,65868.0,67301.0,Harvey (S)
54060,1976.0,2022.0,1988.0,1995.0,2071.0,47.0,47.0,48.0,49.0,50.0,104753591.0,117843089.0,128098121.0,136812107.0,133640820.0,39399.0,43470.0,46181.0,47987.0,46785.0,53013.0,58280.0,64436.0,68577.0,64530.0,Irwin (S)
54130,682.0,682.0,692.0,707.0,717.0,44.0,44.0,45.0,45.0,45.0,30260869.0,33731172.0,30574794.0,48311092.0,50499764.0,32600.0,35797.0,34660.0,46033.0,49488.0,44371.0,49459.0,44183.0,68333.0,70432.0,Jerramungup (S)
54170,98085.0,100349.0,101313.0,102241.0,103369.0,43.0,44.0,44.0,44.0,44.0,5833824148.0,6448459543.0,6975377566.0,7176794187.0,7367134065.0,45611.0,49077.0,52634.0,53800.0,54565.0,59477.0,64260.0,68850.0,70195.0,71270.0,Joondalup (C)
54200,32626.0,33853.0,34912.0,35248.0,35540.0,43.0,43.0,43.0,43.0,44.0,1864541537.0,2092992090.0,2288926002.0,2332558174.0,2373013113.0,46124.0,50059.0,52616.0,53549.0,54114.0,57149.0,61826.0,65563.0,66176.0,66770.0,Kalamunda (S)
54340,2223.0,2240.0,2308.0,2302.0,2304.0,44.0,44.0,43.0,44.0,44.0,89429430.0,99356071.0,111413768.0,121255769.0,124370452.0,36668.0,37835.0,41185.0,43286.0,43521.0,40229.0,44355.0,48273.0,52674.0,53980.0,Katanning (S)
54410,598.0,586.0,611.0,607.0,638.0,47.0,48.0,48.0,48.0,48.0,22731542.0,25851673.0,28863646.0,38259868.0,42128395.0,33010.0,35616.0,37438.0,46771.0,44728.0,38013.0,44115.0,47240.0,63031.0,66032.0,Kellerberrin (S)
54480,316.0,324.0,322.0,333.0,306.0,42.0,42.0,43.0,43.0,44.0,10502250.0,17218114.0,22555946.0,29598275.0,30162363.0,31750.0,45303.0,51262.0,59338.0,71892.0,33235.0,53142.0,70050.0,88884.0,98570.0,Kent (S)
54550,1448.0,1422.0,1474.0,1447.0,1442.0,46.0,46.0,46.0,47.0,47.0,57779892.0,62941701.0,64995239.0,70906956.0,80742530.0,32529.0,35122.0,35934.0,37782.0,42407.0,39903.0,44263.0,44094.0,49003.0,55993.0,Kojonup (S)
54620,618.0,613.0,565.0,606.0,627.0,44.0,44.0,46.0,46.0,46.0,21009037.0,21813626.0,25916422.0,44718759.0,55549927.0,28225.0,30706.0,35490.0,52236.0,59982.0,33995.0,35585.0,45870.0,73793.0,88596.0,Kondinin (S)
54690,262.0,243.0,239.0,244.0,245.0,48.0,49.0,52.0,51.0,49.0,9441623.0,7803605.0,12343494.0,12929428.0,15950164.0,32834.0,22680.0,43020.0,44443.0,53088.0,36037.0,32114.0,51646.0,52989.0,65103.0,Koorda (S)
54760,503.0,487.0,484.0,477.0,500.0,46.0,47.0,47.0,47.0,47.0,17732352.0,19556894.0,24560719.0,36228834.0,42980036.0,30311.0,34003.0,43250.0,54546.0,59068.0,35253.0,40158.0,50745.0,75951.0,85960.0,Kulin (S)
54830,14837.0,15924.0,16737.0,17677.0,19258.0,37.0,37.0,37.0,37.0,37.0,771986760.0,902140551.0,1016011919.0,1089828040.0,1210090900.0,45768.0,49140.0,52309.0,53147.0,53945.0,52031.0,56653.0,60705.0,61652.0,62836.0,Kwinana (C)
54900,982.0,975.0,971.0,1001.0,1008.0,44.0,44.0,44.0,45.0,44.0,37779195.0,43393402.0,56898989.0,80241740.0,95773674.0,31258.0,37519.0,43134.0,54102.0,63835.0,38472.0,44506.0,58598.0,80162.0,95014.0,Lake Grace (S)
54970,240.0,232.0,256.0,253.0,261.0,40.0,43.0,42.0,44.0,44.0,12822743.0,12544336.0,14527028.0,13284276.0,13774333.0,45966.0,48166.0,47610.0,47912.0,44031.0,53428.0,54070.0,56746.0,52507.0,52775.0,Laverton (S)
55040,716.0,704.0,673.0,519.0,486.0,38.0,40.0,39.0,41.0,43.0,43733189.0,48168262.0,47450349.0,35624714.0,33004153.0,55841.0,61852.0,62520.0,59097.0,61958.0,61080.0,68421.0,70506.0,68641.0,67910.0,Leonora (S)
55110,36818.0,39116.0,40757.0,41828.0,43372.0,45.0,44.0,44.0,45.0,45.0,1978442835.0,2304972746.0,2613533597.0,2758753062.0,2884178020.0,39267.0,42973.0,46482.0,47923.0,48163.0,53736.0,58927.0,64125.0,65955.0,66499.0,Mandurah (C)
55180,5290.0,5275.0,5298.0,5349.0,5424.0,46.0,47.0,47.0,47.0,47.0,220189407.0,230200160.0,256450578.0,252880811.0,277906486.0,34847.0,35862.0,37196.0,37640.0,39424.0,41624.0,43640.0,48405.0,47276.0,51236.0,Manjimup (S)
55250,379.0,379.0,362.0,380.0,395.0,45.0,43.0,42.0,43.0,43.0,16651293.0,19070069.0,18791139.0,19639303.0,21965027.0,37781.0,44344.0,42927.0,40315.0,48450.0,43935.0,50317.0,51909.0,51682.0,55608.0,Meekatharra (S)
55320,61463.0,63154.0,64363.0,64608.0,65917.0,45.0,45.0,45.0,45.0,45.0,4132835583.0,4565818026.0,5053498914.0,5184120308.0,5284805365.0,45750.0,49505.0,52559.0,53503.0,54236.0,67241.0,72297.0,78516.0,80240.0,80174.0,Melville (C)
55950,357.0,365.0,370.0,366.0,352.0,49.0,48.0,47.0,46.0,48.0,10836331.0,10931469.0,18994829.0,17454460.0,17950434.0,32808.0,30993.0,34278.0,38838.0,43952.0,30354.0,29949.0,51337.0,47690.0,50996.0,Mukinbudin (S)
55390,64.0,54.0,54.0,52.0,59.0,50.0,51.0,52.0,51.0,51.0,2704152.0,2812759.0,2843706.0,2274565.0,2462583.0,36809.0,39108.0,38804.0,34463.0,38020.0,42252.0,52088.0,52661.0,43742.0,41739.0,Menzies (S)
55530,260.0,269.0,270.0,280.0,282.0,45.0,46.0,46.0,44.0,44.0,15431432.0,17028642.0,19414557.0,21833134.0,18841874.0,41379.0,51008.0,54201.0,52984.0,48610.0,59352.0,63304.0,71906.0,77975.0,66815.0,Mingenew (S)
56090,21193.0,21701.0,21998.0,22204.0,22602.0,46.0,46.0,46.0,46.0,47.0,1196764910.0,1343189519.0,1440084606.0,1477285769.0,1508687604.0,44721.0,48949.0,51482.0,51880.0,52315.0,56470.0,61895.0,65464.0,66532.0,66750.0,Mundaring (S)
55670,432.0,438.0,436.0,423.0,393.0,46.0,46.0,45.0,44.0,44.0,23503506.0,27828315.0,33321070.0,24318438.0,23637945.0,44902.0,48185.0,53654.0,48674.0,51243.0,54406.0,63535.0,76424.0,57490.0,60147.0,Morawa (S)
55600,1484.0,1487.0,1498.0,1453.0,1479.0,44.0,44.0,45.0,45.0,45.0,73453029.0,73970084.0,87433770.0,89405801.0,93888062.0,40056.0,42638.0,46585.0,49250.0,51519.0,49497.0,49745.0,58367.0,61532.0,63481.0,Moora (S)
56860,105.0,114.0,111.0,122.0,127.0,49.0,51.0,51.0,49.0,46.0,3954909.0,6253226.0,5828535.0,6351357.0,8535916.0,30193.0,28221.0,34726.0,39783.0,47286.0,37666.0,54853.0,52509.0,52060.0,67212.0,Nungarin (S)
56930,1031.0,1074.0,1102.0,1079.0,1110.0,49.0,49.0,49.0,49.0,50.0,196597836.0,209798882.0,228253890.0,233870159.0,234639707.0,79088.0,78945.0,81895.0,84800.0,88452.0,190687.0,195343.0,207127.0,216747.0,211387.0,Peppermint Grove (S)
55740,5239.0,5455.0,5535.0,5705.0,5790.0,43.0,43.0,44.0,44.0,45.0,592253690.0,612035440.0,627355025.0,700442503.0,699845682.0,50365.0,53640.0,58397.0,60400.0,61907.0,113047.0,112197.0,113343.0,122777.0,120871.0,Mosman Park (T)
55810,236.0,229.0,226.0,227.0,224.0,43.0,44.0,47.0,45.0,45.0,11228798.0,11132964.0,12294866.0,12397912.0,11070257.0,38754.0,39437.0,44389.0,45966.0,39360.0,47580.0,48616.0,54402.0,54616.0,49421.0,Mount Magnet (S)
55880,297.0,296.0,311.0,326.0,345.0,43.0,46.0,46.0,48.0,47.0,14826959.0,8759498.0,17628700.0,18667942.0,22971146.0,40277.0,28681.0,45660.0,47612.0,51526.0,49922.0,29593.0,56684.0,57264.0,66583.0,Mount Marshall (S)
57490,56481.0,60343.0,63445.0,65972.0,68553.0,40.0,40.0,40.0,40.0,41.0,3166751893.0,3713713120.0,4209702184.0,4486691572.0,4761800089.0,46098.0,50071.0,53834.0,55135.0,55602.0,56068.0,61543.0,66352.0,68009.0,69462.0,Rockingham (C)
65010,3048.0,3010.0,3003.0,2984.0,3048.0,45.0,45.0,46.0,46.0,46.0,121987084.0,123431280.0,123390311.0,130063052.0,140100039.0,35546.0,36910.0,36674.0,38402.0,39742.0,40022.0,41007.0,41089.0,43587.0,45965.0,Southern Midlands (M)
56160,,,,,,,,,,,,,,,,,,,,,,,,,,Murchison (S)
56230,7328.0,7712.0,8096.0,8364.0,8653.0,46.0,46.0,46.0,46.0,46.0,393770056.0,459314116.0,514535038.0,545303497.0,565460202.0,39082.0,44227.0,46965.0,47858.0,47903.0,53735.0,59558.0,63554.0,65196.0,65348.0,Murray (S)
56300,715.0,726.0,753.0,743.0,755.0,51.0,52.0,52.0,52.0,52.0,25627494.0,30704715.0,31075858.0,34269303.0,34981598.0,29678.0,34573.0,31113.0,30745.0,34000.0,35843.0,42293.0,41269.0,46123.0,46333.0,Nannup (S)
65210,1147.0,1130.0,1100.0,1141.0,1147.0,51.0,51.0,52.0,52.0,53.0,38861278.0,40746118.0,40184977.0,43428957.0,43129693.0,25409.0,27860.0,28817.0,28759.0,28728.0,33881.0,36059.0,36532.0,38062.0,37602.0,Tasman (M)
65410,6942.0,6826.0,6689.0,6685.0,6828.0,45.0,46.0,46.0,46.0,47.0,293708793.0,311815073.0,311629147.0,324003432.0,338937396.0,36502.0,38476.0,39560.0,40825.0,42335.0,42309.0,45680.0,46588.0,48467.0,49639.0,Waratah/Wynyard (M)
65610,2224.0,2197.0,2122.0,2042.0,1968.0,42.0,42.0,43.0,43.0,44.0,117184696.0,125777521.0,128078704.0,120352496.0,111240740.0,43815.0,47408.0,49710.0,47774.0,46454.0,52691.0,57250.0,60358.0,58939.0,56525.0,West Coast (M)
65810,12233.0,12207.0,12136.0,12223.0,12453.0,46.0,46.0,47.0,47.0,47.0,556094333.0,573169005.0,589302564.0,608565617.0,640243009.0,37777.0,39519.0,40362.0,41561.0,43025.0,45459.0,46954.0,48558.0,49789.0,51413.0,West Tamar (M)
56370,505.0,518.0,498.0,502.0,530.0,49.0,50.0,51.0,50.0,50.0,19552146.0,16695651.0,20690502.0,35845671.0,40787679.0,31906.0,28725.0,34081.0,50017.0,52376.0,38717.0,32231.0,41547.0,71406.0,76958.0,Narembeen (S)
56460,2572.0,2573.0,2655.0,2659.0,2713.0,45.0,45.0,45.0,46.0,46.0,120705877.0,128784082.0,139257815.0,151024977.0,162211199.0,39557.0,42149.0,44171.0,46274.0,48717.0,46931.0,50052.0,52451.0,56798.0,59790.0,Narrogin (S)
56580,13074.0,13656.0,13897.0,13971.0,14355.0,47.0,47.0,48.0,48.0,48.0,1503085209.0,1667439220.0,1826700016.0,1904462838.0,2019971525.0,56386.0,61766.0,65834.0,67572.0,69152.0,114968.0,122103.0,131446.0,136315.0,140716.0,Nedlands (C)
56620,,,,,,,,,,,,,,,,,,,,,,,,,,Ngaanyatjarraku (S)
56730,5295.0,5334.0,5407.0,5434.0,5497.0,44.0,45.0,45.0,45.0,45.0,256560680.0,280737232.0,308167287.0,321359509.0,327397843.0,41020.0,43722.0,47600.0,49758.0,49707.0,48453.0,52632.0,56994.0,59139.0,59559.0,Northam (S)
56790,1736.0,1782.0,1712.0,1768.0,1787.0,48.0,48.0,49.0,49.0,49.0,82026457.0,82955260.0,92813734.0,92016534.0,91478139.0,34816.0,36071.0,39039.0,37295.0,36488.0,47250.0,46552.0,54214.0,52046.0,51191.0,Northampton (S)
57630,48.0,43.0,46.0,38.0,44.0,51.0,51.0,52.0,54.0,53.0,2343446.0,2092958.0,2475203.0,1734368.0,2034086.0,45618.0,48348.0,53037.0,52253.0,43509.0,48822.0,48673.0,53809.0,45641.0,46229.0,Sandstone (S)
57700,10119.0,10927.0,12014.0,12925.0,14191.0,41.0,41.0,41.0,41.0,40.0,571326494.0,688551042.0,803722476.0,871824793.0,959396426.0,46561.0,51985.0,53892.0,54959.0,55768.0,56461.0,63014.0,66899.0,67453.0,67606.0,Serpentine-Jarrahdale (S)
57770,442.0,422.0,486.0,494.0,508.0,44.0,43.0,43.0,44.0,44.0,20044968.0,21113371.0,25036598.0,25599865.0,27368922.0,37141.0,37455.0,40270.0,42485.0,45018.0,45351.0,50032.0,51516.0,51822.0,53876.0,Shark Bay (S)
57840,25698.0,26617.0,27357.0,27536.0,27908.0,40.0,41.0,41.0,41.0,41.0,1829528059.0,2062279142.0,2254363321.0,2362563676.0,2415773067.0,49353.0,53325.0,56817.0,57670.0,58605.0,71193.0,77480.0,82405.0,85799.0,86562.0,South Perth (C)
57910,118248.0,124526.0,129864.0,131513.0,134726.0,39.0,39.0,39.0,39.0,39.0,7157813192.0,8112244289.0,9062616982.0,9394665600.0,9744379976.0,45778.0,49267.0,52355.0,53495.0,54290.0,60532.0,65145.0,69785.0,71435.0,72327.0,Stirling (C)
57980,10866.0,11160.0,11508.0,11600.0,12029.0,41.0,41.0,41.0,42.0,42.0,921678085.0,1019042526.0,1113440784.0,1142204196.0,1220337154.0,52339.0,57215.0,60844.0,62721.0,63302.0,84822.0,91312.0,96754.0,98466.0,101450.0,Subiaco (C)
58050,61055.0,64350.0,67501.0,70965.0,74524.0,40.0,40.0,40.0,40.0,40.0,3229083038.0,3680644220.0,4162498578.0,4458493528.0,4724091605.0,45012.0,48065.0,51134.0,52235.0,52903.0,52888.0,57197.0,61666.0,62827.0,63390.0,Swan (C)
58190,217.0,222.0,224.0,237.0,252.0,46.0,45.0,45.0,44.0,45.0,8064366.0,9742160.0,11628788.0,15814344.0,21305253.0,26254.0,36598.0,37115.0,47502.0,55067.0,37163.0,43884.0,51914.0,66727.0,84545.0,Tammin (S)
58260,320.0,324.0,325.0,307.0,302.0,45.0,44.0,44.0,44.0,46.0,18015787.0,15445492.0,21906758.0,19533546.0,16495264.0,39549.0,38970.0,48682.0,47746.0,40292.0,56299.0,47671.0,67405.0,63627.0,54620.0,Three Springs (S)
57000,277.0,283.0,289.0,293.0,283.0,45.0,46.0,47.0,46.0,47.0,16500704.0,14330620.0,18599610.0,14160176.0,14407314.0,40770.0,40877.0,46617.0,37604.0,36022.0,59569.0,50638.0,64359.0,48328.0,50909.0,Perenjori (S)
57080,13374.0,14756.0,16032.0,17079.0,17748.0,32.0,32.0,32.0,33.0,33.0,991309589.0,1162187998.0,1398487770.0,1576831217.0,1607962925.0,44917.0,51268.0,56110.0,56900.0,55275.0,74122.0,78760.0,87231.0,92326.0,90600.0,Perth (C)
57140,656.0,614.0,631.0,648.0,659.0,47.0,48.0,50.0,49.0,50.0,26457339.0,26510678.0,32488823.0,37632997.0,46040876.0,30631.0,32056.0,41156.0,44573.0,50727.0,40331.0,43177.0,51488.0,58076.0,69865.0,Pingelly (S)
57210,2753.0,2728.0,2792.0,2866.0,2915.0,48.0,48.0,48.0,49.0,49.0,106427394.0,113632008.0,112283044.0,128221714.0,138965519.0,31845.0,34162.0,33098.0,35116.0,37759.0,38659.0,41654.0,40216.0,44739.0,47673.0,Plantagenet (S)
57280,7569.0,8099.0,8669.0,8888.0,8783.0,34.0,34.0,34.0,35.0,35.0,603552948.0,684282925.0,802688200.0,832115737.0,835020231.0,69131.0,73645.0,82729.0,84001.0,85272.0,79740.0,84490.0,92593.0,93622.0,95072.0,Port Hedland (T)
57350,585.0,566.0,591.0,560.0,560.0,50.0,51.0,51.0,51.0,52.0,28020369.0,29662503.0,36286878.0,43048655.0,49696396.0,35712.0,40487.0,47026.0,52005.0,60438.0,47898.0,52407.0,61399.0,76873.0,88744.0,Quairading (S)
57420,1063.0,1144.0,1112.0,1141.0,1085.0,44.0,44.0,45.0,45.0,47.0,58800955.0,60860585.0,65072315.0,80518170.0,82066325.0,41940.0,44473.0,47681.0,52811.0,55847.0,55316.0,53200.0,58518.0,70568.0,75637.0,Ravensthorpe (S)
58330,2305.0,2310.0,2363.0,2378.0,2428.0,49.0,49.0,50.0,50.0,51.0,113199071.0,126892005.0,135010780.0,139751175.0,142920735.0,38062.0,42488.0,44129.0,45652.0,45326.0,49110.0,54932.0,57135.0,58768.0,58864.0,Toodyay (S)
59030,134.0,132.0,120.0,128.0,130.0,47.0,44.0,46.0,47.0,48.0,4380389.0,6003681.0,6643066.0,6807049.0,9420167.0,38103.0,42454.0,54388.0,44043.0,51401.0,32689.0,45482.0,55359.0,53180.0,72463.0,Westonia (S)
58400,183.0,178.0,181.0,175.0,173.0,49.0,50.0,51.0,51.0,52.0,5985648.0,6463633.0,10703286.0,11681850.0,12200020.0,28688.0,34663.0,42555.0,49458.0,44450.0,32708.0,36313.0,59134.0,66753.0,70520.0,Trayning (S)
72800,16666.0,17665.0,18735.0,19819.0,20442.0,35.0,35.0,35.0,35.0,35.0,929280934.0,1080654390.0,1218716912.0,1362869839.0,1476353539.0,52286.0,56774.0,60396.0,62753.0,64419.0,55759.0,61175.0,65050.0,68766.0,72222.0,Palmerston (C)
73600,632.0,670.0,666.0,631.0,696.0,39.0,40.0,40.0,43.0,39.0,25558961.0,28516296.0,30500745.0,32617938.0,30308044.0,33422.0,33941.0,35186.0,37238.0,35728.0,40441.0,42562.0,45797.0,51692.0,43546.0,Roper Gulf (R)
58470,32.0,36.0,37.0,37.0,31.0,51.0,52.0,50.0,53.0,55.0,1874991.0,2160533.0,2298343.0,1956314.0,1668396.0,76253.0,56311.0,57241.0,50378.0,47998.0,58593.0,60015.0,62117.0,52873.0,53819.0,Upper Gascoyne (S)
58510,19644.0,20867.0,21990.0,22156.0,22635.0,35.0,35.0,35.0,35.0,35.0,1126542824.0,1304561293.0,1468617954.0,1501299101.0,1545239698.0,45571.0,48883.0,52552.0,53305.0,53587.0,57348.0,62518.0,66786.0,67760.0,68268.0,Victoria Park (T)
70200,16558.0,16759.0,16929.0,17208.0,17550.0,39.0,39.0,39.0,39.0,39.0,873898005.0,917918048.0,965106663.0,1014605722.0,1056295774.0,47291.0,48686.0,50668.0,51913.0,53046.0,52778.0,54772.0,57009.0,58961.0,60188.0,Alice Springs (T)
74050,324.0,292.0,308.0,327.0,330.0,39.0,39.0,39.0,39.0,40.0,9989415.0,10391406.0,11914151.0,13217048.0,13014015.0,25411.0,28133.0,30889.0,31005.0,31269.0,30832.0,35587.0,38682.0,40419.0,39436.0,Tiwi Islands (R)
74550,545.0,554.0,599.0,561.0,515.0,39.0,40.0,38.0,39.0,41.0,21084804.0,22736628.0,24774658.0,25072470.0,23012363.0,31641.0,32751.0,30559.0,31973.0,35118.0,38688.0,41041.0,41360.0,44692.0,44684.0,Victoria Daly (R)
58540,603.0,568.0,580.0,602.0,633.0,45.0,46.0,46.0,45.0,46.0,23126747.0,24872628.0,33707458.0,41850904.0,44372012.0,32577.0,34166.0,41389.0,45530.0,48774.0,38353.0,43790.0,58116.0,69520.0,70098.0,Victoria Plains (S)
74680,369.0,295.0,294.0,306.0,234.0,37.0,39.0,37.0,39.0,39.0,10640776.0,9132713.0,10274513.0,12122477.0,10141116.0,21882.0,26527.0,27231.0,30398.0,32856.0,28837.0,30958.0,34947.0,39616.0,43338.0,West Daly (R)
79399,3651.0,3823.0,3690.0,3588.0,3609.0,38.0,38.0,39.0,39.0,38.0,226932269.0,254815930.0,264546656.0,260315760.0,260222132.0,50916.0,54760.0,57940.0,56544.0,55272.0,62156.0,66653.0,71693.0,72552.0,72104.0,Unincorporated NT
58570,20334.0,21494.0,22395.0,22831.0,23568.0,35.0,35.0,35.0,35.0,35.0,1316868456.0,1519055322.0,1716472985.0,1788347038.0,1869149686.0,47726.0,51681.0,57051.0,58576.0,59194.0,64762.0,70673.0,76645.0,78330.0,79309.0,Vincent (C)
58610,1271.0,1225.0,1182.0,1119.0,1111.0,48.0,48.0,49.0,50.0,50.0,48327868.0,54537402.0,57467555.0,61376895.0,65317909.0,33694.0,38829.0,41344.0,45584.0,45395.0,38023.0,44520.0,48619.0,54850.0,58792.0,Wagin (S)
