lga_code16,ciii_iv_1000_1249_mng,ciii_iv_1000_1249_pro,ciii_iv_1000_1249_tectw,ciii_iv_1000_1249_copsw,ciii_iv_1000_1249_claw,ciii_iv_1000_1249_swks,ciii_iv_1000_1249_maopdv,ciii_iv_1000_1249_lab,ciii_iv_1000_1249_idns,ciii_iv_1000_1249_tot,ciii_iv_1250_1499_mng,ciii_iv_1250_1499_pro,ciii_iv_1250_1499_tectw,ciii_iv_1250_1499_copsw,ciii_iv_1250_1499_claw,ciii_iv_1250_1499_swks,ciii_iv_1250_1499_maopdv,ciii_iv_1250_1499_lab,ciii_iv_1250_1499_idns,ciii_iv_1250_1499_tot,ciii_iv_1500_1749_mng,ciii_iv_1500_1749_pro,ciii_iv_1500_1749_tectw,ciii_iv_1500_1749_copsw,ciii_iv_1500_1749_claw,ciii_iv_1500_1749_swks,ciii_iv_1500_1749_maopdv,ciii_iv_1500_1749_lab,ciii_iv_1500_1749_idns,ciii_iv_1500_1749_tot,ciii_iv_1750_1999_mng,ciii_iv_1750_1999_pro,ciii_iv_1750_1999_tectw,ciii_iv_1750_1999_copsw,ciii_iv_1750_1999_claw,ciii_iv_1750_1999_swks,ciii_iv_1750_1999_maopdv,ciii_iv_1750_1999_lab,ciii_iv_1750_1999_idns,ciii_iv_1750_1999_tot,ciii_iv_2000_2999_mng,ciii_iv_2000_2999_pro,ciii_iv_2000_2999_tectw,ciii_iv_2000_2999_copsw,ciii_iv_2000_2999_claw,ciii_iv_2000_2999_swks,ciii_iv_2000_2999_maopdv,ciii_iv_2000_2999_lab,ciii_iv_2000_2999_idns,ciii_iv_2000_2999_tot,ciii_iv_3000mo_mng,ciii_iv_3000mo_pro,ciii_iv_3000mo_tectw,ciii_iv_3000mo_copsw,ciii_iv_3000mo_claw,ciii_iv_3000mo_swks,ciii_iv_3000mo_maopdv,ciii_iv_3000mo_lab,ciii_iv_3000mo_idns,ciii_iv_3000mo_tot,ciii_iv_pins_mng,ciii_iv_pins_pro,ciii_iv_pins_tectw,ciii_iv_pins_copsw,ciii_iv_pins_claw,ciii_iv_pins_swks,ciii_iv_pins_maopdv,ciii_iv_pins_lab,ciii_iv_pins_idns,ciii_iv_pins_tot,ciii_iv_tot_mng,ciii_iv_tot_pro,ciii_iv_tot_tectw,ciii_iv_tot_copsw,ciii_iv_tot_claw,ciii_iv_tot_swks,ciii_iv_tot_maopdv,ciii_iv_tot_lab,ciii_iv_tot_idns,ciii_iv_tot_tot,ci_ii_nni_mng,ci_ii_nni_pro,ci_ii_nni_tectw,ci_ii_nni_copsw,ci_ii_nni_claw,ci_ii_nni_swks,ci_ii_nni_maopdv,ci_ii_nni_lab,ci_ii_nni_idns,ci_ii_nni_tot,ci_ii_1_149_mng,ci_ii_1_149_pro,ci_ii_1_149_tectw,ci_ii_1_149_copsw,ci_ii_1_149_claw,ci_ii_1_149_swks,ci_ii_1_149_maopdv,ci_ii_1_149_lab,ci_ii_1_149_idns,ci_ii_1_149_tot,ci_ii_150_299_mng,ci_ii_150_299_pro,ci_ii_150_299_tectw,ci_ii_150_299_copsw,ci_ii_150_299_claw,ci_ii_150_299_swks,ci_ii_150_299_maopdv,ci_ii_150_299_lab,ci_ii_150_299_idns,ci_ii_150_299_tot,ci_ii_300_399_mng,ci_ii_300_399_pro,ci_ii_300_399_tectw,ci_ii_300_399_copsw,ci_ii_300_399_claw,ci_ii_300_399_swks,ci_ii_300_399_maopdv,ci_ii_300_399_lab,ci_ii_300_399_idns,ci_ii_300_399_tot,ci_ii_400_499_mng,ci_ii_400_499_pro,ci_ii_400_499_tectw,ci_ii_400_499_copsw,ci_ii_400_499_claw,ci_ii_400_499_swks,ci_ii_400_499_maopdv,ci_ii_400_499_lab,ci_ii_400_499_idns,ci_ii_400_499_tot,ci_ii_500_649_mng,ci_ii_500_649_pro,ci_ii_500_649_tectw,ci_ii_500_649_copsw,ci_ii_500_649_claw,ci_ii_500_649_swks,ci_ii_500_649_maopdv,ci_ii_500_649_lab,ci_ii_500_649_idns,ci_ii_500_649_tot,ci_ii_650_799_mng,ci_ii_650_799_pro,ci_ii_650_799_tectw,ci_ii_650_799_copsw,ci_ii_650_799_claw,ci_ii_650_799_swks,ci_ii_650_799_maopdv,ci_ii_650_799_lab,ci_ii_650_799_idns,ci_ii_650_799_tot,ci_ii_800_999_mng,ci_ii_800_999_pro,ci_ii_800_999_tectw,ci_ii_800_999_copsw,ci_ii_800_999_claw,ci_ii_800_999_swks,ci_ii_800_999_maopdv,ci_ii_800_999_lab,ci_ii_800_999_idns,ci_ii_800_999_tot,ci_ii_1000_1249_mng,ci_ii_1000_1249_pro,ci_ii_1000_1249_tectw,ci_ii_1000_1249_copsw,ci_ii_1000_1249_claw,ci_ii_1000_1249_swks,ci_ii_1000_1249_maopdv,ci_ii_1000_1249_lab,ci_ii_1000_1249_idns,ci_ii_1000_1249_tot,ci_ii_1250_1499_mng,ci_ii_1250_1499_pro,ci_ii_1250_1499_tectw,ci_ii_1250_1499_copsw,ci_ii_1250_1499_claw,ci_ii_1250_1499_swks,ci_ii_1250_1499_maopdv,ci_ii_1250_1499_lab,ci_ii_1250_1499_idns,ci_ii_1250_1499_tot,ci_ii_1500_1749_mng,ci_ii_1500_1749_pro,ci_ii_1500_1749_tectw,ci_ii_1500_1749_copsw,ci_ii_1500_1749_claw,ci_ii_1500_1749_swks,ci_ii_1500_1749_maopdv,ci_ii_1500_1749_lab,ci_ii_1500_1749_idns,ci_ii_1500_1749_tot,ci_ii_1750_1999_mng,ci_ii_1750_1999_pro,ci_ii_1750_1999_tectw,ci_ii_1750_1999_copsw,ci_ii_1750_1999_claw,ci_ii_1750_1999_swks,ci_ii_1750_1999_maopdv,ci_ii_1750_1999_lab,ci_ii_1750_1999_idns,ci_ii_1750_1999_tot,lga_name16
21610,185,70,862,176,225,124,167,147,30,1990,156,46,604,68,114,80,98,72,22,1264,147,35,407,26,65,53,70,51,14,868,111,22,234,14,32,32,32,30,6,513,170,32,216,9,19,38,23,23,7,543,68,10,51,3,6,17,9,6,6,173,25,5,84,28,15,29,17,13,28,244,1293,492,4631,1946,1289,1228,820,1207,179,13086,0,3,0,0,4,3,0,0,0,11,0,3,3,6,6,18,0,16,3,48,3,3,0,16,10,23,0,15,0,67,0,0,3,13,17,27,0,7,0,73,9,0,8,25,15,17,3,11,0,83,6,5,15,28,23,23,6,19,0,117,8,5,11,35,31,24,13,13,0,141,14,4,8,13,31,14,6,11,0,102,11,3,10,16,17,11,3,7,0,78,8,3,3,4,10,3,4,3,0,37,5,0,3,0,4,3,0,0,0,25,5,0,0,0,0,3,0,0,0,16,Casey (C)
21670,18,4,66,22,10,0,18,11,3,148,9,0,16,8,9,3,4,0,0,54,9,3,19,0,6,3,4,0,0,46,4,3,10,3,0,0,3,0,0,22,9,0,7,0,0,0,7,0,0,20,0,0,3,0,0,0,0,0,0,4,0,0,9,0,0,0,0,4,0,16,146,33,378,172,82,77,83,127,19,1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0,0,0,3,0,0,4,0,8,3,0,4,3,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Goldfields (S)
21750,64,8,130,36,26,17,33,59,3,387,51,9,58,20,11,4,30,36,6,222,29,7,53,10,5,3,13,3,0,129,26,3,39,0,3,0,10,3,0,86,18,0,27,0,3,3,4,3,0,54,3,0,4,0,0,0,3,3,0,19,0,0,15,3,3,0,0,7,0,34,374,76,690,352,159,129,182,379,27,2370,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,5,0,0,4,0,3,0,0,7,0,14,0,0,3,0,3,0,0,3,0,10,0,0,0,3,7,3,0,3,0,18,0,0,0,3,3,3,0,6,0,25,3,0,3,5,7,0,0,4,0,20,0,0,0,0,8,3,0,5,0,23,0,0,3,0,3,0,4,3,0,10,3,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,Colac-Otway (S)
21830,70,3,80,17,9,3,42,35,3,266,53,10,39,10,5,5,19,14,0,152,31,3,31,0,0,0,15,9,3,93,15,0,21,0,5,0,12,22,0,69,19,0,42,0,0,0,3,5,0,72,28,0,46,0,0,0,0,3,0,73,3,0,16,0,0,3,0,5,0,25,442,48,525,180,84,76,136,249,24,1765,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,3,0,11,3,0,0,0,0,0,0,6,0,10,0,0,0,3,3,4,0,3,0,18,5,0,0,3,0,0,3,6,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,Corangamite (S)
21890,131,55,499,139,122,51,103,47,29,1182,96,23,350,53,69,31,45,22,8,708,96,34,276,29,27,21,44,26,9,566,68,12,159,11,15,12,18,16,7,319,86,14,154,9,19,17,11,17,5,343,45,3,24,4,7,12,5,4,0,113,18,8,49,9,14,7,12,17,16,147,779,319,2688,1265,655,568,518,472,120,7378,0,0,0,0,3,3,0,0,0,7,0,0,0,8,0,4,0,0,0,11,0,0,3,5,3,8,3,8,0,28,0,0,0,9,0,4,3,6,0,24,0,3,3,9,12,3,3,6,0,39,0,3,9,17,7,10,3,3,0,61,3,4,3,10,13,9,5,6,3,64,3,0,14,12,20,8,7,5,0,72,5,5,0,3,12,7,3,3,0,41,7,4,0,3,4,0,4,0,0,24,5,3,0,0,0,3,0,0,0,14,5,0,0,0,0,3,0,0,0,9,Darebin (C)
22110,87,26,217,41,59,30,72,53,5,600,62,14,106,26,29,12,37,19,4,316,55,19,77,7,13,10,22,14,0,212,18,7,33,5,4,5,11,7,0,96,19,3,30,3,13,3,3,0,0,77,10,0,11,3,0,7,4,0,0,39,9,0,23,15,5,7,7,7,3,72,577,166,1245,600,379,306,289,473,49,4086,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,4,0,12,0,0,0,5,3,3,0,0,0,15,3,3,0,11,5,5,0,3,0,25,0,3,0,12,4,5,0,9,0,34,0,0,3,11,4,8,0,7,0,37,8,3,5,11,5,10,0,3,0,51,8,3,10,4,8,3,3,6,0,49,0,0,0,4,7,3,0,3,0,29,0,0,0,3,4,0,0,0,0,13,3,0,4,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,East Gippsland (S)
22170,140,69,658,155,156,76,107,119,9,1487,140,39,440,76,94,54,48,49,11,954,132,36,261,20,37,39,33,38,7,599,74,18,157,19,22,18,13,21,0,342,114,24,120,12,19,21,15,23,0,342,49,9,38,4,3,6,10,7,3,135,16,3,72,22,15,9,10,17,20,178,1042,398,3255,1427,977,700,526,799,105,9223,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,4,0,18,0,0,4,4,5,4,0,8,0,34,0,0,0,9,3,16,4,3,0,39,0,3,11,5,9,10,0,8,0,42,4,0,8,22,16,15,0,13,0,83,4,6,4,26,18,10,8,12,0,86,14,4,7,14,20,10,6,7,0,88,9,3,5,8,20,9,5,0,0,52,0,0,3,6,8,3,0,3,0,22,0,3,0,0,7,0,0,0,0,19,0,0,0,0,3,0,0,3,0,8,Frankston (C)
22250,39,4,41,13,16,8,18,15,0,158,21,3,24,0,3,0,7,6,0,68,10,0,9,4,3,4,3,3,0,29,13,0,3,0,0,0,0,0,0,24,12,0,0,3,3,0,0,0,0,21,8,0,0,0,0,0,0,0,0,8,6,3,4,3,0,0,0,0,0,23,291,41,265,93,77,54,65,130,4,1023,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,3,0,0,0,0,10,3,0,0,4,4,3,0,0,0,9,0,0,0,0,6,0,0,3,0,9,0,0,0,0,6,0,0,3,0,11,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gannawarra (S)
22830,129,72,446,101,105,57,111,123,12,1148,94,29,241,54,43,24,55,61,4,613,90,13,154,27,31,16,24,33,3,403,43,8,79,9,9,4,16,21,4,202,55,6,85,11,9,6,4,6,0,189,18,0,11,3,3,0,3,5,0,55,4,3,31,12,6,4,10,13,9,96,784,296,2178,870,623,457,463,721,83,6471,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,9,0,7,0,22,0,0,0,6,0,9,0,0,0,22,3,0,0,4,3,8,3,5,0,25,0,0,3,6,5,9,0,8,0,35,4,0,6,15,12,8,0,7,0,56,3,3,0,11,3,13,0,12,0,45,6,0,5,5,22,8,3,14,0,61,9,3,4,0,12,3,4,3,0,31,3,3,0,0,6,0,7,5,0,25,3,0,3,0,0,0,0,3,0,16,0,0,0,0,3,0,0,3,0,4,Greater Shepparton (C)
22910,24,8,61,12,6,0,7,5,0,122,11,5,28,3,4,0,3,9,0,65,15,0,13,0,0,0,0,0,0,33,5,0,3,0,0,0,3,0,0,14,6,0,4,3,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,6,6,0,6,0,0,0,0,0,0,11,198,28,310,148,55,58,35,111,11,961,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,11,0,0,0,4,0,0,0,3,0,5,0,0,0,7,4,0,0,4,0,15,7,0,0,0,3,5,0,3,0,20,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hepburn (S)
22980,21,3,24,13,4,4,10,7,0,91,14,3,8,6,4,0,9,0,0,43,7,0,4,0,3,0,3,5,0,24,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,13,0,0,19,3,0,3,0,3,0,0,0,0,8,3,0,0,0,4,0,0,0,0,8,131,14,132,86,42,16,46,57,7,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hindmarsh (S)
23110,83,39,518,59,110,32,217,149,13,1226,97,44,425,37,62,25,130,97,9,927,104,41,362,18,50,27,107,72,14,792,88,28,288,16,37,13,72,41,13,587,143,31,386,13,28,14,99,56,8,774,66,6,120,0,5,9,16,3,7,242,12,3,61,8,12,10,10,16,18,145,760,289,2999,697,535,303,1059,787,117,7552,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,4,0,12,0,0,0,3,3,3,0,8,0,11,0,0,0,9,0,0,0,3,0,10,0,0,0,0,4,0,0,0,0,15,0,0,8,10,13,4,0,3,0,34,3,0,3,9,20,3,13,8,0,58,7,3,3,6,15,0,10,12,0,60,0,0,5,4,7,4,6,9,0,43,3,0,0,4,9,0,4,5,0,22,3,0,0,0,4,0,3,5,0,15,3,0,0,3,0,0,0,3,0,11,Hobsons Bay (C)
23190,59,23,129,43,30,11,29,22,3,359,29,24,60,12,17,3,15,3,4,172,30,4,36,3,12,3,3,5,3,102,9,3,18,4,0,0,3,3,0,48,21,3,14,4,6,3,0,3,0,49,8,0,5,0,0,0,0,0,0,20,8,5,11,7,0,7,0,3,0,38,326,112,731,282,222,169,129,156,21,2150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,3,0,0,0,0,6,0,0,0,3,6,5,0,5,0,19,0,0,0,0,8,0,0,4,0,14,0,0,0,4,5,5,0,0,0,21,0,0,0,6,8,3,0,3,0,19,0,3,3,3,11,6,0,0,0,22,0,3,0,4,7,0,0,0,0,17,3,3,0,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Horsham (RC)
23270,280,84,1234,259,346,153,525,272,40,3193,222,89,925,135,208,95,330,143,27,2183,217,79,794,99,118,46,218,93,22,1684,169,54,531,58,66,31,96,70,12,1084,276,87,582,30,57,44,83,38,18,1219,100,49,159,8,17,14,21,9,3,382,38,11,144,30,15,14,42,22,40,348,1754,658,6547,1908,1741,1151,2471,1682,283,18180,0,0,0,0,0,0,0,0,0,8,0,0,3,3,5,5,3,9,0,29,4,0,0,6,0,11,0,17,0,46,0,0,0,12,8,7,5,6,0,42,0,0,8,7,16,18,3,17,0,74,3,4,6,21,16,19,12,26,0,109,8,4,9,22,38,25,28,29,0,170,16,5,13,35,50,23,27,27,5,206,8,12,14,25,49,8,40,15,0,162,6,3,6,6,17,9,9,11,0,77,10,0,4,9,14,3,6,8,0,57,8,0,0,3,3,0,0,0,3,16,Hume (C)
23350,24,3,63,20,9,4,22,30,0,170,6,4,37,12,8,3,9,27,0,105,21,7,21,7,0,0,16,12,0,89,17,0,12,0,6,5,9,11,0,55,12,6,11,3,4,0,0,3,0,39,8,0,4,0,0,0,0,0,0,15,3,0,8,0,0,0,0,4,0,16,196,40,370,155,75,54,86,182,14,1166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,5,0,0,3,0,4,0,0,0,0,5,0,0,0,0,4,0,0,0,0,4,0,0,3,4,4,0,0,3,0,12,0,0,0,0,0,0,3,0,0,5,5,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,Indigo (S)
23430,266,122,1258,173,238,123,260,187,31,2658,252,98,875,49,137,94,146,81,24,1758,242,88,647,31,78,75,82,58,9,1316,155,53,404,16,24,46,29,30,9,772,287,54,358,8,28,43,23,28,5,844,131,15,51,0,13,12,9,0,0,244,24,3,124,15,19,20,19,22,36,279,1783,648,5889,1371,1300,1039,1281,1178,195,14673,0,0,0,4,3,0,0,0,0,9,3,0,0,5,3,6,0,8,0,25,0,0,0,5,4,14,0,13,0,42,0,3,0,16,9,17,3,6,0,56,0,4,3,8,9,9,0,6,5,44,3,5,7,6,13,17,4,24,0,87,10,4,12,12,27,20,20,23,0,133,9,5,21,14,17,14,18,22,0,121,10,7,3,0,16,6,10,7,0,63,7,5,0,0,12,8,3,0,0,44,10,3,3,0,7,3,3,0,0,30,3,3,0,7,0,7,0,0,0,19,Kingston (C) (Vic.)
23670,218,78,995,121,279,119,272,144,25,2242,220,77,676,43,133,80,112,68,16,1414,216,68,486,23,71,57,69,39,18,1050,151,48,272,13,21,35,32,21,8,604,212,64,289,10,38,47,30,22,4,712,106,12,61,9,17,26,6,3,3,244,23,12,92,22,34,15,20,13,24,252,1543,581,5019,1291,1347,902,1220,1027,174,13104,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,15,0,0,0,26,0,4,0,10,7,8,0,5,0,35,0,0,5,10,9,17,3,16,0,52,0,3,4,5,11,12,0,9,0,57,4,0,9,14,12,21,5,8,0,78,4,9,12,20,28,14,13,14,0,114,8,8,11,14,22,10,15,11,0,89,9,3,3,4,35,11,6,8,0,86,9,0,3,3,16,13,4,0,0,52,0,4,3,0,6,0,3,3,0,17,4,0,0,4,0,0,0,0,0,14,Knox (C)
23810,96,48,450,93,171,38,116,67,12,1095,59,33,316,46,111,20,81,54,13,731,75,32,279,20,44,7,78,63,12,611,58,8,250,18,22,10,91,62,3,540,89,14,514,20,34,4,205,53,17,957,49,11,237,3,9,3,46,8,3,371,12,4,70,20,7,3,15,8,21,165,704,305,3225,1067,982,486,855,726,125,8475,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6,0,3,0,15,0,0,3,7,3,3,0,7,4,31,0,3,0,9,7,11,3,3,0,37,0,0,4,17,7,9,0,7,0,41,0,0,4,9,15,15,3,12,3,68,3,3,6,17,22,9,3,15,3,80,8,3,3,13,25,3,8,7,3,64,3,0,0,0,9,4,3,3,3,28,7,8,3,3,6,0,3,3,0,29,3,0,0,0,7,0,0,3,0,12,0,0,0,0,0,0,0,3,0,9,Latrobe (C) (Vic.)
23940,34,0,18,6,3,0,18,12,0,100,11,0,9,3,4,0,10,4,0,46,10,0,3,0,0,0,5,0,0,29,7,3,3,0,0,0,0,0,0,19,6,0,0,0,0,0,0,0,0,12,3,0,3,0,0,0,0,0,0,8,7,0,3,0,0,0,0,3,0,12,249,13,114,48,34,14,60,113,7,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,4,0,7,0,0,0,0,0,6,0,0,0,8,3,0,0,0,0,0,0,3,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Loddon (S)
24130,52,13,196,60,32,17,32,53,0,450,38,10,116,26,23,8,26,16,0,269,31,8,74,6,16,10,16,10,0,167,25,0,31,12,3,5,8,3,0,83,17,0,38,5,4,4,4,3,4,77,11,4,8,0,3,4,0,0,0,35,5,6,27,4,3,0,6,5,3,65,297,95,1060,478,242,183,157,299,28,2848,0,0,0,0,3,0,0,0,0,5,0,0,0,5,0,4,0,3,0,14,0,0,0,3,3,5,0,3,0,14,3,0,0,5,0,4,0,4,0,17,0,0,0,5,0,3,0,0,0,15,0,3,0,0,0,3,0,4,0,18,3,0,3,3,5,3,0,0,0,25,0,0,6,3,8,3,0,3,0,32,0,0,0,3,3,0,0,4,0,10,0,0,0,4,0,0,4,0,0,6,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,Macedon Ranges (S)
24210,74,16,281,80,67,32,43,41,11,653,48,14,194,28,29,24,19,18,3,373,54,11,136,20,14,12,17,18,0,278,29,5,82,6,12,13,0,14,3,168,44,13,64,12,13,12,7,6,0,160,24,6,21,3,5,9,0,3,0,71,8,3,46,16,11,6,5,3,3,101,427,167,1559,807,382,384,166,324,38,4251,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,8,0,16,0,0,0,7,5,8,0,0,0,23,0,0,0,3,0,11,0,3,0,19,0,0,6,3,3,3,0,4,0,18,3,0,0,9,6,10,0,4,0,36,4,0,0,8,5,5,0,3,0,31,0,3,4,9,10,5,0,7,0,29,4,3,4,3,5,4,0,0,0,26,0,0,0,3,7,0,0,0,0,10,0,0,0,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,Manningham (C)
24250,30,4,47,10,12,8,14,13,0,128,19,0,31,4,10,3,15,3,0,79,19,0,11,3,3,0,3,0,0,39,7,0,13,0,0,0,0,0,0,21,8,0,5,0,0,3,4,0,0,19,0,0,4,0,0,0,0,3,0,9,3,0,9,0,3,0,0,0,0,15,151,18,281,97,66,58,51,86,10,816,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,8,0,0,0,0,3,3,0,3,0,9,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mansfield (S)
24330,91,43,305,92,98,49,91,61,12,830,49,25,210,45,64,26,63,32,12,525,55,27,152,28,21,22,27,21,6,354,48,12,102,15,4,11,19,10,6,222,62,9,116,13,7,13,16,22,4,256,31,4,23,4,4,6,0,0,0,72,8,3,19,11,7,7,10,5,4,80,514,230,1639,841,545,498,508,427,69,5274,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,4,0,0,0,11,3,0,3,3,3,7,0,5,0,25,0,0,0,8,3,6,3,3,0,26,3,0,5,5,3,9,0,10,0,35,4,4,4,18,8,8,6,15,0,59,9,0,4,13,12,5,4,10,0,65,6,0,3,14,12,8,5,5,0,54,8,0,0,0,16,0,4,4,0,30,5,3,0,3,3,8,3,3,0,22,0,0,3,0,3,0,0,3,0,15,0,0,3,0,3,0,0,0,0,6,Maribyrnong (C)
24410,145,64,728,109,152,80,124,138,10,1557,151,67,504,40,70,36,48,66,10,1001,124,33,318,34,41,23,28,38,3,649,90,24,149,14,23,18,11,29,3,348,111,26,161,7,19,18,26,9,3,384,56,10,37,3,9,7,0,4,0,119,25,10,85,22,7,7,5,10,14,202,1002,405,3515,1157,828,640,485,787,106,8914,0,0,0,0,0,0,0,3,0,6,0,0,0,4,0,9,0,5,0,19,0,0,0,7,9,8,0,3,3,32,3,0,0,12,4,10,0,4,0,28,3,0,3,7,5,4,3,9,0,39,0,0,7,8,9,3,0,3,0,43,3,0,8,15,23,11,6,11,0,81,3,3,0,8,18,0,11,6,0,56,3,0,4,0,9,7,0,3,0,42,3,5,3,4,3,3,3,7,0,28,3,0,0,0,3,0,0,0,0,14,0,0,0,3,0,0,0,0,0,3,Maroondah (C)
24600,506,468,1560,618,1560,272,196,285,88,5554,463,562,1325,354,1112,168,149,213,57,4400,531,608,1259,200,702,138,138,170,51,3795,441,435,986,140,294,74,139,164,39,2705,867,683,1319,133,300,117,421,236,47,4133,476,254,247,32,93,78,43,25,24,1271,52,32,179,44,66,28,26,32,82,544,3996,3668,9537,4152,6930,2011,1508,2505,694,35002,0,0,0,0,3,0,0,3,0,7,3,3,0,18,3,14,0,5,0,56,3,5,8,25,10,18,0,21,0,86,0,4,5,29,12,21,5,26,0,99,0,0,6,45,24,21,0,13,0,120,10,4,11,37,58,40,0,36,6,215,12,18,24,59,91,27,12,34,3,273,35,28,27,60,152,32,12,19,3,365,30,40,34,57,177,29,14,16,3,400,36,53,15,44,126,17,8,6,0,303,33,43,13,16,72,14,6,5,0,194,30,32,7,3,30,4,5,3,0,115,Melbourne (C)
24650,79,23,349,97,61,30,79,53,7,781,43,15,202,79,46,16,31,36,3,477,37,9,163,49,14,15,20,24,5,344,27,5,101,30,11,9,14,13,0,205,49,9,137,22,12,7,20,5,0,269,21,3,21,0,0,9,3,0,0,62,9,3,35,18,5,5,6,12,14,106,448,161,1864,1006,456,404,379,407,70,5193,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,11,0,3,0,17,0,0,0,0,0,13,0,12,0,32,0,3,0,9,3,10,0,4,0,33,0,0,0,6,4,8,0,3,0,29,3,0,0,11,15,10,4,6,0,47,0,0,0,7,11,8,5,7,0,45,3,3,7,12,16,3,8,3,0,47,0,0,3,9,6,0,0,3,0,23,0,0,0,0,8,3,3,0,0,23,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,Melton (C)
