lga_code16,m_ewft_15_19_e,m_ewft_15_19_om_ie,m_ewft_15_19_om_uie,m_ewft_15_19_cfw,m_ewft_15_19_es_ns,m_ewft_15_19_tot,m_ewft_20_24_e,m_ewft_20_24_om_ie,m_ewft_20_24_om_uie,m_ewft_20_24_cfw,m_ewft_20_24_es_ns,m_ewft_20_24_tot,m_ewft_25_29_e,m_ewft_25_29_om_ie,m_ewft_25_29_om_uie,m_ewft_25_29_cfw,m_ewft_25_29_es_ns,m_ewft_25_29_tot,m_ewft_30_34_e,m_ewft_30_34_om_ie,m_ewft_30_34_om_uie,m_ewft_30_34_cfw,m_ewft_30_34_es_ns,m_ewft_30_34_tot,m_ewft_35_39_e,m_ewft_35_39_om_ie,m_ewft_35_39_om_uie,m_ewft_35_39_cfw,m_ewft_35_39_es_ns,m_ewft_35_39_tot,m_ewft_40_44_e,m_ewft_40_44_om_ie,m_ewft_40_44_om_uie,m_ewft_40_44_cfw,m_ewft_40_44_es_ns,m_ewft_40_44_tot,m_ewft_45_49_e,m_ewft_45_49_om_ie,m_ewft_45_49_om_uie,m_ewft_45_49_cfw,m_ewft_45_49_es_ns,m_ewft_45_49_tot,m_ewft_50_54_e,m_ewft_50_54_om_ie,m_ewft_50_54_om_uie,m_ewft_50_54_cfw,m_ewft_50_54_es_ns,m_ewft_50_54_tot,m_ewft_55_59_e,m_ewft_55_59_om_ie,m_ewft_55_59_om_uie,m_ewft_55_59_cfw,m_ewft_55_59_es_ns,m_ewft_55_59_tot,m_ewft_60_64_e,m_ewft_60_64_om_ie,m_ewft_60_64_om_uie,m_ewft_60_64_cfw,m_ewft_60_64_es_ns,m_ewft_60_64_tot,m_ewft_65_69_e,m_ewft_65_69_om_ie,m_ewft_65_69_om_uie,m_ewft_65_69_cfw,m_ewft_65_69_es_ns,m_ewft_65_69_tot,m_ewft_70_74_e,m_ewft_70_74_om_ie,m_ewft_70_74_om_uie,m_ewft_70_74_cfw,m_ewft_70_74_es_ns,m_ewft_70_74_tot,m_ewft_75ov_e,m_ewft_75ov_om_ie,m_ewft_75ov_om_uie,m_ewft_75ov_cfw,m_ewft_75ov_es_ns,m_ewft_75ov_tot,m_ewft_tot_e,m_ewft_tot_om_ie,m_ewft_tot_om_uie,m_ewft_tot_cfw,m_ewft_tot_es_ns,m_ewft_tot_tot,m_ewpt_15_19_e,m_ewpt_15_19_om_ie,m_ewpt_15_19_om_uie,m_ewpt_15_19_cfw,m_ewpt_15_19_es_ns,m_ewpt_15_19_tot,m_ewpt_20_24_e,m_ewpt_20_24_om_ie,m_ewpt_20_24_om_uie,m_ewpt_20_24_cfw,m_ewpt_20_24_es_ns,m_ewpt_20_24_tot,m_ewpt_25_29_e,m_ewpt_25_29_om_ie,m_ewpt_25_29_om_uie,m_ewpt_25_29_cfw,m_ewpt_25_29_es_ns,m_ewpt_25_29_tot,m_ewpt_30_34_e,m_ewpt_30_34_om_ie,m_ewpt_30_34_om_uie,m_ewpt_30_34_cfw,m_ewpt_30_34_es_ns,m_ewpt_30_34_tot,m_ewpt_35_39_e,m_ewpt_35_39_om_ie,m_ewpt_35_39_om_uie,m_ewpt_35_39_cfw,m_ewpt_35_39_es_ns,m_ewpt_35_39_tot,m_ewpt_40_44_e,m_ewpt_40_44_om_ie,m_ewpt_40_44_om_uie,m_ewpt_40_44_cfw,m_ewpt_40_44_es_ns,m_ewpt_40_44_tot,m_ewpt_45_49_e,m_ewpt_45_49_om_ie,m_ewpt_45_49_om_uie,m_ewpt_45_49_cfw,m_ewpt_45_49_es_ns,m_ewpt_45_49_tot,m_ewpt_50_54_e,m_ewpt_50_54_om_ie,m_ewpt_50_54_om_uie,m_ewpt_50_54_cfw,m_ewpt_50_54_es_ns,m_ewpt_50_54_tot,m_ewpt_55_59_e,m_ewpt_55_59_om_ie,m_ewpt_55_59_om_uie,m_ewpt_55_59_cfw,m_ewpt_55_59_es_ns,m_ewpt_55_59_tot,m_ewpt_60_64_e,m_ewpt_60_64_om_ie,m_ewpt_60_64_om_uie,m_ewpt_60_64_cfw,m_ewpt_60_64_es_ns,m_ewpt_60_64_tot,m_ewpt_65_69_e,m_ewpt_65_69_om_ie,m_ewpt_65_69_om_uie,m_ewpt_65_69_cfw,m_ewpt_65_69_es_ns,m_ewpt_65_69_tot,m_ewpt_70_74_e,m_ewpt_70_74_om_ie,m_ewpt_70_74_om_uie,m_ewpt_70_74_cfw,m_ewpt_70_74_es_ns,m_ewpt_70_74_tot,m_ewpt_75ov_e,m_ewpt_75ov_om_ie,m_ewpt_75ov_om_uie,m_ewpt_75ov_cfw,m_ewpt_75ov_es_ns,m_ewpt_75ov_tot,m_ewpt_tot_e,m_ewpt_tot_om_ie,m_ewpt_tot_om_uie,m_ewpt_tot_cfw,m_ewpt_tot_es_ns,m_ewpt_tot_tot,m_eafw_e,m_eafw_om_ie,m_eafw_om_uie,m_eafw_cfw,m_eafw_es_ns,m_eafw_tot,m_h_ns_e,m_h_ns_om_ie,m_h_ns_om_uie,m_h_ns_cfw,m_h_ns_es_ns,m_h_ns_tot,m_tot_e,m_tot_om_ie,m_tot_om_uie,m_tot_cfw,m_tot_es_ns,m_tot_tot,f_ewft_15_19_e,f_ewft_15_19_om_ie,f_ewft_15_19_om_uie,f_ewft_15_19_cfw,f_ewft_15_19_es_ns,f_ewft_15_19_tot,f_ewft_20_24_e,f_ewft_20_24_om_ie,f_ewft_20_24_om_uie,f_ewft_20_24_cfw,f_ewft_20_24_es_ns,f_ewft_20_24_tot,f_ewft_25_29_e,f_ewft_25_29_om_ie,lga_name16
57700,48,0,0,0,0,47,140,0,6,0,0,151,140,15,27,0,0,181,134,23,33,0,3,187,119,31,38,0,0,187,111,28,41,3,3,183,128,34,36,5,3,205,136,51,39,6,3,239,97,27,31,7,4,168,64,13,29,3,0,114,18,9,9,3,0,42,5,3,4,5,0,16,0,3,6,0,0,8,1137,239,292,38,19,1733,93,0,0,8,0,97,54,0,7,0,0,64,27,0,12,0,0,40,22,3,16,0,0,44,28,0,16,0,0,42,10,3,11,5,0,32,17,3,9,0,0,32,18,3,10,3,0,36,15,7,7,0,0,34,21,6,19,3,0,46,12,5,12,0,0,27,12,3,3,5,0,22,6,0,3,5,0,14,327,48,122,31,3,535,60,6,13,8,0,83,30,3,7,0,0,44,1552,297,436,79,27,2399,18,0,0,0,0,18,93,3,4,0,0,106,107,0,Serpentine-Jarrahdale (S)
57770,3,0,0,0,0,3,10,0,0,0,0,10,14,0,0,0,0,14,19,0,3,0,0,15,20,0,5,0,0,24,18,0,0,0,0,17,12,6,6,0,0,21,13,0,4,0,0,19,14,0,3,0,0,20,10,0,3,0,0,15,0,0,3,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,135,13,19,0,3,176,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,7,0,0,0,0,9,3,0,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,6,3,0,3,0,0,8,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,27,6,12,0,0,48,3,0,0,0,0,5,4,0,0,0,0,3,173,22,29,0,4,228,3,0,0,0,0,3,8,0,0,0,0,8,14,0,Shark Bay (S)
57840,37,0,0,0,0,37,183,3,7,0,0,190,334,28,29,4,3,400,420,52,33,6,3,509,360,64,37,3,0,471,367,86,25,3,0,479,296,82,44,0,5,427,269,96,49,6,5,421,269,83,47,6,0,411,173,58,34,5,0,273,54,29,19,3,3,101,9,10,3,0,0,24,3,3,4,0,0,11,2788,582,338,40,23,3765,222,0,4,3,3,228,272,4,13,0,0,293,135,3,19,0,0,165,112,8,19,3,0,140,67,11,13,0,0,92,52,14,11,0,0,80,44,19,19,4,0,79,35,29,26,3,0,90,42,19,26,6,0,89,50,41,32,5,0,136,57,20,38,10,0,124,29,16,13,3,0,58,8,8,13,3,0,32,1120,190,243,47,14,1607,120,15,17,0,0,156,70,3,4,9,8,96,4091,792,597,102,43,5630,35,0,0,0,0,35,256,0,4,0,0,258,410,6,South Perth (C)
57910,416,0,4,0,4,428,1838,20,52,0,14,1923,3110,127,163,9,17,3427,3432,292,238,11,16,3985,2833,354,230,12,21,3452,2697,416,252,28,25,3424,2498,471,252,22,14,3261,2205,465,265,20,31,2979,1721,409,238,23,11,2407,1084,251,175,20,14,1537,367,150,93,8,7,621,69,41,27,7,0,147,22,23,16,5,0,63,22284,3022,2007,176,174,27658,1172,3,15,15,12,1214,1592,11,76,4,13,1705,849,25,80,6,13,969,576,45,103,10,4,735,362,47,90,9,4,520,286,48,90,14,6,438,287,77,121,17,7,512,297,80,132,9,10,532,247,86,143,24,4,504,304,95,160,22,4,588,288,119,151,27,8,592,140,57,76,22,9,309,68,41,51,19,4,181,6479,740,1274,198,100,8797,731,58,64,17,15,885,452,37,53,15,68,623,29943,3856,3399,410,359,37966,191,3,0,0,3,196,1482,13,26,0,10,1524,2521,39,Stirling (C)
57000,3,0,0,0,0,3,18,0,0,0,0,18,75,0,3,0,0,75,73,3,0,0,0,83,44,3,0,0,0,49,53,0,0,0,0,58,60,3,4,4,0,67,48,0,3,4,0,63,45,3,6,0,0,57,37,0,4,0,0,39,8,0,0,0,0,7,3,0,0,0,0,4,0,4,0,0,0,4,454,23,29,12,3,524,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,4,3,0,0,0,0,3,8,0,0,0,0,6,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,27,0,3,4,0,37,40,0,5,0,0,44,10,0,0,0,0,7,528,26,35,20,9,613,0,0,0,0,0,0,3,0,0,0,0,3,13,0,Perenjori (S)
65210,4,0,0,0,0,4,7,0,0,0,0,7,14,0,0,0,0,11,16,0,3,0,0,19,15,0,0,0,0,16,17,0,7,3,0,23,11,0,7,0,0,16,12,0,9,3,0,20,16,0,6,0,0,25,6,0,6,3,0,17,7,4,4,3,0,14,0,0,3,0,0,6,0,0,0,0,0,3,123,9,41,11,0,184,3,0,0,0,0,3,9,0,0,0,0,14,9,0,0,0,0,11,6,0,0,0,0,6,0,0,0,0,0,0,8,0,3,0,0,17,11,0,3,0,0,16,14,0,3,0,0,15,12,0,6,0,0,15,12,0,6,3,0,17,9,0,4,0,0,12,0,0,4,0,0,4,0,0,0,3,0,3,92,3,34,5,3,136,6,0,6,0,3,18,7,0,0,0,4,11,226,14,82,24,8,346,0,0,0,0,0,0,3,0,0,0,0,3,7,0,Tasman (M)
65410,39,0,0,0,0,42,143,0,3,0,3,151,138,3,4,0,3,154,152,12,10,0,0,175,132,9,13,0,3,158,141,11,17,5,0,169,139,19,18,3,0,179,157,18,18,7,0,199,118,20,25,7,4,169,64,22,24,5,0,113,12,6,7,3,0,29,4,0,3,0,0,11,0,4,0,3,0,10,1232,118,148,44,18,1556,57,0,0,0,0,60,29,0,0,3,0,32,17,0,0,3,0,17,16,0,4,0,0,16,17,0,0,3,0,16,24,0,3,0,0,28,24,0,4,0,0,37,39,0,12,0,0,55,32,0,12,3,0,49,42,6,13,0,3,68,16,3,3,5,0,28,9,3,10,4,0,18,3,0,3,0,0,11,322,11,67,23,4,435,71,3,9,0,0,87,30,3,0,0,6,43,1661,133,223,67,31,2113,17,0,0,0,0,17,54,0,0,0,0,58,53,0,Waratah/Wynyard (M)
65610,10,0,0,0,0,14,68,0,0,0,0,71,100,0,3,0,0,99,113,0,0,0,0,117,84,0,0,0,0,91,101,3,3,3,4,111,128,7,4,0,0,141,117,4,3,5,3,126,84,7,0,0,4,101,44,6,6,0,0,52,12,0,0,3,0,13,3,0,0,0,0,4,3,0,0,0,0,3,866,27,25,9,11,943,9,0,0,0,0,9,13,0,0,0,0,16,8,0,0,0,0,7,8,0,0,0,0,8,5,0,0,4,0,9,16,0,0,0,0,13,8,0,3,0,0,10,9,0,3,0,0,9,20,0,8,0,0,26,13,0,3,0,0,13,3,0,0,0,0,12,3,0,0,0,0,4,0,0,0,0,0,0,119,4,25,5,0,154,58,3,0,0,0,65,28,0,0,0,3,31,1066,36,52,21,22,1193,0,0,0,0,0,0,33,0,0,0,0,33,40,0,West Coast (M)
65810,28,0,0,0,0,28,91,3,4,0,0,97,94,3,7,0,0,108,79,11,13,3,0,110,70,11,19,3,3,103,77,19,31,3,3,127,93,13,24,3,0,133,81,13,33,5,0,132,70,20,34,11,3,137,61,17,25,3,0,100,19,6,10,5,0,36,6,3,0,3,0,10,0,0,0,0,0,3,755,123,199,34,10,1125,72,0,0,0,0,74,45,0,3,0,0,50,15,0,0,0,0,25,16,0,3,0,0,21,18,0,5,3,0,20,14,4,4,0,0,26,39,4,8,0,0,51,25,0,23,0,0,47,18,3,34,8,0,64,44,8,25,0,4,75,20,5,22,9,0,51,10,10,7,3,0,32,4,4,5,3,0,15,340,36,156,31,9,563,46,3,15,6,3,74,24,0,5,3,9,39,1162,166,379,68,28,1803,13,0,0,0,0,13,58,0,0,0,0,58,57,0,West Tamar (M)
70200,109,0,0,0,0,104,352,0,3,0,3,357,513,11,18,0,3,546,541,23,23,3,0,592,427,27,29,0,3,484,415,42,27,0,0,484,393,46,37,0,5,482,403,50,29,0,4,491,388,53,37,5,0,485,287,26,15,6,3,342,85,18,8,0,0,117,27,3,3,3,0,32,3,3,3,0,0,9,3935,319,224,18,29,4525,185,0,3,3,5,187,68,3,3,0,0,69,68,3,0,0,0,75,66,5,7,0,3,74,58,0,8,0,0,62,40,3,9,0,0,48,51,6,9,0,0,59,42,11,0,0,0,60,36,3,8,0,0,43,42,7,18,3,0,61,36,8,12,3,0,52,15,3,8,0,0,27,11,0,3,0,0,11,707,45,77,8,11,844,173,7,11,0,3,196,79,6,0,0,9,99,4892,382,316,32,50,5667,96,0,0,0,0,100,312,0,0,0,0,316,538,6,Alice Springs (T)
99399,17,0,0,0,0,21,66,0,0,0,0,71,89,0,8,0,0,95,96,4,4,0,3,114,111,3,10,0,3,131,106,4,11,0,3,124,99,9,18,3,3,131,119,3,20,3,6,141,106,15,15,4,3,147,79,3,11,3,0,101,58,3,9,0,0,67,14,0,3,0,0,20,3,0,5,0,0,13,966,48,107,17,19,1167,19,0,0,0,0,19,18,0,0,0,0,18,14,0,0,0,0,19,15,0,3,0,0,16,22,0,0,0,0,20,6,0,0,0,0,8,15,0,3,0,0,21,25,5,3,0,0,38,10,0,10,0,0,21,12,3,4,0,0,24,16,9,4,3,3,28,3,0,3,0,0,5,5,0,4,0,0,5,176,14,34,13,9,245,88,0,7,4,0,98,25,3,0,3,10,37,1253,62,157,34,41,1545,3,0,0,0,0,10,33,0,0,0,0,38,60,0,Unincorp. Other Territories
60410,26,0,0,0,0,27,86,3,0,0,0,90,93,5,12,0,0,113,119,11,9,0,4,137,101,3,13,0,0,118,128,9,17,0,0,154,117,18,15,0,4,160,124,16,15,0,3,152,112,12,12,0,3,141,49,3,10,0,0,70,18,3,5,0,0,30,0,0,3,0,0,5,0,0,0,0,0,4,976,87,115,10,17,1199,54,0,0,0,0,54,47,0,3,0,0,49,21,0,0,0,0,28,13,0,0,0,0,11,10,0,3,0,0,19,18,3,11,0,0,31,13,0,7,3,0,29,10,0,5,0,3,20,13,0,8,0,0,21,14,3,6,0,0,24,7,0,9,0,0,22,3,0,0,0,0,4,3,0,0,3,0,4,228,9,50,14,8,309,35,3,9,0,0,49,28,0,0,0,0,33,1266,97,175,17,32,1590,12,0,0,0,0,12,37,0,3,0,0,36,70,0,Brighton (M)
58330,5,0,0,0,0,5,9,0,0,0,0,13,18,0,3,0,0,17,16,3,0,0,0,19,9,3,5,0,0,18,19,7,0,0,0,23,9,10,5,6,0,29,15,5,13,3,0,39,18,5,16,4,0,46,9,3,16,0,0,30,5,3,3,0,0,18,3,3,0,5,0,9,0,0,4,0,0,9,132,47,72,18,6,273,18,0,0,3,0,19,12,0,0,0,0,10,3,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,6,4,0,5,0,0,7,0,7,9,0,0,13,3,0,8,0,0,10,3,3,3,0,0,17,5,3,6,0,0,12,0,0,4,3,0,15,0,0,0,3,0,3,49,9,41,15,5,128,13,0,3,7,0,26,0,0,0,0,3,9,198,59,120,40,12,432,0,0,0,0,0,0,10,0,3,0,0,10,8,0,Toodyay (S)
58680,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,4,4,0,0,0,9,6,0,0,0,0,10,6,3,0,0,0,7,3,0,0,0,0,12,4,3,0,0,0,11,3,4,0,0,0,6,0,4,0,0,0,6,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,40,16,12,10,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,4,5,3,8,0,0,14,3,0,0,0,0,10,0,0,0,0,0,0,44,20,25,9,3,99,5,0,0,0,0,5,0,0,0,0,0,0,0,0,Wandering (S)
58760,442,0,0,3,0,452,1430,30,75,3,12,1551,1863,110,170,3,8,2154,1834,222,228,13,20,2314,1532,286,221,13,10,2059,1455,306,254,22,19,2052,1420,355,286,27,26,2113,1253,331,278,31,6,1901,874,259,217,21,13,1378,575,155,144,6,6,896,195,66,59,11,8,327,41,27,13,0,0,84,14,13,10,0,0,30,12921,2160,1955,153,126,17319,1063,0,10,19,10,1107,866,7,46,5,4,923,404,21,60,9,3,487,242,17,77,17,4,356,169,37,84,6,4,309,159,46,99,15,4,314,150,50,122,8,4,339,143,46,114,8,4,318,151,42,112,15,0,315,176,43,116,19,0,361,115,45,82,15,9,265,72,19,24,6,3,130,38,5,16,4,0,62,3745,387,957,143,57,5287,429,41,77,22,9,574,324,35,38,17,28,452,17415,2622,3034,337,229,23635,143,0,0,0,0,145,785,5,13,0,8,815,1014,27,Wanneroo (C)
58820,22,0,0,0,0,22,69,0,0,0,3,68,78,0,0,0,0,79,95,8,0,0,3,103,110,6,3,0,0,116,153,8,8,0,0,165,164,5,3,4,0,179,185,10,3,0,0,199,152,4,7,7,3,166,73,0,4,0,0,83,19,0,3,3,0,30,9,5,0,0,0,12,4,0,0,0,0,9,1120,38,44,19,18,1233,14,0,0,0,0,14,0,0,0,0,0,5,4,0,0,0,0,10,11,0,0,0,0,10,11,0,3,0,0,9,12,0,0,0,0,8,11,0,5,0,0,16,10,0,0,0,0,12,15,0,7,0,0,22,9,0,3,3,0,21,6,0,8,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,107,5,26,12,5,150,85,3,0,0,3,93,18,0,4,0,3,21,1325,49,71,28,26,1496,8,0,0,0,0,8,19,0,0,0,0,19,29,0,Waroona (S)
58400,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,0,6,3,0,0,0,0,3,0,0,4,0,0,7,3,3,0,0,0,6,0,4,3,0,0,10,3,4,0,0,0,7,3,0,3,0,0,11,3,5,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,26,20,13,8,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,6,3,0,11,0,0,0,0,0,0,3,0,0,0,0,4,37,19,22,13,3,90,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Trayning (S)
58890,4,0,0,0,0,4,9,0,3,0,0,11,10,0,0,0,0,5,6,3,0,0,0,14,7,3,4,0,0,10,4,0,5,0,0,13,3,3,6,5,0,19,4,8,4,8,0,25,9,4,10,3,0,22,8,0,8,6,0,16,0,0,4,4,0,10,0,0,3,4,0,6,0,0,3,0,0,8,54,29,52,31,3,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,3,0,0,4,0,0,0,0,0,3,3,0,3,0,0,3,3,0,3,0,0,4,0,0,0,3,0,5,0,0,3,0,0,6,0,0,0,3,0,3,12,3,23,11,0,43,5,0,0,0,0,7,0,0,0,0,0,0,70,31,75,46,3,217,0,0,0,0,0,0,7,0,0,0,0,7,0,0,West Arthur (S)
59320,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,8,4,0,0,0,0,6,9,0,4,0,0,13,4,3,3,0,0,4,6,4,0,0,0,8,4,5,3,0,0,13,5,0,11,3,0,14,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,30,13,25,8,4,84,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,20,12,3,0,0,0,22,0,0,0,0,0,0,58,22,31,8,4,124,0,0,0,0,0,3,0,0,0,0,0,0,3,0,Woodanilling (S)
59330,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,13,10,3,0,0,0,9,4,0,0,0,0,0,3,4,0,3,0,7,4,6,3,0,0,17,9,0,0,0,0,9,4,3,3,0,0,9,0,4,0,0,0,7,0,0,0,0,0,3,0,3,0,0,0,5,0,0,0,0,0,3,43,23,9,9,0,87,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,7,0,6,7,0,22,0,0,0,0,0,0,3,0,0,0,0,4,62,22,19,20,0,120,0,0,0,0,0,0,3,0,0,0,0,3,4,0,Wyalkatchem (S)
58470,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,6,0,0,0,0,6,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,3,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,4,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,42,4,0,3,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upper Gascoyne (S)
58510,132,0,0,0,0,139,640,4,15,3,3,664,1201,47,54,0,0,1312,1576,103,77,6,8,1773,1269,98,80,5,8,1466,1156,110,65,8,0,1346,1011,126,58,3,3,1208,911,116,68,6,4,1108,768,65,60,5,3,895,462,53,51,3,9,585,163,39,23,3,4,240,32,19,5,0,0,51,13,4,4,3,0,25,9330,796,568,55,47,10796,252,3,4,3,0,264,745,6,11,3,3,768,490,6,24,3,0,525,330,17,29,3,3,379,194,17,25,3,0,238,170,16,23,8,3,212,126,15,26,3,4,175,116,20,20,4,4,161,125,16,35,6,0,181,130,23,34,3,4,199,103,15,27,3,0,157,48,15,15,7,4,82,18,4,7,4,0,33,2838,176,277,44,26,3362,310,6,12,6,0,337,207,16,15,6,27,270,12699,990,867,111,102,14770,59,0,0,0,0,59,511,0,3,0,9,522,1000,12,Victoria Park (T)
59340,40,0,0,0,3,47,127,0,0,0,0,125,174,4,6,0,0,182,178,14,3,0,3,201,158,10,4,0,0,173,137,13,7,4,3,164,160,21,12,0,0,193,129,16,11,3,0,160,126,23,7,4,0,162,94,6,9,0,5,115,20,9,4,3,3,38,15,0,3,3,0,20,0,0,0,3,0,5,1353,110,73,21,22,1582,27,0,0,0,0,27,27,0,0,0,0,31,21,0,0,0,0,18,22,0,0,0,0,23,18,0,0,0,0,14,19,0,7,0,0,21,23,0,0,0,0,24,23,3,3,0,0,29,13,0,4,0,0,17,17,0,4,0,0,25,3,0,3,0,0,8,0,0,0,0,0,3,3,0,0,0,0,5,207,6,28,3,3,247,92,6,3,0,0,108,42,0,0,0,7,46,1698,125,103,28,32,1981,30,0,0,0,0,26,111,0,0,0,0,108,169,0,Wyndham-East Kimberley (S)
58540,3,0,0,0,0,6,9,0,0,0,0,9,15,0,0,0,0,18,24,4,0,0,0,29,10,0,3,3,0,21,18,0,3,0,0,29,17,5,3,3,0,36,13,11,9,7,0,40,20,6,6,3,0,37,6,3,3,0,0,12,7,3,6,3,0,15,0,0,3,0,0,3,0,0,0,3,0,3,142,28,45,21,8,252,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,4,0,0,4,0,0,5,0,0,0,0,0,0,16,4,12,6,3,42,6,0,0,6,0,9,0,0,0,0,0,3,170,35,55,37,11,303,3,0,0,0,0,3,7,0,0,0,0,7,8,0,Victoria Plains (S)
59350,4,0,0,0,0,4,26,0,0,0,0,26,53,0,0,0,0,60,65,0,0,0,0,68,48,0,0,0,0,46,71,0,0,0,0,71,59,0,0,0,0,61,48,3,0,0,0,54,32,0,0,0,3,39,27,0,0,0,0,30,9,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,442,4,9,6,4,464,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,11,0,0,0,0,11,3,0,0,0,0,3,4,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,41,56,0,0,0,0,56,18,0,0,0,0,22,556,4,10,6,5,581,0,0,0,0,0,0,9,0,0,0,0,9,16,0,Yalgoo (S)
60610,98,0,0,0,3,100,281,0,5,3,3,293,319,9,4,0,0,338,351,11,19,0,0,387,319,18,15,3,5,355,372,35,21,3,3,437,401,46,20,3,3,472,442,40,26,3,8,509,334,31,29,5,7,403,173,20,22,3,5,222,51,10,11,4,3,81,8,6,3,3,0,27,4,0,3,0,0,8,3159,236,168,33,36,3623,205,0,0,0,9,209,96,3,3,0,0,105,63,0,0,0,0,65,43,0,5,0,0,54,49,0,8,0,0,56,59,4,3,3,0,71,55,0,13,0,0,76,88,3,8,0,0,97,72,4,13,4,0,97,76,3,15,3,0,95,40,6,8,0,0,55,17,3,3,6,0,23,6,3,6,0,0,20,875,29,79,21,10,1026,137,5,3,0,5,153,69,3,9,3,8,90,4235,280,255,61,53,4889,63,0,0,0,0,63,222,0,0,0,6,227,217,0,Burnie (C)
