lga_code_2016,count_home_census_nt_0_14_yr,count_hom_census_nt_15_24_yr,count_hom_census_nt_25_34_yr,count_hom_census_nt_35_44_yr,count_hom_census_nt_45_54_yr,count_hom_census_nt_55_64_yr,count_hom_census_nt_65_74_yr,count_hom_census_nt_75_84_yr,count_hom_census_nt_85ov,counted_home_census_night_tot,vis_same_sa2_0_14_yr,vis_same_sa2_15_24_yr,vis_same_sa2_25_34_yr,vis_same_sa2_35_44_yr,vis_same_sa2_45_54_yr,vis_same_sa2_55_64_yr,vis_same_sa2_65_74_yr,vis_same_sa2_75_84_yr,vis_same_sa2_85ov,vis_same_sa2_total,vis_diff_sa2_nsw_0_14_yr,vis_diff_sa2_nsw_15_24_yr,vis_diff_sa2_nsw_25_34_yr,vis_diff_sa2_nsw_35_44_yr,vis_diff_sa2_nsw_45_54_yr,vis_diff_sa2_nsw_55_64_yr,vis_diff_sa2_nsw_65_74_yr,vis_diff_sa2_nsw_75_84_yr,vis_diff_sa2_nsw_85ov,vis_diff_sa2_nsw_total,vis_diff_sa2_vic_0_14_yr,vis_diff_sa2_vic_15_24_yr,vis_diff_sa2_vic_25_34_yr,vis_diff_sa2_vic_35_44_yr,vis_diff_sa2_vic_45_54_yr,vis_diff_sa2_vic_55_64_yr,vis_diff_sa2_vic_65_74_yr,vis_diff_sa2_vic_75_84_yr,vis_diff_sa2_vic_85ov,vis_diff_sa2_vic_total,vis_diff_sa2_qld_0_14_yr,vis_diff_sa2_qld_15_24_yr,vis_diff_sa2_qld_25_34_yr,vis_diff_sa2_qld_35_44_yr,vis_diff_sa2_qld_45_54_yr,vis_diff_sa2_qld_55_64_yr,vis_diff_sa2_qld_65_74_yr,vis_diff_sa2_qld_75_84_yr,vis_diff_sa2_qld_85ov,vis_diff_sa2_qld_total,vis_diff_sa2_sa_0_14_yr,vis_diff_sa2_sa_15_24_yr,vis_diff_sa2_sa_25_34_yr,vis_diff_sa2_sa_35_44_yr,vis_diff_sa2_sa_45_54_yr,vis_diff_sa2_sa_55_64_yr,vis_diff_sa2_sa_65_74_yr,vis_diff_sa2_sa_75_84_yr,vis_diff_sa2_sa_85ov,vis_diff_sa2_sa_total,vis_diff_sa2_wa_0_14_yr,vis_diff_sa2_wa_15_24_yr,vis_diff_sa2_wa_25_34_yr,vis_diff_sa2_wa_35_44_yr,vis_diff_sa2_wa_45_54_yr,vis_diff_sa2_wa_55_64_yr,vis_diff_sa2_wa_65_74_yr,vis_diff_sa2_wa_75_84_yr,vis_diff_sa2_wa_85ov,vis_diff_sa2_wa_total,vis_diff_sa2_tas_0_14_yr,vis_diff_sa2_tas_15_24_yr,vis_diff_sa2_tas_25_34_yr,vis_diff_sa2_tas_35_44_yr,vis_diff_sa2_tas_45_54_yr,vis_diff_sa2_tas_55_64_yr,vis_diff_sa2_tas_65_74_yr,vis_diff_sa2_tas_75_84_yr,vis_diff_sa2_tas_85ov,vis_diff_sa2_tas_total,vis_diff_sa2_nt_0_14_yr,vis_diff_sa2_nt_15_24_yr,vis_diff_sa2_nt_25_34_yr,vis_diff_sa2_nt_35_44_yr,vis_diff_sa2_nt_45_54_yr,vis_diff_sa2_nt_55_64_yr,vis_diff_sa2_nt_65_74_yr,vis_diff_sa2_nt_75_84_yr,vis_diff_sa2_nt_85ov,vis_diff_sa2_nt_total,vis_diff_sa2_act_0_14_yr,vis_diff_sa2_act_15_24_yr,vis_diff_sa2_act_25_34_yr,vis_diff_sa2_act_35_44_yr,vis_diff_sa2_act_45_54_yr,vis_diff_sa2_act_55_64_yr,vis_diff_sa2_act_65_74_yr,vis_diff_sa2_act_75_84_yr,vis_diff_sa2_act_85ov,vis_diff_sa2_act_total,vis_diff_sa2_ot_0_14_yr,vis_diff_sa2_ot_15_24_yr,vis_diff_sa2_ot_25_34_yr,vis_diff_sa2_ot_35_44_yr,vis_diff_sa2_ot_45_54_yr,vis_diff_sa2_ot_55_64_yr,vis_diff_sa2_ot_65_74_yr,vis_diff_sa2_ot_75_84_yr,vis_diff_sa2_ot_85ov,vis_diff_sa2_ot_total,vis_diff_sa2_tot_0_14_yr,vis_diff_sa2_tot_15_24_yr,vis_diff_sa2_tot_25_34_yr,vis_diff_sa2_tot_35_44_yr,vis_diff_sa2_tot_45_54_yr,vis_diff_sa2_tot_55_64_yr,vis_diff_sa2_tot_65_74_yr,vis_diff_sa2_tot_75_84_yr,vis_diff_sa2_tot_85ov,vis_diff_sa2_tot_total,tot_visitrs_0_14_yr,tot_visitrs_15_24_yr,tot_visitrs_25_34_yr,tot_visitrs_35_44_yr,tot_visitrs_45_54_yr,tot_visitrs_55_64_yr,tot_visitrs_65_74_yr,tot_visitrs_75_84_yr,tot_visitrs_85ov,tot_visitrs_total,os_vis_0_14_yr,os_vis_15_24_yr,os_vis_25_34_yr,os_vis_35_44_yr,os_vis_45_54_yr,os_vis_55_64_yr,os_vis_65_74_yr,os_vis_75_84_yr,os_vis_85_yr_over,os_vis_tot,total_0_14_yr,total_15_24_yr,total_25_34_yr,total_35_44_yr,total_45_54_yr,total_55_64_yr,total_65_74_yr,total_75_84_yr,total_85ov,total_total,lga_name16
55600,497,234,233,309,342,305,228,109,47,2301,3,3,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,7,0,0,0,6,0,7,5,0,0,22,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,6,9,21,23,14,14,14,5,3,4,112,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,25,22,21,11,26,23,4,4,144,15,33,22,24,11,26,23,4,4,157,0,4,12,0,0,0,0,0,0,20,510,265,267,335,355,327,249,114,44,2473,Moora (S)
57910,34736,23138,37082,28866,24946,21087,15834,10371,4637,200695,25,22,38,25,21,17,33,28,14,221,15,26,34,35,32,50,60,18,6,279,24,24,39,38,32,61,58,19,4,288,3,12,24,16,18,29,25,8,0,133,3,10,9,15,13,17,14,4,0,89,489,709,983,529,484,421,320,231,122,4296,0,0,3,0,3,8,14,0,0,37,0,5,6,0,0,4,0,0,0,21,0,3,0,0,12,0,3,0,0,20,5,0,8,0,0,3,3,0,0,18,535,797,1109,636,602,596,500,279,130,5183,560,813,1145,667,623,613,536,311,145,5403,200,487,474,235,267,497,234,49,12,2452,35490,24435,38701,29765,25837,22199,16603,10732,4790,208551,Stirling (C)
57980,2792,2703,3369,2458,2096,1966,1673,932,413,18388,3,9,0,0,4,3,9,5,0,27,8,3,11,8,4,8,5,7,0,48,0,4,6,5,4,0,3,0,0,21,0,3,6,3,3,3,0,0,0,16,0,0,0,0,3,0,0,0,0,3,167,192,146,111,73,55,60,25,6,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,180,204,167,120,92,67,74,32,6,940,181,208,171,120,93,73,82,32,10,967,54,249,90,67,43,55,19,3,3,591,3029,3164,3627,2643,2233,2090,1773,973,419,19949,Subiaco (C)
58050,28494,17546,19896,18339,17507,12988,8014,3779,1301,127869,11,18,21,11,13,19,10,12,3,119,12,11,12,10,8,20,20,3,3,98,10,3,7,10,9,15,22,12,0,96,10,8,7,11,14,24,10,0,0,87,3,6,3,6,8,18,10,3,0,62,436,624,594,414,293,318,235,177,109,3208,3,0,0,4,3,8,6,4,0,26,0,0,0,5,0,0,3,0,0,10,0,0,0,0,0,3,4,0,0,5,4,0,0,0,0,0,0,0,0,3,470,659,636,459,342,413,304,197,115,3595,483,672,652,468,357,429,317,210,118,3718,62,152,154,70,122,289,167,55,4,1081,29036,18374,20707,18875,17994,13708,8498,4046,1428,132668,Swan (C)
55670,157,101,78,78,93,99,45,46,18,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,42,7,8,3,4,17,5,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,42,7,8,3,8,22,13,0,99,3,41,7,8,3,8,24,13,0,105,0,0,0,0,0,0,0,0,0,4,160,140,82,83,96,110,61,55,18,809,Morawa (S)
55810,84,37,48,53,65,75,61,5,3,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,15,0,0,4,0,3,0,13,0,0,20,0,3,0,0,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,3,5,47,28,42,30,30,3,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,54,32,44,40,51,10,0,251,9,8,54,32,49,40,51,12,0,249,0,0,0,0,0,0,0,0,0,3,90,52,104,88,115,115,111,19,3,698,Mount Magnet (S)
56860,48,30,20,27,25,45,21,17,8,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,0,13,0,3,3,0,0,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,50,34,16,27,28,48,21,15,8,247,Nungarin (S)
55880,116,20,66,74,82,58,45,14,4,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,4,4,7,7,5,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,4,4,7,7,3,3,51,4,0,6,4,4,7,7,3,3,51,0,0,3,0,0,0,3,0,0,3,118,19,73,79,86,71,56,23,7,542,Mount Marshall (S)
58190,88,27,45,46,63,42,33,19,3,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,9,8,4,4,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,4,4,5,3,0,0,22,0,4,8,4,4,3,3,0,0,24,0,0,0,0,0,0,0,0,0,0,88,36,51,53,64,51,32,19,3,391,Tammin (S)
58260,141,40,71,66,68,71,60,12,10,544,0,0,0,0,0,0,0,0,4,4,0,0,0,0,5,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,12,15,6,6,4,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,19,5,7,4,0,58,0,0,4,16,18,5,7,4,3,64,0,4,0,0,0,0,0,0,0,6,141,42,77,82,86,81,71,17,14,611,Three Springs (S)
57280,3293,1487,3085,2272,1885,1102,313,96,28,13562,6,4,5,6,3,3,0,0,0,27,7,9,43,35,58,55,49,10,0,259,13,4,55,41,42,78,71,19,0,323,13,9,62,78,115,82,50,8,0,415,0,0,24,21,27,40,30,5,0,150,71,150,561,467,513,394,144,24,3,2333,0,0,5,13,18,22,23,3,0,77,0,0,0,0,4,3,0,0,0,9,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,103,176,750,660,772,672,361,69,3,3573,107,178,753,666,778,676,361,69,3,3595,3,29,66,18,30,39,18,7,0,211,3409,1699,3909,2957,2698,1815,693,165,35,17370,Port Hedland (T)
57350,153,54,89,66,147,172,132,85,26,920,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,19,13,4,11,10,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,21,14,8,11,10,7,0,0,79,11,21,14,8,11,6,7,0,3,78,0,0,3,0,0,0,0,0,0,3,168,76,106,73,153,183,130,80,32,1003,Quairading (S)
55740,1465,1061,1100,1003,1224,961,840,428,171,8248,0,7,0,0,0,3,0,0,0,18,0,0,3,0,4,0,3,0,0,14,0,3,11,4,0,6,0,0,0,23,0,0,3,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,30,52,35,29,26,22,11,18,26,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,56,54,33,34,26,20,26,26,300,32,68,53,33,34,32,20,26,30,314,10,39,23,9,5,15,6,0,0,114,1505,1168,1181,1037,1264,1008,868,453,193,8673,Mosman Park (T)
56620,377,260,280,215,163,119,52,21,0,1484,4,9,3,0,5,0,0,0,0,26,0,0,4,0,0,8,0,0,0,17,0,3,3,0,5,8,0,0,0,16,0,0,0,0,0,3,4,0,0,8,0,3,0,4,4,0,3,0,0,20,19,25,21,16,17,11,13,0,0,119,0,0,3,0,3,3,0,0,0,13,0,0,6,6,5,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,32,36,23,29,46,28,0,4,208,25,40,42,23,33,47,28,0,4,231,0,0,3,3,0,3,0,0,0,11,404,304,321,241,195,168,84,20,3,1728,Ngaanyatjarraku (S)
56730,2050,1122,1246,1288,1366,1523,1141,528,188,10455,3,0,0,0,0,3,4,0,0,18,0,0,5,0,3,0,3,0,0,11,0,0,0,0,3,5,0,0,0,6,0,3,0,3,0,6,5,0,0,20,0,0,0,4,0,4,0,0,0,8,43,124,99,62,70,65,41,26,12,546,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,46,130,105,73,79,82,48,26,12,596,51,131,103,72,79,87,55,31,11,615,4,12,8,6,3,7,3,0,0,37,2100,1263,1358,1369,1445,1612,1205,561,199,11107,Northam (S)
56160,16,22,18,17,31,20,4,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,0,0,10,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,25,18,20,29,7,8,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,24,18,21,31,13,7,0,127,0,10,24,18,21,31,13,7,0,127,0,0,0,0,3,0,0,0,0,3,16,33,50,34,54,57,17,9,0,274,Murchison (S)
56230,3062,1707,1451,1760,2109,2076,1944,1078,290,15468,3,9,0,4,0,3,7,3,0,37,6,3,3,3,0,9,4,4,0,28,0,0,0,0,0,0,0,0,0,13,0,0,0,0,3,3,6,0,0,15,0,3,0,0,0,7,7,0,0,18,87,115,103,57,49,66,43,25,4,550,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,120,112,64,52,86,68,31,9,630,96,130,109,65,55,89,72,35,8,663,6,17,7,7,4,7,5,0,0,56,3163,1852,1567,1833,2169,2177,2018,1109,292,16186,Murray (S)
56300,190,70,79,115,195,249,220,67,15,1202,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,3,0,0,3,7,3,16,10,12,24,20,9,5,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,16,10,12,23,18,14,5,112,7,9,16,10,12,32,18,14,5,116,0,4,4,0,0,3,0,0,0,13,204,85,96,122,205,281,243,84,21,1334,Nannup (S)
56370,127,58,110,59,92,124,81,57,22,726,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,4,10,3,0,3,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,4,10,7,0,3,0,48,6,5,7,4,10,7,3,3,0,44,0,0,0,0,0,3,0,0,0,7,133,60,117,68,105,133,79,54,29,780,Narembeen (S)
56790,486,236,231,301,432,579,465,195,52,2981,3,4,0,0,0,3,3,0,0,16,11,0,13,3,14,52,52,3,0,153,0,0,3,3,4,29,85,11,0,136,0,0,5,3,3,24,47,3,0,82,0,0,4,0,0,19,37,7,0,71,84,14,106,56,95,201,325,169,18,1074,0,0,0,0,0,9,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,20,126,70,123,338,553,192,18,1536,96,21,125,69,128,342,553,192,21,1551,31,38,18,35,50,17,5,4,0,208,616,293,378,410,611,931,1032,394,70,4737,Northampton (S)
57140,197,73,102,96,144,199,132,82,25,1051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,3,3,10,3,7,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,3,3,10,6,6,7,57,0,6,19,3,3,10,6,6,7,57,0,0,4,0,0,0,0,0,0,9,197,87,121,100,151,208,139,86,26,1112,Pingelly (S)
57210,872,461,378,570,736,745,603,280,90,4730,0,0,0,0,3,3,5,3,0,20,0,0,0,4,0,0,0,0,0,8,0,0,3,0,0,3,3,0,0,12,0,0,0,0,0,4,3,0,0,11,0,0,3,0,0,0,0,0,0,3,8,24,31,27,27,41,20,17,0,199,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,28,39,28,27,51,35,15,0,236,10,26,39,31,31,49,34,22,3,256,4,0,4,3,3,0,3,0,0,22,884,494,424,601,774,791,641,297,96,5006,Plantagenet (S)
56460,1040,608,522,498,611,672,464,267,125,4804,0,4,0,0,0,0,3,0,0,11,0,0,0,0,0,4,0,0,0,6,0,0,3,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,14,21,124,35,20,33,34,21,4,6,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,124,39,21,40,44,20,3,3,328,23,129,39,21,40,43,23,7,10,341,0,10,9,0,0,3,3,0,0,19,1062,743,570,521,650,722,493,272,132,5163,Narrogin (S)
56580,4139,2937,1626,2308,2942,2601,2071,1026,549,20205,0,0,0,7,3,3,0,6,0,18,0,4,11,3,3,8,4,5,0,45,5,4,3,9,3,4,4,4,0,32,0,3,7,0,3,3,0,0,0,23,0,0,0,4,0,3,0,0,0,11,61,102,123,105,163,190,249,214,180,1392,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,8,0,0,3,0,3,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,66,116,144,123,182,213,266,224,180,1514,66,116,152,133,186,215,266,228,180,1535,35,78,35,32,29,39,42,9,8,300,4244,3128,1813,2468,3153,2854,2373,1273,741,22037,Nedlands (C)
56930,310,323,119,111,225,207,141,86,41,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,8,15,3,3,7,4,4,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,3,3,7,6,4,3,0,48,8,13,3,3,7,6,4,3,0,48,7,10,0,4,7,3,3,0,0,28,325,340,118,119,234,218,148,92,41,1644,Peppermint Grove (S)
57630,0,0,0,10,16,29,23,6,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,7,0,3,5,17,17,3,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,11,23,24,3,0,68,0,7,0,3,11,23,24,3,0,68,0,0,0,0,0,0,0,0,0,4,0,7,7,12,22,51,42,7,0,152,Sandstone (S)
57000,89,37,112,78,109,94,39,13,9,581,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,5,0,0,20,0,0,0,0,0,3,3,0,0,3,6,14,97,77,90,68,10,0,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,107,77,94,69,20,0,0,388,6,17,107,77,94,68,20,0,0,391,0,3,8,0,0,0,0,0,0,11,91,54,229,163,203,167,59,16,9,981,Perenjori (S)
57080,1120,3545,7282,2856,1912,1773,1269,546,151,20441,0,7,19,8,8,3,10,4,0,60,8,29,173,253,269,204,85,23,9,1049,17,27,170,199,272,181,68,19,0,961,6,38,72,134,211,147,64,12,0,673,8,4,57,75,93,60,13,11,3,326,87,319,484,469,457,330,207,104,48,2508,3,0,4,14,36,24,9,4,0,88,0,6,15,15,10,13,4,0,0,65,0,3,11,12,10,8,6,0,3,48,0,0,0,0,0,0,0,0,0,0,138,432,984,1159,1364,958,454,168,60,5723,138,439,998,1171,1375,969,459,171,66,5782,172,849,886,479,435,333,145,37,8,3342,1433,4830,9164,4508,3719,3072,1876,752,218,29569,Perth (C)
57420,293,81,185,211,213,237,211,80,14,1534,0,0,0,0,0,0,3,0,0,5,0,0,5,0,0,6,3,0,0,14,0,0,0,0,0,0,4,0,0,6,0,0,0,0,3,6,0,0,0,16,0,0,0,0,0,0,0,0,0,4,3,25,63,65,51,42,15,4,3,276,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,66,69,59,53,24,3,3,322,3,28,66,69,59,53,27,3,3,326,3,0,6,0,0,0,0,0,0,11,299,116,261,281,272,296,241,84,19,1869,Ravensthorpe (S)
57490,27345,15690,16562,15924,15940,11519,8177,4576,1633,117360,28,67,51,31,15,16,16,14,3,239,14,70,125,64,30,47,26,13,3,398,0,6,22,10,15,19,23,6,3,103,8,22,19,9,8,26,19,3,4,114,0,5,12,4,10,20,12,6,0,71,416,687,801,425,339,271,196,118,57,3298,0,0,7,3,4,12,4,4,0,46,3,0,3,5,6,12,0,0,0,26,0,0,6,10,5,6,3,0,0,33,0,0,0,0,0,0,0,0,0,0,441,795,987,534,422,404,286,155,65,4093,467,857,1042,566,433,422,304,176,66,4333,65,116,92,69,69,144,101,37,4,696,27876,16662,17697,16559,16440,12084,8572,4791,1706,122389,Rockingham (C)
65010,1095,603,553,628,919,925,651,253,81,5715,3,5,0,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,3,0,0,0,3,3,7,0,0,14,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,33,37,21,19,17,22,13,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,40,27,18,22,24,21,4,0,188,39,40,28,18,28,26,20,3,0,209,0,4,0,0,0,0,0,0,0,5,1130,649,578,649,942,957,680,254,83,5926,Southern Midlands (M)
65210,304,103,139,206,308,442,389,158,58,2110,0,0,0,0,0,3,0,3,0,9,3,0,0,4,3,3,7,0,0,19,0,3,6,0,0,6,0,0,0,18,0,3,7,6,6,7,0,4,0,29,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,19,7,17,3,12,15,21,5,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,25,11,33,7,28,34,29,7,3,178,25,11,33,7,31,43,29,9,3,190,0,3,3,3,3,3,3,0,0,21,330,120,179,222,345,486,417,167,60,2315,Tasman (M)
65410,2273,1299,1188,1353,1904,1892,1544,886,293,12624,3,7,3,4,8,7,3,7,8,52,0,0,0,0,8,12,0,0,0,23,3,5,7,6,15,9,3,0,0,45,0,0,3,0,0,9,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,12,46,75,107,86,90,65,44,14,8,527,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,54,82,119,92,117,100,54,17,8,638,58,91,120,95,122,106,57,23,10,686,5,3,7,7,0,0,0,0,3,29,2334,1391,1314,1451,2027,2002,1599,910,311,13340,Waratah/Wynyard (M)
65610,739,348,433,465,629,610,397,201,36,3868,4,3,3,0,0,3,4,0,0,23,3,0,4,3,6,0,9,0,0,29,0,0,3,3,5,3,4,0,0,25,6,6,8,0,3,6,8,0,0,31,3,0,3,3,0,6,4,0,0,25,5,0,3,3,5,11,0,0,0,25,12,42,50,46,61,55,10,0,3,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,30,52,79,60,85,84,26,3,7,424,33,54,75,60,85,84,33,5,7,444,0,3,0,6,3,5,0,0,0,15,776,404,513,534,714,700,431,207,41,4325,West Coast (M)
65810,3913,2455,1952,2376,3085,3248,2523,1273,465,21282,3,10,3,0,5,7,6,6,4,49,0,0,9,0,0,9,0,6,0,24,4,7,4,6,10,6,7,0,3,47,8,3,7,10,7,4,4,3,0,38,0,0,0,0,0,0,3,0,0,7,0,0,8,0,4,3,6,3,0,24,72,118,85,48,63,62,49,24,7,524,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,83,132,110,64,79,89,74,37,11,682,87,146,116,61,87,99,77,44,17,732,5,18,17,11,3,10,7,0,0,68,4009,2613,2076,2450,3173,3356,2603,1321,483,22088,West Tamar (M)
