lga_code16,ie_agff_omoe_nil_em,ie_agff_omoe_1_19_em,ie_agff_omoe_20more_em,ie_agff_omoe_ne_ns,ie_agff_tot,ie_min_omoe_nil_em,ie_min_omoe_1_19_em,ie_min_omoe_20more_em,ie_min_omoe_ne_ns,ie_min_tot,ie_mnf_omoe_nil_em,ie_mnf_omoe_1_19_em,ie_mnf_omoe_20more_em,ie_mnf_omoe_ne_ns,ie_mnf_tot,ie_egwws_omoe_nil_em,ie_egwws_omoe_1_19_em,ie_egwws_omoe_20more_em,ie_egwws_omoe_ne_ns,ie_egwws_tot,ie_const_omoe_nil_em,ie_const_omoe_1_19_em,ie_const_omoe_20more_em,ie_const_omoe_ne_ns,ie_const_tot,ie_wst_omoe_nil_em,ie_wst_omoe_1_19_em,ie_wst_omoe_20more_em,ie_wst_omoe_ne_ns,ie_wst_tot,ie_rett_omoe_nil_em,ie_rett_omoe_1_19_em,ie_rett_omoe_20more_em,ie_rett_omoe_ne_ns,ie_rett_tot,ie_acfd_omoe_nil_em,ie_acfd_omoe_1_19_em,ie_acfd_omoe_20more_em,ie_acfd_omoe_ne_ns,ie_acfd_tot,ie_tpw_omoe_nil_em,ie_tpw_omoe_1_19_em,ie_tpw_omoe_20more_em,ie_tpw_omoe_ne_ns,ie_tpw_tot,ie_imt_omoe_nil_em,ie_imt_omoe_1_19_em,ie_imt_omoe_20more_em,ie_imt_omoe_ne_ns,ie_imt_tot,ie_finins_omoe_nil_em,ie_finins_omoe_1_19_em,ie_finins_omoe_20more_em,ie_finins_omoe_ne_ns,ie_finins_tot,ie_rhre_omoe_nil_em,ie_rhre_omoe_1_19_em,ie_rhre_omoe_20more_em,ie_rhre_omoe_ne_ns,ie_rhre_tot,ie_prosts_omoe_nil_em,ie_prosts_omoe_1_19_em,ie_prosts_omoe_20more_em,ie_prosts_omoe_ne_ns,ie_prosts_tot,ie_adsup_omoe_nil_em,ie_adsup_omoe_1_19_em,ie_adsup_omoe_20more_em,ie_adsup_omoe_ne_ns,ie_adsup_tot,ie_pubas_omoe_nil_em,ie_pubas_omoe_1_19_em,ie_pubas_omoe_20more_em,ie_pubas_omoe_ne_ns,ie_pubas_tot,ie_edtrn_omoe_nil_em,ie_edtrn_omoe_1_19_em,ie_edtrn_omoe_20more_em,ie_edtrn_omoe_ne_ns,ie_edtrn_tot,ie_hc_sa_omoe_nil_em,ie_hc_sa_omoe_1_19_em,ie_hc_sa_omoe_20more_em,ie_hc_sa_omoe_ne_ns,ie_hc_sa_tot,ie_artsr_omoe_nil_em,ie_artsr_omoe_1_19_em,ie_artsr_omoe_20more_em,ie_artsr_omoe_ne_ns,ie_artsr_tot,ie_othsvs_omoe_nil_em,ie_othsvs_omoe_1_19_em,ie_othsvs_omoe_20more_em,ie_othsvs_omoe_ne_ns,ie_othsvs_tot,ie_idns_omoe_nil_em,ie_idns_omoe_1_19_em,ie_idns_omoe_20more_em,ie_idns_omoe_ne_ns,ie_idns_tot,ie_tot_omoe_nil_em,ie_tot_omoe_1_19_em,ie_tot_omoe_20more_em,ie_tot_omoe_ne_ns,ie_tot_tot,uie_agff_omoe_nil_em,uie_agff_omoe_1_19_em,uie_agff_omoe_20more_em,uie_agff_omoe_ne_ns,uie_agff_tot,uie_min_omoe_nil_em,uie_min_omoe_1_19_em,uie_min_omoe_20more_em,uie_min_omoe_ne_ns,uie_min_tot,uie_mnf_omoe_nil_em,uie_mnf_omoe_1_19_em,uie_mnf_omoe_20more_em,uie_mnf_omoe_ne_ns,uie_mnf_tot,uie_egwws_omoe_nil_em,uie_egwws_omoe_1_19_em,uie_egwws_omoe_20more_em,uie_egwws_omoe_ne_ns,uie_egwws_tot,uie_const_omoe_nil_em,uie_const_omoe_1_19_em,uie_const_omoe_20more_em,uie_const_omoe_ne_ns,uie_const_tot,uie_wst_omoe_nil_em,uie_wst_omoe_1_19_em,uie_wst_omoe_20more_em,uie_wst_omoe_ne_ns,uie_wst_tot,uie_rett_omoe_nil_em,uie_rett_omoe_1_19_em,uie_rett_omoe_20more_em,uie_rett_omoe_ne_ns,uie_rett_tot,uie_acfd_omoe_nil_em,uie_acfd_omoe_1_19_em,uie_acfd_omoe_20more_em,uie_acfd_omoe_ne_ns,uie_acfd_tot,uie_tpw_omoe_nil_em,uie_tpw_omoe_1_19_em,uie_tpw_omoe_20more_em,uie_tpw_omoe_ne_ns,uie_tpw_tot,uie_imt_omoe_nil_em,uie_imt_omoe_1_19_em,uie_imt_omoe_20more_em,uie_imt_omoe_ne_ns,uie_imt_tot,uie_finins_omoe_nil_em,uie_finins_omoe_1_19_em,uie_finins_omoe_20more_em,uie_finins_omoe_ne_ns,uie_finins_tot,uie_rhre_omoe_nil_em,uie_rhre_omoe_1_19_em,uie_rhre_omoe_20more_em,uie_rhre_omoe_ne_ns,uie_rhre_tot,uie_prosts_omoe_nil_em,uie_prosts_omoe_1_19_em,uie_prosts_omoe_20more_em,uie_prosts_omoe_ne_ns,uie_prosts_tot,uie_adsup_omoe_nil_em,uie_adsup_omoe_1_19_em,uie_adsup_omoe_20more_em,uie_adsup_omoe_ne_ns,uie_adsup_tot,uie_pubas_omoe_nil_em,uie_pubas_omoe_1_19_em,uie_pubas_omoe_20more_em,uie_pubas_omoe_ne_ns,uie_pubas_tot,uie_edtrn_omoe_nil_em,uie_edtrn_omoe_1_19_em,uie_edtrn_omoe_20more_em,uie_edtrn_omoe_ne_ns,uie_edtrn_tot,uie_hc_sa_omoe_nil_em,uie_hc_sa_omoe_1_19_em,uie_hc_sa_omoe_20more_em,uie_hc_sa_omoe_ne_ns,uie_hc_sa_tot,uie_artsr_omoe_nil_em,uie_artsr_omoe_1_19_em,uie_artsr_omoe_20more_em,uie_artsr_omoe_ne_ns,uie_artsr_tot,uie_othsvs_omoe_nil_em,uie_othsvs_omoe_1_19_em,uie_othsvs_omoe_20more_em,uie_othsvs_omoe_ne_ns,uie_othsvs_tot,lga_name16
54280,0,6,0,0,5,48,46,18,0,111,4,34,0,0,40,0,6,0,0,9,22,80,3,3,110,3,12,0,0,18,7,38,8,0,51,0,15,9,0,32,9,34,0,0,47,0,0,0,0,0,4,7,0,0,14,3,6,5,0,18,11,32,3,0,50,3,8,0,0,14,4,3,0,0,8,0,7,0,0,7,3,17,7,0,24,3,0,0,0,5,14,32,4,0,51,13,32,8,0,53,155,425,72,6,665,0,3,0,0,7,25,4,0,0,32,7,15,0,0,23,0,0,0,0,0,61,13,0,0,77,10,5,0,0,14,18,20,0,0,43,8,21,0,0,25,37,6,0,0,43,3,0,0,0,3,3,0,0,0,3,3,3,0,0,6,29,14,0,0,41,17,17,0,0,39,3,0,0,0,3,3,3,0,0,10,32,3,0,3,40,7,0,0,0,13,45,29,0,0,69,Kalgoorlie/Boulder (C)
54310,0,0,0,0,0,18,5,3,0,28,6,15,4,0,22,0,4,0,0,4,26,56,13,3,100,0,6,0,0,5,3,18,0,4,24,7,11,4,0,25,11,17,10,0,41,0,0,0,0,0,0,0,0,0,0,0,4,5,0,8,16,8,3,0,25,3,20,6,0,27,0,3,0,0,3,0,0,0,0,0,5,8,0,0,19,0,3,0,0,3,3,17,0,0,27,19,9,0,0,33,118,213,49,9,390,3,3,0,0,8,3,0,0,0,3,5,3,0,0,6,0,0,0,0,0,39,5,0,0,43,0,3,0,0,3,11,6,7,0,17,3,5,3,0,13,8,0,0,0,8,0,0,0,0,3,0,0,0,0,0,4,0,0,0,5,19,0,0,0,16,11,3,0,0,14,0,0,0,0,0,11,0,0,0,10,25,3,0,0,31,3,0,0,0,3,42,6,0,0,47,Karratha (C)
53800,33,80,0,0,117,0,3,3,0,4,5,30,5,3,49,0,0,0,0,0,30,95,15,0,150,0,18,3,0,17,12,59,15,0,87,3,14,16,0,31,19,31,13,0,63,0,3,0,0,7,10,21,0,0,28,11,7,7,0,21,17,65,3,3,87,7,22,8,0,40,0,8,3,0,12,6,14,0,0,20,18,41,3,0,69,8,3,0,0,9,11,55,4,0,69,16,29,4,0,48,212,606,98,9,928,67,60,0,3,130,4,0,0,0,6,21,16,0,3,36,3,3,0,0,4,136,54,0,0,193,3,3,0,0,6,22,64,0,3,89,17,28,0,0,45,53,19,0,0,70,4,0,0,0,4,5,3,0,0,9,3,10,0,0,13,66,21,0,0,83,50,11,0,0,65,0,0,0,0,0,25,3,0,0,27,79,14,0,3,100,12,3,0,3,15,91,51,0,0,143,Greater Geraldton (C)
53920,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,3,0,0,0,0,0,4,13,0,0,24,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Halls Creek (S)
53990,21,15,5,0,44,3,3,0,0,10,12,16,4,0,35,0,0,0,0,0,22,21,4,0,54,0,7,0,0,9,4,25,10,0,35,0,3,4,0,5,3,9,0,0,13,0,0,0,0,4,0,10,0,0,11,0,3,0,0,4,13,13,0,0,32,5,5,0,0,11,0,0,0,0,3,3,3,0,0,6,4,12,3,0,18,0,0,0,0,0,10,12,0,0,17,0,13,0,0,18,113,171,30,0,316,77,50,0,3,127,0,0,0,0,3,20,9,0,0,32,3,0,0,0,3,87,33,0,6,123,3,3,0,0,3,22,12,0,0,39,13,3,0,0,18,15,3,0,0,19,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,28,14,0,0,35,39,8,0,0,48,3,0,0,0,3,19,3,0,0,22,38,4,0,0,50,9,3,0,0,9,46,17,0,0,60,Harvey (S)
53710,13,23,0,0,34,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,28,0,0,47,21,12,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,Goomalling (S)
53780,0,5,0,0,9,8,14,3,0,26,21,108,9,4,150,0,9,0,0,7,112,182,24,7,327,17,29,10,0,53,38,106,18,0,167,12,62,9,0,83,83,71,4,0,165,7,6,0,0,15,29,17,0,0,51,9,29,8,0,41,70,62,3,0,135,28,37,7,6,66,4,9,0,0,11,10,18,0,0,26,46,60,6,0,109,6,10,0,0,17,45,91,0,5,145,40,65,9,0,114,585,986,117,18,1714,17,7,0,0,30,8,0,0,0,8,86,38,3,0,125,8,0,0,0,8,341,98,0,7,447,16,14,0,0,32,94,57,4,0,163,22,55,0,0,80,199,29,0,0,229,9,7,0,0,11,25,0,0,0,25,15,8,0,0,19,164,30,0,0,194,146,29,0,3,178,10,3,0,0,17,87,8,0,0,92,165,39,0,0,202,27,3,0,0,31,242,65,0,0,307,Gosnells (C)
54060,9,19,0,0,29,0,3,0,0,3,0,7,0,0,4,0,0,0,0,0,0,11,0,0,17,0,0,0,0,0,3,9,3,0,19,3,0,0,0,3,4,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,3,0,0,7,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,26,73,5,0,106,12,15,0,0,29,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,24,13,0,0,30,3,0,0,0,3,0,4,0,0,10,0,10,0,0,8,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,10,0,0,0,10,3,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,4,0,0,14,Irwin (S)
54130,11,27,0,0,39,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,3,0,4,0,0,4,0,3,0,0,7,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,43,0,0,62,47,64,0,3,107,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,9,5,0,0,13,0,0,0,0,0,4,0,0,0,3,6,0,0,0,4,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Jerramungup (S)
54170,7,12,0,0,16,24,17,0,0,39,32,61,7,0,96,8,3,0,0,15,257,367,24,3,645,28,23,3,0,54,62,181,36,0,280,15,118,37,0,168,43,21,0,0,68,25,10,3,0,37,102,81,4,0,188,42,75,22,0,131,269,232,9,3,518,76,68,13,0,156,14,13,3,0,27,42,28,3,0,80,51,146,29,0,231,8,23,4,0,39,57,101,0,0,156,103,86,3,4,199,1258,1681,195,15,3153,13,0,0,0,18,14,0,0,0,14,77,22,3,0,98,3,0,0,0,3,713,199,0,6,913,28,8,0,0,38,140,91,15,0,243,55,86,0,0,138,150,25,0,0,173,30,3,0,0,32,82,8,0,0,92,54,20,0,0,69,493,94,0,3,586,303,38,0,0,346,14,0,0,0,15,194,31,0,0,225,381,107,12,3,496,79,21,0,0,96,404,81,3,3,494,Joondalup (C)
54200,8,17,5,0,33,3,14,7,0,29,13,30,10,0,50,3,9,0,0,14,89,151,7,0,248,9,15,3,0,26,10,55,12,0,81,3,29,10,0,41,75,72,11,0,152,5,0,0,0,5,14,11,0,0,28,17,9,4,0,28,76,62,0,0,138,27,16,0,0,39,0,0,3,0,7,3,3,0,0,10,28,23,4,0,63,3,3,0,0,6,20,38,7,0,63,35,32,6,0,64,445,586,88,5,1131,24,14,0,0,43,7,0,0,0,7,47,11,0,0,58,0,0,0,0,0,211,59,0,0,271,7,6,0,0,12,51,22,0,0,79,17,34,0,0,50,119,22,0,0,144,10,0,0,0,11,13,3,0,0,19,19,4,0,3,22,120,27,0,0,143,92,17,0,5,111,4,3,0,0,11,51,4,0,0,62,76,24,6,0,108,33,3,0,0,33,113,43,0,3,162,Kalamunda (S)
54760,19,32,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,43,0,0,58,34,49,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,Kulin (S)
54830,6,5,0,0,12,3,3,0,0,7,12,45,10,0,70,0,3,4,0,5,51,65,11,0,128,3,8,6,0,17,4,20,0,0,26,0,11,0,0,9,19,20,5,0,45,0,0,0,0,0,3,3,0,0,7,0,9,0,0,10,27,16,0,0,37,0,7,3,0,10,3,3,0,0,8,3,0,0,0,6,10,15,0,0,24,0,3,0,0,5,9,21,0,0,23,24,26,8,0,57,180,275,58,3,515,14,8,0,0,17,0,0,0,0,0,27,3,0,0,29,0,0,0,0,5,97,39,0,0,135,6,3,0,0,7,25,18,0,0,39,3,8,0,0,14,60,4,0,0,68,4,4,0,0,7,6,0,0,0,6,4,0,0,0,8,52,10,0,0,62,48,4,0,0,49,0,0,0,0,3,20,3,0,0,28,34,3,0,0,42,16,3,0,0,19,59,10,0,0,70,Kwinana (C)
54900,10,33,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,5,3,0,0,5,20,60,3,0,90,47,93,0,3,140,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,4,4,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Lake Grace (S)
56620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ngaanyatjarraku (S)
54340,13,24,0,0,36,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,5,0,0,5,3,0,0,0,4,3,11,0,0,11,4,5,0,0,8,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,6,3,3,0,0,5,29,67,0,0,95,31,36,0,0,67,0,0,0,0,0,5,4,0,3,9,0,0,0,0,0,3,11,0,0,15,0,0,0,0,0,4,11,0,0,13,3,0,0,0,7,5,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,16,9,0,0,27,Katanning (S)
54410,3,8,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,20,3,0,23,10,17,0,3,37,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,3,0,0,6,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,Kellerberrin (S)
54480,6,26,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,31,0,0,42,32,43,4,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kent (S)
54550,22,28,4,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,7,0,0,7,0,0,3,0,5,0,5,0,0,5,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,3,0,0,0,3,33,53,7,0,93,84,58,0,4,153,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,4,0,0,6,0,0,0,0,6,8,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,7,0,0,11,Kojonup (S)
55320,6,12,0,0,16,22,27,3,0,49,13,51,13,0,74,5,0,3,0,14,132,233,10,0,377,26,18,6,0,53,34,126,37,0,196,11,106,25,0,138,30,23,4,0,61,15,4,0,0,21,63,48,3,0,115,53,104,5,4,169,269,243,19,3,537,49,54,7,3,112,9,7,0,0,17,33,36,4,0,76,83,188,29,0,296,15,10,4,0,26,33,78,3,0,118,97,78,12,8,190,1002,1443,190,18,2649,7,0,0,0,7,12,0,0,0,20,57,10,0,3,67,4,0,0,0,4,299,75,0,3,380,29,3,0,0,31,103,53,5,0,166,30,62,3,4,95,58,21,0,0,76,30,4,0,0,32,48,9,0,0,57,45,7,0,0,54,345,82,0,4,428,134,17,0,0,154,11,0,0,0,11,160,18,0,4,186,304,108,4,0,415,75,7,0,0,86,196,64,4,3,267,Melville (C)
54620,15,46,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,12,65,3,0,83,16,17,0,0,28,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,3,0,0,9,0,3,0,0,4,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,8,Kondinin (S)
54690,6,7,0,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,0,4,20,21,15,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Koorda (S)
54970,0,0,0,0,0,6,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,11,0,0,21,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Laverton (S)
56730,29,20,0,0,44,0,0,0,0,0,0,10,0,0,9,0,0,0,0,0,6,27,3,0,40,0,4,0,0,7,0,21,3,0,24,0,12,0,0,12,5,7,0,0,16,0,0,0,0,0,3,3,0,0,5,3,6,0,3,9,0,4,4,0,4,3,7,0,0,8,0,0,0,0,5,0,0,0,0,0,3,4,0,0,7,0,0,0,0,0,0,12,0,0,15,3,5,0,0,11,65,142,17,8,225,34,21,0,4,55,4,0,0,0,4,11,6,0,0,23,3,0,0,0,3,39,23,0,0,62,0,3,0,0,3,12,14,0,0,24,5,6,0,0,11,11,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,0,0,28,15,3,0,0,21,0,0,0,0,0,3,0,0,0,3,11,3,0,0,18,4,0,0,0,4,24,11,0,0,32,Northam (S)
55040,0,0,0,0,0,3,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,22,0,0,28,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,3,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Leonora (S)
55110,3,7,0,0,13,9,3,0,0,11,13,36,3,0,56,3,6,0,0,8,98,169,10,0,278,11,12,0,0,23,17,106,24,0,153,10,66,16,0,92,18,23,0,0,52,4,5,0,0,9,32,19,0,0,45,25,29,10,0,64,54,76,11,0,140,20,30,3,0,59,5,7,0,0,14,10,8,0,0,17,21,75,9,0,98,8,19,0,0,23,21,43,3,0,67,32,42,3,3,75,411,779,100,14,1303,14,6,0,0,20,0,0,0,0,0,45,23,0,0,71,0,0,0,0,0,377,124,0,9,507,8,10,0,0,23,80,77,9,0,170,17,42,0,0,59,72,7,0,0,82,8,0,0,0,8,28,3,0,0,31,28,9,0,0,32,144,25,4,3,168,132,27,0,0,164,3,0,0,0,3,65,3,3,0,72,136,40,7,0,178,40,9,0,0,49,163,62,0,0,222,Mandurah (C)
